OBJECTID,KDUVORM,KDUHGA1,KDUBOKBO,KDUBOKBE,KDULENGT,KDUBREED,XXXMATER,KDUSOORT,KWKAFSL1,KWKDATUM,KWKOPME,KWKPLAAN,OSMOMSCH,KWKAFSL2,IWS_MEMO,KWKNAAM,IWS_LEGGERSTATUS,IWS_OH_RENOVATIEJAAR,KDUIDENT,IWS_WATERBEHEERFUNCTIE,KERIDENT,IWS_AFST_B,KDUMOEBE,KDUMOEBO,KWKKEREN,OBJECTID_1,KDUIDENT_1,ONDERHOUDSPLICHTIGE_1,ONDERHOUDSVERPLICHTING_1,ONDERHOUDSPLICHTIGE_2,ONDERHOUDSVERPLICHTING_2,GlobalID,Shape__Length
954,1,,-0.75,-0.75,5.4,0.8,3,,,,,,,,,,,,DV.5.60-PD3,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,eb90a2b8-bcb2-4d94-9955-41f6b576c8d7,5.40397691533662
955,1,,-0.8,-0.8,23.05,0.7,3,4,,,,,Dam met duiker,,,,,,D754255,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud van de gehele dam (grondlichaam),b0e778d4-41bb-46fa-9789-3760430afe4f,23.0484016190044
956,1,,12.65,12.65,10.79,0.5,13,,,2021,,,Vissluis,4,,,,,D754571,,,1,,,,,,Waterschap,Geheel onderhoud,,,f7bb6b73-e35f-4c41-ad00-31830b70649e,10.7850091019601
957,1,,3.91,3.9,10.44,0.38,20,4,,2022,,,Dam met duiker,,,,,,D754572,,,,,,,,,Houder vergunning,Geheel onderhoud,,,9882d689-817b-42aa-8f3e-f402a869968c,10.4398583452715
958,1,,0.64,0.77,4.2,0.4,3,,,,,,,,,,,,DV.5.164-PD7,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,c87e5a05-c120-4775-812e-68c5c14ef72d,3.65889666895385
959,1,,0.68,0.68,15.2,0.4,3,,,,,,,,,,,,DV.5.164-PD9,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,a8b68864-b85a-479e-b04c-4cf033780c3a,14.8222119786177
960,1,,0.58,0.58,6.3,0.7,3,,,,,,,,,,,,DV.5.160-PD3,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,f49a3236-bd56-490c-bdcb-d2673aff9f70,6.29866811128322
961,1,,0.32,0.45,7.3,0.6,3,,,,,,,,,,,,SW.55.12-D970,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Ontheffingshouder,Onderhoud hoofdconstructie,57d1f944-d8ce-425c-be10-0dfbe9bb1980,7.29685339048905
962,1,,2.68,2.61,7.4,1,3,,,,,,,,,,,,SW.00-D977,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,545388de-b96d-4311-8c45-3fd0f8f721b1,7.41021160299232
963,1,,2.66,2.64,7.5,1,3,,,,,,,,,,,,SW.00-D978,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,91fb0c02-d709-444f-aa41-c7bce0a72a3a,7.54203209007001
964,1,,2.68,2.64,7.5,1,3,,,,,,,,,,,,SW.00-D979,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,8891423c-9b1f-43da-a92c-e2ca02b333b7,7.51402794939648
965,1,,3.63,3.53,10.1,1,3,,,,,,,,,,,,SW.55.120-D980,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,e310f5bc-ab18-455b-bca6-1ac047d02bc7,10.3406394879349
966,1,,0.31,0.28,7,0.4,20,,,,,,,,,,,,SW.55.10-D1002,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,2e2b4a8d-a0e2-4527-8bc7-b073e30ab1d5,6.99714713463505
967,1,,-0.6,-0.6,4.5,0.5,3,,,,,,,,,,,,DV.5.24-PD1,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,da0ddf6d-0a67-47be-a194-6061a1754bd0,4.51229683573021
968,1,,-0.66,-0.66,4,0.5,3,,,,,,,,,,,,DV.5.26-PD2,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,f63d8ab8-b128-42b1-a4d3-a70a43f86d2e,3.99811067846493
969,1,,-0.66,-0.66,4,0.5,3,,,,,,,,,,,,DV.5.26-PD3,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,91a4c7bc-1e9a-4946-8e4f-ffc296a7ebaf,3.99676769535939
970,1,,-0.66,-0.66,4,0.5,3,,,,,,,,,,,,DV.5.26-PD4,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,1a76f054-1be3-47c7-9e07-78b5ce3dd7f8,3.99736025376968
971,1,,-0.66,-0.66,4,0.5,3,,,,,,,,,,,,DV.5.26-PD5,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,677d4f53-59b6-48ed-84f6-031d11adda11,3.99802116268058
972,1,,-0.65,-0.65,4,0.3,3,,,,,,,,,,,,DV.5.26-PD8,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,c21c78a4-a8f4-4355-b3f1-d113dd95b19b,3.9983481608513
973,1,,-0.66,-0.66,15.9,0.5,3,,,,,,,,,,,,DV.5.26-WD1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,c3216967-fc3d-4f19-b7ae-6bb9b1c876b9,15.9353712650117
974,1,,3.95,3.95,7.5,1,3,,,,,,,,,,,,OV.80.12-D14,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,172dbcd0-35a9-4455-9a48-badc4c74ed04,7.49836475523966
975,1,,4.84,4.76,12.7,0.7,3,,,,,,,,,,,,OV.80.28-D1,,,2,,,2,,,Gemeente,Gewoon en buitengewoon en constructie,,,263c09d3-ac07-456e-9b21-7c618a145739,12.696386652578
976,1,,3.9,3.9,7.5,1,3,,,,,,,,,,,,OV.80.12-D16,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,717b2405-6d87-4ba4-95a9-d9a5e4eaebad,7.49813325845002
977,1,,3.9,3.9,10,1,3,,,,,,,,,,,,OV.80.12-D17,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,02b224bf-0a29-41fd-84dd-fa6cf95853d4,10.0001294533601
978,1,,6.79,5.96,35.07,0.3,20,4,,2022,,,Dam met duiker,,,,,,D754573,,,,,,,,,Houder vergunning,Geheel onderhoud,,,4bf69d66-5c09-40b5-ab93-eacd1567b0fc,35.0651984964415
979,1,,8.78,8.81,9.23,0.6,13,4,,2022,,,Dam met duiker,,,,,,D754574,,,,,,,,,Houder vergunning,Geheel onderhoud,,,eb8ccd03-cba4-4ee0-8e15-6c812c2167b3,9.22782959589192
980,1,,0.2,0.2,7,0.4,20,,,,,,,,,,,,DV.5.164-D8B,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,e777519c-7fdd-48a4-af09-a491b89da8e2,7.45148448710184
981,1,,10.34,10.48,10.18,50,3,4,,2022,,,Dam met duiker,,,,,,D754575,,,,,,,,,Houder vergunning,Geheel onderhoud,,,4015ce2e-115d-4dc3-9171-900f93c51409,10.1764598733077
982,1,,-1.2,-1.2,5.8,0.3,3,,,,,,,,,,,,KO.95-PD3,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,03d6e7ae-63bf-42c9-92c5-4c1abf144277,5.83158464048951
983,1,,-1.19,-1.19,5.2,0.4,20,,,,,,,,,,,,KO.75-PD11,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,0b7b1196-17ca-41de-a917-6d023e4f72e3,5.21892421662484
984,1,,-0.78,-0.79,10,0.5,3,,,,,,,,,,,,DV.5.2-PD1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,3ae1edf4-d556-4579-b7fe-080edbb61bbe,10.0444195917308
985,1,,10.44,10.43,12.08,43,20,4,,2022,,,Dam met duiker,,,,,,754576,,,,,,,,,Houder vergunning,Geheel onderhoud,,,2b062fae-7950-4fde-b9da-53a8c27504cf,12.08089010464
986,1,,0.97,0.98,7.8,0.6,3,4,,,,,,,,,,,D754577,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud hoofdconstructie,a035f7ed-3722-4d30-9392-40430cd0575f,7.78246812007585
987,1,,0.98,1,7.8,0.6,3,4,,,,,,,,,,,D754579,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud hoofdconstructie,6d51c5d5-6254-466a-bc1d-c22236901a6b,7.75192685813934
988,1,,0.96,0.88,9.14,0.3,20,1,,,,,,,,,,,D754580,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,144c9de5-534f-4931-a682-b62a1b76365e,9.14348778680572
989,1,,0.49,0.62,15.69,0.3,20,1,,,,,,,,,,,D754582,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,779b59ad-d03e-4e89-b7b3-db91abd5b11d,15.6897919301991
990,1,,-0.9,-0.85,8.8,0.6,3,,,,,,,,,,,,DV.5.192-D1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,10cea968-5f38-40f8-812f-5b0343291ed0,8.84245718103452
991,1,,-0.69,-0.69,26.7,0.6,3,,,,,,,,,,,,DV.5-D1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,f762f1e4-bcbc-4dea-a736-ee17d2525242,26.6833276580449
992,1,,0.58,0.6,7.6,0.3,20,1,,,,,,,,,,,D754583,,,,,,,,,Waterschap,Gewoon en buitengewoon en constructie,,,94eb1639-d01c-4f64-b6bf-cbbc2f763f35,7.59308186973314
993,1,,0.39,0.41,7.2,0.6,3,4,,,,,,,,,,,D755211,,,,,,,,,Waterschap,Onderhoud doorstroomprofiel duiker,Aangeland,Onderhoud hoofdconstructie,621708cd-be9f-40a6-91a9-05a75fa2b96a,7.79550067101455
994,2,1.5,2.63,2.63,7.04,5,3,2,,2022,,,Weg met duiker,,,,,,D755531,,,,,,,,,Houder vergunning,Geheel onderhoud,,,69e7b19d-4d6a-4fe6-aed0-e745448bf842,7.03695128536776
995,1,,-1.51,-1.48,10.2,0.8,31,,,,,,,,,,,,KO.72-D170,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,f2a9f5d3-63e6-4844-994b-24658a41d904,10.1726513008942
996,1,,-0.35,-0.31,12.1,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.110-D73,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,16813983-ad14-4a4c-8335-39bb57f269ed,12.0830806040058
997,1,,0.01,0.05,9.85,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.118-D74,,,2,,,2,,,Gemeente,Gewoon en buitengewoon en constructie,,,a9c619db-a530-43f6-a1d0-7238e12bc5fd,9.86749304416485
998,1,,-0.25,-0.23,9.85,0.6,3,,,,,,,,,,,,DV.5.118-D75,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,e00ecdd7-8f5a-4df6-a61a-2df7b967b522,9.85793490291899
999,1,,-0.65,-0.69,9.85,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.104-D76,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,87f3dca1-8cc4-40fc-8a49-bac9a560327c,9.85297795287767
1000,1,,-0.79,-0.78,8,0.5,3,,,,,,,,,,,,DV.5.95-D77,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,2b151d75-b3ad-4fc0-8160-38b27a3fca6d,7.9909067455817
1001,1,,-0.88,-0.77,7.5,0.5,3,,,,,,,,,,,,DV.5.2-D78,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,bd47fa6e-57b8-4063-a554-33db9fa9e8c8,7.43989012599196
1002,,,,,7.2,,,,,,,,,,,,,,DV.5.114-D899,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,c200023c-ef5a-4c1c-9d7b-af0dec75977a,7.15750521461702
1003,1,,,,6,0.5,31,,,,,,,,,,,,DV.5.142-D892,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,27c3afb4-8934-4e69-94df-6f82397706fe,5.93650029888044
1004,1,,,,8,0.4,20,,,,,,,,,,,,DV.5.142-D893,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,7a3d0430-0ffe-4a25-aba3-1a35ec8f5137,7.91141551056785
1005,1,,0.69,0.69,10.4,0.5,3,,,,,,,,,,,,DV.15.30-PD11,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,a2c648c3-9654-433b-a7f0-e9f5b3d90713,10.4368234514572
1006,1,,0.61,0.61,10,0.4,20,,,,,,,,,,,,DV.15.30-WD2,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,3399d955-1b3d-4e5d-a53a-2419829c9959,10.0502748905791
1007,1,,-0.68,-0.68,8,0.5,20,,,,,,,,,,,,DV.5.56-PD716,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,826f6b8d-f3b2-48c6-a8ed-3507aa3c90dd,7.99271680886681
1008,1,,0.4,0.36,10,,3,,,,JAF Rouveen,,,,,,,,DV.15.30-D98,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,51a8b48a-7b38-402c-8c2c-17eb52d5660d,9.99582042803885
1009,1,,-0.65,-0.65,12.4,0.3,20,,,,,,,,,,,,DV.5.2-D117,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,8a0ab6d4-16cb-4218-a784-a3bc8dfe5ea9,12.4134618867272
1010,1,,-0.75,-0.79,12.3,0.5,3,,,,,,,,,,,,DV.5.2-D120,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,,,4e43da22-3901-4578-9c7f-2fe593d94124,12.3103007672948
1011,,,,,,,,4,,,,,Dam met duiker,,,,,,D630745,,,,,,,,,Aangeland,Geheel onderhoud,,,df0b07ad-77e6-4214-9c63-14cb0bb60ecf,5.31362461617219
1012,,,,,,,,4,,,,,Dam met duiker,,,,,,D630746,,,,,,,,,Aangeland,Geheel onderhoud,,,93c5760b-6e6d-4e93-b3d5-dff400bba425,15.2698054763019
1013,1,,-0.78,-0.78,14.8,0.5,3,,,,,,,,,,,,DV.5.3-D119,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,adbccfe6-ec64-4d97-a62b-c1fc230590e6,14.8212391179824
1014,1,,-0.43,-0.39,18.1,0.3,20,,,,,,,,,,,,DV.5.2-D118,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,509465d5-40b5-4c7e-aec8-0f779a62ed68,18.1164745448823
1015,1,,0.23,0.23,8,0.5,20,,,,,nabij Beunteweg,,,,,,,DV.5.130-D122,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,68cd952e-0ebd-4530-83bf-f5b250748ba3,8.24144433098929
1016,1,,0.49,0.47,5.9,0.6,31,,,,,,,,,,,,ST.10.14-D8,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,56c61521-a6b6-4e85-b2be-cabb1f7763f0,5.89597396386826
1017,1,,0.16,0.17,6,0.4,20,,,,,,,,,,,,ST.5.72-D7,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,9de37e02-e97e-44be-8b52-29bd1a7e96cc,5.998175699708
1018,1,,-0.55,-0.56,8,0.48,20,,,,,,,,,,,,DV.5.36-D174,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,2160d840-9da0-4663-aa13-7a72167db7af,7.66779188738264
1019,1,,-1.1,-1.05,16,0.7,3,,,,,,Dam met duiker,,,,,,D3500,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud van de gehele dam (grondlichaam),14fd9d3d-46fc-44ee-82df-3b294ec8a69c,16.0690896248115
1020,1,,-1.04,-1.14,14,1,3,4,,,,,Dam met duiker,,,,,,D3501,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,f1886de5-c0b5-4576-adf4-5437cbc18803,14.7656551827944
1021,1,,-0.98,-0.98,13,0.7,3,,,,,,Dam met duiker,,,,,,D3503,,,2,,,2,,,Waterschap,Onderhoud doorstroomprofiel duiker,Gemeente,Onderhoud van de gehele dam (grondlichaam),1d4cdc84-c1ee-4196-9704-28074a1a551d,12.9765798580346
1022,1,,-0.8,-0.8,12,0.8,3,,,,,,Dam met duiker,,,,,,D3504,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,514cb1cf-59ea-4cc2-aad4-182b0c2947fb,11.9783873942862
1023,1,,-1.1,-1.17,9.9,0.6,3,,,,,,,,,,,,AD-D133,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,5bd153ea-5ad4-4cdb-bde1-56719c9b8b1f,9.91524735046742
1024,1,,-0.98,-0.91,10.1,0.5,3,,,,,,,,,,,,KV.25.4-D342,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,d5af438e-5d4e-4a74-a5e7-13e03d4d0ee4,10.0755744269568
1025,99,,,,7.9,,98,,,,,,,,,,,,KV.290.2-D329,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,4441cfc3-7e1c-496e-81cc-11e970d83476,7.88807597361398
1026,99,,,,6.4,,98,,,,,,,,,,,,KV.290.2-D330,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,c873dfff-839c-49da-a569-9edd50b909fa,6.38577064234895
1027,99,,,,11.3,,98,,,,,,,,,,,,KV.70.254-D331,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,ab6a551b-5e81-4a6d-8bf0-7fcce4f15b71,11.3113708098149
1028,1,,,,22,1,3,,,,,,,,,,,,RB.25.1-D290,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Ontheffingshouder,Onderhoud hoofdconstructie,613594f2-9447-442e-9d9b-18c7927a3617,23.8218382034752
1029,1,,-1.45,-1.45,25.4,0.8,3,,,,,,,,,,,,KV.70.173-D333,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,3365cccd-b328-49fc-bd72-6bb70fec23dc,25.3550970802518
1030,1,,-1.48,-1.51,35.8,0.8,3,,,,,,,,,,,,RB.40.30-D302,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,63dd780e-b429-4934-ba0a-df09b5e55f88,35.7962380942475
1031,1,,-1.48,-1.52,40.4,0.8,3,,,,,,,,,,,,RB.40.20-D305,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,a4996756-3fa5-4132-9853-344d4e2548b9,40.4075372178507
1032,1,,-1.68,-1.68,,0.6,3,,,,,,,,,,,,VR.10-D144,,,2,,,2,,,Ontheffingshouder,Gewoon en buitengewoon en constructie,,,7d9d665b-4796-432a-9d82-aa8d65bb7a0a,6.31363611015263
1033,1,,-0.26,1.09,7,0.31,13,3,,,,,Uitstroomduiker,,,,,,D4765,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,23c6647f-b04c-4749-a2fe-cae5f694ad03,6.53863204849592
1034,,,,,7.1,,,,,,,,,,,,,,DV.5.114-D901,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,8c040d55-095a-46a0-bf32-cc2837083b5c,7.1088828262103
1035,,,,,8.1,,,,,,,,,,,,,,DV.5.86-D902,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,1e5dba4f-1d1f-46de-a6ad-ad2242e953bb,8.08172944416083
1036,1,,-0.84,-0.92,10.1,0.3,3,,,,,,,,,,,,DV.5.12-D904,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,1b30eec1-f330-4178-b57b-f3e902aa9b05,10.5060956871249
1037,1,,-0.68,-0.66,6,0.5,21,,,,,,,,,,,,DV.5.58-D905,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Gewoon en buitengewoon en constructie,0c43ec1a-4f67-4fa3-9ef6-31f79299a3e8,5.97884966174864
1038,1,,-0.63,-0.66,5.5,0.5,20,,,,,,,,,,,,DV.5.204-D906,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,d4d0ea17-57b9-4d83-9ba4-88da4e177706,5.49476059401922
1039,1,,-0.63,-0.63,6,0.4,21,,,,,,,,,,,,DV.5.58-D910,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Aangeland,Onderhoud hoofdconstructie,c2968a57-80ff-4a70-b171-8e5e425855d1,5.9040904392363
1040,1,,-0.23,-0.23,6,0.5,21,,,,,,,,,,,,DV.5.70-PD3,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,ccaa7c77-8462-4f96-b49a-f47169e272a7,5.9505031528119
1041,,,,,,,,4,,,,,Dam met duiker,,,,,,D630740,,,,,,,,,Aangeland,Geheel onderhoud,,,cd889c21-5e66-407f-a1ba-f1ea6e2d0276,6.39124767028165
1042,,,,,,,,4,,,,,Dam met duiker,,,,,,D630741,,,,,,,,,Aangeland,Geheel onderhoud,,,335e84d3-a624-4928-ad4d-23e3a42b6dfb,12.0959999142456
1043,,,,,,,,2,,,,,Weg met duiker,,,,,,D630742,,,,,,,,,Aangeland,Geheel onderhoud,,,2ad3b31f-4a45-4a89-beae-562a0ec8ae17,12.4780512834761
1044,,,,,,,,4,,,,,Dam met duiker,,,,,,D630743,,,,,,,,,Aangeland,Geheel onderhoud,,,d0bcfcad-6bba-4c6e-9c7f-4b23dca423fe,6.63822053164462
1045,1,,,,11,0.5,21,,,,,,,,,,,,DV.5.70-WD1,,,2,,,2,,,Gemeente,Gewoon en buitengewoon en constructie,,,9656c4fa-566e-4a56-86fa-914f160f2ee7,10.9978569723352
1046,1,,1.35,1.35,4,0.4,3,,,,,,,,,,,,ST.5.134-PD4,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,b94312e0-601d-455a-9f82-d5c197369f26,3.99825887238812
1047,1,,1.5,1.5,4,0.4,3,,,,,,,,,,,,ST.5.134-PD2,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,c84f44dc-c3ca-4b39-8368-ff6d38cb45fd,3.99782753551728
1048,1,,1.4,1.4,4,0.3,3,,,,,,,,,,,,ST.5.134-PD3,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,9bcf67e9-7d6f-43b1-9887-bcaacf33ec6f,3.99782753555725
1049,1,,1.28,1.28,8,0.3,3,,,,,,,,,,,,ST.5.134-PD5,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,eded7a47-df5f-47e6-9e63-4467a62047f9,7.99832207205944
1050,1,,1.2,1.2,4,0.3,3,,,,,,,,,,,,ST.5.134-PD6,,,2,,,2,,,Aangeland,Gewoon en buitengewoon en constructie,,,b74bb35d-5ef9-4cb6-a5bc-0710e62c8c18,3.99778838737778
1051,1,,0.2,0.2,12,0.4,20,,,,,,,,,,,,ST.5.112-WD1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,577bf5e6-507e-4a87-a604-53ec3120aa05,11.9957829653881
1052,1,,0.3,0.3,10,0.5,20,,,,,,,,,,,,ST.5.94-WD1,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,c7098d38-53c5-4b66-816b-f981ddaea0bb,9.99871611694976
1053,1,,-0.7,-0.69,10,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.104-D82,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,a8a7c7a3-c71e-4469-80a9-912928da2048,9.74161663536312
1054,1,,-0.6,-0.64,10.8,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.82-D79,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,64a90387-9243-4842-9b00-2103fff29dc4,10.7895718643181
1055,1,,-0.61,-0.61,11.7,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.202-D80,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,42bb898f-a52d-4951-af1e-ef35af1ebc57,11.7393259808051
1056,1,,-0.82,-0.84,7,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.104-D81,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,5beb5cd2-f6b3-4369-8086-9ca722a267f9,6.95592653844168
1057,1,,-0.36,-0.37,9.85,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.120-D83,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,1f6b7c8e-f434-4c4f-91b2-f1b0bf68d7ed,9.88176524529393
1058,1,,-0.34,-0.36,10.6,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.120-D84,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,f91d32ac-e516-404f-906f-7eb71e03930c,10.6108300443651
1059,1,,-0.49,0.36,9.85,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.120-D85,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,d57e9161-f3e7-425b-a865-8acce51dcbd0,9.84535237900669
1060,1,,-0.34,-0.35,9.5,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.120-D86,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,3927bcd8-a609-45cd-9c58-661dc7520f4d,9.4838006101575
1061,1,,-0.38,-0.36,9.3,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.120-D87,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,a6081261-9aff-46dc-9e27-dae66a6c4b3a,9.32370750726781
1062,1,,-0.39,-0.37,9.7,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.120-D88,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,6942a320-7028-45b6-a40b-d7219da966da,9.70043764262054
1063,1,,0.4,0.4,10.3,0.5,3,,,,JAF Rouveen,,,,,,,,DV.5.113-D90,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,3185f435-5783-4122-b344-1a11dd822c0e,10.2848247900815
1064,1,,0.42,0.4,21.3,0.6,98,,,,JAF Rouveen,,,,,,,,DV.15.30-D91,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,5800cfdb-da50-45c4-827a-db07d8d2f123,21.888815865675
1065,1,,-0.69,-0.63,9.85,0.6,3,,,,,,,,,,,,DV.5.104-D94,,,2,,,2,,,Waterschap,Gewoon en buitengewoon en constructie,,,a9af0a87-a63c-4d9a-bd3d-1b01d838261e,9.92503562077373
1066,1,,-0.43,-0.4,14.7,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.200-D96,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,9ce6caa8-b8ce-4308-99f2-9aeb03a4ff4a,14.651763450217
1067,1,,-0.62,-0.61,9.8,0.6,3,,,,JAF Rouveen,,,,,,,,DV.5.200-D97,,,2,,,2,,,Waterschap,Gewoon en buitengewoon,Gemeente,Onderhoud hoofdconstructie,d9fec6f7-e9d2-420f-a456-0958f1750a5b,9.73496445043962
