OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Area,Shape__Length
225,06ee99c198f849b4b04d7a37aefe4cca,2016/12/13 10:48:43+00,L0004,Prorail,bestaand,0,half verhard,817,k,817,817_k,Vlissingen Sloehaven,Eupwo-IJslw,Europaweg Oost - IJslandweg ,600.112038,"600,112038",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Strukton Rail Short Line,40586.108722,384745.029,51.44018367,3.74152162,388.751002,283,,388.751002,141.665071677821
226,0d403a0296d641e395f513ffc539529d,2021/01/22 18:56:17+00,L0004,Prorail,bestaand,0,half verhard,589,c,589,589_c,Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,149.705798,"149,705798",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124798.41254,482125.784,52.32624176,4.94417985,1338.975879,283,,1338.9758795,427.155807422705
227,09199a3766814087b59506eee4264a78,2023/01/09 16:26:22+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,12.650032,"12,650032",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,79229.931,389981.092406,51.49375743,4.29611024,30989.044409,283,,30989.044409,4896.32149078596
228,bc57e8c6e2974bf9a85f40ea062e0af8,2022/02/07 08:03:07+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,59.140625,"59,140625",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,247680.5395,523842.935483,52.69409459,6.7581512,3236.057144,283,,3236.057144,1008.87762650541
229,0b60508b277e477daafb7edc9998fc5c,2020/05/18 14:40:57+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,31.634628,"31,634628",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,66554.2576,383543.0615,51.43405174,4.11523724,3103.189012,283,,3103.189012,591.780371742864
230,0b5a5722ba644cd990c994b72fff197e,2020/10/09 18:08:36+00,L0004,Prorail,bestaand,0,half verhard,538,,538,538__,Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,52.248809,"52,248809",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,91532.187069,439450.821,51.93988841,4.46420612,9569.459102,283,,9569.459102,1768.50296712768
231,af418b474d830188e0530b29a8c080eb,2020/09/18 18:22:20+00,L0004,Prorail,bestaand,0,gesloten verharding,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,21.914218,"21,914218",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,149111.2495,490632.279344,52.4034921,5.30067267,5.526518,283,,5.526518,10.3452780295915
232,af418b4751260188e0530b29a8c080eb,2020/09/18 18:22:14+00,L0004,Prorail,bestaand,1,half verhard,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,15.876595,"15,876595",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,144209.654824,487635.9745,52.37648837,5.22874301,209.619808,283,,209.6198085,66.9886385410915
233,aaf0e73c7cc364bfe05332a1e90ae9de,2020/07/24 12:59:33+00,L0004,Prorail,bestaand,1,open verharding,562,b,562,562_b,De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,61.491456,"61,491456",Randstad Noord,RN,Maarn,16,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,160999.135231,451465.1815,52.05146471,5.47466281,500.197096,283,,500.197096,245.423447268842
234,aaf0e73c7cbd64bfe05332a1e90ae9de,2020/09/15 15:01:31+00,L0004,Prorail,bestaand,1,half verhard,109,,109,109__,Rhenen - De Haar Aansl.,Rhn-Har,Rhenen - De Haar Aansl. ,33.132909,"33,132909",Randstad Noord,RN,Maarn,16,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,164632.8475,449009.267912,52.02933945,5.52756826,44.800637,283,,44.8006365,27.7625937780029
235,1054e2b490ea4fbf86e5ee0ad265c009,2022/01/12 13:27:21+00,L0004,Prorail,bestaand,0,half verhard,080,,80,080__,Amsterdam Bijlmer - Nieuwersluis=Loenen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,6.791367,"6,791367",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125472.9755,479685.327837,52.3043449,4.95428843,5206.267844,283,,5206.2678435,1106.16230005327
236,0d4d90b48e7f4dfebcfed5fb3dd04319,2019/08/15 08:22:51+00,L0004,Prorail,bestaand,0,half verhard,069,,69,069__,Simpelveld - Schin op Geul,Vet-Mtn,Verschau (D) - Maastricht Noord ,13.947331,"13,947331",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,195328.602147,315252.951,50.82572345,5.95953586,8917.504868,283,,8917.5048685,2028.31503911424
237,1678f787f51247c186873e953cf08113,2021/01/22 18:50:42+00,L0004,Prorail,bestaand,0,half verhard,589,a,589,589_a,Duivendrecht,Dvaz-Vspa,Duivendrecht Aansl. Zuid - Venserpolder Aansl. ,0.662424,"0,662424",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124604.8345,481987.184166,52.32498544,4.94135286,562.200509,283,,562.2005085,229.792041569752
238,1858aef225a74581924d7108f3a4fbc2,2022/02/28 14:19:19+00,L0004,Prorail,bestaand,0,half verhard,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,29.020097,"29,020097",Randstad Noord,RN,Heerhugowaard,6,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,129727.4115,516037.167573,52.63125883,5.01391755,1876.471944,283,,1876.471944,362.087876362177
239,1fdebddc8b6d4ab5a5d70c1ac37ad12d,2021/01/22 18:53:43+00,L0004,Prorail,bestaand,0,half verhard,589,a,589,589_a,Duivendrecht,Dvaz-Vspa,Duivendrecht Aansl. Zuid - Venserpolder Aansl. ,0.520554,"0,520554",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124526.661,481869.253955,52.32392122,4.94021687,266.105137,283,,266.1051375,112.747170322674
240,18e892b1b1694f58b13d8e67bbf86042,2022/04/03 16:11:53+00,L0004,Prorail,bestaand,0,half verhard,143,,143,143__,Leidschenveen - Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,17.034927,"17,034927",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,87149.7055,453581.256214,52.06636194,4.39768252,6904.138007,283,,6904.1380075,984.550516648051
241,19a6b9afa7854fc787d78e197fe98f9a,2018/05/01 09:12:40+00,L0004,Prorail,bestaand,0,half verhard,817,h,817,817_h,Vlissingen Sloehaven,Frkw-Qh,Frankrijkweg - Quarleshaven ,310.105507,"310,105507",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,39286.205822,387068.2655,51.46079418,3.72206884,158.294328,283,,158.294328,69.8800809782481
242,302b2dfa1f794f839b11d1e9a7d2a25e,2021/03/02 12:43:31+00,L0004,Prorail,bestaand,1,gesloten verharding,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,42.522286,"42,522286",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,197296.761485,584359.999,53.24414081,6.02079753,57.329659,283,,57.3296595,59.9364412285755
243,aa685ce66b4d5021e05332a1e90aa57e,2021/02/01 17:48:53+00,L0004,Prorail,bestaand,1,open verharding,096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,1.907833,"1,907833",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,123131.87,483959.195484,52.34262529,4.91956077,79.197856,283,,79.197856,69.0998946631251
244,1a371f67cfe34930b6213ae059570bea,2019/11/27 10:26:20+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,43.174997,"43,174997",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,56422.901112,388458.098,51.47654112,3.96820007,13847.004802,283,,13847.004802,2216.11483626184
245,1a439a4ab5fe40f8b8c02bf8929df0f2,2021/01/22 18:59:10+00,L0004,Prorail,bestaand,0,half verhard,027,,27,027__,Diemen - Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,149.162042,"149,162042",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125273.244425,482391.582,52.32865647,4.95112147,1152.110544,283,,1152.1105435,232.051824745087
246,1336d3c3226147439846b552f7fe9683,2020/05/18 14:42:21+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,35.966567,"35,966567",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,62939.477135,385944.83,51.45505749,4.06263761,13378.636032,283,,13378.636032,2245.03548473365
247,16243c9e18a14f1d95326900bf6c7da4,2021/02/23 08:42:10+00,L0004,Prorail,bestaand,0,half verhard,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,46.930823,"46,930823",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,108561.605,512785.306961,52.60064334,4.70176053,226.588095,283,,226.5880945,97.1112259143455
248,a1af23198f6d5338e05332a1e90ad1fb,2022/07/19 08:36:32+00,L0004,Prorail,bestaand,1,half verhard,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,24.913349,"24,913349",Randstad Noord,RN,Amersfoort,12,BAAN,Eemland,BAAN,Randstad Noord,RN,ProRail,156633.565853,465657.4275,52.17905457,5.41108699,389.492258,283,,389.4922575,111.945667854199
249,a1af23198f725338e05332a1e90ad1fb,2020/04/01 23:59:09+00,L0004,Prorail,bestaand,1,half verhard,604,a,604,604_a,Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,46.760805,"46,760805",Noord-Oost,NO,Gelderland,33,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,201400.1035,500772.1808,52.49268629,6.07041018,71.579925,283,,71.579925,38.1839794350278
250,13b5394a94c94b3596f5dd5414253207,2021/12/14 15:32:38+00,L0004,Prorail,bestaand,0,half verhard,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",9.193339,"9,193339",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,87800.34207,432305.7,51.87523522,4.41133705,57637.509912,283,,57637.5099115,6577.5204832515
251,a0f6edff68b74aefb927257c8487e5ad,2022/02/07 08:03:08+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,50.463705,"50,463705",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,244146.8335,516136.076726,52.6254389,6.70381782,3480.951937,283,,3480.951937,958.337801446859
252,1099102715374e2a9e47dfaa3a1e41c6,2020/10/19 09:34:59+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,75.798289,"75,798289",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,257108.160013,535232.939,52.7947367,6.9010908,42.375048,283,,42.3750485,36.5334911464963
253,2f10cdca750c4891b61e80d16b588ace,2022/02/07 08:03:07+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,54.953118,"54,953118",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,246271.6945,520003.901468,52.6598395,6.73625733,1246.192821,283,,1246.1928215,368.475403211681
254,70de56d994ef48f7944e1ae792951336,2022/07/07 14:27:50+00,L0004,Prorail,bestaand,0,half verhard,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,13.302452,"13,302452",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,237883.3695,490385.711714,52.39504432,6.60493501,1662.062056,283,,1662.0620565,540.12700010405
255,6611b748fd554d5cb8e72ac5e9bba1a6,2022/07/06 15:50:25+00,L0004,Prorail,bestaand,0,gesloten verharding,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,0.327938,"0,327938",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,235361.051,502806.708763,52.50703295,6.57086778,17.497621,283,gerealiseerd,17.4976215,16.8766798941505
256,b73bae633d964f05a74a518dbe67a4a6,2022/06/30 17:02:57+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,4.870112,"4,870112",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,207059.181715,502532.6975,52.50799808,6.15400357,6473.945503,283,,6473.9455035,1247.46102937649
257,b13ad9da59283cace0531529a8c02983,2020/10/19 09:32:16+00,L0004,Prorail,bestaand,0,half verhard,451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,74.639967,"74,639967",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,246177.289969,518829.974,52.64930761,6.73453905,1311.612331,283,,1311.6123315,506.2669985802
258,92480f2ce8e944eeb49e3d3467e99257,2022/11/29 15:30:56+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,70.722229,"70,722229",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,255902.019,530569.923187,52.7530689,6.88178407,9992.31036,283,,9992.3103605,2659.28606277928
259,3473332b12a94d9e96eb787713e267c3,2020/10/19 09:36:36+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,43.91505,"43,915050",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,240274.687,511171.097404,52.58144664,6.64536808,38.578183,283,,38.578183,35.6037569853472
260,259eff019ef64de3ba7d8d178ebdfd68,2022/07/04 16:23:42+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,16.868817,"16,868817",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,218763.59608,502009.18,52.50205377,6.32628192,2063.314341,283,,2063.314341,570.208841981237
261,0176adbd049e43a29fcd7e66c36c353a,2022/01/13 06:36:55+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.670475,"33,670475",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,235411.464448,502871.283,52.50760579,6.57162575,442.535972,283,,442.535972,133.408604038433
262,c11330f1626541328d98d38e742c597b,2018/02/14 16:41:54+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,14.155039,"14,155039",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,216151.204038,501281.789,52.49581552,6.28767935,2287.457118,283,,2287.4571175,611.798938625644
263,6a54a08ec71c4e1d8722bb6349f51dab,2022/01/25 10:36:39+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,35.370874,"35,370874",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,236706.15799,503975.7455,52.51733819,6.59096249,5950.832637,283,,5950.832637,1055.47635780546
264,43082a5984c54543a8db94fd5121e52f,2022/01/13 06:36:55+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,33.610754,"33,610754",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,235363.16351,502838.7085,52.50732018,6.5709066,323.88999,283,,323.88999,103.362064928029
265,45fee33221ee470b87772c03b16f1fd6,2022/05/17 13:35:13+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,39.13625,"39,136250",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,238647.2365,506965.455219,52.54390881,6.62030417,20039.20134,283,,20039.20134,3360.05985855577
266,eece3192b74d47c4b00e5b1d7be133d8,2022/07/04 15:11:22+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,21.939766,"21,939766",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,223784.908562,502725.4715,52.5078819,6.40037018,1402.497745,283,,1402.497745,397.920199412159
267,96f5f9799ee1496787251e251cef4b43,2020/11/03 11:05:28+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,71.571395,"71,571395",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,256494.165,531179.446853,52.75843463,6.89073999,1561.503368,283,,1561.503368,451.491106647623
268,c0aefb2f3dc24a678b7d787e73110e32,2022/01/25 10:36:39+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,40.391477,"40,391477",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,238794.874,508211.363915,52.55508132,6.62279373,8174.177115,283,,8174.177115,1422.55609063205
269,69fa5036369c4d5bae32e783565ad524,2022/06/30 17:02:57+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,11.412129,"11,412129",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,213542.531827,501791.362,52.50068027,6.24935932,252.724849,283,,252.724849,91.0972610653223
270,fc8dfbcfdcc04c15a99cd69191022d2d,2022/02/07 08:03:08+00,L0004,Prorail,bestaand,0,half verhard,451,a,451,451_a,Coevorden - Coevorden Grens,Co-Coep,Coevorden - Coevorden Europark ,0.900432,"0,900432",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,246348.4585,519458.871248,52.65492955,6.73724125,325.13346,283,,325.1334605,148.652393049961
271,c146207647134c649b18a43595bb29d2,2020/10/19 09:41:00+00,L0004,Prorail,bestaand,0,half verhard,451,b,451,451_b,Coevorden - Coevorden Grens,Lar-Coep,Laarwald (D) - Coevorden Europark ,73.639638,"73,639638",Noord-Oost,NO,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,246256.001,517881.974207,52.64077666,6.73544069,5151.620387,283,,5151.620387,1064.51052292522
272,28997b99f0184147953661b982df08f8,2022/07/06 14:27:48+00,L0004,Prorail,bestaand,0,half verhard,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,5.114025,"5,114025",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,235294.7235,498102.020935,52.46476736,6.56875995,1531.469507,283,,1531.469507,508.978275677696
273,c6699068fd714777aa403dc47653afbd,2020/10/19 09:37:13+00,L0004,Prorail,bestaand,0,half verhard,400,,400,400__,Emmen - Weerdinge,Hea-Emn,Herfte Aansl. - Emmen ,75.944157,"75,944157",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,257164.362,535367.836475,52.79593804,6.90196572,1946.130264,283,,1946.130264,620.225140664891
274,af3c2ab14a30410c8060e86028798835,2020/01/15 10:08:33+00,L0004,Prorail,bestaand,0,half verhard,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,75.280381,"75,280381",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,257024.84,534731.618197,52.79024845,6.89970028,1686.128559,283,,1686.128559,383.32361518842
275,bc2751caf5b54601b99baba89c4003e7,2022/07/07 15:20:50+00,L0004,Prorail,bestaand,0,half verhard,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,16.99148,"16,991480",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,240062.9325,487426.166167,52.36811676,6.63620048,2330.738689,283,,2330.738689,686.253827623846
276,ae5f61462d8b42e79c663a4d35481d0d,2022/07/06 15:54:43+00,L0004,Prorail,bestaand,0,half verhard,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,0.306521,"0,306521",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,235375.747,502821.790371,52.50716631,6.57108783,233.075336,283,,233.0753355,91.6373508628987
277,b13ad9da5add3cace0531529a8c02983,2020/10/19 09:35:26+00,L0004,Prorail,bestaand,1,open verharding,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,71.696198,"71,696198",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,256578.465,531271.502895,52.75924591,6.89201679,76.52414,283,,76.5241395,63.5088259579715
278,4eb91b35eea84ef288b2e5857d36e218,2022/06/30 17:02:57+00,L0004,Prorail,bestaand,0,half verhard,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,10.89826,"10,898260",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,213060.091595,501970.801,52.50234423,6.24228642,22385.288122,283,,22385.288122,3849.41953657983
279,22dbc22dc7cd4209a564a60a3c8953ad,2022/02/01 16:07:17+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,44.372939,"44,372939",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,55384.210394,389054.853,51.48172111,3.95308375,3177.698391,283,,3177.698391,674.245542611917
280,ef49d3e165284991ab6fbe9f94a5a3f0,2021/02/26 12:10:03+00,L0004,Prorail,bestaand,0,half verhard,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,15.462263,"15,462263",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,143801.6375,487559.39543,52.37579195,5.22275366,1.805267,283,,1.8052665,38.6321387148049
281,218cdaaf7aed4325b10404e357e2e05e,2022/07/28 08:13:59+00,L0004,Prorail,bestaand,0,half verhard,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,32.286978,"32,286978",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,162219.7895,470390.454554,52.22154937,5.49286072,556.896305,283,,556.8963055,121.509563501821
282,227c4e50dc3a4516a4b49dec4ccdc469,2022/02/01 16:06:38+00,L0004,Prorail,bestaand,0,half verhard,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,54.720241,"54,720241",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,45526.955925,391295.3835,51.50002514,3.81052514,1690.479001,283,,1690.479001,313.224536133649
283,2c837224af224ccb92c85f084f462d1f,2023/01/05 13:04:54+00,G0405,,bestaand,0,half verhard,435,,435,435__,Hoorn - Medemblik,Hn-Mbk,Hoorn - Medemblik ,2.574016,"2,574016",Randstad Noord,RN,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,133255.707,518893.726539,52.65708261,5.06584384,2826.086682,283,,2826.086682,897.833959028993
284,2b00f938d6e54ca1a142476a02706619,2022/06/02 12:53:34+00,L0004,Prorail,bestaand,0,half verhard,922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,17.970496,"17,970496",Randstad Zuid,RZ,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,86491.992103,454248.5995,52.07227837,4.38795797,2009.255734,283,,2009.255734,393.178848870292
285,0d1b2a20486f41b596170f01fdceb503,2022/08/03 12:05:29+00,L0004,Prorail,bestaand,0,gesloten verharding: : anti-loopmat,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,45.03291,"45,032910",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,170622.173539,479640.593,52.30451259,5.61625147,35.554002,283,gerealiseerd,35.554002,25.9975473496684
286,3a1a2d10613f4a9f90015af66b74235b,2020/02/25 10:23:22+00,L0004,Prorail,bestaand,1,gesloten verharding,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,1.173676,"1,173676",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,102881.089503,489190.566,52.38809192,4.62160363,63.217027,283,,63.217027,44.3851149937791
