product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Delfzijl;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);6;882
Wahv;Groningen;Delfzijl;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);2;314
Wahv;Groningen;Delfzijl;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);2;337
Wahv;Groningen;Delfzijl;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);1;183
Wahv;Groningen;Delfzijl;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);2;382
Wahv;Groningen;Delfzijl;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);3;768
Wahv;Groningen;Delfzijl;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);2;595
Wahv;Groningen;Delfzijl;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);2;629
Wahv;Groningen;Delfzijl;VS021;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 21 km/h;1;270
Wahv;Groningen;Delfzijl;VS026;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 26 km/h;1;356
Wahv;Groningen;Delfzijl;VS028;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 28 km/h;3;1182
OM-afdoening;Groningen;Groningen;A903A;Als bestuurder rijden zonder verzekeringmet motorrijtuig, zijnde een bromfiets;2;820
OM-afdoening;Groningen;Groningen;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;8;4800
OM-afdoening;Groningen;Groningen;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;15;3560
OM-afdoening;Groningen;Groningen;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;6;2280
OM-afdoening;Groningen;Groningen;D515;Door het bevoegd gezag naar zijn naamgevraagd een valse naam opgeven;8;2660
OM-afdoening;Groningen;Groningen;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;86;7888
OM-afdoening;Groningen;Groningen;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;73;6935
OM-afdoening;Groningen;Groningen;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;26;2235
OM-afdoening;Groningen;Groningen;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;1;95
OM-afdoening;Groningen;Groningen;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;26;2328
OM-afdoening;Groningen;Groningen;E124A;Als reiziger orde etc. verstoren doorkennelijke staat van dronkenschap;1;95
OM-afdoening;Groningen;Groningen;E125B;Als reiziger orde etc. verstoren door teroken in station waar dit verboden is;9;808
OM-afdoening;Groningen;Groningen;E128;als reiziger niet opvolgen aanwijzingenbetr. orde etc. door vervoerder bekend;5;428
OM-afdoening;Groningen;Groningen;E129A;Als reiziger orde/rust/veiligheid enz.verstoren door hinderlijk geluid;3;420
OM-afdoening;Groningen;Groningen;E129E;Als reiziger orde/rust/veiligheid enz.verstoren door bedelen/houden inzameling;4;380
OM-afdoening;Groningen;Groningen;E129G;Als reiziger orde/rust/veiligheid enz.verstoren door hinder/gevaar/besch.enz.;5;475
OM-afdoening;Groningen;Groningen;E320A;Niet voldoen aan vordering van toezicht-houder;7;2470
OM-afdoening;Groningen;Groningen;E320C;Nt. aan vordering Min. voldoen rijbewijsop een bepaalde tijd/plaats in te lever.;1;240
OM-afdoening;Groningen;Groningen;E822D;Niet onverw. melding doen aanw.h.vreemdeling wiens verblijf niet is toegestaan;1;550
OM-afdoening;Groningen;Groningen;E851F;Op Nl kent.card/kent.reg. (samenstel) aslast (beladen) 10-15% overschreden;1;500
OM-afdoening;Groningen;Groningen;F101;Zonder vergunning weg gebruiken andersdan overeenkomstig de publieke functie;1;240
OM-afdoening;Groningen;Groningen;F110B;Zonder toestemming rechthebbende op.pl.onr.zaak afb./geschr.aanplakken/-brengen;2;280
OM-afdoening;Groningen;Groningen;F111;Op/aan aangew. openbare plaatsen/geschr.stukken/afbeeldingen verspreiden enz.;1;140
OM-afdoening;Groningen;Groningen;F119;Op/aan de weg/in voor publiek toeganke-lijk gebouw bedelen om geld/andere zaken;30;2850
OM-afdoening;Groningen;Groningen;F120B;Op openbare plaats overlast/hinder ver-oorzaken voor andere gebruikers/bewoners;8;1120
OM-afdoening;Groningen;Groningen;F121A;Op openbare plaats alcoholhoudendedrank nuttigen binnen aangew. gebied;89;8455
OM-afdoening;Groningen;Groningen;F121B;Aangebroken flessen e.d. met alcoholhou-dende drank bij zich openbare plaats;64;6080
OM-afdoening;Groningen;Groningen;F125A;Zonder redelijk doel in portiek/poortraamkozijn/drempel ophouden,zitten,liggn;44;3616
OM-afdoening;Groningen;Groningen;F125B;zndr. redelijk doel in gemeenschappelijkruimte v. publ.toegankel gebouw bevinden;3;238
OM-afdoening;Groningen;Groningen;F130A;Zonder redelijk doel/op hinderlijke wij-ze ophouden in publ.toegank. portaal;5;420
OM-afdoening;Groningen;Groningen;F145A;Als eigenaar/houder hond op weg binnenbeb.kom laten lopen zonder aangelijnd;29;2755
OM-afdoening;Groningen;Groningen;F145F;Niet voldoen verplichting onmiddellijkverwijdern uitwerpselen hond openbare pl;14;1960
OM-afdoening;Groningen;Groningen;F151A;Niet voorkomen dat dier voor de omgeving(geluid)hinder veroorzaakt;1;140
OM-afdoening;Groningen;Groningen;F185;Binnen bebouwde kom buiten daarvoor be-stemde plaats zijn behoefte doen;293;41020
OM-afdoening;Groningen;Groningen;GA300A;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;15;4875
OM-afdoening;Groningen;Groningen;GA300B;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;9;3825
OM-afdoening;Groningen;Groningen;GA300C;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 500 µg/l;2;1100
OM-afdoening;Groningen;Groningen;GA300D;Rijden onder invloed, alcoholgehalteadem bedraagt: 505 t/m 570 µg/l;2;1300
OM-afdoening;Groningen;Groningen;GA302F;Rijden onder invloed, alcoholgehalteadem bedraagt: 355 t/m 435 µg/l;3;375
OM-afdoening;Groningen;Groningen;GA302G;Rijden onder invloed, alcoholgehalteadem bedraagt: 440 t/m 570 µg/l;1;225
OM-afdoening;Groningen;Groningen;GA304A;Rijden onder invloed, alcoholgehalteadem bedraagt: vanaf 235 µg/l;2;200
OM-afdoening;Groningen;Groningen;GA305A;Rijden onder invloed, alcoholgehalteadem 95 t/m 230µg/l.(beg. bestuurder);2;600
OM-afdoening;Groningen;Groningen;GA305B;Rijden onder invloed, alcoholgehalteadem 235-350 µg/l (beg. bestuurder);3;900
OM-afdoening;Groningen;Groningen;GA305F;Rijden onder invloed, alc.gehalte adem>575 µg/l (beginnend bestuurder);1;0
OM-afdoening;Groningen;Groningen;GA309F;Rijden onder invloed, alcoholgehalteadem bedraagt; 95 t/m 350 µg/l;5;625
OM-afdoening;Groningen;Groningen;GA311A;Rijden onder invloed, alcoholgehalteadem: 95 t/m 230 µg/l (beg. bestuurder);1;300
OM-afdoening;Groningen;Groningen;GA313F;Rijden onder invloed, alcoholgehalteadem bedraagt: 235 t/m 350 µg/l;1;125
OM-afdoening;Groningen;Groningen;GA317F;Rijden onder invloed, alcoholgehalteadem bedraagt: 95 t/m 350 µg/l;1;125
OM-afdoening;Groningen;Groningen;H004;Huish. afvalstoffen anders aanbieden danvia het aangewezen inzamelmiddel;2;190
OM-afdoening;Groningen;Groningen;H009;Huish.afv.st. niet op voorgeschr.wijzenvia inzamelvoorz. op wijkniv. aanbieden;75;7125
OM-afdoening;Groningen;Groningen;H012;cat.huish.afv.st.,die zndr inz.midd.moetaangeb,niet op voorgeschr.wijze t.i.aanb;3;285
OM-afdoening;Groningen;Groningen;H013;Huish.afv.st. op andere dan vastgesteldedagen/tijden ter inzameling aanbieden;3;285
OM-afdoening;Groningen;Groningen;H015A;Aangew. bedrijfsafvalstof niet op voorgeschreven wijze ter inzameling aanbieden;1;95
OM-afdoening;Groningen;Groningen;H022;Straatafval achterlaten in openb. ruimtezonder gebruik voorgeschreven bakken e.d;21;2590
OM-afdoening;Groningen;Groningen;H025;Afval buiten een inrichting storten/opof in de bodem brengen/te verbranden;1;380
OM-afdoening;Groningen;Groningen;H171;Vuurwerk afsteken buiten de toegestanetijden (31-12 18 uur tot 01-01 02 uur);1;100
OM-afdoening;Groningen;Groningen;H200;Rumoer of burengerucht verwekken, waar-door de nachtrust kan worden verstoord;3;420
OM-afdoening;Groningen;Groningen;H205;Veroorz. geluidhinder voor omwonende ofomgeving door toestellen/geluidsapp etc.;17;2380
OM-afdoening;Groningen;Groningen;H645A;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende mt 1/2 hengels;8;1050
OM-afdoening;Groningen;Groningen;H645C;Binnenvisserij uitoefenen zndr schrift.toestemming rechthebbende met >2 hengels;2;640
OM-afdoening;Groningen;Groningen;H647B;Nt op 1e vord. tr inzage afg. schrift.toest.;4;380
OM-afdoening;Groningen;Groningen;K026B;Aanhangwagen < 3500 kg zonder (geldig)kenteken(bew.) laten staan/ermee rijden;1;210
OM-afdoening;Groningen;Groningen;K055;Rijden zonder geldig rijbewijs;67;18650
OM-afdoening;Groningen;Groningen;K060F;Rijden tw. rijbewijs geldigh. heeft ver-loren, verstrijken geldigh.duur (>1 jr);2;720
OM-afdoening;Groningen;Groningen;K060G;Rijden zonder geldig rijbewijs (geldig-heidsduur verstreken)(bep. geldigh.duur);1;360
OM-afdoening;Groningen;Groningen;K060I;Motorrijtuig rijden terwijl rijbewijsgeldigheid heeft verloren door aangifte;1;95
OM-afdoening;Groningen;Groningen;K125;Als houder ongeldig verklaard rijbewijsnt.inleveren,tw.ongeldigverkl.van kracht;1;240
OM-afdoening;Groningen;Groningen;N086G;Als best. met bromfiets rijden, terw.max.construct.snelh. overschr. > 15 km/h;10;2600
OM-afdoening;Groningen;Groningen;N110O;Voertuig voldoet nt aan gest. eisen tavgeluidsniveau. Overschr. vanaf 4 dB(A);10;4070
OM-afdoening;Groningen;Groningen;P010AA;Met bedrijfsauto meer dan een aanhang-wagen voortbewegen;1;1400
OM-afdoening;Groningen;Groningen;P111B;Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; 0,25 t/m 0,50 m;3;1260
OM-afdoening;Groningen;Groningen;P111C;Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; 0,50 t/m 0,75 m;1;600
OM-afdoening;Groningen;Groningen;P111E;Maximum lengte (onbeladen) samenstel vanvoertuigen overschreden; meer dan 1,00 m;1;1400
OM-afdoening;Groningen;Groningen;P121D;Lading steekt teveel uit en/of stootbalk> 0,60m van achterzijde; 0,75 t/m 1,00 m;1;900
OM-afdoening;Groningen;Groningen;R465A;Als weggebruiker op autosnelweg zondernoodzaak over vluchtstrook/-haven rijden;3;1140
OM-afdoening;Groningen;Groningen;R469;Op autoweg keren met motorvoertuig;8;3040
OM-afdoening;Groningen;Groningen;R482;Als bestuurder voetganger niet voorlaten gaan op voetgangersoversteekplaats;17;5760
OM-afdoening;Groningen;Groningen;R628B;Niet stoppen voor stopteken gegeven doormiddel van een politietransparant;6;1680
OM-afdoening;Groningen;Groningen;R630B;Niet voldoen aan aanwijzing van bevoegdeen als zodanig kenbare verkeersregelaar;1;380
OM-afdoening;Groningen;Groningen;R631A;Niet opvolgen aanwijzing(en) vanuitvoertuig politie/bijz.opsporingsdienst;1;380
OM-afdoening;Groningen;Groningen;S005E;Niet voldoende afst.houden bij snelhedenv.>100 km/h en t/m 120 km/h, afstand >3m;1;600
OM-afdoening;Groningen;Groningen;VA035;Overschrijding max. snelheid binnenbebouwde kom, van 31 tot 35 km/h;54;18464
OM-afdoening;Groningen;Groningen;VA040;Overschrijding max. snelheid binnenbebouwde kom, van 35 tot 40 km/h;31;12860
OM-afdoening;Groningen;Groningen;VA045;Overschrijding maximum snelheid binnenbebouwde kom, van 40 tot 45 km/h;16;7020
OM-afdoening;Groningen;Groningen;VA050;Overschrijding maximum snelheid binnenbebouwde kom, van 45 tot 50 km/h;7;4010
OM-afdoening;Groningen;Groningen;VA055;Overschrijding maximum snelheid binnenbebouwde kom, van 50 tot 55 km/h;7;0
OM-afdoening;Groningen;Groningen;VA065;Overschrijding maximum snelheid binnenbebouwde kom, van 60 tot 65 km/h;3;0
OM-afdoening;Groningen;Groningen;VA075;Overschrijding maximum snelheid binnenbebouwde kom, van 70 tot 75 km/h;1;0
OM-afdoening;Groningen;Groningen;VA080;Overschrijding maximum snelheid binnenbebouwde kom, van 75 tot 80 km/h;1;0
OM-afdoening;Groningen;Groningen;VB035;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 31-35 km/h;51;18594
OM-afdoening;Groningen;Groningen;VB040;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 35-40 km/h;20;9200
OM-afdoening;Groningen;Groningen;VB045;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 40-45 km/h;16;8410
OM-afdoening;Groningen;Groningen;VB050;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 45-50 km/h;10;6680
OM-afdoening;Groningen;Groningen;VB060;Overschrijding max.snelheid binnen debebouwde kom(verkeersbord A1) 55-60 km/h;2;0
OM-afdoening;Groningen;Groningen;VD022;;1;278
OM-afdoening;Groningen;Groningen;VD035;Overschrijd. max.snelheid binnen de be-bouwde kom(verkeersb.A1+wegdek)31-35km/h;1;460
OM-afdoening;Groningen;Groningen;VF035;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 31-35 km/h;2;680
OM-afdoening;Groningen;Groningen;VF045;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 40-45 km/h;2;510
OM-afdoening;Groningen;Groningen;VF050;Overschrijding max snelheid (auto)wegenbuiten bebouwde kom, van 45-50 km/h;2;1260
OM-afdoening;Groningen;Groningen;VG035;Overschrijding max snelheid (auto)wegenbuiten beb.kom 31-35 km/h (verkeersb A1);15;4753
OM-afdoening;Groningen;Groningen;VG040;Overschrijding max snelheid (auto)wegenbuiten beb.kom 35-40 km/h (verkeersb A1);12;4510
OM-afdoening;Groningen;Groningen;VG045;Overschrijding max snelheid (auto)wegenbuiten beb.kom 40-45 km/h (verkeersb.A1);6;3060
OM-afdoening;Groningen;Groningen;VG050;Overschrijding max snelheid (auto)wegenBuiten beb.kom 45-50 km/h (verkeersb A1);6;3150
OM-afdoening;Groningen;Groningen;VG060;Overschrijding max snelheid (auto)wegenbuiten beb.kom 55-60 km/h (verkeersb A1);2;0
OM-afdoening;Groningen;Groningen;VG065;Overschrijding max snelheid (auto)wegenbuiten beb.kom 60-65 km/h (verkeersb A1);2;0
OM-afdoening;Groningen;Groningen;VG070;Overschrijding max snelheid (auto)wegenbuiten beb.kom 65-70 km/h (verkeersb A1);1;0
OM-afdoening;Groningen;Groningen;VL050;Overschrijding max snelheidautosnelwegen, van 45-50 km/h;1;550
OM-afdoening;Groningen;Groningen;VS022;Overschrijding van max.snelheid bibekom(bord A1 30 km/h) met 22 km/h;1;278
OM-afdoening;Groningen;Groningen;VS045;Overschrijding max.snelheid bibekom(bord A1 30 km/h) met 40-45 km/h;1;680
OM-afdoening;Groningen;Groningen;W601A;Negeren verbod in-, uit- of doorvaren(verkeersteken A.1);1;360
OM-afdoening;Groningen;Groningen;W706H;Met groot schip te snel gevaren, over-schrijding 2-3 km/h;1;420
Wahv;Groningen;Groningen;A902;voor een bromfiets niet de vereisteverzekering afsluiten en in stand hou-den;147;51640
Wahv;Groningen;Groningen;A915;voor een motorrijtuig niet de vereisteverzekering afsluiten en in stand hou-den;162;64800
Wahv;Groningen;Groningen;K030A;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan het motorrijtuig;7;980
Wahv;Groningen;Groningen;K030B;Het kenteken is niet behoorlijk zicht-baar aanwezig op of aan de aanhangwagen;4;560
Wahv;Groningen;Groningen;K045A;voor het motorrijtuig met een toegestanemaximummassa van 3500 kg of minderis geen keuringsbewijs afgegeven;77;10780
Wahv;Groningen;Groningen;K045B;voor het motorrijtuig met een toegestanemaximummassa v 3500 kg of minder heefthet keuringsbewijs geldigheid verloren;204;28560
Wahv;Groningen;Groningen;K046A;voor motorrijtuig of aanhangwagen mettoegestane maximummassa van meer dan3500kg is geen keuringsbewijs afgegeven;5;2000
Wahv;Groningen;Groningen;K046B;motorrijtuig/aanhangwagen met toegestanemaximummassa van meer dan 3500 kgis geldigheid keuringsbewijs verlopen;10;4000
Wahv;Groningen;Groningen;K060E;Rijden terwijl het rijbewijs zijn geldigheid heeft verloren door het verstrijkenvan de geldigheidsduur (< 1 jaar);7;605
Wahv;Groningen;Groningen;K150A;Niet op eerste vordering behoorlijk hetkentekenbewijs ter inzage afgeven;4;180
Wahv;Groningen;Groningen;K150C;Niet op eerste vordering behoorlijk hetrijbewijs ter inzage afgeven;32;3040
Wahv;Groningen;Groningen;K155B;niet meewerken aan het voorlopige onder-zoek van uitgeademde lucht en/of aan-wijzingen in dit kader niet opvolgen;1;240
Wahv;Groningen;Groningen;K405;De kentekenplaat voldoet niet aan degestelde eisen;4;560
Wahv;Groningen;Groningen;K535;Als kentekenhouder het handelaarskente-ken niet op de voorgeschreven wijzegebruiken;1;340
Wahv;Groningen;Groningen;N010A;Als bestuurder van een vtg rijden, terw.het niet overeenstemt met geg. op/inkentekencard/kentekenbewijs/kentekenreg.;1;240
Wahv;Groningen;Groningen;N010D;Als bestuurder van een voertuig rijden,terwijl het kenteken niet goed leesbaaris;8;1120
Wahv;Groningen;Groningen;N060B;Als bestuurder van een voertuig rijden,terwijl het breder is dan 2,55 m;1;140
Wahv;Groningen;Groningen;N083A;als bestuurder van een bromfiets rijdenterwijl de bromfiets de maximumconstruc-tiesnelheid overschrijdt t/m 10 km/h;7;455
Wahv;Groningen;Groningen;N083B;als bestuurder van een bromfiets rijdenterwijl de bromfiets de maximumconstruc-tiesnelheid overschrijdt 11 t/m 15 km/h;2;260
Wahv;Groningen;Groningen;N086A;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  t/m 10 km/h;44;2860
Wahv;Groningen;Groningen;N086B;als bestuurder met een bromfiets rijdenterwijl de bromfiets de max constructie-snelheid overschrijdt  10  t/m 15 km/h;13;1690
Wahv;Groningen;Groningen;N110A;Als bestuurder van een voertuig rijden,terwijl deze niet is voorzien van eenover de gehele lengte gasdichte uitlaat;4;1030
Wahv;Groningen;Groningen;N110N;Het motorvoertuig voldoet niet aan degestelde eisen t.a.v. het max. geluids-niveau. overschrijding tot 4 dB(A);1;280
Wahv;Groningen;Groningen;N150F;Rijden met bromfiets zonder goed-werkende en bij nacht afleesbaresnelheidsmeter;3;195
Wahv;Groningen;Groningen;N240C;Als bestuurder van een voertuig rijden,terwijl de wielen, alsmede de onderdelenniet deugdelijk (bevestigd) zijn;1;160
Wahv;Groningen;Groningen;N270E;Als bestuurder van een voertuig rijden,terwijl een band beschadigd of versletenis;6;750
Wahv;Groningen;Groningen;N270F;Als bestuurder van een voertuig rijden,terwijl 2 banden beschadigd of versletenzijn;1;210
Wahv;Groningen;Groningen;N270J;Als bestuurder van een voertuig rijden,terwijl het loopvlak uitstekende metalenelementen bevat, 2 banden;1;210
Wahv;Groningen;Groningen;N270R;Als bestuurder van een voertuig rijden,terwijl een band niet voldoet aan deeisen t.a.v.de profilering;9;1170
Wahv;Groningen;Groningen;N270S;Als bestuurder van een voertuig rijden,terwijl twee banden niet voldoen aan deeisen t.a.v.de profilering;1;210
Wahv;Groningen;Groningen;N310A;Als bestuurder van een voertuig rijden,terwijl de reminrichting/onderdelen nietdeugdelijk is/zijn;2;400
Wahv;Groningen;Groningen;N380N;Als bestuurder van een voertuig rijden,terwijl niet wordt voldaan aan de ver-eiste remvertraging;1;160
Wahv;Groningen;Groningen;N400D;Als bestuurder van een voertuig rijden,terwijl niet is voorzien van een goedfunctionerende losbreekreminrichting;1;140
Wahv;Groningen;Groningen;N420A;Voorruit/zijruiten/windscherm/achterruit(bij geen rechterbuitenspiegel) van hetvoertuig is beschadigd/verkleurd;1;240
Wahv;Groningen;Groningen;N420D;de lichtdoorlatendheid van voorruit/voorste zijruit(en) bedraagt minderdan 55%;1;240
Wahv;Groningen;Groningen;N450A;Als bestuurder van voertuig rijden, ter-wijl deze niet is voorzien van noodzake-lijke spiegels die aan de eisen voldoen;9;990
