ID,VERSIE,OBJECTTYPE,OBJECTCODE,NIVEAU,LENGTE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,KMLINT,KMLINT_OMSCHRIJVING,GELDIG_VANAF,PUBLICATIEDATUM,SE_ANNO_CAD_DATA,Shape__Length
480,,,,,656.218,817,m,817,817_m,Vlissingen Sloehaven,800,"800,000",800.65,"800,650",Sloe-Blvh,Sloehaven Emplacement - Bijleveldhaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
481,,,,,6854.501,817,e,817,817_e,Vlissingen Sloehaven,200.1,"200,100",206.945,"206,945",Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
482,,,,,7793.25,817,a,817,817_a,Vlissingen Sloehaven,114.204,"114,204",122.02,"122,020",Sloe-Vck,Sloehaven Emplacement - Van Citterskanaal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
483,,,,,10693.823,818,a,818,818_a,Terneuzen Dow Chemical,100,"100,000",110.68,"110,680",Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
484,,,,,1230.55,818,e,818,818_e,Terneuzen Dow Chemical,500,"500,000",501.23,"501,230",Sludow-Tnzdbw,SluiskilRacc. DOW CHEMICAL - Terneuzen Braakmanweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
485,,,,,1098.785,818,b,818,818_b,Terneuzen Dow Chemical,200,"200,000",201.1,"201,100",Sludow-Tnzdn1,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 1 ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
486,,,,,1361.218,818,c,818,818_c,Terneuzen Dow Chemical,300,"300,000",301.36,"301,360",Sludow-Tnzdn2,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 2 ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
487,,,,,1609.81,818,d,818,818_d,Terneuzen Dow Chemical,400,"400,000",401.6,"401,600",Sludow-Tnzdn3,SluiskilRacc. DOW CHEMICAL - Terneuzen Nieuw Neuzenweg 3 ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
488,,,,,238.563,818,f,818,818_f,Terneuzen Dow Chemical,600,"600,000",600.238,"600,238",Sludow-Tnzdzs,SluiskilRacc. DOW CHEMICAL - Terneuzen Zandstraat ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
489,,,,,1013.364,901,,901,901__,Haarlem Hoofdwerkplaats,100,"100,000",101,"101,000",Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
490,,,,,9714.547,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,0,"0,000",9.7,"9,700",Skn-Mkv,Stadskanaal Hoofdstation - Musselkanaal-Valthermond ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
491,,,,,21410.3,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,0,"0,000",21.4,"21,400",Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
492,,,,,200.678,653,b,653,653_b,Zuidbroek,21.4,"21,400",21.6,"21,600",Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
493,,,,,1606.392,557,c,557,557_c,Terneuzen Aansl.,99.8,"99,800",101.4,"101,400",Tnzz-Frkw,Terneuzen Zuidzijde (Racc.) - Frankrijkweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
494,,,,,1118.28,557,g,557,557_g,Terneuzen Aansl.,500.1,"500,100",501.205,"501,205",Tnzz-Tnzew,Terneuzen Zuidzijde (Racc.) - Terneuzen Engelandweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
495,,,,,1000.826,557,d,557,557_d,Terneuzen Aansl.,200.2,"200,200",201.2,"201,200",Tnzz-Tnznw,Terneuzen Zuidzijde (Racc.) - Terneuzen Noorwegenweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
496,,,,,379.297,557,e,557,557_e,Terneuzen Aansl.,300.12,"300,120",300.5,"300,500",Tnzz-Tnzow,Terneuzen Zuidzijde (Racc.) - Terneuzen Osloweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
497,,,,,421.735,557,f,557,557_f,Terneuzen Aansl.,400.122,"400,122",400.542,"400,542",Tnzz-Tnzzw,Terneuzen Zuidzijde (Racc.) - Terneuzen Zwedenweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
498,,,,,1264.46,828,b,828,828_b,Tiel Gem. Stamlijn,200,"200,000",201.26,"201,260",Tla-Tlzhw,Tiel Aansl. Industrieterrein  - Tiel Zuiderhavenweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
499,,,,,2034.282,828,a,828,828_a,Tiel Gem. Stamlijn,100.2,"100,200",102.235,"102,235",Tla-Tlpow,Tiel Aansl. Industrieterrein. - Tiel Panovenweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
500,,,,,16924.606,124,a,124,124_a,Tilburg - Vught Aansl.,1.9,"1,900",18.8,"18,800",Tb-Vga,Tilburg - Vught Aansluiting ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
501,,,,,200.166,515,a,515,515_a,Vught Aansl.,18.8,"18,800",19,"19,000",Tb-Vga,Tilburg - Vught Aansluiting ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
502,,,,,101.146,551,a,551,551_a,Tilburg,1.8,"1,800",1.9,"1,900",Tb-Vga,Tilburg - Vught Aansluiting ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
503,,,,,100.624,124,b,124,124_b,Tilburg - Vught Aansl.,100,"100,000",100.1,"100,100",Tbi-Tbio,Tilburg Industrieterrein - Tilburg De Loven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
504,,,,,1017.229,839,a,839,839_a,Tilburg de Loven,100.1,"100,100",101.117,"101,117",Tbi-Tbio,Tilburg Industrieterrein - Tilburg De Loven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
505,,,,,199.934,839,b,839,839_b,Tilburg de Loven,200,"200,000",200.2,"200,200",Tbio-Tbih,Tilburg de Loven - Tilburg Industriehaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
506,,,,,450.05,485,b,485,485_b,Amsterdam Hemhaven (gebied),50,"50,000",50.45,"50,450",Ahwusl-Ahwbzw,Usselincxhaven - Benzolweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
507,,,,,6904.449,090,,90,090__,Den Dolder - Amersfoort,13.3,"13,300",20.2,"20,200",Ut-Amf,Utrecht - Amersfoort ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
508,,,,,6500.039,093,,93,093__,Blauwkapel - Den Dolder,4.6,"4,600",11.1,"11,100",Ut-Amf,Utrecht - Amersfoort ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
509,,,,,2695.669,094,,94,094__,Utrecht Centraal - Blauwkapel,0.9,"0,900",3.6,"3,600",Ut-Amf,Utrecht - Amersfoort ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
510,,,,,2200.876,530,b,530,530_b,Den Dolder,11.1,"11,100",13.3,"13,300",Ut-Amf,Utrecht - Amersfoort ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
511,,,,,199.265,531,a,531,531_a,Utrecht Centraal,0.7,"0,700",0.9,"0,900",Ut-Amf,Utrecht - Amersfoort ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
512,,,,,997.073,546,b,546,546_b,Blauwkapel,3.6,"3,600",4.6,"4,600",Ut-Amf,Utrecht - Amersfoort ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
513,,,,,15797.379,046,,46,046__,Meteren Aansl. - s Hertogenbosch,30.9,"30,900",46.7,"46,700",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
514,,,,,2208.532,051,,51,051__,s Hertogenbosch - Vught Aansl.,48.7,"48,700",50.9,"50,900",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
515,,,,,8000.294,053,,53,053__,Vught Aansl. - Boxtel,51.4,"51,400",59.4,"59,400",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
516,,,,,20883.255,117,,117,117__,Lunetten - Geldermalsen,3.3,"3,300",24.2,"24,200",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
517,,,,,2398.062,513,a,513,513_a,Geldermalsen,24.2,"24,200",26.6,"26,600",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
518,,,,,501.338,515,b,515,515_b,Vught Aansl.,50.9,"50,900",51.4,"51,400",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
519,,,,,399.873,547,a,547,547_a,Lunetten Aansl.,2.9,"2,900",3.3,"3,300",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
520,,,,,2002.754,614,c,614,614_c,s Hertogenbosch,46.7,"46,700",48.7,"48,700",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
521,,,,,200.886,617,b,617,617_b,Boxtel,59.4,"59,400",59.6,"59,600",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
522,,,,,4295.997,666,a,666,666_a,Meteren Aansl.,26.6,"26,600",30.9,"30,900",Ut-Btl,Utrecht Centraal - Boxtel ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
523,,,,,8793.743,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,2,"2,000",10.8,"10,800",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
524,,,,,2700.312,101,,101,101__,Harmelen Aansl. - Woerden,12.1,"12,100",14.8,"14,800",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
525,,,,,13987.336,105,,105,105__,Woerden - Gouda,17.6,"17,600",31.6,"31,600",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
526,,,,,1395.762,114,a,114,114_a,Rotterdam Kleiweg - Rotterdam Westelijke Splitsing,52.6,"52,600",54,"54,000",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
527,,,,,15899.774,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,36,"36,000",51.9,"51,900",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
528,,,,,930.989,134,,134,134__,Gouda - Moordrecht Aansl.,33.3,"33,300",34.2,"34,200",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
529,,,,,1011.376,531,d,531,531_d,Utrecht Centraal,1,"1,000",2,"2,000",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
530,,,,,1299.328,532,,532,532__,Harmelen Aansl.,10.8,"10,800",12.1,"12,100",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
531,,,,,2796.096,533,,533,533__,Woerden,14.8,"14,800",17.6,"17,600",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
532,,,,,1795.466,537,b,537,537_b,Moordrecht Aansl.,34.2,"34,200",36,"36,000",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
533,,,,,700.912,538,,538,538__,Rotterdam Kleiweg,51.9,"51,900",52.6,"52,600",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
534,,,,,593.171,540,c,540,540_c,Rotterdam Westelijke Splitsing,54,"54,000",54.6,"54,600",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
535,,,,,1700.131,624,a,624,624_a,Gouda,31.6,"31,600",33.3,"33,300",Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
536,,,,,2142.08,808,,808,808__,VAM-terrein Wijster,100,"100,000",102.14,"102,140",Vama-Vam,VAM Aansl. - VAM - terrein Wijster ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
537,,,,,1481.658,859,,859,859__,Sas van Gent Cerestar,100,"100,000",101.5,"101,500",Vlkw-Wkd,Valckeweg - Westkade ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
538,,,,,46934.156,055,,55,055__,Blerick - Eindhoven,2.5,"2,500",49.4,"49,400",Vl-Ehv,Venlo - Eindhoven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
539,,,,,1501.673,516,a,516,516_a,Blerick,1,"1,000",2.5,"2,500",Vl-Ehv,Venlo - Eindhoven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
540,,,,,999.43,517,a,517,517_a,Venlo,0,"0,000",1,"1,000",Vl-Ehv,Venlo - Eindhoven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
541,,,,,2194.271,618,b,618,618_b,Eindhoven,49.4,"49,400",51.595,"51,595",Vl-Ehv,Venlo - Eindhoven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
542,,,,,975.78,855,,855,855__,Venlo Tradeport,100.063,"100,063",101.039,"101,039",Vl-Vltp,Venlo - Venlo Tradeport ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
543,,,,,1999.276,056,,56,056__,Venlo Grens - Venlo,0,"0,000",2,"2,000",Vlgr-Vl,Venlo Grens - Venlo ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
544,,,,,281.535,535,c,535,535_c,Amsterdam Bijlmer Arena,200.119,"200,119",200.4,"200,400",Vspa-Dvaz,Venserpolder Aansl. - Duivendrecht Aansl. Zuid ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
545,,,,,1196.376,589,d,589,589_d,Duivendrecht,200.4,"200,400",201.6,"201,600",Vspa-Dvaz,Venserpolder Aansl. - Duivendrecht Aansl. Zuid ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
546,,,,,3441.717,068,,68,068__,Simpelveld Grens - Simpelveld,8.5,"8,500",11.9,"11,900",Vet-Mtn,Verschau (D) - Maastricht Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
547,,,,,8343.65,069,,69,069__,Simpelveld - Schin op Geul,13.5,"13,500",21.9,"21,900",Vet-Mtn,Verschau (D) - Maastricht Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
548,,,,,10204.841,070,,70,070__,Schin op Geul - Maastricht,23,"23,000",33.2,"33,200",Vet-Mtn,Verschau (D) - Maastricht Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
549,,,,,1099.965,521,b,521,521_b,Schin op Geul,21.9,"21,900",23,"23,000",Vet-Mtn,Verschau (D) - Maastricht Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
550,,,,,1618.435,662,,662,662__,Simpelveld,11.9,"11,900",13.5,"13,500",Vet-Mtn,Verschau (D) - Maastricht Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
551,,,,,1350,783,,783,783__,Vetschau (D) - Simpelveld Grens,7.15,"7,150",8.5,"8,500",Vet-Mtn,Verschau (D) - Maastricht Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
552,,,,,9706.68,071,,71,071__,Eijsden - Maastricht,18.195,"18,195",27.9,"27,900",Fvs-Mt,Visé (B) - Maastricht ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
553,,,,,597.864,520,b,520,520_b,Maastricht,27.9,"27,900",28.5,"28,500",Fvs-Mt,Visé (B) - Maastricht ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
554,,,,,3448,784,,784,784__,Visé (B) - Eijsden Grens,14.747,"14,747",18.195,"18,195",Fvs-Mt,Visé (B) - Maastricht ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
555,,,,,485.599,801,m,801,801_m,Moerdijk Industrieterrein,825,"825,000",825.48,"825,480",Vlw-Cih,Vlasweg - Centrale Insteekhaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
556,,,,,726.785,801,r,801,801_r,Moerdijk Industrieterrein,950,"950,000",950.727,"950,727",Vlw-Cihn,Vlasweg - Centrale Insteekhaven Noord ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
557,,,,,2647.545,485,f,485,485_f,Amsterdam Hemhaven (gebied),200.1,"200,100",202.755,"202,755",Vhw-Kmbw,Vlothavenweg - Kombuisweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
558,,,,,1070.376,485,c,485,485_c,Amsterdam Hemhaven (gebied),76.774,"76,774",77.9,"77,900",Vhw-Nhw,Vlothavenweg - Nieuwe Hemweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
559,,,,,754.994,485,m,485,485_m,Amsterdam Hemhaven (gebied),300,"300,000",300.755,"300,755",Vhw-Vhv,Vlothavenweg - Vlothaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
560,,,,,3205.508,810,a,810,810_a,Dordrecht Industrieterrein Aansl. De Staart,0.4,"0,400",3.6,"3,600",Wijb-Ddri,Wantij (brug o/h - bij Dordrecht) - Dordrecht Aansl. Industrieterrein De Staart ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
561,,,,,1491.128,587,d,587,587_d,Diemen,906.6,"906,600",908.1,"908,100",Wgm-Dmn,Watergraafsmeer - Diemen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
562,,,,,2399.661,927,,927,927__,Watergraafsmeer,904.2,"904,200",906.6,"906,600",Wgm-Dmn,Watergraafsmeer - Diemen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
563,,,,,302.342,587,b,587,587_b,Diemen,100.6,"100,600",100.9,"100,900",Wgm-Gpda,Watergraafsmeer - Gaasperdammerweg Aansl. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
564,,,,,44303.415,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,2.4,"2,400",46.7,"46,700",Wp-Llso,Weesp - Lelystad Opstel. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
565,,,,,2370.885,541,a,541,541_a,Weesp Aansl.,0.022,"0,022",2.4,"2,400",Wp-Llso,Weesp - Lelystad Opstel. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
566,,,,,399.255,801,c,801,801_c,Moerdijk Industrieterrein,200,"200,000",200.396,"200,396",Wstlrw-Wstlra,Westelije Randweg - Westelijke Randweg Aansluiting ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
567,,,,,48432.755,212,,212,212__,Winterswijk - Zevenaar,0.6,"0,600",49,"49,000",Ww-Zv,Winterswijk-Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
568,,,,,195.471,607,a,607,607_a,Winterswijk,0.4,"0,400",0.6,"0,600",Ww-Zv,Winterswijk-Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
569,,,,,89.275,611,a,611,611_a,Zevenaar,49,"49,000",49.1,"49,100",Ww-Zv,Winterswijk-Zevenaar ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
570,,,,,16106.824,102,,102,102__,Woerden - Alphen a/d Rijn,0.2,"0,200",16.3,"16,300",Wd-Ledn,Woerden - Leiden Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
571,,,,,13509.293,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,18,"18,000",31.5,"31,500",Wd-Ledn,Woerden - Leiden Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
572,,,,,300.404,534,a,534,534_a,Leiden Centraal,31.5,"31,500",31.8,"31,800",Wd-Ledn,Woerden - Leiden Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
573,,,,,1703.2,623,,623,623__,Alphen a/d Rijn,16.3,"16,300",18,"18,000",Wd-Ledn,Woerden - Leiden Centraal ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
574,,,,,5800.611,139,,139,139__,Zaandam - Amsterdam Sloterdijk,171.6,"171,600",177.4,"177,400",Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
575,,,,,2600.118,523,b,523,523_b,Amsterdam Sloterdijk,177.4,"177,400",180,"180,000",Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
576,,,,,699.563,525,c,525,525_c,Amsterdam Singelgracht Aansl.,180,"180,000",180.7,"180,700",Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
577,,,,,30198.938,079,,79,079__,Zaandam - Hoorn,1.3,"1,300",31.5,"31,500",Zd-Ekz,Zaandam - Enkhuizen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
578,,,,,16009.634,217,,217,217__,Hoorn - Enkhuizen,34,"34,000",50,"50,000",Zd-Ekz,Zaandam - Enkhuizen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
579,,,,,202.535,524,a,524,524_a,Zaandam,1.1,"1,100",1.3,"1,300",Zd-Ekz,Zaandam - Enkhuizen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
580,,,,,2504.111,626,c,626,626_c,Hoorn,31.5,"31,500",34,"34,000",Zd-Ekz,Zaandam - Enkhuizen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
581,,,,,699.768,801,h,801,801_h,Moerdijk Industrieterrein,700,"700,000",700.7,"700,700",Zhw-Cih,Zeehavenweg - Centrale Insteekhaven ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
582,,,,,2604.139,129,,129,129__,Terneuzen Aansl. - Terneuzen,28.3,"28,300",30.905,"30,905",Fsz-Tnz,Zelzate (B) - Terneuzen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
583,,,,,10818.902,131,,131,131__,Sas van Gent Grens - Terneuzen Aansl.,15.585,"15,585",26.4,"26,400",Fsz-Tnz,Zelzate (B) - Terneuzen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
584,,,,,1900.536,557,a,557,557_a,Terneuzen Aansl.,26.4,"26,400",28.3,"28,300",Fsz-Tnz,Zelzate (B) - Terneuzen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
585,,,,,1213,789,,789,789__,Zelzate (B) - Sas van Gent Grens,14.372,"14,372",15.585,"15,585",Fsz-Tnz,Zelzate (B) - Terneuzen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
586,,,,,13113.965,779,,779,779__,Emmerich (D) - Zevenaar Grens,59.5,"59,500",72.614,"72,614",Zvg-Em,Zevenaar Grens - Emmerich (D) ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
587,,,,,2508.658,121,c,121,121_c,Breda - Lage Zwaluwe,300,"300,000",302.509,"302,509",Zha-Hszha,Zevenbergschen Hoek Aansl. - HSL - Zevenbergschen Hoek Aansl. ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
588,,,,,653.008,801,i,801,801_i,Moerdijk Industrieterrein,725,"725,000",725.65,"725,650",Zdlrw-Zhw,Zuidelijke Randweg - Zeehavenweg ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
589,,,,,13035.733,028,,28,028__,Hengelo - Enschede Grens,46.7,"46,700",59.727,"59,727",Zp-Esg,Zutphen - Enschede Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
590,,,,,42152.731,031,a,31,031_a,Zutphen - Hengelo,2.4,"2,400",44.4,"44,400",Zp-Esg,Zutphen - Enschede Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
591,,,,,2316.307,543,c,543,543_c,Hengelo,44.4,"44,400",46.7,"46,700",Zp-Esg,Zutphen - Enschede Grens ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
592,,,,,41163.754,210,,210,210__,Zutphen - Winterswijk,1.8,"1,800",42.9,"42,900",Zp-Ww,Zutphen - Winterswijk ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
593,,,,,1402.084,607,b,607,607_b,Winterswijk,42.9,"42,900",44.3,"44,300",Zp-Ww,Zutphen - Winterswijk ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
594,,,,,700.932,116,b,116,116_b,Dordrecht - Rotterdam Barendrecht,99.8,"99,800",100.5,"100,500",Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
595,,,,,4058.488,822,a,822,822_a,Zwijndrecht Groote Lindt,100.5,"100,500",104.564,"104,564",Zwd-Zwdi,Zwijndrecht - Zwijndrecht Groote Lindt ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
596,,,,,12708.223,015,,15,015__,Zwolle - Kampen,88.4,"88,400",101.1,"101,100",Zl-Kpn,Zwolle - Kampen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
597,,,,,199.753,603,c,603,603_c,Zwolle,88.2,"88,200",88.4,"88,400",Zl-Kpn,Zwolle - Kampen ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
598,,,,,64540.985,009,,9,009__,Meppel - Leeuwarden,101.6,"101,600",165.9,"165,900",Zl-Lw,Zwolle - Leeuwarden ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
599,,,,,22313.8,013,,13,013__,Herfte Aansl. - Meppel,77.7,"77,700",99.9,"99,900",Zl-Lw,Zwolle - Leeuwarden ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
600,,,,,2111.956,014,,14,014__,Zwolle - Herfte Aansl.,74.9,"74,900",77,"77,000",Zl-Lw,Zwolle - Leeuwarden ,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,,0
