MAST_NUMMER,ARMATUURTYPE_1,ARMATUURTYPE_2,ARMPLAATSINGSDATUM,LAMPPLAATSINGSDATUM,LAMPTYPENAAM
004 43320,KFK LED2WELL 1600lm,,20160606000000,20160606000000,LED 15W 3000K 1600lm
004 43321,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
004 43322,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
004 43323,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200901000000,20200901000000,LED 11W 3000K 1200lm
004 43324,2000 1x PLL24 E,,19970901000000,20181105000000,310024 PL-L 24W/830 4P MASTER
004 43326,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
004 43327,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43330,LW-SRDS2 2000 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 16W 3000K 2000lm
004 43331,2500 1xPLL36 E,,20000101000000,20181105000000,310036 PL-L 36W/830 4P MASTER
004 43333,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
004 43336,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
004 43337,2500 1xPLL24 E,,19990101000000,20181023000000,310024 PL-L 24W/830 4P MASTER
004 43337W,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20191126000000,20191126000000,LED 10W 3000K 1200lm
004 43338,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
004 43339,ALTRA-2 1x PLL24 E,,20110316000000,20181124000000,310024 PL-L 24W/830 4P MASTER
004 43342,2000 1x PLL24 E,,20131219000000,20181110000000,310024 PL-L 24W/830 4P MASTER
004 43343,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
004 43344,VP1011 WW RAL-7036,,20181126000000,20181126000000,LED 16W 3000K 2000lm
004 43345,FGS 103 1xPLL 24 E,,20020201000000,20181122000000,310024 PL-L 24W/830 4P MASTER
004 43346,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
004 43347,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
004 43348,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
004 43349,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43350,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
004 43351,TECEO-1 24LED NW 500mA Akzo150 005AA,,20160701000000,20160701000000,LED 38W 4000K 4800lm - 4100lm
004 43352,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
004 43353,2500 1xPLL24 E,,20020601000000,20181005000000,310024 PL-L 24W/830 4P MASTER
004 43354,Urbanstar BDS100DRW 27-3S LED,,20180901000000,20180829000000,LED 24W 3000K 2800lm
004 43355,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43356,ALTRA-2 1x PLL24 E,,20080415000000,20181128000000,310024 PL-L 24W/830 4P MASTER
004 43357,TECEO-1 32LED WW 350mA Akzo150 005AA,,20160721000000,20160721000000,LED 38W 3000K 4500lm - 3600lm
004 43358,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
004 43359,2500 1xPLL24 E,,20081017000000,20181029000000,310024 PL-L 24W/830 4P MASTER
004 43360,OLYMPIA 2 1xCDO-TT 150,OLYMPIA 2 1xCDO-TT 150,20040801000000,20140815000000,220150 CDO-TT 150W/828 MASTER
004 43362,ARAMIS 1xPLT 26 RAL9005,,20091127000000,20200129000000,360026 PL-T TOP 26W/830 4P
004 43363,LW-SRDS2 6300 LM 36A 730 DANB CV (dim00-30),,20210324000000,20210324000000,LED 48W 3000K 6300lm
004 43364,2650 Aurora 1xSON-T/SHP-TS 70 E,,20011001000000,20181113000000,220070 CDO-TT 070W/828 MASTER
004 43365,2010 1xPLL 24 E,,20021001000000,20181004000000,310024 PL-L 24W/830 4P MASTER
004 43366,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
004 43367,2500 1xPLL24 E,,20080415000000,20181128000000,310024 PL-L 24W/830 4P MASTER
004 43368,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
004 43369,VP1011 WW RAL-7036,,20160825000000,20160825000000,LED 25W 3000K 2500lm
004 43371,2500 1xPLL24 E,,20120301000000,20181123000000,310024 PL-L 24W/830 4P MASTER
004 43372,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310024 PL-L 24W/830 4P MASTER
004 43373,2500 1xPLL36 E,,20010401000000,20181119000000,310036 PL-L 36W/830 4P MASTER
004 43374,ALURA 1696 1xPLL 24 E,,20080220000000,20181026000000,310024 PL-L 24W/830 4P MASTER
004 43375,BDS711 Kegel 12LED 1400lm WW,,20170921000000,20170921000000,LED 13W 3000K 1400lm
004 43376,LW-SRDS2 1600 LM 16A 730 DAME CC,,20191001000000,20191001000000,LED 13W 3000K 1600lm
004 43377,2500 1xPLL24 E,,20030901000000,20181002000000,310024 PL-L 24W/830 4P MASTER
004 43378,STARLIGHT 16LED WW 350mA 19w RAL9005 sym. 140mm,,20161228000000,20161228000000,LED 19W 3000K 2200m
004 43379,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
004 43380,Urbanstar BDS100DRW 12-3S LED,,20180630000000,20180630000000,LED 11W 3000K 1200lm
004 43381,2650 Aurora 1xSON-T/SHP-TS 100,2650 Aurora 1xSON-T/SHP-TS 100,20100601000000,20191128000000,220100 CDO-TT 100W/828 MASTER
004 43382,2500 1xPLL24 E,,20020201000000,20181123000000,310024 PL-L 24W/830 4P MASTER
004 43383,2500 1xPLL24 E,,20031101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
004 43384,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
004 43385,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
004 43386,2500 1xPLL24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
004 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 28W 3000K 2520lm-2052lm
004 43387,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20150522000000,20150522000000,LED 70W 3000K 6720m-5264lm
004 43388,KFK LED2WELL 1200lm overeenkomst,,20180901000000,20180901000000,LED 10W 3000K 1200lm
004 43389,2010 1xPLL 24 E,,20051001000000,20181009000000,310024 PL-L 24W/830 4P MASTER
004 43390,2500 1xPLL24 E,,20040601000000,20181101000000,310024 PL-L 24W/830 4P MASTER
004 43391,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
004 43392,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
004 43393,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
004 43394,2010 1xPLL 24 E,,20051101000000,20181008000000,310024 PL-L 24W/830 4P MASTER
004 43395,2500 1xPLL24 E,,20011101000000,20181119000000,310024 PL-L 24W/830 4P MASTER
004 43396,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
004 43397,2650 Aurora 1xSON-T/SHP-TS 70 E,,20110426000000,20181004000000,220070 CDO-TT 070W/828 MASTER
004 43398,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
004 43399,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200801000000,20200801000000,LED 10W 3000K 1200lm
004 43400,2500 1xPLL24 E,,20030901000000,20181001000000,310024 PL-L 24W/830 4P MASTER
004 43401,2500 1xPLL24 E,,19951201000000,20181106000000,310024 PL-L 24W/830 4P MASTER
004 43402,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
004 43403,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
004 43404,LW-SRDS2 1600 LM 16A 730 DAME CC,,20201023000000,20201023000000,LED 13W 3000K 1600lm
004 43405,2500 1xPLL24 E,,20040101000000,20180928000000,310024 PL-L 24W/830 4P MASTER
004 43406,2010 1xPLL 24 E,,20070715000000,20181107000000,310024 PL-L 24W/830 4P MASTER
004 43407,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
004 43408,VOP 800X800X200MM L2 DZ+ONDL 5601005172 RAL 7032,,20040701000000,20181119000000,310036 PL-L 36W/830 4P MASTER
004 43408,VOP 800X800X200MM L2 DZ+ONDL 5601005172 RAL 7032,,20040701000000,20181119000000,310055 PL-L 55W/830 4P MASTER
004 43412,2650 Aurora 1xSON-T/SHP-TS 70 E,,19931001000000,20181120000000,220070 CDO-TT 070W/828 MASTER
004 43413,2650 Aurora 1xSON-T/SHP-TS 70 E,,20061101000000,20181120000000,220070 CDO-TT 070W/828 MASTER
004 43414,2500 1xPLL24 E,,20001201000000,20181030000000,310024 PL-L 24W/830 4P MASTER
004 43415,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20180901000000,20180901000000,LED 10W 3000K 1200lm
004 43417,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181106000000,LED 16W 3000K 2000lm
004 43418,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
004 43420,2500 1xPLL24 E,,20141030000000,20181123000000,310024 PL-L 24W/830 4P MASTER
004 43421,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
004 43422,BGP630 GRN 2200/WW PSD IP65 .... D9 SRG10 350mA,,20151228000000,20151228000000,LED 22W 3000K 2200lm
004 43423,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
004 43424,Urbanstar BDS100DRW 12-3S LED,,20130701000000,20130701000000,LED 11W 3000K 1200lm
004 43426,ALTRA-2 1x PLL24 E,,20080220000000,20200330000000,310024 PL-L 24W/830 4P MASTER
004 43427,8606 1xCDMT35 W,,20001201000000,20090212000000,200035 CDM-T35W/930 Mast.elite
004 43428,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20201023000000,20201023000000,LED 11W 3000K 1200lm
004 43429,2500 1xPLL36 E,,20111101000000,20181030000000,310036 PL-L 36W/830 4P MASTER
004 43430,2010 1xPLL 24 E,,20051001000000,20181008000000,310024 PL-L 24W/830 4P MASTER
004 43431,2050 1xPLL 24 E,,19761201000000,20181110000000,310024 PL-L 24W/830 4P MASTER
004 43432,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43433,KFK LED2WELL 1600lm overeenkomst,,20180901000000,20180901000000,LED 13W 3000K 1600lm
004 43434,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
004 43436,2000 1x PLL24 E,,20040701000000,20181112000000,310024 PL-L 24W/830 4P MASTER
004 43437,ALTRA-2 1xPLL 36 E,,20071010000000,20181126000000,310036 PL-L 36W/830 4P MASTER
004 43438,2010 1xPLL 24 E,,20051101000000,20181009000000,310024 PL-L 24W/830 4P MASTER
004 43439,Citea midi 1xCDM-T 70W,,20031201000000,20200928000000,200070 CDM-T 70W/930 Mast.elit
004 43440,2500 1xPLL24 E,,20021101000000,20181029000000,310036 PL-L 36W/830 4P MASTER
004 43441,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181115000000,LED 13W 3000K 1600lm
004 43442,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 11W 3000K 1200lm
004 43443,TECEO-1 32LED NW 700mA Akzo150 005AA,,20160701000000,20160701000000,LED 71W 4000K 8200lm - 6900lm
004 43444,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43445,2310 1xPLL24 E,,20050815000000,20181112000000,310024 PL-L 24W/830 4P MASTER
004 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,TECEO-1 40LED NW 350mA Akzo150 005AA,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
004 43446,TECEO-1 48LED NW 500mA Akzo150 008AG,TECEO-1 40LED NW 350mA Akzo150 005AA,20150826000000,20150826000000,LED 75W 4000K 10400lm - 8700lm
004 43447,KFK LED2WELL 1600lm overeenkomst,,20200410000000,20200410000000,LED 13W 3000K 1600lm
004 43448,VP1011 WW RAL-7036,,20171002000000,20171002000000,LED 08W 3000K 1000lm
004 43449,2500 1xPLL24 E,,20001201000000,20181004000000,310024 PL-L 24W/830 4P MASTER
004 43450,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43452,VP1011 WW RAL-7036,,20170928000000,20170928000000,LED 08W 3000K 1000lm
004 43454,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20191001000000,20191001000000,LED 11W 3000K 1200lm
004 43455,Citea midi 1xCDM-T 35 C,,20100802000000,20200130000000,200035 CDM-T35W/930 Mast.elite
004 43457,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
004 43458,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
004 43459,2010 1xPLL 24 E,,20070108000000,20181108000000,310024 PL-L 24W/830 4P MASTER
004 43460,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43461,KFK LED2WELL 2150lm overeenkomst,,20190103000000,20180901000000,LED 19W 3000K 2150lm
004 43463,ALTRA-2 1x PLL24 E,,20080414000000,20181130000000,310024 PL-L 24W/830 4P MASTER
004 43464,2500 1xPLL24 E,,20020401000000,20181001000000,310024 PL-L 24W/830 4P MASTER
004 43465,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181001000000,20181116000000,LED 13W 3000K 1600lm
004 43466,2500 1x PLL 24 E Dynadimmer,,20110426000000,20181003000000,310024 PL-L 24W/830 4P MASTER
004 43468,2500 1xPLL24 E,,20040101000000,20181101000000,310024 PL-L 24W/830 4P MASTER
004 43469,ALTRA-2 1x PLL24 E,,20080414000000,20181128000000,310024 PL-L 24W/830 4P MASTER
004 43471,ALTRA-2 1xPLL 36 E,,20071010000000,20190618000000,310036 PL-L 36W/830 4P MASTER
004 43472,ALURA 1696 1xPLL 24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
004 43473,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20180801000000,20180801000000,LED 28W 3000K 2520lm-2052lm
004 43473,Hestia-1 Mini 24LED WW 350mA CLO DALI,Hestia-2 Midi 64LED WW 350mA CLO DALI,20180801000000,20180801000000,LED 70W 3000K 6720m-5264lm
004 43474,Urbanstar BDS100DRW 18-3S LED,,20150905000000,20150905000000,LED 16W 3000K 1800lm
004 43475,Urbanstar BDS100DRW 18-3S LED,,20130701000000,20130701000000,LED 16W 3000K 1800lm
004 43476,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20181001000000,20181001000000,LED 10W 3000K 1200lm
004 43477,ALTRA-2 1xPLL 36 E,,20131017000000,20181123000000,310036 PL-L 36W/830 4P MASTER
004 43478,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
004 43479,ALTRA-2 1x PLL24 E,,20080220000000,20181025000000,310024 PL-L 24W/830 4P MASTER
004 43480,Ampera Mini 24LED 5068 WW 500mA 003A7,,20210315000000,20210315000000,LED 38W 3000K 4900lm - 4000lm
004 43483,2650 Aurora 1xSON-T/SHP-TS 70 E,,20020401000000,20181012000000,220070 CDO-TT 070W/828 MASTER
004 43484,KFK LED2WELL 1600lm,,20160721000000,20160721000000,LED 15W 3000K 1600lm
004 43485,FGS 103 1xPLL 24 E,,20020301000000,20181119000000,310024 PL-L 24W/830 4P MASTER
004 43486,2500 1xPLL24 E,,20070413000000,20181109000000,310024 PL-L 24W/830 4P MASTER
004 43487,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150130000000,20150130000000,LED 44W 4000K 6000lm - 5100lm
004 43488,TECEO-1 40LED NW 350mA Akzo150 005AA,,20150826000000,20150826000000,LED 44W 4000K 6000lm - 5100lm
004 43489,BDP102 GRN15 / 830 DRW PCC SI CLO D9 SRG10,,20200801000000,20200801000000,LED 13W 3000K 1500lm
004 43490,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
004 43491,Urbanstar BDS100DRW 18-3S LED,,20170928000000,20170928000000,LED 16W 3000K 1800lm
004 43492,2650 Aurora 1xSON-T/SHP-TS 100,,20040701000000,20191120000000,220100 CDO-TT 100W/828 MASTER
004 43493,2500 1xPLL24 E,,20011101000000,20181122000000,310024 PL-L 24W/830 4P MASTER
004 43494,2000 1x PLL24 E,,19990301000000,20181124000000,310024 PL-L 24W/830 4P MASTER
004 43496,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
004 43497,LW-SRDS2 2000 LM 16A 730 DAME CC,,20181201000000,20181109000000,LED 16W 3000K 2000lm
004 43498,2500 1xPLL24 E,,20031101000000,20181031000000,310024 PL-L 24W/830 4P MASTER
004 43499,2500 1xPLL24 E,,20021001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
004 43500,Piano-Mini 16 LED.... WW 350mA,,20150905000000,20150905000000,LED 19W 3000K 2200m
004 43501,LW-SRDS2 1200 LM 8A 730 DAME CC top 60,,20200821000000,20200821000000,LED 10W 3000K 1200lm
004 43502,ALTRA-2 1x PLL24 E,,20071010000000,20181127000000,310024 PL-L 24W/830 4P MASTER
004 43503,ALTRA-2 1xPLL 36 E,,20120119000000,20190312000000,310036 PL-L 36W/830 4P MASTER
004 43504,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
004 43505,2500 1xPLL24 E,,20021001000000,20181005000000,310024 PL-L 24W/830 4P MASTER
004 43506,2500 1xPLL24 E,,20011001000000,20181001000000,310024 PL-L 24W/830 4P MASTER
004 43507,KFK LED2WELL 1600lm,,20160613000000,20160613000000,LED 15W 3000K 1600lm
004 43508,KIO 1X PLL 24  EVSA,,20090513000000,20181003000000,310024 PL-L 24W/830 4P MASTER
004 43509,Urbanstar BDS100DRW 12-3S LED,,20150905000000,20150905000000,LED 11W 3000K 1200lm
004 43510,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
004 43511,LW-SRDS2 1600 LM 16A 730 DAME CC,,20181201000000,20181116000000,LED 13W 3000K 1600lm
004 43512,HPS 100 CITYZEN 1xPLL24 HF,,20030601000000,20181113000000,310024 PL-L 24W/830 4P MASTER
004 43514,2500 1xPLL24 E,,20021101000000,20181005000000,310024 PL-L 24W/830 4P MASTER
004 43515,2500 1xPLL24 E,,20010201000000,20181004000000,310024 PL-L 24W/830 4P MASTER
004 43516,2000 12LED WW CLO 1800lm,,20151002000000,20151002000000,LED 16W 3000K 1800lm
004 43517,BDS711 Kegel 20LED 1800lm WW,,20170921000000,20170921000000,LED 16W 3000K 1800lm
004 43518,BDP102 GRN12 / 830 DRW PCC SI CLO D9 SRG10,,20190805000000,20190805000000,LED 11W 3000K 1200lm
004 43520,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
004 43521,2010 1xPLL 24 E,,20050701000000,20181108000000,310024 PL-L 24W/830 4P MASTER
004 43522,2500 1xPLL24 E,,20030501000000,20181126000000,310024 PL-L 24W/830 4P MASTER
004 43523,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
004 43524,LW-SRDS2 1600 LM 16A 730 DAME CC,,20200801000000,20200801000000,LED 13W 3000K 1600lm
004 43525,Urbanstar BDS100DRW 18-3S LED,,20190401000000,20190401000000,LED 16W 3000K 1800lm
004 43526,2000 1x PLL24 E,,20050401000000,20190404000000,310024 PL-L 24W/830 4P MASTER
004 43527,ALTRA-2 1x PLL24 E,,20080415000000,20181129000000,310024 PL-L 24W/830 4P MASTER
004 43529,BDS711 Kegel 20LED 1800lm WW,,20170921000000,20170921000000,LED 16W 3000K 1800lm
004 43531,KFK LED2WELL 1600lm,,20151228000000,20151228000000,LED 15W 3000K 1600lm
004 43532,2500 1xPLL24 E,,20060201000000,20181030000000,310024 PL-L 24W/830 4P MASTER
004 43533,2500 1xPLL24 E,,20070412000000,20181109000000,310024 PL-L 24W/830 4P MASTER
004 43534,2000 1x PLL24 E,,20151228000000,20181110000000,310024 PL-L 24W/830 4P MASTER
004 43536,BDP102 GRN15 / 830 DS PCC SI CLO D9 SRG10,,20180901000000,20180901000000,LED 13W 3000K 1500lm
004 43537,ALTRA-2 1x PLL24 E,,20071010000000,20181126000000,310024 PL-L 24W/830 4P MASTER
004 43539,TECEO-1 24LED NW 700mA Akzo150 005AA,,20160701000000,20160701000000,LED 55W 4000K 6100lm - 5200lm
004 43541,2500 1xPLL24 E,,20011001000000,20181119000000,310024 PL-L 24W/830 4P MASTER
004 43542,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181124000000,310024 PL-L 24W/830 4P MASTER
004 43543,2500 1xPLL24 E,,20051101000000,20181105000000,310024 PL-L 24W/830 4P MASTER
004 43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310036 PL-L 36W/830 4P MASTER
004 71777,2500 1xPLL36 E,,20021001000000,20181119000000,310036 PL-L 36W/830 4P MASTER
004 71779,KFK LED2WELL 1600lm,,20160418000000,20160418000000,LED 15W 3000K 1600lm
004 71781,LW-SRDS2 1600 LM 16A 730 DAME CC,LW-SRDS2 1600 LM 16A 730 DAME CC,20201023000000,20201023000000,LED 13W 3000K 1600lm
004 71783,Ampera Midi 32LED WW 500mA 005A1,,20160901000000,20160901000000,LED 51W 3000K 6000lm - 5100lm
004 71789,2650 Aurora 1xSON-T/SHP-TS 70 E,,20040901000000,20190107000000,220070 CDO-TT 070W/828 MASTER
004 71793,LW-SRDS2 1200 LM 8A 730 DAME CC top 76,,20190805000000,20190805000000,LED 10W 3000K 1200lm
004 71794,2650 Aurora 1xSON-T/SHP-TS 70 E,,20080901000000,20181011000000,220070 CDO-TT 070W/828 MASTER
004 71796,NEOS 1 CDM-T35W 1659 RAL9023,,20111214000000,20200129000000,200035 CDM-T35W/930 Mast.elite
004 71798,Urbanstar BDS100DRW 27-3S LED,,20130701000000,20130701000000,LED 24W 3000K 2800lm
004 71803,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
004 71805,KFK LED2WELL 1600lm overeenkomst,,20210501000000,20210501000000,LED 15W 3000K 1600lm
004 71806,SCALA MIDI 24 LED WW 350mA 2704lm,,20160719000000,20160719000000,LED 29W 3000K 2704lm
004 71808,Urbanstar BDS100DRW 12-3S LED,,20171003000000,20171003000000,LED 11W 3000K 1200lm
004 71812,Axia 2.1 WW 5167 8 led 690mA 2000lm,,20170921000000,20170921000000,LED 18W 3000K 2000lm
004 71813,Ampera Midi 32LED WW 350mA 003A0,,20180501000000,20180501000000,LED 36W 3000K 4800lm
004 71817,Mithra BDS150 12LED-HB WW,,20160127000000,20160127000000,LED 14W 3000K 1650lm
004 71819,VZ12W LED 3000K IP65 840lm,,20140526000000,20140526000000,LED 12W 3000K 840lm
004 71820,ALTRA-2 1xPLL 36 E,ALTRA-3 1xPLL 55 E,20110420000000,20181012000000,310036 PL-L 36W/830 4P MASTER
004 71820,ALTRA-2 1xPLL 36 E,ALTRA-3 1xPLL 55 E,20110420000000,20181012000000,310055 PL-L 55W/830 4P MASTER
004 71821,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
004 71822,NEOS 1 CDM-T35W 1659 RAL9023,,20120701000000,20200129000000,200035 CDM-T35W/930 Mast.elite
004 71823,VP1011 WW RAL-7036,VP1011 WW RAL-7036,20170526000000,20170526000000,LED 16W 3000K 2000lm
004 99993,LW-SRDS2 1600 LM 16A 730 DAME CC,,20190805000000,20190805000000,LED 13W 3000K 1600lm
004 99998,2010 1xPLL 24 E,,20050201000000,20200116000000,310024 PL-L 24W/830 4P MASTER
004A43413,2160 1xPLL 24 E Mithra,,20100507000000,20181202000000,310024 PL-L 24W/830 4P MASTER
004A43490,BGP615 LW10 LED12 4S/amber,,20210325000000,20210325000000,LED 12W Amber 1200lm
004A43544,HPS 100 CITYZEN 1xPLL24 HF,,20030701000000,20181115000000,310036 PL-L 36W/830 4P MASTER
004A71779,KFK LED2WELL 1600lm,,20160418000000,20160418000000,LED 15W 3000K 1600lm
004A71798,Urbanstar BDS100DRW 12-3S LED,,20190701000000,20190701000000,LED 11W 3000K 1200lm
004L43427,FOCAL 1641 1x CDO-ET 70W,FOCAL 1641 1x CDO-ET 70W,20091214000000,20181026000000,220070 CDO-TT 070W/828 MASTER
