GemeenteCode;GemeenteNaam;LijstNummer;LijstNaam;DocumentTaal;PublicatieGeslacht;KandidaatNummer;Initialen;Roepnaam;Tussenvoegsel;Achternaam;Woonplaats;Land;Geslacht
1952;Midden-Groningen;8;D66;nl;nee;16;M.J.;Marc;;Hesp;Zuidbroek;NL;
1952;Midden-Groningen;8;D66;nl;nee;17;E.M.;Esther;;Liefers;Kiel-Windeweer;NL;
1952;Midden-Groningen;9;BBB-LMG;nl;ja;1;F.A.;Nette;;Kruzenga;Sappemeer;NL;v
1952;Midden-Groningen;9;BBB-LMG;nl;ja;2;S.E.;Sharon;;Brinkkemper;Hoogezand;NL;v
1952;Midden-Groningen;9;BBB-LMG;nl;ja;3;G.;Gertjan;;Bruins;Noordbroek;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;4;M.E.;Marian;van;Dijken;Kolham;NL;v
1952;Midden-Groningen;9;BBB-LMG;nl;ja;5;P.;Patrick;;Ackermann;Sappemeer;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;6;S.;Sven;;Deekens;Sappemeer;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;7;G.B.F.;Gilbert;;Braster;Kiel-Windeweer;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;8;M.E.;Mariët;;Bosman;Sappemeer;NL;v
1952;Midden-Groningen;9;BBB-LMG;nl;ja;9;R.;René;;Rook;Westerbroek;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;10;T.J.G.;Theo;van;Rosmalen;Zuidbroek;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;11;W.A.;Wim;de;Boer;Schildwolde;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;12;H.J.;Henk;;Scheffer;Doornspijk;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;13;W.J.;Wessel;;Min;Kropswolde;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;14;M.;Marieke;;Bos-Wu;Zuidbroek;NL;v
1952;Midden-Groningen;9;BBB-LMG;nl;ja;15;S.F.A.;Bas;;Wiegmans;Sappemeer;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;16;R.A.;Robert;;Flikkema;Roden;NL;m
1952;Midden-Groningen;9;BBB-LMG;nl;ja;17;K.K.T.;Kor;;Hoving;Tripscompagnie;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;1;G.;Gert;;Engelkens;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;2;H.M.;Hilbert;;Flokstra;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;3;F.;Fred;;Greven;Scheemda;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;4;M.;Monique;;Eijpe;Winschoten;NL;v
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;5;L.B.;Lucas;;Bolt;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;6;W.W.;Wilma;;Hassinck-Bunt;Winschoten;NL;v
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;7;P.A.;Lex;;Geesink;Midwolda;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;8;C.M.J.;Carol;de;Jong;Nieuw Beerta;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;9;J.;Jans;;Pals;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;10;A.J.;Alida;;Michels-Stevan;Winschoten;NL;v
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;11;F.F.J.M.;Ferdinand;;Verheggen;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;12;B.J.;Hanna;;Bosboom;Winschoten;NL;v
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;13;J.F.;Johan;;Haneman;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;14;C.J.B.;Coen;;Warris;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;15;F.;Fokko;;Tuin;Winschoten;NL;m
1895;Oldambt;1;Partij van de Arbeid (P.v.d.A.);nl;ja;16;L.K.;Laura;;Broekhuizen;Winschoten;NL;v
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;1;H.T.E.;Harma;;Nobbe-Kok;Winschoten;NL;v
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;2;J.;Johannes;;Wesselink;Finsterwolde;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;3;M.J.;Margriet;van;Delden-Weering;Winschoten;NL;v
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;4;J.;Johan;;Seubring;Beerta;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;5;J.H.J.;Jeroen;;Nobbe;Winschoten;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;6;M.L.P.H.;Mario;;Dost;Winschoten;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;7;D.D.;Daniela;;Borisova;Midwolda;NL;v
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;8;H.B.;Robin;;Boltjes;Scheemda;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;9;J.;Johanna;;Brinks;Midwolda;NL;v
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;10;K.R.T.;Karina;;Fruitema;Winschoten;NL;v
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;11;A.N.;Bert;;Schaak;Winschoten;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;12;J.P.;Joop;;Petrusma;Heiligerlee;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;13;H.;Rikus;;Brader;Midwolda;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;14;G.H.W.;Gerard;;Strikker;Nieuwolda;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;15;M.;Martin;;Viel;Scheemda;NL;m
1895;Oldambt;2;SP (Socialistische Partij);nl;ja;16;L.;Linda;;Bolderman-Lesterhuis;Winschoten;NL;v
1895;Oldambt;3;VVD;nl;ja;1;F.H.;Erich;;Wünker;Winschoten;NL;m
1895;Oldambt;3;VVD;nl;ja;2;M.;Mandy;;Meertens;Winschoten;NL;v
1895;Oldambt;3;VVD;nl;ja;3;J.W.;Job;;Steijnis;Blauwestad;NL;m
1895;Oldambt;3;VVD;nl;ja;4;S.R.;Sander;;Leuning;Winschoten;NL;m
1895;Oldambt;3;VVD;nl;ja;5;P.I.;Paula;van;Dijken;Blauwestad;NL;v
1895;Oldambt;3;VVD;nl;ja;6;J.J.;Jimmy;;Kruize;Heiligerlee;NL;m
1895;Oldambt;3;VVD;nl;ja;7;J.;Sjaak;van 't;Westeinde;Nieuwolda;NL;m
1895;Oldambt;3;VVD;nl;ja;8;L.A.;Bert;;Sigmond;Winschoten;NL;m
1895;Oldambt;3;VVD;nl;ja;9;H.M.;Hiltsje;;Rijlaarsdam-Sikma;Scheemda;NL;v
1895;Oldambt;3;VVD;nl;ja;10;T.K.;Tom;van der;Meulen;Winschoten;NL;m
1895;Oldambt;3;VVD;nl;ja;11;A.L.;Annechien;ten;Have-Mellema;Beerta;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;1;E.;Engel;;Modderman;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;2;J.A.;Jan;;Kenter;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;3;G.;Gea;;Geerdes;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;4;H.H.;Harma;van der;Laan;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;5;E.;Eppo;;Boven;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;6;J.G.;Johan;;Meezen;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;7;D.;Daphna;;Brekveld;Beerta;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;8;A.;Alma;de;Groot;Heiligerlee;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;9;A.M.;Annemiek;;Noordegraaf;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;10;H.G.;Henriëtte;;Hoiting-Waalkens;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;11;B.G.;Brunette;;Sanders;Bad Nieuweschans;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;12;P.F.;Patrick;;Jacobs;'t Waar;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;13;S.H.;Samantha;;Bont;Nieuwolda;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;14;G.;Geert;;Eefting;Finsterwolde;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;15;G.B.;Gea;;Wolthers;Nieuw Beerta;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;16;C.M.;Cindy;;Borgers;Scheemda;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;17;A.;Lineke;de;Jonge;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;18;W.;Wianca;;Engberts;Beerta;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;19;B.;Be;;Veen;Heiligerlee;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;20;J.;Jurrie;de;Jonge;Nieuw Scheemda;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;21;A.M.C.;Alyda;;Plat;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;22;R.K.;Ronnie;;Folkerts;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;23;A.;Adolf;;Veentjer;'t Waar;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;24;J.J.H.;Henk;van;Dijke;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;25;J.;Johannes;;Zoutman;Scheemda;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;26;J.;Jakob;;Drenth;Winschoten;NL;m
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;27;G.M.;Greetje;;Modderman-Mulder;Winschoten;NL;v
1895;Oldambt;4;Verenigde Communistische Partij;nl;ja;28;H.;Hero;;Hofman;Finsterwolde;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;1;G.A.;Ger;;Klein;Winschoten;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;2;A.;Albert;;Kuiper;Blauwestad;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;3;G.;Grietje;;Musch-Dijkhuis;Winschoten;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;4;H.;Henk;van der;Laan;Winschoten;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;5;C.H.;Chris;de;Raaf;Winschoten;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;6;S.A.;Sandra;;Klein;Winschoten;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;7;M.;Maria;;Winkel-Dijkhuis;Winschoten;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;8;A.M.;Martine;;Hamar de la Brethonière;Heiligerlee;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;9;D.J.;Han;de;Grooth;Blauwestad;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;10;F.;Fabian;;Buiter;Beerta;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;11;J.A.;Jurjan;;Kolthof;Winschoten;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;12;P.V.;Pascal;;Meinders;Westerlee;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;13;M.W.;Mijndert;;Wingelaar;Finsterwolde;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;14;H.;Heika;;Hageman;Oostwold;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;15;A.G.;Astrid;;Wingelaar-Visser;Finsterwolde;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;16;A.;Alie;;Pomp-Dijkhuis;Scheemda;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;17;R.C.;Richard;;Goet;Finsterwolde;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;18;G.A.;Grietje;;Klein-Bakker;Winschoten;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;19;M.H.;Mark;;Strating;Oostwold;NL;m
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;20;G.;Greetje;;Musch;Winschoten;NL;v
1895;Oldambt;5;Gemeentebelangen Oldambt;nl;ja;21;H.A.;Robert;de;Keijser;Nieuw Scheemda;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;1;J.;Jurrie;;Nieboer;Winschoten;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;2;J.M.;Janet;de;Wal;Midwolda;NL;v
1895;Oldambt;6;Partij voor het Noorden;nl;ja;3;M.M.W.;Mark;;Kalse;Winschoten;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;4;A.;Anneke;;Suurling;Scheemda;NL;v
1895;Oldambt;6;Partij voor het Noorden;nl;ja;5;G.A.;Gert;van der;Veen;Winschoten;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;6;C.;Christof;de;Vries;Scheemda;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;7;J.H.;Johan;;Bolhuis;Winschoten;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;8;M.T.J.;Margriet;;Slijfer-Brouwer;Winschoten;NL;v
1895;Oldambt;6;Partij voor het Noorden;nl;ja;9;H.;Harry;;Schwertmann;Bad Nieuweschans;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;10;H.J.;Heddy;;Smit;Winschoten;NL;v
1895;Oldambt;6;Partij voor het Noorden;nl;ja;11;H.;Henk;de;Vrieze;Scheemda;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;12;B.H.;Bard;;Boon;Scheemda;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;13;B.;Bé;;Zwiers;Scheemda;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;14;M.F.;Martin;;Doornbos;Finsterwolde;NL;m
1895;Oldambt;6;Partij voor het Noorden;nl;ja;15;L.J.N.;Leo;de;Raad;Finsterwolde;NL;m
1895;Oldambt;7;CDA;nl;ja;1;T.M.;Tim;van;Bostelen;Nieuwolda;NL;m
1895;Oldambt;7;CDA;nl;ja;2;S.;Simeon;;Naaijer;Winschoten;NL;m
1895;Oldambt;7;CDA;nl;ja;3;G.;Gerard;de;Groot;Nieuw Beerta;NL;m
1895;Oldambt;7;CDA;nl;ja;4;M.J.;Marco;;Sijbolts;Winschoten;NL;m
1895;Oldambt;7;CDA;nl;ja;5;A.;Astrid;van der;Burg-Klooster;Oostwold;NL;v
1895;Oldambt;7;CDA;nl;ja;6;O.;Otto;;Knottnerus;Nieuwolda;NL;m
1895;Oldambt;7;CDA;nl;ja;7;C.;Carola;van;Breugel-Cuperus;Nieuwolda;NL;v
1895;Oldambt;7;CDA;nl;ja;8;D.H.;Doeko;van 't;Westeinde;Bad Nieuweschans;NL;m
1895;Oldambt;7;CDA;nl;ja;9;H.G.;Ricky;van den;Aker-van der Schoot;Finsterwolde;NL;v
1895;Oldambt;7;CDA;nl;ja;10;S.W.;Sjaak;;Overbeek;Blauwestad;NL;m
1895;Oldambt;8;D66;nl;ja;1;H.G.;Henriëtte;;Davelaar;Oostwold;NL;v
1895;Oldambt;8;D66;nl;ja;2;M.A.;Magda;;Boven;Winschoten;NL;v
1895;Oldambt;8;D66;nl;ja;3;I.M.G.;Mike;van der;Werff;Nieuwolda;NL;v
1895;Oldambt;8;D66;nl;ja;4;M.A.M.;Marc;;Nellen;Midwolda;NL;m
1895;Oldambt;8;D66;nl;ja;5;J.P.;Johnny;de;Vos;Winschoten;NL;m
1895;Oldambt;8;D66;nl;ja;6;K.F.;Kevin;;Wójcik;Winschoten;NL;m
1895;Oldambt;8;D66;nl;ja;7;M.D.;Martijn;;Boutsioukis;Winschoten;NL;m
1895;Oldambt;8;D66;nl;ja;8;B.E.;Barbara;;Vonk;Winschoten;NL;v
1895;Oldambt;8;D66;nl;ja;9;E.;Erwin;de;Waal;Beerta;NL;m
1895;Oldambt;8;D66;nl;ja;10;H.;Henriëtte;;Beukema;Oostwold;NL;v
1895;Oldambt;9;ChristenUnie;nl;ja;1;G.J.;Gert Jan;;Bolt;Scheemda;NL;m
1895;Oldambt;9;ChristenUnie;nl;ja;2;W.;Willie;de;Boer-Barten;Winschoten;NL;v
1895;Oldambt;9;ChristenUnie;nl;ja;3;K.;Karl;;Sluiter;Winschoten;NL;m
1895;Oldambt;9;ChristenUnie;nl;ja;4;H.;Mieke;;Jonkers-Geertsema;Winschoten;NL;v
1895;Oldambt;9;ChristenUnie;nl;ja;5;T.J.;Dorothy;de;Jager-Nanninga;Winschoten;NL;v
1895;Oldambt;9;ChristenUnie;nl;ja;6;H.E.;Erika;;Breedijk-Slager;Midwolda;NL;v
1895;Oldambt;9;ChristenUnie;nl;ja;7;H.A.;André;;Sluik;Winschoten;NL;m
1895;Oldambt;9;ChristenUnie;nl;ja;8;N.;Nely;van der;Sijden-Hovestadt;Scheemda;NL;v
1895;Oldambt;9;ChristenUnie;nl;ja;9;G.;Gerrit;;Duerink;Winschoten;NL;m
1895;Oldambt;10;Oldambt Aktief;nl;ja;1;N.H.;Nico;;Postmus;Finsterwolde;NL;m
1895;Oldambt;10;Oldambt Aktief;nl;ja;2;G.;Margriet;;Plat;Winschoten;NL;v
1895;Oldambt;10;Oldambt Aktief;nl;ja;3;G.J.;Gert Jan;van;Lang;Winschoten;NL;m
1895;Oldambt;10;Oldambt Aktief;nl;ja;4;A.G.I.;Amber;;Keiserie;Midwolda;NL;v
1895;Oldambt;10;Oldambt Aktief;nl;ja;5;G.;Gerda;;Haan;Scheemda;NL;v
1895;Oldambt;10;Oldambt Aktief;nl;ja;6;W.D.;Irma;;Eising;Winschoten;NL;v
1895;Oldambt;10;Oldambt Aktief;nl;ja;7;C.;Stiena;;Daanje;Winschoten;NL;v
1895;Oldambt;10;Oldambt Aktief;nl;ja;8;L.B.;Lammert;;Olgers;Winschoten;NL;m
1895;Oldambt;10;Oldambt Aktief;nl;ja;9;P.G.;Nel;;Postmus-Kugel;Finsterwolde;NL;v
1895;Oldambt;10;Oldambt Aktief;nl;ja;10;J.;Jannie;;Orsel;Winschoten;NL;v
1895;Oldambt;11;GROENLINKS;nl;nee;1;A.J.M.;Aart Jan;;Langbroek;Winschoten;NL;
1895;Oldambt;11;GROENLINKS;nl;nee;2;J.M.;Jolanda;;Dale;Winschoten;NL;
1895;Oldambt;11;GROENLINKS;nl;nee;3;I.;Ina;;Walvis;Beerta;NL;
1895;Oldambt;11;GROENLINKS;nl;nee;4;M.T.;Marijke;;Valeton-Sontrop;Winschoten;NL;
1895;Oldambt;11;GROENLINKS;nl;nee;5;V.H.;Valérie;;Verheggen;Winschoten;NL;
1895;Oldambt;11;GROENLINKS;nl;nee;6;A.;Ida;;Verkerk;Oostwold;NL;
1895;Oldambt;12;Belang van Nederland (BVNL);nl;ja;1;H.;Hans;;Zijlstra;Nieuw Scheemda;NL;m
1895;Oldambt;12;Belang van Nederland (BVNL);nl;ja;2;H.A.;Hemmo;;Kuipers;Nieuw Scheemda;NL;m
1895;Oldambt;12;Belang van Nederland (BVNL);nl;ja;3;W.Y.;Ybèr;;Zijlstra;Nieuw Scheemda;NL;m
1895;Oldambt;12;Belang van Nederland (BVNL);nl;ja;4;H.E.;Esmé;;Zijlstra;Nieuw Scheemda;NL;v
1895;Oldambt;13;PVV (Partij voor de Vrijheid);nl;ja;1;H.;Henk;;Venema;Blijham;NL;m
1895;Oldambt;13;PVV (Partij voor de Vrijheid);nl;ja;2;S.A.;Arend;;Slijm;Winschoten;NL;m
1895;Oldambt;13;PVV (Partij voor de Vrijheid);nl;ja;3;R.B.;Reinder;;Blaauw;Groningen;NL;m
1895;Oldambt;13;PVV (Partij voor de Vrijheid);nl;ja;4;G.R.;Gerda;;Hebels;Winschoten;NL;v
1895;Oldambt;14;Blanco (Oosterhoff, B.);nl;ja;1;B.;Beatrice;;Oosterhoff;Bad Nieuweschans;NL;v
0765;Pekela;1;SP (Socialistische Partij);nl;ja;1;H.;Mans;;Siegers;Nieuwe Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;2;J.P.;Jur;;Rensema;Nieuwe Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;3;G.;Gerard;;Loos;Oude Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;4;M.;Marga;;Wubbema;Oude Pekela;NL;v
0765;Pekela;1;SP (Socialistische Partij);nl;ja;5;T.;Teun;;Boskers;Oude Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;6;H.H.;Henk;;Hensen;Oude Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;7;J.H.;Jan;;Kuntkes;Nieuwe Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;8;J.C.E.;Ellen;van;Klaveren-Spelde;Wedde;NL;v
0765;Pekela;1;SP (Socialistische Partij);nl;ja;9;J.W.;Jan;;Woldering;Oude Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;10;A.;Anne;;Makkinga;Oude Pekela;NL;v
0765;Pekela;1;SP (Socialistische Partij);nl;ja;11;A.B.N.;Anchelika;;Loos;Oude Pekela;NL;v
0765;Pekela;1;SP (Socialistische Partij);nl;ja;12;IJ;IJsbrand;;Smit;Oude Pekela;NL;m
0765;Pekela;1;SP (Socialistische Partij);nl;ja;13;K.N.;Kelly;;Regensburger-Schaddelee;Oude Pekela;NL;v
0765;Pekela;1;SP (Socialistische Partij);nl;ja;14;H.;Hennie;;Hemmes;Oude Pekela;NL;m
0765;Pekela;2;Samen Voor Pekela;nl;ja;1;G.A.;Lex;;Kupers;Oude Pekela;NL;m
0765;Pekela;2;Samen Voor Pekela;nl;ja;2;G;Grietje;;Smit-Norder;Nieuwe Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;3;G.P.;Petra;;Manning;Nieuwe Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;4;E.C.A.;Els;;Winkel;Nieuwe Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;5;L.S.A.;Leona;;Elders;Oude Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;6;H.C.;Ellen;;Kupers;Oude Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;7;A,;Anton;;Smit;Nieuwe Pekela;NL;m
0765;Pekela;2;Samen Voor Pekela;nl;ja;8;H.C.M.;Hennie;van;Mannekes-de Jong;Nieuwe Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;9;W.;Willem;;Frans;Nieuwe Pekela;NL;m
0765;Pekela;2;Samen Voor Pekela;nl;ja;10;M.;Marga;;Kupers;Nieuwe Pekela;NL;v
0765;Pekela;2;Samen Voor Pekela;nl;ja;11;E.;Bert;de;Bruin;Nieuwe Pekela;NL;m
0765;Pekela;2;Samen Voor Pekela;nl;ja;12;J.J.;Jaap;van;Mannekes;Nieuwe Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;1;R.K.;Reiny;;Kuiper;Nieuwe Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;2;J.;Jeroen;;Roorda;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;3;H.;Henry;;Gerdes;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;4;B.;Nineke;;Kupers;Nieuwe Pekela;NL;v
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;5;K.J.;Klaas-Jan;;Hulsebos;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;6;L.;Lammert;;Vissering;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;7;G.J.;Gea;;Zijl;Oude Pekela;NL;v
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;8;W.;Wubbe;;Heidekamp;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;9;J.;Jacob;van der;Laan;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;10;J.T.;Johan;de;Vries;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;11;J.;Jan;;Kamphuis;Oude Pekela;NL;m
0765;Pekela;3;Partij van de Arbeid (P.v.d.A.);nl;ja;12;A.;Alice;;Roorda-Koerts;Oude Pekela;NL;v
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;1;A.C.;Arthur;van;Dooren;Nieuwe Pekela;NL;m
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;2;R.J.;Roland;van;Dooren;Nieuwe Pekela;NL;m
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;3;A.;Albert;;Hartman;Oude Pekela;NL;m
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;4;J.;Judith;de;Waard;Nieuwe Pekela;NL;v
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;5;R.P.;Rein;;Kuiper;Oude Pekela;NL;m
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;6;G.;Gea;;Hulshof;Oude Pekela;NL;v
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;7;J.;Jan;;Stoffers;Oude Pekela;NL;m
0765;Pekela;4;PVV (Partij voor de Vrijheid);nl;ja;8;J.;Jan;;Wekema;Oude Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;1;F.;Feike;;Oppewal;Nieuwe Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;2;H.;Eddie;;Jonker;Nieuwe Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;3;D.;Dick;;Berghuis;Oude Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;4;M.P.;Martin;;Ritzema;Nieuwe Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;5;E.S.;Ellen;van der;Hoek;Oude Pekela;NL;v
0765;Pekela;5;CDA;nl;ja;6;J.;Jan;;Haan;Nieuwe Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;7;M.;Martje;;Ritzema-Palsma;Nieuwe Pekela;NL;v
0765;Pekela;5;CDA;nl;ja;8;H.J.G.;Henk;;Beikes;Nieuwe Pekela;NL;m
0765;Pekela;5;CDA;nl;ja;9;C.H.;Cor;;Vredeveld;Nieuwe Pekela;NL;m
