FID,OBJECT,WOONPLAATS,STRAAT,STADSDEEL,BUURT,X_COORDINAAT,Y_COORDINAAT,BOOMSOORT,LATIJNSE_NAAM,KIEMJAAR,BOOMHOOGTE,EIGENAAR,MONUMENTAAL,LON,LAT,GEOMETRIE
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9bd,007767,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230893.84,583353.75,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1976,< 6m.,Gemeente Groningen,nee       ,6.52375804,53.23139077,POINT (230893.846 583353.774)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9be,007768,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230886.48,583350.94,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1976,< 6m.,Gemeente Groningen,nee       ,6.52364713,53.23136658,POINT (230886.483 583350.966)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9bf,007769,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230871.06,583346.25,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1976,< 6m.,Gemeente Groningen,nee       ,6.52341504,53.2313262,POINT (230871.057 583346.228)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c0,007770,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230908.05,583375,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1976,6-9m.,Gemeente Groningen,nee       ,6.52397565,53.23157949,POINT (230908.045 583375.005)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c1,007772,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230912.78,583320.06,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1976,< 6m.,Gemeente Groningen,nee       ,6.52403355,53.2310854,POINT (230912.779 583320.083)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c2,007773,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230900.69,583398,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1976,< 6m.,Gemeente Groningen,nee       ,6.52387086,53.23178705,POINT (230900.683 583397.992)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c3,007774,Groningen,Briljantstraat,Stadsdeel West,Vinkhuizen-Noord,230925.22,583350.44,Gewone es,Fraxinus excelsior,2002,6-9m.,Gemeente Groningen,nee       ,6.52422707,53.23135637,POINT (230925.225 583350.44)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c4,007865,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231055.34,582802.4,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52604552,53.22641404,POINT (231055.346 582802.37)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c5,007866,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231064.83,582810.44,Koningslinde,Tilia x europaea 'Koningslinde',1976,9-12m.,Gemeente Groningen,nee       ,6.52618929,53.22648521,POINT (231064.822 582810.441)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c6,007867,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231050.9,582813.25,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.5259817,53.22651256,POINT (231050.911 582813.266)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c7,007868,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231061.8,582819.75,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52614622,53.22656903,POINT (231061.798 582819.723)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c8,007869,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231058.17,582830.6,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52609447,53.22666744,POINT (231058.169 582830.62)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9c9,007870,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231043.86,582829.44,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52587987,53.22665859,POINT (231043.854 582829.409)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ca,007871,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231054.55,582842.75,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52604301,53.22677673,POINT (231054.54 582842.727)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9cb,007872,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231041.84,582840.94,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52585241,53.22676221,POINT (231041.838 582840.911)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9cc,007873,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231043.05,582875.8,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.5258788,53.22707568,POINT (231043.048 582875.822)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9cd,007874,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231040.62,582887.1,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52584524,53.22717755,POINT (231040.628 582887.122)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ce,007875,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231035.98,582898,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.5257784,53.22727609,POINT (231035.991 582898.018)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9cf,007876,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231033.58,582906.3,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52574414,53.22735077,POINT (231033.572 582906.292)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d0,007877,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231031.56,582925.25,Koningslinde,Tilia x europaea 'Koningslinde',1976,12-15m.,Gemeente Groningen,nee       ,6.52571845,53.22752147,POINT (231031.556 582925.26)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d1,007878,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231019.27,582963.4,Koningslinde,Tilia x europaea 'Koningslinde',2008,6-9m.,Gemeente Groningen,nee       ,6.52554336,53.22786584,POINT (231019.258 582963.398)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d2,007879,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231000.7,582970.7,Koningslinde,Tilia x europaea 'Koningslinde',1976,15-18m.,Gemeente Groningen,nee       ,6.52526738,53.22793374,POINT (231000.709 582970.663)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d3,007880,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231007.56,582981.1,Koningslinde,Tilia x europaea 'Koningslinde',1976,15-18m.,Gemeente Groningen,nee       ,6.52537249,53.22802704,POINT (231007.564 582981.156)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d4,007881,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230997.08,582981.94,Koningslinde,Tilia x europaea 'Koningslinde',1976,15-18m.,Gemeente Groningen,nee       ,6.52521572,53.22803578,POINT (230997.08 582981.963)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d5,007882,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231003.73,582991.9,Koningslinde,Tilia x europaea 'Koningslinde',1976,15-18m.,Gemeente Groningen,nee       ,6.52531767,53.22812366,POINT (231003.733 582991.85)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d6,007883,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231056.89,582733.9,Kleinbladige/Winterlinde,Tilia cordata,1976,18-24m.,Gemeente Groningen,nee       ,6.52605233,53.22579848,POINT (231056.885 582733.877)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d7,007884,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231069.38,582737.8,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52624023,53.22583233,POINT (231069.373 582737.842)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d8,007885,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231066.67,582744.3,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52620123,53.22589079,POINT (231066.666 582744.306)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9d9,007886,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231064.77,582749.25,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52617389,53.22593566,POINT (231064.761 582749.27)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9da,007887,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231042.95,582740.6,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52584535,53.22586112,POINT (231042.952 582740.629)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9db,007888,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231030.5,582738.1,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52565842,53.2258402,POINT (231030.506 582738.103)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9dc,007889,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231027.19,582734.06,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52560774,53.22580446,POINT (231027.184 582734.073)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9dd,007890,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231028.89,582729,Kleinbladige/Winterlinde,Tilia cordata,1976,12-15m.,Gemeente Groningen,nee       ,6.52563201,53.22575837,POINT (231028.886 582728.97)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9de,007891,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231029.73,582719.6,Kleinbladige/Winterlinde,Tilia cordata,1976,18-24m.,Gemeente Groningen,nee       ,6.52564253,53.22567419,POINT (231029.737 582719.613)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9df,007892,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231034.78,582726.7,Kleinbladige/Winterlinde,Tilia cordata,1976,18-24m.,Gemeente Groningen,nee       ,6.52571975,53.22573715,POINT (231034.783 582726.701)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e0,007893,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231042.06,582723.25,Kleinbladige/Winterlinde,Tilia cordata,1976,18-24m.,Gemeente Groningen,nee       ,6.52582782,53.22570531,POINT (231042.056 582723.271)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e1,007894,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231046.11,582730.75,Kleinbladige/Winterlinde,Tilia cordata,1976,18-24m.,Gemeente Groningen,nee       ,6.52589024,53.22577199,POINT (231046.107 582730.758)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e2,007895,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231053.02,582726.94,Kleinbladige/Winterlinde,Tilia cordata,1976,18-24m.,Gemeente Groningen,nee       ,6.52599265,53.22573672,POINT (231053.008 582726.941)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e3,007896,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231004.03,583023.7,Gele treurwilg,Salix sepulcralis 'Chrysocoma',1970,12-15m.,Gemeente Groningen,nee       ,6.52532966,53.22840964,POINT (231004.031 583023.687)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e4,007897,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230998.11,583027.5,Canada-populier,Populus canadensis,1980,18-24m.,Gemeente Groningen,nee       ,6.52524203,53.22844482,POINT (230998.117 583027.509)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e5,007898,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230995.4,583036.9,Canada-populier,Populus canadensis,1980,18-24m.,Gemeente Groningen,nee       ,6.52520367,53.22852941,POINT (230995.407 583036.882)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e6,007899,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231000.33,583038.1,Canada-populier,Populus canadensis,1990,15-18m.,Gemeente Groningen,nee       ,6.52527774,53.22853979,POINT (231000.335 583038.115)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e7,007900,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230990.48,583054.6,Siberische balsempopulier,Populus x berolinensis,1980,18-24m.,Gemeente Groningen,nee       ,6.52513408,53.22868965,POINT (230990.478 583054.64)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e8,007901,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230988.27,583063.75,Canada-populier,Populus canadensis,1976,18-24m.,Gemeente Groningen,nee       ,6.52510303,53.22877196,POINT (230988.26 583063.767)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9e9,007902,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231000.45,583019,Canada-populier,Populus canadensis,1980,18-24m.,Gemeente Groningen,nee       ,6.52527506,53.22836803,POINT (231000.458 583018.999)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ea,007903,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230984.08,583080.94,Smalbladige es,Fraxinus excelsior 'Westhof's Glorie',1970,15-18m.,Gemeente Groningen,nee       ,6.52504437,53.22892656,POINT (230984.071 583080.91)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9eb,007904,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230989.86,583085.5,Smalbladige es,Fraxinus excelsior 'Westhof's Glorie',1970,15-18m.,Gemeente Groningen,nee       ,6.52513215,53.22896674,POINT (230989.862 583085.473)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ec,007905,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230997.88,583085.5,Anna Paulownaboom,Paulownia fortunei 'Fast Blue',2015,< 6m.,Gemeente Groningen,nee       ,6.52525206,53.2289656,POINT (230997.871 583085.473)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ed,007906,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231020.42,583092.5,Smalbladige es,Fraxinus excelsior 'Westhof's Glorie',1970,12-15m.,Gemeente Groningen,nee       ,6.52559129,53.22902556,POINT (231020.418 583092.503)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ee,007907,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230989.61,583074,Smalbladige es,Fraxinus excelsior 'Westhof's Glorie',1970,15-18m.,Gemeente Groningen,nee       ,6.52512575,53.22886373,POINT (230989.616 583074.004)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ef,007908,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230980.25,583090.5,Kaukasische vleugelnoot,Pterocarya fraxinifolia,1970,15-18m.,Gemeente Groningen,nee       ,6.52498947,53.22901352,POINT (230980.252 583090.529)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f0,007909,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230995.9,583096.94,Gewone es,Fraxinus excelsior 'Jaspidea',2003,6-9m.,Gemeente Groningen,nee       ,6.52522525,53.22906892,POINT (230995.899 583096.942)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f1,007910,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231025.22,583096.3,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.52566414,53.22905921,POINT (231025.223 583096.325)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f2,007911,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231010.56,583112.6,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.52544848,53.22920754,POINT (231010.561 583112.604)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f3,007912,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231022.52,583090.06,Plataan,Platanus x hispanica,1975,15-18m.,Gemeente Groningen,nee       ,6.52562208,53.22900309,POINT (231022.513 583090.035)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f4,007913,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230974.69,583106.25,Smalbladige es,Fraxinus angustifolia 'Raywood',1980,18-24m.,Gemeente Groningen,nee       ,6.52490981,53.22915538,POINT (230974.683 583106.231)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f5,007914,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230979.86,583099.25,Smalbladige es,Fraxinus angustifolia 'Raywood',1980,15-18m.,Gemeente Groningen,nee       ,6.52498573,53.22909204,POINT (230979.864 583099.263)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f6,007915,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230990.88,583141.56,Smalbladige es,Fraxinus angustifolia 'Raywood',1980,12-15m.,Gemeente Groningen,nee       ,6.52516056,53.22947046,POINT (230990.873 583141.558)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f7,007916,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230977.42,583111.1,Noorse Esdoorn,Acer platanoides,1980,12-15m.,Gemeente Groningen,nee       ,6.52495191,53.22919895,POINT (230977.418 583111.124)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f8,007917,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230973.72,583116.3,Noorse Esdoorn,Acer platanoides,1980,12-15m.,Gemeente Groningen,nee       ,6.5248978,53.229246,POINT (230973.722 583116.303)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9f9,007918,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230986.02,583133.94,Grauwe abeel,Populus canescens,1975,>24m.,Gemeente Groningen,nee       ,6.52508604,53.22940273,POINT (230986.016 583133.942)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9fa,007919,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230980.52,583124.9,Grauwe abeel,Populus canescens,1975,18-24m.,Gemeente Groningen,nee       ,6.52500147,53.22932198,POINT (230980.511 583124.867)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9fb,007920,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230970.31,583128.75,Grauwe abeel,Populus canescens,1975,>24m.,Gemeente Groningen,nee       ,6.52484969,53.22935836,POINT (230970.312 583128.756)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9fc,007921,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230976.14,583134.75,Grauwe abeel,Populus canescens,1975,>24m.,Gemeente Groningen,nee       ,6.52493837,53.22941141,POINT (230976.14 583134.752)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9fd,007925,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230997.89,583131.06,Zomereik,Quercus robur,1990,12-15m.,Gemeente Groningen,nee       ,6.52526312,53.22937515,POINT (230997.889 583131.06)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9fe,007927,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,230998.6,583137.94,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.52527525,53.22943656,POINT (230998.591 583137.907)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_9ff,007928,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231008.66,583139.2,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.52542637,53.22944658,POINT (231008.664 583139.181)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a00,007929,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231009.75,583134.94,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.52544173,53.22940853,POINT (231009.757 583134.963)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a01,007930,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231009.84,583132.75,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.52544257,53.22938878,POINT (231009.848 583132.766)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a02,007931,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231014.47,583131.44,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.5255115,53.22937591,POINT (231014.473 583131.407)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a03,007932,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231007.94,583129.44,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.5254132,53.22935904,POINT (231007.939 583129.426)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a04,007934,Groningen,Diamantlaan,Stadsdeel West,Vinkhuizen-Noord,231003.48,583136.4,Zomereik,Quercus robur,1990,15-18m.,Gemeente Groningen,nee       ,6.52534823,53.22942227,POINT (231003.489 583136.393)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a05,007946,Groningen,Edelsteenlaan,Stadsdeel West,Vinkhuizen-Noord,230773.92,583098.56,Canadapopulier,Populus x canadensis 'Ellert',1990,>24m.,Gemeente Groningen,nee       ,6.52190228,53.22911485,POINT (230773.926 583098.554)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a06,007947,Groningen,Edelsteenlaan,Stadsdeel West,Vinkhuizen-Noord,230748.86,583090.44,Canadapopulier,Populus x canadensis 'Ellert',1990,>24m.,Gemeente Groningen,nee       ,6.52152517,53.22904521,POINT (230748.866 583090.408)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a07,007948,Groningen,Edelsteenlaan,Stadsdeel West,Vinkhuizen-Noord,230758.12,583092.8,Canadapopulier,Populus x canadensis 'Ellert',1990,>24m.,Gemeente Groningen,nee       ,6.52166447,53.22906564,POINT (230758.132 583092.828)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a08,007949,Groningen,Edelsteenlaan,Stadsdeel West,Vinkhuizen-Noord,230767.16,583096.94,Canadapopulier,Populus x canadensis 'Ellert',1990,>24m.,Gemeente Groningen,nee       ,6.52180056,53.22910132,POINT (230767.157 583096.941)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a09,008102,Groningen,Goudlaan,Stadsdeel West,Vinkhuizen-Noord,231216.42,583276,"Pluimes, Bloemes, Manna-es",Fraxinus ornus,1989,6-9m.,Gemeente Groningen,nee       ,6.5285693,53.23064622,POINT (231216.416 583275.998)
Bomen gemeente Groningen.fid-214b96d3_1861f39e703_a0a,008109,Groningen,Goudlaan,Stadsdeel West,Vinkhuizen-Noord,231276.48,583246.6,Ruwe berk,Betula pendula,1991,9-12m.,Gemeente Groningen,nee       ,6.52946166,53.23037357,POINT (231276.483 583246.602)
