OBJECTID,NAAM,AANMAAKDATUM,REF_FUNC_SPOORTAK_NAAM_LANG,BEIDE_EINDEN_GELIJK,BESTANDSNAAM,SIGMATRAJECT_GUID,DATUM_GOEDGEKEURD_OUDST,DATUM_GOEDGEKEURD_JONGST,LENGTE_TOTAAL_SIGMATRAJECT,REF_FUNCTIONELE_SPOORTAK_PUIC,Shape__Length
1194008,537_281AL_35.9,2021/10/30 01:37:54+00,537_281AL_35.9,1,Detaillijst_537_281AL_35.9.csv,d1077025-725e-40f0-86db-af6658c40738,2018/04/23 13:10:59+00,2018/04/23 13:10:59+00,274.03721,9cd3b884-cb5d-49f1-a35d-5298f47e7125,274.037203975227
1194009,132_501V_48.5,2021/10/30 01:38:00+00,132_501V_48.5,0,Detaillijst_132_501V_48.5.csv,d3446b96-b4c7-4a3c-b4da-4b9d4ccc608b,2017/09/07 10:45:28+00,2020/12/24 16:11:55+00,256.95766219,84c1b714-03bf-40e6-b8cd-84a3362ef206,256.956648780514
1194010,d42cf638-4806-4d40-97e9-da8e35480150,2021/10/30 01:38:02+00,,0,Detaillijst_d42cf638-4806-4d40-97e9-da8e35480150.csv,d42cf638-4806-4d40-97e9-da8e35480150,2017/09/07 10:45:23+00,2017/09/07 10:45:25+00,34.52334,,34.5212122373001
1194011,d490e2eb-3da5-41a8-a9f9-9801f0de3e3c,2021/10/30 01:38:03+00,,0,Detaillijst_d490e2eb-3da5-41a8-a9f9-9801f0de3e3c.csv,d490e2eb-3da5-41a8-a9f9-9801f0de3e3c,2017/09/07 10:49:14+00,2017/09/07 10:49:14+00,37.87384,,37.8705446773763
1194012,132_453BR_48.9,2021/10/30 01:38:05+00,132_453BR_48.9,1,Detaillijst_132_453BR_48.9.csv,d69257a2-8a6f-4072-915f-b5a4894da562,2017/09/07 10:51:53+00,2020/12/24 19:40:50+00,157.79017429,01bd2aba-0025-47fa-bbe7-5c3995d6a6f9,157.785301376127
1194013,132_501R_48.5,2021/10/30 01:38:07+00,132_501R_48.5,0,Detaillijst_132_501R_48.5.csv,d7ce381e-224e-4af9-b912-67cf724795d2,2017/09/07 10:45:28+00,2017/09/07 10:45:28+00,241.50729,a4b9a917-a515-45a2-abee-6e11b31ec9db,241.507292542565
1194015,132_457T_48.7,2021/10/30 01:38:14+00,132_457T_48.7,1,Detaillijst_132_457T_48.7.csv,d9775f97-9756-4958-b401-758b816ea8ad,2017/09/07 10:45:16+00,2017/09/07 10:45:16+00,726.79755,d968e437-63d4-4f61-bc81-d1d9e0e89a36,726.793410272131
1194016,132_459L_48.7,2021/10/30 01:38:20+00,132_459L_48.7,1,Detaillijst_132_459L_48.7.csv,da9fbbf2-6a9b-4fd8-8253-590cec05010a,2017/09/07 10:45:16+00,2017/09/07 10:45:20+00,700.56428,d801352e-187a-4afa-b2f0-f008d2a3ff21,700.560604563692
1194017,132_942L_49.1,2021/10/30 01:38:22+00,132_942L_49.1,0,Detaillijst_132_942L_49.1.csv,dd9d00ae-ba41-4b65-b96d-f9ecef89fe52,2017/09/07 10:49:12+00,2017/09/07 10:49:14+00,26.95757,25ea4417-d4e7-4bab-b0b4-7316f71063cd,26.9555774611469
1194018,132_475AT_47.9,2021/10/30 01:38:24+00,132_475AT_47.9,1,Detaillijst_132_475AT_47.9.csv,de2e3837-f882-4ba3-a282-8e9e158e5657,2017/09/07 10:45:16+00,2020/06/03 02:00:00+00,56.23879,13aa2b68-cbd6-434c-abfd-da73d2fcfe8e,56.2373244535675
1194020,132_295AL_40.4,2021/10/30 01:38:51+00,132_295AL_40.4,1,Detaillijst_132_295AL_40.4.csv,e90ce3f4-bd2c-4479-bee4-585d4f4b16bb,2020/06/03 02:00:00+00,2020/07/01 02:00:00+00,7528.75569576,0939c41d-9a6d-4811-9f7b-3995c2add5ee,7528.73363588953
1194021,132_963AS_48.8,2021/10/30 01:38:56+00,132_963AS_48.8,0,Detaillijst_132_963AS_48.8.csv,e96f3f1d-87d1-49a4-9143-ee819ac6c829,2017/09/07 10:45:16+00,2020/12/24 14:06:25+00,45.93794876,dcf4692c-838f-4322-8867-92bb16fb3597,45.9379819012547
1194022,132_962A/962B_S_T_48.9,2021/10/30 01:38:58+00,132_962A/962B_S_T_48,0,Detaillijst_132_962A_962B_S_T_48.9.csv,ea4706b8-8de8-40a5-870e-b203716b2baa,2017/09/07 10:49:07+00,2017/09/07 10:49:07+00,20.13801,,20.1358451556677
1194023,132_441BV_51.7,2021/10/30 01:39:07+00,132_441BV_51.7,1,Detaillijst_132_441BV_51.7.csv,fa832679-a615-4048-a7e2-2edd338a3d72,2020/06/03 02:00:00+00,2020/07/01 02:00:00+00,2591.53551,0f468a68-be45-445f-94b5-f20966909353,2591.53490964672
1194024,132_451BV_49.1,2021/10/30 01:39:10+00,132_451BV_49.1,1,Detaillijst_132_451BV_49.1.csv,fc4145e5-4f7d-4b45-b5e0-8af9c6c1a736,2020/06/05 02:00:00+00,2020/06/05 02:00:00+00,13.23362,03adfc02-e651-4f96-93da-1c04c1e20920,13.2335343128735
1194025,132_295AR_40.4,2021/10/30 01:39:11+00,132_295AR_40.4,1,Detaillijst_132_295AR_40.4.csv,fcc13399-7a16-47f3-9ffd-7c721703f915,2020/06/03 02:00:00+00,2020/06/03 17:57:01+00,57.23341716,8be57855-adc2-4f8c-9eb0-737e89bb794a,57.2310191219047
1194028,534_1001BL_44.6,2021/10/30 01:42:04+00,534_1001BL_44.6,1,Detaillijst_534_1001BL_44.6.csv,02cf3d40-d099-439f-a753-bdf170e510ac,2019/07/10 02:00:00+00,2020/08/26 02:00:00+00,19390.79888688,16b1852e-c6a5-460a-8330-2a11cdee98e8,19390.7183033525
1194035,133_965R_20.7,2021/10/30 01:42:54+00,133_965R_20.7,1,Detaillijst_133_965R_20.7.csv,0c83f74d-9561-4de9-8a23-01bb2e7a0a8f,2017/03/27 13:02:46+00,2021/06/25 02:00:00+00,483.69442,677a67c3-ac84-4c8c-a04f-597e8d4038c2,483.69005627798
1194036,133_952L_20.8,2021/10/30 01:42:56+00,133_952L_20.8,1,Detaillijst_133_952L_20.8.csv,0de90bb2-da57-47c3-803d-72a6ccfa78fa,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,88.35283,5e8a689f-df5c-466d-bc35-83d76f462b59,88.3500515392349
1194040,133_1183B/1185_S_T_20.1,2021/10/30 01:43:08+00,133_1183B/1185_S_T_2,0,Detaillijst_133_1183B_1185_S_T_20.1.csv,0ea88fd8-a41b-440f-980b-44b377480ba7,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,20.13712,,20.135190457488
1194041,133_1177AP_20.0,2021/10/30 01:43:10+00,133_1177AP_20.0,1,Detaillijst_133_1177AP_20.0.csv,10541005-63c2-4858-ad34-35fbc807135e,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,49.89767,c955ea04-57c6-4319-8739-204cc1c619cf,49.8976022475028
1194042,122e83b8-48ef-41fc-b492-09deb6dfc130,2021/10/30 01:43:11+00,,0,Detaillijst_122e83b8-48ef-41fc-b492-09deb6dfc130.csv,122e83b8-48ef-41fc-b492-09deb6dfc130,2017/03/27 13:05:52+00,2021/03/15 07:02:17+00,62.74514899,,62.7443376191361
1194043,133_950S_20.9,2021/10/30 01:43:13+00,133_950S_20.9,1,Detaillijst_133_950S_20.9.csv,133c3e4d-412d-4d11-8a1b-138ba7e83a5d,2017/03/27 13:02:46+00,2021/06/25 02:00:00+00,550.90054093,0f55df9d-8692-40f4-8f44-fd3fca04fa69,550.896618026361
1194044,534_1005BR_44.6,2021/10/30 01:45:37+00,534_1005BR_44.6,1,Detaillijst_534_1005BR_44.6.csv,142d4c4e-a09c-4b89-b0ef-f6377959b29c,2018/03/28 10:27:24+00,2021/05/11 02:00:00+00,19310.063821,be6d81ed-b0e3-40f2-ab64-7969cfe122fd,19309.9946000699
1194045,133_1103AR_18.3,2021/10/30 01:45:44+00,133_1103AR_18.3,1,Detaillijst_133_1103AR_18.3.csv,15684f93-b23f-4b7c-a000-d67920a41371,2020/07/16 02:00:00+00,2020/08/07 02:00:00+00,65.103444,a58110a7-5556-4a9e-aed1-7e43ad894262,65.1022517578878
1194050,133_1175S_20.0,2021/10/30 01:46:20+00,133_1175S_20.0,0,Detaillijst_133_1175S_20.0.csv,22cc3dec-6a43-4d99-84a1-1406c1362557,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,239.32517,6f8699d0-b5d9-446d-b930-f4e628136699,239.323521114589
1194051,133_2101L_20.3,2021/10/30 01:46:22+00,133_2101L_20.3,1,Detaillijst_133_2101L_20.3.csv,24b68494-e7d2-4eea-93ac-5a5d3adae7e5,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,50.34,c333a2ba-67dc-4139-ba80-45765e53236b,50.3399738436563
1194052,25442043-d705-49d8-9b18-69e3275ab0bd,2021/10/30 01:46:24+00,,0,Detaillijst_25442043-d705-49d8-9b18-69e3275ab0bd.csv,25442043-d705-49d8-9b18-69e3275ab0bd,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,15.755,,15.7550330370964
1194054,133_1131BV_19.7,2021/10/30 01:46:45+00,133_1131BV_19.7,1,Detaillijst_133_1131BV_19.7.csv,293be35c-ddce-4584-83a7-6936608b651d,2020/07/29 02:00:00+00,2020/07/29 02:00:00+00,64.16005,fc059220-d352-4f95-a988-7c3ce39e0a5f,64.1600233778792
1194056,133_1101AL_18.1,2021/10/30 01:46:52+00,133_1101AL_18.1,1,Detaillijst_133_1101AL_18.1.csv,2b042d6d-b7f9-49e3-8484-bd6f91bdcc0a,2020/07/15 02:00:00+00,2020/07/15 02:00:00+00,78.78747,3aaba6d4-99d4-4128-a1c7-7cb79e4a4dcf,78.7874902537833
1194057,133_1133AL_19.7,2021/10/30 01:46:55+00,133_1133AL_19.7,1,Detaillijst_133_1133AL_19.7.csv,2b5d14de-0b73-4cc7-9d03-bbf31d7d6672,2020/07/29 02:00:00+00,2020/07/29 02:00:00+00,225.69191,e9354f1d-eb59-4d56-ab79-fb0bf30afe8a,225.691558334429
1194058,133_1107BV_18.4,2021/10/30 01:47:04+00,133_1107BV_18.4,1,Detaillijst_133_1107BV_18.4.csv,2cdece0c-9f5f-44e4-b68c-f5dc2331220e,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,26.18406,e4fe0b8e-5b8e-46bc-86dd-f47cdfd4cedb,26.1841384798125
1194059,133_1177AT_20.0,2021/10/30 01:47:10+00,133_1177AT_20.0,1,Detaillijst_133_1177AT_20.0.csv,2e5cc535-616e-41f4-875b-fb55e7c9634f,2017/03/27 13:06:05+00,2021/06/25 02:00:00+00,39.608,56105930-27c9-4ecc-b9a1-4ad85c4cfb4b,39.6079351071222
1194060,133_1181AL_20.0,2021/10/30 01:47:12+00,133_1181AL_20.0,1,Detaillijst_133_1181AL_20.0.csv,2e96142c-1139-484d-b05e-36d874c29188,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,109.73944,4c75329b-8ff6-47da-bc2b-35e0c45f29a0,109.73783024769
1194061,133_1189L_20.2,2021/10/30 01:47:13+00,133_1189L_20.2,1,Detaillijst_133_1189L_20.2.csv,2fbc3d5c-ee82-4f0d-b0fc-149dd6645949,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,49.25,3d14423e-c49a-4c14-a247-623446081a4b,49.250038912675
1194067,133_1105AL_18.1,2021/10/30 01:47:47+00,133_1105AL_18.1,1,Detaillijst_133_1105AL_18.1.csv,3a2f6bd3-1269-41aa-8f3a-c37b7a59bed3,2020/07/15 02:00:00+00,2020/08/07 02:00:00+00,100.14040028,bafbe691-c841-43fa-9239-68f01e81dcdb,100.138673032814
1194068,133_1103BR_18.4,2021/10/30 01:47:49+00,133_1103BR_18.4,1,Detaillijst_133_1103BR_18.4.csv,3a60288f-e9e2-4189-8b90-cd91feb5d7f4,2020/07/16 02:00:00+00,2020/08/07 02:00:00+00,65.103444,4151bdc6-72e8-48aa-8e55-0f74bc48be3c,65.1021327981717
1194070,133_1135BV_19.8,2021/10/30 01:47:57+00,133_1135BV_19.8,1,Detaillijst_133_1135BV_19.8.csv,3c155ef9-e873-42b7-a8b1-e446bee8eafa,2019/10/09 02:00:00+00,2020/07/30 02:00:00+00,996.40112299,c0290f98-3d52-47f2-ad37-afed7de61696,996.39651273064
1194071,133_1301AL_9.9,2021/10/30 01:48:03+00,133_1301AL_9.9,1,Detaillijst_133_1301AL_9.9.csv,3d7dd478-823e-4ad1-9004-272795d7c632,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,214.5325,0892d14d-21de-4523-a170-490f92350b6d,214.532505029541
1194072,133_1103AL_18.3,2021/10/30 01:48:05+00,133_1103AL_18.3,1,Detaillijst_133_1103AL_18.3.csv,3dcc09e0-3427-45e6-aa82-1f76a2a86b32,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,130.042,92a535b8-8161-4f6f-b72b-9760c8b6ae9d,130.041926298444
1194078,133_964L_20.7,2021/10/30 01:48:34+00,133_964L_20.7,1,Detaillijst_133_964L_20.7.csv,462e4e52-cf10-4f01-b7a2-93634ce45a6e,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,50.06886,5634883a-704b-4641-84d8-c50a33cc8e4b,50.068912443751
1194084,133_1113AR_18.4,2021/10/30 01:48:54+00,133_1113AR_18.4,1,Detaillijst_133_1113AR_18.4.csv,4ba0dc74-f202-48c4-ac2b-2bf3661a33f3,2020/07/15 02:00:00+00,2020/08/07 02:00:00+00,100.14028808,8041e05c-66c6-44d7-b085-d9679e4d1b72,100.138636130843
1194085,133_1175/1177A_S_T_20.0,2021/10/30 01:48:56+00,133_1175/1177A_S_T_2,0,Detaillijst_133_1175_1177A_S_T_20.0.csv,4d6e59ec-add4-486d-aa25-bb264862cf3e,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,20.13712,,20.1351507595575
1194087,133_1111L_18.2,2021/10/30 01:49:04+00,133_1111L_18.2,1,Detaillijst_133_1111L_18.2.csv,503158cb-c50a-4fdb-9d25-5a2ff8766147,2020/07/15 02:00:00+00,2020/07/15 02:00:00+00,305.89901,73b23eba-50af-471d-955c-2df0ca9f25d7,305.898959268089
1194089,133_1105AR_18.1,2021/10/30 01:49:21+00,133_1105AR_18.1,1,Detaillijst_133_1105AR_18.1.csv,5194f444-5418-493b-bab1-46638a288c50,2020/07/15 02:00:00+00,2020/07/15 02:00:00+00,77.02698,c55678bf-e1c6-49ab-bd07-7149e9be715b,77.0269525153371
1194090,133_1303AL_10.0,2021/10/30 01:49:23+00,133_1303AL_10.0,1,Detaillijst_133_1303AL_10.0.csv,526d6d6e-702c-4510-acf9-4c719f932edd,2020/07/22 13:45:03+00,2020/08/07 02:00:00+00,100.1403214,0160ddb3-70ed-4942-853c-1fa53df88f88,100.138627450297
1194093,133_1131AR_19.6,2021/10/30 01:49:34+00,133_1131AR_19.6,1,Detaillijst_133_1131AR_19.6.csv,53b7e934-27e3-4449-b74c-1c1d23f831f1,2020/07/29 02:00:00+00,2020/07/29 10:39:34+00,107.5990544,5ff08f43-14aa-4b58-863f-416f15c54bc6,107.597329499774
1194094,133_1181B/1183A_P_Q_20.1,2021/10/30 01:49:35+00,133_1181B/1183A_P_Q_,0,Detaillijst_133_1181B_1183A_P_Q_20.1.csv,55312a77-0396-4045-9e5f-6dd5876dcce9,2017/03/27 13:06:24+00,2017/03/27 13:06:24+00,20.13712,,20.1351019846939
1194095,145_957BV_56.6,2021/10/30 01:49:41+00,145_957BV_56.6,1,Detaillijst_145_957BV_56.6.csv,553a8b8c-b988-4392-8b5b-8e8e703a75a9,2014/04/11 15:21:02+00,2016/10/28 10:07:03+00,2073.53007931,17199734-3de2-49d3-8d31-acff9eb25d9b,2073.50399272598
1194096,133_1197R_20.7,2021/10/30 01:49:43+00,133_1197R_20.7,1,Detaillijst_133_1197R_20.7.csv,559d50a9-bc02-49dc-978f-578217056c08,2019/10/09 02:00:00+00,2019/10/09 02:00:00+00,376.39210833,295b995b-e74b-4fd9-af11-15090da7621a,376.392050252672
1194098,133_1153L_19.2,2021/10/30 01:49:48+00,133_1153L_19.2,1,Detaillijst_133_1153L_19.2.csv,62ec880d-3c29-4960-aae8-103216bb9f8d,2020/07/23 02:00:00+00,2020/07/23 02:00:00+00,162.27018,c9dd55e6-55f7-41d1-a0d6-57c1a9361d43,162.269451762125
1194104,133_1105BV_18.2,2021/10/30 01:50:31+00,133_1105BV_18.2,1,Detaillijst_133_1105BV_18.2.csv,69ffcc4f-5c37-40ab-84af-cfafb92e8781,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,26.61732,c8625fdb-c2a8-47e7-b1f6-04952aa7d59e,26.6174496990226
1194105,133_1301AR_9.9,2021/10/30 01:50:34+00,133_1301AR_9.9,1,Detaillijst_133_1301AR_9.9.csv,6a6b8d00-66a9-46bb-8344-7fd56e8d92c8,2020/07/22 13:45:22+00,2020/08/07 02:00:00+00,100.14038674,180a0335-5882-41a6-aa01-855a39a594ed,100.138708984566
1194106,133_1199V_20.8,2021/10/30 01:50:36+00,133_1199V_20.8,1,Detaillijst_133_1199V_20.8.csv,6aa2e2aa-3597-4ecc-b6c6-0719b955e383,2019/10/09 02:00:00+00,2019/10/09 02:00:00+00,176.3081066,75b56056-676e-480c-8482-88fa1fa8a9d0,176.308088508639
1194107,133_952R_20.8,2021/10/30 01:50:38+00,133_952R_20.8,1,Detaillijst_133_952R_20.8.csv,6c01116e-bee0-4198-bca4-c78c02117d63,2017/03/27 13:02:46+00,2021/06/25 02:00:00+00,522.13177,deb2c084-c79f-4d40-9e1d-e1c1b5bae6b7,522.12586656279
1194108,133_951P_20.9,2021/10/30 01:50:40+00,133_951P_20.9,0,Detaillijst_133_951P_20.9.csv,6f562e62-e839-45ba-8fb4-97abf2e0fde2,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,15.755,41c1262f-179e-4e07-a7ac-b728eeae9bcf,15.7549711475458
1194111,133_950/951_P_Q_20.9,2021/10/30 01:50:48+00,133_950/951_P_Q_20.9,0,Detaillijst_133_950_951_P_Q_20.9.csv,75cb2808-47ab-4527-81b0-17f417214800,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,20.13712,,20.1351144050058
1194122,133_1117AL_18.4,2021/10/30 01:51:51+00,133_1117AL_18.4,1,Detaillijst_133_1117AL_18.4.csv,8e8e57cb-a773-4c2c-a272-0426308e5e90,2020/07/15 02:00:00+00,2020/08/07 02:00:00+00,124.97745,ca86a928-163b-4e2f-a5e4-a71cf29b1b29,124.974297371927
1194123,133_961R_20.8,2021/10/30 01:51:53+00,133_961R_20.8,1,Detaillijst_133_961R_20.8.csv,8eb99c37-5ecf-467c-8d0b-7cfd6f9e9605,2017/03/27 13:02:46+00,2021/06/28 07:59:05+00,484.67255019,3246b928-11e8-4512-927d-9e710c270595,484.668083605219
1194124,133_1175/1177A_P_Q_20.0,2021/10/30 01:51:55+00,133_1175/1177A_P_Q_2,0,Detaillijst_133_1175_1177A_P_Q_20.0.csv,93578f0f-3394-480d-a63a-e167434c1898,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,20.13712,,20.135076059238
1194127,133_1107BL_18.4,2021/10/30 01:52:26+00,133_1107BL_18.4,1,Detaillijst_133_1107BL_18.4.csv,96923cdb-d5a9-4075-8ebd-b67682bb8a0e,2020/07/16 02:00:00+00,2020/08/07 02:00:00+00,65.103444,eb1a070e-7968-47ef-8a8d-bc3f0df1df4e,65.1021151973201
1194130,133_1185T_20.1,2021/10/30 01:52:40+00,133_1185T_20.1,1,Detaillijst_133_1185T_20.1.csv,989e81fd-32ee-412d-9ced-2dfd63d93885,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,39.36,8d080087-d80c-4765-b391-abcde82acc56,39.3599698822293
1194132,133_1181B/1183A_S_T_20.1,2021/10/30 01:52:44+00,133_1181B/1183A_S_T_,0,Detaillijst_133_1181B_1183A_S_T_20.1.csv,9decc052-6f6b-4157-a772-722dff7d6686,2017/03/27 13:06:24+00,2017/03/27 13:06:24+00,20.13712,,20.1351694889244
1194135,133_1101BV_18.2,2021/10/30 01:52:50+00,133_1101BV_18.2,1,Detaillijst_133_1101BV_18.2.csv,9f0edd79-e65f-4701-98df-1d10cb4d5eeb,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,26.61585,4401491f-bae6-4434-bdd1-fc4e78eeffd8,26.6160088225113
1194136,133_1301BV_10.0,2021/10/30 01:52:56+00,133_1301BV_10.0,1,Detaillijst_133_1301BV_10.0.csv,9f3b7a66-d437-4caf-a79a-97669e3b03b8,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,14.44846,8f8b4e5a-9d7f-4f5d-a316-1afad8453136,14.4485102747654
1194137,133_964R_20.7,2021/10/30 01:52:58+00,133_964R_20.7,1,Detaillijst_133_964R_20.7.csv,a12e73bf-7211-4928-b401-7e0c383004e4,2017/03/27 13:02:46+00,2021/06/25 02:00:00+00,483.95539,6110f81b-8809-4a47-9970-1581fbcc82b2,483.95112493112
1194138,133_1103BL_18.4,2021/10/30 01:53:00+00,133_1103BL_18.4,1,Detaillijst_133_1103BL_18.4.csv,a24f3f7e-267f-46f2-9c5d-18d324dc161a,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,130.042,6ab6c6d0-6620-4b45-bfce-c12b0a81fa82,130.042022672827
1194141,133_1183AT_20.1,2021/10/30 01:53:10+00,133_1183AT_20.1,1,Detaillijst_133_1183AT_20.1.csv,a5989e84-acde-4eef-81ff-45e5dfdb06d2,2017/03/27 13:06:24+00,2021/06/25 02:00:00+00,49.98,5685feef-7d9a-4056-94f5-ea6bc6ca995b,49.9799633278177
1194142,133_1177B/1179_P_Q_20.0,2021/10/30 01:53:12+00,133_1177B/1179_P_Q_2,0,Detaillijst_133_1177B_1179_P_Q_20.0.csv,a692346d-4ab7-48b8-a524-36e6e19852f0,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,20.12712,,20.1250905171653
1194144,133_1131AL_19.6,2021/10/30 01:53:20+00,133_1131AL_19.6,1,Detaillijst_133_1131AL_19.6.csv,aa509686-03e6-4b9b-bdc1-480e5ec67ca2,2020/07/29 02:00:00+00,2020/07/29 02:00:00+00,397.27046,48f9f2a1-0c18-415d-89ce-deb9572a2217,397.269944083787
1194146,133_1017L_8.6,2021/10/30 01:53:36+00,133_1017L_8.6,1,Detaillijst_133_1017L_8.6.csv,ad5fb095-52fe-4a5d-bc11-ddf6c042b374,2016/09/27 07:11:19+00,2016/09/27 07:17:15+00,100.14014,eff0c448-ad58-4b39-94f1-5bc24baa0c9e,100.138669219663
1194150,133_1177B/1179_S_T_20.0,2021/10/30 01:53:55+00,133_1177B/1179_S_T_2,0,Detaillijst_133_1177B_1179_S_T_20.0.csv,b18fa3db-cf4d-413f-8d76-aeee6069eefd,2017/03/27 13:06:05+00,2017/03/27 13:06:05+00,20.12712,,20.1250939138601
1194155,133_950/951_S_T_20.9,2021/10/30 01:54:24+00,133_950/951_S_T_20.9,0,Detaillijst_133_950_951_S_T_20.9.csv,b90864dd-06f7-4356-847a-eab3f278b171,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,20.13712,,20.1351927908998
1194156,133_1179T_20.0,2021/10/30 01:54:26+00,133_1179T_20.0,1,Detaillijst_133_1179T_20.0.csv,bb431826-5163-4cac-a9b8-d269c8568103,2017/03/27 13:06:05+00,2017/03/27 13:07:11+00,49.50903,4a0aaf05-32d3-411b-a212-0583cdee9134,49.509038133456
1194157,133_1181AR_20.0,2021/10/30 01:54:28+00,133_1181AR_20.0,1,Detaillijst_133_1181AR_20.0.csv,bf9d8b7d-73ae-46ac-b755-87bd5df4c5a5,2017/03/27 13:06:24+00,2021/06/25 02:00:00+00,59.77934,eeb35da4-eb09-4f8d-bb68-cc8d79e942a1,59.7779091187262
1194159,133_962V_20.6,2021/10/30 01:54:41+00,133_962V_20.6,1,Detaillijst_133_962V_20.6.csv,ce423336-4078-4310-975f-3f400d3c5a7b,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,49.6203,1beb37c2-7e8c-4d1e-9fce-665e10a7e356,49.6202405243062
1194162,133_962R_20.6,2021/10/30 01:55:04+00,133_962R_20.6,1,Detaillijst_133_962R_20.6.csv,d0c57b3a-c102-4f16-a7c0-c711181b94c3,2017/03/27 13:02:46+00,2021/06/25 02:00:00+00,473.45314,ebe3e626-92a2-4b9e-8314-7a8240e967fa,473.450997132533
1194163,133_1111R_18.2,2021/10/30 01:55:11+00,133_1111R_18.2,1,Detaillijst_133_1111R_18.2.csv,d0c8d4c8-a8ac-47b3-942e-acd13da1f04f,2020/07/15 02:00:00+00,2020/07/31 02:00:00+00,1441.12606,8da2a157-7a3a-42d2-94bf-22a082b8ee48,1441.1180047349
1194165,133_1183B/1185_P_Q_20.1,2021/10/30 01:55:15+00,133_1183B/1185_P_Q_2,0,Detaillijst_133_1183B_1185_P_Q_20.1.csv,d0fdd05f-96df-4b32-8dd6-de0321649a49,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,20.13712,,20.1351201259902
1194166,133_1103BV_18.4,2021/10/30 01:55:17+00,133_1103BV_18.4,1,Detaillijst_133_1103BV_18.4.csv,d14bdb4a-0b8b-4ce5-b805-21721ddf43b9,2020/08/07 02:00:00+00,2020/08/07 02:00:00+00,26.18381,9703fdd7-3a4d-4b60-b12b-2b177346bed6,26.1837685700512
1194169,133_961L_20.8,2021/10/30 01:55:23+00,133_961L_20.8,1,Detaillijst_133_961L_20.8.csv,d3e9a829-2aa7-45ac-b57a-1efd9fdfa6d5,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,49.974,d3c453e1-7618-4ca8-8407-72dd54df408c,49.9739965050825
1194170,133_1101AR_18.1,2021/10/30 01:55:29+00,133_1101AR_18.1,1,Detaillijst_133_1101AR_18.1.csv,d48c2713-7ea4-402f-8891-c05aee783ada,2020/07/15 02:00:00+00,2020/08/07 02:00:00+00,100.1400097,d1851fc5-3597-4cea-9196-496b755ee753,100.138330156894
1194172,133_951T_20.9,2021/10/30 01:55:37+00,133_951T_20.9,0,Detaillijst_133_951T_20.9.csv,d7bde6ad-16b1-4a29-8091-dcf657b7a7af,2017/03/27 13:02:46+00,2017/03/27 13:02:46+00,239.78952,963b8986-d1d3-4d2e-a7e5-833c23726790,239.787643746593
1194175,133_1133BV_19.9,2021/10/30 01:55:44+00,133_1133BV_19.9,1,Detaillijst_133_1133BV_19.9.csv,da796d22-c319-4be5-9fce-54937aab7d97,2019/10/09 02:00:00+00,2020/07/30 02:00:00+00,713.98771136,8091e223-c54a-4060-ad06-09f8c90e64e7,713.985133235119
1194178,133_1109R_18.2,2021/10/30 01:56:08+00,133_1109R_18.2,1,Detaillijst_133_1109R_18.2.csv,e761d2ed-0a5e-4b3d-b182-6434d941af18,2020/07/15 02:00:00+00,2020/08/07 02:00:00+00,328.83894,6e910cbb-b205-4439-bfe9-ca620fdde569,328.838498213223
1194179,133_1133AR_19.7,2021/10/30 01:56:18+00,133_1133AR_19.7,1,Detaillijst_133_1133AR_19.7.csv,e8216be9-0509-41fa-8688-91e32af18731,2017/01/04 03:00:00+00,2020/07/29 02:00:00+00,2969.55813121,ca23888b-cc9d-4c99-b182-17395ffb5d83,2969.54979483165
1194181,133_1187L_20.2,2021/10/30 01:56:26+00,133_1187L_20.2,1,Detaillijst_133_1187L_20.2.csv,e8a73dd6-c1c4-42ea-bdd0-ee0d7ca4c603,2021/06/25 02:00:00+00,2021/06/25 02:00:00+00,49.80462,1e24341b-47ef-4c7b-aa37-85fcd9942555,49.8046302547263
