RECEPTORID;NAAM;NO2_2014;NO2_2015;NO2_2016;NO2_2017;PM10_2014;PM10_2015;PM10_2016;PM10_2017;PM25_2014;PM25_2015;PM25_2016;PM25_2017;EC_2014;EC_2015;EC_2016;EC_2017;COUNTER;LONG;LAT
109063;Nieboerweg,S Gravenhag;27.646;26.083;26.26;24.795;21.557;19.445;20.999;20.456;14.135;11.843;12.081;12.063;1.096;0.916;1.054;0.872;1556;4.264292362185758;52.091072014858696
15843117;R Stationsweg;34.239;32.633;33.695;32.677;23.084;20.666;21.681;21.168;15.277;12.751;13.031;12.838;1.381;1.115;1.255;1.086;1557;4.317403361137686;52.07360004934957
107480;Laan van Meerdervoort,;28.185;25.946;26.52;25.261;21.477;19.149;20.605;20.285;14.018;11.578;11.689;11.925;1.078;0.874;1.002;0.873;1558;4.240367112917159;52.0653149817384
111007;Van Alkemadelaan,S Gra;26.112;23.468;24.515;23.228;20.679;18.42;19.677;19.383;13.382;11.011;11.106;11.308;0.995;0.807;0.931;0.8;1559;4.302533596054438;52.11090724898731
106896;Kijkduinsestraat,S Gra;21.12;18.168;17.869;16.968;19.293;16.947;18.032;17.947;12.467;10.073;9.731;10.25;0.804;0.594;0.714;0.616;1560;4.221845252782427;52.06892722306443
113394;Benoordenhoutseweg,S G;29.885;26.52;26.816;25.866;21.09;18.601;19.158;19.106;13.549;11.028;10.819;11.069;1.139;0.928;1.03;0.901;1561;4.343583001905971;52.09762285313741
110161;Waldeck Pyrmontkade,S ;28.98;27.653;28.657;27.368;22.047;19.973;21.298;20.686;14.568;12.254;12.506;12.35;1.218;1.005;1.151;0.955;1562;4.291825115987602;52.07900305164208
108475;Melis Stokelaan,S Grav;27.905;26.06;26.71;25.643;21.449;19.142;20.127;19.855;14.004;11.587;11.628;11.762;1.037;0.855;0.975;0.863;1563;4.262428250825521;52.036889277601716
109048;Houtrustweg,S Gravenha;26.746;25.374;25.564;24.12;21.307;19.246;20.779;20.254;14.013;11.753;11.984;11.982;1.043;0.879;1.018;0.842;1564;4.2694990710313965;52.08719595287015
110446;Erasmusweg,S Gravenhag;32.446;29.465;30.152;28.804;22.398;19.927;20.82;20.433;14.551;11.991;12.102;12.038;1.264;1.045;1.164;1.011;1565;4.300546353324678;52.05088489482513
110836;Vaillantlaan,S Gravenh;33.427;30.509;31.345;30.038;23.242;20.918;22.049;21.46;15.388;12.876;13.135;12.896;1.403;1.148;1.287;1.095;1566;4.302121248603824;52.06913806118725
110533;Anna Paulownaplein,S G;28.875;27.621;28.902;27.873;21.799;19.698;20.836;20.337;14.463;12.123;12.369;12.242;1.168;0.959;1.102;0.931;1567;4.299483688933838;52.08456122472367
15843099;Laan van Nootdorp,S Gr;28.45;27.189;27.431;26.736;21.688;19.393;19.987;19.713;14.244;11.747;11.839;11.788;1.167;0.96;1.073;0.943;1568;4.384230036902941;52.05138568763382
108398;Erasmusweg,S Gravenhag;31.641;28.738;28.723;27.297;21.032;18.58;19.148;19.01;13.644;11.118;10.912;11.128;1.131;0.876;0.983;0.878;1569;4.259942155829319;52.030148777063886
115385;Rijswijkse Waterweg,S ;25.49;24.594;24.653;24.035;21.089;18.597;19.029;18.828;13.933;11.262;11.23;11.252;1.034;0.844;0.957;0.844;1570;4.377263637197696;52.03600282503825
109703;Soestdijksekade,S Grav;35.086;32.976;33.549;32.094;23.525;21.272;22.561;22.003;15.403;12.932;13.188;13.027;1.457;1.214;1.353;1.163;1571;4.281080247864039;52.06108587034332
111323;Prinsegracht,S Gravenh;29.875;30.017;;;22.406;20.243;;;14.923;12.552;;;1.214;1.021;;;1572;4.30875705329325;52.07553392429359
114608;Hofzichtlaan,S Gravenh;28.844;26.761;27.765;26.591;21.664;19.479;20.34;19.987;14.192;11.816;11.984;11.951;1.091;0.93;1.056;0.925;1573;4.363889126426559;52.09396681275691
111330;Kneuterdijk,S Gravenha;30.604;31.059;32.422;31.562;21.624;19.396;20.242;19.846;14.278;11.872;12.037;11.945;1.241;1.005;1.14;0.977;1574;4.308889620263979;52.08087811772618
108496;Dedemsvaartweg,S Grave;28.748;26.854;27.381;26.345;21.819;19.457;20.481;20.133;14.294;11.798;11.895;11.943;1.116;0.906;1.032;0.898;1575;4.264726247111562;52.04988235725064
15709055;Verlengde Regulusweg;31.674;29.64;30.081;29.086;21.973;20.337;21.164;20.789;14.462;12.289;12.439;12.386;1.155;1.044;1.163;1.017;1576;4.346170388511956;52.070833481572244
114488;Poortweg,S Gravenhage;31.9;28.259;27.665;27.248;21.823;19.085;19.436;19.328;14.298;11.426;11.355;11.443;1.142;0.945;1.065;0.955;1577;4.362138864697633;52.02813719591968
716253;012_69_TBT_1;33.673;32.109;31.618;30.458;21.876;19.449;19.776;19.489;14.431;11.766;11.642;11.585;1.268;1.131;1.251;1.094;1578;4.382002823980214;52.058750030939756
113303;Binckhorstlaan,S Grave;32.445;30.67;30.981;30.055;21.877;19.589;20.261;19.976;14.234;11.75;11.806;11.802;1.23;1.004;1.119;0.979;1579;4.343529852687528;52.06301106355684
114483;Rijswijkse Waterweg,S ;29.292;25.705;25.442;25.121;21.638;18.922;19.302;19.195;14.189;11.338;11.274;11.367;1.076;0.899;1.014;0.91;1580;4.367095965140867;52.03178754274968
15708832;Prins Clauslaan,S Grav;38.492;39.964;41.213;40.341;22.845;20.591;21.531;21.104;14.891;12.455;12.666;12.543;1.524;1.263;1.406;1.226;1581;4.331581428024249;52.08098557938746
15528797;Segbroeklaan,S Gravenh;29.174;26.961;27.725;26.195;22.056;19.736;21.261;20.789;14.335;11.916;12.094;12.171;1.165;0.968;1.098;0.932;1582;4.255346890207733;52.077223020686716
15708727;Donau,S Gravenhage;31.433;30.575;29.817;29.53;21.702;19.351;19.66;19.465;14.331;11.714;11.577;11.568;1.213;1.102;1.215;1.081;1583;4.390810123755435;52.058434915209666
110234;Scheveningseweg,S Grav;25.416;24.2;25.124;23.868;20.49;18.501;19.831;19.472;13.362;11.214;11.461;11.516;1.018;0.823;0.959;0.807;1584;4.288843738433432;52.093569195475844
110936;Alexanderstraat,S Grav;34.637;32.622;33.573;32.147;22.761;20.531;21.724;21.153;14.985;12.521;12.778;12.588;1.41;1.131;1.272;1.072;1585;4.305430940993397;52.08546584048088
110850;Torenstraat,S Gravenha;33.051;31.424;32.354;31.135;23.003;20.798;21.995;21.425;15.22;12.801;13.087;12.895;1.352;1.13;1.274;1.093;1586;4.305617557245934;52.07762369530852
15876776;;;35.576;35.657;34.299;;0;21.641;21.155;;0;12.711;12.532;;0;1.353;1.159;1587;4.325963886880648;52.078490387560436
15816268;004_468_TBT_1;36.283;35.888;35.062;34.419;21.873;19.689;19.99;19.726;14.375;11.915;11.766;11.678;1.233;1.161;1.291;1.157;1588;4.371706150772228;52.05713416230977
107417;Escamplaan,S Gravenhag;26.574;24.21;24.758;23.619;20.842;18.509;19.626;19.41;13.557;11.13;11.139;11.385;0.971;0.773;0.887;0.784;1589;4.242224644705242;52.04422481246638
236849;Groen van Prinstererla;26.409;24.472;25.086;23.974;21.248;18.961;20.394;20.092;13.885;11.48;11.581;11.833;1.014;0.823;0.953;0.833;1590;4.246734983038251;52.06127931240097
107431;Lozerlaan,S Gravenhage;30.841;27.564;27.7;26.403;21.182;18.663;19.54;19.356;13.465;10.936;10.815;11.053;1.13;0.893;0.998;0.875;1591;4.24404570466375;52.04060410947982
108132;Sportlaan,S Gravenhage;28.978;26.775;27.538;26.037;22.036;19.716;21.236;20.766;14.34;11.912;12.088;12.166;1.174;0.967;1.097;0.931;1592;4.2515933988169206;52.07693470599775
110705;Laan van Wateringse Ve;30.015;29.16;30.65;29.77;21.322;18.984;19.727;19.506;13.817;11.376;11.426;11.478;1.056;0.89;1.034;0.917;1593;4.302607765635698;52.018257495427314
15860807;;;26.631;27.56;26.462;;20.072;21.338;20.787;;12.397;12.645;12.517;;0.989;1.128;0.954;1594;4.278872278247355;52.076946575167696
113886;Leidsestraatweg,S Grav;28.321;25.107;25.449;24.633;20.756;18.303;18.83;18.803;13.395;10.897;10.679;10.951;1.071;0.871;0.975;0.855;1595;4.34788350124952;52.09939381847813
15631337;0;37.808;33.62;34.161;32.32;22.356;19.638;20.135;19.683;14.515;11.781;11.715;11.55;1.378;1.157;1.308;1.116;1596;4.36181098010386;52.0524507486436
15708561;Utrechtsebaan_,S Grave;41.157;37.885;39.105;36.985;23.173;20.591;21.538;21.036;15.179;12.485;12.701;12.527;1.571;1.212;1.372;1.171;1597;4.335870412191836;52.07695960253414
108837;Erasmusweg,S Gravenhag;28.335;26.002;26.612;25.614;21.587;19.167;20.06;19.748;14.108;11.593;11.621;11.675;1.114;0.883;1.004;0.87;1598;4.268490687820893;52.03415164885732
15843203;L Veluweplein;28.64;25.276;25.066;24.162;21.224;18.552;19.115;18.913;13.842;11.164;10.963;11.097;1.12;0.874;0.979;0.85;1599;4.292871618838232;52.059970076202355
108125;Sportlaan,S Gravenhage;30.011;27.718;28.448;26.87;22.268;19.925;21.465;20.978;14.45;12.005;12.187;12.25;1.223;1.008;1.136;0.963;1600;4.252818110677807;52.07710177380414
109822;Groot Hertoginnelaan,S;27.811;26.529;27.582;26.39;21.858;19.799;21.11;20.512;14.477;12.174;12.423;12.279;1.178;0.972;1.117;0.927;1601;4.279940665333493;52.08387686694199
15708855;Regentesselaan,S Grave;31.105;29.029;29.803;28.516;22.51;20.357;21.643;21.067;14.928;12.541;12.795;12.644;1.266;1.055;1.195;1.009;1602;4.282527221173895;52.077608724965565
15708914;Laan van Wateringse Ve;29.532;27.01;27.411;26.352;21.529;18.865;19.585;19.263;14.046;11.292;11.256;11.252;1.175;0.929;1.044;0.891;1603;4.284515222728795;52.034251589227196
15708913;Laan van Meerdervoort,;27.361;25.331;26.141;24.775;21.704;19.419;20.908;20.463;14.175;11.779;11.944;12.044;1.094;0.906;1.038;0.882;1604;4.251752597498082;52.06967399801008
108404;Lozerlaan,S Gravenhage;33.118;30.221;30.796;28.853;21.237;18.798;19.446;19.265;13.726;11.207;11.036;11.227;1.169;0.919;1.04;0.92;1605;4.25875605028847;52.029699472072096
109850;President Kennedylaan,;28.338;26.911;27.72;26.265;21.084;19.052;20.433;20.026;13.645;11.465;11.729;11.741;1.143;0.935;1.067;0.895;1606;4.281821956647337;52.088717222196784
109624;Erasmusweg,S Gravenhag;30.072;27.265;27.703;26.646;21.787;19.078;19.835;19.492;14.157;11.38;11.356;11.334;1.213;0.955;1.071;0.914;1607;4.2815288840943735;52.04093597806544
15842960;;28.67;27.903;29.108;27.808;21.262;19.076;20.064;19.718;13.76;11.431;11.549;11.592;1.11;0.938;1.071;0.926;1608;4.308614784856286;52.09718157971349
110928;Plein 1813,S Gravenhag;28.368;27.098;28.397;27.399;21.698;19.598;20.725;20.236;14.415;12.075;12.317;12.199;1.145;0.935;1.078;0.911;1609;4.304547892288689;52.086235755338606
107768;Thorbeckelaan,S Graven;26.405;24.445;25.07;23.952;21.261;18.965;20.4;20.101;13.89;11.476;11.576;11.83;1.013;0.815;0.947;0.828;1610;4.248111565014415;52.06609487211798
15843228;R;32.484;29.469;30.254;28.94;22.844;20.558;21.639;21.087;15.199;12.714;12.959;12.752;1.319;1.087;1.217;1.038;1611;4.2961968050919745;52.06660932297145
109453;Duinstraat,S Gravenhag;23.945;22.805;23.39;22.054;20.733;18.658;20.194;19.759;13.592;11.331;11.495;11.632;0.942;0.782;0.918;0.766;1612;4.275179505259807;52.10142516707007
110387;Laan van Wateringse Ve;28.694;27.812;28.708;27.808;21.194;18.86;19.537;19.315;13.757;11.326;11.34;11.396;1.03;0.868;0.994;0.881;1613;4.296392232440328;52.02013918361806
107464;Loosduinse Hoofdstraat;27.062;25.014;25.527;24.435;21.539;19.231;20.568;20.231;14.075;11.664;11.764;11.942;1.037;0.846;0.973;0.845;1614;4.240465610212164;52.05470706350637
15860904;;;29.462;28.846;28.46;;19.35;19.678;19.465;;11.691;11.561;11.546;;1.088;1.2;1.063;1615;4.392985560151596;52.05916576616943
107797;De Savornin Lohmanlaan;23.117;20.777;21.427;20.355;20.224;17.894;19.281;19.064;13.139;10.733;10.735;11.099;0.876;0.692;0.821;0.708;1616;4.24293081630165;52.06897154150935
115887;Ypenburgse Boslaan,S G;28.738;27.279;27.523;26.873;21.608;19.249;19.845;19.638;14.15;11.625;11.688;11.714;1.119;0.939;1.056;0.948;1617;4.377910390114514;52.051539947438705
110930;Plein 1813,S Gravenhag;28.908;27.57;28.835;27.799;21.791;19.68;20.812;20.316;14.462;12.113;12.356;12.232;1.167;0.951;1.094;0.924;1618;4.3050303646126205;52.0862080008554
111855;Amsterdamse Veerkade,S;32.189;31.993;33.078;32.154;22.778;20.557;21.562;21.058;15.133;12.709;12.984;12.798;1.313;1.093;1.236;1.07;1619;4.317008841910441;52.07543881371981
113358;Juliana van Stolbergla;29.526;27.83;28.871;28.302;21.831;19.732;20.629;20.249;14.432;12.058;12.271;12.198;1.129;0.944;1.079;0.941;1620;4.338216272855591;52.083552793872336
116772;RANDWEG,S Gravenhage;30.71;28.823;28.367;27.724;21.737;19.225;19.556;19.314;14.327;11.637;11.511;11.486;1.203;1.063;1.179;1.038;1621;4.39301447593969;52.054307298517045
113388;Bezuidenhoutseweg,S Gr;27.126;24.437;25.527;24.473;21.019;18.763;19.526;19.226;13.753;11.341;11.443;11.451;1.018;0.841;0.968;0.843;1622;4.3431849250131185;52.09103893387259
108531;Volendamlaan,S Gravenh;29.164;27.117;27.883;26.661;22.309;20.103;21.433;20.979;14.714;12.302;12.512;12.514;1.19;0.991;1.12;0.974;1623;4.266419934401091;52.06258283607762
108627;Nieboerweg,S Gravenhag;25.083;23.062;23.551;22.202;21.03;18.729;20.319;19.925;13.598;11.202;11.309;11.523;0.984;0.807;0.941;0.794;1624;4.263377950900407;52.09087116098575
107192;Lozerlaan,S Gravenhage;27.787;24.927;24.872;23.734;20.898;18.478;19.481;19.354;13.431;10.994;10.845;11.195;1.014;0.805;0.909;0.803;1625;4.23369937578;52.04558421358432
693128;014_151_TBT_-1;33.13;33.004;33.095;32.26;21.523;19.608;20.2;19.955;14.054;11.763;11.781;11.776;1.216;1.126;1.245;1.097;1626;4.394806828265159;52.074317821725764
15709107;De La Reyweg,S Gravenh;33.919;31.406;31.951;30.511;22.963;20.712;21.93;21.427;15.148;12.687;12.92;12.807;1.339;1.108;1.24;1.07;1627;4.289076088166199;52.06393122197964
112331;Lekstraat,S Gravenhage;35.564;;;;22.688;;;;14.941;;;;1.455;;;;1628;4.327827525728162;52.07761693653796
15917733;;;;29.427;28.597;;;21.065;20.707;;;12.387;12.346;;;1.135;0.995;1629;4.340407929607961;52.071551265760746
112956;Benoordenhoutseweg,S G;28.75;25.983;26.968;25.779;21.341;19.065;19.854;19.534;13.898;11.472;11.582;11.57;1.082;0.899;1.023;0.889;1630;4.337495680887659;52.09493828881279
110083;Loevesteinlaan,S Grave;31.769;29.456;29.908;28.697;22.482;20.064;21.056;20.659;14.69;12.161;12.294;12.259;1.255;1.019;1.144;1.001;1631;4.289972403754704;52.044417141307484
116288;Donau,S Gravenhage;32.636;31.618;30.965;30.567;21.873;19.505;19.838;19.624;14.417;11.789;11.662;11.638;1.256;1.137;1.255;1.114;1632;4.394126357484755;52.05642912637961
15843169;Noordweg,S Gravenhage;27.899;26.234;26.742;25.834;21.147;18.895;19.693;19.431;13.794;11.407;11.428;11.51;1.011;0.83;0.951;0.833;1633;4.278216122902497;52.0323779220205
107193;Lozerlaan,S Gravenhage;27.545;24.715;24.667;23.55;20.852;18.437;19.437;19.314;13.409;10.975;10.825;11.178;1.004;0.797;0.901;0.796;1634;4.234526913673258;52.04482079878459
111751;Goeverneurlaan,S Grave;32.484;29.178;29.755;28.538;22.826;20.308;21.164;20.662;14.982;12.395;12.564;12.375;1.311;1.053;1.18;1.008;1635;4.318418145239038;52.05720775452235
107475;Laan van Meerdervoort,;28.116;25.947;26.54;25.259;21.667;19.339;20.813;20.481;14.072;11.636;11.75;11.977;1.094;0.887;1.013;0.882;1636;4.240847826269132;52.065925471953406
110018;Oosteinde,S Gravenhage;28.629;27.259;27.88;26.898;21.71;19.215;19.991;19.587;14.235;11.589;11.624;11.547;1.165;0.935;1.064;0.893;1637;4.2926443649597505;52.02803416601313
107222;Machiel Vrijenhoeklaan;22.689;19.785;19.451;18.418;19.687;17.333;18.459;18.34;12.63;10.24;9.912;10.401;0.864;0.663;0.781;0.671;1638;4.232589898196292;52.068638017598786
114632;Bezuidenhoutseweg,S Gr;27.271;24.583;25.477;24.291;21.04;18.761;19.596;19.304;13.67;11.252;11.302;11.363;1.034;0.889;1.007;0.875;1639;4.359599766468358;52.099301923858356
15709115;Van Alkemadelaan,S Gra;32.622;30.046;31.039;29.686;22.166;19.801;20.697;20.298;14.39;11.901;12.074;11.986;1.286;1.058;1.176;1.02;1640;4.329347440279032;52.093181537192756
110939;Burgemeester Patijnlaa;28.355;26.76;27.842;26.669;21.333;19.208;20.266;19.854;13.942;11.63;11.803;11.756;1.117;0.91;1.052;0.886;1641;4.304707580176825;52.090975427311314
15708613;De Savornin Lohmanplei;29.044;26.773;27.342;26.006;21.849;19.494;20.984;20.638;14.164;11.711;11.831;12.045;1.132;0.92;1.046;0.909;1642;4.244824869110457;52.06670246369192
109857;Johan de Wittlaan,S Gr;27.892;26.491;27.333;25.9;21.04;19.008;20.385;19.983;13.617;11.439;11.701;11.717;1.126;0.918;1.051;0.882;1643;4.285683625606534;52.09458495678051
110490;Troelstrakade,S Graven;34.628;30.812;31.459;30.057;23.058;20.444;21.453;20.989;15.051;12.4;12.583;12.472;1.394;1.107;1.227;1.065;1644;4.301083397873624;52.05702321770122
110788;Troelstrakade,S Graven;35.267;32.321;33.006;31.568;23.222;20.759;21.827;21.329;15.133;12.545;12.745;12.605;1.436;1.162;1.299;1.125;1645;4.302903222695435;52.05627934726374
724377;012_81_TBT_1;31.432;28.969;28.611;28.147;21.575;19.234;19.479;19.376;14.266;11.703;11.508;11.608;1.184;1.058;1.178;1.04;1646;4.397991085352699;52.05403616999269
15708592;VIADUCT CALAND VAILL,S;39.231;36.119;36.677;35.12;23.716;21.253;22.244;21.708;15.465;12.857;13.073;12.854;1.57;1.259;1.395;1.194;1647;4.312646862785904;52.063353519150375
113882;Leidsestraatweg,S Grav;28.62;25.405;25.723;24.886;20.818;18.363;18.894;18.862;13.424;10.923;10.707;10.974;1.084;0.883;0.986;0.864;1648;4.3482299013070165;52.10008213070755
15708829;Regentesselaan,S Grave;31.422;29.333;30.083;28.785;22.621;20.456;21.748;21.165;14.969;12.576;12.829;12.674;1.282;1.064;1.206;1.019;1649;4.283528565175053;52.075180614237006
15816373;004_437_TBT_1;29.827;29.537;29.422;28.86;21.187;19.138;19.672;19.499;13.902;11.572;11.585;11.641;1.075;0.953;1.069;0.964;1650;4.400630633760283;52.07483967617693
112958;Benoordenhoutseweg,S G;29.172;26.366;27.331;26.109;21.425;19.14;19.937;19.611;13.938;11.506;11.617;11.601;1.099;0.914;1.037;0.901;1651;4.339913151986339;52.09596911966546
15708632;Bezuidenhoutseweg,S Gr;30.573;28.212;29.269;28.074;21.575;19.276;20.119;19.76;14.133;11.683;11.838;11.786;1.179;0.965;1.089;0.948;1652;4.33473625765785;52.0876237606798
110248;Nieuwe Parklaan,S Grav;24.479;23.611;24.514;23.238;21.091;19.076;20.656;20.186;13.829;11.606;11.814;11.918;0.982;0.833;0.972;0.82;1653;4.287000081821718;52.10915799090798
107231;Machiel Vrijenhoeklaan;22.003;19.142;18.831;17.858;19.548;17.205;18.318;18.21;12.566;10.184;9.852;10.35;0.837;0.639;0.757;0.652;1654;4.234807898602943;52.07002171235044
109450;Westduinweg,S Gravenha;24.332;23.123;23.689;22.324;20.793;18.704;20.244;19.805;13.624;11.352;11.517;11.651;0.957;0.792;0.927;0.774;1655;4.2742597832801135;52.10161013366361
110220;Scheveningseweg,S Grav;25.082;23.911;24.841;23.619;20.42;18.442;19.766;19.413;13.329;11.188;11.433;11.492;1.005;0.812;0.948;0.798;1656;4.29154125652373;52.09137370503659
107706;Meppelweg,S Gravenhage;26.212;23.292;23.578;22.656;20.179;17.766;18.552;18.445;13.001;10.54;10.389;10.695;0.933;0.723;0.832;0.738;1657;4.2476566341989175;52.04151692983617
110137;De La Reyweg,S Gravenh;32.37;29.986;30.601;29.305;22.807;20.572;21.778;21.288;15.057;12.609;12.836;12.735;1.296;1.07;1.204;1.04;1658;4.2879093650084235;52.066366514567086
110965;Alexanderstraat,S Grav;29.214;27.401;28.385;27.137;21.37;19.238;20.285;19.869;13.997;11.658;11.828;11.777;1.147;0.929;1.067;0.898;1659;4.3037262563255645;52.08753652056758
15708748;Benoordenhoutseweg,S G;34.955;32.169;33.085;31.517;22.623;20.209;21.149;20.717;14.599;12.079;12.265;12.149;1.383;1.139;1.256;1.085;1660;4.329651647088048;52.09223327259359
114944;Boslaan,S Gravenhage;28.845;27.479;27.557;26.859;21.663;19.301;19.888;19.672;14.173;11.647;11.705;11.725;1.127;0.947;1.06;0.951;1661;4.367646530349518;52.044980336643505
109067;Westduinweg,S Gravenha;27.668;26.132;26.278;24.757;21.476;19.383;20.928;20.392;14.092;11.812;12.046;12.036;1.083;0.907;1.044;0.864;1662;4.268324109404837;52.09367318920675
109812;Koningin Emmakade,S Gr;29.987;28.652;29.596;28.233;22.247;20.151;21.49;20.863;14.662;12.334;12.59;12.42;1.26;1.039;1.185;0.983;1663;4.2854841317717325;52.08299986170664
110545;Laan van Meerdervoort,;35.628;33.979;34.921;33.395;22.973;20.745;21.962;21.372;15.052;12.617;12.884;12.678;1.44;1.177;1.318;1.109;1664;4.297954495051189;52.08594610536317
111439;Van Alkemadelaan,S Gra;27.879;26.823;28.088;26.811;21.064;18.859;19.828;19.504;13.668;11.329;11.445;11.507;1.069;0.9;1.026;0.888;1665;4.316605287677927;52.104311286798534
15860778;L Beeklaan;32.675;30.341;31.131;29.64;22.976;20.781;22.118;21.51;15.116;12.703;12.974;12.797;1.345;1.127;1.263;1.065;1666;4.282936582513027;52.0723317568008
115386;Boslaan,S Gravenhage;29.091;27.597;27.799;27.126;21.703;19.331;19.933;19.72;14.193;11.661;11.725;11.745;1.137;0.954;1.07;0.959;1667;4.377199781768281;52.05069024592172
107734;Escamplaan,S Gravenhag;26.937;24.908;25.499;24.443;21.273;18.921;19.987;19.721;13.92;11.463;11.522;11.678;1.018;0.817;0.936;0.822;1668;4.251185030559001;52.05051945508362
15709127;Jurriaan Kokstraat,S G;26.51;24.218;23.759;22.306;21.038;18.746;20.078;19.683;13.571;11.191;11.08;11.286;1.043;0.826;0.952;0.803;1669;4.277381874178928;52.106319594199356
109010;Laan van Meerdervoort,;30.002;28.605;29.355;28.001;22.596;20.455;21.939;21.366;14.893;12.551;12.829;12.744;1.233;1.047;1.19;1.013;1670;4.266351894682195;52.074686661540944
106867;Kijkduinsestraat,S Gra;24.661;22.259;22.826;21.674;20.616;18.279;19.743;19.536;13.346;10.941;10.952;11.328;0.93;0.74;0.866;0.757;1671;4.225053547301677;52.064365179503696
106802;Madepolderweg,S Graven;25.492;22.395;22.303;21.896;19.611;17.308;17.908;18.078;12.629;10.249;9.895;10.46;0.879;0.665;0.771;0.696;1672;4.224723621476119;52.036874415712056
237132;Poortweg,S Gravenhage;31.498;27.907;27.021;26.698;21.714;19.001;19.321;19.226;14.247;11.39;11.303;11.4;1.117;0.93;1.04;0.935;1673;4.3584050850867;52.03089614777965
15708807;Benoordenhoutseweg,S G;33.557;30.895;31.858;30.394;22.306;19.927;20.838;20.429;14.452;11.955;12.132;12.037;1.318;1.084;1.203;1.042;1674;4.328513976094478;52.091730526630414
106167;Monsterseweg,S Gravenh;23.172;21.798;22.248;21.313;19.466;17.34;18.372;18.329;12.469;10.22;10.039;10.502;0.801;0.651;0.78;0.688;1675;4.208306920830021;52.04572119844107
110084;Loevesteinlaan,S Grave;31.465;29.167;29.643;28.451;22.418;20.007;20.995;20.603;14.66;12.134;12.268;12.237;1.241;1.008;1.133;0.992;1676;4.290706373499566;52.04391161593971
112850;Schenkkade,S Gravenhag;39.139;37.424;38.002;36.723;23.221;21.044;22.059;21.576;15.145;12.708;12.959;12.789;1.459;1.232;1.37;1.183;1677;4.337329256992741;52.0787825627562
109051;Houtrustweg,S Gravenha;27.877;26.405;26.566;25.014;21.521;19.441;20.995;20.454;14.11;11.838;12.075;12.06;1.086;0.917;1.055;0.873;1678;4.266119451930348;52.09033520104845
113871;Bezuidenhoutseweg,S Gr;27.556;24.828;25.904;24.822;21.109;18.843;19.616;19.309;13.796;11.377;11.483;11.484;1.036;0.856;0.983;0.856;1679;4.350995427634929;52.093945605582164
108909;Meppelweg,S Gravenhage;30.619;28.871;29.423;28.205;22.343;20.003;21.197;20.79;14.644;12.171;12.329;12.359;1.211;0.991;1.116;0.98;1680;4.272080144553364;52.05402413457338
15708630;Valkenboslaan,S Graven;29.902;28.534;29.268;27.915;22.582;20.442;21.92;21.349;14.882;12.541;12.816;12.733;1.224;1.039;1.182;1.006;1681;4.275670306978453;52.071576382774566
109470;Gevers Deynootweg,S Gr;22.685;20.629;20.35;19.156;20.325;18.12;19.401;19.058;13.23;10.907;10.784;11.036;0.889;0.707;0.831;0.703;1682;4.277215955027322;52.10862846293789
106172;Monsterseweg,S Gravenh;22.545;21.159;21.556;20.679;19.373;17.258;18.278;18.242;12.422;10.183;9.994;10.464;0.778;0.634;0.759;0.67;1683;4.211002721895465;52.046523451687904
112802;Jan van der Heijdenstr;33.888;29.792;30.494;29.213;22.977;20.275;21.14;20.673;15.021;12.334;12.514;12.35;1.327;1.045;1.175;1.009;1684;4.33226013586351;52.05995107545912
111880;Korte Voorhout,S Grave;30.856;31.341;32.757;31.847;21.656;19.436;20.295;19.891;14.289;11.891;12.062;11.964;1.248;1.016;1.152;0.986;1685;4.318105888060048;52.0829794324141
15860836;R Laan van Leidschenve;29.207;28.309;28.51;27.611;21.831;19.383;19.945;19.692;14.308;11.633;11.651;11.617;1.248;1.026;1.138;0.992;1686;4.4012061461617185;52.065956977161136
15860865;R Laan van Leidschenve;30.09;29.184;29.333;28.477;21.963;19.511;20.08;19.829;14.376;11.695;11.716;11.677;1.28;1.055;1.166;1.019;1687;4.39666575196805;52.06186783697284
115885;Ypenburgse Boslaan,S G;27.913;27.527;27.182;26.577;21.136;18.963;19.254;18.96;13.955;11.531;11.379;11.308;1.014;0.972;1.099;0.978;1688;4.378929129773314;52.052203921863565
115369;Rijswijkse Waterweg,S ;25.47;24.553;24.616;23.997;21.087;18.593;19.025;18.823;13.932;11.261;11.228;11.25;1.034;0.843;0.957;0.843;1689;4.3785040719475425;52.03535256597662
107748;Houtwijklaan,S Gravenh;27.573;25.32;25.867;24.709;21.704;19.368;20.726;20.379;14.148;11.715;11.824;11.993;1.074;0.871;0.994;0.863;1690;4.249320448752064;52.05699269445553
15843036;R Kaapseplein;34.54;31.503;32.263;30.74;23.328;20.977;22.102;21.515;15.421;12.896;13.155;12.918;1.421;1.17;1.298;1.105;1691;4.297423173571244;52.060869304573266
15708723;Van Alkemadelaan,S Gra;28.723;25.376;26.365;24.979;21.036;18.674;19.566;19.257;13.561;11.114;11.166;11.236;1.08;0.873;0.996;0.858;1692;4.325687241917983;52.096528605442764
15709093;Ln Copes van Cattenbur;32.267;30.495;31.446;30.043;22.226;20.002;21.141;20.659;14.355;11.986;12.182;12.073;1.298;1.057;1.205;1.013;1693;4.307339764524061;52.091763463841204
15860837;R Beeklaan;30.01;27.853;28.736;27.488;22.433;20.279;21.567;21;14.869;12.485;12.74;12.598;1.236;1.03;1.169;0.987;1694;4.279642771614771;52.07570473185521
