OBJECTID,BORNAME,ELEMENTNUMMER,BEHEERGROEP,AANLEGJAAR,OPPERVLAK,MATERIAAL,AMBITIENIVEAU,STRUCTUURGEBIED,AANWIJINGEN_UITVOERING,BEHEERDER,EIGENAAR,ONDERHOUDSPLOEG,FUNCTIE,STRUCTUURNIVEAU,BEGROTINGSPOST,BESTEMMING,OPMERKINGEN,EXTRA_INFORMATIE_1,EXTRA_INFORMATIE_2,EXTRA_INFORMATIE_3,GROENGEBIEDCODE,GROENGEBIEDNAAM,GEMEENTE,WOONPLAATS,BUURT,WIJK,STRAAT,STRAATCODE,LIGGING,BEHEEROBJECTSOORT,BEHEEROBJECTOMSCHRIJVING,LAATSTE_MUTATIE,Shape__Area,Shape__Length
69,parkverhardingen,3754,Halfverharding,,100.17,Duomix,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3754,"18 august    2021, 10:49:46",264.081298828125,165.488379220617
70,parkverhardingen,1,Halfverharding,2018,551.29,Grind,B (voldoende) - R (basis),,,BOR,Gemeente Delft,Perceel 1,,Perceel 1,,,,,,,01.11.0006,Centrum-zuidwest,Delft,Delft,Centrum-Zuidwest,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0006.pg1,"12 november  2021, 09:51:44",1452.68432617188,524.486564973061
71,parkverhardingen,3753,Halfverharding,,125.85,Duomix,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3753,"18 august    2021, 10:49:46",331.777099609375,176.348942217701
72,parkverhardingen,3751,Halfverharding,,188.06,Duomix,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3751,"18 august    2021, 10:49:46",495.800048828125,236.701822825615
73,parkverhardingen,3750,Halfverharding,,110.02,Duomix,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3750,"18 august    2021, 10:49:46",290.060302734375,154.384526124159
74,parkverhardingen,19,Halfverharding,,83.02,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg19,"8 march     2022, 14:37:13",218.858154296875,135.349292782494
75,parkverhardingen,18,Halfverharding,,162.56,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg18,"8 march     2022, 14:37:13",428.54638671875,201.664857149101
76,parkverhardingen,3,Halfverharding,,108.43,Schelpen,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg3,"18 august    2021, 11:02:16",285.84375,244.020447024293
77,parkverhardingen,4149,Halfverharding,,85.87,Overig,B (voldoende) - R (basis),Binnenstad,,Derden,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0002,Centrum-west,Delft,Delft,Centrum-West,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0002.pg4149,"17 may       2022, 17:07:55",226.336669921875,109.669814820751
78,parkverhardingen,4148,Halfverharding,,275.79,Duomix,B (voldoende) - R (basis),Binnenstad,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0002,Centrum-west,Delft,Delft,Centrum-West,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0002.pg4148,"18 august    2021, 10:49:46",726.896728515625,614.332375016295
79,parkverhardingen,4154,Halfverharding,,461.62,Grind,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0003,Centrum-oost,Delft,Delft,Centrum-Oost,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0003.pg4154,"11 january   2022, 15:57:06",1216.80786132813,152.076032725141
80,parkverhardingen,4147,Halfverharding,,456.59,Grind,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0002,Centrum-west,Delft,Delft,Centrum-West,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0002.pg4147,"18 august    2021, 10:51:55",1203.51318359375,198.594955162824
81,parkverhardingen,4191,Halfverharding,,909.64,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0008,Centrum-zuidoost,Delft,Delft,Centrum-Zuidoost,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0008.pg4191,"5 november  2021, 12:17:34",2397.49926757813,667.752636701436
82,parkverhardingen,1,Halfverharding,,5.35,Schelpen,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg1,"12 november  2021, 09:51:44",14.105224609375,15.1351912036571
83,parkverhardingen,2,Halfverharding,,5.3,Schelpen,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg2,"18 august    2021, 11:02:16",13.976806640625,15.1456439902469
84,parkverhardingen,4,Halfverharding,,5.38,Schelpen,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg4,"18 august    2021, 11:02:16",14.171630859375,15.2533606163842
85,parkverhardingen,5,Halfverharding,,5.25,Schelpen,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg5,"18 august    2021, 11:02:16",13.841064453125,15.0779980941793
86,parkverhardingen,3365,Halfverharding,,1790.26,Duomix,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,test,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3365,"9 march     2022, 17:13:41",4719.86962890625,1575.99343922036
87,parkverhardingen,3372,Halfverharding,,156.61,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3372,"5 january   2022, 13:27:45",412.875244140625,205.446084880238
88,parkverhardingen,20,Halfverharding,,88.05,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg20,"18 august    2021, 10:50:19",232.11328125,149.97524321717
89,parkverhardingen,3369,Halfverharding,,162.87,Duomix,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3369,"18 august    2021, 10:49:46",429.39208984375,190.818301992591
90,parkverhardingen,3367,Halfverharding,,230.68,Grind,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3367,"18 august    2021, 10:51:55",608.179931640625,388.383121522371
91,parkverhardingen,3362,Halfverharding,1900,275.73,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,test,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg3362,"11 february  2022, 13:13:37",726.9130859375,226.328337349256
92,parkverhardingen,12349,Halfverharding,2021,1647.67,Gravel,B (voldoende) - R (basis),Binnenstad,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0003,Centrum-oost,Delft,Delft,Centrum-Oost,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0003.pg12349,"16 may       2022, 13:23:08",4343.2919921875,1011.14693695611
93,parkverhardingen,17,Halfverharding,,160.2,Schelpen,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg17,"18 august    2021, 11:02:16",422.29931640625,203.874433842176
94,parkverhardingen,7815,Halfverharding,,218.2,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7815,"9 march     2022, 17:13:41",575.24560546875,170.606099936581
95,parkverhardingen,846,Onverhard - Strand,,574.48,Zand,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,test,Perceel 1,,,,01.16.0002.4244,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg846,"23 march     2022, 13:07:56",1514.9404296875,266.270619948323
96,parkverhardingen,7819,Halfverharding,,168.07,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7819,"9 march     2022, 16:21:18",443.07568359375,186.020154375616
97,parkverhardingen,7818,Halfverharding,,85.7,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7818,"9 march     2022, 16:20:39",225.9150390625,98.1212557732204
98,parkverhardingen,7817,Halfverharding,,89.82,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7817,"9 march     2022, 16:20:20",236.77685546875,74.0828866816531
99,parkverhardingen,35,Halfverharding,,21.07,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg35,"9 march     2022, 16:16:44",55.541259765625,73.7512425213492
100,parkverhardingen,34,Halfverharding,,19.25,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg34,"9 march     2022, 16:16:34",50.74072265625,61.0243191286345
101,parkverhardingen,33,Halfverharding,,20.85,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg33,"9 march     2022, 16:16:25",54.966796875,80.4107470556172
102,parkverhardingen,32,Halfverharding,,21.14,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg32,"9 march     2022, 16:15:02",55.7412109375,42.4004070935353
103,parkverhardingen,31,Halfverharding,,36.96,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg31,"9 march     2022, 16:14:52",97.447509765625,76.1262428624918
104,parkverhardingen,30,Halfverharding,,85.52,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg30,"9 march     2022, 16:14:29",225.460205078125,191.403381007698
105,parkverhardingen,29,Halfverharding,,73.78,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg29,"9 march     2022, 16:14:12",194.484130859375,118.421032569198
106,parkverhardingen,28,Halfverharding,,90.08,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg28,"9 march     2022, 16:14:03",237.478515625,145.737786444466
107,parkverhardingen,27,Halfverharding,,185,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg27,"9 march     2022, 16:13:51",487.714111328125,193.086051241278
108,parkverhardingen,26,Halfverharding,,122.94,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg26,"9 march     2022, 16:13:43",324.089599609375,215.119668987885
109,parkverhardingen,25,Halfverharding,,89.38,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg25,"9 march     2022, 16:10:21",235.616455078125,90.0388941021385
110,parkverhardingen,24,Halfverharding,,35.81,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg24,"9 march     2022, 16:10:09",94.395751953125,74.5679061524855
111,parkverhardingen,23,Halfverharding,,81.47,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg23,"9 march     2022, 16:09:59",214.756591796875,146.084841994459
112,parkverhardingen,12186,Halfverharding,,183.06,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,Louis,,01.11.0003,Centrum-oost,Delft,Delft,Centrum-Oost,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0003.pg12186,"12 october   2021, 11:18:28",482.605224609375,341.395679848663
113,parkverhardingen,7814,Halfverharding,,270.69,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7814,"18 august    2021, 11:01:24",713.6318359375,348.999480252596
114,parkverhardingen,22,Halfverharding,,20.34,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg22,"9 march     2022, 16:09:48",53.627685546875,47.9849373113925
115,parkverhardingen,21,Halfverharding,,116.65,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg21,"9 march     2022, 16:09:26",307.51953125,184.339543564539
116,parkverhardingen,7821,Halfverharding,1900,119.14,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,test,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7821,"9 march     2022, 16:21:49",314.093994140625,115.544086255059
117,parkverhardingen,7820,Halfverharding,1900,116.96,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,test,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7820,"9 march     2022, 16:21:39",308.346435546875,105.268052202462
118,parkverhardingen,4155,Halfverharding,,194.43,Duomix,B (voldoende) - R (basis),Binnenstad,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.11.0003,Centrum-oost,Delft,Delft,Centrum-Oost,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0003.pg4155,"18 august    2021, 10:49:46",512.543212890625,456.679571703478
119,parkverhardingen,7816,Halfverharding,1900,4.56,Overig,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,test,-,,,01.11.0001,Centrum-noord,Delft,Delft,Centrum-Noord,11 Binnenstad,Nieuwe Plantage,3689,Binnen de bebouwde kom,pvg,01.11.0001.pg7816,"18 august    2021, 11:01:24",12.0302734375,16.2418318615909
120,parkverhardingen,11,Halfverharding,,36.57,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg11,"18 august    2021, 10:50:19",96.417724609375,72.0221971767902
121,parkverhardingen,9,Halfverharding,,10.76,Gralux,B (voldoende) - R (basis),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0008,Park - Agnetapark,Delft,Delft,Agnetaparkbuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0008.pg9,"18 august    2021, 10:50:19",28.3701171875,35.2798446115875
122,parkverhardingen,4192,Halfverharding,,248.34,Gravidor,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg4192,"9 march     2022, 17:09:12",654.969482421875,275.264567483175
123,parkverhardingen,3376,Halfverharding,1900,33.3,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.12.0005,Bomenwijk,Delft,Delft,Bomenwijk,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0005.pg3376,"8 november  2021, 12:35:15",87.804443359375,114.350033284125
124,parkverhardingen,4093,Halfverharding,,201.01,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg4093,"9 march     2022, 15:59:51",529.762939453125,260.759951302131
125,parkverhardingen,4262,Halfverharding,,88.71,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,"615
",,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg4262,"9 march     2022, 15:58:45",233.774658203125,135.182326718027
126,parkverhardingen,4421,Halfverharding,,117.35,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4421,"18 august    2021, 10:50:19",309.467041015625,384.441343617973
127,parkverhardingen,4422,Halfverharding,,117.44,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.16.0002,De Grote Plas,Delft,Delft,De Grote Plas,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0002.pg4422,"18 august    2021, 10:50:19",309.6953125,384.800012937014
128,parkverhardingen,4263,Halfverharding,,125.04,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,0,"615
",,01.14.0005,Hoornse Hof,Delft,Delft,Hoornse Hof,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0005.pg4263,"9 march     2022, 15:59:01",329.5263671875,184.303689567312
129,parkverhardingen,4094,Halfverharding,,189.97,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.14.0002,Ecodus,Delft,Delft,Ecodus,14 Voordijkshoorn,Polderpad,9148,Binnen de bebouwde kom,pvg,01.14.0002.pg4094,"9 march     2022, 16:00:30",500.67724609375,243.433042015565
130,parkverhardingen,4086,Halfverharding,,124.99,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,,,,01.28.0007,Bedrijventerrein Delftech,Delft,Delft,Bedrijventerrein Delftech,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0007.pg4086,"9 march     2022, 16:38:49",329.2060546875,198.165192386925
131,parkverhardingen,3771,Halfverharding,,212.23,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.28.0005,TU-Campus,Delft,Delft,TU-Campus,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0005.pg3771,"9 march     2022, 16:39:50",558.923583984375,317.402377713634
132,parkverhardingen,3772,Halfverharding,,325.16,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.28.0005,TU-Campus,Delft,Delft,TU-Campus,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0005.pg3772,"9 march     2022, 16:40:03",856.322509765625,407.791866084571
133,parkverhardingen,3773,Halfverharding,,179.62,Gralux,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.28.0005,TU-Campus,Delft,Delft,TU-Campus,28 Wippolder,Michiel de Ruyterweg,3417,Binnen de bebouwde kom,pvg,01.28.0005.pg3773,"9 march     2022, 16:40:37",473.052001953125,305.384124156605
134,parkverhardingen,4317,Halfverharding,2018,24.48,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",448,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4317,"9 march     2022, 16:51:43",64.4453125,60.4821024963748
135,parkverhardingen,4318,Halfverharding,2018,48.54,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,"1
",448,,01.23.0004,Vogelbuurt-oost,Delft,Delft,Vogelbuurt-Oost,23 Tanthof-Oost,Tanthofdreef,6742,Binnen de bebouwde kom,pvg,01.23.0004.pg4318,"9 march     2022, 16:51:54",127.759765625,99.1723601767857
136,parkverhardingen,3632,Halfverharding,,92.84,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,,,,01.22.0001,Afrikabuurt-West,Delft,Delft,Afrikabuurt-West,22 Tanthof-West,Straat van Ormoes,9824,Binnen de bebouwde kom,pvg,01.22.0001.pg3632,"9 march     2022, 16:53:02",244.319091796875,223.706572564212
137,parkverhardingen,3634,Halfverharding,,56.63,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,2,527,,01.16.0001,Bedrijventerrein Ypenburgsepoort,Delft,Delft,Bedrijventerrein Ypenburgsepoort,16 Delftse Hout,Middelweg,6254,Binnen de bebouwde kom,pvg,01.16.0001.pg3634,"17 january   2022, 12:32:58",149.342041015625,157.435256069471
138,parkverhardingen,3453,Halfverharding,,384.29,Duomix,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 2,,,,2,384,,01.24.0005,Roland Holstbuurt,Delft,Delft,Roland Holstbuurt,24 Voorhof,Martinus Nijhofflaan,3328,Binnen de bebouwde kom,pvg,01.24.0005.pg3453,"18 august    2021, 10:49:46",1011.99829101563,447.236240009289
139,parkverhardingen,3454,Halfverharding,,108.74,Schelpen,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.12.0004,Koepoort,Delft,Delft,Koepoort,12 Vrijenban,Van Lodensteynstraat,3115,Binnen de bebouwde kom,pvg,01.12.0004.pg3454,"18 august    2021, 11:02:16",286.62255859375,394.3153450844
140,parkverhardingen,3508,Halfverharding,,76.07,Overig,C (matig) - R- (sober),,,BOR,Gemeente Delft,,,Perceel 1,,,,-,,,01.13.0004,Westeindebuurt,Delft,Delft,Westeindebuurt,13 Hof van Delft,Van Foreestweg,1511,Binnen de bebouwde kom,pvg,01.13.0004.pg3508,"18 august    2021, 11:01:24",200.482421875,96.7688397215147
