FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2022.1523,2022_584111475_hrl,584111475,2022-02-28T00:00:00,12:21:26,431S72402X218442-f100,5.6,175,HLB,7.5,230279.426,497546.885,1877.94,-0.1241,-0.1316,0.4338,,POINT (230279.42599999905 497546.88500000164)
beeldmiddenoverzicht_hrl_2022.1524,2022_584111479_hrl,584111479,2022-02-28T00:00:00,12:21:41,431S72402X218442-f100,5.6,175,HLB,7.5,231283.672,497548.161,1876.913,-0.1478,-0.1388,0.7376,,POINT (231283.6719999984 497548.16099999845)
beeldmiddenoverzicht_hrl_2022.1525,2022_584111480_hrl,584111480,2022-02-28T00:00:00,12:21:45,431S72402X218442-f100,5.6,175,HLB,7.5,231542.121,497552.487,1877.494,-0.1162,-0.1752,0.9729,,POINT (231542.12099999934 497552.48699999973)
beeldmiddenoverzicht_hrl_2022.1526,2022_584111481_hrl,584111481,2022-02-28T00:00:00,12:21:49,431S72402X218442-f100,5.6,175,HLB,7.5,231794.026,497553.344,1878.704,-0.0453,-0.2053,0.0097,,POINT (231794.02600000054 497553.3440000005)
beeldmiddenoverzicht_hrl_2022.1527,2022_584111482_hrl,584111482,2022-02-28T00:00:00,12:21:53,431S72402X218442-f100,5.6,175,HLB,7.5,232044.103,497552.446,1878.883,-0.0554,-0.2686,359.8951,,POINT (232044.10300000012 497552.4459999986)
beeldmiddenoverzicht_hrl_2022.1528,2022_584121646_hrl,584121646,2022-02-28T00:00:00,12:34:09,431S72402X218442-f100,5.6,175,HLB,7.5,262605.255,496047.077,1875.173,0.0766,0.0864,178.7278,,POINT (262605.25499999896 496047.0769999996)
beeldmiddenoverzicht_hrl_2022.1529,2022_584111483_hrl,584111483,2022-02-28T00:00:00,12:21:57,431S72402X218442-f100,5.6,175,HLB,7.5,232294.02,497552.3,1878.249,-0.1201,-0.2495,359.9816,,POINT (232294.01999999955 497552.30000000075)
beeldmiddenoverzicht_hrl_2022.1530,2022_584111583_hrl,584111583,2022-02-28T00:00:00,12:28:22,431S72402X218442-f100,5.6,175,HLB,7.5,257307.959,497545.871,1888.697,-0.2185,-0.1146,0.2685,,POINT (257307.95899999887 497545.87099999934)
beeldmiddenoverzicht_hrl_2022.1531,2022_584111484_hrl,584111484,2022-02-28T00:00:00,12:22:00,431S72402X218442-f100,5.6,175,HLB,7.5,232551.376,497551.133,1877.732,-0.0777,-0.1934,359.8023,,POINT (232551.3759999983 497551.1330000013)
beeldmiddenoverzicht_hrl_2022.1532,2022_584111485_hrl,584111485,2022-02-28T00:00:00,12:22:04,431S72402X218442-f100,5.6,175,HLB,7.5,232801.636,497549.3,1877.908,-0.0297,-0.193,359.5171,,POINT (232801.63599999994 497549.30000000075)
beeldmiddenoverzicht_hrl_2022.1533,2022_584121639_hrl,584121639,2022-02-28T00:00:00,12:33:43,431S72402X218442-f100,5.6,175,HLB,7.5,264361.718,496032.944,1886.363,-0.0171,0.0661,179.9561,,POINT (264361.7179999985 496032.9439999983)
beeldmiddenoverzicht_hrl_2022.1534,2022_584111486_hrl,584111486,2022-02-28T00:00:00,12:22:08,431S72402X218442-f100,5.6,175,HLB,7.5,233052.439,497546.96,1878.412,-0.0356,-0.2027,359.3827,,POINT (233052.4389999993 497546.9600000009)
beeldmiddenoverzicht_hrl_2022.1535,2022_584111487_hrl,584111487,2022-02-28T00:00:00,12:22:12,431S72402X218442-f100,5.6,175,HLB,7.5,233302.502,497544.412,1878.765,-0.0454,-0.2046,359.525,,POINT (233302.50200000033 497544.4120000005)
beeldmiddenoverzicht_hrl_2022.1536,2022_584111488_hrl,584111488,2022-02-28T00:00:00,12:22:16,431S72402X218442-f100,5.6,175,HLB,7.5,233553.078,497544.981,1878.516,-0.1136,-0.1433,0.3656,,POINT (233553.0780000016 497544.98099999875)
beeldmiddenoverzicht_hrl_2022.1537,2022_584111489_hrl,584111489,2022-02-28T00:00:00,12:22:19,431S72402X218442-f100,5.6,175,HLB,7.5,233804.255,497548.701,1878.355,-0.201,-0.082,0.8404,,POINT (233804.25499999896 497548.7010000013)
beeldmiddenoverzicht_hrl_2022.1538,2022_584111490_hrl,584111490,2022-02-28T00:00:00,12:22:23,431S72402X218442-f100,5.6,175,HLB,7.5,234056.224,497551.496,1879.238,-0.1339,-0.0742,0.5131,,POINT (234056.22399999946 497551.49599999934)
beeldmiddenoverzicht_hrl_2022.1539,2022_584111492_hrl,584111492,2022-02-28T00:00:00,12:22:31,431S72402X218442-f100,5.6,175,HLB,7.5,234560.913,497549.671,1883.544,-0.0867,-0.1481,359.4442,,POINT (234560.91299999878 497549.6710000001)
beeldmiddenoverzicht_hrl_2022.1540,2022_584131866_hrl,584131866,2022-02-28T00:00:00,12:49:50,431S72402X218442-f100,5.6,175,HLB,7.5,231873.001,494531.781,1875.883,-0.1373,-0.073,359.8258,,POINT (231873.0009999983 494531.7809999995)
beeldmiddenoverzicht_hrl_2022.1541,2022_584111494_hrl,584111494,2022-02-28T00:00:00,12:22:39,431S72402X218442-f100,5.6,175,HLB,7.5,235064.03,497549.96,1884.036,-0.1756,-0.143,0.5948,,POINT (235064.0300000012 497549.9600000009)
beeldmiddenoverzicht_hrl_2022.1542,2022_584111495_hrl,584111495,2022-02-28T00:00:00,12:22:43,431S72402X218442-f100,5.6,175,HLB,7.5,235318.964,497551.925,1884.937,-0.1698,-0.1588,0.2659,,POINT (235318.96400000155 497551.92500000075)
beeldmiddenoverzicht_hrl_2022.1543,2022_584111496_hrl,584111496,2022-02-28T00:00:00,12:22:46,431S72402X218442-f100,5.6,175,HLB,7.5,235574.433,497550.899,1887.505,-0.1422,-0.1307,359.8036,,POINT (235574.43299999833 497550.8990000002)
beeldmiddenoverzicht_hrl_2022.1544,2022_584111498_hrl,584111498,2022-02-28T00:00:00,12:22:54,431S72402X218442-f100,5.6,175,HLB,7.5,236078.564,497547.083,1885.059,-0.1668,-0.0882,359.8235,,POINT (236078.5639999993 497547.08300000057)
beeldmiddenoverzicht_hrl_2022.1545,2022_584121667_hrl,584121667,2022-02-28T00:00:00,12:35:28,431S72402X218442-f100,5.6,175,HLB,7.5,257360.73,496043.399,1887.087,0.1334,0.0309,180.3074,,POINT (257360.73000000045 496043.3990000002)
beeldmiddenoverzicht_hrl_2022.1546,2022_584111500_hrl,584111500,2022-02-28T00:00:00,12:23:02,431S72402X218442-f100,5.6,175,HLB,7.5,236584.843,497548.519,1886.839,-0.1757,-0.0894,0.1774,,POINT (236584.84299999848 497548.51900000125)
beeldmiddenoverzicht_hrl_2022.1547,2022_584111501_hrl,584111501,2022-02-28T00:00:00,12:23:06,431S72402X218442-f100,5.6,175,HLB,7.5,236833.26,497549.615,1887.831,-0.1656,-0.1219,0.386,,POINT (236833.26000000164 497549.61499999836)
beeldmiddenoverzicht_hrl_2022.1548,2022_584111502_hrl,584111502,2022-02-28T00:00:00,12:23:10,431S72402X218442-f100,5.6,175,HLB,7.5,237088.333,497551.973,1887.99,-0.134,-0.1129,0.7592,,POINT (237088.33300000057 497551.97300000116)
beeldmiddenoverzicht_hrl_2022.1549,2022_584111503_hrl,584111503,2022-02-28T00:00:00,12:23:13,431S72402X218442-f100,5.6,175,HLB,7.5,237343.638,497556.938,1886.854,-0.1912,-0.0652,1.4435,,POINT (237343.63800000027 497556.938000001)
beeldmiddenoverzicht_hrl_2022.1550,2022_584111504_hrl,584111504,2022-02-28T00:00:00,12:23:17,431S72402X218442-f100,5.6,175,HLB,7.5,237592.734,497565.008,1884.548,-0.1158,-0.0358,2.0644,,POINT (237592.7340000011 497565.0080000013)
beeldmiddenoverzicht_hrl_2022.1551,2022_584111505_hrl,584111505,2022-02-28T00:00:00,12:23:21,431S72402X218442-f100,5.6,175,HLB,7.5,237849.818,497572.516,1882.671,-0.1312,0.052,1.2178,,POINT (237849.81799999997 497572.5159999989)
beeldmiddenoverzicht_hrl_2022.1552,2022_584111506_hrl,584111506,2022-02-28T00:00:00,12:23:25,431S72402X218442-f100,5.6,175,HLB,7.5,238099.1,497572.457,1882.438,0.0075,-0.0251,359.75,,POINT (238099.1000000015 497572.45699999854)
beeldmiddenoverzicht_hrl_2022.1553,2022_584111507_hrl,584111507,2022-02-28T00:00:00,12:23:29,431S72402X218442-f100,5.6,175,HLB,7.5,238348,497570.688,1882.583,-0.0531,-0.0559,359.6335,,POINT (238348 497570.688000001)
beeldmiddenoverzicht_hrl_2022.1554,2022_584111508_hrl,584111508,2022-02-28T00:00:00,12:23:33,431S72402X218442-f100,5.6,175,HLB,7.5,238603.523,497568.677,1883.415,-0.1214,-0.0737,359.4772,,POINT (238603.52299999818 497568.6770000011)
beeldmiddenoverzicht_hrl_2022.1555,2022_584111509_hrl,584111509,2022-02-28T00:00:00,12:23:37,431S72402X218442-f100,5.6,175,HLB,7.5,238857.864,497564.36,1885.049,0.0017,-0.1498,358.8937,,POINT (238857.86400000006 497564.3599999994)
beeldmiddenoverzicht_hrl_2022.1556,2022_584111510_hrl,584111510,2022-02-28T00:00:00,12:23:40,431S72402X218442-f100,5.6,175,HLB,7.5,239103.77,497559.597,1886.113,-0.0068,-0.1453,359.0716,,POINT (239103.76999999955 497559.59699999914)
beeldmiddenoverzicht_hrl_2022.1557,2022_584111511_hrl,584111511,2022-02-28T00:00:00,12:23:44,431S72402X218442-f100,5.6,175,HLB,7.5,239356.072,497558.464,1885.18,-0.1531,-0.0709,359.9825,,POINT (239356.07200000063 497558.46400000155)
beeldmiddenoverzicht_hrl_2022.1558,2022_584111512_hrl,584111512,2022-02-28T00:00:00,12:23:48,431S72402X218442-f100,5.6,175,HLB,7.5,239610.327,497559.07,1883.694,-0.2342,-0.0104,0.0245,,POINT (239610.32699999958 497559.0700000003)
beeldmiddenoverzicht_hrl_2022.1559,2022_584111513_hrl,584111513,2022-02-28T00:00:00,12:23:52,431S72402X218442-f100,5.6,175,HLB,7.5,239868.921,497556.238,1883.882,-0.1173,-0.1244,359.4715,,POINT (239868.9210000001 497556.23800000176)
beeldmiddenoverzicht_hrl_2022.1560,2022_584111515_hrl,584111515,2022-02-28T00:00:00,12:24:00,431S72402X218442-f100,5.6,175,HLB,7.5,240366.617,497555.317,1886.687,-0.2124,-0.1541,0.0248,,POINT (240366.6169999987 497555.31700000167)
beeldmiddenoverzicht_hrl_2022.1561,2022_584111516_hrl,584111516,2022-02-28T00:00:00,12:24:04,431S72402X218442-f100,5.6,175,HLB,7.5,240617.399,497554.827,1887.488,-0.1937,-0.1515,359.8508,,POINT (240617.3990000002 497554.8269999996)
beeldmiddenoverzicht_hrl_2022.1562,2022_584111517_hrl,584111517,2022-02-28T00:00:00,12:24:08,431S72402X218442-f100,5.6,175,HLB,7.5,240869.279,497553.527,1885.137,-0.1281,-0.0811,359.6334,,POINT (240869.27899999917 497553.52699999884)
beeldmiddenoverzicht_hrl_2022.1563,2022_584111518_hrl,584111518,2022-02-28T00:00:00,12:24:12,431S72402X218442-f100,5.6,175,HLB,7.5,241127.752,497552.2,1886.573,-0.0711,-0.0741,359.6277,,POINT (241127.75200000033 497552.19999999925)
beeldmiddenoverzicht_hrl_2022.1564,2022_584121728_hrl,584121728,2022-02-28T00:00:00,12:39:14,431S72402X218442-f100,5.6,175,HLB,7.5,242185.215,496038.74,1877.765,0.1853,0.1376,179.6803,,POINT (242185.21499999985 496038.73999999836)
beeldmiddenoverzicht_hrl_2022.1565,2022_584111520_hrl,584111520,2022-02-28T00:00:00,12:24:19,431S72402X218442-f100,5.6,175,HLB,7.5,241626.625,497551.279,1893.411,-0.0886,-0.1816,359.8417,,POINT (241626.625 497551.27899999917)
beeldmiddenoverzicht_hrl_2022.1566,2022_584111522_hrl,584111522,2022-02-28T00:00:00,12:24:27,431S72402X218442-f100,5.6,175,HLB,7.5,242131.564,497547.958,1892.437,-0.2013,-0.169,359.554,,POINT (242131.5639999993 497547.95800000057)
beeldmiddenoverzicht_hrl_2022.1567,2022_584111523_hrl,584111523,2022-02-28T00:00:00,12:24:31,431S72402X218442-f100,5.6,175,HLB,7.5,242383.688,497547.708,1889.712,-0.2302,-0.1072,0.1123,,POINT (242383.688000001 497547.70800000057)
beeldmiddenoverzicht_hrl_2022.1568,2022_584131878_hrl,584131878,2022-02-28T00:00:00,12:50:37,431S72402X218442-f100,5.6,175,HLB,7.5,234898.035,494518.181,1882.934,-0.1752,-0.049,359.7956,,POINT (234898.03500000015 494518.1810000017)
beeldmiddenoverzicht_hrl_2022.1569,2022_584111524_hrl,584111524,2022-02-28T00:00:00,12:24:35,431S72402X218442-f100,5.6,175,HLB,7.5,242636.222,497548.212,1886.75,-0.2797,-0.0897,0.1366,,POINT (242636.22199999914 497548.2120000012)
beeldmiddenoverzicht_hrl_2022.1570,2022_584111541_hrl,584111541,2022-02-28T00:00:00,12:25:41,431S72402X218442-f100,5.6,175,HLB,7.5,246910.697,497541.468,1874.611,-0.0288,-0.1848,359.8156,,POINT (246910.69700000063 497541.4679999985)
beeldmiddenoverzicht_hrl_2022.1571,2022_584111525_hrl,584111525,2022-02-28T00:00:00,12:24:39,431S72402X218442-f100,5.6,175,HLB,7.5,242885.556,497547.257,1883.025,-0.1983,-0.0195,359.7575,,POINT (242885.55600000173 497547.2569999993)
beeldmiddenoverzicht_hrl_2022.1572,2022_584111526_hrl,584111526,2022-02-28T00:00:00,12:24:43,431S72402X218442-f100,5.6,175,HLB,7.5,243140.958,497544.84,1881.634,-0.0991,-0.009,359.3555,,POINT (243140.95800000057 497544.83999999985)
beeldmiddenoverzicht_hrl_2022.1573,2022_584111527_hrl,584111527,2022-02-28T00:00:00,12:24:47,431S72402X218442-f100,5.6,175,HLB,7.5,243390.82,497542.291,1882.984,0.0597,-0.0287,359.6207,,POINT (243390.8200000003 497542.29100000113)
beeldmiddenoverzicht_hrl_2022.1574,2022_584111528_hrl,584111528,2022-02-28T00:00:00,12:24:51,431S72402X218442-f100,5.6,175,HLB,7.5,243644.628,497542.184,1886.078,-0.1549,-0.0303,359.9644,,POINT (243644.62799999863 497542.18400000036)
beeldmiddenoverzicht_hrl_2022.1575,2022_584111529_hrl,584111529,2022-02-28T00:00:00,12:24:54,431S72402X218442-f100,5.6,175,HLB,7.5,243897.694,497541.416,1887.847,-0.0504,-0.0307,359.7944,,POINT (243897.69399999827 497541.41600000113)
beeldmiddenoverzicht_hrl_2022.1576,2022_584111530_hrl,584111530,2022-02-28T00:00:00,12:24:58,431S72402X218442-f100,5.6,175,HLB,7.5,244150.724,497539.447,1886.381,-0.0011,0.0034,359.4061,,POINT (244150.72399999946 497539.4470000006)
beeldmiddenoverzicht_hrl_2022.1577,2022_584111531_hrl,584111531,2022-02-28T00:00:00,12:25:02,431S72402X218442-f100,5.6,175,HLB,7.5,244397.123,497536.779,1884.783,0.0388,0.0226,359.5547,,POINT (244397.12299999967 497536.77899999917)
beeldmiddenoverzicht_hrl_2022.1578,2022_584111534_hrl,584111534,2022-02-28T00:00:00,12:25:14,431S72402X218442-f100,5.6,175,HLB,7.5,245151.547,497535.169,1885.645,0.017,-0.0537,0.1182,,POINT (245151.5469999984 497535.16899999976)
beeldmiddenoverzicht_hrl_2022.1579,2022_584111536_hrl,584111536,2022-02-28T00:00:00,12:25:22,431S72402X218442-f100,5.6,175,HLB,7.5,245657.39,497541.086,1882.526,-0.0098,0.0049,0.6719,,POINT (245657.3900000006 497541.0859999992)
beeldmiddenoverzicht_hrl_2022.1580,2022_584111538_hrl,584111538,2022-02-28T00:00:00,12:25:29,431S72402X218442-f100,5.6,175,HLB,7.5,246157.252,497542.017,1880.821,-0.0941,-0.0947,359.9058,,POINT (246157.25200000033 497542.0170000009)
beeldmiddenoverzicht_hrl_2022.1581,2022_584111539_hrl,584111539,2022-02-28T00:00:00,12:25:33,431S72402X218442-f100,5.6,175,HLB,7.5,246409.91,497541.885,1880.069,-0.0001,-0.1911,359.9448,,POINT (246409.91000000015 497541.88500000164)
beeldmiddenoverzicht_hrl_2022.1582,2022_584132004_hrl,584132004,2022-02-28T00:00:00,12:58:38,431S72402X218442-f100,5.6,175,HLB,7.5,266411.04,494529.703,1882.15,-0.1078,-0.0152,0.0902,,POINT (266411.0399999991 494529.7030000016)
beeldmiddenoverzicht_hrl_2022.1583,2022_584121698_hrl,584121698,2022-02-28T00:00:00,12:37:22,431S72402X218442-f100,5.6,175,HLB,7.5,249725.748,496081.021,1872.185,-0.0274,-0.0035,179.1081,,POINT (249725.74799999967 496081.0210000016)
beeldmiddenoverzicht_hrl_2022.1584,2022_584111543_hrl,584111543,2022-02-28T00:00:00,12:25:49,431S72402X218442-f100,5.6,175,HLB,7.5,247414.647,497537.708,1870.647,0.054,-0.1299,359.7389,,POINT (247414.64699999988 497537.70800000057)
beeldmiddenoverzicht_hrl_2022.1585,2022_584111545_hrl,584111545,2022-02-28T00:00:00,12:25:56,431S72402X218442-f100,5.6,175,HLB,7.5,247916.88,497536.777,1875.483,-0.044,-0.1033,359.9415,,POINT (247916.87999999896 497536.77699999884)
beeldmiddenoverzicht_hrl_2022.1586,2022_584111548_hrl,584111548,2022-02-28T00:00:00,12:26:08,431S72402X218442-f100,5.6,175,HLB,7.5,248674.31,497540.525,1881.847,-0.0956,-0.176,0.7379,,POINT (248674.30999999866 497540.5249999985)
beeldmiddenoverzicht_hrl_2022.1587,2022_584111549_hrl,584111549,2022-02-28T00:00:00,12:26:12,431S72402X218442-f100,5.6,175,HLB,7.5,248922.967,497542.739,1882.336,-0.1089,-0.0862,0.4071,,POINT (248922.96700000018 497542.73900000006)
beeldmiddenoverzicht_hrl_2022.1588,2022_584121626_hrl,584121626,2022-02-28T00:00:00,12:32:55,431S72402X218442-f100,5.6,175,HLB,7.5,267608.504,496039.943,1896.896,-0.2772,-0.0878,180.3411,,POINT (267608.50400000066 496039.94299999997)
beeldmiddenoverzicht_hrl_2022.1589,2022_584111550_hrl,584111550,2022-02-28T00:00:00,12:26:16,431S72402X218442-f100,5.6,175,HLB,7.5,249171.87,497544.317,1884.413,0.0173,-0.0874,0.3683,,POINT (249171.87000000104 497544.31700000167)
beeldmiddenoverzicht_hrl_2022.1590,2022_584121759_hrl,584121759,2022-02-28T00:00:00,12:41:11,431S72402X218442-f100,5.6,175,HLB,7.5,234363.299,496053.749,1877.339,0.0439,-0.0154,179.3378,,POINT (234363.29899999872 496053.7490000017)
beeldmiddenoverzicht_hrl_2022.1591,2022_584111552_hrl,584111552,2022-02-28T00:00:00,12:26:24,431S72402X218442-f100,5.6,175,HLB,7.5,249670.372,497549.432,1884.547,-0.075,-0.1269,0.7074,,POINT (249670.37200000137 497549.43200000003)
beeldmiddenoverzicht_hrl_2022.1592,2022_584111553_hrl,584111553,2022-02-28T00:00:00,12:26:27,431S72402X218442-f100,5.6,175,HLB,7.5,249921.432,497552.377,1882.565,-0.1007,-0.0932,0.7807,,POINT (249921.43200000003 497552.3770000003)
beeldmiddenoverzicht_hrl_2022.1593,2022_584111557_hrl,584111557,2022-02-28T00:00:00,12:26:43,431S72402X218442-f100,5.6,175,HLB,7.5,250924.28,497550.293,1880.507,-0.1158,-0.1072,359.676,,POINT (250924.2800000012 497550.29300000146)
beeldmiddenoverzicht_hrl_2022.1594,2022_584111558_hrl,584111558,2022-02-28T00:00:00,12:26:47,431S72402X218442-f100,5.6,175,HLB,7.5,251174.154,497549.3,1881.809,-0.1537,-0.1006,359.8089,,POINT (251174.15399999917 497549.30000000075)
beeldmiddenoverzicht_hrl_2022.1595,2022_584121677_hrl,584121677,2022-02-28T00:00:00,12:36:04,431S72402X218442-f100,5.6,175,HLB,7.5,254931.885,496053.353,1881.351,0.2322,0.1077,180.6576,,POINT (254931.88500000164 496053.3530000001)
beeldmiddenoverzicht_hrl_2022.1596,2022_584111559_hrl,584111559,2022-02-28T00:00:00,12:26:51,431S72402X218442-f100,5.6,175,HLB,7.5,251424.25,497548.911,1883.318,-0.1623,-0.1301,0.1142,,POINT (251424.25 497548.91099999845)
beeldmiddenoverzicht_hrl_2022.1597,2022_584131912_hrl,584131912,2022-02-28T00:00:00,12:52:49,431S72402X218442-f100,5.6,175,HLB,7.5,243476.758,494518.647,1892.484,-0.0296,-0.1987,0.0568,,POINT (243476.7580000013 494518.6469999999)
beeldmiddenoverzicht_hrl_2022.1598,2022_584111560_hrl,584111560,2022-02-28T00:00:00,12:26:55,431S72402X218442-f100,5.6,175,HLB,7.5,251675.25,497549.935,1884.498,-0.1761,-0.0934,0.4566,,POINT (251675.25 497549.93499999866)
beeldmiddenoverzicht_hrl_2022.1599,2022_584111561_hrl,584111561,2022-02-28T00:00:00,12:26:58,431S72402X218442-f100,5.6,175,HLB,7.5,251919.173,497552.375,1885.426,-0.2089,-0.003,0.7666,,POINT (251919.17300000042 497552.375)
beeldmiddenoverzicht_hrl_2022.1600,2022_584121679_hrl,584121679,2022-02-28T00:00:00,12:36:12,431S72402X218442-f100,5.6,175,HLB,7.5,254445.101,496050.239,1880.76,0.1727,0.0996,180.3368,,POINT (254445.1009999998 496050.23900000006)
beeldmiddenoverzicht_hrl_2022.1601,2022_584111562_hrl,584111562,2022-02-28T00:00:00,12:27:02,431S72402X218442-f100,5.6,175,HLB,7.5,252169.894,497555.299,1886.395,-0.1858,-0.0204,0.6628,,POINT (252169.89400000125 497555.2989999987)
beeldmiddenoverzicht_hrl_2022.1602,2022_584111563_hrl,584111563,2022-02-28T00:00:00,12:27:06,431S72402X218442-f100,5.6,175,HLB,7.5,252419.963,497554.966,1887.599,-0.0314,-0.0629,359.8129,,POINT (252419.96299999952 497554.96599999815)
beeldmiddenoverzicht_hrl_2022.1603,2022_584111564_hrl,584111564,2022-02-28T00:00:00,12:27:10,431S72402X218442-f100,5.6,175,HLB,7.5,252668.985,497553.732,1888.149,-0.0375,-0.0944,359.6853,,POINT (252668.9849999994 497553.7320000008)
beeldmiddenoverzicht_hrl_2022.1604,2022_584111565_hrl,584111565,2022-02-28T00:00:00,12:27:14,431S72402X218442-f100,5.6,175,HLB,7.5,252915.688,497551.62,1888.557,-0.1054,-0.0706,359.5082,,POINT (252915.688000001 497551.62000000104)
beeldmiddenoverzicht_hrl_2022.1605,2022_584111568_hrl,584111568,2022-02-28T00:00:00,12:27:26,431S72402X218442-f100,5.6,175,HLB,7.5,253655.492,497538.876,1889.213,-0.1225,0.0086,359.5309,,POINT (253655.4919999987 497538.8759999983)
beeldmiddenoverzicht_hrl_2022.1606,2022_584111570_hrl,584111570,2022-02-28T00:00:00,12:27:33,431S72402X218442-f100,5.6,175,HLB,7.5,254146.175,497543.325,1888.598,-0.2622,-0.0177,0.6748,,POINT (254146.17500000075 497543.32499999925)
beeldmiddenoverzicht_hrl_2022.1607,2022_584111572_hrl,584111572,2022-02-28T00:00:00,12:27:41,431S72402X218442-f100,5.6,175,HLB,7.5,254636.385,497550.297,1887.92,-0.2315,-0.0486,0.9646,,POINT (254636.38500000164 497550.2969999984)
beeldmiddenoverzicht_hrl_2022.1608,2022_584111573_hrl,584111573,2022-02-28T00:00:00,12:27:45,431S72402X218442-f100,5.6,175,HLB,7.5,254882.723,497553.888,1887.296,-0.1844,-0.023,0.6653,,POINT (254882.72300000116 497553.88800000027)
beeldmiddenoverzicht_hrl_2022.1609,2022_584111574_hrl,584111574,2022-02-28T00:00:00,12:27:48,431S72402X218442-f100,5.6,175,HLB,7.5,255127.925,497552.449,1886.522,-0.0462,-0.0821,359.5181,,POINT (255127.92500000075 497552.44900000095)
beeldmiddenoverzicht_hrl_2022.1610,2022_584111576_hrl,584111576,2022-02-28T00:00:00,12:27:56,431S72402X218442-f100,5.6,175,HLB,7.5,255613.726,497547.867,1883.866,-0.0086,-0.1294,0.1829,,POINT (255613.7259999998 497547.8669999987)
beeldmiddenoverzicht_hrl_2022.1611,2022_584111577_hrl,584111577,2022-02-28T00:00:00,12:28:00,431S72402X218442-f100,5.6,175,HLB,7.5,255854.042,497549.036,1885.214,-0.0919,-0.1162,0.3038,,POINT (255854.04199999943 497549.03599999845)
beeldmiddenoverzicht_hrl_2022.1612,2022_584111578_hrl,584111578,2022-02-28T00:00:00,12:28:03,431S72402X218442-f100,5.6,175,HLB,7.5,256098.662,497549.39,1888.437,-0.1324,-0.1432,0.0795,,POINT (256098.66200000048 497549.3900000006)
beeldmiddenoverzicht_hrl_2022.1613,2022_584111580_hrl,584111580,2022-02-28T00:00:00,12:28:11,431S72402X218442-f100,5.6,175,HLB,7.5,256580.592,497547.687,1888.068,-0.1743,-0.1682,359.5738,,POINT (256580.59200000018 497547.686999999)
beeldmiddenoverzicht_hrl_2022.1614,2022_584111581_hrl,584111581,2022-02-28T00:00:00,12:28:15,431S72402X218442-f100,5.6,175,HLB,7.5,256824.771,497545.616,1887.848,-0.1125,-0.1695,359.5893,,POINT (256824.77100000158 497545.6160000004)
beeldmiddenoverzicht_hrl_2022.1615,2022_584111582_hrl,584111582,2022-02-28T00:00:00,12:28:18,431S72402X218442-f100,5.6,175,HLB,7.5,257069.137,497545.139,1888.17,-0.1707,-0.1114,0.0599,,POINT (257069.13699999824 497545.13899999857)
beeldmiddenoverzicht_hrl_2022.1616,2022_584121655_hrl,584121655,2022-02-28T00:00:00,12:34:43,431S72402X218442-f100,5.6,175,HLB,7.5,260341.231,496054.988,1883.681,-0.0134,0.2704,180.0019,,POINT (260341.23099999875 496054.98800000176)
beeldmiddenoverzicht_hrl_2022.1617,2022_584111584_hrl,584111584,2022-02-28T00:00:00,12:28:26,431S72402X218442-f100,5.6,175,HLB,7.5,257560.129,497545.477,1889.645,-0.1147,-0.0959,0.0195,,POINT (257560.12900000066 497545.4770000018)
beeldmiddenoverzicht_hrl_2022.1618,2022_584111585_hrl,584111585,2022-02-28T00:00:00,12:28:30,431S72402X218442-f100,5.6,175,HLB,7.5,257804.739,497544.35,1890.537,0.0231,-0.1307,359.8364,,POINT (257804.73900000006 497544.3500000015)
beeldmiddenoverzicht_hrl_2022.1619,2022_584111586_hrl,584111586,2022-02-28T00:00:00,12:28:34,431S72402X218442-f100,5.6,175,HLB,7.5,258050.525,497543.84,1891.119,-0.0272,-0.0904,0.0385,,POINT (258050.5249999985 497543.83999999985)
beeldmiddenoverzicht_hrl_2022.1620,2022_584111589_hrl,584111589,2022-02-28T00:00:00,12:28:45,431S72402X218442-f100,5.6,175,HLB,7.5,258797.646,497546.503,1892.094,-0.0963,-0.0367,359.9271,,POINT (258797.64600000158 497546.5029999986)
beeldmiddenoverzicht_hrl_2022.1621,2022_584111590_hrl,584111590,2022-02-28T00:00:00,12:28:49,431S72402X218442-f100,5.6,175,HLB,7.5,259037.252,497544.273,1892.057,-0.1763,-0.0027,359.2583,,POINT (259037.25200000033 497544.2729999982)
beeldmiddenoverzicht_hrl_2022.1622,2022_584111591_hrl,584111591,2022-02-28T00:00:00,12:28:53,431S72402X218442-f100,5.6,175,HLB,7.5,259285.071,497539.596,1891.974,-0.0652,-0.053,358.9626,,POINT (259285.0709999986 497539.59600000083)
beeldmiddenoverzicht_hrl_2022.1623,2022_584111594_hrl,584111594,2022-02-28T00:00:00,12:29:04,431S72402X218442-f100,5.6,175,HLB,7.5,260034.043,497540.307,1895.887,-0.0512,-0.0468,0.0882,,POINT (260034.04300000146 497540.30700000003)
beeldmiddenoverzicht_hrl_2022.1624,2022_584121735_hrl,584121735,2022-02-28T00:00:00,12:39:40,431S72402X218442-f100,5.6,175,HLB,7.5,240418.578,496055.871,1879.318,0.1182,0.027,179.7847,,POINT (240418.5780000016 496055.87099999934)
