FID,fotonaam,fotonummer,fotodatum,fototijd,camera,diafragma,sluitertij,opdrachtne,gsd,x,y,z,roll,pitch,yaw,gdb_geomattr_data,shape
beeldmiddenoverzicht_hrl_2021.845,2021_589040567_hrl,589040567,2021-02-25T00:00:00,09:41:37,413S11364X615192-f100,6.7,125,HLB,7.5,233193.396,473298.519,1636.947,-0.0409,-0.1647,0.5521,,POINT (233193.39600000158 473298.51900000125)
beeldmiddenoverzicht_hrl_2021.846,2021_589040568_hrl,589040568,2021-02-25T00:00:00,09:41:40,413S11364X615192-f100,6.7,125,HLB,7.5,233417.398,473296.268,1637.641,-0.067,-0.2018,0.5278,,POINT (233417.39799999818 473296.2679999992)
beeldmiddenoverzicht_hrl_2021.847,2021_589040569_hrl,589040569,2021-02-25T00:00:00,09:41:42,413S11364X615192-f100,6.7,125,HLB,7.5,233629.953,473294.716,1638.2,0.0585,-0.208,0.5214,,POINT (233629.9530000016 473294.71599999815)
beeldmiddenoverzicht_hrl_2021.848,2021_589142252_hrl,589142252,2021-02-25T00:00:00,11:22:32,413S11364X615192-f100,6.7,125,HLB,7.5,244594.63,460288.786,1644.319,-0.0073,-0.199,0.3906,,POINT (244594.62999999896 460288.78599999845)
beeldmiddenoverzicht_hrl_2021.849,2021_589040572_hrl,589040572,2021-02-25T00:00:00,09:41:49,413S11364X615192-f100,6.7,125,HLB,7.5,234277.751,473290.428,1638.783,0.002,-0.1895,0.4904,,POINT (234277.7509999983 473290.4279999994)
beeldmiddenoverzicht_hrl_2021.850,2021_589152402_hrl,589152402,2021-02-25T00:00:00,11:31:43,413S11364X615192-f100,6.7,125,HLB,7.5,240453.19,458988.339,1643.211,0.038,0.1682,180.2336,,POINT (240453.19000000134 458988.33900000155)
beeldmiddenoverzicht_hrl_2021.851,2021_589050908_hrl,589050908,2021-02-25T00:00:00,09:59:47,413S11364X615192-f100,6.7,125,HLB,7.5,237563.624,472004.128,1637.707,0.0054,0.2031,180.2847,,POINT (237563.6240000017 472004.1279999986)
beeldmiddenoverzicht_hrl_2021.852,2021_589040576_hrl,589040576,2021-02-25T00:00:00,09:41:58,413S11364X615192-f100,6.7,125,HLB,7.5,235147.491,473280.936,1640.065,-0.0358,-0.1822,0.533,,POINT (235147.4910000004 473280.9360000007)
beeldmiddenoverzicht_hrl_2021.853,2021_589040590_hrl,589040590,2021-02-25T00:00:00,09:42:31,413S11364X615192-f100,6.7,125,HLB,7.5,238222.346,473290.195,1635.338,0.0072,-0.2129,0.4481,,POINT (238222.34600000083 473290.1950000003)
beeldmiddenoverzicht_hrl_2021.854,2021_589152323_hrl,589152323,2021-02-25T00:00:00,11:27:46,413S11364X615192-f100,6.7,125,HLB,7.5,257570.513,458986.144,1649.034,-0.0066,0.0756,180.1686,,POINT (257570.51300000027 458986.14400000125)
beeldmiddenoverzicht_hrl_2021.855,2021_589040579_hrl,589040579,2021-02-25T00:00:00,09:42:05,413S11364X615192-f100,6.7,125,HLB,7.5,235801.549,473290.075,1633.775,0.0281,-0.1664,0.4578,,POINT (235801.54899999872 473290.07499999925)
beeldmiddenoverzicht_hrl_2021.856,2021_589061009_hrl,589061009,2021-02-25T00:00:00,10:06:41,413S11364X615192-f100,6.7,125,HLB,7.5,246808.985,470722.847,1638.53,0.0164,-0.2119,0.4527,,POINT (246808.9849999994 470722.84699999914)
beeldmiddenoverzicht_hrl_2021.857,2021_589040580_hrl,589040580,2021-02-25T00:00:00,09:42:08,413S11364X615192-f100,6.7,125,HLB,7.5,236025.369,473291.258,1632.847,0.0324,-0.2588,0.4452,,POINT (236025.36899999902 473291.2580000013)
beeldmiddenoverzicht_hrl_2021.858,2021_589050781_hrl,589050781,2021-02-25T00:00:00,09:53:03,413S11364X615192-f100,6.7,125,HLB,7.5,265185.335,472009.559,1638.858,-0.0563,0.204,180.2188,,POINT (265185.3350000009 472009.55900000036)
beeldmiddenoverzicht_hrl_2021.859,2021_589040581_hrl,589040581,2021-02-25T00:00:00,09:42:10,413S11364X615192-f100,6.7,125,HLB,7.5,236251.059,473290.836,1633.868,-0.009,-0.2142,0.4161,,POINT (236251.05900000036 473290.8359999992)
beeldmiddenoverzicht_hrl_2021.860,2021_589040582_hrl,589040582,2021-02-25T00:00:00,09:42:12,413S11364X615192-f100,6.7,125,HLB,7.5,236465.749,473290.193,1636.382,-0.019,-0.192,0.417,,POINT (236465.7490000017 473290.19299999997)
beeldmiddenoverzicht_hrl_2021.861,2021_589061043_hrl,589061043,2021-02-25T00:00:00,10:08:00,413S11364X615192-f100,6.7,125,HLB,7.5,254219.83,470707.479,1640.084,0.0262,-0.1649,0.4379,,POINT (254219.8299999982 470707.4789999984)
beeldmiddenoverzicht_hrl_2021.862,2021_589050862_hrl,589050862,2021-02-25T00:00:00,09:57:19,413S11364X615192-f100,6.7,125,HLB,7.5,247652.11,472005.911,1636.774,0.0217,0.1627,180.1706,,POINT (247652.1099999994 472005.91099999845)
beeldmiddenoverzicht_hrl_2021.863,2021_589040583_hrl,589040583,2021-02-25T00:00:00,09:42:15,413S11364X615192-f100,6.7,125,HLB,7.5,236681.698,473289.495,1637.976,-0.0518,-0.2318,0.4162,,POINT (236681.69799999893 473289.49500000104)
beeldmiddenoverzicht_hrl_2021.864,2021_589040639_hrl,589040639,2021-02-25T00:00:00,09:44:26,413S11364X615192-f100,6.7,125,HLB,7.5,248979.65,473290.718,1636.803,-0.0349,-0.1933,0.5426,,POINT (248979.6499999985 473290.7179999985)
beeldmiddenoverzicht_hrl_2021.865,2021_589040618_hrl,589040618,2021-02-25T00:00:00,09:43:37,413S11364X615192-f100,6.7,125,HLB,7.5,244379.996,473294.557,1634.6,0.0354,-0.2081,0.3907,,POINT (244379.99599999934 473294.55700000003)
beeldmiddenoverzicht_hrl_2021.866,2021_589040584_hrl,589040584,2021-02-25T00:00:00,09:42:17,413S11364X615192-f100,6.7,125,HLB,7.5,236905.198,473289.638,1638.352,0.0287,-0.1672,0.4135,,POINT (236905.19799999893 473289.63800000027)
beeldmiddenoverzicht_hrl_2021.867,2021_589040585_hrl,589040585,2021-02-25T00:00:00,09:42:20,413S11364X615192-f100,6.7,125,HLB,7.5,237129.133,473290.234,1637.439,-0.0172,-0.2068,0.4808,,POINT (237129.1330000013 473290.2340000011)
beeldmiddenoverzicht_hrl_2021.868,2021_589040586_hrl,589040586,2021-02-25T00:00:00,09:42:22,413S11364X615192-f100,6.7,125,HLB,7.5,237343.674,473290.918,1636.906,0.0488,-0.2189,0.4703,,POINT (237343.67399999872 473290.91800000146)
beeldmiddenoverzicht_hrl_2021.869,2021_589040587_hrl,589040587,2021-02-25T00:00:00,09:42:24,413S11364X615192-f100,6.7,125,HLB,7.5,237568.33,473291.724,1636.339,0.0328,-0.1966,0.4244,,POINT (237568.3299999982 473291.72399999946)
beeldmiddenoverzicht_hrl_2021.870,2021_589040588_hrl,589040588,2021-02-25T00:00:00,09:42:27,413S11364X615192-f100,6.7,125,HLB,7.5,237782.847,473291.84,1635.859,-0.0077,-0.2202,0.4891,,POINT (237782.84699999914 473291.83999999985)
beeldmiddenoverzicht_hrl_2021.871,2021_589040589_hrl,589040589,2021-02-25T00:00:00,09:42:29,413S11364X615192-f100,6.7,125,HLB,7.5,238008.107,473291.229,1635.476,0.0069,-0.2217,0.4654,,POINT (238008.10700000077 473291.2289999984)
beeldmiddenoverzicht_hrl_2021.872,2021_589040592_hrl,589040592,2021-02-25T00:00:00,09:42:36,413S11364X615192-f100,6.7,125,HLB,7.5,238661.142,473285.656,1635.299,-0.0648,-0.1974,0.4832,,POINT (238661.14200000092 473285.6559999995)
beeldmiddenoverzicht_hrl_2021.873,2021_589040593_hrl,589040593,2021-02-25T00:00:00,09:42:38,413S11364X615192-f100,6.7,125,HLB,7.5,238883.929,473284.366,1636.285,0.0444,-0.179,0.5036,,POINT (238883.9290000014 473284.3660000004)
beeldmiddenoverzicht_hrl_2021.874,2021_589040594_hrl,589040594,2021-02-25T00:00:00,09:42:41,413S11364X615192-f100,6.7,125,HLB,7.5,239108.006,473284.468,1637.182,0.049,-0.2189,0.4002,,POINT (239108.00600000098 473284.4679999985)
beeldmiddenoverzicht_hrl_2021.875,2021_589040635_hrl,589040635,2021-02-25T00:00:00,09:44:17,413S11364X615192-f100,6.7,125,HLB,7.5,248102.457,473292.741,1636.973,0.0199,-0.2048,0.5672,,POINT (248102.45699999854 473292.7410000004)
beeldmiddenoverzicht_hrl_2021.876,2021_589040595_hrl,589040595,2021-02-25T00:00:00,09:42:43,413S11364X615192-f100,6.7,125,HLB,7.5,239331.426,473284.124,1636.591,-0.0439,-0.2447,0.4252,,POINT (239331.42599999905 473284.1240000017)
beeldmiddenoverzicht_hrl_2021.877,2021_589040596_hrl,589040596,2021-02-25T00:00:00,09:42:45,413S11364X615192-f100,6.7,125,HLB,7.5,239544.96,473282.593,1635.877,-0.0209,-0.2449,0.5018,,POINT (239544.9600000009 473282.5929999985)
beeldmiddenoverzicht_hrl_2021.878,2021_589040597_hrl,589040597,2021-02-25T00:00:00,09:42:48,413S11364X615192-f100,6.7,125,HLB,7.5,239768.646,473280.725,1636.272,0.031,-0.1687,0.4716,,POINT (239768.64600000158 473280.7250000015)
beeldmiddenoverzicht_hrl_2021.879,2021_589040598_hrl,589040598,2021-02-25T00:00:00,09:42:50,413S11364X615192-f100,6.7,125,HLB,7.5,239981.842,473278.507,1636.957,-0.0179,-0.2204,0.4523,,POINT (239981.84200000018 473278.5069999993)
beeldmiddenoverzicht_hrl_2021.880,2021_589040599_hrl,589040599,2021-02-25T00:00:00,09:42:53,413S11364X615192-f100,6.7,125,HLB,7.5,240204.887,473276.585,1637.543,-0.037,-0.2442,0.5566,,POINT (240204.88699999824 473276.5850000009)
beeldmiddenoverzicht_hrl_2021.881,2021_589040600_hrl,589040600,2021-02-25T00:00:00,09:42:55,413S11364X615192-f100,6.7,125,HLB,7.5,240426.503,473276.812,1638.281,-0.0218,-0.1806,0.5273,,POINT (240426.50299999863 473276.811999999)
beeldmiddenoverzicht_hrl_2021.882,2021_589060976_hrl,589060976,2021-02-25T00:00:00,10:05:24,413S11364X615192-f100,6.7,125,HLB,7.5,239573.125,470718.215,1638.843,-0.0455,-0.2066,0.374,,POINT (239573.125 470718.21499999985)
beeldmiddenoverzicht_hrl_2021.883,2021_589040601_hrl,589040601,2021-02-25T00:00:00,09:42:57,413S11364X615192-f100,6.7,125,HLB,7.5,240639.493,473279.096,1638.257,0.0385,-0.2097,0.4981,,POINT (240639.49300000072 473279.09600000083)
beeldmiddenoverzicht_hrl_2021.884,2021_589040602_hrl,589040602,2021-02-25T00:00:00,09:43:00,413S11364X615192-f100,6.7,125,HLB,7.5,240862.646,473282.69,1637.264,0.0504,-0.2047,0.4612,,POINT (240862.64600000158 473282.69000000134)
beeldmiddenoverzicht_hrl_2021.885,2021_589040603_hrl,589040603,2021-02-25T00:00:00,09:43:02,413S11364X615192-f100,6.7,125,HLB,7.5,241085.388,473285.49,1635.694,0.0346,-0.2476,0.4178,,POINT (241085.38800000027 473285.48999999836)
beeldmiddenoverzicht_hrl_2021.886,2021_589071169_hrl,589071169,2021-02-25T00:00:00,10:16:04,413S11364X615192-f100,6.7,125,HLB,7.5,257906.459,469430.501,1641.706,0.0137,0.1739,180.2749,,POINT (257906.45899999887 469430.5009999983)
beeldmiddenoverzicht_hrl_2021.887,2021_589040604_hrl,589040604,2021-02-25T00:00:00,09:43:04,413S11364X615192-f100,6.7,125,HLB,7.5,241300.077,473286.374,1634.167,-0.0103,-0.2065,0.43,,POINT (241300.07699999958 473286.3740000017)
beeldmiddenoverzicht_hrl_2021.888,2021_589060979_hrl,589060979,2021-02-25T00:00:00,10:05:31,413S11364X615192-f100,6.7,125,HLB,7.5,240235.4,470718.464,1639.372,0.0594,-0.168,0.3743,,POINT (240235.3999999985 470718.46400000155)
beeldmiddenoverzicht_hrl_2021.889,2021_589101747_hrl,589101747,2021-02-25T00:00:00,10:49:27,413S11364X615192-f100,6.7,125,HLB,7.5,260028.549,465501.878,1634.631,0.0078,-0.1763,0.3278,,POINT (260028.54899999872 465501.8779999986)
beeldmiddenoverzicht_hrl_2021.890,2021_589040605_hrl,589040605,2021-02-25T00:00:00,09:43:07,413S11364X615192-f100,6.7,125,HLB,7.5,241524.993,473285.692,1633.381,-0.0571,-0.2118,0.4787,,POINT (241524.99300000072 473285.69200000167)
beeldmiddenoverzicht_hrl_2021.891,2021_589101701_hrl,589101701,2021-02-25T00:00:00,10:47:39,413S11364X615192-f100,6.7,125,HLB,7.5,250079.452,465484.771,1637.559,0.0255,-0.1628,0.4203,,POINT (250079.45199999958 465484.7710000016)
beeldmiddenoverzicht_hrl_2021.892,2021_589040606_hrl,589040606,2021-02-25T00:00:00,09:43:09,413S11364X615192-f100,6.7,125,HLB,7.5,241747.696,473284.972,1634.292,0.0072,-0.2784,0.4821,,POINT (241747.6959999986 473284.97199999914)
beeldmiddenoverzicht_hrl_2021.893,2021_589040608_hrl,589040608,2021-02-25T00:00:00,09:43:14,413S11364X615192-f100,6.7,125,HLB,7.5,242185.403,473285.912,1637.543,0.0323,-0.2188,0.4663,,POINT (242185.40300000086 473285.9120000005)
beeldmiddenoverzicht_hrl_2021.894,2021_589040619_hrl,589040619,2021-02-25T00:00:00,09:43:40,413S11364X615192-f100,6.7,125,HLB,7.5,244595.849,473293.876,1634.672,-0.0481,-0.2286,0.4432,,POINT (244595.84899999946 473293.8759999983)
beeldmiddenoverzicht_hrl_2021.895,2021_589050906_hrl,589050906,2021-02-25T00:00:00,09:59:41,413S11364X615192-f100,6.7,125,HLB,7.5,238001.045,472004.071,1637.339,-0.039,0.1801,180.2364,,POINT (238001.0450000018 472004.0709999986)
beeldmiddenoverzicht_hrl_2021.896,2021_589040610_hrl,589040610,2021-02-25T00:00:00,09:43:19,413S11364X615192-f100,6.7,125,HLB,7.5,242622.995,473285.53,1636.471,-0.0276,-0.2161,0.3897,,POINT (242622.99500000104 473285.5300000012)
beeldmiddenoverzicht_hrl_2021.897,2021_589061113_hrl,589061113,2021-02-25T00:00:00,10:10:43,413S11364X615192-f100,6.7,125,HLB,7.5,269319.052,470738.785,1639.375,-0.0393,-0.239,0.3359,,POINT (269319.0520000011 470738.78500000015)
beeldmiddenoverzicht_hrl_2021.898,2021_589040611_hrl,589040611,2021-02-25T00:00:00,09:43:21,413S11364X615192-f100,6.7,125,HLB,7.5,242847.783,473283.5,1636.226,-0.0165,-0.2072,0.4796,,POINT (242847.78299999982 473283.5)
beeldmiddenoverzicht_hrl_2021.899,2021_589040718_hrl,589040718,2021-02-25T00:00:00,09:47:29,413S11364X615192-f100,6.7,125,HLB,7.5,266071.034,473289.717,1639.192,-0.0403,-0.2048,0.6037,,POINT (266071.03400000185 473289.7170000002)
beeldmiddenoverzicht_hrl_2021.900,2021_589040612_hrl,589040612,2021-02-25T00:00:00,09:43:23,413S11364X615192-f100,6.7,125,HLB,7.5,243061.553,473282.067,1637.192,-0.0232,-0.2072,0.5463,,POINT (243061.55299999937 473282.06700000167)
beeldmiddenoverzicht_hrl_2021.901,2021_589040613_hrl,589040613,2021-02-25T00:00:00,09:43:26,413S11364X615192-f100,6.7,125,HLB,7.5,243285.743,473282.279,1638.425,0.0317,-0.1984,0.5548,,POINT (243285.74300000072 473282.27899999917)
beeldmiddenoverzicht_hrl_2021.902,2021_589121919_hrl,589121919,2021-02-25T00:00:00,11:03:00,413S11364X615192-f100,6.7,125,HLB,7.5,232338.893,462889.59,1643.621,-0.0919,-0.2339,0.3164,,POINT (232338.89299999923 462889.58999999985)
beeldmiddenoverzicht_hrl_2021.903,2021_589040615_hrl,589040615,2021-02-25T00:00:00,09:43:30,413S11364X615192-f100,6.7,125,HLB,7.5,243724.263,473287.356,1637.776,0.0433,-0.2185,0.4959,,POINT (243724.26300000027 473287.35599999875)
beeldmiddenoverzicht_hrl_2021.904,2021_589081380_hrl,589081380,2021-02-25T00:00:00,10:28:29,413S11364X615192-f100,6.7,125,HLB,7.5,250514.284,468105.34,1635.328,-0.0252,-0.1942,0.3622,,POINT (250514.28400000185 468105.33999999985)
beeldmiddenoverzicht_hrl_2021.905,2021_589111898_hrl,589111898,2021-02-25T00:00:00,10:59:29,413S11364X615192-f100,6.7,125,HLB,7.5,234539.706,464191.821,1635.941,0.0161,0.162,180.3019,,POINT (234539.70600000024 464191.8209999986)
beeldmiddenoverzicht_hrl_2021.906,2021_589162455_hrl,589162455,2021-02-25T00:00:00,11:36:46,413S11364X615192-f100,6.7,125,HLB,7.5,233434.752,457678.681,1644.265,-0.0256,-0.1883,0.3977,,POINT (233434.75200000033 457678.6810000017)
beeldmiddenoverzicht_hrl_2021.907,2021_589040616_hrl,589040616,2021-02-25T00:00:00,09:43:33,413S11364X615192-f100,6.7,125,HLB,7.5,243939.368,473290.767,1636.401,0.0399,-0.227,0.5037,,POINT (243939.36800000072 473290.7670000009)
beeldmiddenoverzicht_hrl_2021.908,2021_589111790_hrl,589111790,2021-02-25T00:00:00,10:53:57,413S11364X615192-f100,6.7,125,HLB,7.5,258076.605,464185.695,1637.222,-0.0275,0.186,180.314,,POINT (258076.60500000045 464185.6950000003)
beeldmiddenoverzicht_hrl_2021.909,2021_589071141_hrl,589071141,2021-02-25T00:00:00,10:14:37,413S11364X615192-f100,6.7,125,HLB,7.5,263935.328,469439.767,1642.489,-0.0281,0.16,180.1608,,POINT (263935.3280000016 469439.7670000009)
beeldmiddenoverzicht_hrl_2021.910,2021_589101649_hrl,589101649,2021-02-25T00:00:00,10:45:37,413S11364X615192-f100,6.7,125,HLB,7.5,238708.055,465494.762,1637.466,-0.0473,-0.1731,0.3322,,POINT (238708.0549999997 465494.76199999824)
beeldmiddenoverzicht_hrl_2021.911,2021_589050834_hrl,589050834,2021-02-25T00:00:00,09:55:50,413S11364X615192-f100,6.7,125,HLB,7.5,253753.371,472009.975,1637.553,-0.0334,0.2059,180.2306,,POINT (253753.37099999934 472009.9750000015)
beeldmiddenoverzicht_hrl_2021.912,2021_589121950_hrl,589121950,2021-02-25T00:00:00,11:04:15,413S11364X615192-f100,6.7,125,HLB,7.5,239126.474,462902.932,1640.972,0.0013,-0.1665,0.3081,,POINT (239126.47399999946 462902.93200000003)
beeldmiddenoverzicht_hrl_2021.913,2021_589040654_hrl,589040654,2021-02-25T00:00:00,09:45:01,413S11364X615192-f100,6.7,125,HLB,7.5,252257.545,473292.358,1635.991,0.0256,-0.1662,0.4298,,POINT (252257.5450000018 473292.3579999991)
beeldmiddenoverzicht_hrl_2021.914,2021_589050902_hrl,589050902,2021-02-25T00:00:00,09:59:28,413S11364X615192-f100,6.7,125,HLB,7.5,238879.344,472014.982,1639.063,0.0257,0.1846,180.2831,,POINT (238879.3440000005 472014.9820000008)
beeldmiddenoverzicht_hrl_2021.915,2021_589040621_hrl,589040621,2021-02-25T00:00:00,09:43:44,413S11364X615192-f100,6.7,125,HLB,7.5,245037.738,473287.219,1635.898,-0.0276,-0.2214,0.5078,,POINT (245037.73800000176 473287.2190000005)
beeldmiddenoverzicht_hrl_2021.916,2021_589050823_hrl,589050823,2021-02-25T00:00:00,09:55:15,413S11364X615192-f100,6.7,125,HLB,7.5,256144.009,472007.328,1637.721,0.0161,0.1478,180.1945,,POINT (256144.0089999996 472007.3280000016)
beeldmiddenoverzicht_hrl_2021.917,2021_589040622_hrl,589040622,2021-02-25T00:00:00,09:43:47,413S11364X615192-f100,6.7,125,HLB,7.5,245252.736,473283.807,1637.036,0.0073,-0.1878,0.5462,,POINT (245252.73600000143 473283.80700000003)
beeldmiddenoverzicht_hrl_2021.918,2021_589040623_hrl,589040623,2021-02-25T00:00:00,09:43:49,413S11364X615192-f100,6.7,125,HLB,7.5,245469.546,473282.399,1637.572,-0.0156,-0.1612,0.5392,,POINT (245469.5460000001 473282.3990000002)
beeldmiddenoverzicht_hrl_2021.919,2021_589040730_hrl,589040730,2021-02-25T00:00:00,09:47:57,413S11364X615192-f100,6.7,125,HLB,7.5,268673.602,473292.076,1638.712,0.0674,-0.2096,0.6084,,POINT (268673.6020000018 473292.0760000013)
beeldmiddenoverzicht_hrl_2021.920,2021_589071163_hrl,589071163,2021-02-25T00:00:00,10:15:45,413S11364X615192-f100,6.7,125,HLB,7.5,259194.615,469429.387,1640.733,0.0371,0.1682,180.2886,,POINT (259194.61499999836 469429.38699999824)
beeldmiddenoverzicht_hrl_2021.921,2021_589040624_hrl,589040624,2021-02-25T00:00:00,09:43:51,413S11364X615192-f100,6.7,125,HLB,7.5,245693.784,473283.14,1637.073,-0.0197,-0.2554,0.4458,,POINT (245693.78400000185 473283.1400000006)
beeldmiddenoverzicht_hrl_2021.922,2021_589040626_hrl,589040626,2021-02-25T00:00:00,09:43:56,413S11364X615192-f100,6.7,125,HLB,7.5,246127.282,473285.7,1634.415,0.0323,-0.2197,0.4891,,POINT (246127.28200000152 473285.69999999925)
beeldmiddenoverzicht_hrl_2021.923,2021_589162470_hrl,589162470,2021-02-25T00:00:00,11:37:22,413S11364X615192-f100,6.7,125,HLB,7.5,236727.97,457676.557,1644.835,-0.0251,-0.1615,0.3236,,POINT (236727.9699999988 457676.55700000003)
beeldmiddenoverzicht_hrl_2021.924,2021_589040627_hrl,589040627,2021-02-25T00:00:00,09:43:58,413S11364X615192-f100,6.7,125,HLB,7.5,246352.851,473286.941,1634.41,-0.0464,-0.2334,0.54,,POINT (246352.8509999998 473286.94099999964)
beeldmiddenoverzicht_hrl_2021.925,2021_589040628_hrl,589040628,2021-02-25T00:00:00,09:44:01,413S11364X615192-f100,6.7,125,HLB,7.5,246569.791,473289.139,1635.605,0.0312,-0.1757,0.56,,POINT (246569.79100000113 473289.13899999857)
beeldmiddenoverzicht_hrl_2021.926,2021_589040631_hrl,589040631,2021-02-25T00:00:00,09:44:08,413S11364X615192-f100,6.7,125,HLB,7.5,247227.368,473299.663,1635.689,-0.0027,-0.2171,0.3919,,POINT (247227.36800000072 473299.6629999988)
beeldmiddenoverzicht_hrl_2021.927,2021_589040634_hrl,589040634,2021-02-25T00:00:00,09:44:15,413S11364X615192-f100,6.7,125,HLB,7.5,247886.426,473295.492,1635.057,-0.03,-0.218,0.4692,,POINT (247886.42599999905 473295.4919999987)
beeldmiddenoverzicht_hrl_2021.928,2021_589040637_hrl,589040637,2021-02-25T00:00:00,09:44:22,413S11364X615192-f100,6.7,125,HLB,7.5,248535.266,473290.743,1638.422,0.0181,-0.226,0.5129,,POINT (248535.2659999989 473290.7430000007)
beeldmiddenoverzicht_hrl_2021.929,2021_589040638_hrl,589040638,2021-02-25T00:00:00,09:44:24,413S11364X615192-f100,6.7,125,HLB,7.5,248760.791,473290.593,1637.5,-0.0184,-0.2239,0.4948,,POINT (248760.79100000113 473290.5929999985)
beeldmiddenoverzicht_hrl_2021.930,2021_589040640_hrl,589040640,2021-02-25T00:00:00,09:44:29,413S11364X615192-f100,6.7,125,HLB,7.5,249195.347,473291.743,1636.455,-0.0379,-0.2083,0.532,,POINT (249195.34699999914 473291.7430000007)
beeldmiddenoverzicht_hrl_2021.931,2021_589040641_hrl,589040641,2021-02-25T00:00:00,09:44:31,413S11364X615192-f100,6.7,125,HLB,7.5,249412.614,473293.879,1636.412,0.0455,-0.1835,0.4466,,POINT (249412.61400000006 473293.87900000066)
beeldmiddenoverzicht_hrl_2021.932,2021_589040642_hrl,589040642,2021-02-25T00:00:00,09:44:33,413S11364X615192-f100,6.7,125,HLB,7.5,249640.003,473296.55,1636.251,-0.0188,-0.1992,0.4156,,POINT (249640.00299999863 473296.55000000075)
beeldmiddenoverzicht_hrl_2021.933,2021_589122009_hrl,589122009,2021-02-25T00:00:00,11:06:36,413S11364X615192-f100,6.7,125,HLB,7.5,251995.298,462894.466,1644.829,-0.0197,-0.1478,0.3423,,POINT (251995.29800000042 462894.46599999815)
beeldmiddenoverzicht_hrl_2021.934,2021_589040666_hrl,589040666,2021-02-25T00:00:00,09:45:28,413S11364X615192-f100,6.7,125,HLB,7.5,254866.063,473313.107,1634.233,-0.0275,-0.2331,0.3324,,POINT (254866.063000001 473313.1070000008)
beeldmiddenoverzicht_hrl_2021.935,2021_589040644_hrl,589040644,2021-02-25T00:00:00,09:44:38,413S11364X615192-f100,6.7,125,HLB,7.5,250075.316,473300.971,1635.531,0.0389,-0.2086,0.4537,,POINT (250075.31599999964 473300.97100000083)
beeldmiddenoverzicht_hrl_2021.936,2021_589081306_hrl,589081306,2021-02-25T00:00:00,10:25:36,413S11364X615192-f100,6.7,125,HLB,7.5,234313.862,468100.726,1636.73,-0.0511,-0.1714,0.353,,POINT (234313.86199999973 468100.7259999998)
beeldmiddenoverzicht_hrl_2021.937,2021_589040645_hrl,589040645,2021-02-25T00:00:00,09:44:40,413S11364X615192-f100,6.7,125,HLB,7.5,250293.109,473301.687,1635.105,-0.0202,-0.2303,0.4038,,POINT (250293.1090000011 473301.686999999)
beeldmiddenoverzicht_hrl_2021.938,2021_589040646_hrl,589040646,2021-02-25T00:00:00,09:44:42,413S11364X615192-f100,6.7,125,HLB,7.5,250512.912,473300.189,1634.601,0.0194,-0.2139,0.4632,,POINT (250512.91200000048 473300.1889999993)
beeldmiddenoverzicht_hrl_2021.939,2021_589040647_hrl,589040647,2021-02-25T00:00:00,09:44:45,413S11364X615192-f100,6.7,125,HLB,7.5,250730.523,473297.089,1634.822,-0.0491,-0.2421,0.5223,,POINT (250730.52299999818 473297.08900000155)
beeldmiddenoverzicht_hrl_2021.940,2021_589040648_hrl,589040648,2021-02-25T00:00:00,09:44:47,413S11364X615192-f100,6.7,125,HLB,7.5,250951.038,473293.826,1636.273,-0.0097,-0.1912,0.5664,,POINT (250951.03799999878 473293.8260000013)
beeldmiddenoverzicht_hrl_2021.941,2021_589040650_hrl,589040650,2021-02-25T00:00:00,09:44:52,413S11364X615192-f100,6.7,125,HLB,7.5,251384.423,473290.105,1637.908,-0.0205,-0.2365,0.5301,,POINT (251384.42300000042 473290.10500000045)
beeldmiddenoverzicht_hrl_2021.942,2021_589040651_hrl,589040651,2021-02-25T00:00:00,09:44:54,413S11364X615192-f100,6.7,125,HLB,7.5,251601.911,473289.757,1637.561,0.0145,-0.1954,0.5204,,POINT (251601.91099999845 473289.7569999993)
beeldmiddenoverzicht_hrl_2021.943,2021_589121984_hrl,589121984,2021-02-25T00:00:00,11:05:37,413S11364X615192-f100,6.7,125,HLB,7.5,246565.324,462903.657,1644.305,0.0034,-0.1931,0.291,,POINT (246565.32400000095 462903.6570000015)
beeldmiddenoverzicht_hrl_2021.944,2021_589071257_hrl,589071257,2021-02-25T00:00:00,10:20:41,413S11364X615192-f100,6.7,125,HLB,7.5,238701.755,469425.563,1634.101,0.0629,0.1539,180.2887,,POINT (238701.75499999896 469425.563000001)
beeldmiddenoverzicht_hrl_2021.945,2021_589132119_hrl,589132119,2021-02-25T00:00:00,11:14:04,413S11364X615192-f100,6.7,125,HLB,7.5,246763.373,461592.738,1639.365,0.0311,0.172,180.2906,,POINT (246763.37299999967 461592.73800000176)
beeldmiddenoverzicht_hrl_2021.946,2021_589040653_hrl,589040653,2021-02-25T00:00:00,09:44:59,413S11364X615192-f100,6.7,125,HLB,7.5,252038.988,473291.472,1636.382,-0.0303,-0.2176,0.4687,,POINT (252038.98800000176 473291.47199999914)
beeldmiddenoverzicht_hrl_2021.947,2021_589040655_hrl,589040655,2021-02-25T00:00:00,09:45:03,413S11364X615192-f100,6.7,125,HLB,7.5,252475.298,473292.531,1635.342,-0.0226,-0.2586,0.4887,,POINT (252475.29800000042 473292.5309999995)
