OBJECTID,NAAM,DETAIL,CATEGORIE,MUTATIEDATUM,KIJKHOEK,BOOGSTRAAL,GEOSUBCODE_PVR,KM_GEOCODE_PVR,SPOORNAAM_PVR,GEOSUBCODE,KM_GEOCODE,SPOORNAAM,SPOORTAK_AFSTAND,RECHTSTAND,BINNENZIJDEBOOG,KWALITEIT,X,Y,Z,PROCESSTATUS,OBSTAKEL_ID,RECHTSTAND_VERTICAAL,SNELHEID,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNC_SPOORTAK_NAAM_LANG,VERKANTING,BOOGSTRAAL_VERTICAAL,MEETDATUM,REF_FUNCTIONELE_SPOORTAK_PUIC
1405,118-2016-14-0097,,Bord,2016/11/09 14:40:50+00,0,1000,118__,70.099,822,118__,70.099287,w65R-s822,0.00141077,N,N,Middel,126361.00781,427527.25,0,Definitief,21878,,,250,118_53L_70.9,,,2016/11/09 14:39:16+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1406,118-2016-14-0098,,Bord,2016/11/09 14:47:55+00,0,1000,118__,70.099,822,118__,70.099326,w65R-s822,0.00903389,N,Y,Middel,126360.98438,427527.21875,0,Definitief,21879,,,250,118_53L_70.9,,,2016/11/09 14:41:15+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1407,118-2016-14-0102,,Hekwerk,2016/11/09 14:56:24+00,0,1000,118__,70.111,822,118__,70.111133,822,0.01021201,N,Y,Middel,126352.32813,427519.25,0,Definitief,21881,,,250,118_53L_70.9,,,2016/11/09 14:51:49+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1408,118-2016-15-0104,,Bord,2016/11/09 15:03:00+00,0,1100,118__,70.22,821,118__,70.219566,821,0.00171159,N,N,Middel,126274.78906,427441.8125,0,Definitief,21882,,,250,118_53R_70.9,,,2016/11/09 14:59:06+00,d0072922-3f69-4794-ba0d-6c465cc388b3
1409,118-2016-15-0113,,Bord,2016/11/10 09:27:26+00,0,4500,118__,70.486,822,118__,70.485119,822,0.01086261,N,Y,Middel,126038.96875,427317.4375,0,Definitief,21890,,,250,118_53L_70.9,,,2016/11/10 09:25:20+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1410,118-2016-15-0114,,Hekwerk,2016/11/10 10:27:49+00,0,4500,118__,70.486,822,118__,70.485521,822,0.01244469,N,Y,Middel,126038.60938,427317.25,0,Definitief,21891,,,250,118_53L_70.9,,,2016/11/10 10:26:12+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1411,118-2016-15-0116,,Hekwerk,2016/11/10 10:48:03+00,0,0,118__,70.499,822,118__,70.497682,822,0.01227894,Y,N,Middel,126027.45313,427312.25,0,Definitief,21893,,,250,118_53L_70.9,,,2016/11/10 10:46:20+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1412,118-2016-15-0122,,Bord,2016/11/10 11:11:28+00,0,0,118__,70.727,821,118__,70.726672,s821-w53R,0.01121675,Y,N,Middel,125808.42188,427245.53125,0,Definitief,21896,,,250,118_53R_70.9,,,2016/11/10 11:09:00+00,d0072922-3f69-4794-ba0d-6c465cc388b3
1413,118-2016-15-0123,,Bord,2016/11/10 11:12:59+00,0,0,118__,70.728,822,118__,70.726774,s822-w53L,0.01094242,Y,N,Middel,125807.47656,427250.09375,0,Definitief,21897,,,250,118_53L_70.9,,,2016/11/10 11:11:39+00,05cbbaab-d6a3-49ee-849d-a16e2a6365f7
1414,118-2016-15-0124,,Perronoverkapping,2016/11/10 11:14:44+00,0,1400,118__,70.494,821,118__,70.493055,821,0.00167403,N,Y,Middel,126035.20313,427306.25,0,Definitief,21898,,,250,118_53R_70.9,,,2016/11/10 11:13:13+00,d0072922-3f69-4794-ba0d-6c465cc388b3
1415,118-2016-14-0087,,Perronobstakel,2016/11/10 11:23:18+00,0,1100,118__,65.705,qc,118__,65.705511,QC,0.00524101,N,N,Middel,127848.75,431582.90625,0,Definitief,21899,,,250,118_65V_70.0,,,2016/11/10 11:14:53+00,c8970015-982b-449d-9e0a-c057745d3e3b
1416,118-2016-14-0090,,Hekwerk,2016/11/10 12:39:04+00,0,900,118__,65.824,qc,118__,65.822567,QC,0.00993637,N,N,Middel,127750.9375,431517.40625,0,Definitief,21901,,,250,118_65V_70.0,,,2016/11/10 12:37:18+00,c8970015-982b-449d-9e0a-c057745d3e3b
1417,118-2016-14-0095,ASK65,Kast,2016/11/10 13:04:09+00,0,1100,118__,70.017,qc,118__,70.016323,65,0.0100613,N,Y,Middel,126419.25781,427586.65625,0,Definitief,21902,,,250,118_65V_70.0,,,2016/11/10 12:49:02+00,c8970015-982b-449d-9e0a-c057745d3e3b
1418,118-2016-14-0076,,Hekwerk,2016/11/14 08:44:56+00,0,0,118__,58.349,812,118__,58.348829,812,0.11049505,Y,N,Middel,134732.4375,434055.9375,0,Definitief,21903,,,250,118_73L_58.7,,,2016/11/14 08:20:59+00,bfa3038a-a99e-4e7f-9d58-e3f7fef78e59
1419,118-2016-14-0077,,Perronobstakel,2016/11/14 08:47:12+00,0,0,118__,58.354,812,118__,58.353802,812,0.09387473,Y,N,Middel,134727.45313,434055.5625,0,Definitief,21904,,,250,118_73L_58.7,,,2016/11/14 08:45:22+00,bfa3038a-a99e-4e7f-9d58-e3f7fef78e59
1420,118-2016-14-0078,,Hekwerk,2016/11/14 08:49:44+00,0,0,118__,58.354,812,118__,58.354269,812,0.09631784,Y,N,Middel,134726.98438,434055.53125,0,Definitief,21905,,,250,118_73L_58.7,,,2016/11/14 08:47:50+00,bfa3038a-a99e-4e7f-9d58-e3f7fef78e59
1421,118-2016-14-0080,,Bord,2016/11/14 08:55:04+00,0,0,118__,61.294,qc,118__,61.294073,QC,0.00632452,Y,N,Middel,131885.70313,433402.375,0,Definitief,21906,,,250,118_65V_70.0,,,2016/11/14 08:50:14+00,c8970015-982b-449d-9e0a-c057745d3e3b
1422,118-2016-14-0046,927,Lichtsein,2016/11/14 09:30:56+00,0,0,118__,52.938,qb,118__,52.939702,QB,0.00103706,Y,N,Middel,140144.51563,434446.96875,0,Definitief,21908,,,250,118_85V_58.1,,,2016/11/14 09:27:43+00,0d744f11-795f-498c-b026-4e69c44c244b
1423,118-2016-14-0051,84,Lichtsein,2016/11/14 09:55:26+00,0,500,118__,58.167,811,118__,58.167857,w85L-s811,0.00798258,N,N,Middel,134914.3125,434062.6875,0,Definitief,21911,,,250,118_73R_58.7,,,2016/11/14 09:53:40+00,f546c11a-c823-44c1-92d4-87370767781a
1424,118-2016-14-0057,,Hekwerk,2016/11/14 10:06:17+00,0,0,118__,58.337,811,118__,58.335751,811,0.01141814,Y,N,Middel,134746.0625,434050.0625,0,Definitief,21913,,,250,118_73R_58.7,,,2016/11/14 10:04:31+00,f546c11a-c823-44c1-92d4-87370767781a
1425,118-2016-14-0058,,Perronobstakel,2016/11/14 10:18:19+00,0,0,118__,58.347,811,118__,58.347019,811,0.00970469,Y,N,Middel,134734.76563,434049.25,0,Definitief,21914,,,250,118_73R_58.7,,,2016/11/14 10:07:48+00,f546c11a-c823-44c1-92d4-87370767781a
1426,118-2016-14-0060,,Hekwerk,2016/11/14 10:52:48+00,0,0,118__,58.354,811,118__,58.353861,811,0.01530279,Y,N,Middel,134727.90625,434048.75,0,Definitief,21915,,,250,118_73R_58.7,,,2016/11/14 10:23:05+00,f546c11a-c823-44c1-92d4-87370767781a
1427,118-2016-14-0061,,Hekwerk,2016/11/14 11:10:25+00,0,0,118__,58.354,811,118__,58.354155,811,0.00603865,Y,N,Middel,134727.60938,434048.75,0,Definitief,21916,,,250,118_73R_58.7,,,2016/11/14 11:09:00+00,f546c11a-c823-44c1-92d4-87370767781a
1428,118-2016-14-0062,,Hekwerk,2016/11/14 11:12:09+00,0,0,118__,58.349,811,118__,58.348872,811,0.00071386,Y,N,Middel,134732.90625,434049.125,0,Definitief,21917,,,250,118_73R_58.7,,,2016/11/14 11:10:40+00,f546c11a-c823-44c1-92d4-87370767781a
1429,118-2016-14-0064,,Hekwerk,2016/11/14 11:16:09+00,0,0,118__,58.357,811,118__,58.357398,811,0.00967799,Y,N,Middel,134724.35938,434048.5,0,Definitief,21919,,,250,118_73R_58.7,,,2016/11/14 11:14:54+00,f546c11a-c823-44c1-92d4-87370767781a
1430,118-2016-14-0065,,Hekwerk,2016/11/14 11:17:40+00,0,0,118__,58.375,811,118__,58.376022,s811-w73R,0.00089667,Y,N,Middel,134705.6875,434047.15625,0,Definitief,21920,,,250,118_73R_58.7,,,2016/11/14 11:16:21+00,f546c11a-c823-44c1-92d4-87370767781a
1431,118-2016-14-0067,,Bord,2016/11/14 12:32:53+00,0,0,118__,58.377,811,118__,58.377036,s811-w73R,0.01532293,Y,N,Middel,134704.67188,434047.0625,0,Definitief,21922,,,250,118_73R_58.7,,,2016/11/14 12:30:57+00,f546c11a-c823-44c1-92d4-87370767781a
1432,118-2016-14-0069,,Hekwerk,2016/11/14 12:38:35+00,0,0,118__,58.543,811,118__,58.544229,s811-w73R,0.00855638,Y,N,Middel,134538.4375,434034.90625,0,Definitief,21924,,,250,118_73R_58.7,,,2016/11/14 12:36:58+00,f546c11a-c823-44c1-92d4-87370767781a
1433,118-2016-14-0073,,Hekwerk,2016/11/14 13:17:16+00,0,0,118__,58.543,812,118__,58.543756,812,0.1038949,Y,N,Middel,134538.4375,434040.9375,0,Definitief,21926,,,250,118_73L_58.7,,,2016/11/14 13:15:12+00,bfa3038a-a99e-4e7f-9d58-e3f7fef78e59
1434,118-2016-14-0075,,Bord,2016/11/14 13:41:38+00,0,0,118__,58.427,812,118__,58.426626,812,0.08625405,Y,N,Middel,134654.76563,434050.15625,0,Definitief,21928,,,250,118_73L_58.7,,,2016/11/14 13:40:08+00,bfa3038a-a99e-4e7f-9d58-e3f7fef78e59
1435,118-2016-14-0031,,Bord,2016/11/14 14:13:45+00,0,0,118__,51.448,801,118__,51.447969,801,0.00145493,Y,N,Middel,141635.39063,434550.75,0,Definitief,21929,,,250,118_93R_51.6,,,2016/11/14 14:10:40+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1436,118-2016-14-0032,,Bord,2016/11/14 14:16:16+00,0,0,118__,51.372,801,118__,51.372315,801,0.00557624,Y,N,Middel,141711.10938,434556.1875,0,Definitief,21930,,,250,118_93R_51.6,,,2016/11/14 14:14:15+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1437,118-2016-14-0033,,Bord,2016/11/14 14:30:34+00,0,0,118__,51.325,801,118__,51.325712,801,0.00257758,Y,N,Middel,141757.95313,434559.53125,0,Definitief,21931,,,250,118_93R_51.6,,,2016/11/14 14:16:54+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1438,118-2016-14-0034,,Bord,2016/11/14 14:52:20+00,0,0,118__,51.308,801,118__,51.307447,w105L-s801,0.00342211,Y,N,Middel,141776.3125,434560.84375,0,Definitief,21932,,,250,118_93R_51.6,,,2016/11/14 14:50:20+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1439,118-2016-14-0035,,Bord,2016/11/15 08:55:48+00,0,0,118__,51.267,801,118__,51.26681,w105L-s801,0.01492828,Y,N,Middel,141816.8125,434563.71875,0,Definitief,21933,,,250,118_93R_51.6,,,2016/11/15 08:44:10+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1440,118-2016-14-0037,,Hekwerk,2016/11/15 09:08:05+00,0,0,118__,51.25,801,118__,51.249837,w105L-s801,0.0017939,Y,N,Middel,141833.6875,434564.9375,0,Definitief,21935,,,250,118_93R_51.6,,,2016/11/15 09:06:39+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1441,118-2016-14-0039,,Perronobstakel,2016/11/15 09:25:21+00,0,0,118__,51.243,801,118__,51.243143,w105L-s801,0.00856183,Y,N,Middel,141840.34375,434565.40625,0,Definitief,21936,,,250,118_93R_51.6,,,2016/11/15 09:22:17+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1442,118-2016-14-0003,,Bord,2016/11/15 10:12:28+00,0,1400,118__,46.322,qa,118__,46.322283,QA,0.00145328,N,Y,Middel,146554.90625,434221.8125,0,Definitief,21937,,,250,118_105V_50.8,,,2016/11/15 09:25:31+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1443,118-2016-14-0005,,Bord,2016/11/15 10:27:00+00,0,1400,118__,47.002,qa,118__,47.002345,QA,0.00951691,N,Y,Middel,146054.40625,434672.375,0,Definitief,21938,,,250,118_105V_50.8,,,2016/11/15 10:12:39+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1444,118-2016-14-0006,,Bord,2016/11/15 10:31:06+00,0,1200,118__,47.461,qa,118__,47.461558,QA,0.01133132,N,Y,Middel,145618.51563,434813.3125,0,Definitief,21939,,,250,118_105V_50.8,,,2016/11/15 10:29:34+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1445,118-2016-14-0007,929,Lichtsein,2016/11/15 10:32:56+00,0,1400,118__,47.471,qa,118__,47.470421,QA,0.00821316,N,Y,Middel,145609.64063,434814.5625,0,Definitief,21940,,,250,118_105V_50.8,,,2016/11/15 10:31:21+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1446,118-2016-14-0008,,Bord,2016/11/15 10:34:42+00,0,1400,118__,47.523,qa,118__,47.522602,QA,0.0077109,N,Y,Middel,145557.73438,434820.6875,0,Definitief,21941,,,250,118_105V_50.8,,,2016/11/15 10:33:08+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1447,118-2016-14-0009,,Bord,2016/11/15 10:37:44+00,0,1300,118__,47.578,qa,118__,47.578109,QA,0.00101405,N,Y,Middel,145503.03125,434824.875,0,Definitief,21942,,,250,118_105V_50.8,,,2016/11/15 10:36:25+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1448,118-2016-14-0012,,Bord,2016/11/15 10:59:46+00,0,0,118__,50.591,qa,118__,50.591096,sQA-w105V,0.00513036,Y,N,Middel,142492.39063,434617.40625,0,Definitief,21943,,,250,118_105V_50.8,,,2016/11/15 10:37:59+00,8f1889de-8315-41f8-aa6f-cbecfb50fa3a
1449,118-2016-14-0015,102,Lichtsein,2016/11/15 11:11:06+00,0,0,118__,50.952,801,118__,50.951685,w105L-s801,0.00752041,Y,N,Middel,142132.3125,434586.78125,0,Definitief,21945,,,250,118_93R_51.6,,,2016/11/15 11:08:53+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1450,118-2016-14-0016,,Bord,2016/11/15 13:57:01+00,0,0,118__,51.223,801,118__,51.222598,w105L-s801,0.00320437,Y,N,Middel,141860.76563,434566.9375,0,Definitief,21946,,,250,118_93R_51.6,,,2016/11/15 13:54:49+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1451,118-2016-14-0017,,Hekwerk,2016/11/15 13:59:08+00,0,0,118__,51.225,801,118__,51.224579,w105L-s801,0.01219226,Y,N,Middel,141858.79688,434566.78125,0,Definitief,21947,,,250,118_93R_51.6,,,2016/11/15 13:57:12+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1452,118-2016-14-0019,,Hekwerk,2016/11/15 14:02:13+00,0,0,118__,51.244,802,118__,51.244209,802,0.00102851,Y,N,Middel,141838.8125,434571.4375,0,Definitief,21949,,,250,118_93L_51.6,,,2016/11/15 14:01:00+00,b5ed29e4-d6b4-402f-b41a-075251d10878
1453,118-2016-14-0022,,Bord,2016/11/15 14:28:49+00,0,0,118__,51.387,802,118__,51.386562,802,0.01466522,Y,N,Middel,141696.34375,434561.3125,0,Definitief,21951,,,250,118_93L_51.6,,,2016/11/15 14:26:49+00,b5ed29e4-d6b4-402f-b41a-075251d10878
1454,118-2016-14-0024,94,Lichtsein,2016/11/15 14:32:30+00,0,0,118__,51.49,802,118__,51.4904,802,0.01072492,Y,N,Middel,141592.625,434553.40625,0,Definitief,21953,,,250,118_93L_51.6,,,2016/11/15 14:30:36+00,b5ed29e4-d6b4-402f-b41a-075251d10878
1455,118-2016-14-0030,,Bord,2016/11/15 14:39:43+00,0,0,118__,51.456,801,118__,51.456298,801,0.00932926,Y,N,Middel,141627.07813,434550.125,0,Definitief,21956,,,250,118_93R_51.6,,,2016/11/15 14:38:10+00,580e8ed6-8090-48fa-870d-5265c3fd81bb
1456,129-2016-40-0021,,Bord,2016/12/15 14:55:37+00,0,4100,129__,28.316,3,129__,28.316443,3,0.0014539,N,N,Middel,47208.75,370306.125,0,Definitief,22182,,,250,557_3BV_28.2,,,2016/12/15 14:51:55+00,0462e742-4a58-4f70-b3ac-67999df339ff
1457,129-2016-40-0022,,Bord,2016/12/15 14:57:28+00,0,0,129__,28.361,4,129__,28.361262,4,0.00072531,Y,N,Middel,47193.05078,370348.375,0,Definitief,22183,,,250,557_4AV_28.2,,,2016/12/15 14:55:52+00,2f8ebf07-04b9-4457-8b7b-5f06a6095670
1458,129-2016-40-0001,62,Wisselbediening,2016/12/19 08:16:27+00,0,0,129__,30.847,16c,129__,30.846238,62,0.0212405,Y,N,Middel,46127.25,372485.96875,0,Definitief,22184,,,250,129_55L_30.8,,,2016/12/19 08:11:12+00,cce4edac-f8c4-428a-8256-565340814009
1459,129-2016-40-0010,41,Wisselbediening,2016/12/19 09:35:21+00,0,390,129__,30.606,41,129__,30.606159,41,0.13944695,N,N,Middel,46157.26172,372246.65625,0,Definitief,22193,,,250,129_41L_30.6,,,2016/12/19 09:32:32+00,bff29292-4cdc-47ee-9713-219b5fc7164e
1460,129-2016-40-0011,37,Wisselbediening,2016/12/19 09:48:03+00,0,400,129__,30.561,4b,129__,30.56159,4b,0.00070782,N,N,Middel,46166.09766,372202.90625,0,Definitief,22194,,,250,129_12S_29.9,,,2016/12/19 09:46:20+00,b3331ee7-664c-4dcf-ae5c-e1c1328c692b
1461,131-2016-40-0037,,Bord,2017/01/04 08:47:45+00,0,600,131__,24.873,zd,131__,24.873979,w1R-w2R,0.00085266,N,Y,Middel,46092.16016,367738.96875,0,Definitief,22305,,,250,131_1R_24.5,,,2017/01/04 08:44:55+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1462,131-2016-40-0038,3,Wisselbediening,2017/01/04 09:07:52+00,0,700,131__,24.978,zd,131__,24.978624,w1R-w2R,5.44e-06,N,N,Middel,46116.74609,367840.71875,0,Definitief,22306,,,250,131_1R_24.5,,,2017/01/04 09:05:49+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1463,131-2016-40-0039,1008,Lichtsein,2017/01/04 09:10:12+00,0,0,131__,24.998,zd,131__,24.998118,w1R-w2R,0.00171625,Y,N,Middel,46123.35156,367859.3125,0,Definitief,22307,,,250,131_1R_24.5,,,2017/01/04 09:08:11+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1464,131-2016-40-0043,,Bord,2017/01/04 09:15:18+00,0,0,131__,25.986,zd,131__,25.987032,w1R-w2R,0.00898514,Y,N,Middel,46923.35156,368337.03125,0,Definitief,22308,,,250,131_1R_24.5,,,2017/01/04 09:10:55+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1465,131-2016-40-0044,,Bord,2017/01/04 09:16:56+00,0,0,131__,25.92,zd,131__,25.92056,w1R-w2R,0.00635091,Y,N,Middel,46858.17969,368324.25,0,Definitief,22309,,,250,131_1R_24.5,,,2017/01/04 09:15:31+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1466,131-2016-40-0031,2,Wisselbediening,2017/01/04 09:43:59+00,0,3500,131__,24.553,zd,131__,24.55244,w1R-w2R,0.00164122,N,Y,Middel,46084.8125,367418.25,0,Definitief,22311,,,250,131_1R_24.5,,,2017/01/04 09:42:02+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1467,131-2016-40-0032,,Bord,2017/01/04 10:03:42+00,0,0,131__,24.617,zd,131__,24.616185,w1R-w2R,0.00049228,Y,N,Middel,46084.53125,367482.25,0,Definitief,22312,,,250,131_1R_24.5,,,2017/01/04 10:02:14+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1468,131-2016-40-0033,,Kast,2017/01/04 10:29:46+00,0,0,131__,24.617,zd,131__,24.616216,w1R-w2R,0.00063065,Y,N,Middel,46084.53125,367482.28125,0,Definitief,22313,,,250,131_1R_24.5,,,2017/01/04 10:12:22+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1469,131-2016-40-0034,,Bord,2017/01/04 10:31:43+00,0,0,131__,24.636,zd,131__,24.6355,w1R-w2R,0.00020385,Y,N,Middel,46084.44531,367501.59375,0,Definitief,22314,,,250,131_1R_24.5,,,2017/01/04 10:30:01+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1470,131-2016-40-0035,,Bord,2017/01/04 10:33:44+00,0,0,131__,24.636,zd,131__,24.635594,w1R-w2R,0.00061896,Y,N,Middel,46084.44531,367501.6875,0,Definitief,22315,,,250,131_1R_24.5,,,2017/01/04 10:31:57+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1471,131-2016-40-0025,1024,Lichtsein,2017/01/04 12:33:35+00,0,0,131__,23.991,zb,131__,23.991227,sZB-w1V,0.0001162,Y,N,Middel,46086.13281,366856.6875,0,Definitief,22316,,,250,131_1V_24.5,,,2017/01/04 10:34:09+00,e787e586-a143-4a36-8812-4ce6840bd9e5
1472,131-2016-40-0026,2024,Lichtsein,2017/01/04 12:35:10+00,0,0,131__,24.416,zb,131__,24.417432,sZB-w1V,0.06366379,Y,N,Middel,46084.99219,367282.34375,0,Definitief,22317,,,250,131_1V_24.5,,,2017/01/04 12:33:45+00,e787e586-a143-4a36-8812-4ce6840bd9e5
1473,131-2016-40-0029,D,Lichtsein,2017/01/04 13:04:49+00,0,3500,131__,24.555,zd,131__,24.554462,w1R-w2R,0.00045712,N,Y,Middel,46084.80469,367420.28125,0,Definitief,22319,,,250,131_1R_24.5,,,2017/01/04 13:03:18+00,2a5b8975-377e-4121-82d1-b776e8a2d1db
1474,131-2016-40-0015,1177,Lichtsein,2017/01/04 13:34:00+00,0,0,131__,17.566,ra,131__,17.56506,ZA,0.00020847,Y,N,Middel,43691.93359,361071.25,0,Definitief,22323,,,250,131_4V_19.1,,,2017/01/04 13:32:11+00,41a4a1bb-f3c7-43de-aec7-e26e74b60945
1475,131-2016-40-0018,1193,Lichtsein,2017/01/04 13:36:37+00,0,0,131__,19.167,zb,131__,19.166534,w4L-sZB,0.00570812,Y,N,Middel,43999.14844,362631.5625,0,Definitief,22324,,,250,131_1V_24.5,,,2017/01/04 13:34:11+00,e787e586-a143-4a36-8812-4ce6840bd9e5
1476,131-2016-40-0001,174,Lichtsein,2017/01/04 13:41:30+00,0,4600,131__,17.423,za,131__,17.422515,ZA,0.00678265,N,Y,Middel,43697.35156,360927.625,0,Definitief,22326,,,250,131_4V_19.1,,,2017/01/04 13:38:29+00,41a4a1bb-f3c7-43de-aec7-e26e74b60945
1477,131-2016-40-0003,14,Wisselbediening,2017/01/04 14:00:21+00,0,3800,131__,17.353,22,131__,17.353347,22,0.00012834,N,N,Middel,43693.70313,360857.84375,0,Definitief,22328,,,250,131_12Q_17.3,,,2017/01/04 13:57:58+00,ecb843f1-137c-40ba-92ae-050ab03c3cf3
1478,131-2016-40-0007,11,Wisselbediening,2017/01/04 14:13:00+00,0,390,131__,17.257,11,131__,17.256256,11,0.01101835,N,N,Middel,43698.59375,360760.375,0,Definitief,22332,,,250,131_11L_17.3,,,2017/01/04 14:11:14+00,82d0ef00-9470-4c35-9602-5e7bcac0ccc8
1479,131-2016-40-0008,10,Wisselbediening,2017/01/04 14:14:48+00,0,390,131__,16.985,10,131__,16.986349,10,0.11395974,N,N,Middel,43742.21094,360494.21875,0,Definitief,22333,,,250,131_9L_17.0,,,2017/01/04 14:13:14+00,bd5e1ccf-3456-411f-83b6-484a316dd69e
1480,623-2016-42-0037,,Kunstwerk,2017/01/09 09:45:35+00,0,0,623__,17.398,604,623__,17.397674,604,0.02566319,Y,N,Middel,104989.92969,459875.5,0,Definitief,22336,,,250,623_341R_17.7,,,2017/01/09 09:42:04+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1481,623-2016-42-0038,,Kunstwerk,2017/01/09 09:52:51+00,0,0,623__,17.402,604,623__,17.401648,604,0.01499607,Y,N,Middel,104987.96875,459878.71875,0,Definitief,22337,,,250,623_341R_17.7,,,2017/01/09 09:51:21+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1482,623-2016-42-0039,,Hekwerk,2017/01/09 09:54:36+00,0,0,623__,17.401,604,623__,17.401327,604,0.02879635,Y,N,Middel,104988.125,459878.4375,0,Definitief,22338,,,250,623_341R_17.7,,,2017/01/09 09:53:08+00,f88a9748-2a3d-4c3f-8053-39fc635e8c5c
1483,623-2016-42-0040,338,Lichtsein,2017/01/09 09:56:44+00,0,0,623__,17.411,603,623__,17.411257,,,Y,N,Middel,104984.89844,459888.15625,0,Definitief,22339,,,250,,,,2017/01/09 09:54:52+00,
1484,623-2016-42-0043,,Bord,2017/01/09 10:28:45+00,0,0,623__,17.316,601,623__,17.315527,601,0.0053172,Y,N,Middel,105049.17969,459815.5,0,Definitief,22341,,,250,623_337T_17.8,,,2017/01/09 09:58:43+00,7d3f52d6-7190-4e2a-be68-50a312368cc1
1485,623-2016-42-0044,,Bord,2017/01/09 10:30:37+00,0,0,623__,17.316,602,623__,17.315548,602,0.00130287,Y,N,Middel,105045.96875,459813.59375,0,Definitief,22342,,,250,623_339L_17.7,,,2017/01/09 10:28:57+00,b6cada44-9b40-4985-abd5-f49c6ce7d1fb
1486,623-2016-42-0055,346,Lichtsein,2017/01/09 10:55:06+00,0,0,623__,17.41,601,623__,17.409156,601,0.00288523,Y,N,Middel,105000.17969,459895.21875,0,Definitief,22345,,,250,623_337T_17.8,,,2017/01/09 10:52:49+00,7d3f52d6-7190-4e2a-be68-50a312368cc1
1487,623-2016-42-0057,339,Wisselbediening,2017/01/09 13:33:59+00,0,400,623__,17.741,339,623__,17.74056,339,0.08300027,N,Y,Middel,104813.54688,460168.1875,0,Definitief,22348,,,250,623_339L_17.7,,,2017/01/09 11:17:48+00,b6cada44-9b40-4985-abd5-f49c6ce7d1fb
1488,623-2016-42-0058,335,Wisselbediening,2017/01/09 13:36:12+00,0,180,623__,17.746,335,623__,17.74601,335/337,0.19004602,N,N,Middel,104809.88281,460172.1875,0,Definitief,22349,,,250,623_337P_17.8,,,2017/01/09 13:34:44+00,462a7e08-c336-48b3-a3e6-d230ccb8d874
1489,623-2016-42-0061,,Bord,2017/01/09 14:15:47+00,0,2300,623__,17.842,le,623__,17.842913,w335/337Q-sLE,0.01118863,N,N,Middel,104741.27344,460239.78125,0,Definitief,22350,,,250,103_317V_24.5,,,2017/01/09 13:36:27+00,2103f4d4-e707-4d2d-9ae9-574aa3750db0
1490,623-2016-42-0003,364,Lichtsein,2017/01/09 15:17:45+00,0,0,623__,16.86,ld,623__,16.860458,sLD-w365V,0.00510862,Y,N,Middel,105284.85156,459424.625,0,Definitief,22351,,,250,623_365V_17.0,,,2017/01/09 14:29:03+00,e82ffaca-cc4b-431c-aaf4-2aec9f5f2e46
1491,623-2016-42-0022,,Kunstwerk,2017/01/10 08:53:37+00,0,0,623__,17.398,603,623__,17.397756,603,0.00448099,Y,N,Middel,104993.77344,459877.90625,0,Definitief,22352,,,250,623_341L_17.7,,,2017/01/10 08:51:27+00,779807f8-d83b-43da-bb0b-4e36b169da27
1492,623-2016-42-0023,,Bord,2017/01/10 08:55:48+00,0,0,623__,17.382,603,623__,17.372473,,,Y,N,Middel,105009.71875,459858.0625,0,Definitief,22353,,,250,,,,2017/01/10 08:53:54+00,
