gemcode;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm0206;lbm0208;lbm0210;lbm0608;lbm0610;lbm0810;bev;lftsam;publ;veilig;vrz;won
537;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,87385;-4,28271;21,70078;10,17775;25,14453;-18,91966
537;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,39231;-10,10485;24,82294;7,38373;22,00482;-18,89166
537;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,58628;-7,42164;25,74002;9,66406;21,74656;-14,70192
537;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,01697;-7,05701;29,87849;8,18182;22,02023;-14,41167
542;1998;positief; ; ; ; ; ; ; ; ; ; ;19,08865;-6,76054;9,80764;16,68427;-27,08029;-20,07041
542;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,33564;8,24404;8,86212;15,12067;-8,14443;-19,00669
542;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;17,79141;7,34063;10,60894;5,26746;-5,73332;-17,35884
542;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,09406;8,12498;28,19315;8,03039;-9,25882;-13,43488
542;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,1999;9,08763;32,60245;6,79312;-12,08762;-12,05645
545;1998;positief; ; ; ; ; ; ; ; ; ; ;-2,55877;-12,40888;3,56915;5,60685;-29,06152;-15,51767
545;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-,97541;4,3491;2,71851;6,81346;26,17002;-18,67261
545;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-4,41218;-,41009;4,60062;-1,76232;28,63935;-17,18615
545;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;4,05886;1,52156;-,54143;-6,67002;25,05798;-15,18263
545;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;5,77648;2,46385;,17508;-2,34282;25,98345;-13,84956
546;1998;positief; ; ; ; ; ; ; ; ; ; ;-8,20077;-14,06366;30,08083;-7,12299;31,33753;-20,62554
546;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;7,02214;-8,61046;29,2818;-32,42793;26,91845;-19,70425
546;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-,76427;-11,28117;31,15372;-29,62985;18,05162;-18,98845
546;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,63919;-11,02387;31,15151;-25,35087;18,15619;-15,77085
546;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,87767;-10,34644;35,57964;-24,51413;15,85303;-16,74855
547;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,31071;-9,68106;20,84562;25,23492;3,41048;-18,42592
547;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,21819;4,85219;21,20988;18,53965;3,58021;-14,41379
547;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,20553;1,54513;23,77467;16,60475;-,44627;-15,04373
547;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,93802;4,63322;30,8096;16,14308;-2,23396;-12,00367
547;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;18,70314;5,57865;33,71926;24,86867;-4,58603;-11,0499
553;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,89066;-16,57812;13,16015;24,55866;-5,9112;-10,37557
553;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,76181;,92173;13,5788;15,18311;33,08718;-10,51313
553;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,48249;-4,92127;17,73313;8,73948;31,35976;-9,3376
553;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,97503;-2,92768;21,02698;18,15841;31,61081;-6,19051
553;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,83464;-,75289;28,0663;15,59051;32,56839;-5,699
556;1998;positief; ; ; ; ; ; ; ; ; ; ;-6,52571;-13,56335;17,43661;14,60362;30,99108;-37,89702
556;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;2,95827;-7,22946;15,20959;-3,44309;-18,34872;-35,80414
556;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-7,11634;-8,93528;18,97554;-4,51779;-18,34273;-34,18015
556;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;5,2212;-,92029;19,94368;-4,84375;-18,60516;-30,4865
556;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;1,38138;4,51731;28,35827;-5,89288;-20,13887;-30,79685
559;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,73239;-,75133;,3345;28,77837;27,5688;-8,727
559;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,8027;11,1247;,35525;25,56424;-22,86714;-1,24507
559;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,77216;-5,41192;1,27666;9,93298;-25,75485;-4,1916
559;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,57621;-1,88173;5,68559;17,21244;21,28944;-2,14509
559;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,73509;-1,99703;19,80592;20,74165;23,24645;-,10813
568;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,95509;-,56388;-1,76487;31,37323;28,75909;7,65048
568;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,38152;4,7759;-1,24626;31,33405;-17,63433;8,13177
568;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,46064;2,94228;3,67462;22,65679;-24,22751;5,20806
568;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;22,29936;2,93448;-4,38522;23,46689;-24,26555;8,01779
568;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,87472;7,74929;25,73954;17,51521;-20,87626;9,07542
569;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;21,4216;-4,02426;33,09197;21,63565;33,46682;8,27898
569;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,52365;5,12948;32,53546;27,57062;-24,23791;10,5842
569;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;19,59145;-4,04851;36,21536;24,93084;-27,0023;9,24623
569;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,24967;,36534;30,68431;27,21968;-27,82338;12,05338
569;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,7186;4,731;40,00922;31,22685;-28,71171;13,0065
571;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;16,84448;18,18664;38,85717;36,01575;-22,09086;-12,64658
571;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,4291;15,11757;37,78559;25,06993;-12,52175;-15,94597
571;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,79796;5,45404;39,09849;23,58241;-21,19153;-14,50081
571;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,95345;1,34496;33,38029;31,3441;-21,13123;-12,01469
571;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,78223;2,07263;45,7752;30,56068;-21,34491;-10,76626
575;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;21,90991;-3,79589;17,47874;-8,29286;-,40338;-,46222
575;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;25,89695;3,56556;15,99359;-18,98694;30,14324;1,47442
575;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,17945;-3,86306;17,36578;-14,69114;26,39005;1,995
575;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,34824;-2,78127;15,17516;-10,06942;27,7783;3,90036
575;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,1085;2,12521;15,52449;-6,84979;27,66282;5,37701
576;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,78986;7,2237;5,71534;26,96681;-9,65044;2,27847
576;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,92696;9,29033;4,69893;25,43571;-10,30067;3,38699
576;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,16388;4,52803;5,53148;25,98515;-12,07478;,92272
576;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,22533;8,24284;,63564;25,98544;-16,32732;1,49123
576;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;24,81995;5,97039;8,89556;25,43408;-14,85123;1,16853
579;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;27,01068;14,85794;20,53515;29,50817;12,1777;7,71228
579;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;29,2038;13,16201;17,99866;6,70998;5,74648;10,06704
579;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;26,93611;3,89364;24,12554;13,04798;3,91457;8,06523
579;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;29,03527;4,64827;28,29073;29,5965;3,32785;10,32511
579;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,88669;6,18738;28,23333;29,16125;2,4277;11,42752
580;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;14,02398;16,60062;-11,59663;41,36505;-27,77014;-4,30697
580;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,26618;15,52462;-12,23127;24,44878;-31,07893;-1,00773
580;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,78508;6,87411;-11,04314;19,23204;-22,80331;-2,26422
580;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,43307;7,29075;-15,53699;26,74673;-24,61787;1,27281
580;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,22574;9,25914;-,22131;18,727;-29,51615;2,59822
584;1998;positief; ; ; ; ; ; ; ; ; ; ;19,83986;11,60159;22,4752;-3,23632;-23,78412;-4,18278
584;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,37884;3,05692;19,83586;-1,95865;27,0702;-2,9501
584;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;21,72465;-2,42471;21,3231;-3,65767;26,01855;-5,17356
584;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,16055;-1,1415;31,05241;4,62338;23,89032;-1,71471
584;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;27,19409;,26443;37,29424;4,59397;21,09122;-,65633
585;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,96351;-3,15195;9,64185;30,2887;10,45454;2,76059
585;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,3461;5,39033;8,21289;22,3623;-16,49113;5,72359
585;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,60036;3,28886;10,88081;21,85139;-16,91613;8,67997
585;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;25,08156;5,79252;13,45116;30,0974;-20,64376;10,07741
585;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,97758;8,85468;33,38062;30,55382;-20,36968;9,42313
588;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,37915;6,78458;3,97282;43,36774;-30,24167;12,08956
588;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,86566;13,60139;4,09047;33,6307;-8,14325;13,29184
588;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,56202;6,08603;9,59896;34,01654;-11,56954;13,62621
588;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,57033;11,18819;4,00523;36,75812;-18,88617;15,46756
588;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,45435;12,58754;30,11043;37,02004;-23,12068;17,16277
589;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;21,02158;13,75581;-9,34729;16,38664;-9,71422;15,394
589;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;22,29529;15,82813;-9,54684;25,81648;-5,91368;17,28482
589;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,79725;16,66211;-6,43092;28,20593;-9,91622;12,7461
589;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,44736;9,37468;-2,14938;31,35799;-11,07999;17,12689
589;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;23,50116;10,11743;-3,14791;30,30871;-16,9713;18,41193
590;1998;positief; ; ; ; ; ; ; ; ; ; ;12,65483;-3,17857;1,15388;22,59725;5,05855;-17,00161
590;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;19,72014;4,17026;2,38395;9,60667;-4,50845;-15,57389
590;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;15,67485;-4,55588;6,31694;-,99767;-3,30878;-12,71178
590;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,74713;1,06926;16,65426;15,20664;-4,8908;-8,07645
590;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;25,61153;3,6154;29,23553;20,63265;-4,88858;-7,98751
595;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;25,04586;-2,29728;19,97644;31,28517;29,67905;17,26411
595;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;24,58844;8,50799;18,86977;24,78895;-,60021;20,64069
595;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;24,57953;2,48592;20,84331;26,76763;-4,89998;18,94384
595;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;27,72549;3,45781;16,36758;26,88514;-5,51002;20,01273
595;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;28,86356;3,92129;35,84181;30,71713;-7,22509;20,40467
597;1998;positief; ; ; ; ; ; ; ; ; ; ;10,89653;-7,53124;-13,46187;24,57037;-3,97049;-26,15061
597;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;16,63196;2,4398;-12,01877;24,65097;13,28804;-24,88237
597;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;12,2211;2,2118;-8,9937;18,51188;11,47431;-23,02678
597;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;16,3086;3,05697;-3,01339;19,92203;11,59972;-20,86504
597;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;19,30477;4,42363;13,98315;18,87832;11,24064;-20,37042
599;1998;matig; ; ; ; ; ; ; ; ; ; ;-44,68063;-10,11867;-7,89417;-33,20548;24,95456;-43,30982
599;2002;matig positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-37,26787;-2,25405;-7,02873;-43,40824;24,96666;-41,25257
599;2006;matig; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-42,89296;-10,36325;-1,54273;-46,4047;24,96386;-40,35096
599;2008;matig positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-36,88523;-9,01747;3,87394;-45,17155;24,22573;-36,13229
599;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-35,52106;-8,53571;19,45204;-45,34784;24,09617;-35,58374
600;1998;positief; ; ; ; ; ; ; ; ; ; ;,8057;-19,49445;-2,96816;1,02607;-20,33347;-30,70204
600;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,27223;-8,95823;1,6566;,59467;-22,52831;-28,47841
600;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-1,67911;-,88569;2,4525;-1,72356;-22,04945;-27,44095
600;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;11,81966;-4,35111;,40957;-4,03415;-22,20482;-24,38914
600;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,15846;,24571;23,12492;-1,33125;-21,94983;-23,67686
603;1998;positief; ; ; ; ; ; ; ; ; ; ;10,39952;-,90293;-14,24171;19,22227;7,31042;-31,40146
603;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;13,18529;17,35685;-12,36016;4,07388;36,597;-30,60062
603;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,06562;11,18235;-9,87658;-5,09138;26,31295;-31,40065
603;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,05144;11,59604;-5,71508;-6,8202;26,60077;-29,20562
603;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,05873;13,81876;7,34051;-6,97265;37,39964;-29,61497
606;1998;matig positief; ; ; ; ; ; ; ; ; ; ;-25,13847;-10,15796;1,70809;-,09064;24,7658;-35,70163
606;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-13,4969;3,99461;-1,31089;-11,267;23,95044;-31,81925
606;2006;matig positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-22,21021;-5,43145;-1,26307;-25,48655;20,44003;-29,12166
606;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-9,61062;-4,99683;-5,0784;-25,53225;19,56204;-24,11746
606;2010;matig positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-19,33362;-4,33956;15,40773;-25,76954;21,29769;-24,32449
608;1998;positief; ; ; ; ; ; ; ; ; ; ;8,77828;-14,58175;11,91713;2,53902;35,43016;-12,3045
608;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;11,75146;-2,05925;8,70275;-14,53084;-31,16176;-11,19873
608;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;7,39715;-9,8246;10,70809;-10,59516;-31,02922;-11,21081
608;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;15,05383;-7,03695;17,3046;-6,12675;-31,00868;-8,5799
608;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;14,09672;-2,82947;20,34732;-,33353;-30,49145;-8,39524
610;1998;positief; ; ; ; ; ; ; ; ; ; ;9,18145;-4,33687;11,07017;15,12714;-8,24913;-20,92523
610;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;17,87707;4,08013;11,75842;8,7317;25,42617;-19,51712
610;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;9,60559;-,90332;11,58578;-3,65922;25,5761;-22,62988
610;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;19,91947;-,24682;21,44018;20,6952;24,94548;-19,14635
610;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;21,09475;,70098;39,01633;14,31933;-22,11826;-18,95802
611;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;19,95672;6,56403;-9,76376;31,88124;-25,21618;3,96404
611;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;20,5411;13,78116;-9,95111;29,30721;-16,3225;8,67997
611;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;18,82422;8,5349;-6,23901;29,70606;-17,70011;6,9075
611;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;24,85719;7,18557;-8,74887;35,94893;-19,27497;9,49014
611;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;26,33725;8,9408;19,32611;34,20615;-24,01136;10,85375
612;1998;positief; ; ; ; ; ; ; ; ; ; ;-7,70065;-10,29589;13,75527;-13,07387;-2,71105;-29,4312
612;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;5,15678;-8,45042;12,91746;-11,7824;11,59046;-25,75422
612;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-5,19808;-10,32552;14,2718;-23,04655;8,97955;-23,95356
612;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;7,91248;-8,91498;24,72374;-33,80901;9,92409;-21,67185
612;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;4,92938;-7,53474;27,39646;-32,47982;9,15148;-20,80618
613;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;24,41247;,71559;-11,80842;19,59504;-12,13565;-4,21575
613;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;23,52898;11,16523;-14,16826;27,57537;-12,93129;,94518
613;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;20,99617;9,41039;-13,96255;17,93405;-15,89613;,80186
613;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;23,27108;2,79895;-3,15748;19,85272;-14,16563;4,12048
613;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;20,46049;8,31613;-1,77762;15,21353;-16,80939;6,03038
614;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;24,09451;2,52443;-7,72504;35,32561;-15,61096;28,48032
614;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;26,9279;16,73739;-9,12719;38,7606;-30,02376;30,36485
614;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;22,83765;10,02623;-7,16134;28,44512;-29,17832;30,95624
614;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;28,36462;14,68937;-5,57514;19,83533;-29,48005;30,26354
614;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;30,73556;14,91314;9,32483;17,72126;-29,54661;30,72162
617;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;18,31383;4,14315;-4,60884;30,02763;-21,90674;11,99684
617;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,67208;14,58111;-2,63414;23,83223;-35,15861;11,95329
617;2006;zeer positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;16,69358;9,79065;,88447;10,52244;-35,66513;8,19245
617;2008;zeer positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;21,3535;8,0836;-3,66593;25,14937;-35,31533;9,67394
617;2010;zeer positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;22,0431;8,94119;15,95435;26,2821;-35,43344;9,16737
620;1998;positief; ; ; ; ; ; ; ; ; ; ;10,25385;-6,60995;-4,4947;14,4125;-13,62032;-10,00204
620;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;10,8921;1,68857;-5,71404;11,8815;-14,11606;-8,91013
620;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;5,94718;-1,03815;-3,04841;5,70993;-26,05998;-6,64948
620;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;12,43821;-3,38401;-,27584;-1,15925;-27,21427;-3,60326
620;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;15,31084;-,58339;3,43063;3,05295;-14,82071;-2,48341
622;1998;positief; ; ; ; ; ; ; ; ; ; ;-10,75686;-9,4426;5,64264;16,53253;24,56144;-41,83968
622;2002;positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;-1,81338;,8784;5,3493;1,79816;24,20812;-40,32929
622;2006;positief; ;geen ontwikkeling; ; ;geen ontwikkeling; ; ; ; ; ;-13,8144;-5,28411;10,63403;-11,06807;18,11808;-39,44519
622;2008;positief; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling; ; ;-1,94915;-1,11068;1,44521;-13,28289;17,8145;-36,99978
622;2010;positief; ; ; ;geen ontwikkeling; ; ;geen ontwikkeling; ;geen ontwikkeling;geen ontwikkeling;-4,02186;,26832;23,94644;-12,54974;18,06244;-37,15684
623;1998;zeer positief; ; ; ; ; ; ; ; ; ; ;20,34492;20,51698;5,00901;39,02752;10,87693;13,55454
623;2002;zeer positief;geen ontwikkeling; ; ; ; ; ; ; ; ; ;21,69407;15,56449;4,16385;36,82186;-16,41977;15,99507
