buurtcode;soort_groen;gew_gem_afstand
F84c;groen_natuurpark;900.411658618214
T94b;groen_natuurpark;761.897732620111
F88d;groen_natuurpark;724.349725885269
N72b;groen_natuurpark;385.158789200194
N69a;groen_natuurpark;605.911385827539
T94i;groen_natuurpark;593.253128232943
F78e;groen_natuurpark;571.470805581982
T95b;groen_natuurpark;881.434371157402
M35f;groen_natuurpark;789.073329545153
N73b;groen_natuurpark;1277.34867054156
M51c;groen_natuurpark;862.832661560608
M35e;groen_natuurpark;773.483868991464
T94f;groen_natuurpark;921.334791734253
T94c;groen_natuurpark;744.350481802355
N73a;groen_natuurpark;1227.95812878355
F88a;groen_natuurpark;697.832086179182
M51b;groen_natuurpark;942.269077947907
N66b;groen_natuurpark;1746.01131928924
N68f;groen_natuurpark;931.989155352005
K90d;groen_natuurpark;1165.43194464989
N64b;groen_natuurpark;782.108015868933
K90i;groen_natuurpark;1053.89434389269
N68c;groen_natuurpark;951.703498338616
F76b;groen_natuurpark;1213.10297782912
M56i;groen_natuurpark;1829.97611951394
K90j;groen_natuurpark;669.733158014564
F88b;groen_natuurpark;908.079092336087
N69k;groen_natuurpark;976.863953700587
N60a;groen_natuurpark;1240.37667082607
T96d;groen_natuurpark;1033.14756918058
F88g;groen_natuurpark;1076.32920621189
M35b;groen_natuurpark;1050.26115103502
T97a;groen_natuurpark;952.757244433351
T96b;groen_natuurpark;1060.45885853624
N61a;groen_natuurpark;1096.76572513024
N68b;groen_natuurpark;1053.89752273465
T94n;groen_natuurpark;1006.65675531596
F78c;groen_natuurpark;947.924923228986
K23c;groen_natuurpark;897.214803472241
T92f;groen_natuurpark;809.527117764302
N60b;groen_natuurpark;1175.50619445519
F77d;groen_natuurpark;1100.29434976176
N74a;groen_natuurpark;915.965904483002
T94h;groen_natuurpark;1149.37798528178
F82c;groen_natuurpark;1145.10133435065
N66g;groen_natuurpark;1225.11869670572
F77a;groen_natuurpark;1498.47799468963
N60c;groen_natuurpark;1287.16726269731
F81e;groen_natuurpark;1552.42035762102
N65a;groen_natuurpark;1159.98052889615
T98a;groen_natuurpark;1553.81811916612
F78b;groen_natuurpark;1352.20964776456
B10h;groen_natuurpark;1329.29458660107
N69c;groen_natuurpark;1306.86671613604
N69j;groen_natuurpark;1223.02915939755
F78a;groen_natuurpark;1250.12924382983
F88i;groen_natuurpark;1177.87978096009
T94d;groen_natuurpark;1340.26790701246
F81d;groen_natuurpark;1412.32867124068
N66c;groen_natuurpark;1501.95286395933
F79b;groen_natuurpark;1279.19953608732
N68e;groen_natuurpark;1304.46552053971
K44d;groen_natuurpark;1420.10043443762
N73h;groen_natuurpark;2601.46001884154
N74b;groen_natuurpark;1298.25633629914
F83a;groen_natuurpark;1536.62549872859
N64a;groen_natuurpark;1306.63969567126
F88f;groen_natuurpark;1364.36800901004
K48d;groen_natuurpark;1414.24771737728
N68d;groen_natuurpark;1394.42181076044
M35a;groen_natuurpark;1416.66659036
F84a;groen_natuurpark;1616.7787041618
F89d;groen_natuurpark;1208.0321531966
F89c;groen_natuurpark;1548.38275928158
T93c;groen_natuurpark;1524.32198020533
F11f;groen_natuurpark;1467.7158240838
T93d;groen_natuurpark;1663.22329501612
F11a;groen_natuurpark;1706.8367701189
T92d;groen_natuurpark;1217.35125553073
F87e;groen_natuurpark;1396.11587269426
N71c;groen_natuurpark;2004.40326965602
T96a;groen_natuurpark;1520.67058692003
K44c;groen_natuurpark;1562.35801754372
T95c;groen_natuurpark;1740.84728103854
K48f;groen_natuurpark;1653.45041323457
F77b;groen_natuurpark;1749.44972573005
T96c;groen_natuurpark;1708.07511967884
F84b;groen_natuurpark;1851.74308893218
F82b;groen_natuurpark;1559.88653481681
F77f;groen_natuurpark;1509.43378348035
F81c;groen_natuurpark;1717.36399550627
K23a;groen_natuurpark;1401.58218855465
F87c;groen_natuurpark;1606.83141693042
T93j;groen_natuurpark;1492.92980517762
T94e;groen_natuurpark;1576.94218167723
N68a;groen_natuurpark;1480.75741743171
N66f;groen_natuurpark;1699.55946106665
N65b;groen_natuurpark;1890.97553075684
T95a;groen_natuurpark;1741.90740170712
M33c;groen_natuurpark;1850.16292453448
T94l;groen_natuurpark;1738.43570253409
M33d;groen_natuurpark;1798.61989177877
N69m;groen_natuurpark;1900.41287472575
N69l;groen_natuurpark;1662.68017227536
N70b;groen_natuurpark;2115.35162138843
