Ministerie;handelsnaam na kvk;3000 - Uitbesteden overig;3110 - Uitbesteden organisatie- en formatieadviesopdrachten;3120 - Uitbesteden beleidsadvies- en onderzoeksopdrachten;3130 - Uitbesteden communicatieadvies;3140 - Uitbesteden juridisch adviesopdrachten;3150 - Uitbesteden automatiseringsadvies;3160 - Uitbesteden accountancy en financien;Eindtotaal
I & M;CoÃƒÂ¶peratie PreventPartner UA;;;1;;;;;1
I & M;CoÃƒÂ¶peratieve Rabobank UA;;1;1;;;;;1
I & M;Coastal & Marine Union;1;;;;;;;1
I & M;Coby Int. Fair Support;1;;;;;;;1
I & M;Coform B.V.;;1;;;;;;1
I & M;Collabó B.V.;;1;;;;;;1
I & M;Collective Talent Company;;;1;;;;;1
I & M;Colorworks B.V.;;;;;;1;;1
I & M;Common Eye B.V.;1;;;;;;;1
I & M;Complions-GRC B.V.;;;;;;1;;1
I & M;Compu'Train;1;;;;;;;1
I & M;ConcepT, Studiever. Civ. Techn. Univ. Twente;;1;;;;;;1
I & M;Connexxion Taxi Services B.V.;1;;;;;;;1
I & M;Connexxion Tours B.V.;1;;;;;;;1
I & M;Consciente;;;1;;;;;1
I & M;Consciousness Consultancy;1;;;;;;;1
I & M;CONSENS Advies B.V.;1;;;;;;;1
I & M;Content Business XL;1;;;;;;;1
I & M;Contenture;1;;;;;;;1
I & M;Cooper Productions;1;;;;;;;1
I & M;Coöperatie Green Events Nederland UA;1;;;;;;;1
I & M;Coöperatieve Publieke Versnellers UA;1;;;;;;;1
I & M;Coprose;1;;;;;;;1
I & M;Cosanta B.V.;;;1;;;;;1
I & M;CPLS Text & Copy;1;;;;;;;1
I & M;Crossover Consultancy B.V.;1;;;;;;;1
I & M;Cu4iS B.V.;;1;;;;;;1
I & M;Customeyes B.V.;;;1;;;;;1
I & M;Cycle and the City;1;;;;;;;1
I & M;D' Uston en Allard;1;;;;;;;1
I & M;D.P. Hilversum B.V.;1;1;;;;;;1
I & M;DÃ©hora detachering B.V.;;;1;;;;;1
I & M;Dagelijks Lekker B.V.;1;;;;;;;1
I & M;Dahvo B.V.;;;;;;1;;1
I & M;Dakbar B.V.;1;;;;;;;1
I & M;DataExpert B.V.;;;;;;1;;1
I & M;De Baak Administratie;;1;;;;;;1
I & M;De Baak Noordwijk B.V.;1;;;;;;;1
I & M;De Bakkerswinkel Den Haag;1;;;;;;;1
I & M;De Bataaf B.V.;1;;;;;;;1
I & M;De Booij Party en Congresarchitekten;1;;;;;;;1
I & M;De Branding Utrecht B.V.;1;;;;;;;1
I & M;De Coaching Centrale B.V.;1;;;;;;;1
I & M;De CoÃƒÂ¶peratieve Betuwse Fruitmotor UA;1;;;;;;;1
I & M;De Colonie Houten B.V.;1;;;;;;;1
I & M;De Efteling B.V.;1;;;;;;;1
I & M;De Harmonie B.V.;1;;;;;;;1
I & M;De heer Environment & Communication;;1;;;;;;1
I & M;De Lange Huizen, Dam.- & Her. Modecentr. B.V.;1;;;;;;;1
I & M;De Lekkernij Utrecht B.V.;1;;;;;;;1
I & M;De Lorijn Raadgevers Onroerend Goed B.V.;1;;;;;;;1
I & M;De Muynck Exploitatie B.V.;1;;;;;;;1
I & M;DE PERSGROEP NEDERLAND B.V.;1;;;;;;;1
I & M;De Plannenmakerij;1;;;;;;;1
I & M;De Pont B.V.;1;;;;;;;1
I & M;De Poort van Kleef Utrecht B.V.;1;;;;;;;1
I & M;De Ridder Consult B.V.;1;;;;;;;1
I & M;De Sinjoor;1;;;;;;;1
I & M;de Smeltkroes;1;;;;;;;1
I & M;De Stadstuin;;1;;;;;;1
I & M;De Stickerkoning B.V.;1;;;;;;;1
I & M;De Verbeelding;;;1;;;;;1
I & M;De Verbeeldingh B.V.;;1;;;;;;1
I & M;De Verkeerspsycholoog GTi;1;;;;;;;1
I & M;De Vlinderstichting;;1;;;;;;1
I & M;De Vries Projekt Design B.V.;1;;;;;;;1
I & M;DE WATERMOLEN van Opwetten B.V.;1;;;;;;;1
I & M;De Winkel van Sinkel B.V.;1;;;;;;;1
I & M;De Zaak van Dorien;1;;;;;;;1
I & M;De Zaak van Geert;1;;;;;;;1
I & M;De zee van Mogelijkheden;;1;;;;;;1
I & M;De Zoete Inval B.V.;1;;;;;;;1
I & M;Decolux Holding B.V.;1;;;;;;;1
I & M;DEFACTO Architectuur en Stedenbouw;1;;;;;;;1
I & M;DEGAS;1;;;;;;;1
I & M;Dehaco B.V.;;;1;;;;;1
I & M;Delft Museum Hotel B.V.;1;;;;;;;1
I & M;Denion Consulting;1;;;;;;;1
I & M;Denis Guzzo;1;;;;;;;1
I & M;Department of the Future B.V.;1;;;;;;;1
I & M;depoorte.com;1;;;;;;;1
I & M;DeSeizoenen B.V.;;;1;;;;;1
I & M;Deuts;;1;;;;;;1
I & M;DEUTSCHER WETTERDIENST;;1;;;;;;1
I & M;Dezember;1;;;;;;;1
I & M;Diemex Expertise;;;;;1;;;1
I & M;DIGITAL ACTION;1;;;;;;;1
I & M;Digiweavr Ltd;1;;;;;;;1
I & M;Diner Thuis;1;;;;;;;1
I & M;Discountoffice.nl B.V.;1;1;;;;;;1
I & M;Dispuut Verkeer;1;;;;;;;1
I & M;DIT B.V.;1;;;;;;;1
I & M;DitisNEWZAssen B.V.;1;;;;;;;1
I & M;DIW Berlin - Deutsches Institut für;1;;;;;;;1
I & M;DNV GL BUSINESS ASSURANCE;;;;;;;1;1
I & M;DocWolves B.V.;1;;;;;;;1
I & M;DODS PARLIAMENTARY COMMUNICATIONS L;1;;;;;;;1
I & M;Doenederland.nl B.V.;;1;;;;;;1
I & M;Doeners en Durfals B.V.;1;;;;;;;1
I & M;Domani;1;;;;;;;1
I & M;Domstad Evenementen B.V.;;;;;;;1;1
I & M;Don Bureau B.V.;1;;;1;;;;1
I & M;Donki Gotte;1;;;;;;;1
I & M;Door & Door Design;1;;;;;;;1
I & M;DOTS en TANGO BVBA;1;;;;;;;1
I & M;Doubble U Hostesses & Crew B.V.;1;;;;;;;1
I & M;Double Healix Educational Media B.V.;;;1;;;;;1
I & M;DoubleTree by Hilton Hotel A'dam Centr. Stat.;1;;;;;;;1
I & M;Doxa HR;1;1;;;;;;1
I & M;DPA Cauberg-Huygen;1;;;;;;;1
I & M;Drawin';1;;;;;;;1
I & M;Drukkerij Aeroprint;1;;;;;;;1
I & M;Drukkerij Veltmann B.V.;1;;;;;;;1
I & M;DSR Food Vianen eo;;;;;;1;;1
I & M;Du Nord Rijwielen B.V.;;;1;;;;;1
I & M;Duinhoeve Consult;1;;;;;;;1
I & M;Dulk Music Productions;;1;;;;;;1
I & M;Dutch Aviation Group (DAG);1;;;;;;;1
I & M;Dutch Design Sketching;1;;;;;;;1
I & M;Dynamar B.V.;1;;;;;;;1
I & M;E.A.M. Groenewegen Holding B.V.;1;;;;;;;1
I & M;E4S Consult B.V.;1;;;;;;;1
I & M;Ebbinge & Company International Holding B.V.;1;;;;;;;1
I & M;Econsultancy B.V.;1;;;;;;;1
I & M;EC-Rent;1;;;;;;;1
I & M;Eden Den Haag Hotel Exploitatie I B.V.;;1;;;;;;1
I & M;Eden Oranje Hotel B.V.;;1;;;;;;1
I & M;edithcamerik.nl;1;;;;;;;1
I & M;Eduvision B.V.;1;;;;;;;1
I & M;EetcafÃƒÂ© Noorderpoort-Harlingen;1;;;;;;;1
I & M;Eetcafé De Poort B.V.;1;;;;;;;1
I & M;EGA Multipromotions;;;1;;;;;1
I & M;EHM Hotel Breda B.V.;1;;;;;;;1
I & M;Eigeman-ID;;1;;;;;;1
I & M;Eijkelkamp Soil & Water B.V.;;1;;;;;;1
I & M;El Primo;1;;;;;;;1
I & M;Elbenk Com B.V.;1;;;;;;;1
I & M;Elektrotechnische Studievereniging Scintilla;;1;;;;;;1
I & M;Elfer Advies B.V.;1;;;;;;;1
I & M;Elleni;;;;;;;1;1
I & M;Elseco B.V.;;;;;;1;;1
I & M;ENERDATA;1;;;;;;;1
I & M;Energiepartners;1;;;;;;;1
I & M;Energized.org;;;1;;;;;1
I & M;Engels & Partners;1;;;;;;;1
I & M;Engels Horeca Rotterdam B.V.;1;;;;;;;1
I & M;Enpoco;1;;1;;;;;1
I & M;Entopic B.V.;1;1;;;;;;1
I & M;Epona Software Productions B.V.;;1;1;;;;;1
I & M;Erasmus Koeriers B.V.;1;;;;;;;1
I & M;Eric Burgers Tekst & Redactie;;;1;;;;;1
I & M;ESB B.V.;1;;;;;;;1
I & M;Escaping NL B.V.;1;;;;;;;1
I & M;Esra Handelmaatschappij B.V.;1;;;;;;;1
I & M;Esri Nederland Groep;;1;;;;;;1
I & M;ESTHER SCHOEMAKER TAAL, TEKST EN CO;1;;;;;;;1
I & M;Etef B.V.;1;;;;;;;1
I & M;Eten & Zo Zoetermeer B.V.;;1;;;;;;1
I & M;ETH-NPC-Verein;1;;;;;;;1
I & M;Euflex Employment Services B.V.;;1;;;;;;1
I & M;Eurest Services B.V.;1;;;;;;;1
I & M;Eurocontrol B.V.;1;;;;;;;1
I & M;Euromast Horeca B.V.;1;;;;;;;1
I & M;European Barge Union;1;;;;;;;1
I & M;Euro-Toilet B.V.;1;;;;;;;1
I & M;evenementen organisatie de waterkoets;1;;;;;;;1
I & M;Evera en Ondernemershuis Groningen;;;1;;;;;1
I & M;Exellior B.V.;1;;;;;;;1
I & M;EXKI SA;1;;;;;;;1
I & M;Exploitatie Hotel Zeestraat Den Haag B.V.;1;;;;;;;1
I & M;Exploitatiemij. Hot. Chateau St. Gerlach B.V.;;;1;;;;;1
I & M;Exponential Expansion B.V.;1;;;;;;;1
I & M;F.A.X. Translations B.V.;;1;;;;;;1
I & M;Faber Audiovisuals B.V.;1;;;;;;;1
I & M;FAIRNET;1;;;;;;;1
I & M;Features Creative Management B.V.;;1;1;;;;;1
I & M;FEDERATIE DE;;1;;;;;;1
I & M;Femke Teussink Fotografie;1;;;;;;;1
I & M;Fidato B.V.;1;1;;;;;;1
I & M;Fietsverhuur Veerhaven Texel V.O.F.;1;;;;;;;1
I & M;FileLinx Benelux B.V.;;;;1;;;;1
I & M;FilmService B.V.;1;;;;;;;1
I & M;FINANCE CONSULTANTS ASSOCIES;;;;1;;;;1
I & M;Financial Professional Services B.V.;;;;;;;1;1
I & M;FINE ARTS PRODUCTIONS JOHN VAN HELVERT;1;;;;;;;1
I & M;Firmament B.V.;;;1;;;;;1
I & M;First Service Business Events;;;;;;1;;1
I & M;Flanderijn en v. Eck Gerechtsdeurwaard. B.V.;1;;;;;;1;1
I & M;FLASHBAY;1;;;;;;;1
I & M;Fletcher Hotel Rest. Leidschendam - Den Haag;1;;;;;;;1
I & M;Fletcher Hotel Restaurant Elzenduin;1;;;;;;;1
I & M;Flora Party en Event B.V.;1;;;;;;;1
I & M;Flycatcher Internet Research B.V.;1;;;;;;;1
I & M;FM Projekten B.V.;1;;;;;;;1
I & M;Focus Conferences B.V.;1;;;;;;;1
I & M;Fornari;1;;;;;;;1
I & M;Fort Resort Beemster B.V.;1;;;;;;;1
I & M;Fotografie : Paul Voorham;1;;1;;;;;1
I & M;Fotografie Nienke Elenbaas;1;;;;;;;1
I & M;frankly spoken;;1;;;;;;1
I & M;Frankwatching B.V.;1;;;;;;;1
I & M;Frephitophe;;1;;;;;;1
I & M;Frequin Producties;1;;;;;;;1
I & M;Frisse Blikken ondernemen met talent B.V.;1;;1;;;;;1
I & M;Froh Presentaties;1;;;;;;;1
I & M;Fugro NL Land B.V.;1;;;;;;;1
I & M;Fumico Holding B.V.;;;1;;;;;1
I & M;Galerij De Hamer;;;;;;1;;1
I & M;Gall & Gall de Raadt;;;;;;;1;1
I & M;Ganzenmarkt 24-26 Horeca Exploitatie;1;;;;;;;1
I & M;Gastheeren Bedrijfscatering;1;;;;;;;1
I & M;GEBR. BARENDSEN B.V.;1;;;;;;;1
I & M;Generation F B.V.;1;;;;;;;1
I & M;Genius Loci;;1;;;;;;1
I & M;Geonius Geotechniek B.V.;1;;;;;;;1
I & M;Geovusie;1;;;;;;;1
I & M;Giesen Spatial;;;1;;;;;1
I & M;Giftskikker.nl;;1;;;;;;1
I & M;Gijs Kuijper Ontwerp & Illustratie;1;;;;;;;1
I & M;GJJ Produkties;;1;1;;;;;1
I & M;GJM Communicatie B.V.;1;;;;;;;1
I & M;GL events Services;1;;;;;;;1
I & M;Glasservice Friesland B.V.;1;;;;;;;1
I & M;Glassinstruments;;1;;;;;;1
I & M;Globos V.O.F.;1;;;;;;;1
I & M;Goedewaagen Gouda B.V.;1;;;;;;;1
I & M;Gooiland B.V.;1;;;;;;;1
I & M;Gossimijne Horeca B.V.;;1;;;;;;1
I & M;grand cafÃƒÂ© Lebowski;1;;;;;;;1
I & M;Grand HÃ´tel AmrÃ¢th Kurhaus B.V.;1;;;;;;;1
I & M;Grandcafe Buena Vista;1;;;;;;;1
I & M;Grandcafe Haagsche Bluf;;1;;;;;;1
I & M;Grand-diner-café 't Boterhuis B.V.;1;;;;;;;1
I & M;Granny's Corner;1;;;;;;;1
I & M;Graydon Nederland B.V.;;1;;;;;;1
I & M;Greenlight Solutions;1;;;;;;;1
I & M;Groasis B.V.;1;;;;;;;1
I & M;Groei! Advies, Coaching en Training;;1;;;;;;1
I & M;Groenewold Business Partner B.V.;;;1;;;;;1
I & M;Groenhof Coaching;1;;;;;;;1
I & M;GT-ADVIES;1;;;;;;;1
I & M;GW Cross Media B.V.;1;;;;;;;1
I & M;H.J.P. Kaan, thodn Proeflokaal Sijgje Delft;;;;;;1;;1
I & M;HAAGSE BEEK ORGANISATIEADVIES B.V.;;1;;;;;;1
I & M;Haai B.V.;1;1;;;;;;1
I & M;Haarhuis Vastgoed B.V.;1;;;;;;;1
I & M;Haco Belettering;;1;;;;;;1
I & M;Hampshire Exploitatie I B.V.;1;;;;;;;1
I & M;Hans Roggen Fotografie;1;;;;;;;1
I & M;Happy Meat B.V.;1;;;;;;;1
I & M;Harbers Trucks Apeldoorn B.V.;;;1;;;;;1
I & M;Harbour Club;1;;;;;;;1
I & M;Harbour Rotterdam B.V.;1;;;;;;;1
I & M;Harri Trading B.V.;;;;;;;1;1
I & M;Hart Optreden;1;;;;;;;1
I & M;Hartwig Instruments B.V.;;1;;;;;;1
I & M;Haverkamp & Bergers Project Communicatie;1;;;;;;;1
I & M;Havi Reizen B.V.;1;;;;;;;1
I & M;Havinga River Dynamics;1;;;;;;;1
I & M;Hazemeijer Hengelo B.V.;1;;;;;;;1
I & M;HeadFirst B.V.;;1;;;;;;1
I & M;Heart to Change;1;;;;;;;1
I & M;Heavenswater B.V.;1;;;;;;;1
I & M;Heesbeen Feest Groep;1;;;;;;;1
I & M;Heldring Advies;1;;;;;;;1
I & M;Heli Holland Air Service B.V.;1;;;;;;;1
I & M;Heliview Conferences en Training B.V.;;;;;;1;;1
I & M;Helloprint Benelux B.V.;;1;;;;;;1
I & M;Hendrikx van der Spek, Bur. voor Bedr.commun.;;;;;;1;;1
I & M;Henk Maas Weegschalen B.V.;;1;;;;;;1
I & M;Henri Bloem's Wijnkoperij;;1;;;;;;1
I & M;Het Bakkertje;1;;;;;;;1
I & M;Het Gezelschap 'Practische Studie';1;1;;;;;;1
I & M;Het Is Mooi Werk B.V.;;;1;;;;;1
I & M;Het Keringhuis;1;1;;;;;;1
I & M;Het Kookplein;1;;;;;;;1
I & M;Het Nieuwe Trivium;;1;;;;;;1
I & M;Het Nutshuis;1;;;;;;;1
I & M;Het Stempel No. 539 B.V.;;1;;;;;;1
I & M;Het Turfschip;1;;;;;;;1
I & M;Het Zuiden F.G.;1;;;;;;;1
I & M;Hijdra.com B.V.;1;;;;;;;1
I & M;Hilton International Nederland B.V.;1;;;;;;;1
I & M;Hinowa Nederland B.V.;1;;;;;;;1
I & M;HKV Lijn in Water B.V.;1;;;;;;;1
I & M;Hoezo Proj.manag. & Congresorganisatie B.V.;1;;;;;;;1
I & M;Hofstad Tours B.V.;1;;;;;;;1
I & M;Hoge Ogen communicatie;;1;;;;;;1
I & M;Holding Beheermaatschappij Ropeni B.V.;1;1;;;;;;1
I & M;Holding D. Sijmons B.V.;1;1;;;;;;1
I & M;HOLLAND CONSULTING GROUP;;;1;;;;;1
I & M;Hollandwebwinkel.nl;1;;;;;;;1
I & M;Homo Ludens;1;;;;;;;1
I & M;Hoogcarspel Management & Consultancy;1;;;;;;;1
I & M;Hope & Glory;1;;;;;;;1
I & M;Horatio, Schade-auditors B.V.;1;;;;;;;1
I & M;Horeca IJsseldelta Stadion B.V.;1;;;;;;;1
I & M;Horeca Meent 108 B.V.;1;;;;;;;1
I & M;Horecaservice Beesd B.V.;;;1;;;;;1
I & M;Hostnet B.V.;1;;;;;;;1
I & M;Hot.expl.mij. Jaarbeurspln. Utrecht B.V.;;1;;;;;;1
I & M;Hotel De Bilderberg;1;;;;;;;1
I & M;Hotel Delft Centre;1;;;;;;;1
I & M;Hotel Hoorn B.V.;1;;;;;;;1
I & M;Hotel Kleiner Riesen UG;1;;;;;;;1
I & M;Hotel Leeuwarden Centre B.V.;1;;;;;;;1
I & M;Hotel New York B.V.;;1;;;;;;1
I & M;Hotel Okura Amsterdam;1;;;;;;;1
I & M;Hotel Vianen B.V.;1;;;;;;;1
I & M;Houthoff Buruma London;1;;;;;;;1
I & M;HS Investment for Development B.V.;1;;;;;;;1
I & M;HSE advies B.V.;1;;;;;;;1
I & M;HSG Nederland B.V.;;1;;;;;;1
I & M;Huize Molenaar B.V.;1;;;;;;;1
I & M;Hutten Business Catering B.V.;1;;;;;;;1
I & M;I2L, instituut voor innovatie en leren;1;;;;;;;1
I & M;IAEA;1;;;;;;;1
I & M;IASAS;1;;;;;;;1
I & M;IATA TRAINING AND DEVELOPMENT INSTI;1;;;;;;;1
I & M;IBG Advies;1;1;;;;;;1
I & M;Idee & Waarde Ontwikkel B.V.;1;;;;;;;1
I & M;Igluu B.V.;1;;;;;;;1
I & M;IISD _ INTERNATIONAL INSTITUTE FOR;1;;;;;;;1
I & M;Illustratiestudio Jutta Raith;1;;;;;;;1
I & M;Ilse Miltenburg Communicatie;1;;;;;;;1
I & M;Imageselect B.V.;1;;;;;;;1
I & M;IMPACT HUB Amsterdam B.V.;1;;;;;;;1
I & M;In den oude Lepelaar B.V.;1;;;;;;;1
I & M;Indisch Restaurant Garoeda;1;;;;;;;1
I & M;Industrieel Toerisme B.V.;1;;;;;;;1
I & M;Inf.- & Comm.techn. Stud.ver. Inter-Actief;1;;;;;;;1
I & M;Information Security Academy B.V.;;;;;;1;;1
I & M;Inge Diepman B.V.;1;1;;;;;;1
I & M;InMotion advies en ontwikkeling;;;1;;;;;1
I & M;Innergo B.V.;1;;;;;;;1
I & M;Innessence;;1;;;;;;1
I & M;Inno-V B.V.;1;;;;;;;1
I & M;Innovero Software Solutions B.V.;;1;1;;;;;1
I & M;Inscene Company B.V.;1;;;;;;;1
I & M;Institute for City Logistics;1;;;;;;;1
I & M;Instituut voor Faalkunde;1;;;;;;;1
I & M;Instituut voor Wijsbegeerte B.V.;1;;;;;;;1
I & M;Instore Broadcast Narrowcasting B.V.;1;;;;;;;1
I & M;Int. Verhuisbedr. Joh. van Buuren & Zn. B.V.;1;;;;;1;;1
I & M;Integraliz;1;;;;;;;1
I & M;Intelligence Group B.V.;;1;;;;;;1
I & M;INTERNATIONAL MARITIME ORGANIZATION;1;;;;;;;1
I & M;Internetbureau Haboes B.V.;1;;;;;;;1
I & M;Intersafe Groeneveld B.V.;1;1;;;;;;1
I & M;Intervote;;1;;;;;;1
I & M;Inuksuk Media Inc.;1;;;;;;;1
I & M;inZicht fotografie;1;;;;;;;1
I & M;Ipol B.V.;;;1;;;;;1
I & M;Iris-International;1;;;;;;;1
I & M;ISS Integrated Facility Services B.;;1;;;;;;1
I & M;ISS Integrated Facility Services B.V.;1;;;;;;;1
I & M;Istana Indonesisch Restaurant;1;;;;;;;1
I & M;IT Comfort B.V.;1;;;;;;;1
I & M;IUCN;1;;;;;;;1
I & M;IVA Groep B.V.;1;;;;;;;1
I & M;JAB Management Consultants B.V.;1;;;;;;;1
I & M;Jac Jansen Expertise;1;;;;;;;1
I & M;JAGIELLONIAN UNIVERSITY;1;;;;;;;1
I & M;Jakajima;1;;;;;;;1
I & M;Jan Westerink Consultancy B.V.;;1;;;;;;1
I & M;Jaspers Catering Amsterdam B.V.;;1;;;;;;1
I & M;JB-Inflatable B.V.;;;1;;;;;1
I & M;Jeroen Poortvliet Fotografie;1;;;;;;;1
I & M;Jessica van Koert Ideeën (F) luisteraar;;1;;;;;;1
I & M;Jinc.;;1;;;;;;1
I & M;Joinn! Houten B.V.;1;;;;;;;1
I & M;Jongejan Risk Management Consulting;1;;;;;;;1
I & M;Jonker Travel B.V.;1;1;;;;;;1
I & M;Jos ten Berg's Handelmaatschappij B.V.;1;;;;;;;1
I & M;JUIZZ B.V.;;1;;;;;;1
I & M;Julo Systeemwanden en Kantoorinr. B.V.;1;;;;;;;1
I & M;Juridisch Platform B.V.;;;;;1;;;1
I & M;JVDT B.V.;1;;;;;;;1
I & M;Kabelfabriek;1;;;;;;;1
I & M;Kairos Trainingen;;1;;;;;;1
I & M;Kaliber Communicatieprojecten;;1;;;;;;1
I & M;Kamera Express Den Haag B.V.;1;;;;;;;1
I & M;Kantien B.V.;1;;;;;;;1
I & M;Karmac Holland B.V.;;;1;;;;;1
I & M;Karsten en Kuiper B.V.;1;;;;;;;1
I & M;Karting Plaza Exploitatie B.V.;1;;;;;;;1
I & M;Kees Jan Sloff Ontwerp en Advies;1;;;;;;;1
I & M;Kennedy Van der Laan;1;;;;;;;1
I & M;Kenniscocreatie, onderzoek & advies;;;1;;;;;1
I & M;KepCom B.V.;1;;;;;;;1
I & M;Kersbergen Party Service;1;;;;;;;1
I & M;Kersti Coaching & Training;1;;;;;;;1
I & M;Kessels Participaties B.V.;;1;;;;;;1
I & M;Kick Smeets Fotografie;1;;;;;;;1
I & M;Kien Facility Management inz. ECI;1;;;;;;;1
I & M;Kindercorrespondent;;1;;;;;;1
I & M;King Arthur B.V.;;;;;;;1;1
I & M;Kirin Konsult;1;;;;;;;1
I & M;Klaassen ICT;;1;;;;;;1
I & M;Klaver Graszoden;1;;;;;;;1
I & M;Kleijn-Biel;1;;;;;;;1
I & M;Klomp Bizzprint B.V.;1;;;;;;;1
I & M;KLOOSER B.V.;1;;;;;;;1
I & M;Knowingo B.V.;;;1;;;;;1
I & M;Kochen Lasance Brave Business Behavior;;1;;;;;;1
I & M;Koen Kaljee Vormgeving;1;;;;;;;1
I & M;Koffie- en Eetsalon 't Achterommetje;1;;;;;;;1
I & M;Koken-op-maat;1;;;;;;;1
I & M;Kon. Nederlands Aardrijkskundig Genootschap;1;;;;;;;1
I & M;Koningskracht B.V.;1;;;;;;;1
I & M;Koninklijk Nederlands Waternetwerk;1;;;;;;;1
I & M;KONINKLIJKE BEGEER B.V.;;1;;;;;;1
I & M;Koninklijke Roeiers Vereeniging Eendracht;1;1;;;;;;1
I & M;Koninklijke van der Most B.V.;1;;;;;;;1
I & M;KOORTZZ artiestenbureau;1;;;;;;;1
I & M;kopconsult;1;;;;;;;1
I & M;Koppelaar Reclame B.V.;1;;;;;;;1
I & M;Korte Poten 1-3 B.V.;1;;;;;;;1
I & M;KPN Consulting B.V.;1;1;;;;;;1
I & M;Kraak en van Veen Betonboringen B.V.;;1;;;;;;1
I & M;KRACHT IN NL;1;;;;;;;1
I & M;Kruyt Interim-Management;;1;;;;;;1
I & M;L5 communicatie + design;;;1;;;;;1
I & M;La Vina B.V.;1;;;;;;;1
I & M;L'Abattoir B.V.;1;;;;;;;1
I & M;LAgroup B.V.;1;;;;;;;1
I & M;Laheij Gespreksleiding;1;;1;;;;;1
I & M;Lahek B.V.;1;;;;;;;1
I & M;LaLotta B.V.;1;;;;;;;1
I & M;Landmark;1;;;;;;;1
I & M;Landmeetkundig en Adviesbureau Meet B.V.;;1;;;;;;1
I & M;Lapoutre;1;;;;;;;1
I & M;LCT Leiderschap Consult & Training B.V.;1;;;;;;;1
I & M;LDC Repro;1;;;;;;;1
I & M;Le Montrachet B.V.;1;;;;;;;1
I & M;Leaf-cc;1;;;;;;;1
I & M;Lean Management Teachers;;1;;;;;;1
I & M;Lebkov;1;;;;;;;1
I & M;Lemon Scented Tea B.V.;1;;;;;;;1
I & M;LemonLab. B.V.;1;;;;;;;1
I & M;Leren door Ervaren training en advies;;1;;;;;;1
I & M;Leren Filosoferen;;1;;;;;;1
I & M;Les Ombrelles;1;;;;;;;1
I & M;Leye Nansen B.V.;1;;;;;;;1
I & M;Life Design B.V.;1;;;;;;;1
I & M;LinK | Public Affairs;1;;;;;;;1
I & M;Link Consult;1;;;;;;;1
I & M;LLMATIETEEN LAITOS;;1;;;;;;1
I & M;Loesje Praktijken Fotografie;1;;;;;;;1
