FID,locatie,shape_leng,jaar,type_ws,hoofdgeb,gebied,gdb_geomattr_data,shape
talud_maas_2017.319,Zandmeren (bij Kerkdriel),10.00347233,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152158.6356999986 418387.7078999989, 152160.02659999952 418388.8504000008, 152161.55750000104 418391.14620000124, 152163.63980000094 418391.6446999982, 152166.19179999828 418392.0931000002, 152166.9017000012 418392.1457999982)"
talud_maas_2017.320,Zandmeren (bij Kerkdriel),3.16923904,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152169.3350000009 418392.94779999927, 152170.56489999965 418393.4200000018, 152171.12440000102 418394.0533000007, 152172.07189999893 418394.3935999982)"
talud_maas_2017.321,Zandmeren (bij Kerkdriel),20.50674408,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152532.07660000026 418618.3328000009, 152529.63589999825 418617.2109999992, 152525.37950000167 418615.3313000016, 152521.12310000136 418613.45160000026, 152517.08819999918 418612.0936000012, 152513.05330000073 418610.7355000004)"
talud_maas_2017.322,Zandmeren (bij Kerkdriel),23.49565058,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (152389.46040000021 418552.1052000001, 152385.76740000024 418549.86199999973, 152382.07440000027 418547.6187000014, 152379.2485000007 418546.1873999983, 152376.4226000011 418544.75609999895, 152372.8396999985 418542.45320000127, 152369.25679999962 418540.15019999817)"
talud_maas_2017.323,Zandmeren (bij Kerkdriel),41.21333565,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153027.64779999852 419137.438099999, 153027.48750000075 419138.4226000011, 153027.05539999902 419139.68719999865, 153027.4576999992 419141.27760000154, 153027.18659999967 419142.98369999975, 153027.36419999972 419144.2615999989, 153027.375500001 419145.61829999834, 153027.6649999991 419148.1272, 153027.9530000016 419149.34259999916, 153027.92419999838 419150.42179999873, 153028.42770000175 419151.47019999847, 153028.9219999984 419154.52690000087, 153028.82200000063 419155.70479999855, 153029.52849999815 419158.28720000014, 153029.92009999976 419160.16970000044, 153031.43420000002 419163.3374999985, 153032.32979999855 419165.2837000005, 153033.43890000135 419166.9340999983, 153034.03449999914 419167.56390000135, 153034.3836000003 419168.4657999985, 153034.94999999925 419169.2745999992, 153035.4668999985 419169.59760000184, 153035.6024999991 419170.7954999991, 153036.07569999993 419171.3869000003, 153036.96920000017 419172.78170000017, 153037.40410000086 419173.4956, 153038.03049999848 419173.59760000184, 153038.23279999942 419174.4536000006, 153038.70969999954 419175.2478)"
talud_maas_2017.324,De Paaldere 't Wildt,4.37006965,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153237.15569999814 419760.7014000006, 153237.61980000138 419760.2173999995, 153238.43349999934 419759.16479999945, 153238.45389999822 419758.17749999836, 153239.49430000037 419757.26850000024)"
talud_maas_2017.325,De Paaldere 't Wildt,13.18540133,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153255.90300000086 420000.5170000009, 153253.44750000164 419997.8189999983, 153250.9919999987 419995.12099999934, 153248.19799999893 419992.18299999833, 153246.81709999964 419990.9748999998)"
talud_maas_2017.374,Ossekamp (bij Oss),18.61935816,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164421.9219999984 425429.38899999857, 164418.91000000015 425429.5639999993, 164416.23000000045 425429.6550000012, 164413.55000000075 425429.74599999934, 164409.19399999827 425429.5249999985, 164406.41840000078 425429.34010000154, 164403.33430000022 425429.07079999894)"
talud_maas_2017.375,Ossekamp (bij Oss),4.94811806,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164403.3359999992 425429.0520000011, 164401.1240000017 425428.993999999, 164399.2338999994 425428.90740000084, 164398.39290000126 425428.96930000186)"
talud_maas_2017.326,De Paaldere 't Wildt,75.90800378,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153390.04100000113 421176.33900000155, 153386.9840000011 421179.6314999983, 153383.92700000107 421182.9239999987, 153382.55799999833 421186.1629999988, 153381.1889999993 421189.40199999884, 153379.10799999908 421189.36400000006, 153377.3924999982 421187.5295000002, 153375.67700000107 421185.6950000003, 153374.29190000147 421182.5108000003, 153372.90680000186 421179.32660000026, 153371.88269999996 421174.5720000006, 153370.8585000001 421169.817400001, 153369.56280000135 421166.307599999, 153368.2670999989 421162.79780000076, 153366.97140000015 421159.2879999988, 153366.18250000104 421155.1284000017, 153365.3935999982 421150.9688999988, 153364.6046999991 421146.8093000017, 153364.02380000055 421142.7884999998, 153363.44289999828 421138.76779999956, 153362.86199999973 421134.7470000014)"
talud_maas_2017.327,De Paaldere 't Wildt,20.91886461,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153423.2179000005 421364.9155000001, 153422.88699999824 421364.0357000008, 153421.96119999886 421360.45059999824, 153421.24590000138 421357.74709999934, 153420.53060000017 421355.04360000044, 153419.65309999883 421350.89880000055, 153418.63259999827 421347.8414000012, 153417.61199999973 421344.78400000185)"
talud_maas_2017.328,De Paaldere 't Wildt,24.14101439,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153400.6735999994 421268.6317999996, 153400.77910000086 421267.62040000036, 153401.58300000057 421266.8167999983, 153402.12249999866 421266.39079999924, 153405.94000000134 421264.8260000013, 153408.90799999982 421263.32449999824, 153411.8759999983 421261.8229999989, 153415.19970000163 421260.7030000016, 153418.52329999954 421259.58300000057, 153421.84699999914 421258.4629999995)"
talud_maas_2017.329,De Paaldere 't Wildt,19.29149035,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153421.7969999984 421249.0639999993, 153417.08289999887 421250.08260000125, 153412.36890000105 421251.10130000114, 153407.65480000153 421252.11989999935, 153402.9406999983 421253.1385000013)"
talud_maas_2017.330,De Paaldere 't Wildt,32.48165091,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153660.8500000015 421937.55900000036, 153658.63500000164 421938.06799999997, 153655.02199999988 421939.2824999988, 153651.40900000185 421940.4970000014, 153647.89299999923 421941.2945000008, 153644.37700000033 421942.0920000002, 153640.8759999983 421943.30700000003, 153636.8990000002 421944.9780000001, 153633.52820000052 421945.814199999, 153630.80550000072 421946.0720999986, 153629.82559999824 421946.6691999994)"
talud_maas_2017.331,De Paaldere 't Wildt,4.8691869,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (153773.43030000106 422112.4136000015, 153772.43140000105 422110.98050000146, 153772.26559999958 422110.07990000024, 153771.74309999868 422109.63709999993, 153771.18820000067 422108.22019999847)"
talud_maas_2017.332,Koningssteen - De Engel,10.0208635,2017,Rivieren,Maas,Grensmaas,,"LINESTRING (188362.7109999992 351359.0870000012, 188365.26799999923 351359.5954999998, 188367.82499999925 351360.1039999984, 188370.58999999985 351361.69000000134, 188371.92870000005 351362.60080000013)"
talud_maas_2017.333,Koningssteen - De Engel,173.12918913,2017,Rivieren,Maas,Grensmaas,,"LINESTRING (188182.56599999964 351211.2529999986, 188183.65199999884 351213.23000000045, 188186.00499999896 351216.1579999998, 188187.9910000004 351219.1629999988, 188189.20100000128 351221.11499999836, 188190.5639999993 351222.8929999992, 188192.15700000152 351223.7980000004, 188195.2049999982 351226.9450000003, 188196.9059999995 351228.5720000006, 188197.59200000018 351230.4389999993, 188198.60300000012 351232.60500000045, 188199.73000000045 351234.00400000066, 188200.29300000146 351235.5480000004, 188200.33199999854 351237.9239999987, 188201.11199999973 351239.26199999824, 188202.64299999923 351240.3370000012, 188205.11400000006 351240.70699999854, 188206.59800000116 351241.12099999934, 188209.6950000003 351242.96499999985, 188212.66600000113 351243.79199999943, 188213.58700000122 351244.37099999934, 188214.77100000158 351244.31700000167, 188215.30700000003 351244.3449999988, 188217.63800000027 351246.90399999917, 188220.49599999934 351249.8110000007, 188222.2340000011 351252.1504999995, 188223.97199999914 351254.48999999836, 188226.07400000095 351256.756000001, 188229.938000001 351259.76199999824, 188232.3509999998 351262.22199999914, 188235.06899999827 351266.1160000004, 188237.249499999 351268.6354999989, 188239.4299999997 351271.1550000012, 188241.32600000128 351273.2419999987, 188243.22199999914 351275.3289999999, 188245.22300000116 351277.3229999989, 188247.22399999946 351279.31700000167, 188250.10700000077 351281.0249999985, 188252.67500000075 351282.0219999999, 188255.19999999925 351283.5689999983, 188257.7250000015 351285.1160000004, 188260.74700000137 351287.3979999982, 188262.94000000134 351289.5069999993, 188263.84800000116 351291.91000000015, 188265.8049999997 351294.8029999994, 188269.33300000057 351296.1325000003, 188272.86100000143 351297.4620000012, 188275.9990000017 351298.3590000011, 188279.5949999988 351300.73750000075, 188283.19099999964 351303.1160000004, 188285.7344999984 351304.65850000083, 188288.27800000086 351306.2010000013, 188291 351307.9919999987, 188293.22199999914 351309.78550000116, 188295.44399999827 351311.5789999999, 188298.4699999988 351314.243999999, 188301.45800000057 351317.6000000015, 188303.6330000013 351320.4239999987, 188305.8999999985 351323.3379999995, 188306.26889999956 351323.9455000013)"
talud_maas_2017.334,Koningssteen - De Engel,4.56286399,2017,Rivieren,Maas,Grensmaas,,"LINESTRING (188177.21719999984 351205.0258000009, 188177.60449999943 351206.5379999988, 188178.70100000128 351207.86730000004, 188179.58549999818 351208.7906999998)"
talud_maas_2017.335,Koningssteen - De Engel,79.87065763,2017,Rivieren,Maas,Grensmaas,,"LINESTRING (188121.11800000072 351142.86100000143, 188123.48600000143 351144.44200000167, 188125.73099999875 351145.4699999988, 188128.46599999815 351148.83999999985, 188130.46400000155 351152.0799999982, 188132.63800000027 351155.7054999992, 188134.811999999 351159.33100000024, 188136.95699999854 351162.35599999875, 188139.10200000182 351165.381000001, 188140.6000000015 351166.7280000001, 188143.7190000005 351168.9849999994, 188145.31799999997 351170.31799999997, 188149.563000001 351172.9310000017, 188152.4210000001 351175.3975000009, 188155.27899999917 351177.86400000006, 188158.4299999997 351180.70800000057, 188161.58100000024 351183.5520000011, 188163.7740000002 351185.33900000155, 188165.96700000018 351187.1259999983, 188169.0300000012 351189.186999999, 188171.02950000018 351191.2745000012, 188173.02899999917 351193.36199999973, 188174.24010000005 351196.34270000085, 188175.45109999925 351199.32339999825)"
talud_maas_2017.336,Hedel - Casterens Hoeve,38.59091529,2017,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,,"LINESTRING (148716.8291000016 416563.2870000005, 148719.16580000147 416563.4723000005, 148722.34589999914 416563.11609999835, 148726.17119999975 416562.38259999827, 148729.06830000132 416561.8416999988, 148732.72470000014 416562.79140000045, 148734.23000000045 416562.66000000015, 148736.45199999958 416562.86100000143, 148740.71499999985 416564.46599999815, 148743.20100000128 416565.8680000007, 148746.69669999927 416567.2490000017, 148750.1922999993 416568.62999999896, 148753.688000001 416570.01099999994)"
talud_maas_2017.337,Ossekamp (bij Oss),79.23482908,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163964.25400000066 425536.55000000075, 163967.83199999854 425535.4679999985, 163971.73299999908 425533.88699999824, 163973.97800000012 425531.7190000005, 163975.96799999848 425529.98600000143, 163979.76900000125 425528.15399999917, 163983.02699999884 425526.90199999884, 163986.77100000158 425526.1279999986, 163990.5 425524.8420000002, 163994.58900000155 425524.67599999905, 163997.40300000086 425524.51000000164, 164001.61199999973 425522.67500000075, 164002.22899999842 425522.3139999993, 164003.99399999902 425521.0379999988, 164005.39799999818 425520.0520000011, 164007.55600000173 425518.5240000002, 164008.84299999848 425517.54199999943, 164011.67599999905 425516.73999999836, 164013.53200000152 425516.3839999996, 164015.36899999902 425516.2039999999, 164017.72899999842 425515.2349999994, 164018.88899999857 425516.0780000016, 164019.44299999997 425516.7740000002, 164020.66000000015 425518.16000000015, 164021.35200000182 425519.1959999986, 164022.9459999986 425520.0080000013, 164024.5 425520.1479999982, 164026.59299999848 425520.2749999985, 164028.51300000027 425520.5799999982, 164030.7199999988 425520.1000000015, 164032.86499999836 425520.0020000003, 164034.7259999998 425520.90900000185, 164035.80000000075 425521.3599999994)"
talud_maas_2017.338,Ossekamp (bij Oss),24.68375838,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164003.2049999982 425548.81700000167, 163999.99069999903 425549.9820000008, 163996.77629999816 425551.1469999999, 163993.561999999 425552.311999999, 163989.20699999854 425554.35170000046, 163984.85200000182 425556.39130000025, 163980.49700000137 425558.4310000017)"
talud_maas_2017.339,Ossekamp (bij Oss),23.14782923,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164024.8830000013 425540.7529999986, 164021.6169999987 425542.03400000185, 164018.3509999998 425543.31500000134, 164015.0850000009 425544.59600000083, 164011.12029999867 425546.0053000003, 164007.15569999814 425547.4147000015, 164003.19099999964 425548.82400000095)"
talud_maas_2017.340,Ossekamp (bij Oss),8.59187811,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164037.04199999943 425521.93400000036, 164038.66099999845 425523.73000000045, 164040.9600000009 425524.9120000005, 164042.24799999967 425526.38699999824, 164043.4059999995 425527.53500000015)"
talud_maas_2017.341,Ossekamp (bij Oss),15.32918026,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164080.1490000002 425501.9750000015, 164078.436999999 425500.6400000006, 164077.55600000173 425499.813000001, 164075.22199999914 425498.43299999833, 164073.51799999923 425496.8579999991, 164071.7100000009 425495.9699999988, 164070.28299999982 425495.09600000083, 164068.95199999958 425494.0879999995, 164067.51799999923 425493.47199999914)"
talud_maas_2017.342,Ossekamp (bij Oss),17.23482304,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164145.9050000012 425506.375, 164142.80600000173 425506.68349999934, 164139.70699999854 425506.9919999987, 164135.71599999815 425506.8759999983, 164132.2250000015 425507.20800000057, 164128.7340000011 425507.5399999991)"
talud_maas_2017.343,Ossekamp (bij Oss),19.96558484,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164364.063000001 425438.0949999988, 164361.5390000008 425438.65399999917, 164359.0080000013 425439.64400000125, 164356.62099999934 425441.1490000002, 164354.1490000002 425443.09600000083, 164351.61199999973 425445.1579999998, 164349.97700000182 425447.2670000009, 164348.375 425449.51000000164)"
talud_maas_2017.344,Ossekamp (bij Oss),24.14004237,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164390.00299999863 425429.57499999925, 164387.80600000173 425429.6700000018, 164385.8110000007 425430.02600000054, 164384.21299999952 425430.66899999976, 164382.55200000107 425431.3680000007, 164380.33300000057 425432.1790000014, 164378.16099999845 425432.62099999934, 164374.76300000027 425433.0709999986, 164371.12200000137 425434.55000000075, 164369.00200000033 425435.71400000155, 164367.26099999994 425436.7670000009)"
talud_maas_2017.345,Ossekamp (bij Oss),13.93852303,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164442.936999999 425427.52699999884, 164439.3449999988 425427.3825000003, 164435.75299999863 425427.23800000176, 164433.9290000014 425427.061999999, 164429.1090000011 425428.0300000012)"
talud_maas_2017.346,Ossekamp (bij Oss),9.33438075,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164455.50499999896 425427.65199999884, 164454.1259999983 425427.5069999993, 164450.61100000143 425427.5469999984, 164449.48600000143 425427.8590000011, 164446.22100000083 425427.8350000009)"
talud_maas_2017.347,Ossekamp (bij Oss),18.97901927,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164507.21599999815 425473.97300000116, 164509.313000001 425473.69200000167, 164513.73800000176 425473.98699999973, 164516.3500000015 425475.94299999997, 164518.35700000077 425478.6640000008, 164519.92700000107 425481.45699999854, 164521.0309999995 425483.7890000008)"
talud_maas_2017.348,Ossekamp (bij Oss),8.78404375,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164690.05700000003 425393.8020000011, 164688.16099999845 425394.58100000024, 164685.2340000011 425395.7320000008, 164681.66899999976 425396.1469999999)"
talud_maas_2017.349,Ossekamp (bij Oss),24.1383271,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164724.67300000042 425387.0709999986, 164722.0700000003 425387.8189999983, 164718.97300000116 425388.1009999998, 164716.6400000006 425388.90100000054, 164714.94900000095 425389.20800000057, 164712.9919999987 425389.6420000009, 164710.59699999914 425389.83399999887, 164708.6559999995 425389.73999999836, 164705.64499999955 425390.0870000012, 164704.0399999991 425390.506000001, 164700.96700000018 425390.8740000017)"
talud_maas_2017.376,Ossekamp (bij Oss),2.9623905,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164396.80299999937 425429.2377000004, 164393.84160000086 425429.16110000014)"
talud_maas_2017.351,Ossekamp (bij Oss),67.1287951,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164830.85300000012 425353.65900000185, 164828.4360000007 425354.7960000001, 164826.05099999905 425355.7410000004, 164823.61400000006 425356.34899999946, 164820.52299999818 425356.66099999845, 164818.13500000164 425357.3060000017, 164815.65199999884 425358.1429999992, 164812.5709999986 425359.2129999995, 164811.11499999836 425359.65199999884, 164809.69200000167 425360.19299999997, 164807.86800000072 425360.8299999982, 164806.53599999845 425361.36100000143, 164804.83199999854 425362.0179999992, 164803.07299999893 425362.6799999997, 164801.375 425363.41099999845, 164799.83199999854 425364.0529999994, 164797.79300000146 425365.0320000015, 164796.94200000167 425365.46400000155, 164794.936999999 425366.743999999, 164793.1860000007 425367.3220000006, 164789.1710000001 425368.9200000018, 164787.70899999887 425369.55700000003, 164785.46499999985 425370.5549999997, 164782.98999999836 425371.4549999982, 164781.23600000143 425372.1420000009, 164779.5159999989 425372.7960000001, 164777.3500000015 425373.7019999996, 164775.0080000013 425374.6970000006, 164773.43299999833 425375.32400000095, 164771.69000000134 425376.0949999988, 164770.0540000014 425376.8359999992, 164768.37900000066 425377.563000001)"
talud_maas_2017.352,Ossekamp (bij Oss),9.81216169,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164844.93200000003 425347.1620000005, 164840.69200000167 425349.0520000011, 164837.98800000176 425350.3260000013, 164836.12999999896 425351.4679999985)"
talud_maas_2017.353,Ossekamp (bij Oss),55.89467341,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (165090.7100000009 425237.9539999999, 165088.0300000012 425238.3299999982, 165085.6169999987 425238.9519999996, 165081.78200000152 425239.8720000014, 165079.13500000164 425240.8920000009, 165076.05799999833 425242.3359999992, 165072.8449999988 425243.11300000176, 165070.86100000143 425243.75400000066, 165068.7340000011 425244.4439999983, 165066.62299999967 425245.2250000015, 165064.34899999946 425246.0949999988, 165061.10500000045 425247.48099999875, 165058.4149999991 425248.8830000013, 165055.6409999989 425250.10500000045, 165052.7659999989 425251.4279999994, 165049.8299999982 425253.15199999884, 165047.17700000107 425254.5320000015, 165044.6860000007 425256.09899999946, 165041.1959999986 425257.84899999946, 165039.21299999952 425258.8139999993)"
talud_maas_2017.354,Ossekamp (bij Oss),24.19667542,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (165232.7899999991 425255.7490000017, 165228.5544999987 425257.07349999994, 165224.31899999827 425258.3979999982, 165220.70529999956 425259.4648000002, 165217.09149999917 425260.5315000005, 165213.47780000046 425261.5982999988, 165209.86400000006 425262.6649999991, 165209.62700000033 425262.7430000007)"
talud_maas_2017.355,Ossekamp (bij Oss),13.46843436,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163887.63100000098 425569.3220000006, 163890.12799999863 425569.006000001, 163893.02899999917 425569.06799999997, 163895.94000000134 425567.9629999995, 163898.4840000011 425566.5529999994, 163899.94200000167 425565.14400000125)"
talud_maas_2017.356,Het Scheel (bij Oijen),39.26289009,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (162610.3990000002 426776.8979999982, 162605.72450000048 426778.14400000125, 162601.05000000075 426779.3900000006, 162597.10179999843 426780.69200000167, 162593.15349999815 426781.993999999, 162589.20529999956 426783.2960000001, 162585.25699999928 426784.59800000116, 162581.10399999842 426785.78500000015, 162576.95100000128 426786.97199999914, 162572.79800000042 426788.15900000185)"
talud_maas_2017.357,Het Scheel (bij Oijen),27.37651889,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (162646.20800000057 426766.07499999925, 162642.33350000158 426767.37849999964, 162638.45899999887 426768.68200000003, 162634.58449999988 426769.9855000004, 162630.7100000009 426771.2890000008, 162627.68100000173 426771.4270000011, 162624.65199999884 426771.56500000134, 162619.94700000063 426773.13699999824)"
talud_maas_2017.358,Het Scheel (bij Oijen),66.83366493,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (162834.78599999845 426650.6620000005, 162831.21299999952 426651.6983000003, 162827.6400000006 426652.7347000018, 162824.06700000167 426653.7710000016, 162819.9915000014 426655.1565000005, 162815.91600000113 426656.54199999943, 162812.79450000077 426658.3984999992, 162809.67300000042 426660.25499999896, 162806.17449999973 426663.03550000116, 162802.67599999905 426665.81599999964, 162798.72700000182 426668.24500000104, 162796.36450000107 426669.3095000014, 162794.00200000033 426670.3740000017, 162789.3425000012 426671.75499999896, 162784.68299999833 426673.13599999994, 162781.1532999985 426674.47370000184, 162777.62370000035 426675.8112999983, 162774.0940000005 426677.1490000002)"
talud_maas_2017.359,Het Scheel (bij Oijen),129.18208524,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163135.19999999925 426431.00499999896, 163132.66629999876 426433.2950000018, 163130.13269999996 426435.5850000009, 163127.59899999946 426437.875, 163124.1453000009 426440.66800000146, 163120.69170000032 426443.4609999992, 163117.23800000176 426446.25400000066, 163114.27299999818 426448.6099999994, 163111.30799999833 426450.96599999815, 163108.34299999848 426453.3220000006, 163105.37799999863 426455.6779999994, 163101.89429999888 426458.7102999985, 163098.41070000082 426461.74269999936, 163094.92700000107 426464.7749999985, 163091.62299999967 426467.98629999906, 163088.31899999827 426471.1977000013, 163085.0150000006 426474.40900000185, 163081.63069999963 426477.3530000001, 163078.2463000007 426480.2969999984, 163074.86199999973 426483.2410000004, 163071.17700000107 426486.1977000013, 163067.4919999987 426489.1543000005, 163063.80700000003 426492.11100000143, 163060.4849999994 426494.9902999997, 163057.16299999878 426497.86950000003, 163053.84099999815 426500.7487999983, 163050.51900000125 426503.6279999986, 163047.0822999999 426506.36349999905, 163043.64550000057 426509.09899999946, 163040.2087999992 426511.8344999999, 163036.77199999988 426514.5700000003)"
talud_maas_2017.360,Het Scheel (bij Oijen),43.50458525,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163257.82499999925 426321.91699999943, 163255.3660000004 426324.4759999998, 163252.90700000152 426327.03500000015, 163250.55649999902 426329.97480000183, 163248.20600000024 426332.9145000018, 163245.85550000146 426335.8542000018, 163243.50499999896 426338.79399999976, 163240.8445999995 426342.1341999993, 163238.18420000002 426345.4743999988, 163235.52380000055 426348.8145999983, 163232.86340000108 426352.15480000153, 163230.2030000016 426355.49500000104)"
talud_maas_2017.361,Het Scheel (bij Oijen),37.6238865,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163335.4389999993 426264.05099999905, 163333.1790000014 426261.2199999988, 163330.30900000036 426259.06500000134, 163327.33700000122 426258.08399999887, 163324.56700000167 426257.55900000036, 163320.98800000176 426257.8779999986, 163318.25200000033 426258.60500000045, 163315.05799999833 426260.8680000007, 163312.5089999996 426263.9789999984, 163310.44350000098 426266.38749999925, 163308.37799999863 426268.7960000001, 163305.89299999923 426271.61400000006)"
talud_maas_2017.362,Het Scheel (bij Oijen),110.27260693,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (163399.5450000018 426160.7030000016, 163397.72700000182 426164.3599999994, 163395.90900000185 426168.0170000009, 163393.9353 426172.54399999976, 163391.96169999987 426177.0709999986, 163389.98800000176 426181.59800000116, 163388.38500000164 426185.09099999815, 163386.78200000152 426188.58399999887, 163385.69399999827 426191.32649999857, 163384.60599999875 426194.0689999983, 163382.8524999991 426197.0925000012, 163381.09899999946 426200.1160000004, 163379.3275000006 426202.94099999964, 163377.55600000173 426205.7659999989, 163375.04250000045 426209.25450000167, 163372.52899999917 426212.7430000007, 163370.6427000016 426216.248300001, 163368.7562999986 426219.7536999993, 163366.87000000104 426223.2589999996, 163364.45800000057 426227.1710000001, 163362.82600000128 426229.631000001, 163360.66200000048 426232.7815000005, 163358.49799999967 426235.93200000003, 163355.89600000158 426240.061999999, 163353.29399999976 426244.19200000167, 163350.57299999893 426248.14449999854, 163347.85200000182 426252.09699999914, 163344.9990000017 426256.1409999989)"
talud_maas_2017.363,Ossekamp (bij Oss),53.86646614,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (165175.7340000011 425267.0329999998, 165173.90700000152 425267.7329999991, 165171.74500000104 425268.2349999994, 165170.33100000024 425268.80099999905, 165167.10599999875 425269.94900000095, 165163.41099999845 425271.58399999887, 165161.05099999905 425272.4285000004, 165158.69099999964 425273.2729999982, 165156.82699999958 425274.2809999995, 165152.76300000027 425275.9690000005, 165149.76199999824 425277.29199999943, 165147.06599999964 425278.45800000057, 165144.34200000018 425279.5729999989, 165141.73099999875 425280.47199999914, 165139.23299999908 425281.0405000001, 165136.7349999994 425281.6090000011, 165134.65300000086 425281.8029999994, 165132.3509999998 425280.79199999943, 165130.60500000045 425279.2509999983, 165129.38599999994 425278.9210000001, 165127.82400000095 425279.0318999998, 165125.52540000156 425279.5769999996)"
talud_maas_2017.364,Ossekamp (bij Oss),7.81888132,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (165116.51289999858 425237.59750000015, 165112.49689999968 425237.0100999996, 165108.7511 425236.68189999834)"
talud_maas_2017.365,Ossekamp (bij Oss),39.44347287,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (165018.26139999926 425267.09899999946, 165014.0111999996 425268.6970000006, 165010.46379999816 425270.38969999924, 165006.91629999876 425272.0824000016, 165003.6334999986 425273.76960000023, 165000.35069999844 425275.4567999989, 164996.39909999818 425277.1889999993, 164992.78559999913 425279.4591999985, 164988.40129999816 425281.35599999875, 164985.59169999883 425282.78079999983, 164982.78200000152 425284.2056000009)"
talud_maas_2017.366,Ossekamp (bij Oss),32.36748256,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164961.378800001 425292.7534000017, 164957.27950000018 425294.1075000018, 164954.25869999826 425295.2340000011, 164951.7921999991 425296.52650000155, 164948.8253000006 425298.45490000024, 164947.28869999945 425299.4789999984, 164943.9862000011 425300.9754000008, 164940.83900000155 425302.3099000007, 164937.2782999985 425304.41849999875, 164935.58359999955 425305.09750000015, 164932.43769999966 425306.9455000013)"
talud_maas_2017.367,Ossekamp (bij Oss),61.63909813,2017,Rivieren,Maas,Bedijkte Maas,,"LINESTRING (164902.15940000117 425319.85179999843, 164899.37519999966 425321.71660000086, 164895.33350000158 425323.96499999985, 164891.77299999818 425325.47470000014, 164890.2340000011 425326.3839999996, 164888.75600000098 425327.1559999995, 164886.9919999987 425328.1719999984, 164885.2749999985 425328.8350000009, 164882.60799999908 425329.9600000009, 164880.9210000001 425331.01900000125, 164879.06500000134 425332.1730000004, 164877.79300000146 425333.1090000011, 164875.3440000005 425334.8209999986, 164873.3449999988 425336.2349999994, 164870.93499999866 425337.59099999815, 164868.00600000098 425338.8680000007, 164865.8740000017 425339.80999999866, 164862.92599999905 425340.94299999997, 164858.48099999875 425341.0949999988, 164856.26300000027 425341.7650000006, 164854.20699999854 425342.58900000155, 164852.16299999878 425343.2820000015, 164848.90799999982 425344.8929999992, 164846.98099999875 425345.86300000176)"
