Kenteken,Soort erkenning keuringsinstantie,Meld datum door keuringsinstantie,Meld tijd door keuringsinstantie,Soort erkenning omschrijving,Soort melding ki omschrijving,Vervaldatum keuring,Meld datum door keuringsinstantie DT,Vervaldatum keuring DT,API Gebrek constateringen,API Gebrek beschrijving
00BFX4,AZ,20200407,1445,APK Zware voertuigen,periodieke controle,20210501,04/07/2020 02:45:00 PM,05/01/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX4,AZ,20210416,904,APK Zware voertuigen,periodieke controle,20220501,04/16/2021 09:04:00 AM,05/01/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX4,AZ,20220314,904,APK Zware voertuigen,periodieke controle,20230501,03/14/2022 09:04:00 AM,05/01/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX4,TA,20210416,902,Controleapparaten,manipulatie tacho,0,04/16/2021 09:02:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX4,TA,20210416,903,Controleapparaten,periodieke controle,20230416,04/16/2021 09:03:00 AM,04/16/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX5,AZ,20200513,1611,APK Zware voertuigen,periodieke controle,20210513,05/13/2020 04:11:00 PM,05/13/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX5,AZ,20210510,1312,APK Zware voertuigen,periodieke controle,20220513,05/10/2021 01:12:00 PM,05/13/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX5,AZ,20220512,1642,APK Zware voertuigen,periodieke controle,20230513,05/12/2022 04:42:00 PM,05/13/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX5,TA,20200513,1611,Controleapparaten,periodieke controle,20220513,05/13/2020 04:11:00 PM,05/13/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX5,TA,20220512,1641,Controleapparaten,periodieke controle,20240512,05/12/2022 04:41:00 PM,05/12/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX7,AZ,20200409,1430,APK Zware voertuigen,periodieke controle,20210429,04/09/2020 02:30:00 PM,04/29/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX7,AZ,20210301,1033,APK Zware voertuigen,periodieke controle,20220429,03/01/2021 10:33:00 AM,04/29/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX7,AZ,20220422,1440,APK Zware voertuigen,periodieke controle,20230429,04/22/2022 02:40:00 PM,04/29/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX7,TA,20210226,1601,Controleapparaten,periodieke controle,20230226,02/26/2021 04:01:00 PM,02/26/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX8,AZ,20200420,1105,APK Zware voertuigen,periodieke controle,20210501,04/20/2020 11:05:00 AM,05/01/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX8,AZ,20210302,1625,APK Zware voertuigen,periodieke controle,20220501,03/02/2021 04:25:00 PM,05/01/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX8,AZ,20220429,929,APK Zware voertuigen,periodieke controle,20230501,04/29/2022 09:29:00 AM,05/01/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFX8,TA,20210303,1349,Controleapparaten,periodieke controle,20230303,03/03/2021 01:49:00 PM,03/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ2,AZ,20200416,1243,APK Zware voertuigen,periodieke controle,20210518,04/16/2020 12:43:00 PM,05/18/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ2,AZ,20210421,1447,APK Zware voertuigen,periodieke controle,20220518,04/21/2021 02:47:00 PM,05/18/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ2,AZ,20220603,1105,APK Zware voertuigen,periodieke controle,20230603,06/03/2022 11:05:00 AM,06/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ2,TA,20210421,1445,Controleapparaten,periodieke controle,20230421,04/21/2021 02:45:00 PM,04/21/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ3,AZ,20200317,924,APK Zware voertuigen,periodieke controle,20210513,03/17/2020 09:24:00 AM,05/13/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ3,AZ,20210331,1018,APK Zware voertuigen,periodieke controle,20220513,03/31/2021 10:18:00 AM,05/13/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ3,AZ,20220512,1015,APK Zware voertuigen,periodieke controle,20230513,05/12/2022 10:15:00 AM,05/13/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ3,TA,20210329,1437,Controleapparaten,periodieke controle,20230329,03/29/2021 02:37:00 PM,03/29/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ4,AZ,20210120,1210,APK Zware voertuigen,periodieke controle,20220213,01/20/2021 12:10:00 PM,02/13/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ4,AZ,20220207,1602,APK Zware voertuigen,periodieke controle,20230213,02/07/2022 04:02:00 PM,02/13/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ4,AZ,20230103,1608,APK Zware voertuigen,periodieke controle,20240213,01/03/2023 04:08:00 PM,02/13/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ4,TA,20210120,1333,Controleapparaten,periodieke controle,20230120,01/20/2021 01:33:00 PM,01/20/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ4,TA,20230104,956,Controleapparaten,periodieke controle,20250104,01/04/2023 09:56:00 AM,01/04/2025 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ5,AZ,20200415,1311,APK Zware voertuigen,periodieke controle,20210515,04/15/2020 01:11:00 PM,05/15/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ5,AZ,20210511,1352,APK Zware voertuigen,periodieke controle,20220515,05/11/2021 01:52:00 PM,05/15/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ5,AZ,20220414,956,APK Zware voertuigen,periodieke controle,0,04/14/2022 09:56:00 AM,,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ5,AZ,20220421,1348,APK Zware voertuigen,periodieke controle,20230515,04/21/2022 01:48:00 PM,05/15/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ5,TA,20200414,1524,Controleapparaten,periodieke controle,20220414,04/14/2020 03:24:00 PM,04/14/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ5,TA,20220414,954,Controleapparaten,periodieke controle,20240414,04/14/2022 09:54:00 AM,04/14/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ6,AZ,20201102,1335,APK Zware voertuigen,periodieke controle,20211102,11/02/2020 01:35:00 PM,11/02/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ6,AZ,20211221,1558,APK Zware voertuigen,periodieke controle,20221221,12/21/2021 03:58:00 PM,12/21/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ6,TA,20210706,1200,Controleapparaten,periodieke controle,20230706,07/06/2021 12:00:00 PM,07/06/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ7,AZ,20200420,1203,APK Zware voertuigen,periodieke controle,20210521,04/20/2020 12:03:00 PM,05/21/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ7,AZ,20210329,1657,APK Zware voertuigen,periodieke controle,20220521,03/29/2021 04:57:00 PM,05/21/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ7,AZ,20220328,1324,APK Zware voertuigen,periodieke controle,20230521,03/28/2022 01:24:00 PM,05/21/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ7,TA,20210329,1657,Controleapparaten,periodieke controle,20230329,03/29/2021 04:57:00 PM,03/29/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ8,AZ,20200518,841,APK Zware voertuigen,periodieke controle,20210528,05/18/2020 08:41:00 AM,05/28/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ8,AZ,20210510,926,APK Zware voertuigen,periodieke controle,20220528,05/10/2021 09:26:00 AM,05/28/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ8,AZ,20220405,938,APK Zware voertuigen,periodieke controle,20230528,04/05/2022 09:38:00 AM,05/28/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ8,TA,20210105,1555,Controleapparaten,periodieke controle,20230105,01/05/2021 03:55:00 PM,01/05/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ8,TA,20220922,913,Controleapparaten,periodieke controle,20240922,09/22/2022 09:13:00 AM,09/22/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ9,AZ,20200501,1207,APK Zware voertuigen,periodieke controle,20210526,05/01/2020 12:07:00 PM,05/26/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ9,AZ,20210423,944,APK Zware voertuigen,periodieke controle,20220526,04/23/2021 09:44:00 AM,05/26/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ9,AZ,20220520,1140,APK Zware voertuigen,periodieke controle,20230526,05/20/2022 11:40:00 AM,05/26/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BFZ9,TA,20210423,942,Controleapparaten,periodieke controle,20230423,04/23/2021 09:42:00 AM,04/23/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB1,AZ,20200717,1339,APK Zware voertuigen,periodieke controle,20210717,07/17/2020 01:39:00 PM,07/17/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB1,AZ,20210504,1440,APK Zware voertuigen,periodieke controle,20220504,05/04/2021 02:40:00 PM,05/04/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB1,AZ,20220429,1225,APK Zware voertuigen,periodieke controle,20230504,04/29/2022 12:25:00 PM,05/04/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB1,TA,20200311,1358,Controleapparaten,periodieke controle,20220311,03/11/2020 01:58:00 PM,03/11/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB1,TA,20201224,1423,Controleapparaten,periodieke controle,20221224,12/24/2020 02:23:00 PM,12/24/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB1,TA,20210503,1028,Controleapparaten,periodieke controle,20230503,05/03/2021 10:28:00 AM,05/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB3,AZ,20200626,1555,APK Zware voertuigen,periodieke controle,20210702,06/26/2020 03:55:00 PM,07/02/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB3,AZ,20210603,1139,APK Zware voertuigen,periodieke controle,20220702,06/03/2021 11:39:00 AM,07/02/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB3,AZ,20220517,1456,APK Zware voertuigen,periodieke controle,20230702,05/17/2022 02:56:00 PM,07/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB3,TA,20210603,1043,Controleapparaten,periodieke controle,20230603,06/03/2021 10:43:00 AM,06/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB5,AZ,20200428,1507,APK Zware voertuigen,periodieke controle,20210602,04/28/2020 03:07:00 PM,06/02/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB5,AZ,20210602,1554,APK Zware voertuigen,periodieke controle,20220602,06/02/2021 03:54:00 PM,06/02/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB5,AZ,20220527,1031,APK Zware voertuigen,periodieke controle,20230602,05/27/2022 10:31:00 AM,06/02/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB5,TA,20210514,1632,Controleapparaten,periodieke controle,20230514,05/14/2021 04:32:00 PM,05/14/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB6,AZ,20200519,1314,APK Zware voertuigen,periodieke controle,20210613,05/19/2020 01:14:00 PM,06/13/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB6,AZ,20210503,1652,APK Zware voertuigen,periodieke controle,20220613,05/03/2021 04:52:00 PM,06/13/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB6,AZ,20220513,1320,APK Zware voertuigen,periodieke controle,20230613,05/13/2022 01:20:00 PM,06/13/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB6,TA,20210503,1651,Controleapparaten,periodieke controle,20230503,05/03/2021 04:51:00 PM,05/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB7,AZ,20200904,1158,APK Zware voertuigen,periodieke controle,20211003,09/04/2020 11:58:00 AM,10/03/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB7,AZ,20210824,1606,APK Zware voertuigen,periodieke controle,20221003,08/24/2021 04:06:00 PM,10/03/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB7,AZ,20220815,1558,APK Zware voertuigen,periodieke controle,20231003,08/15/2022 03:58:00 PM,10/03/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB7,TA,20200904,1146,Controleapparaten,periodieke controle,20220904,09/04/2020 11:46:00 AM,09/04/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB7,TA,20220815,1551,Controleapparaten,periodieke controle,20240815,08/15/2022 03:51:00 PM,08/15/2024 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB8,AZ,20200626,1457,APK Zware voertuigen,periodieke controle,20210726,06/26/2020 02:57:00 PM,07/26/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB8,AZ,20210624,1423,APK Zware voertuigen,periodieke controle,20220726,06/24/2021 02:23:00 PM,07/26/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB8,AZ,20220622,1316,APK Zware voertuigen,periodieke controle,20230726,06/22/2022 01:16:00 PM,07/26/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB8,TA,20210624,1317,Controleapparaten,periodieke controle,20230624,06/24/2021 01:17:00 PM,06/24/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB9,AZ,20200721,1432,APK Zware voertuigen,periodieke controle,20210823,07/21/2020 02:32:00 PM,08/23/2021 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB9,AZ,20210728,1029,APK Zware voertuigen,periodieke controle,20220823,07/28/2021 10:29:00 AM,08/23/2022 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
00BGB9,AZ,20220906,1037,APK Zware voertuigen,periodieke controle,20230906,09/06/2022 10:37:00 AM,09/06/2023 12:00:00 AM,https://opendata.rdw.nl/Voertuigen/Open-Data-RDW-Geconstateerde-Gebreken/a34c-vvps,https://opendata.rdw.nl/dataset/Open-Data-RDW-Gebreken/hx2c-gt7k/
