gemcode;gm_naam;wijk;wk_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
160;Hardenberg;4;Zuidrand;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;12,99932;-14,87517;-4,63717;41,63364;-35,13446;24,69426
160;Hardenberg;5;Bergentheim;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,08813;21,1657;-12,52452;38,4574;12,96228;34,20021
160;Hardenberg;5;Bergentheim;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,67302;20,44022;-13,28726;37,24753;-27,17104;35,32625
160;Hardenberg;5;Bergentheim;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;11,21658;6,32356;-16,72318;33,10795;-27,29419;35,28922
160;Hardenberg;5;Bergentheim;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,91832;1,64586;-32,79204;33,30217;-27,34751;37,22989
160;Hardenberg;5;Bergentheim;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,5759;5,03202;-29,68217;35,85364;-28,20767;37,73448
160;Hardenberg;5;Bergentheim;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,62471;-13,83997;-29,60793;38,38206;-28,36781;37,33593
160;Hardenberg;6;Lutten;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,37194;,65111;-8,40699;31,38757;-35,28566;41,0344
160;Hardenberg;6;Lutten;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,49351;19,64883;-8,63938;31,88424;-24,81778;38,90102
160;Hardenberg;6;Lutten;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,0385;4,64484;-7,26082;19,85971;-24,75109;40,35139
160;Hardenberg;6;Lutten;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,71473;1,06129;-27,42421;28,25583;-24,78779;41,1403
160;Hardenberg;6;Lutten;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;9,8733;-8,31163;-5,11439;32,79459;-24,74461;40,14942
160;Hardenberg;6;Lutten;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;10,05495;-15,70108;-6,523;39,92563;-24,37166;40,0248
160;Hardenberg;7;Slagharen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,95087;17,97579;,27089;34,91833;-30,19518;33,197
160;Hardenberg;7;Slagharen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,21541;12,63338;-,97052;34,96496;-26,4838;34,76453
160;Hardenberg;7;Slagharen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,41277;11,32369;,88712;25,73684;-26,80672;36,85826
160;Hardenberg;7;Slagharen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,42582;11,82341;-22,52681;28,24644;-25,38593;36,49837
160;Hardenberg;7;Slagharen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,54925;7,85511;6,49765;36,85623;-26,06688;35,49908
160;Hardenberg;7;Slagharen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;11,64053;-,7575;9,04339;38,28219;-26,05028;34,99374
160;Hardenberg;8;Gramsbergen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,03383;24,23617;-9,84876;36,15331;-30,06217;32,53638
160;Hardenberg;8;Gramsbergen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,90686;27,18358;-10,79912;37,43062;-15,38769;37,2373
160;Hardenberg;8;Gramsbergen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,18624;6,9443;-5,68586;26,98452;-16,1964;37,74496
160;Hardenberg;8;Gramsbergen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,26918;10,99782;-15,79396;28,8974;-16,33929;38,49749
160;Hardenberg;8;Gramsbergen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;18,31346;11,42478;-11,77503;36,90184;-16,62918;38,05285
160;Hardenberg;8;Gramsbergen;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;19,81273;-6,11845;-16,64068;39,97351;-16,41061;38,34465
160;Hardenberg;9;De Krim;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,62136;-5,96559;-5,62076;28,47743;-38,45378;10,36854
160;Hardenberg;9;De Krim;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,60594;,78726;-10,75107;30,368;-27,84809;18,48647
160;Hardenberg;9;De Krim;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-4,31678;-5,15599;-5,99181;22,94356;-24,43885;20,87287
160;Hardenberg;9;De Krim;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;3,37583;4,51481;-19,00793;28,78517;-23,8611;23,99223
160;Hardenberg;9;De Krim;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-2,49559;6,29292;-,53485;37,30594;-16,22827;25,09222
160;Hardenberg;9;De Krim;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;3,64263;-6,56827;-12,49933;42,62993;-16,70572;26,18088
160;Hardenberg;10;Ane;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,3529;21,62306;-38,67671;36,08623;-36,31045;49,44593
160;Hardenberg;10;Ane;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,47594;30,02629;-39,2954;36,67562;-30,16275;49,04009
160;Hardenberg;10;Ane;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,23653;30,16209;-39,19465;30,06367;-30,21768;48,48294
160;Hardenberg;10;Ane;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;18,89782;28,93261;-46,67174;31,71588;-30,25556;48,52797
160;Hardenberg;10;Ane;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;16,34592;28,35678;-40,39983;36,94928;-30,14254;48,05352
160;Hardenberg;10;Ane;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,56488;14,86874;-41,74309;40,2424;-30,21905;47,57981
160;Hardenberg;11;Dedemsvaart;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,53049;-3,50526;2,44182;25,11631;-17,02752;17,24234
160;Hardenberg;11;Dedemsvaart;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15,98297;1,95314;3,46114;29,2334;-35,08008;20,61552
160;Hardenberg;11;Dedemsvaart;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,87859;-3,3199;3,35118;16,44172;-34,04923;23,1415
160;Hardenberg;11;Dedemsvaart;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,15907;2,34598;-4,32568;20,25842;-33,70762;25,23501
160;Hardenberg;11;Dedemsvaart;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,27747;3,21713;,09151;20,50179;-34,31079;24,92149
160;Hardenberg;11;Dedemsvaart;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,2342;-5,6389;-2,42202;28,67534;-33,74774;25,41089
160;Hardenberg;12;Balkbrug;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,82314;-,46023;-17,80441;35,03669;-20,34731;35,87049
160;Hardenberg;12;Balkbrug;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,03607;18,5527;-17,81386;38,8545;-40,80745;38,28867
160;Hardenberg;12;Balkbrug;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;10,35315;13,05532;-16,40215;30,06141;-39,55267;38,60088
160;Hardenberg;12;Balkbrug;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,24773;13,92694;-31,31162;30,32455;-39,82831;39,36863
160;Hardenberg;12;Balkbrug;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,11023;10,19749;-11,61944;31,90151;-39,89228;38,66548
160;Hardenberg;12;Balkbrug;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,87428;-,55006;-11,33763;31,41251;-39,88473;38,75869
163;Hellendoorn;1;Hellendoorn;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,31937;-19,63238;-10,23982;33,25625;-11,46104;29,31835
163;Hellendoorn;1;Hellendoorn;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,1976;13,69938;-11,43269;39,62942;,12384;26,70096
163;Hellendoorn;1;Hellendoorn;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,6485;,06193;-8,1005;36,91776;,68289;25,05268
163;Hellendoorn;1;Hellendoorn;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,6844;7,89547;-19,00028;42,59775;1,45555;27,59322
163;Hellendoorn;1;Hellendoorn;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;20,28026;10,83518;-11,14543;43,75884;2,00938;27,67491
163;Hellendoorn;1;Hellendoorn;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,38372;4,92165;-5,35853;43,83593;1,75421;28,26453
163;Hellendoorn;2;Nijverdal Noord;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,0228;,8849;-18,18711;28,37184;-26,52545;32,1153
163;Hellendoorn;2;Nijverdal Noord;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23,86686;12,26916;-17,84281;36,88911;32,2372;29,76671
163;Hellendoorn;2;Nijverdal Noord;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;25,24385;8,21992;-18,93887;32,94516;32,02192;32,49497
163;Hellendoorn;2;Nijverdal Noord;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;28,88482;11,38064;-31,93964;34,98722;32,07082;31,13236
163;Hellendoorn;2;Nijverdal Noord;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;25,96393;16,42247;-27,67907;37,13882;30,35601;31,20805
163;Hellendoorn;2;Nijverdal Noord;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;29,05597;23,58707;-22,38065;40,32686;30,43652;31,59766
163;Hellendoorn;3;Nijverdal West;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19,75202;-3,01381;-16,80044;26,63638;-29,98882;14,86914
163;Hellendoorn;3;Nijverdal West;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24,42707;22,18868;-17,14842;39,01048;29,93619;17,24944
163;Hellendoorn;3;Nijverdal West;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,56168;16,55056;-15,38162;36,0094;30,38112;16,99505
163;Hellendoorn;3;Nijverdal West;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;22,88589;18,90736;-24,33554;39,31266;30,99628;18,71978
163;Hellendoorn;3;Nijverdal West;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,14715;22,03375;-19,12108;41,42278;29,58592;19,08183
163;Hellendoorn;3;Nijverdal West;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;26,2364;18,29749;-14,29816;40,57833;31,79654;17,52037
163;Hellendoorn;4;Nijverdal Oost;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,70294;2,13663;-10,86898;18,66304;-9,14532;-6,15575
163;Hellendoorn;4;Nijverdal Oost;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,42559;-8,22732;-11,09174;28,92328;8,12376;-9,1338
163;Hellendoorn;4;Nijverdal Oost;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,62849;-18,3653;-9,16207;23,87755;8,78742;-3,8113
163;Hellendoorn;4;Nijverdal Oost;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,80858;-9,25063;-11,55501;30,45769;8,86754;-1,92458
163;Hellendoorn;4;Nijverdal Oost;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,70956;-6,84612;-11,99137;35,80331;8,78069;-,57753
163;Hellendoorn;4;Nijverdal Oost;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;14,08803;-6,54136;-10,48935;40,31739;7,3312;1,09146
163;Hellendoorn;5;Buitengebied Marle;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,88465;25,08146;-35,12812;34,59307;28,46301;46,47438
163;Hellendoorn;5;Buitengebied Marle;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,88714;34,02667;-35,86015;40,26255;-29,65735;46,53126
163;Hellendoorn;5;Buitengebied Marle;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,89166;27,23723;-34,64;39,10525;-30,0827;45,14226
163;Hellendoorn;5;Buitengebied Marle;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,46644;31,30154;-43,91979;41,35081;-30,34637;44,47966
163;Hellendoorn;5;Buitengebied Marle;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;23,33036;31,96262;-33,51005;39,33191;-30,20493;44,38619
163;Hellendoorn;5;Buitengebied Marle;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;22,19496;17,13087;-35,84783;42,49613;-30,01049;45,01119
163;Hellendoorn;6;Kruidenwijk;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10,68875;3,36827;16,54655;31,23884;-24,07397;30,2615
163;Hellendoorn;6;Kruidenwijk;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,82424;-11,72466;15,43194;34,17608;-9,17848;33,48801
163;Hellendoorn;6;Kruidenwijk;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;15,62772;-22,41658;17,40673;29,69537;-9,54587;31,85562
163;Hellendoorn;6;Kruidenwijk;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,3374;-23,3302;18,69395;34,42872;-9,10589;32,43632
163;Hellendoorn;6;Kruidenwijk;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;19,58784;-24,54351;-,20224;37,07007;-9,59993;32,59538
163;Hellendoorn;6;Kruidenwijk;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,6074;-25,03388;-4,92747;35,91178;-9,70881;32,6733
163;Hellendoorn;7;Haarle;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,60366;-27,12859;6,86603;23,57184;44,34767;20,65552
163;Hellendoorn;7;Haarle;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,14568;-16,05629;3,88976;34,73175;16,13651;28,45669
163;Hellendoorn;7;Haarle;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;14,34761;-6,49667;3,87312;33,76946;-16,54337;32,71596
163;Hellendoorn;7;Haarle;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;20,0994;-3,93546;2,24566;40,24158;-16,75593;31,04737
163;Hellendoorn;7;Haarle;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;22,21729;-3,52002;-9,49866;43,99189;-18,14779;30,64066
163;Hellendoorn;7;Haarle;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;14,29901;-15,81036;-4,4986;40,65192;-18,54514;31,30083
163;Hellendoorn;8;Daarle;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,03825;-32,83584;-9,22179;26,83199;21,34874;32,61325
163;Hellendoorn;8;Daarle;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12,01935;-25,46291;-8,50885;38,14255;-22,77309;43,32406
163;Hellendoorn;8;Daarle;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;7,7012;-7,28616;-10,27411;38,41964;-23,37493;36,79505
163;Hellendoorn;8;Daarle;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;17,1493;-9,25882;-14,99514;43,19206;-23,37114;35,95204
163;Hellendoorn;8;Daarle;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,21777;6,31111;-13,06983;44,65058;-23,35523;37,26092
163;Hellendoorn;8;Daarle;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;16,00121;19,96669;-6,61382;44,44437;-23,15331;37,76112
163;Hellendoorn;9;Daarlerveen;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-4,3033;-14,2798;5,92032;28,54407;44,87755;25,80153
163;Hellendoorn;9;Daarlerveen;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4,64496;-5,3488;-5,15696;38,38687;-41,73471;21,63572
163;Hellendoorn;9;Daarlerveen;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;6,68657;-24,54123;-,17686;36,02697;-41,73471;32,85297
163;Hellendoorn;9;Daarlerveen;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,50076;-10,74614;-6,14104;37,49727;-41,73471;33,21378
163;Hellendoorn;9;Daarlerveen;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;6,45566;-8,75666;4,85303;43,51125;-41,73471;33,37727
163;Hellendoorn;9;Daarlerveen;2012;6; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;20,8718;-4,9348;5,11854;42,19365;-41,73471;33,25665
164;Hengelo;0;Binnenstad;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;,11107;-21,55215;5,29588;-27,92829;32,98759;8,07034
164;Hengelo;0;Binnenstad;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,33864;-3,0434;2,00324;-33,75399;47,44682;12,05015
164;Hengelo;0;Binnenstad;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,75022;-14,38971;2,84949;-29,61451;47,43018;14,74875
164;Hengelo;0;Binnenstad;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;11,02404;-4,47991;4,34201;,0892;47,48799;15,60302
164;Hengelo;0;Binnenstad;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-1,90108;2,9959;12,34611;4,60512;47,11197;14,94364
164;Hengelo;0;Binnenstad;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;3,27603;-,76157;10,7476;-4,59833;47,0722;14,04336
164;Hengelo;1;Hengelose Es;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-27,0064;-14,42443;-7,93136;10,98645;3,01597;-4,63436
164;Hengelo;1;Hengelose Es;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-7,22652;12,10892;-7,6719;7,13284;19,27486;-6,80091
164;Hengelo;1;Hengelose Es;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-22,9744;7,49325;4,08624;7,17261;20,08109;-3,46275
164;Hengelo;1;Hengelose Es;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-8,67686;7,01692;-6,97433;23,65895;19,95612;-2,03428
164;Hengelo;1;Hengelose Es;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-14,63749;8,88299;3,34337;23,72273;19,21672;-2,16145
164;Hengelo;1;Hengelose Es;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-5,37543;4,93212;1,8769;22,00685;19,39905;-2,14038
164;Hengelo;2;Noord;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-39,15906;-25,63453;5,37008;5,34905;-6,29341;-15,37577
164;Hengelo;2;Noord;2002;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-16,06263;-6,90474;-1,5179;8,65934;29,03757;-10,55302
164;Hengelo;2;Noord;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-32,22036;-17,3855;4,07204;10,49657;15,93708;-9,82035
164;Hengelo;2;Noord;2008;5; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;-14,04746;-16,93891;-12,73827;26,72165;15,20824;-6,51388
164;Hengelo;2;Noord;2010;5; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;-21,09233;-15,32953;7,18107;23,901;13,56365;-4,56274
164;Hengelo;2;Noord;2012;5; ; ; ; ;4; ; ; ;3; ; ;3; ;3;3;-15,07845;-18,50402;7,88195;22,94058;14,388;-7,02938
164;Hengelo;3;Hasseler Es;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1,65789;3,98668;10,72531;21,52105;-4,43608;,85568
164;Hengelo;3;Hasseler Es;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,34894;-8,13764;12,42222;24,58212;,93185;3,33457
164;Hengelo;3;Hasseler Es;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;4,89956;-15,70617;13,79969;24,15956;1,61405;2,32252
164;Hengelo;3;Hasseler Es;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;11,53104;-14,1632;12,78844;33,26331;,13232;4,1015
164;Hengelo;3;Hasseler Es;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;10,16449;-12,02479;13,77117;32,40636;,56379;3,70222
164;Hengelo;3;Hasseler Es;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;18,29281;-12,40636;18,81854;31,89949;,5084;3,5597
164;Hengelo;4;Groot Driene;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-,04326;-7,97181;14,41018;35,38031;-2,32338;-28,50822
164;Hengelo;4;Groot Driene;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,30931;30,53589;17,81474;33,90086;13,52553;-28,01245
164;Hengelo;4;Groot Driene;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,55135;23,28052;23,66507;31,51212;-2,35251;-29,24886
164;Hengelo;4;Groot Driene;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-,25345;21,79112;20,87874;36,76859;-1,97381;-27,53836
164;Hengelo;4;Groot Driene;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-4,48041;23,16936;25,46757;37,45883;-1,23916;-27,49256
164;Hengelo;4;Groot Driene;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-3,19469;17,0346;27,9359;36,35095;-1,22053;-27,19106
164;Hengelo;5;Berflo Es;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-39,63994;-24,74135;11,4468;20,77447;20,2975;-18,31842
164;Hengelo;5;Berflo Es;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-20,03609;-18,16987;10,16966;14,80765;12,16658;-18,70761
164;Hengelo;5;Berflo Es;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-37,13007;-15,4761;11,34549;7,19339;11,61706;-17,87763
164;Hengelo;5;Berflo Es;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-20,753;-16,67065;3,04046;20,69273;12,50633;-15,03657
164;Hengelo;5;Berflo Es;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-26,63051;-11,92222;14,9333;25,20277;14,61137;-10,6167
164;Hengelo;5;Berflo Es;2012;5; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;-19,1739;-6,87475;17,6955;26,62919;15,98616;-11,63557
164;Hengelo;6;Wilderinkshoek;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,63536;-,42333;13,0182;31,76874;-4,59724;-8,83169
164;Hengelo;6;Wilderinkshoek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6,85672;4,06901;12,4901;29,59274;3,68959;-8,07209
164;Hengelo;6;Wilderinkshoek;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-7,07766;5,17239;13,87462;25,98492;4,48585;-4,85097
164;Hengelo;6;Wilderinkshoek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;4,93489;6,01977;9,50774;33,34179;7,39034;-3,35849
164;Hengelo;6;Wilderinkshoek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;1,74929;8,15857;16,42816;33,19673;2,10377;-3,33373
164;Hengelo;6;Wilderinkshoek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;5,16464;6,65229;17,9025;30,87131;2,03617;-3,24132
164;Hengelo;7;Woolde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2,84906;9,66887;-4,98389;27,35158;12,91364;-3,3292
164;Hengelo;7;Woolde;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,16426;19,01348;-5,37995;29,05369;22,75169;-,9503
164;Hengelo;7;Woolde;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,52769;3,37064;-4,88594;29,62258;24,2123;1,41669
164;Hengelo;7;Woolde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;16,36279;7,851;-8,20685;36,05351;23,00088;3,50352
164;Hengelo;7;Woolde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,83043;13,91091;8,39631;33,19935;25,83143;1,26658
164;Hengelo;7;Woolde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;16,41989;12,3318;15,81983;31,26335;25,76069;,68309
164;Hengelo;8;Slangenbeek;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21,5803;22,73708;18,27976;41,00856;6,16731;33,552
164;Hengelo;8;Slangenbeek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29,91885;13,12756;19,86417;40,063;-19,48571;36,01988
164;Hengelo;8;Slangenbeek;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;24,46722;1,55625;20,95021;37,64686;-18,02463;35,44229
164;Hengelo;8;Slangenbeek;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;30,14727;-,56841;22,50337;40,24285;-18,45988;37,98933
164;Hengelo;8;Slangenbeek;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;26,42851;-5,3033;10,67124;36,96468;-21,7961;35,78065
164;Hengelo;8;Slangenbeek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;29,09535;-15,31749;6,81471;30,92687;-21,34826;35,47219
164;Hengelo;9;Buitengebied;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,35513;25,44928;-27,26537;40,13319;19,587;43,46521
164;Hengelo;9;Buitengebied;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25,81183;33,77948;-25,52995;38,6446;-18,46911;43,14168
164;Hengelo;9;Buitengebied;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,8529;22,17216;-24,41588;34,91938;-24,37667;39,81482
164;Hengelo;9;Buitengebied;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;24,69481;21,26934;-36,53746;41,39114;-28,41224;39,47755
164;Hengelo;9;Buitengebied;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,21267;13,63126;-24,09065;31,53102;-28,23004;39,58052
164;Hengelo;9;Buitengebied;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;26,85639;4,84699;-19,36594;37,82602;-28,25568;39,74946
