FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,status,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken.1600,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw VEN.8.5.S,nvt,KD.68dgr.st.003,nvt,VEN.8.5.S,nvt,1426,st,stuw,nvt,a,waterkerend kunstwerk,208848.956545,378248.010775,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208848.95699999854 378248.01099999994)
kunstwerken.1601,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw VEN.8.1.S,nvt,KD.68dgr.st.004,nvt,VEN.8.1.S,nvt,1428,st,stuw,nvt,a,waterkerend kunstwerk,208847.316786,378252.97808,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208847.31700000167 378252.9780000001)
kunstwerken.1602,70,69rvg,Blerick Noord,Blerick Zuid,1:250,nvt,nvt,coupure VEN.10.1.C,nvt,KD.69dgr.co.001,nvt,VEN.10.1.C,nvt,1546,co,coupure,nvt,c,waterkerend kunstwerk,208497.232,377355.119,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208497.23200000077 377355.118999999)
kunstwerken.1603,70,69rvg,Blerick Noord,Blerick Zuid,1:250,nvt,nvt,coupure VEN.10.2 .C,nvt,KD.69dgr.co.002,nvt,VEN.10.2 .C,nvt,1548,co,coupure,nvt,c,waterkerend kunstwerk,208346.738084,377289.99655,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208346.73800000176 377289.9970000014)
kunstwerken.1604,70,69rvg,Blerick Noord,Blerick Zuid,1:250,nvt,nvt,coupure VEN.10.3.C,nvt,KD.69dgr.co.003,nvt,VEN.10.3.C,nvt,1550,co,coupure,nvt,c,waterkerend kunstwerk,208200.172873,377247.594932,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (208200.17300000042 377247.5949999988)
kunstwerken.1605,70,nvt,Baarlo,nvt,1:250,nvt,nvt,VEN.D.12.S,nvt, ,nvt,VEN.D.12.S-L,nvt,0,akn,afsluiter,nvt,a, ,208741.975306,377499.26008,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (208741.9750000015 377499.26000000164)
kunstwerken.1606,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.43.W,nvt,KD.68rvg.de.001,nvt,VEN.7.43.W,nvt,1423,de,demontabele wand,nvt,a,waterkerend kunstwerk,209265.233372,376990.817204,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209265.23299999908 376990.81700000167)
kunstwerken.1607,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,stuw VEN.D.2.S,nvt,KD.68rvg.st.002,nvt,VEN.D.2.S,nvt,1425,st,stuw,nvt,a,waterkerend kunstwerk,209267.264747,376979.910808,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209267.2650000006 376979.91099999845)
kunstwerken.1608,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.42.W,nvt,KD.68rvg.de.003,nvt,VEN.7.42.W,nvt,1427,de,demontabele wand,nvt,a,waterkerend kunstwerk,209275.005285,376960.990187,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209275.00499999896 376960.98999999836)
kunstwerken.1609,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand VEN.7.41.W,nvt,KD.68rvg.de.004,nvt,VEN.7.41.W,nvt,1429,de,demontabele wand,nvt,a,waterkerend kunstwerk,209286.888842,376938.870145,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209286.88899999857 376938.87000000104)
kunstwerken.1610,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure VEN.7.40.C,nvt,KD.68rvg.co.005,nvt,VEN.7.40.C,nvt,1431,co,coupure,nvt,a,waterkerend kunstwerk,209318.928259,376862.634279,Waterschap Peel en Maasvallei,nvt,NEE,0, ,,,POINT (209318.92799999937 376862.6339999996)
kunstwerken.1611,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.D.13.S,nvt, ,nvt,VEN.D.13.S-L,nvt,0,akn,afsluiter,nvt,a, ,209302.447283,376906.7957,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (209302.44700000063 376906.7960000001)
kunstwerken.1612,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.6.22.C-L,nvt, ,nvt,VEN.6.22.C-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208707.418591,375231.825651,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208707.41899999976 375231.8260000013)
kunstwerken.1613,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.6.20.C-L,nvt, ,nvt,VEN.6.20.C-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208644.360144,375121.678336,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208644.3599999994 375121.6779999994)
kunstwerken.1614,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.6.21.W-L,nvt, ,nvt,VEN.6.21.W-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208675.185141,375175.639069,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208675.18499999866 375175.63899999857)
kunstwerken.1615,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.6.23.W-L,nvt, ,nvt,VEN.6.23.W-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208738.826722,375286.43727,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208738.82699999958 375286.436999999)
kunstwerken.1616,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.6.24.W-L,nvt, ,nvt,VEN.6.24.W-L,nvt,0,co,coupure,nvt,a,waterkerend kunstwerk,208773.319817,375346.37715,Waterschap Peel en Maasvallei,Limburg, ,3, ,,,POINT (208773.3200000003 375346.3770000003)
kunstwerken.1617,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,VEN.D.14.S,nvt, ,nvt,VEN.D.14.S-L,nvt,0,akn,afsluiter,nvt,a, ,208662.811755,375154.120559,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (208662.811999999 375154.12099999934)
kunstwerken.1618,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,coupure VEN.5.10.C,nvt,KD.69rvg.co.001,nvt,VEN.5.10.C,nvt,1547,co,coupure,nvt,a,waterkerend kunstwerk,209004.618557,376500.126637,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209004.61899999902 376500.1270000003)
kunstwerken.1619,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.D.15.S,nvt, ,nvt,VEN.D.15.S-L,nvt,0,akn,afsluiter,nvt,a, ,209021.663114,376396.151472,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (209021.66299999878 376396.15100000054)
kunstwerken.1620,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.D.16.S,nvt, ,nvt,VEN.D.16.S-L,nvt,0,akn,afsluiter,nvt,a,Kartografie,208879.019168,377219.812341,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (208879.01900000125 377219.811999999)
kunstwerken.1621,68dgr,nvt,Venlo-Velden Noord,nvt,1:250,nvt,nvt,stuw VEN.D.1.S,nvt,KD.68dgr.st.001,nvt,VEN.D.1.S,nvt,1422,st,stuw,nvt,a,waterkerend kunstwerk,209174.496409,377271.954839,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (209174.49599999934 377271.9549999982)
kunstwerken.1622,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.D.17.S,nvt, ,nvt,VEN.D.17.S-L,nvt,0,akn,terugslagklep,nvt,a, ,208881.328514,377215.25496,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (208881.3289999999 377215.25499999896)
kunstwerken.1623,55,nvt,Gennep,nvt,1:250,nvt,nvt,test08,nvt, ,nvt,TEST08-L,nvt,0,akn,terugslagklep,nvt,a, ,195481.969753,410601.813174,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195481.9699999988 410601.813000001)
kunstwerken.1624,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.1.9.S,nvt,KD.55.st.015,nvt,GEN.1.9.S,nvt,1285,st,stuw,nvt,a,waterkerend kunstwerk,195509.23327,410613.31427,Waterschap Peel en Maasvallei,Limburg,NEE,6, ,,,POINT (195509.23299999908 410613.3139999993)
kunstwerken.1625,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.3.S,nvt,KD.55.st.016,nvt,GEN.D.3.S,nvt,1286,st,stuw,nvt,a,waterkerend kunstwerk,195573.322037,410660.986449,Waterschap Peel en Maasvallei,Limburg,NEE,6, ,,,POINT (195573.32200000063 410660.98600000143)
kunstwerken.1626,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.4.S,nvt,KD.55.st.017,nvt,GEN.D.4.S,nvt,1287,st,stuw,nvt,a,waterkerend kunstwerk,195572.077337,410665.043733,Waterschap Peel en Maasvallei,Limburg,NEE,6, ,,,POINT (195572.07699999958 410665.04399999976)
kunstwerken.1627,55,nvt,Gennep,nvt,1:250,nvt,nvt,test09,nvt, ,nvt,TEST09-L,nvt,0,akn,terugslagklep,nvt,a, ,195508.87865,410613.164674,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195508.87900000066 410613.1649999991)
kunstwerken.1628,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.50.S,nvt, ,nvt,GEN.1.50.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195889.282912,409189.545957,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195889.28299999982 409189.5460000001)
kunstwerken.1629,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.48.S,nvt, ,nvt,GEN.1.48.S-L,nvt,0,akn,terugslagklep,nvt,a, ,196007.217828,409059.730623,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (196007.21799999848 409059.73099999875)
kunstwerken.1630,68rvg,nvt,Blerick zuid,nvt,1:250,nvt,nvt,VEN.4.3.S,nvt, ,nvt,VEN.4.3.S-L,nvt,0,akn,terugslagklep,nvt,a, ,208515.232991,375515.53422,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (208515.23299999908 375515.53400000185)
kunstwerken.1631,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.2.21.W,nvt,KD.68rvg.de.057,nvt,TEG.2.21.W,nvt,1501,de,demontabele wand,nvt,a,waterkerend kunstwerk,206313.024407,372664.322015,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (206313.0240000002 372664.3220000006)
kunstwerken.1632,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,TEG.2.16.S,nvt, ,nvt,TEG.2.16.S-L,nvt,0,akn,terugslagklep,nvt,a, ,206369.073905,372725.491779,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (206369.07400000095 372725.4919999987)
kunstwerken.1633,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.8.C,nvt,KD.60.co.009,nvt,BER.1.8.C,nvt,1318,co,coupure,nvt,a,waterkerend kunstwerk,203746.127622,395710.950594,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203746.12799999863 395710.9510000013)
kunstwerken.1634,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.9.C,nvt,KD.60.co.010,nvt,BER.1.9.C,nvt,1319,co,coupure,nvt,a,waterkerend kunstwerk,203725.28439,395718.563409,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203725.28400000185 395718.563000001)
kunstwerken.1635,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.10.C,nvt,KD.60.co.011,nvt,BER.1.10.C,nvt,1320,co,coupure,nvt,a,waterkerend kunstwerk,203714.858527,395722.383468,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203714.8590000011 395722.3830000013)
kunstwerken.1636,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.11.C,nvt,KD.60.co.012,nvt,BER.1.11.C,nvt,1321,co,coupure,nvt,a,waterkerend kunstwerk,203701.317044,395727.155859,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203701.31700000167 395727.1559999995)
kunstwerken.1637,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.12.C,nvt,KD.60.co.013,nvt,BER.1.12.C,nvt,1322,co,coupure,nvt,a,waterkerend kunstwerk,203690.923773,395730.024571,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203690.92399999872 395730.0249999985)
kunstwerken.1638,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.13.C,nvt,KD.60.co.014,nvt,BER.1.13.C,nvt,1323,co,coupure,nvt,a,waterkerend kunstwerk,203682.04056,395732.44395,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203682.04100000113 395732.4439999983)
kunstwerken.1639,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.14.C,nvt,KD.60.co.015,nvt,BER.1.14.C,nvt,1324,co,coupure,nvt,a,waterkerend kunstwerk,203674.808498,395734.40147,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203674.80799999833 395734.40100000054)
kunstwerken.1640,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.15.C,nvt,KD.60.co.016,nvt,BER.1.15.C,nvt,1325,co,coupure,nvt,a,waterkerend kunstwerk,203663.623304,395728.242525,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203663.62299999967 395728.2430000007)
kunstwerken.1641,60,nvt,Well,nvt,1:250,nvt,nvt,BER.D.11.S,nvt, ,nvt,BER.D.11.S-L,nvt,0,akn,afsluiter,nvt,a, ,203662.008337,395728.717933,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (203662.0080000013 395728.7179999985)
kunstwerken.1642,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.16.C,nvt,KD.60.co.017,nvt,BER.1.16.C,nvt,1326,co,coupure,nvt,a,waterkerend kunstwerk,203651.614758,395731.783934,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203651.61499999836 395731.78400000185)
kunstwerken.1643,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.17.C,nvt,KD.60.co.018,nvt,BER.1.17.C,nvt,1327,co,coupure,nvt,a,waterkerend kunstwerk,203625.357932,395739.540417,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203625.35799999908 395739.5399999991)
kunstwerken.1644,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.18.C,nvt,KD.60.co.019,nvt,BER.1.18.C,nvt,1328,co,coupure,nvt,a,waterkerend kunstwerk,203614.813964,395750.525331,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203614.8139999993 395750.5249999985)
kunstwerken.1645,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.19.C,nvt,KD.60.co.020,nvt,BER.1.19.C,nvt,1329,co,coupure,nvt,a,waterkerend kunstwerk,203600.903134,395753.748847,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203600.90300000086 395753.7490000017)
kunstwerken.1646,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.20.C,nvt,KD.60.co.021,nvt,BER.1.20.C,nvt,1330,co,coupure,nvt,a,waterkerend kunstwerk,203587.124803,395756.909153,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203587.125 395756.90900000185)
kunstwerken.1647,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.21.C,nvt,KD.60.co.022,nvt,BER.1.21.C,nvt,1331,co,coupure,nvt,a,waterkerend kunstwerk,203573.430628,395761.800373,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203573.43100000173 395761.80000000075)
kunstwerken.1648,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.22.C,nvt,KD.60.co.023,nvt,BER.1.22.C,nvt,1332,co,coupure,nvt,a,waterkerend kunstwerk,203554.180081,395686.309665,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203554.1799999997 395686.30999999866)
kunstwerken.1649,60,nvt,Well,nvt,1:250,nvt,nvt,BER.D.12.S,nvt, ,nvt,BER.D.12.S-L,nvt,0,akn,afsluiter,nvt,a, ,203655.720979,395730.573313,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater (derden),,,POINT (203655.72100000083 395730.5729999989)
kunstwerken.1650,60,nvt,Well,nvt,1:250,nvt,nvt,demontabele wand BER.1.23.W,nvt,KD.60.de.004,nvt,BER.1.23.W,nvt,1313,de,demontabele wand,nvt,a,waterkerend kunstwerk,203867.745,395700.02,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203867.74500000104 395700.01999999955)
kunstwerken.1651,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.4.C,nvt,KD.60.co.005,nvt,BER.1.4.C,nvt,1314,co,coupure,nvt,a,waterkerend kunstwerk,203803.685403,395702.514855,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203803.68499999866 395702.5150000006)
kunstwerken.1652,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.5.C,nvt,KD.60.co.006,nvt,BER.1.5.C,nvt,1315,co,coupure,nvt,a,waterkerend kunstwerk,203790.636373,395702.853324,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203790.63599999994 395702.8530000001)
kunstwerken.1653,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.14.S,nvt, ,nvt,MEE.3.14.S-L,nvt,0,akn,afsluiter,nvt,a, ,203072.643882,394661.820331,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203072.64400000125 394661.8200000003)
kunstwerken.1654,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.15.S,nvt, ,nvt,MEE.3.15.S-L,nvt,0,akn,afsluiter,nvt,a, ,203076.014203,394687.660278,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203076.01399999857 394687.66000000015)
kunstwerken.1655,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.16.S,nvt, ,nvt,MEE.3.16.S-L,nvt,0,akn,afsluiter,nvt,a, ,203076.595757,394692.820147,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203076.59600000083 394692.8200000003)
kunstwerken.1656,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.17.S,nvt, ,nvt,MEE.3.17.S-L,nvt,0,akn,afsluiter,nvt,a, ,203077.931278,394704.669624,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203077.93100000173 394704.6700000018)
kunstwerken.1657,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.18.S,nvt, ,nvt,MEE.3.18.S-L,nvt,0,akn,afsluiter,nvt,a, ,203078.6743,394711.262123,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203078.67399999872 394711.26199999824)
kunstwerken.1658,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.19.S,nvt, ,nvt,MEE.3.19.S-L,nvt,0,akn,afsluiter,nvt,a, ,203080.774799,394734.632942,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203080.7749999985 394734.6330000013)
kunstwerken.1659,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.20.S,nvt, ,nvt,MEE.3.20.S-L,nvt,0,akn,afsluiter,nvt,a, ,203081.427833,394742.052567,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203081.42799999937 394742.0529999994)
kunstwerken.1660,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.21.S,nvt, ,nvt,MEE.3.21.S-L,nvt,0,akn,afsluiter,nvt,a, ,203075.227,394749.877,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203075.22700000182 394749.8770000003)
kunstwerken.1661,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.22.S,nvt, ,nvt,MEE.3.22.S-L,nvt,0,akn,afsluiter,nvt,a, ,203076.047907,394757.787479,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203076.04800000042 394757.7870000005)
kunstwerken.1662,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,MEE.3.23.S,nvt, ,nvt,MEE.3.23.S-L,nvt,0,akn,afsluiter,nvt,a, ,203077.188632,394768.772707,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (203077.1889999993 394768.7729999982)
kunstwerken.1663,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,coupure MEE.3.6.C,nvt,KD.61+62.co.027,nvt,MEE.3.6.C,nvt,1364,co,coupure,nvt,a,waterkerend kunstwerk,203081.112,394904.422,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (203081.11199999973 394904.4219999984)
kunstwerken.1664,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.11.S,nvt, ,nvt,GEN.1.11.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195350.457607,409965.60235,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195350.45800000057 409965.6020000018)
kunstwerken.1665,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.12.S,nvt, ,nvt,GEN.1.12.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195366.263585,409968.614679,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195366.26399999857 409968.61499999836)
kunstwerken.1666,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.13.S,nvt, ,nvt,GEN.1.13.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195378.762443,409970.992834,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195378.76199999824 409970.9930000007)
kunstwerken.1667,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.14.S,nvt, ,nvt,GEN.1.14.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195393.421998,409973.782105,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195393.4219999984 409973.7820000015)
kunstwerken.1668,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.15.S,nvt, ,nvt,GEN.1.15.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195409.229838,409976.78934,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195409.23000000045 409976.7890000008)
kunstwerken.1669,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.16.S,nvt, ,nvt,GEN.1.16.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195424.074416,409979.608169,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195424.07400000095 409979.6079999991)
kunstwerken.1670,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.17.S,nvt, ,nvt,GEN.1.17.S-L,nvt,0,akn,afsluiter,nvt,a, ,195439.523531,410583.906807,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195439.5240000002 410583.9070000015)
kunstwerken.1671,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.18.S,nvt, ,nvt,GEN.1.18.S-L,nvt,0,akn,afsluiter,nvt,a, ,195391.387282,410429.053445,Waterschap Peel en Maasvallei,Limburg, ,3,Afsluiter tbv hoogwater,,,POINT (195391.38699999824 410429.0529999994)
kunstwerken.1672,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.19.S,nvt, ,nvt,GEN.1.19.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195436.802338,410027.863737,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195436.80200000107 410027.86400000006)
kunstwerken.1673,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.21.S,nvt, ,nvt,GEN.1.21.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195424.471291,410288.710522,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195424.47100000083 410288.7109999992)
kunstwerken.1674,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.22.S,nvt, ,nvt,GEN.1.22.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195401.743,410343.929,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195401.74300000072 410343.9290000014)
kunstwerken.1675,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.23.S,nvt, ,nvt,GEN.1.23.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195437.171696,409982.095695,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195437.1719999984 409982.09600000083)
kunstwerken.1676,55,nvt,Gennep,nvt,1:250,nvt,nvt,stuw GEN.D.2.S,nvt,KD.55.st.009,nvt,GEN.D.2.S,nvt,1279,st,stuw,nvt,a,waterkerend kunstwerk,195447.188,409984.041,Waterschap Peel en Maasvallei,Limburg,NEE,0, ,,,POINT (195447.188000001 409984.04100000113)
kunstwerken.1677,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.24.S,nvt, ,nvt,GEN.1.24.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195445.076587,409983.59648,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195445.07699999958 409983.59600000083)
kunstwerken.1678,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.25.S,nvt, ,nvt,GEN.1.25.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195445.508309,410022.066652,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195445.5080000013 410022.06700000167)
kunstwerken.1679,55,nvt,Gennep,nvt,1:250,nvt,nvt,GEN.1.26.S,nvt, ,nvt,GEN.1.26.S-L,nvt,0,akn,terugslagklep,nvt,a, ,195444.111358,409983.413282,Waterschap Peel en Maasvallei,Limburg, ,3,terugslagklep tbv hoogwater,,,POINT (195444.11100000143 409983.4129999988)
