FID,omschr,afst_obst,pos_omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegbermen_kenmerk.1776,Obstakelvrije berm,,Buitenberm,R,144.41299438,R,144.55499268,H,007,KLK0008072666,R,I,,"LINESTRING (191164.22450000048 554691.7118000016, 191236.4261999987 554726.2547000013, 191273.14429999888 554743.4195999987, 191294.4750000015 554753.1097000018)"
wegbermen_kenmerk.1777,Uitgebogen,4.25 -> 1.25,Buitenberm,R,146.2250061,R,146.31199646,H,007,KLK0008072671,R,I,,"LINESTRING (192853.14059999958 555349.0031999983, 192940.9941000007 555382.4360999987)"
wegbermen_kenmerk.1778,Ondergronds,4 -> 4,Buitenberm,R,144.63000488,R,144.6309967,T,007,KLK0008072689,L,I,,"LINESTRING (191352.88039999828 554801.6664000005, 191351.96620000154 554801.2611999996)"
wegbermen_kenmerk.1779,Vecu-Sec,1.5 -> 1.5,Middenberm,R,148.98300171,R,149.02799988,H,007,KLK0008072741,R,I,,"LINESTRING (195344.0731999986 556560.1442999989, 195337.75169999897 556552.2842000015, 195324.9781000018 556536.8878000006, 195317.88949999958 556528.5971999988)"
wegbermen_kenmerk.1780,Vecu-Sec,3.5 -> 3.5,Buitenberm,R,148.977005,R,149.0269928,T,007,KLK0008072745,L,I,,"LINESTRING (195343.4464999996 556559.3649999984, 195337.75169999897 556552.2842000015, 195324.9781000018 556536.8878000006, 195313.9902999997 556524.0368999988)"
wegbermen_kenmerk.1781,Berm met geleideconstructie,3 -> 1.5,Buitenberm,R,152.37600708,R,152.39300537,H,007,KLK0008072773,R,I,,"LINESTRING (196823.41090000048 559557.2457000017, 196831.16490000114 559571.2412)"
wegbermen_kenmerk.1782,Berm met geleideconstructie,4.5 -> 4.5,Buitenberm,R,153.31900024,R,153.54200745,H,007,KLK0008072779,R,I,,"LINESTRING (197322.09600000083 560348.3698000014, 197443.80319999903 560532.8374999985)"
wegbermen_kenmerk.1783,Ondergronds,3.5 -> 3.5,Buitenberm,R,154.70700073,R,154.70799255,H,007,KLK0008072810,R,I,,"LINESTRING (198061.77519999817 561529.252700001, 198062.2696999982 561530.1218999997)"
wegbermen_kenmerk.1784,Obstakelvrije berm,,Buitenberm,R,158.44999695,R,158.97999573,H,007,KLK0008072860,R,I,,"LINESTRING (199961.54089999944 564753.0163000003, 200129.04960000142 565046.0452000014, 200168.05299999937 565113.2897999994, 200224.2686999999 565208.8409000002, 200226.24379999936 565212.1728999987)"
wegbermen_kenmerk.1785,Berm met geleideconstructie,3.5 -> 5.25,Buitenberm,R,159.05000305,R,159.09500122,H,007,KLK0008072863,R,I,,"LINESTRING (200261.2468000017 565271.2109000012, 200284.31940000132 565309.8458000012)"
wegbermen_kenmerk.1786,Berm met geleideconstructie,3.5 -> 5,Buitenberm,R,160.41600037,R,160.45799255,H,007,KLK0008072869,R,I,,"LINESTRING (200980.69539999962 566434.7214000002, 201002.87909999862 566470.3849)"
wegbermen_kenmerk.1787,Berm met geleideconstructie,6 -> 3.5,Buitenberm,R,160.87600708,R,160.94799805,H,007,KLK0008072919,R,I,,"LINESTRING (201242.26619999856 566811.0364999995, 201242.92020000145 566811.7767000012, 201256.35080000013 566826.5973999985, 201271.2514999993 566842.6719000004, 201285.13329999894 566857.2072999999, 201290.03620000184 566862.194600001)"
wegbermen_kenmerk.1788,Berm met geleideconstructie,6 -> 1.5,Middenberm,R,160.87199402,R,160.94099426,T,007,KLK0008072928,L,I,,"LINESTRING (201239.61780000106 566808.0388000011, 201242.92020000145 566811.7767000012, 201256.35080000013 566826.5973999985, 201271.2514999993 566842.6719000004, 201285.12889999896 566857.2027000003)"
wegbermen_kenmerk.1789,Uitgebogen,8 -> 3.5,Buitenberm,R,162.97799683,R,163.06100464,H,007,KLK0008072958,R,I,,"LINESTRING (203065.6473999992 567826.8326999992, 203114.6484999992 567849.7437999994, 203140.90190000087 567861.8429999985)"
wegbermen_kenmerk.1790,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,163.06100464,R,163.86599731,H,007,KLK0008072959,R,I,,"LINESTRING (203140.90190000087 567861.8429999985, 203169.14609999955 567874.8597000018, 203204.62319999933 567890.9329000004, 203277.6708999984 567923.5524999984, 203426.2773000002 567988.3509000018, 203462.7773000002 568004.7170999981, 203505.44970000163 568024.3495000005, 203559.71819999814 568049.9419, 203613.67559999973 568076.1992000006, 203666.76150000095 568102.8302999996, 203702.35649999976 568121.0786999986, 203730.88540000096 568136.0751999989, 203766.18400000036 568154.8922999986, 203801.3531000018 568173.9483999982, 203836.41950000077 568193.1937999986, 203867.129900001 568210.4552999996)"
wegbermen_kenmerk.1791,Berm met obstakels,,Buitenberm,R,164.95599365,R,164.99000549,H,007,KLK0008073001,R,I,,"LINESTRING (204798.55779999867 568777.7311000004, 204820.1323999986 568790.9732999988, 204827.5423000008 568795.5047000013)"
wegbermen_kenmerk.1792,RIMOB,4.5 -> 4.5,Buitenberm,R,164.99000549,R,165,H,007,KLK0008073002,R,I,,"LINESTRING (204827.5423000008 568795.5047000013, 204835.22040000185 568800.200100001)"
wegbermen_kenmerk.1793,Berm met obstakels,,Buitenberm,R,165,R,165.08599854,H,007,KLK0008073003,R,I,,"LINESTRING (204835.22040000185 568800.200100001, 204908.58900000155 568845.0670999996)"
wegbermen_kenmerk.1794,Obstakelvrije berm,,Buitenberm,R,165.36999512,R,165.4019928,H,007,KLK0008073006,R,I,,"LINESTRING (205151.01909999922 568993.5166000016, 205178.28669999912 569010.2641000003)"
wegbermen_kenmerk.1795,Berm met geleideconstructie,4 -> 5,Buitenberm,R,167.67500305,R,167.71000671,H,007,KLK0008073010,R,I,,"LINESTRING (206802.48649999872 570567.3792999983, 206805.1154000014 570570.2186999992, 206824.0705000013 570589.9759000018, 206826.70050000027 570592.6501999982)"
wegbermen_kenmerk.1796,Berm met geleideconstructie,1.25 -> 2.25,Middenberm,R,165.71200562,R,165.75,T,007,KLK0008073022,L,I,,"LINESTRING (205441.95490000024 569171.939100001, 205474.34760000184 569191.8066000007)"
wegbermen_kenmerk.1797,Berm met geleideconstructie,2.25 -> 1.25,Middenberm,R,165.88800049,R,165.93499756,T,007,KLK0008073024,L,I,,"LINESTRING (205590.91149999946 569263.7873000018, 205601.92240000144 569270.9237999991, 205624.21330000088 569285.7945999987, 205630.88580000028 569290.3561999984)"
wegbermen_kenmerk.1798,Berm met geleideconstructie,2.25 -> 1,Middenberm,R,167.25,R,167.28500366,H,007,KLK0008073041,R,I,,"LINESTRING (206542.8112999983 570281.2060000002, 206520.54820000008 570254.1994000003)"
wegbermen_kenmerk.1799,Obstakelvrije berm,,Buitenberm,R,164.9750061,R,164.9980011,T,007,KLK0008073048,L,I,,"LINESTRING (204834.3660000004 568816.0920999981, 204815.07519999892 568803.567499999)"
wegbermen_kenmerk.1800,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,152.37399292,R,152.37600708,H,007,KLK0008075602,R,I,,"LINESTRING (196822.28460000083 559554.0186999999, 196823.41090000048 559557.2457000017)"
wegbermen_kenmerk.1801,Berm met geleideconstructie,4 -> 4,Buitenberm,R,164.82499695,R,165.01400757,H,007,KLK0008075688,R,I,,"LINESTRING (204682.64990000054 568706.5879000016, 204709.55579999834 568714.5353999995, 204718.63060000166 568718.8355999999, 204723.21440000087 568720.8394999988, 204733.8938000016 568725.1594000012, 204743.29560000077 568728.6444000006, 204748.07339999825 568730.1209999993, 204752.9197999984 568731.3608000018, 204757.32290000096 568732.2908999994, 204762.25420000032 568733.1053999998, 204775.40300000086 568734.6893999986, 204790.36989999935 568735.7415000014, 204808.50560000166 568736.2030000016, 204818.5058999993 568736.0861999989, 204837.06560000032 568735.1704000011, 204852.0122999996 568734.1697999984, 204870.97709999979 568732.7241000012)"
wegbermen_kenmerk.1802,Terminal,1.25 -> 1.25,Buitenberm,R,164.94200134,R,164.94299316,T,007,KLK0008075689,L,I,,"LINESTRING (204798.59099999815 568735.9506999999, 204799.59070000052 568735.9761000015)"
wegbermen_kenmerk.1803,Terminal,3.75 -> 3.75,Buitenberm,R,164.8710022,R,164.87199402,T,007,KLK0008075701,L,I,,"LINESTRING (204985.2254000008 569026.6600000001, 204985.96819999814 569025.9904999994)"
wegbermen_kenmerk.1804,Terminal,3.75 -> 3.75,Buitenberm,R,165.29699707,R,165.29800415,T,007,KLK0008075716,L,I,,"LINESTRING (205053.5661999993 569147.7580999993, 205052.61389999837 569147.4530000016)"
wegbermen_kenmerk.1805,Berm met geleideconstructie,3.75 -> 3.75,Buitenberm,R,165.625,R,165.64100647,T,007,KLK0008075718,L,I,,"LINESTRING (205377.1865000017 569147.3346999995, 205364.68919999897 569143.7545999996)"
wegbermen_kenmerk.1806,Ondergronds,7 -> 7,Buitenberm,R,169.69900513,R,169.69999695,T,007,KLK0008075775,L,I,,"LINESTRING (208450.95059999824 571740.2978999987, 208450.38390000165 571739.4739999995)"
wegbermen_kenmerk.1807,Berm met geleideconstructie,1 -> 1,Buitenberm,R,190.55299377,R,190.77999878,T,007,KLK0008075903,L,I,,"LINESTRING (227400.19060000032 579983.6240999997, 227541.23209999874 580018.0066, 227560.4508999996 580023.1917000003, 227581.08590000123 580029.6559999995, 227607.61980000138 580038.2586000003, 227621.0549999997 580049.7410000004)"
wegbermen_kenmerk.1808,Berm met geleideconstructie,4 -> 4,Buitenberm,R,212.21200562,R,212.29600525,H,007,KLK0008076159,R,I,,"LINESTRING (244454.6152999997 578071.2729999982, 244474.3649000004 578046.9508999996, 244489.31859999895 578033.6422000006, 244504.02470000088 578020.0857000016, 244513.17229999974 578011.3484999985)"
wegbermen_kenmerk.1809,Ondergronds,4 -> 4,Buitenberm,R,212.95500183,R,212.95599365,T,007,KLK0008076176,L,I,,"LINESTRING (245045.6854000017 577618.7498000003, 245044.69750000164 577618.9050000012)"
wegbermen_kenmerk.1810,Berm met geleideconstructie,3.5 -> 1.5,Buitenberm,R,217.58900452,R,217.69999695,T,007,KLK0008076236,L,I,,"LINESTRING (249541.23420000076 576632.2901999988, 249482.2340000011 576632.7972999997, 249457.36149999872 576633.5214999989, 249432.58949999884 576629.060899999)"
wegbermen_kenmerk.1811,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,217.69999695,R,217.92300415,T,007,KLK0008076237,L,I,,"LINESTRING (249541.23420000076 576632.2901999988, 249577.2329000011 576631.9807999991, 249612.00180000067 576632.253800001, 249636.99960000068 576632.629999999, 249666.98809999973 576633.4778999984, 249703.12079999968 576634.9536000006, 249738.07239999995 576636.7927000001, 249761.4974000007 576638.2661999986)"
wegbermen_kenmerk.1812,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,222.17700195,R,222.20500183,T,007,KLK0008076305,L,I,,"LINESTRING (254041.4796999991 576825.3951000012, 254028.40040000156 576830.0984000005, 254013.4646999985 576829.4127000012, 254010.31659999862 576829.3264999986)"
wegbermen_kenmerk.1813,Uitgebogen,6.5 -> 3.5,Buitenberm,R,223.57600403,R,223.64500427,H,007,KLK0008076363,R,I,,"LINESTRING (255384.83879999816 576835.4688000008, 255438.23169999942 576801.9864000008, 255442.38060000166 576799.1917000003, 255443.2060999982 576798.6732000001)"
wegbermen_kenmerk.1815,Ondergronds,6 -> 6,Buitenberm,R,223.87800598,R,223.8789978,H,007,KLK0008076369,R,I,,"LINESTRING (255639.70540000126 576675.3403999992, 255640.55160000175 576674.807599999)"
wegbermen_kenmerk.1816,Uitgebogen,3.5 -> 1,Buitenberm,R,223.88299561,R,223.93600464,T,007,KLK0008076373,L,I,,"LINESTRING (255643.93659999967 576672.6765000001, 255669.66849999875 576656.4763000011, 255682.17399999872 576648.1926000006, 255688.35689999908 576643.7853000015)"
wegbermen_kenmerk.1817,Berm met geleideconstructie,1 -> 4.25,Buitenberm,R,224.35099792,R,224.3710022,H,007,KLK0008076382,R,I,,"LINESTRING (255825.97569999844 576264.8423999995, 255828.49289999902 576245.0014000013)"
wegbermen_kenmerk.1818,Berm met geleideconstructie,4.25 -> 4.25,Buitenberm,R,224.3710022,R,224.38299561,H,007,KLK0008076383,R,I,,"LINESTRING (255828.49289999902 576245.0014000013, 255828.94429999962 576241.443, 255831.88870000094 576232.4534999989)"
wegbermen_kenmerk.1819,Berm met geleideconstructie,.75 -> 1.5,Buitenberm,R,223.96499634,R,223.97599792,H,007,KLK0008076399,R,I,,"LINESTRING (255794.19170000032 577071.6909000017, 255783.3013000004 577070.1420000009)"
wegbermen_kenmerk.1820,Ondergronds,1.5 -> 1.5,Buitenberm,R,232.20199585,R,232.20300293,H,007,KLK0008076482,R,I,,"LINESTRING (262692.6528999992 577205.4571999982, 262693.27369999886 577204.6732000001)"
wegbermen_kenmerk.1821,Berm met geleideconstructie,4 -> 1,Buitenberm,R,2.56200004,R,2.6500001,T,008,KLK0008077006,L,I,,"LINESTRING (119406.54820000008 494308.6713999994, 119422.80380000174 494283.15469999984, 119454.55429999903 494233.72890000045)"
wegbermen_kenmerk.1822,Berm met geleideconstructie,4.25 -> 4,Buitenberm,R,3.546,R,3.74000001,T,008,KLK0008077012,L,I,,"LINESTRING (118794.97459999844 495222.934799999, 118912.93730000034 495047.98970000073)"
wegbermen_kenmerk.1823,Geleide barriers,8 -> 3.5,Buitenberm,R,4.01900005,R,4.06699991,H,008,KLK0008077023,R,I,,"LINESTRING (118665.28669999912 495450.3258000016, 118638.3946999982 495490.0854000002)"
wegbermen_kenmerk.1824,Vecu-Sec,2 -> 2,Middenberm,R,4.86600018,R,4.95800018,H,008,KLK0008077040,R,I,,"LINESTRING (118130.8225999996 496216.0828999989, 118131.64490000159 496214.7670999989, 118142.37280000001 496197.8865999989, 118153.26889999956 496181.1154000014, 118164.29500000179 496164.4285000004, 118178.47960000113 496143.3018000014)"
wegbermen_kenmerk.1825,Vecu-Sec,1 -> 1,Middenberm,R,6.81799984,R,6.91499996,T,008,KLK0008077089,L,I,,"LINESTRING (116679.50860000029 497257.53979999945, 116591.40680000186 497270.1528999992)"
wegbermen_kenmerk.1826,Vecu-Sec,1 -> 1,Middenberm,R,6.81400013,R,6.91200018,H,008,KLK0008077092,R,I,,"LINESTRING (116589.56399999931 497258.88639999926, 116682.61059999838 497245.5326000005)"
wegbermen_kenmerk.1827,Berm met geleideconstructie,2.75 -> .5,Buitenberm,R,7.55900002,R,7.57499981,H,008,KLK0008077126,R,I,,"LINESTRING (115944.57779999822 497403.7947999984, 115946.45030000061 497403.09209999815, 115959.30779999867 497398.2745999992)"
wegbermen_kenmerk.1828,Obstakelvrije berm,,Buitenberm,R,8.44799995,R,8.48600006,H,008,KLK0008077162,R,I,,"LINESTRING (115127.94619999826 497712.39189999923, 115092.7210999988 497726.6464000009)"
wegbermen_kenmerk.1829,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,8.46899986,R,8.61499977,T,008,KLK0008077166,L,I,,"LINESTRING (114968.10110000148 497765.50659999996, 114982.62990000099 497759.18140000105, 115009.78090000153 497747.6429999992, 115043.0998999998 497733.73050000146, 115080.15769999847 497718.67720000073, 115105.79630000144 497708.60130000114)"
wegbermen_kenmerk.1830,Berm met geleideconstructie,5 -> 5,Buitenberm,R,8.64999962,R,8.80000019,T,008,KLK0008077170,L,I,,"LINESTRING (114801.74709999934 497841.7338999994, 114835.74920000136 497825.4475999996, 114882.82449999824 497803.52969999984, 114915.1667000018 497788.85269999877, 114936.04610000178 497779.558699999)"
wegbermen_kenmerk.1831,Berm met geleideconstructie,4 -> 1.75,Buitenberm,R,9,R,9.19999981,H,008,KLK0008077172,R,I,,"LINESTRING (114629.2351000011 497943.6909000017, 114617.16640000045 497950.06159999967, 114599.54659999907 497959.5245000012, 114553.7190000005 497984.89119999856, 114518.24289999902 498005.54509999976, 114461.39570000023 498039.58249999955, 114456.50670000166 498042.4433999993)"
wegbermen_kenmerk.1832,Berm met geleideconstructie,5 -> 3.5,Buitenberm,R,8.80000019,R,8.89999962,T,008,KLK0008077174,L,I,,"LINESTRING (114711.98800000176 497885.811999999, 114743.8471999988 497869.8909999989, 114779.75459999964 497852.26779999956, 114801.74709999934 497841.7338999994)"
wegbermen_kenmerk.1833,Berm met geleideconstructie,4 -> 4,Buitenberm,R,3.92400002,R,5.42199993,H,009,KLK0008077243,R,I,,"LINESTRING (129244.89519999921 482318.37640000135, 129261.46700000018 482334.0174999982, 129276.22679999843 482347.51839999855, 129291.14029999822 482360.84519999847, 129314.35570000112 482380.85350000113, 129329.72949999943 482393.6490999982, 129345.26319999993 482406.2468999997, 129360.96779999882 482418.66010000184, 129385.37319999933 482437.2604999989, 129410.76940000057 482455.84259999916, 129427.12739999965 482467.3561999984, 129443.61879999936 482478.6757000014, 129470.6761999987 482496.54949999973, 129493.45560000092 482510.9567000009, 129513.13740000129 482522.93569999933, 129530.3524999991 482533.12310000136, 129547.70589999855 482543.06639999896, 129565.19649999961 482552.7674999982, 129588.74799999967 482565.39609999955, 129606.52760000154 482574.55680000037, 129624.42639999837 482583.4809000008, 129642.42399999872 482592.2087999992, 129660.5689000003 482600.6442999989, 129678.7976000011 482608.8550999984, 129706.57059999928 482620.8295000009, 129725.06839999929 482628.4371000007, 129743.66380000114 482635.8000999987, 129762.35179999843 482642.9310000017, 129781.13839999959 482649.8145999983, 129799.99029999971 482656.42449999973, 129807.05519999936 482660.57079999894, 129838.94179999828 482670.91059999913, 129868.10720000044 482679.71279999986, 129887.34919999912 482685.16589999944, 129924.49139999971 482694.95650000125, 129943.92060000077 482699.7023999989, 129963.40890000015 482704.20639999956, 129981.69920000061 482708.1739999987, 130001.28610000014 482712.22729999945, 130020.93470000103 482715.96009999886, 130040.62159999833 482719.493999999, 130064.74650000036 482723.45589999855, 130084.5337000005 482726.42540000007, 130104.35489999875 482729.1110999994, 130124.20749999955 482731.5346000008, 130144.08949999884 482733.71400000155, 130173.0511999987 482736.47679999843, 130371.06340000033 482754.44739999995, 130436.18050000072 482757.7681000009, 130458.57119999826 482757.46709999815, 130478.49670000002 482756.50780000165, 130497.23759999871 482754.96930000186, 130517.0139000006 482752.71440000087, 130535.64420000091 482750.0113000013, 130555.32919999957 482746.47190000117, 130579.93769999966 482741.11939999834, 130599.31810000166 482736.1101000011, 130618.5438000001 482730.5907000005, 130661.25879999995 482716.07939999923)"
wegbermen_kenmerk.1834,Berm met geleideconstructie,4 -> 1,Middenberm,R,4.0999999,R,4.20499992,T,009,KLK0008077247,L,I,,"LINESTRING (130479.34439999983 482756.4382000007, 130478.49670000002 482756.50780000165, 130458.57119999826 482757.46709999815, 130436.18050000072 482757.7681000009, 130378.44729999825 482754.82400000095)"
wegbermen_kenmerk.1835,Berm met geleideconstructie,1 -> 1,Middenberm,R,4.08500004,R,5.0999999,H,009,KLK0008077251,R,I,,"LINESTRING (129520.95910000056 482486.8189000003, 129526.9048999995 482490.74230000004, 129543.76150000095 482501.50780000165, 129563.37299999967 482513.47679999843, 129580.6854000017 482523.4825000018, 129598.21339999884 482533.11719999835, 129612.94280000031 482540.932599999, 129630.70749999955 482550.08469999954, 129648.60590000078 482559.01000000164, 129670.25699999928 482569.43569999933, 129703.47610000148 482584.52760000154, 129721.82149999961 482592.4776000008, 129740.28189999983 482600.1730000004, 129774.57580000162 482613.67859999835, 129807.64730000123 482625.7978999987, 129826.53249999881 482632.3495000005, 129845.5465000011 482638.5571000017, 129875.03979999945 482647.78280000016, 129894.23759999871 482653.4065000005, 129913.5011 482658.7842000015, 129932.83229999989 482663.9182000011, 129947.00890000165 482667.4697000012, 129966.46079999954 482672.1209000014, 129985.96709999815 482676.54129999876, 130021.3060999997 482683.82140000165, 130060.67210000008 482690.93780000135, 130080.4274000004 482694.07669999823, 130107.77699999884 482697.97129999846, 130133.22700000182 482701.14020000026, 130153.0912999995 482703.2960000001, 130173.0011 482705.19420000166, 130206.6110999994 482707.753800001, 130226.57970000058 482708.89339999855, 130247.2489 482709.6466999985, 130267.20210000128 482710.1046000011, 130287.20329999924 482710.1603000015, 130307.20199999958 482709.92819999903, 130337.95659999922 482708.8267999999, 130357.92639999837 482707.72410000116, 130377.875 482706.2655999996, 130406.82319999859 482703.5368999988, 130426.69539999962 482701.2478, 130446.52189999819 482698.6191999987, 130464.11120000109 482696.00250000134, 130483.85680000111 482692.8145999983, 130491.47349999845 482691.3942000009)"
wegbermen_kenmerk.1836,Geleide barriers,.25 -> .25,Buitenberm,R,1.70599997,R,1.90600002,H,008,KLK0008076653,R,I,,"LINESTRING (119813.20749999955 493674.6075000018, 119853.26099999994 493611.0705999993, 119863.28889999911 493599.7008000016, 119922.89490000159 493511.16380000114)"
wegbermen_kenmerk.1837,Berm met geleideconstructie,4 -> 1,Buitenberm,R,2.33100009,R,2.34599996,T,008,KLK0008076705,L,I,,"LINESTRING (119666.00519999862 494067.31749999896, 119670.9114000015 494074.8126000017, 119675.46009999886 494078.78929999843)"
wegbermen_kenmerk.1838,Berm met geleideconstructie,1 -> 4,Buitenberm,R,4.9000001,R,4.92500019,H,008,KLK0008076794,R,I,,"LINESTRING (118178.81049999967 496185.0817999989, 118165.7052000016 496206.37150000036)"
wegbermen_kenmerk.1839,Berm met geleideconstructie,4 -> 4,Buitenberm,R,4.92500019,R,4.9749999,H,008,KLK0008076795,R,I,,"LINESTRING (118142.94550000131 496243.58999999985, 118162.75600000098 496211.1625000015, 118165.7052000016 496206.37150000036)"
wegbermen_kenmerk.1840,Geleide barriers,1 -> 1,Buitenberm,R,5.03499985,R,5.0539999,H,008,KLK0008076798,R,I,,"LINESTRING (118111.98460000008 496294.5106000006, 118111.45809999853 496295.3854999989, 118103.9076000005 496308.3465999998, 118102.46579999849 496310.95340000093)"
wegbermen_kenmerk.1841,Berm met geleideconstructie,.5 -> .5,Buitenberm,R,5.06799984,R,5.23999977,H,008,KLK0008076816,R,I,,"LINESTRING (117946.95259999856 496448.9241999984, 117946.02650000155 496445.5929999985, 117942.58850000054 496437.39070000127, 117938.62849999964 496430.61630000174, 117933.41589999944 496424.3007000014, 117929.94370000064 496420.70059999824, 117926.3104000017 496417.55260000005, 117922.3337999992 496414.56269999966, 117916.47740000114 496411.01260000095, 117912.0186999999 496408.8093999997, 117908.0196999982 496407.2166999988, 117903.27589999884 496405.78020000085, 117898.49489999935 496404.70340000093, 117893.55730000138 496403.9763999991, 117889.13709999993 496403.60539999977, 117884.13690000027 496403.5399999991, 117879.09439999983 496403.90100000054, 117874.1501000002 496404.63749999925, 117868.51240000129 496405.9754000008, 117863.7762000002 496407.5705000013, 117858.96689999849 496409.6680999994, 117853.42830000073 496412.7206999995, 117849.28970000148 496415.43090000004, 117844.94949999824 496418.8858000003, 117841.3040000014 496422.2318000011, 117835.88089999929 496428.44209999964, 117832.96489999816 496432.4717999995, 117830.3889000006 496436.758200001, 117828.56450000033 496440.36939999834, 117826.6864 496444.99639999866, 117825.02679999918 496450.0881000012, 117823.86520000175 496454.92610000074, 117822.96649999917 496461.09380000085, 117822.72179999948 496467.82449999824)"
wegbermen_kenmerk.1876,Berm met geleideconstructie,4 -> 4.75,Buitenberm,R,208.8999939,R,209.00500488,T,007,KLK0008073722,L,I,,"LINESTRING (241926.08810000122 580018.6796000004, 241896.5100999996 580027.5379999988, 241877.27169999853 580032.9945, 241857.97580000013 580038.2547999993, 241823.94420000166 580046.9571999982)"
wegbermen_kenmerk.1877,Ondergronds,3.75 -> 3.75,Buitenberm,R,210.8690033,R,210.86999512,H,007,KLK0008073749,R,I,,"LINESTRING (243429.1185999997 578938.7129000016, 243429.88080000132 578938.0656000003)"
wegbermen_kenmerk.1842,Berm met geleideconstructie,3.5 -> 3.5,Buitenberm,R,5.05600023,R,5.30000019,T,008,KLK0008076818,L,I,,"LINESTRING (117824.32609999925 496480.6854000017, 117823.02950000018 496474.0714999996, 117822.67680000141 496469.06120000035, 117822.96649999917 496461.09380000085, 117823.86520000175 496454.92610000074, 117825.02679999918 496450.0881000012, 117826.6864 496444.99639999866, 117828.56450000033 496440.36939999834, 117830.3889000006 496436.758200001, 117832.96489999816 496432.4717999995, 117835.88089999929 496428.44209999964, 117841.3040000014 496422.2318000011, 117844.94949999824 496418.8858000003, 117849.28970000148 496415.43090000004, 117853.42830000073 496412.7206999995, 117858.96689999849 496409.6680999994, 117863.7762000002 496407.5705000013, 117868.51240000129 496405.9754000008, 117874.1501000002 496404.63749999925, 117879.09439999983 496403.90100000054, 117884.13690000027 496403.5399999991, 117889.13709999993 496403.60539999977, 117893.55730000138 496403.9763999991, 117898.49489999935 496404.70340000093, 117903.27589999884 496405.78020000085, 117908.0196999982 496407.2166999988, 117912.0186999999 496408.8093999997, 117916.47740000114 496411.01260000095, 117922.3337999992 496414.56269999966, 117926.3104000017 496417.55260000005, 117929.94370000064 496420.70059999824, 117933.41589999944 496424.3007000014, 117938.62849999964 496430.61630000174, 117942.58850000054 496437.39070000127, 117946.02650000155 496445.5929999985, 117947.32169999927 496450.25180000067, 117948.22729999945 496455.1607999988, 117948.71429999918 496459.93279999867, 117948.73829999939 496464.9360000007, 117948.21539999917 496471.7115999982, 117947.3029000014 496476.66259999946, 117945.76199999824 496483.18389999866, 117944.06709999964 496488.3467000015, 117939.91530000046 496497.5379000008, 117940.58889999986 496507.90509999916)"
wegbermen_kenmerk.1843,RIMOB,1.5 -> 1.5,Buitenberm,R,5.26200008,R,5.27199984,H,008,KLK0008076820,R,I,,"LINESTRING (117946.47289999947 496480.1750999987, 117947.3029000014 496476.66259999946, 117948.21539999917 496471.7115999982, 117948.28970000148 496470.7489)"
wegbermen_kenmerk.1844,Berm met geleideconstructie,3.5 -> 1,Buitenberm,R,7.76599979,R,7.82999992,H,008,KLK0008076872,R,I,,"LINESTRING (115716.05629999936 497501.67440000176, 115756.89669999853 497485.3233000003, 115766.0747999996 497481.3328999989, 115774.55689999834 497477.5751999989)"
wegbermen_kenmerk.1845,Berm met geleideconstructie,1.5 -> 1.5,Buitenberm,R,8.36600018,R,8.42500019,T,008,KLK0008076898,L,I,,"LINESTRING (115147.07110000029 497684.245099999, 115180.91039999947 497673.2170000002, 115202.02840000018 497671.749499999)"
wegbermen_kenmerk.1846,Berm met geleideconstructie,1.5 -> 3.75,Buitenberm,R,8.42500019,R,8.48900032,T,008,KLK0008076899,L,I,,"LINESTRING (115089.50019999966 497692.8702000007, 115092.66600000113 497693.67339999974, 115097.61699999869 497694.38599999994, 115102.61470000073 497694.758200001, 115111.54830000177 497694.4283000007, 115119.00710000098 497693.03400000185, 115128.35029999912 497690.3462000005, 115147.07110000029 497684.245099999)"
wegbermen_kenmerk.1847,Berm met geleideconstructie,4.25 -> 4.25,Buitenberm,R,1.421,R,2.00500011,H,008,KLK0008076945,R,I,,"LINESTRING (119799.43730000034 493783.1059000008, 119844.96139999852 493716.0256999992, 119937.07809999958 493580.0533000007, 119961.54030000046 493544.43090000004, 119973.03330000117 493528.06269999966, 119984.7734999992 493511.8663999997, 119996.82129999995 493495.88010000065, 120009.28709999844 493479.9822999984, 120021.89119999856 493464.44959999993, 120034.84099999815 493449.2078000009, 120050.84809999913 493431.1398999989, 120064.45650000125 493416.4769000001, 120078.4012000002 493402.1400000006, 120092.6174999997 493388.06650000066, 120107.15019999817 493374.3055000007, 120129.92599999905 493353.30000000075, 120144.47569999844 493339.5769000016, 120155.82539999858 493328.2802999988)"
wegbermen_kenmerk.1848,Geleide barriers,1.25 -> 2.25,Middenberm,R,1.31299996,R,1.38499999,T,008,KLK0008076952,L,I,,"LINESTRING (120220.3759999983 493242.1871000007, 120216.40689999983 493249.59959999844, 120210.14119999856 493260.1592000015, 120199.17449999973 493276.81340000033, 120187.12750000134 493293.10880000144, 120180.03669999912 493301.65839999914)"
