VERSIE,SUBTYPE,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,OFFSET_VLAKPUNT,OFFSET_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,STRAAT,HUISNUMMER,HUISLETTER,POSTCODE,WOONPLAATS,GEBWBAGID,NAAM,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,DOCUMENT,NUMAANDUIDINGVISUALISATIE,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,OBJECTID
01,schakelstation,117,,117,117__,Lunetten - Geldermalsen,Ut-Btl,Utrecht Centraal - Boxtel ,22.254665,"22,254665",-11.34369,"-11,343690",Zuid,Z,ProRail,145846.0175,435994.8815,51.91237248,5.25416247,,,,,,0236100000005251,Broeksteeg,West Betuwe,G1960,bestaand,,,27.881,283,0,gerealiseerd,6384
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,59.286804,"59,286804",21.54469,"21,544690",Zuid,Z,ProRail,40961.3545,391650.314,51.5023083,3.74467948,Toldijk,1,,4458NN,'s-Heer Arendskerke,0664100000021128,Lewedorp,Goes,G0664,bestaand,,,46.645,283,0,gerealiseerd,6385
01,schakelstation,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,33.163503,"33,163503",8.760433,"8,760433",Noord-Oost,NO,ProRail,236453.643739,486568.908,52.36096084,6.58300813,Looweg,1,,7641BG,Wierden,0189100000002413,Wierden,Wierden,G0189,bestaand,,,42.928,283,0,,6386
01,schakelstation,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,32.761851,"32,761851",13.793254,"13,793254",Noord-Oost,NO,ProRail,267014.892742,481365.3595,52.30882548,7.02978718,Bentheimerstraat,76,,7587NJ,de Lutte,0168100000206598,De Poppe,Losser,G0168,bestaand,,,24.727,283,0,gerealiseerd,6387
01,niet-bgt: onderstation,561,,561,561__,Den Haag Laan van NOI,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,58.166717,"58,166717",62.153519,"62,153519",Randstad Zuid,RZ,ProRail,84353.95432,455747.399,52.0854793,4.35646736,,,,,,,Den Haag Noord,Prorail,L0004,bestaand,,,297.074,283,0,,6394
01,onderstation,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.002931,"45,002931",32.36698,"32,366980",Randstad Zuid,RZ,ProRail,93425.596,465118.933698,52.17078514,4.48711164,,,,,,0546100000001493,Leiden,Leiden,G0546,bestaand,,,235.5,283,0,gerealiseerd,6395
01,onderstation,527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,17.815042,"17,815042",-25.656954,"-25,656954",Randstad Noord,RN,"ProRail, Besluit bijzondere spoorwegen",103103.667333,489061.631,52.38695429,4.62489283,Kinderhuissingel,1,B,2013AS,Haarlem,0392100000029457,Haarlem,Haarlem,G0392,bestaand,,,601.246,283,0,gerealiseerd,6397
01,onderstation,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,40.403189,"40,403189",14.886349,"14,886349",Noord-Oost,NO,ProRail,232697.9845,548001.238655,52.91350817,6.54228848,Stationsstraat,30,T,9414TH,Hooghalen,1731100000030936,,Midden-Drenthe,G1731,bestaand,,,199.765,283,0,gerealiseerd,6414
01,straatkast,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,8.351602,"8,351602",-16.811345,"-16,811345",Noord-Oost,NO,ProRail,217491.832652,524459.95,52.7039467,6.3117811,Stationsweg,8,,7958RX,Koekange,1690100000001793,,De Wolden,G1690,bestaand,,,9.742,283,0,gerealiseerd,6415
01,schakelstation,024,,24,024__,Deventer - Wierden,Dv-Aml,Deventer - Almelo ,20.441733,"20,441733",-14.530651,"-14,530651",Noord-Oost,NO,ProRail,227218.8835,478333.6855,52.28824815,6.44569226,,,,,,1742100000012041,Holten,Rijssen-Holten,G1742,bestaand,,,39.08,283,0,gerealiseerd,6424
01,schakelstation,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,3.499181,"3,499181",19.622767,"19,622767",Randstad Zuid,RZ,ProRail,116691.1665,454041.97,52.07333328,4.82843285,,,,,,0497100000008418,Waarder,Bodegraven-Reeuwijk,G1901,bestaand,,,13.348,283,0,gerealiseerd,6425
01,schakelstation,661,b,661,661_b,Landgraaf,Std-Hz,Sittard - Herzogenrath (D) ,21.602335,"21,602335",-38.678635,"-38,678635",Zuid,Z,ProRail,199341.4485,323095.6705,50.89592038,6.01744098,Stationsplein,69,,,Landgraaf,0882100000027056,,Landgraaf,G0882,bestaand,,,35.496,283,0,gerealiseerd,6426
01,schakelstation,663,a,663,663_a,Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,40.543033,"40,543033",-52.559558,"-52,559558",Randstad Zuid,RZ,ProRail,96774.392012,431210.7745,51.86640489,4.54182741,Fennaweg,28,g,2991ZA,Barendrecht,0489100000261293,,Barendrecht,G0489,bestaand,,,31.345,283,0,gerealiseerd,6427
01,schakelstation,062,,62,062__,Sittard - Roermond,Mt-Vl,Maastricht - Venlo ,42.873199,"42,873199",-9.787532,"-9,787532",Zuid,Z,ProRail,195658.652621,353233.768,51.16708751,5.96850539,,,,,,0957100000200560,Linne,Roermond,G0957,bestaand,,,27.841,283,0,gerealiseerd,6428
01,schakelstation,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,65.500084,"65,500084",-8.040182,"-8,040182",Noord-Oost,NO,ProRail,205532.419,495081.2275,52.44117682,6.1303903,Herxen,44,t,8131PH,Wijhe,1773100000004833,Windesheim,Olst-Wijhe,G1773,bestaand,,,38.3,283,0,gerealiseerd,6429
01,schakelstation,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,12.70116,"12,701160",-13.385769,"-13,385769",Zuid,Z,ProRail,191240.563321,325154.5975,50.91499702,5.90251104,,,,,,0951100000000765,Nuth,Beekdaelen,G1954,bestaand,,,32.599,283,0,gerealiseerd,6430
01,schakelstation,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,14.691854,"14,691854",-18.349228,"-18,349228",Zuid,Z,ProRail,183600.402,329278.954,50.95250205,5.79420334,,,,,,1883100000035744,Beek-Elsloo,Sittard-Geleen,G1883,bestaand,,,35.965,283,0,gerealiseerd,6431
01,schakelstation,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,8.161932,"8,161932",-30.702897,"-30,702897",Noord-Oost,NO,ProRail,210338.3445,502219.4625,52.50486108,6.20224705,Herfterweg,2,T,7722KS,Dalfsen,0148100000000352,Marshoek,Dalfsen,G0148,bestaand,,,29.232,283,0,gerealiseerd,6432
01,schakelstation,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.90866,"28,908660",19.752092,"19,752092",Noord-Oost,NO,ProRail,211091.43998,463202.775,52.15414607,6.2068375,Industrieweg,65,T,,Zutphen,0301100000030232,,Zutphen,G0301,bestaand,,,38.296,283,0,gerealiseerd,6433
01,schakelstation,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,53.330495,"53,330495",17.676256,"17,676256",Randstad Noord,RN,ProRail,105474.66,507179.065792,52.54999091,4.65703466,,,,,,0383100000037325,Castricum,Castricum,G0383,bestaand,,,26.594,283,0,gerealiseerd,6434
01,schakelstation,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.491279,"11,491279",-11.361311,"-11,361311",Randstad Noord,RN,ProRail,105255.0095,499081.331685,52.47719909,4.65500395,,,,,,0375100000019099,,Beverwijk,G0375,bestaand,,,56.671,283,0,gerealiseerd,6435
01,schakelstation,216,,216,216__,Heerhugowaard - Hoorn,Hwd-Hn,Heerhugowaard - Hoorn ,17.725505,"17,725505",5.481387,"5,481387",Randstad Noord,RN,ProRail,127166.277048,519336.7785,52.66078708,4.97581217,,,,,,1598100000016952,L17,Koggenland,G1598,bestaand,,,9.443,283,0,gerealiseerd,6436
01,schakelstation,204,,204,204__,Herfte Aansl. - Mariënberg,Hea-Emn,Herfte Aansl. - Emmen ,28.597113,"28,597113",16.683421,"16,683421",Noord-Oost,NO,ProRail,230389.915067,502646.94,52.50630534,6.49762391,Beerzerweg,6,t,7731PA,Ommen,0175100001425701,Junne,Ommen,G0175,bestaand,,,12.142,283,0,gerealiseerd,6437
01,schakelstation,075,,75,075__,Alkmaar - Uitgeest,Hdr-Zd,Den Helder - Zaandam ,47.372831,"47,372831",22.535592,"22,535592",Randstad Noord,RN,ProRail,108315.2195,512415.682692,52.59730065,4.69817601,De Elba,9001,,1852GZ,Heiloo,0399100000012390,Heilo,,G0399,bestaand,,,24.799,283,0,gerealiseerd,6438
01,schakelstation,030,,30,030__,Zutphen - Deventer,Ah-Zl,Arnhem - Zwolle ,35.552649,"35,552649",-8.393056,"-8,393056",Noord-Oost,NO,ProRail,212420.286,469294.583454,52.20875723,6.22728424,Spoorpad,2,,7215AK,Joppe,0262100000020564,Gorssel,Lochem,G0262,bestaand,,,40.702,283,0,gerealiseerd,6439
01,schakelstation,503,a,503,503_a,Deventer,Dv-Aml,Deventer - Almelo ,2.619126,"2,619126",-8.558816,"-8,558816",Noord-Oost,NO,ProRail,210311.278345,473998.11,52.25124376,6.19720041,,,,,,0150100000040922,Snippeling aansluiting,Deventer,G0150,bestaand,,,51.935,283,0,gerealiseerd,6440
01,onderstation,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,7.57268,"7,572680",-19.888679,"-19,888679",Noord-Oost,NO,ProRail,201618.508759,471952.7615,52.23366603,6.06962815,Hartelaar,10,T,,Twello,0285100000119265,Twello,Voorst,G0285,bestaand,,,60.135,283,0,gerealiseerd,6450
01,straatkast,023,,23,023__,Apeldoorn - Deventer,Apd-Dv,Apeldoorn - Deventer ,2.774931,"2,774931",-8.74588,"-8,745880",Noord-Oost,NO,ProRail,197331.7515,469926.85156,52.21580437,6.00662685,,,,,,0200100003930519,,Apeldoorn,G0200,bestaand,,,7.678,283,0,gerealiseerd,6451
01,onderstation,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,1.223984,"1,223984",-22.042636,"-22,042636",Zuid,Z,ProRail,105452.492,410340.348935,51.67966412,4.67079752,,,,,,1709100000028688,Lage Zwaluwe,Moerdijk,G1709,bestaand,,,173.717,283,0,gerealiseerd,6463
01,onderstation,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,63.418603,"63,418603",-27.489544,"-27,489544",Noord-Oost,NO,ProRail,184189.484559,487779.838,52.37711044,5.81587324,Eperweg,101,,8072PL,Nunspeet,0302100000100486,Vossenberg,Nunspeet,G0302,bestaand,,,44.94,283,0,gerealiseerd,6470
01,onderstation,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,78.033596,"78,033596",17.270098,"17,270098",Noord-Oost,NO,ProRail,196217.637291,496007.0945,52.45027776,5.99351904,,,,,,0269100000009733,Hattem,Oldebroek,G0269,bestaand,,,98.943,283,0,gerealiseerd,6475
01,schakelstation,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,60.9,"60,900000",9.446627,"9,446627",Noord-Oost,NO,ProRail,181795.919386,486992.267,52.37015435,5.78065998,,,,,,0302100000109692,Nunspeet,Nunspeet,G0302,bestaand,,,32.784,283,0,gerealiseerd,6480
01,schakelstation,562,b,562,562_b,De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,61.199413,"61,199413",35.500608,"35,500608",Randstad Noord,RN,ProRail,160709.224989,451514.7145,52.05191298,5.47043713,Laagerfseweg,100,,3931PG,Woudenberg,0351100000000747,De Haar,Woudenberg,G0351,bestaand,,,32.5,283,0,gerealiseerd,6481
01,schakelstation,120,a,120,120_a,Lage Zwaluwe - Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,7.239342,"7,239342",-10.706964,"-10,706964",Zuid,Z,ProRail,101365.62,406349.095,51.64341496,4.61232476,,,,,,1709100000034872,Zevenbergen,Moerdijk,G1709,bestaand,,,32.287,283,0,gerealiseerd,6482
01,schakelstation,127,a,127,127_a,Roosendaal - Vlissingen,Rsd-Vs,Roosendaal - Vlissingen ,9.501825,"9,501825",-21.61197,"-21,611970",Zuid,Z,ProRail,81578.11,391483.975,51.50757546,4.32960452,Bergsebaan,28,,4622RN,Bergen op Zoom,0748100000025933,Zanderijen,Bergen op Zoom,G0748,bestaand,,,35.887,283,0,gerealiseerd,6483
01,schakelstation,026,,26,026__,Hengelo - Oldenzaal Grens,Hgl-Odzg,Hengelo - Oldenzaal Grens ,20.813478,"20,813478",-8.883053,"-8,883053",Noord-Oost,NO,ProRail,255786.818427,478337.6025,52.28379265,6.86428973,,,,,,1774100011080696,,Dinkelland,G1774,bestaand,,,29.354,283,0,,6484
01,schakelstation,211,,211,211__,Barneveld Noord - Ede=Wageningen,Bnn-Ed,Barneveld Noord - Ede=Wageningen ,23.513118,"23,513118",18.778183,"18,778183",Noord-Oost,NO,ProRail,172167.5545,453966.804875,52.07371558,5.6376089,,,,,,0228100000024459,Lunteren,Ede,G0228,bestaand,,,22.272,283,0,gerealiseerd,6485
01,schakelstation,055,,55,055__,Blerick - Eindhoven,Vl-Ehv,Venlo - Eindhoven ,6.443044,"6,443044",-20.632898,"-20,632898",Zuid,Z,ProRail,204377.781445,379198.2315,51.39977029,6.09676604,,,,,,0983100000051145,Heijerhoeven,Venlo,G0983,bestaand,,,28.69,283,0,gerealiseerd,6486
01,schakelstation,203,,203,203__,Mariënberg - Emmen,Hea-Emn,Herfte Aansl. - Emmen ,42.507759,"42,507759",-12.800176,"-12,800176",Noord-Oost,NO,ProRail,239218.354,510247.608093,52.57331277,6.62955226,Parallelweg,9,t,7772SB,Hardenberg,0160100001420429,,Hardenberg,G0160,bestaand,,,49.22,283,0,,6487
01,schakelstation,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,34.028836,"34,028836",21.021033,"21,021033",Noord-Oost,NO,ProRail,231419.454,541737.524163,52.85741098,6.52182161,Paltz,21,T,,Beilen,1731100000008856,Beilen,Midden-Drenthe,G1731,bestaand,,,35.328,283,0,gerealiseerd,6488
01,schakelstation,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,27.50663,"27,506630",-19.252317,"-19,252317",Randstad Noord,RN,ProRail,158509.274167,467447.441,52.19513421,5.43852917,,,,,,0307100000523051,Hooglanderveen,Amersfoort,G0307,bestaand,,,43.269,283,0,,6489
01,schakelstation,102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,1.333517,"1,333517",15.049909,"15,049909",Randstad Noord,RN,ProRail,118843.345,453793.7815,52.07124729,4.85984938,Waardsedijk,45,A,3448HV,Woerden,0632100000000021,Waardse dijk,Woerden,G0632,bestaand,,,10.051,283,0,,6490
01,schakelstation,064,,64,064__,Sittard - Heerlen,Std-Hz,Sittard - Herzogenrath (D) ,6.949538,"6,949538",7.510027,"7,510027",Zuid,Z,ProRail,187222.5335,328448.32,50.94484316,5.84567328,,,,,,0888100000010365,Spaubeek,Beek,G0888,bestaand,,,37.526,283,0,,6491
01,schakelstation,018,,18,018__,Deventer - Zwolle,Ah-Zl,Arnhem - Zwolle ,51.580545,"51,580545",-8.498858,"-8,498858",Noord-Oost,NO,ProRail,204866.266,481866.1645,52.32247479,6.11863123,Diepenveenseweg,6,t,8121DV,Olst,1773100000005282,Olst,Olst-Wijhe,G1773,bestaand,,,38.223,283,0,,6492
01,schakelstation,551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,24.110026,"24,110026",10.04257,"10,042570",Zuid,Z,ProRail,135853.172038,397132.869,51.56281288,5.11107397,Spoordijk,11,,,Tilburg,0855100000541804,,Tilburg,G0855,bestaand,,,55.087,283,0,,6493
01,schakelstation,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,39.989855,"39,989855",-7.21765,"-7,217650",Randstad Noord,RN,ProRail,138695.0725,521480.088,52.68051594,5.14610471,,,,,,0498100000014897,L40,Drechterland,G0498,bestaand,,,9.36,283,0,,6494
01,schakelstation,661,b,661,661_b,Landgraaf,Std-Hz,Sittard - Herzogenrath (D) ,21.599267,"21,599267",-20.714567,"-20,714567",Zuid,Z,ProRail,199335.253286,323112.7985,50.89607481,6.01735503,Stationsstraat,70,,,Landgraaf,0882100013087831,,Landgraaf,G0882,bestaand,,,27.217,283,0,,6495
01,schakelstation,084,,84,084__,Amsterdam Sloterdijk - Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,11.901243,"11,901243",10.599969,"10,599969",Randstad Noord,RN,ProRail,108762.958868,488859.273,52.38564162,4.70804477,,,,,,0393100000004164,,Haarlemmermeer,G0394,bestaand,,,39.106,283,0,,6496
01,straatkast,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,11.495429,"11,495429",16.353456,"16,353456",Noord-Oost,NO,ProRail,177698.088712,436899.543,51.92011533,5.71714466,Leigraafseweg,4,a,6671MC,Zetten,1734101000023250,,Overbetuwe,G1734,bestaand,,,26.552,283,0,gerealiseerd,6514
01,onderstation,083,,83,083__,Haarlem - Zandvoort aan Zee,Hlmjl-Zvt,Haarlem Julianalaan - Zandvoort aan Zee ,7.794474,"7,794474",-19.516318,"-19,516318",Randstad Noord,RN,ProRail,97051.083,487723.802,52.37432589,4.53622538,Haltestraat,98,,,Zandvoort,0473100000004521,Zandvoort aan Zee,Zandvoort,G0473,bestaand,,,45.519,283,0,gerealiseerd,6526
01,niet-bgt: schakelstation,118,,118,118__,Geldermalsen - Dordrecht,Gdm-Ddr,Geldermalsen - Dordrecht ,75.099653,"75,099653",-6.405045,"-6,405045",Randstad Zuid,RZ,ProRail,121612.744618,427775.6195,51.83757139,4.90276967,,,,,,,Giessenburg,Prorail,L0004,bestaand,,,15.852,283,0,,6535
01,niet-bgt: schakelstation,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,28.010192,"28,010192",20.168959,"20,168959",Randstad Noord,RN,ProRail,131005.403491,460703.1885,52.13400841,5.0367457,,,,,,,,Prorail,L0004,bestaand,,,40.266,283,0,,6536
01,niet-bgt: schakelstation,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,31.401111,"31,401111",-16.629854,"-16,629854",Randstad Noord,RN,ProRail,156506.9635,495324.044636,52.44568857,5.40936965,,,,,,,Knardijk,Prorail,L0004,bestaand,,,26.659,283,0,,6537
01,niet-bgt: schakelstation,586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,80.139266,"80,139266",51.594128,"51,594128",Randstad Noord,RN,ProRail,121321.670261,488393.5145,52.38236994,4.89255413,,,,,,,Amsterdam Westelijk eiland,Prorail,L0004,bestaand,,,26.359,283,0,,6538
01,niet-bgt: schakelstation,073,,73,073__,Den Helder - Heerhugowaard,Hdr-Zd,Den Helder - Zaandam ,14.781417,"14,781417",-6.090826,"-6,090826",Randstad Noord,RN,ProRail,115786.2785,539805.368129,52.84402534,4.80518254,,,,,,,Zijperdijk,Prorail,L0004,bestaand,,,39.306,283,0,,6539
01,niet-bgt: schakelstation,025,,25,025__,Almelo - Hengelo,Aml-Hgl,Almelo - Hengelo ,5.41892,"5,418920",-13.226768,"-13,226768",Noord-Oost,NO,ProRail,244277.800925,482791.506,52.32580184,6.69684314,,,,,,,Zenderen,Prorail,L0004,bestaand,,,53.673,283,0,,6540
01,niet-bgt: schakelstation,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,150.871228,"150,871228",9.085763,"9,085763",Noord-Oost,NO,ProRail,184990.151,564353.104637,53.06520046,5.83459445,,,,,,,Akkrum,Prorail,L0004,bestaand,,,37.575,283,0,,6541
01,omvormergebouw,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,18.47508,"18,475080",10.740837,"10,740837",Zuid,Z,ProRail,177366.26,307966.795,50.76121221,5.70417453,Beeldjesweg-Zuid,1,,,Eijsden,0905100000007746,,Eijsden-Margraten,G1903,bestaand,,,27.048,283,0,gerealiseerd,6568
01,onderstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,44.277976,"44,277976",-25.796014,"-25,796014",Zuid,Z,ProRail,167907.515,420079.102,51.76924178,5.57419938,Ploeg,39,,,Berghem,0828100001454894,Berghem,Oss,G0828,bestaand,,,203.471,283,0,gerealiseerd,6578
01,schakelstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,36.977161,"36,977161",-19.323728,"-19,323728",Zuid,Z,ProRail,161075.232514,417818.689,51.74904046,5.47517736,De Kouwe Noord,11,,5386JZ,Geffen,1671100000009012,Geffen,Oss,G0828,bestaand,,,45.272,283,0,gerealiseerd,6579
01,schakelstation,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,29.708503,"29,708503",-26.894022,"-26,894022",Zuid,Z,ProRail,154641.847222,414430.95,51.71862296,5.382019,,,,,,0796100000216119,Rosmalen,'s-Hertogenbosch,G0796,bestaand,,,36.015,283,0,gerealiseerd,6580
01,straatkast,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,56.384394,"56,384394",-11.933784,"-11,933784",Noord-Oost,NO,ProRail,178707.619691,424817.857,51.81148081,5.73098818,Stationslaan,14,,6602BP,Wijchen,0296100000019364,,Wijchen,G0296,bestaand,,,8.654,283,0,gerealiseerd,6581
01,onderstation,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,63.547968,"63,547968",14.271984,"14,271984",Randstad Noord,RN,ProRail,113141.179311,500825.461,52.49353327,4.7708556,,,,,,0479100000002563,Krommenie-Assendelft,Zaanstad,G0479,bestaand,,,275.531,283,0,gerealiseerd,6605
01,straatkast,205,,205,205__,Mariënberg - Almelo,Mrb-Aml,Mariënberg - Almelo ,6.01854,"6,018540",31.789518,"31,789518",Noord-Oost,NO,ProRail,235406.062144,497204.167,52.45668304,6.57018212,,,,,,1700100000004717,,Twenterand,G1700,bestaand,,,7.005,283,0,gerealiseerd,6677
01,straatkast,042,,42,042__,Vork - Kesteren,Est-Gdm,Elst - Geldermalsen ,14.664253,"14,664253",-14.487563,"-14,487563",Noord-Oost,NO,ProRail,174533.597761,437136.0925,51.92236167,5.67115928,,,,,,1740100000007390,,Neder-Betuwe,G1740,bestaand,,,10.411,283,0,gerealiseerd,6678
01,straatkast,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,65.386242,"65,386242",22.920354,"22,920354",Zuid,Z,ProRail,207377.859294,372241.1195,51.33696877,6.13884378,,,,,,0983100000047362,,Venlo,G0983,bestaand,,,17.661,283,0,gerealiseerd,6679
01,straatkast,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,29.564493,"29,564493",4.296864,"4,296864",Noord-Oost,NO,ProRail,185339.236949,579579.56,53.201999,5.84123322,,,,,,0080100000351024,,Leeuwarden,G0080,bestaand,,,8.715,283,0,gerealiseerd,6680
01,straatkast,021,,21,021__,Barneveld Noord - Apeldoorn,Asd-Zp,Amsterdam Centraal - Zutphen ,74.32035,"74,320350",-22.61894,"-22,618940",Noord-Oost,NO,ProRail,182028.394015,467646.2055,52.19626937,5.7825237,,,,,,0200100000960917,,Apeldoorn,G0200,bestaand,,,40.152,283,0,gerealiseerd,6681
01,straatkast,200,,200,200__,Winsum - Roodeschool,Swd-Rd,Sauwerd - Roodeschool ,20.740717,"20,740717",-14.579127,"-14,579127",Noord-Oost,NO,ProRail,240677.3125,603342.3075,53.40947804,6.67559337,Oosterstationsstraat,28,,,Uithuizen,1651100000008037,,Het Hogeland,G1966,bestaand,,,7.718,283,0,gerealiseerd,6682
01,niet-bgt: autotransformatorstation,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,95.678032,"95,678032",32.664891,"32,664891",Randstad Zuid,RZ,ProRail,192684.883,435173.409207,51.90378718,5.93479768,,,,,,,,Prorail,L0004,bestaand,,,30.004,283,0,,6696
01,straatkast,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,50.983461,"50,983461",23.24046,"23,240460",Noord-Oost,NO,ProRail,205584.59,585826.8955,53.25660114,6.1451678,,,,,,0059100000825586,,Achtkarspelen,G0059,bestaand,,,10.4,283,0,gerealiseerd,6718
01,straatkast,120,a,120,120_a,Lage Zwaluwe - Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,9.77044,"9,770440",-12.57506,"-12,575060",Zuid,Z,ProRail,100016.491406,404211.764,51.62407431,4.59317178,De Hoop,7,,,Hoeven,1655100000504444,,Halderberge,G1655,bestaand,,,7.711,283,0,gerealiseerd,6719
01,straatkast,043,,43,043__,Kesteren - Geldermalsen,Est-Gdm,Elst - Geldermalsen ,36.990482,"36,990482",-17.86296,"-17,862960",Zuid,Z,ProRail,154104.015921,431093.999,51.86839637,5.37419333,Dreef,50,,4014ML,Wadenoijen,0281100000000463,,Tiel,G0281,bestaand,,,9.247,283,0,gerealiseerd,6720
01,straatkast,210,,210,210__,Zutphen - Winterswijk,Zp-Ww,Zutphen - Winterswijk ,11.967703,"11,967703",-9.471537,"-9,471537",Noord-Oost,NO,ProRail,218921.07614,458003.4255,52.10656896,6.32025712,,,,,,1876100000015489,,Bronckhorst,G1876,bestaand,,,6.132,283,0,gerealiseerd,6721
01,straatkast,212,,212,212__,Winterswijk - Zevenaar,Ww-Zv,Winterswijk-Zevenaar ,28.779856,"28,779856",-5.53709,"-5,537090",Noord-Oost,NO,ProRail,221088.94222,438488.837,51.9309348,6.34812767,,,,,,0222100000602516,,Doetinchem,G0222,bestaand,,,14.17,283,0,gerealiseerd,6722
01,straatkast,008,,8,008__,Leeuwarden - Stavoren,Lw-Stv,Leeuwarden - Stavoren ,21.592131,"21,592131",-10.653059,"-10,653059",Noord-Oost,NO,ProRail,172843.4275,560736.606,53.03324313,5.6531953,,,,,,1900100010077887,,Súdwest Fryslân,G1900,bestaand,,,26.809,283,0,gerealiseerd,6723
01,straatkast,009,,9,009__,Meppel - Leeuwarden,Zl-Lw,Zwolle - Leeuwarden ,134.486337,"134,486337",-10.936874,"-10,936874",Noord-Oost,NO,ProRail,192466.742939,549900.9045,52.93486689,5.94445847,Uraniumweg,1,,8445PH,Heerenveen,0074100000404964,,Heerenveen,G0074,bestaand,,,6.09,283,0,gerealiseerd,6724
