PEILDATUM;NETBEHEERDER;PROVINCIE;GEMEENTE;CBS BUURTCODE (2022);CBS BUURTNAAM (2022);AANSLUITINGEN MET PV (N);TOTAAL AANSLUITINGEN (N);OPGESTELD VERMOGEN (kW)
20220829;Liander;Flevoland    ;Lelystad           ;BU09950615         ;Golfpark, Lommerrijk                                 ;65;114;400
20220829;Liander;Flevoland    ;Lelystad           ;BU09950672         ;Golfresort                                           ;257;452;1291
20220829;Liander;Flevoland    ;Lelystad           ;BU09950526         ;Gondel                                               ;146;653;604
20220829;Liander;Flevoland    ;Lelystad           ;BU09950313         ;Griend                                               ;134;790;518
20220829;Liander;Flevoland    ;Lelystad           ;BU09950115         ;Groene Velden                                        ;10;15;92
20220829;Liander;Flevoland    ;Lelystad           ;BU09950524         ;Hanzepark                                            ;192;823;558
20220829;Liander;Flevoland    ;Lelystad           ;BU09950225         ;Hofstede, Plantage, Wijngaard                        ;140;699;496
20220829;Liander;Flevoland    ;Lelystad           ;BU09951097         ;Hollandse Hout                                       ;7;14;37
20220829;Liander;Flevoland    ;Lelystad           ;BU09950822         ;Hollandse Hout (Villapark)                           ;145;251;837
20220829;Liander;Flevoland    ;Lelystad           ;BU09950312         ;Horst                                                ;199;943;717
20220829;Liander;Flevoland    ;Lelystad           ;BU09950652         ;Houtribhoogte Noord                                  ;74;207;310
20220829;Liander;Flevoland    ;Lelystad           ;BU09950112         ;IJssellaan                                           ;35;352;125
20220829;Liander;Flevoland    ;Lelystad           ;BU09950881         ;Industrieterrein Noordersluis Oost                   ;32;280;345
20220829;Liander;Flevoland    ;Lelystad           ;BU09950882         ;Industrieterrein Noordersluis West                   ;42;495;401
20220829;Liander;Flevoland    ;Lelystad           ;BU09951085         ;Industrieterrein Oostervaart West                    ;6;75;186
20220829;Liander;Flevoland    ;Lelystad           ;BU09950119         ;Jagersveld                                           ;48;89;332
20220829;Liander;Flevoland    ;Lelystad           ;BU09950633         ;Jol                                                  ;188;966;786
20220829;Liander;Flevoland    ;Lelystad           ;BU09950311         ;Kamp                                                 ;173;846;462
20220829;Liander;Flevoland    ;Lelystad           ;BU09950611         ;Karveel Oost                                         ;198;494;747
20220829;Liander;Flevoland    ;Lelystad           ;BU09950612         ;Karveel West                                         ;273;778;1002
20220829;Liander;Flevoland    ;Lelystad           ;BU09950521         ;Kempenaar Oost                                       ;149;482;427
20220829;Liander;Flevoland    ;Lelystad           ;BU09950522         ;Kempenaar West                                       ;150;650;497
20220829;Liander;Flevoland    ;Lelystad           ;BU09950523         ;Kogge                                                ;41;381;148
20220829;Liander;Flevoland    ;Lelystad           ;BU09950433         ;Landerijen Noord/Oost                                ;206;385;1127
20220829;Liander;Flevoland    ;Lelystad           ;BU09950431         ;Landerijen Noord/West                                ;363;935;1573
20220829;Liander;Flevoland    ;Lelystad           ;BU09950434         ;Landerijen Zuid/Oost                                 ;96;225;422
20220829;Liander;Flevoland    ;Lelystad           ;BU09950432         ;Landerijen Zuid/West                                 ;145;318;756
20220829;Liander;Flevoland    ;Lelystad           ;BU09950712         ;Landstrekenwijk Midden                               ;146;376;678
20220829;Liander;Flevoland    ;Lelystad           ;BU09950711         ;Landstrekenwijk Oost                                 ;206;603;857
20220829;Liander;Flevoland    ;Lelystad           ;BU09950713         ;Landstrekenwijk West                                 ;179;569;749
20220829;Liander;Flevoland    ;Lelystad           ;BU09950113         ;Langezand                                            ;20;107;69
20220829;Liander;Flevoland    ;Lelystad           ;BU09950166         ;Lelycentre, Maerlant                                 ;14;318;55
20220829;Liander;Flevoland    ;Lelystad           ;BU09950852         ;Lelystad-Haven Oost                                  ;165;898;621
20220829;Liander;Flevoland    ;Lelystad           ;BU09950851         ;Lelystad-Haven West                                  ;154;558;590
20220829;Liander;Flevoland    ;Lelystad           ;BU09950965         ;Lindenlaan                                           ;48;72;220
20220829;Liander;Flevoland    ;Lelystad           ;BU09951039         ;Lisdodde-, Dronter-, Zeeasterweg, -pad               ;11;28;359
20220829;Liander;Flevoland    ;Lelystad           ;BU09951059         ;Meerkoetenweg, Eendenweg, Larserpad                  ;10;38;342
20220829;Liander;Flevoland    ;Lelystad           ;BU09950424         ;Merenbuurt                                           ;263;418;712
20220829;Liander;Flevoland    ;Lelystad           ;BU09950614         ;Noordzoom Oost                                       ;10;31;35
20220829;Liander;Flevoland    ;Lelystad           ;BU09950226         ;Oostrandpark                                         ;54;130;255
20220829;Liander;Flevoland    ;Lelystad           ;BU09950836         ;Oostvaardersdijk, Meerdijkhaven                      ;5;14;22
20220829;Liander;Flevoland    ;Lelystad           ;Overig             ;Overig                                               ;106;1212;929
20220829;Liander;Flevoland    ;Lelystad           ;BU09950117         ;Overijsselse Hout                                    ;14;82;49
20220829;Liander;Flevoland    ;Lelystad           ;BU09951073         ;Overijsselse Hout, Hoefslag, Hondsdraf               ;6;20;57
20220829;Liander;Flevoland    ;Lelystad           ;BU09951075         ;Overijsselse Hout, Jagersbos                         ;40;77;241
20220829;Liander;Flevoland    ;Lelystad           ;BU09950747         ;Park Schoener                                        ;36;58;174
20220829;Liander;Flevoland    ;Lelystad           ;BU09950635         ;Park, Jol, Gajoen                                    ;12;48;40
20220829;Liander;Flevoland    ;Lelystad           ;BU09950632         ;Punter                                               ;316;844;968
20220829;Liander;Flevoland    ;Lelystad           ;BU09950425         ;Rivierenbuurt                                        ;221;689;640
20220829;Liander;Flevoland    ;Lelystad           ;BU09950631         ;Saerdam, Vliegend Hert, Fortuijn                     ;122;532;415
20220829;Liander;Flevoland    ;Lelystad           ;BU09950744         ;Schoener                                             ;340;814;1158
20220829;Liander;Flevoland    ;Lelystad           ;BU09950525         ;Schouw                                               ;163;621;369
20220829;Liander;Flevoland    ;Lelystad           ;BU09950527         ;Sportpark Schouw                                     ;67;170;248
20220829;Liander;Flevoland    ;Lelystad           ;BU09950162         ;Stadspark, Badweg, Langevelderslag                   ;41;147;208
20220829;Liander;Flevoland    ;Lelystad           ;BU09950174         ;Stiltebos, Camping de Houtrib                        ;22;34;80
20220829;Liander;Flevoland    ;Lelystad           ;BU09950871         ;'t Bovenwater                                        ;53;87;299
20220829;Liander;Flevoland    ;Lelystad           ;BU09950743         ;Tjalk                                                ;216;775;642
20220829;Liander;Flevoland    ;Lelystad           ;BU09950872         ;Uilenweg                                             ;5;16;52
20220829;Liander;Flevoland    ;Lelystad           ;BU09951019         ;Visvijver-, Bijl-, Klokbeker-, Plavuizenweg          ;12;26;226
20220829;Liander;Flevoland    ;Lelystad           ;BU09951069         ;Vogelweg, Meeuwenweg, Pijlstaartweg                  ;17;30;606
20220829;Liander;Flevoland    ;Lelystad           ;BU09951122         ;Warande West                                         ;31;48;131
20220829;Liander;Flevoland    ;Lelystad           ;BU09950420         ;Wijkcentrum, Voorstraat                              ;40;307;151
20220829;Liander;Flevoland    ;Lelystad           ;BU09950315         ;Wold                                                 ;88;750;287
20220829;Liander;Flevoland    ;Lelystad           ;BU09950317         ;Woldpark, Houttuinen, Gelderse Hout                  ;83;189;354
20220829;Liander;Flevoland    ;Lelystad           ;BU09950422         ;Zeeenbuurt                                           ;206;571;506
