FID,pointid,nap_05_10,nap_10_15,nap_15_20,nap_20_30,nap_30_40,se_anno_cad_data,gdb_geomattr_data,shape
dominant_bodemtype_op_15m_20m_nap.154,49149,zand,zand,middelgrof zand,zand,zand,,,"POLYGON ((173500 538500, 173250 538500, 173250 538750, 173500 538750, 173500 538500))"
dominant_bodemtype_op_15m_20m_nap.155,49472,zand,zand,zand,zand,zand,,,"POLYGON ((165000 538250, 164750 538250, 164750 538500, 165000 538500, 165000 538250))"
dominant_bodemtype_op_15m_20m_nap.156,49488,zand,zand,zand,zand,zand,,,"POLYGON ((169000 538250, 168750 538250, 168750 538500, 169000 538500, 169000 538250))"
dominant_bodemtype_op_15m_20m_nap.157,59811,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((161500 531000, 161250 531000, 161250 531250, 161500 531250, 161500 531000))"
dominant_bodemtype_op_15m_20m_nap.158,59818,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((163250 531000, 163000 531000, 163000 531250, 163250 531250, 163250 531000))"
dominant_bodemtype_op_15m_20m_nap.159,59819,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((163500 531000, 163250 531000, 163250 531250, 163500 531250, 163500 531000))"
dominant_bodemtype_op_15m_20m_nap.160,59823,zand,zand,fijn zand,leem,grof zand,,,"POLYGON ((164500 531000, 164250 531000, 164250 531250, 164500 531250, 164500 531000))"
dominant_bodemtype_op_15m_20m_nap.161,59841,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((169000 531000, 168750 531000, 168750 531250, 169000 531250, 169000 531000))"
dominant_bodemtype_op_15m_20m_nap.162,59843,zand,zand,zand,zand,zand,,,"POLYGON ((169500 531000, 169250 531000, 169250 531250, 169500 531250, 169500 531000))"
dominant_bodemtype_op_15m_20m_nap.163,60070,klei,zand,zand,zand,klei,,,"POLYGON ((137000 530750, 136750 530750, 136750 531000, 137000 531000, 137000 530750))"
dominant_bodemtype_op_15m_20m_nap.164,60078,klei,zand,zand,zand,zand,,,"POLYGON ((139000 530750, 138750 530750, 138750 531000, 139000 531000, 139000 530750))"
dominant_bodemtype_op_15m_20m_nap.165,60083,leem,zand,zand,zand,zand,,,"POLYGON ((140250 530750, 140000 530750, 140000 531000, 140250 531000, 140250 530750))"
dominant_bodemtype_op_15m_20m_nap.166,60099,klei,zand,zand,zand,zand,,,"POLYGON ((144250 530750, 144000 530750, 144000 531000, 144250 531000, 144250 530750))"
dominant_bodemtype_op_15m_20m_nap.167,60108,klei,klei,zand,zand,zand,,,"POLYGON ((146500 530750, 146250 530750, 146250 531000, 146500 531000, 146500 530750))"
dominant_bodemtype_op_15m_20m_nap.168,60117,klei,zand,zand,klei,zand,,,"POLYGON ((148750 530750, 148500 530750, 148500 531000, 148750 531000, 148750 530750))"
dominant_bodemtype_op_15m_20m_nap.169,60118,klei,zand,zand,klei,zand,,,"POLYGON ((149000 530750, 148750 530750, 148750 531000, 149000 531000, 149000 530750))"
dominant_bodemtype_op_15m_20m_nap.170,60126,klei,zand,zand,klei,zand,,,"POLYGON ((151000 530750, 150750 530750, 150750 531000, 151000 531000, 151000 530750))"
dominant_bodemtype_op_15m_20m_nap.171,60132,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((152500 530750, 152250 530750, 152250 531000, 152500 531000, 152500 530750))"
dominant_bodemtype_op_15m_20m_nap.172,60163,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((160250 530750, 160000 530750, 160000 531000, 160250 531000, 160250 530750))"
dominant_bodemtype_op_15m_20m_nap.173,60195,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((168250 530750, 168000 530750, 168000 531000, 168250 531000, 168250 530750))"
dominant_bodemtype_op_15m_20m_nap.174,60435,klei,zand,zand,zand,zand,,,"POLYGON ((139000 530500, 138750 530500, 138750 530750, 139000 530750, 139000 530500))"
dominant_bodemtype_op_15m_20m_nap.175,60447,klei,zand,zand,zand,zand,,,"POLYGON ((142000 530500, 141750 530500, 141750 530750, 142000 530750, 142000 530500))"
dominant_bodemtype_op_15m_20m_nap.176,60455,klei,zand,zand,zand,zand,,,"POLYGON ((144000 530500, 143750 530500, 143750 530750, 144000 530750, 144000 530500))"
dominant_bodemtype_op_15m_20m_nap.177,60460,klei,zand,zand,zand,zand,,,"POLYGON ((145250 530500, 145000 530500, 145000 530750, 145250 530750, 145250 530500))"
dominant_bodemtype_op_15m_20m_nap.178,60466,klei,klei,zand,zand,zand,,,"POLYGON ((146750 530500, 146500 530500, 146500 530750, 146750 530750, 146750 530500))"
dominant_bodemtype_op_15m_20m_nap.179,60469,zand,zand,zand,zand,zand,,,"POLYGON ((147500 530500, 147250 530500, 147250 530750, 147500 530750, 147500 530500))"
dominant_bodemtype_op_15m_20m_nap.180,60474,klei,zand,zand,klei,zand,,,"POLYGON ((148750 530500, 148500 530500, 148500 530750, 148750 530750, 148750 530500))"
dominant_bodemtype_op_15m_20m_nap.181,60479,klei,zand,zand,klei,zand,,,"POLYGON ((150000 530500, 149750 530500, 149750 530750, 150000 530750, 150000 530500))"
dominant_bodemtype_op_15m_20m_nap.182,60487,klei,zand,zand,zand,zand,,,"POLYGON ((152000 530500, 151750 530500, 151750 530750, 152000 530750, 152000 530500))"
dominant_bodemtype_op_15m_20m_nap.183,60488,klei,zand,zand,zand,zand,,,"POLYGON ((152250 530500, 152000 530500, 152000 530750, 152250 530750, 152250 530500))"
dominant_bodemtype_op_15m_20m_nap.184,60492,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((153250 530500, 153000 530500, 153000 530750, 153250 530750, 153250 530500))"
dominant_bodemtype_op_15m_20m_nap.185,60493,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((153500 530500, 153250 530500, 153250 530750, 153500 530750, 153500 530500))"
dominant_bodemtype_op_15m_20m_nap.186,60505,zand,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((156500 530500, 156250 530500, 156250 530750, 156500 530750, 156500 530500))"
dominant_bodemtype_op_15m_20m_nap.187,60541,zand,zand,fijn zand,leem,grof zand,,,"POLYGON ((165500 530500, 165250 530500, 165250 530750, 165500 530750, 165500 530500))"
dominant_bodemtype_op_15m_20m_nap.188,60546,zand,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((166750 530500, 166500 530500, 166500 530750, 166750 530750, 166750 530500))"
dominant_bodemtype_op_15m_20m_nap.189,60549,zand,zand,fijn zand,klei,middelgrof zand,,,"POLYGON ((167500 530500, 167250 530500, 167250 530750, 167500 530750, 167500 530500))"
dominant_bodemtype_op_15m_20m_nap.190,60792,klei,zand,zand,zand,zand,,,"POLYGON ((139000 530250, 138750 530250, 138750 530500, 139000 530500, 139000 530250))"
dominant_bodemtype_op_15m_20m_nap.191,60794,klei,zand,zand,zand,zand,,,"POLYGON ((139500 530250, 139250 530250, 139250 530500, 139500 530500, 139500 530250))"
dominant_bodemtype_op_15m_20m_nap.192,60808,klei,zand,zand,zand,zand,,,"POLYGON ((143000 530250, 142750 530250, 142750 530500, 143000 530500, 143000 530250))"
dominant_bodemtype_op_15m_20m_nap.193,60816,klei,zand,zand,zand,zand,,,"POLYGON ((145000 530250, 144750 530250, 144750 530500, 145000 530500, 145000 530250))"
dominant_bodemtype_op_15m_20m_nap.194,60819,klei,zand,zand,zand,zand,,,"POLYGON ((145750 530250, 145500 530250, 145500 530500, 145750 530500, 145750 530250))"
dominant_bodemtype_op_15m_20m_nap.195,60836,klei,zand,zand,klei,zand,,,"POLYGON ((150000 530250, 149750 530250, 149750 530500, 150000 530500, 150000 530250))"
dominant_bodemtype_op_15m_20m_nap.196,76949,klei,veen,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((162000 519000, 161750 519000, 161750 519250, 162000 519250, 162000 519000))"
dominant_bodemtype_op_15m_20m_nap.197,76951,klei,veen,middelgrof zand,grof zand,fijn zand,,,"POLYGON ((162500 519000, 162250 519000, 162250 519250, 162500 519250, 162500 519000))"
dominant_bodemtype_op_15m_20m_nap.198,76960,veen,zand,fijn zand,middelgrof zand,grof zand,,,"POLYGON ((164750 519000, 164500 519000, 164500 519250, 164750 519250, 164750 519000))"
dominant_bodemtype_op_15m_20m_nap.199,76964,klei,klei,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((165750 519000, 165500 519000, 165500 519250, 165750 519250, 165750 519000))"
dominant_bodemtype_op_15m_20m_nap.200,76965,klei,klei,middelgrof zand,fijn zand,fijn zand,,,"POLYGON ((166000 519000, 165750 519000, 165750 519250, 166000 519250, 166000 519000))"
dominant_bodemtype_op_15m_20m_nap.201,76973,klei,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((168000 519000, 167750 519000, 167750 519250, 168000 519250, 168000 519000))"
dominant_bodemtype_op_15m_20m_nap.202,76976,keileem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((168750 519000, 168500 519000, 168500 519250, 168750 519250, 168750 519000))"
dominant_bodemtype_op_15m_20m_nap.203,76977,leem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((169000 519000, 168750 519000, 168750 519250, 169000 519250, 169000 519000))"
dominant_bodemtype_op_15m_20m_nap.204,77252,klei,klei,middelgrof zand,klei,fijn zand,,,"POLYGON ((148500 518750, 148250 518750, 148250 519000, 148500 519000, 148500 518750))"
dominant_bodemtype_op_15m_20m_nap.205,77253,klei,klei,middelgrof zand,klei,fijn zand,,,"POLYGON ((148750 518750, 148500 518750, 148500 519000, 148750 519000, 148750 518750))"
dominant_bodemtype_op_15m_20m_nap.206,77256,klei,klei,middelgrof zand,klei,fijn zand,,,"POLYGON ((149500 518750, 149250 518750, 149250 519000, 149500 519000, 149500 518750))"
dominant_bodemtype_op_15m_20m_nap.207,77265,klei,klei,zand,zand,zand,,,"POLYGON ((151750 518750, 151500 518750, 151500 519000, 151750 519000, 151750 518750))"
dominant_bodemtype_op_15m_20m_nap.208,77266,klei,klei,zand,zand,zand,,,"POLYGON ((152000 518750, 151750 518750, 151750 519000, 152000 519000, 152000 518750))"
dominant_bodemtype_op_15m_20m_nap.209,77269,zand,klei,zand,zand,keileem,,,"POLYGON ((152750 518750, 152500 518750, 152500 519000, 152750 519000, 152750 518750))"
dominant_bodemtype_op_15m_20m_nap.210,77272,klei,klei,zand,zand,zand,,,"POLYGON ((153500 518750, 153250 518750, 153250 519000, 153500 519000, 153500 518750))"
dominant_bodemtype_op_15m_20m_nap.211,77273,zand,klei,zand,zand,zand,,,"POLYGON ((153750 518750, 153500 518750, 153500 519000, 153750 519000, 153750 518750))"
dominant_bodemtype_op_15m_20m_nap.212,77284,zand,veen,zand,zand,zand,,,"POLYGON ((156500 518750, 156250 518750, 156250 519000, 156500 519000, 156500 518750))"
dominant_bodemtype_op_15m_20m_nap.213,77290,veen,zand,zand,zand,zand,,,"POLYGON ((158000 518750, 157750 518750, 157750 519000, 158000 519000, 158000 518750))"
dominant_bodemtype_op_15m_20m_nap.214,77296,klei,veen,zand,zand,zand,,,"POLYGON ((159500 518750, 159250 518750, 159250 519000, 159500 519000, 159500 518750))"
dominant_bodemtype_op_15m_20m_nap.215,80540,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((167250 516500, 167000 516500, 167000 516750, 167250 516750, 167250 516500))"
dominant_bodemtype_op_15m_20m_nap.216,80544,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((168250 516500, 168000 516500, 168000 516750, 168250 516750, 168250 516500))"
dominant_bodemtype_op_15m_20m_nap.217,80547,klei,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((169000 516500, 168750 516500, 168750 516750, 169000 516750, 169000 516500))"
dominant_bodemtype_op_15m_20m_nap.218,80552,veen,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((170250 516500, 170000 516500, 170000 516750, 170250 516750, 170250 516500))"
dominant_bodemtype_op_15m_20m_nap.219,80557,veen,zand,fijn zand,middelgrof zand,fijn zand,,,"POLYGON ((171500 516500, 171250 516500, 171250 516750, 171500 516750, 171500 516500))"
dominant_bodemtype_op_15m_20m_nap.220,77317,veen,zand,fijn zand,middelgrof zand,grof zand,,,"POLYGON ((164750 518750, 164500 518750, 164500 519000, 164750 519000, 164750 518750))"
dominant_bodemtype_op_15m_20m_nap.221,77332,keileem,zand,fijn zand,fijn zand,fijn zand,,,"POLYGON ((168500 518750, 168250 518750, 168250 519000, 168500 519000, 168500 518750))"
dominant_bodemtype_op_15m_20m_nap.222,77599,klei,klei,middelgrof zand,middelgrof zand,fijn zand,,,"POLYGON ((146000 518500, 145750 518500, 145750 518750, 146000 518750, 146000 518500))"
dominant_bodemtype_op_15m_20m_nap.223,77613,klei,klei,middelgrof zand,klei,fijn zand,,,"POLYGON ((149500 518500, 149250 518500, 149250 518750, 149500 518750, 149500 518500))"
dominant_bodemtype_op_15m_20m_nap.224,77623,zand,klei,zand,zand,zand,,,"POLYGON ((152000 518500, 151750 518500, 151750 518750, 152000 518750, 152000 518500))"
dominant_bodemtype_op_15m_20m_nap.225,77628,klei,klei,zand,zand,keileem,,,"POLYGON ((153250 518500, 153000 518500, 153000 518750, 153250 518750, 153250 518500))"
dominant_bodemtype_op_15m_20m_nap.226,77631,zand,klei,zand,zand,zand,,,"POLYGON ((154000 518500, 153750 518500, 153750 518750, 154000 518750, 154000 518500))"
dominant_bodemtype_op_15m_20m_nap.227,77633,klei,klei,zand,zand,zand,,,"POLYGON ((154500 518500, 154250 518500, 154250 518750, 154500 518750, 154500 518500))"
dominant_bodemtype_op_15m_20m_nap.228,77635,klei,klei,zand,zand,zand,,,"POLYGON ((155000 518500, 154750 518500, 154750 518750, 155000 518750, 155000 518500))"
dominant_bodemtype_op_15m_20m_nap.229,77643,zand,klei,zand,zand,zand,,,"POLYGON ((157000 518500, 156750 518500, 156750 518750, 157000 518750, 157000 518500))"
dominant_bodemtype_op_15m_20m_nap.230,77649,veen,zand,zand,zand,zand,,,"POLYGON ((158500 518500, 158250 518500, 158250 518750, 158500 518750, 158500 518500))"
dominant_bodemtype_op_15m_20m_nap.231,77689,keileem,keileem,fijn zand,fijn zand,fijn zand,,,"POLYGON ((168500 518500, 168250 518500, 168250 518750, 168500 518750, 168500 518500))"
dominant_bodemtype_op_15m_20m_nap.232,77801,zand,zand,zand,zand,zand,,,"POLYGON ((196500 518500, 196250 518500, 196250 518750, 196500 518750, 196500 518500))"
dominant_bodemtype_op_15m_20m_nap.233,77802,zand,zand,zand,zand,zand,,,"POLYGON ((196750 518500, 196500 518500, 196500 518750, 196750 518750, 196750 518500))"
dominant_bodemtype_op_15m_20m_nap.234,29412,klei,zand,zand,zand,zand,,,"POLYGON ((148000 552250, 147750 552250, 147750 552500, 148000 552500, 148000 552250))"
dominant_bodemtype_op_15m_20m_nap.235,29425,zand,klei,zand,zand,zand,,,"POLYGON ((151250 552250, 151000 552250, 151000 552500, 151250 552500, 151250 552250))"
dominant_bodemtype_op_15m_20m_nap.236,29441,zavel,zavel,zavel,zand,zand,,,"POLYGON ((155250 552250, 155000 552250, 155000 552500, 155250 552500, 155250 552250))"
dominant_bodemtype_op_15m_20m_nap.237,29442,zavel,zavel,zavel,zand,zand,,,"POLYGON ((155500 552250, 155250 552250, 155250 552500, 155500 552500, 155500 552250))"
dominant_bodemtype_op_15m_20m_nap.238,29446,zavel,zavel,zavel,zand,zand,,,"POLYGON ((156500 552250, 156250 552250, 156250 552500, 156500 552500, 156500 552250))"
dominant_bodemtype_op_15m_20m_nap.239,29729,zand,zand,zand,zand,zand,,,"POLYGON ((138000 552000, 137750 552000, 137750 552250, 138000 552250, 138000 552000))"
dominant_bodemtype_op_15m_20m_nap.240,29732,zand,zand,zand,zand,zand,,,"POLYGON ((138750 552000, 138500 552000, 138500 552250, 138750 552250, 138750 552000))"
dominant_bodemtype_op_15m_20m_nap.241,29736,zand,zand,zand,zand,zand,,,"POLYGON ((139750 552000, 139500 552000, 139500 552250, 139750 552250, 139750 552000))"
dominant_bodemtype_op_15m_20m_nap.242,29741,zand,zand,zand,zand,zand,,,"POLYGON ((141000 552000, 140750 552000, 140750 552250, 141000 552250, 141000 552000))"
dominant_bodemtype_op_15m_20m_nap.243,29753,zand,leem,zand,klei,klei,,,"POLYGON ((144000 552000, 143750 552000, 143750 552250, 144000 552250, 144000 552000))"
dominant_bodemtype_op_15m_20m_nap.244,29762,zand,leem,leem,zand,zand,,,"POLYGON ((146250 552000, 146000 552000, 146000 552250, 146250 552250, 146250 552000))"
dominant_bodemtype_op_15m_20m_nap.245,29769,klei,zand,zand,zand,zand,,,"POLYGON ((148000 552000, 147750 552000, 147750 552250, 148000 552250, 148000 552000))"
dominant_bodemtype_op_15m_20m_nap.246,29778,zand,zand,zand,zand,zand,,,"POLYGON ((150250 552000, 150000 552000, 150000 552250, 150250 552250, 150250 552000))"
dominant_bodemtype_op_15m_20m_nap.247,29779,zand,zand,zand,zand,zand,,,"POLYGON ((150500 552000, 150250 552000, 150250 552250, 150500 552250, 150500 552000))"
dominant_bodemtype_op_15m_20m_nap.248,29780,zand,klei,zand,zand,zand,,,"POLYGON ((150750 552000, 150500 552000, 150500 552250, 150750 552250, 150750 552000))"
dominant_bodemtype_op_15m_20m_nap.249,29781,zand,klei,zand,zand,zand,,,"POLYGON ((151000 552000, 150750 552000, 150750 552250, 151000 552250, 151000 552000))"
dominant_bodemtype_op_15m_20m_nap.250,29783,zand,klei,zand,zand,zand,,,"POLYGON ((151500 552000, 151250 552000, 151250 552250, 151500 552250, 151500 552000))"
dominant_bodemtype_op_15m_20m_nap.251,29784,zand,klei,zand,zand,zand,,,"POLYGON ((151750 552000, 151500 552000, 151500 552250, 151750 552250, 151750 552000))"
dominant_bodemtype_op_15m_20m_nap.252,30079,zand,leem,zand,leem,zand,,,"POLYGON ((136250 551750, 136000 551750, 136000 552000, 136250 552000, 136250 551750))"
dominant_bodemtype_op_15m_20m_nap.253,30080,zand,zand,zand,zand,zand,,,"POLYGON ((136500 551750, 136250 551750, 136250 552000, 136500 552000, 136500 551750))"
dominant_bodemtype_op_15m_20m_nap.254,30081,zand,zand,zand,zand,zand,,,"POLYGON ((136750 551750, 136500 551750, 136500 552000, 136750 552000, 136750 551750))"
dominant_bodemtype_op_15m_20m_nap.255,30084,zand,zand,zand,zand,zand,,,"POLYGON ((137500 551750, 137250 551750, 137250 552000, 137500 552000, 137500 551750))"
dominant_bodemtype_op_15m_20m_nap.256,30086,zand,zand,zand,zand,zand,,,"POLYGON ((138000 551750, 137750 551750, 137750 552000, 138000 552000, 138000 551750))"
dominant_bodemtype_op_15m_20m_nap.257,30089,zand,zand,zand,zand,zand,,,"POLYGON ((138750 551750, 138500 551750, 138500 552000, 138750 552000, 138750 551750))"
dominant_bodemtype_op_15m_20m_nap.258,30102,zand,leem,zand,zand,zand,,,"POLYGON ((142000 551750, 141750 551750, 141750 552000, 142000 552000, 142000 551750))"
dominant_bodemtype_op_15m_20m_nap.259,30104,zand,zand,keileem,klei,klei,,,"POLYGON ((142500 551750, 142250 551750, 142250 552000, 142500 552000, 142500 551750))"
dominant_bodemtype_op_15m_20m_nap.260,30113,zand,leem,leem,zand,zand,,,"POLYGON ((144750 551750, 144500 551750, 144500 552000, 144750 552000, 144750 551750))"
dominant_bodemtype_op_15m_20m_nap.261,30156,zavel,zavel,zavel,zand,zand,,,"POLYGON ((155500 551750, 155250 551750, 155250 552000, 155500 552000, 155500 551750))"
dominant_bodemtype_op_15m_20m_nap.262,30159,zavel,zavel,zavel,zand,zand,,,"POLYGON ((156250 551750, 156000 551750, 156000 552000, 156250 552000, 156250 551750))"
dominant_bodemtype_op_15m_20m_nap.263,30434,zand,leem,zand,leem,zand,,,"POLYGON ((135750 551500, 135500 551500, 135500 551750, 135750 551750, 135750 551500))"
dominant_bodemtype_op_15m_20m_nap.264,30443,zand,zand,zand,zand,zand,,,"POLYGON ((138000 551500, 137750 551500, 137750 551750, 138000 551750, 138000 551500))"
dominant_bodemtype_op_15m_20m_nap.265,30448,zand,zand,zand,zand,zand,,,"POLYGON ((139250 551500, 139000 551500, 139000 551750, 139250 551750, 139250 551500))"
dominant_bodemtype_op_15m_20m_nap.266,30457,zand,leem,zand,zand,zand,,,"POLYGON ((141500 551500, 141250 551500, 141250 551750, 141500 551750, 141500 551500))"
dominant_bodemtype_op_15m_20m_nap.267,30459,zand,leem,zand,zand,zand,,,"POLYGON ((142000 551500, 141750 551500, 141750 551750, 142000 551750, 142000 551500))"
dominant_bodemtype_op_15m_20m_nap.268,30462,zand,zand,keileem,klei,klei,,,"POLYGON ((142750 551500, 142500 551500, 142500 551750, 142750 551750, 142750 551500))"
dominant_bodemtype_op_15m_20m_nap.269,30472,zand,zand,zand,zand,zand,,,"POLYGON ((145250 551500, 145000 551500, 145000 551750, 145250 551750, 145250 551500))"
dominant_bodemtype_op_15m_20m_nap.270,30476,zand,leem,leem,zand,zand,,,"POLYGON ((146250 551500, 146000 551500, 146000 551750, 146250 551750, 146250 551500))"
dominant_bodemtype_op_15m_20m_nap.271,30480,klei,zand,zand,zand,zand,,,"POLYGON ((147250 551500, 147000 551500, 147000 551750, 147250 551750, 147250 551500))"
