FID,OVW_STARTDATUM,LATITUDE,AANPAK,BINNEN1METER,GEBIEDSTEAM,INSPECTIEDATUM,PRIORITEIT,LONGITUDE,BUURT,DOORGROEI,SOORT,UITGRAVEN,WIJK,GEOMETRIE,OVW_MAX_SIZE
Groen_exoten.60472,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,09-10-2015,Hoog,,Liendert-Zuid,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Liendert,"POLYGON ((52.159177527994046 5.405902914403748, 52.15932582663421 5.4058103739588015, 52.15931788837197 5.405765154374361, 52.15916861355486 5.405832160870688, 52.159177527994046 5.405902914403748))",19.872

Groen_exoten.60473,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,22-05-2016,Hoog,,Watervogelbuurt,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Liendert,"POLYGON ((52.165109841582144 5.407389693568147, 52.16509384530105 5.407333668867639, 52.165093844619655 5.40733762969387, 52.16506496152934 5.407354025680587, 52.16508443490762 5.407424197745857, 52.165109841582144 5.407389693568147))",7.957

Groen_exoten.60474,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,09-10-2015,Hoog,,Rustenburg-Noord,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Rustenburg,"POLYGON ((52.16629579408118 5.412168487257172, 52.16627914207551 5.412119704146089, 52.1662624746968 5.412143178415616, 52.16627246366438 5.412182925589465, 52.16629579408118 5.412168487257172))",5.697

Groen_exoten.60475,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,09-10-2015,Hoog,,Rustenburg-Noord,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Rustenburg,"POLYGON ((52.16645125669199 5.412416057306929, 52.16643570163579 5.412432306426284, 52.16646121003907 5.412620190899958, 52.16648009603185 5.412611169516129, 52.16645125669199 5.412416057306929))",14.815

Groen_exoten.60476,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,22-05-2016,Hoog,,De Horsten,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Liendert,"POLYGON ((52.169360113575415 5.409646313000947, 52.169263469764616 5.409837300165069, 52.169271699523776 5.409856943604224, 52.16938069292902 5.409669979837182, 52.169360113575415 5.409646313000947))",19.436

Groen_exoten.60477,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,15-10-2015,Hoog,,De Hoef-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,De Hoef,"POLYGON ((52.17426550304263 5.422362182673127, 52.17427121349571 5.4222477400131295, 52.174218582538764 5.422281414920791, 52.17421248455747 5.422448333262138, 52.17424276699619 5.422445278994544, 52.17426550304263 5.422362182673127))",15.198

Groen_exoten.60478,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,De Hoef-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,De Hoef,"POLYGON ((52.17529879194741 5.422287168789558, 52.1753570494759 5.422287214830425, 52.17535392029223 5.422220625411703, 52.17528935701391 5.42224618481048, 52.17529879194741 5.422287168789558))",8.803

Groen_exoten.60479,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,De Hoef-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,De Hoef,"POLYGON ((52.174674367002446 5.422194309590686, 52.17451922454787 5.422193013625774, 52.174509820716565 5.422270469203347, 52.17467362055127 5.422277640706019, 52.174674367002446 5.422194309590686))",19.196

Groen_exoten.60480,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,15-10-2015,Hoog,,De Hoef-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,De Hoef,"POLYGON ((52.1759636706982 5.422207443725569, 52.17596464613553 5.4222688682712175, 52.17601334182262 5.4222640574853145, 52.17600640141419 5.422210710253231, 52.1759636706982 5.422207443725569))",6.944

Groen_exoten.60481,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,15-10-2015,Hoog,,De Hoef-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,De Hoef,"POLYGON ((52.176184289265784 5.42219468630491, 52.17619718210751 5.422281983341946, 52.17629655906738 5.422278829015651, 52.17629062446903 5.422185071561394, 52.176184289265784 5.42219468630491))",14.146

Groen_exoten.60482,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,08-10-2015,Hoog,,Beestenmarkt,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Stadskern,"POLYGON ((52.15577553801784 5.3962140208733835, 52.155724833428586 5.396140613542737, 52.155709371036636 5.396165746307223, 52.155766878835344 5.396231111539399, 52.15577553801784 5.3962140208733835))",9.62

Groen_exoten.60483,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Binnen 1 meter van water,,08-10-2015,Hoog,,Beestenmarkt,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Stadskern,"POLYGON ((52.15463274086387 5.394304077870215, 52.15455660378699 5.394175384061923, 52.154536062470356 5.394212030530152, 52.1546081916778 5.3943439814470695, 52.15463274086387 5.394304077870215))",15.774

Groen_exoten.60484,2023-02-03,,,Verder dan 1 meter van water,,09-10-2015,Hoog,,Liendert-Zuid,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Liendert,"POLYGON ((52.16033580147767 5.414740459577459, 52.16028591098388 5.414767178032319, 52.1603050026833 5.414821983102629, 52.16034507585691 5.4147939642618725, 52.16033580147767 5.414740459577459))",8.63

Groen_exoten.60485,2023-02-03,,Maaien en in toom houden,Binnen 1 meter van water,,09-10-2015,Laag,,Stoutenburg-Noord,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16280386873895 5.45144619555605, 52.1626413903859 5.4508513633584705, 52.16261495436302 5.450874887680339, 52.16273748524149 5.451261067192829, 52.16277147702646 5.451449613828647, 52.16280386873895 5.45144619555605))",46.019

Groen_exoten.60649,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,,Rustenburg-Zuid,,Reuzenbereklauw,Wel uitgraven,Rustenburg,"POLYGON ((52.16377909015964 5.419070517277657, 52.16373016526558 5.419048103821346, 52.16372400696703 5.419202261220973, 52.16377905430584 5.41920230090391, 52.16377909015964 5.419070517277657))",12.197

Groen_exoten.60650,2023-02-03,52.1625534452952,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.41930765436733,Rustenburg-Zuid,,Reuzenbereklauw,Wel uitgraven,Rustenburg,POINT (52.16255683621334 5.419307803406072),0

Groen_exoten.60651,2023-02-03,52.1621610742464,,,,,,5.41894584914836,Rustenburg-Zuid,,,,Rustenburg,POINT (52.162164465490854 5.418945990548926),0

Groen_exoten.60652,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,09-10-2015,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.166153513607 5.422172905576109, 52.16622314972147 5.4222044858423795, 52.16623107442856 5.422114586228408, 52.16615928222426 5.422090010043421, 52.166153513607 5.422172905576109))",11.65

Groen_exoten.60653,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,,Isselt-Oost,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Niet uitgraven,Isselt,"POLYGON ((52.1681125828961 5.366153992693812, 52.168266687415944 5.366238190816527, 52.168415347481684 5.3663800508467325, 52.16848488458265 5.366335665653605, 52.16816710900867 5.366047520748016, 52.1681125828961 5.366153992693812))",47.259

Groen_exoten.60654,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,,Isselt-Oost,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Isselt,"POLYGON ((52.168602226465126 5.366739224468431, 52.168494433069455 5.366353402422075, 52.16842216715969 5.366388918274121, 52.168452225807464 5.366728204487021, 52.16852723661676 5.366794699883188, 52.168602226465126 5.366739224468431))",36.23

Groen_exoten.60655,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,,Isselt-Oost,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Isselt,"POLYGON ((52.16858860848197 5.366845678089437, 52.16856270226317 5.366861213389977, 52.16858589259992 5.366912208954812, 52.16858860848197 5.366845678089437))",5.388

Groen_exoten.60656,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,23-10-2015,Hoog,,Isselt-Oost,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Isselt,"POLYGON ((52.16860227006839 5.366994254813526, 52.16858045282218 5.366998699925331, 52.168605006348656 5.367047477315588, 52.16862000434405 5.367036382313196, 52.16860227006839 5.366994254813526))",5.711

Groen_exoten.60657,2023-02-03,,Maaien en in toom houden,Verder dan 1 meter van water,,27-10-2015,Hoog,,Zeldert,Doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Hoogland-West,"POLYGON ((52.193432606414945 5.3358126701297, 52.19340878788564 5.335820031013516, 52.19341137956607 5.335857743245072, 52.19343551864966 5.335847239077078, 52.193432606414945 5.3358126701297))",4.281

Groen_exoten.60658,2023-02-03,,,Verder dan 1 meter van water,,15-08-2016,,,Willem III,,Japanse duizendknoop,,Randenbroek,"POLYGON ((52.15439619819087 5.400218339223393, 52.15442453185645 5.4002654577609555, 52.15446618936115 5.400198910855687, 52.15446268894717 5.400193738492616, 52.154458872743845 5.400189194669819, 52.15445478325264 5.4001853299922855, 52.154450466018915 5.400182187501249, 52.15444596912417 5.4001798021948435, 52.1544413426509 5.400178200638286, 52.15443663812472 5.400177400668056, 52.15443190794044 5.4001774111932805, 52.15442720477877 5.400178232096467, 52.1544225810193 5.400179854234872, 52.15441808815733 5.400182259542337, 52.15441377623035 5.40018542123044, 52.15440969326072 5.4001893040869415, 52.154405884720966 5.400193864867888, 52.15440239302705 5.40019905277925, 52.154393466368234 5.400213793983411, 52.15439619819087 5.400218339223393))",10.089

Groen_exoten.60659,2023-02-03,,,Verder dan 1 meter van water,Zuid,24-08-2016,,,Bekenstein / De Luiaard,,Japanse duizendknoop,,Vermeerkwartier,"POLYGON ((52.15104983989163 5.390035703234379, 52.151037295453065 5.389997348689468, 52.15101165341374 5.390012404400113, 52.15102521732759 5.39006653391391, 52.15104983989163 5.390035703234379))",6.362

Groen_exoten.60660,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.1677506817421 5.4228152021851495, 52.16774827114671 5.422854210398799, 52.16777225933809 5.422852279148956, 52.1677722670322 5.4228269225460455, 52.1677506817421 5.4228152021851495))",3.774

Groen_exoten.60661,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.168391165536896 5.4234238456481725, 52.168360789481646 5.423410346264564, 52.16836077701324 5.423450770079485, 52.168391153063865 5.423464269490611, 52.168391165536896 5.4234238456481725))",5.002

Groen_exoten.60662,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16904976141422 5.423754515823958, 52.16901385963036 5.423747748872326, 52.16901523355942 5.423770208013046, 52.169046988390086 5.423790446383409, 52.16904976141422 5.423754515823958))",4.948

Groen_exoten.60663,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16916860118129 5.423494099822065, 52.16916720637622 5.423539014855413, 52.169200342859284 5.423557008450954, 52.169200356752704 5.423512092255746, 52.16916860118129 5.423494099822065))",5.666

Groen_exoten.60664,2023-02-03,,"z.s.m. afgraven, nu het nog kan",Verder dan 1 meter van water,,06-06-2016,Hoog,,De Wieken,Geen doorgroei in kunst- of straatwerk,Japanse duizendknoop,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16945854745883 5.423644806934264, 52.169423986112434 5.42376829876077, 52.1697429263961 5.423934753352984, 52.169759537376876 5.423806754298357, 52.16945854745883 5.423644806934264))",42.27

Groen_exoten.60665,2023-02-03,52.1723846520618,,,,30-06-2020,,5.39744282607479,Queekhoven e.o.,,Reuzenbereklauw,,Schothorst-Noord,POINT (52.17238821108343 5.397443012942247),0

Groen_exoten.60666,2023-02-03,52.1350098622347,,,,30-06-2020,,5.39714488097197,Nimmerdor,,Reuzenbereklauw,,Leusderkwartier,POINT (52.13501327334569 5.397144542911634),0

Groen_exoten.60667,2023-02-03,52.1399247007512,,,,30-06-2020,,5.4012291845172,Dorrestein,,Reuzenbereklauw,,Vermeerkwartier,POINT (52.13992810519054 5.401228928694906),0

Groen_exoten.60668,2023-02-03,52.1660109644012,,,,30-06-2020,,5.34604192786092,Isselt-West,,Reuzenbereklauw,,Isselt,POINT (52.166014736714146 5.346041779563497),0

Groen_exoten.60669,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,,De Wieken,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.1691613331076 5.4301473823239945, 52.16922579205537 5.430390545944472, 52.16978757381732 5.426893703752103, 52.16972642866383 5.426877073846483, 52.16949195948962 5.427048141408042, 52.16954263451011 5.4278769472655055, 52.1691613331076 5.4301473823239945))",250.255

Groen_exoten.60670,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Hoog,,De Wieken,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.169789187498246 5.426596790989391, 52.16978159677709 5.426510037984597, 52.16942742163401 5.426075996677414, 52.1696197159293 5.426392168089076, 52.169789187498246 5.426596790989391))",53.754

Groen_exoten.60671,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,,Vinkenhoef,,Reuzenbalsemien,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.1709240187487 5.4340334674668505, 52.17066298914973 5.434573056796099, 52.17100424586647 5.4349976028096165, 52.17135972721532 5.435422170750131, 52.17166829974005 5.4345895531407455, 52.1709240187487 5.4340334674668505))",146.731

Groen_exoten.60672,2023-02-03,52.1697896397119,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.43001787626251,Vinkenhoef,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,POINT (52.169793001602805 5.430018189201135),0

Groen_exoten.60673,2023-02-03,52.1701610812507,,,,,,5.42902009920401,Vinkenhoef,,,,Buitengebied-Oost,POINT (52.17016445094875 5.429020413045626),0

Groen_exoten.60674,2023-02-03,52.1701743899175,,,,,,5.43168952719924,Vinkenhoef,,,,Buitengebied-Oost,POINT (52.17017774363532 5.43168985461791),0

Groen_exoten.60675,2023-02-03,52.1709032980196,,,,,,5.42890472254721,Vinkenhoef,,,,Buitengebied-Oost,POINT (52.17090667208261 5.428905047551041),0

Groen_exoten.60676,2023-02-03,52.1703173222678,,,,,,5.43113257075645,Vinkenhoef,,,,Buitengebied-Oost,POINT (52.17032068005138 5.43113289766523),0

Groen_exoten.60677,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Hoog,,Bloeidaal,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.16547087750275 5.431733633000921, 52.1650459709636 5.4319712969682765, 52.165085873272275 5.432045289305455, 52.16547861372652 5.431807593552645, 52.16547087750275 5.431733633000921))",52.652

Groen_exoten.60678,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Hoog,,Bloeidaal,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,"POLYGON ((52.164261181567824 5.429882681423052, 52.16437860869545 5.429800977923224, 52.16434844448722 5.429735496045358, 52.16425114861284 5.429800855758489, 52.164261181567824 5.429882681423052))",17.396

Groen_exoten.60679,2023-02-03,52.1642227628344,Regelmatig maaien en zaadvorming voorkomen,,,18-06-2020,Hoog,5.4300212523055,Bloeidaal,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,POINT (52.164226098253266 5.430021476871142),0

Groen_exoten.60680,2023-02-03,52.1728111557782,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.38243097921388,Elly Takmastraat e.o.,,Reuzenbereklauw,Wel uitgraven,Schothorst-Noord,POINT (52.172814794192405 5.3824310945564875),0

Groen_exoten.60681,2023-02-03,52.1684655725115,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.42809755958227,De Wieken,,Reuzenbereklauw,Wel uitgraven,Buitengebied-Oost,POINT (52.16846893944147 5.428097842065793),0

Groen_exoten.60682,2023-02-03,52.1684788759756,,,,,,5.4281517352156,De Wieken,,,,Buitengebied-Oost,POINT (52.16848224264685 5.4281520181749965),0

Groen_exoten.60683,2023-02-03,52.1728349035944,,,,,,5.38254682570724,Elly Takmastraat e.o.,,,,Schothorst-Noord,POINT (52.172838541551855 5.382546941961375),0

Groen_exoten.60684,2023-02-03,,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,,Camera Obscurastraat e.o.,,Reuzenbereklauw,Wel uitgraven,Schothorst-Noord,"POLYGON ((52.17559008233975 5.383650224782132, 52.17542461871526 5.383465213841226, 52.17541686525645 5.383545110965651, 52.17556681610486 5.383696482575699, 52.17559008233975 5.383650224782132))",24.934

Groen_exoten.60685,2023-02-03,52.1767697073784,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.39049934871549,Camera Obscurastraat e.o.,,Reuzenbereklauw,Wel uitgraven,Schothorst-Noord,POINT (52.17677332544315 5.390499559727631),0

Groen_exoten.60686,2023-02-03,52.1771633450207,,,,,,5.38444886671125,Park Schothorst,,,,Schothorst-Noord,POINT (52.177166995987655 5.384449050358142),0

Groen_exoten.60687,2023-02-03,52.1768140121671,,,,,,5.39041033312051,Camera Obscurastraat e.o.,,,,Schothorst-Noord,POINT (52.17681763092597 5.390410544257343),0

Groen_exoten.60688,2023-02-03,52.1770137686267,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.38426206312174,Park Schothorst,,Reuzenbereklauw,Wel uitgraven,Schothorst-Noord,POINT (52.17701741973603 5.384262243769863),0

Groen_exoten.60689,2023-02-03,52.1817000552463,Regelmatig maaien en zaadvorming voorkomen,,,12-08-2018,Hoog,5.41122600585976,Erasmusstraat e.o.,,Reuzenbereklauw,Wel uitgraven,Zielhorst,POINT (52.18170358866447 5.411226401581956),0

Groen_exoten.60690,2023-02-03,52.1816126585105,,,,,,5.41121016200464,Erasmusstraat e.o.,,,,Zielhorst,POINT (52.1816161915296 5.411210556341665),0

Groen_exoten.60691,2023-02-03,52.1818845471725,,,,,,5.4113208902488,Erasmusstraat e.o.,,,,Zielhorst,POINT (52.18188808109022 5.411321289244241),0

Groen_exoten.60692,2023-02-03,52.1505006082734,,,,18-06-2020,,5.38162018318179,Zonnehof,,Reuzenbereklauw,,Nederberg,POINT (52.15050415142299 5.381620001402768),0

Groen_exoten.60693,2023-02-03,52.1780283920906,,,,19-06-2020,,5.41274313215635,De Hoef-Oost,,Reuzenbereklauw,,De Hoef,POINT (52.17803189686612 5.412743481733916),0

Groen_exoten.60694,2023-02-03,52.1644558031505,,,,19-06-2020,,5.35829678477331,Rivierenbuurt-West,,Reuzenbereklauw,,Soesterkwartier,POINT (52.16445951510446 5.358296676732117),0

Groen_exoten.60695,2023-02-03,52.1729588362878,,,,30-06-2020,,5.38328647332185,Elly Takmastraat e.o.,,Reuzenbereklauw,,Schothorst-Noord,POINT (52.17296247118174 5.3832865950367665),0
