OBJECTID,REF_WISSEL_KRUISING_PUIC,REF_GANG_NAAM,REF_WISSEL_KRUISINGBEEN_PUIC,M_GANG_VAN_T,M_GANG_TOT_T,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,LATITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN
1708,9255d4f0-a720-4562-8d74-614fcf6c2937,Rechts,b94c3ef7-7459-4ad6-acf4-53ac52c1f9d8,"-4,499","0,000",154101.66699999,462823.70799999,5.471,154106.159,462823.96399999,5.46999999,52.15358767,52.15358998,5.37407711,5.37414275,0,-4.499
1709,9255d4f0-a720-4562-8d74-614fcf6c2937,Rechts,7ae4e5d3-4917-4ac6-bf2c-b24a41c06528,"0,000","34,088",154106.159,462823.96399999,5.46999999,154140.21799999,462823.31,5.46999999,52.15358998,52.15358416,5.37414275,5.37464043,34.088,0
1710,9255d4f0-a720-4562-8d74-614fcf6c2937,Links,b94c3ef7-7459-4ad6-acf4-53ac52c1f9d8,"-4,499","0,000",154101.66699999,462823.70799999,5.471,154106.159,462823.96399999,5.46999999,52.15358767,52.15358998,5.37407711,5.37414275,0,-4.499
1711,9255d4f0-a720-4562-8d74-614fcf6c2937,Links,7347308f-3de2-4099-bbdd-319a7492027c,"0,000","34,065",154106.159,462823.96399999,5.46999999,154140.16899999,462825.90399999,5.46999999,52.15358998,52.15360747,5.37414275,5.3746397,34.065,0
1712,73b02e05-c156-42e1-9dd8-c0fa1df2c297,Rechts,b1f18b60-401a-4034-96df-b0e8cfe3987f,"-4,500","0,000",182674.75399999,446481.61499999,33.755,182670.442,446482.90299999,33.755,52.0060134,52.0060252,5.79025758,5.79019488,0,-4.5
1713,73b02e05-c156-42e1-9dd8-c0fa1df2c297,Rechts,96bca211-e776-40e0-aab5-dbcb9cac1248,"0,000","34,064",182670.442,446482.90299999,33.755,182637.803,446492.65399999,33.755,52.0060252,52.00611446,5.79019488,5.78972033,34.064,0
1714,73b02e05-c156-42e1-9dd8-c0fa1df2c297,Links,b1f18b60-401a-4034-96df-b0e8cfe3987f,"-4,500","0,000",182674.75399999,446481.61499999,33.755,182670.442,446482.90299999,33.755,52.0060134,52.0060252,5.79025758,5.79019488,0,-4.5
1715,73b02e05-c156-42e1-9dd8-c0fa1df2c297,Links,716df325-7f22-4f40-ada6-8b10b33abd24,"0,000","28,697",182670.442,446482.90299999,33.755,182642.44699999,446489.129,33.734,52.0060252,52.00608255,5.79019488,5.78978768,28.697,0
1716,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Rechts,591e70a3-c3ab-4d46-a926-d67db33cdd81,"17,847","26,921",121855.653,487973.923,5.58399999,121847.909,487978.651,5.58399999,52.37863155,52.37867357,4.90043734,4.90032315,26.921,17.847
1717,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Rechts,de36455b-d85e-4cbb-b1b2-7333a5d3a57b,"0,000","17,847",121871.361,487965.451,5.58399999,121855.653,487973.923,5.58399999,52.37855635,52.37863155,4.90066886,4.90043734,17.847,0
1718,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Rechts,d4848e39-fce3-4ee7-9b87-b20aff49f72c,"-8,472","0,000",121879.09299999,487961.987,5.58399999,121871.361,487965.451,5.58399999,52.37852569,52.37855635,4.90078275,4.90066886,0,-8.472
1719,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Links,320990e4-23f7-4216-8563-1393626633a4,"17,743","23,313",121855.27499999,487972.939,5.58399999,121850.221,487975.28,5.58399999,52.37862268,52.37864341,4.90043189,4.90035744,23.313,17.743
1720,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Links,4014d380-ae5d-48b4-8343-089de4df2969,"8,872","17,743",121863.318,487969.196,5.58399999,121855.27499999,487972.939,5.58399999,52.37858953,52.37862268,4.90055038,4.90043189,17.743,8.872
1721,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Links,5810c927-470b-475d-bdd4-6d7695270c80,"0,000","8,872",121871.361,487965.451,5.58399999,121863.318,487969.196,5.58399999,52.37855635,52.37858953,4.90066886,4.90055038,8.872,0
1722,6afa256e-7042-4f12-bda1-db4d2b7a1971,Rechts-Links,d4848e39-fce3-4ee7-9b87-b20aff49f72c,"-8,472","0,000",121879.09299999,487961.987,5.58399999,121871.361,487965.451,5.58399999,52.37852569,52.37855635,4.90078275,4.90066886,0,-8.472
1723,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Rechts,591e70a3-c3ab-4d46-a926-d67db33cdd81,"18,018","27,091",121855.653,487973.923,5.58399999,121847.909,487978.651,5.58399999,52.37863155,52.37867357,4.90043734,4.90032315,27.091,18.018
1724,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Rechts,2b2ad2a6-ae86-4e59-b085-8364a0fb7a99,"9,013","18,018",121863.318,487969.196,5.58399999,121855.653,487973.923,5.58399999,52.37858953,52.37863155,4.90055038,4.90043734,18.018,9.013
1725,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Rechts,3e10ab77-991b-4d43-b57b-a44356585513,"0,000","9,013",121870.88499999,487964.29999999,5.58399999,121863.318,487969.196,5.58399999,52.37854598,52.37858953,4.90066198,4.90055038,9.013,0
1726,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Rechts,4e7424e0-690b-4ee0-80e6-f5ff5962c423,"-15,682","0,000",121884.23,487956.064,5.58399999,121870.88499999,487964.29999999,5.58399999,52.37847277,52.37854598,4.90085878,4.90066198,0,-15.682
1727,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Links,320990e4-23f7-4216-8563-1393626633a4,"17,841","23,411",121855.27499999,487972.939,5.58399999,121850.221,487975.28,5.58399999,52.37862268,52.37864341,4.90043189,4.90035744,23.411,17.841
1728,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Links,cd38d5c3-24f6-48bb-9555-e2e1725e3077,"0,000","17,841",121870.88499999,487964.29999999,5.58399999,121855.27499999,487972.939,5.58399999,52.37854598,52.37862268,4.90066198,4.90043189,17.841,0
1729,6afa256e-7042-4f12-bda1-db4d2b7a1971,Links-Links,4e7424e0-690b-4ee0-80e6-f5ff5962c423,"-15,682","0,000",121884.23,487956.064,5.58399999,121870.88499999,487964.29999999,5.58399999,52.37847277,52.37854598,4.90085878,4.90066198,0,-15.682
1730,181b9eea-eef4-4411-85fb-6afb4c3c13c4,Links,7ba6d316-0fa8-4386-84c8-7d0ae2ed9844,"-4,500","0,000",168068.06099999,376466.174,22.66799999,168066.306,376470.318,22.66799999,51.37722104,51.37725833,5.57489475,5.57486969,0,-4.5
1731,181b9eea-eef4-4411-85fb-6afb4c3c13c4,Links,a686d808-d491-48f4-ac5d-fc82949b89bc,"0,000","28,660",168066.306,376470.318,22.66799999,168053.307,376495.841,22.683,51.37725833,51.37748805,5.57486969,5.57468394,28.66,0
1732,181b9eea-eef4-4411-85fb-6afb4c3c13c4,Rechts,7ba6d316-0fa8-4386-84c8-7d0ae2ed9844,"-4,500","0,000",168068.06099999,376466.174,22.66799999,168066.306,376470.318,22.66799999,51.37722104,51.37725833,5.57489475,5.57486969,0,-4.5
1733,181b9eea-eef4-4411-85fb-6afb4c3c13c4,Rechts,42629bb6-ab2e-487e-bb1a-98d5580322c7,"0,000","34,064",168066.306,376470.318,22.66799999,168053.02299999,376501.68599999,22.66799999,51.37725833,51.37754059,5.57486969,5.57468007,34.064,0
1734,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Rechts,5d8def6d-27a4-4f96-8e3f-872c6b70d6e8,"19,924","32,959",90174.68499999,394446.33299999,3.05399999,90178.74599999,394458.71999999,3.09399999,51.53525561,51.53536741,4.45286831,4.45292455,32.959,19.924
1735,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Rechts,1b13b9cc-0170-415c-90c9-4bde5d5d3676,"0,000","19,924",90169.542,394427.09,2.99299999,90174.68499999,394446.33299999,3.05399999,51.53508207,51.53525561,4.45279775,4.45286831,19.924,0
1736,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Rechts,87381979-26fc-4260-afbb-a1a0d8429c5b,"-8,043","0,000",90167.86699999,394419.223,2.967,90169.542,394427.09,2.99299999,51.53501117,51.53508207,4.45277506,4.45279775,0,-8.043
1737,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Rechts,5d8def6d-27a4-4f96-8e3f-872c6b70d6e8,"19,950","32,985",90174.68499999,394446.33299999,3.05399999,90178.74599999,394458.71999999,3.09399999,51.53525561,51.53536741,4.45286831,4.45292455,32.985,19.95
1738,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Rechts,68eac2c7-9a5c-473f-86e3-e50f5788bf7e,"9,975","19,950",90171.577,394436.85499999,3.024,90174.68499999,394446.33299999,3.05399999,51.53517006,51.53525561,4.45282527,4.45286831,19.95,9.975
1739,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Rechts,ac4bf8aa-0781-4e0f-8e4c-0979da605a6a,"0,000","9,975",90168.47,394427.37599999,2.99299999,90171.577,394436.85499999,3.024,51.53508451,51.53517006,4.45278225,4.45282527,9.975,0
1740,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Rechts,9de6d58a-682a-406a-8f74-b591eac3ca95,"-13,035","0,000",90164.409,394414.98999999,2.95299999,90168.47,394427.37599999,2.99299999,51.53497272,51.53508451,4.45272601,4.45278225,0,-13.035
1741,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Links,760ec8b8-3c2e-4509-8fed-0a9107adc54e,"19,924","31,286",90173.61299999,394446.62,3.05399999,90175.929,394457.743,3.116,51.53525806,51.5353583,4.45285281,4.45288413,31.286,19.924
1742,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Links,0be359b8-36e2-4397-a083-9b9a14ad8f29,"0,000","19,924",90168.47,394427.37599999,2.99299999,90173.61299999,394446.62,3.05399999,51.53508451,51.53525806,4.45278225,4.45285281,19.924,0
1743,8a576f23-f0aa-4748-a09c-18ae3c96575b,Links-Links,9de6d58a-682a-406a-8f74-b591eac3ca95,"-13,035","0,000",90164.409,394414.98999999,2.95299999,90168.47,394427.37599999,2.99299999,51.53497272,51.53508451,4.45272601,4.45278225,0,-13.035
1744,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Links,760ec8b8-3c2e-4509-8fed-0a9107adc54e,"19,950","31,311",90173.61299999,394446.62,3.05399999,90175.929,394457.743,3.116,51.53525806,51.5353583,4.45285281,4.45288413,31.311,19.95
1745,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Links,06f0656f-fbed-4d9c-a34a-d4c531596bdf,"9,975","19,950",90171.577,394436.85499999,3.024,90173.61299999,394446.62,3.05399999,51.53517006,51.53525806,4.45282527,4.45285281,19.95,9.975
1746,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Links,eb2c52d2-d5dd-4780-96aa-8001a1b7acde,"0,000","9,975",90169.542,394427.09,2.99299999,90171.577,394436.85499999,3.024,51.53508207,51.53517006,4.45279775,4.45282527,9.975,0
1747,8a576f23-f0aa-4748-a09c-18ae3c96575b,Rechts-Links,87381979-26fc-4260-afbb-a1a0d8429c5b,"-8,043","0,000",90167.86699999,394419.223,2.967,90169.542,394427.09,2.99299999,51.53501117,51.53508207,4.45277506,4.45279775,0,-8.043
1748,c6b140c1-5867-4797-a683-71a57ffc4b8e,Rechts,27e252a6-bdc0-477a-aacf-d7da83044987,"-4,500","0,000",161717.80799999,383867.81,18.745,161722.24799999,383868.542,18.745,51.44386338,51.44386991,5.48382791,5.48389179,0,-4.5
1749,c6b140c1-5867-4797-a683-71a57ffc4b8e,Rechts,a0d33018-ae1b-41d1-ad35-5e365f97d768,"0,000","34,088",161722.24799999,383868.542,18.745,161756.184,383871.50799999,18.745,51.44386991,51.44389616,5.48389179,5.48437998,34.088,0
1750,c6b140c1-5867-4797-a683-71a57ffc4b8e,Links,27e252a6-bdc0-477a-aacf-d7da83044987,"-4,500","0,000",161717.80799999,383867.81,18.745,161722.24799999,383868.542,18.745,51.44386338,51.44386991,5.48382791,5.48389179,0,-4.5
1751,c6b140c1-5867-4797-a683-71a57ffc4b8e,Links,64efe682-736d-4249-92eb-0bfb0e38c21a,"0,000","34,065",161722.24799999,383868.542,18.745,161755.85999999,383874.081,18.745,51.44386991,51.44391929,5.48389179,5.48437537,34.065,0
1752,297759e7-bc0a-4f42-b175-ff00a70dc8ac,Links,a9e11912-1c88-42b9-ba30-6d43ddf81c8e,"-3,622","0,000",92324.258,397009.05599999,4.179,92321.528,397006.67599999,4.179,51.55853236,51.55851066,4.48338869,4.48334975,0,-3.622
1753,297759e7-bc0a-4f42-b175-ff00a70dc8ac,Links,fed8ac71-7f48-452c-8469-3d00ba365103,"0,000","36,170",92321.528,397006.67599999,4.179,92295.08299999,396982,4.179,51.55851066,51.55828593,4.48334975,4.48297286,36.17,0
1754,297759e7-bc0a-4f42-b175-ff00a70dc8ac,Rechts,a9e11912-1c88-42b9-ba30-6d43ddf81c8e,"-3,622","0,000",92324.258,397009.05599999,4.179,92321.528,397006.67599999,4.179,51.55853236,51.55851066,4.48338869,4.48334975,0,-3.622
1755,297759e7-bc0a-4f42-b175-ff00a70dc8ac,Rechts,574a952a-9109-43a8-89d4-84c99d3b380f,"0,000","36,168",92321.528,397006.67599999,4.179,92293.20399999,396984.22499999,4.179,51.55851066,51.55830572,4.48334975,4.48294537,36.168,0
1756,0e0a50e8-b59d-4ef4-ace4-55fb17f82d5c,Links,fc854538-5793-45bf-a97f-f65cc1b63a36,"-4,500","0,000",209640.295,375293.606,21.48999999,209643.16,375290.136,21.488,51.36418994,51.36415847,6.17177717,6.17181777,0,-4.5
1757,0e0a50e8-b59d-4ef4-ace4-55fb17f82d5c,Links,1725c600-ccc5-42db-9c71-8f194fe14134,"0,000","30,736",209643.16,375290.136,21.488,209662.72899999,375266.434,21.483,51.36415847,51.36394355,6.17181777,6.17209508,30.736,0
1758,0e0a50e8-b59d-4ef4-ace4-55fb17f82d5c,Rechts,fc854538-5793-45bf-a97f-f65cc1b63a36,"-4,500","0,000",209640.295,375293.606,21.48999999,209643.16,375290.136,21.488,51.36418994,51.36415847,6.17177717,6.17181777,0,-4.5
1759,0e0a50e8-b59d-4ef4-ace4-55fb17f82d5c,Rechts,31832fc6-b35b-4f0c-92ed-4a13ab3bbcb8,"0,000","27,282",209643.16,375290.136,21.488,209659.067,375267.993,21.475,51.36415847,51.36395791,6.17181777,6.17204274,27.282,0
1760,91065e02-563b-4e9a-8f3d-5c9bf2c0a6d1,Rechts,e8dda16e-df6c-4d48-b7cf-0cc0b2f8fe68,"-3,900","0,000",202871.14799999,502129.955,1.854,202874.53099999,502128.014,1.857,52.50476197,52.50474423,6.09226424,6.09231379,0,-3.9
1761,91065e02-563b-4e9a-8f3d-5c9bf2c0a6d1,Rechts,6f767f86-2dad-4664-8387-471aa77ce773,"0,000","28,462",202874.53099999,502128.014,1.857,202899.219,502113.851,1.875,52.50474423,52.50461479,6.09231379,6.09267534,28.462,0
1762,91065e02-563b-4e9a-8f3d-5c9bf2c0a6d1,Links,e8dda16e-df6c-4d48-b7cf-0cc0b2f8fe68,"-3,900","0,000",202871.14799999,502129.955,1.854,202874.53099999,502128.014,1.857,52.50476197,52.50474423,6.09226424,6.09231379,0,-3.9
1763,91065e02-563b-4e9a-8f3d-5c9bf2c0a6d1,Links,ddeed064-ec23-4ec6-970e-6d33485065f7,"0,000","27,331",202874.53099999,502128.014,1.857,202899.086,502116.05699999,1.843,52.50474423,52.50463462,6.09231379,6.0926737,27.331,0
1764,5b3f3ac6-fd3c-4f7f-b081-7e86cecfe355,Links,d0ba8f4e-8eb0-4217-8341-9c4cd09c9ece,"-4,500","0,000",101017.475,426967.97399999,-0.43,101013.445,426969.976,-0.43,51.8286994,51.828717,4.60409046,4.60403169,0,-4.5
1765,5b3f3ac6-fd3c-4f7f-b081-7e86cecfe355,Links,e59bb457-3638-4a11-860e-0e0cdbd60e3b,"0,000","34,065",101013.445,426969.976,-0.43,100982.93799999,426985.134,-0.43,51.828717,51.82885028,4.60403169,4.60358681,34.065,0
1766,5b3f3ac6-fd3c-4f7f-b081-7e86cecfe355,Rechts,d0ba8f4e-8eb0-4217-8341-9c4cd09c9ece,"-4,500","0,000",101017.475,426967.97399999,-0.43,101013.445,426969.976,-0.43,51.8286994,51.828717,4.60409046,4.60403169,0,-4.5
1767,5b3f3ac6-fd3c-4f7f-b081-7e86cecfe355,Rechts,20b99a8f-1efc-4f64-b1d6-c9c6aaa23902,"0,000","32,211",101013.445,426969.976,-0.43,100985.868,426986.558,-0.4,51.828717,51.82886337,4.60403169,4.60362909,32.211,0
1768,e029c22a-0fd8-4c0b-b348-cf9ab70ca3e5,Links,c4540e89-5169-4761-b08f-9f76fcffc649,"-4,750","0,000",72233.60199999,438742.95199999,5.35599999,72232.944,438738.248,5.35599999,51.93098914,51.93094677,4.18377437,4.18376594,0,-4.75
1769,e029c22a-0fd8-4c0b-b348-cf9ab70ca3e5,Links,34c3b0e4-7dae-44fc-bd61-6fe0c43a8f66,"0,000","23,206",72232.944,438738.248,5.35599999,72231.444,438715.11099999,5.376,51.93094677,51.93073862,4.18376594,4.18374971,23.206,0
1770,e029c22a-0fd8-4c0b-b348-cf9ab70ca3e5,Rechts,c4540e89-5169-4761-b08f-9f76fcffc649,"-4,750","0,000",72233.60199999,438742.95199999,5.35599999,72232.944,438738.248,5.35599999,51.93098914,51.93094677,4.18377437,4.18376594,0,-4.75
1771,e029c22a-0fd8-4c0b-b348-cf9ab70ca3e5,Rechts,e908660c-2e29-4800-83f1-161664ecf755,"0,000","27,169",72232.944,438738.248,5.35599999,72229.289,438711.326,5.36599999,51.93094677,51.93070428,4.18376594,4.18371929,27.169,0
1772,64b398d9-6453-4ab9-a36b-52225dd08509,Rechts,9efc0281-7f57-40be-8796-72db52875c4e,"-4,749","0,000",177229.26199999,318564.793,46.969,177229.32699999,318569.542,46.969,50.85647911,50.8565218,5.70287896,5.70288018,0,-4.749
1773,64b398d9-6453-4ab9-a36b-52225dd08509,Rechts,38b14812-6c05-4713-a371-f131431be4bc,"0,000","24,555",177229.32699999,318569.542,46.969,177231.347,318593.99699999,46.969,50.8565218,50.85674154,5.70288018,5.70291036,24.555,0
1774,64b398d9-6453-4ab9-a36b-52225dd08509,Links,9efc0281-7f57-40be-8796-72db52875c4e,"-4,749","0,000",177229.26199999,318564.793,46.969,177229.32699999,318569.542,46.969,50.85647911,50.8565218,5.70287896,5.70288018,0,-4.749
1775,64b398d9-6453-4ab9-a36b-52225dd08509,Links,a373bf7c-47aa-4b47-913f-ce23347a5d09,"0,000","31,975",177229.32699999,318569.542,46.969,177229.766,318601.514,46.969,50.8565218,50.85680917,5.70288018,5.70288837,31.975,0
1776,b612e2c0-776b-404b-9e86-37b82a6b28f9,Links,7fc3054f-6a8b-417d-93b7-52770c5d5a1d,"-4,500","0,000",204183.427,451086.33299999,16.61799999,204180.741,451082.723,16.617,52.04590846,52.04587626,6.10415346,6.10411379,0,-4.5
1777,b612e2c0-776b-404b-9e86-37b82a6b28f9,Links,0ba450f6-b0b0-4071-8578-a610f653d8db,"0,000","34,065",204180.741,451082.723,16.617,204160.404,451055.395,16.60399999,52.04587626,52.04563245,6.10411379,6.10381343,34.065,0
1778,b612e2c0-776b-404b-9e86-37b82a6b28f9,Rechts,7fc3054f-6a8b-417d-93b7-52770c5d5a1d,"-4,500","0,000",204183.427,451086.33299999,16.61799999,204180.741,451082.723,16.617,52.04590846,52.04587626,6.10415346,6.10411379,0,-4.5
1779,b612e2c0-776b-404b-9e86-37b82a6b28f9,Rechts,d6a0380e-8c51-4217-aedd-8d15d17dd736,"0,000","34,089",204180.741,451082.723,16.617,204158.383,451057.021,16.60399999,52.04587626,52.04564724,6.10411379,6.1037842,34.089,0
1780,8220833e-d58e-4ff3-8e74-1c7aadb41468,Links,5a80a8b7-fa6e-4e6a-abef-8f099df572d9,"-4,751","0,000",36613.216,385918.966,4.719,36615.453,385923.157,4.719,51.44991249,51.44995062,3.68400828,3.68403904,0,-4.751
1781,8220833e-d58e-4ff3-8e74-1c7aadb41468,Links,14ff7e9d-97fe-4f69-aacc-129920b65e6b,"0,000","31,699",36615.453,385923.157,4.719,36630.381,385951.12099999,4.718,51.44995062,51.45020502,3.68403904,3.68424432,31.699,0
1782,8220833e-d58e-4ff3-8e74-1c7aadb41468,Rechts,5a80a8b7-fa6e-4e6a-abef-8f099df572d9,"-4,751","0,000",36613.216,385918.966,4.719,36615.453,385923.157,4.719,51.44991249,51.44995062,3.68400828,3.68403904,0,-4.751
1783,8220833e-d58e-4ff3-8e74-1c7aadb41468,Rechts,18952f29-66a9-462f-afef-8b7f0c25fa25,"0,000","31,729",36615.453,385923.157,4.719,36632.93,385949.603,4.718,51.44995062,51.45019192,3.68403904,3.68428149,31.729,0
1784,1963b7fd-f5ea-417e-b8b0-baf3779b1c25,Rechts,6e2d7fe6-8bc1-43c6-bea1-4d1aaaa1ba9a,"-4,500","0,000",186980.355,427918.32,23.67899999,186979.931,427922.79999999,23.674,51.83893461,51.8389749,5.85123486,5.85122912,0,-4.5
1785,1963b7fd-f5ea-417e-b8b0-baf3779b1c25,Rechts,8cc0f1fd-74cd-422a-aeee-dde23e290c24,"0,000","34,088",186979.931,427922.79999999,23.674,186979.31,427956.859,23.634,51.8389749,51.83928106,5.85122912,5.85122327,34.088,0
1786,1963b7fd-f5ea-417e-b8b0-baf3779b1c25,Links,6e2d7fe6-8bc1-43c6-bea1-4d1aaaa1ba9a,"-4,500","0,000",186980.355,427918.32,23.67899999,186979.931,427922.79999999,23.674,51.83893461,51.8389749,5.85123486,5.85122912,0,-4.5
1787,1963b7fd-f5ea-417e-b8b0-baf3779b1c25,Links,720c3f5c-34de-4843-be10-8c58caea53d6,"0,000","34,065",186979.931,427922.79999999,23.674,186976.72,427956.71299999,23.634,51.8389749,51.8392799,5.85122912,5.85118568,34.065,0
1788,7e02d2ad-449e-4b5a-a841-a97233222f0e,Links,38f1d14e-c438-4b30-9012-9eb85c8a39ad,"-4,500","0,000",208745.678,375970.185,22.50799999,208741.95,375972.705,22.478,51.37035684,51.37037985,6.15903528,6.15898213,0,-4.5
1789,7e02d2ad-449e-4b5a-a841-a97233222f0e,Links,90b3f817-3986-4f26-943e-5f7e3ce02d8a,"0,000","58,126",208741.95,375972.705,22.478,208693.79,376005.25099999,22.09,51.37037985,51.37067695,6.15898213,6.15829551,58.126,0
1790,7e02d2ad-449e-4b5a-a841-a97233222f0e,Rechts,38f1d14e-c438-4b30-9012-9eb85c8a39ad,"-4,500","0,000",208745.678,375970.185,22.50799999,208741.95,375972.705,22.478,51.37035684,51.37037985,6.15903528,6.15898213,0,-4.5
1791,7e02d2ad-449e-4b5a-a841-a97233222f0e,Rechts,7ad04dfb-58d6-4c24-bc95-02f78e06d785,"0,000","58,137",208741.95,375972.705,22.478,208695.315,376007.39299999,22.09,51.37037985,51.37069606,6.15898213,6.15831774,58.137,0
1792,9f31d91d-d3cb-46bc-826a-fde10d785a1a,Rechts,1f9b4eb0-054a-409d-b619-77ee42de24c8,"-8,050","0,000",185388.806,434176.091,9.22499999,185380.837,434174.95199999,9.22499999,51.89526918,51.89525938,5.82869415,5.82857828,0,-8.05
1793,9f31d91d-d3cb-46bc-826a-fde10d785a1a,Rechts,57b99731-000e-437c-a448-519f87e2ea8d,"0,000","68,182",185380.837,434174.95199999,9.22499999,185313.03,434167.951,9.22499999,51.89525938,51.89520015,5.82857828,5.82759258,68.182,0
1794,9f31d91d-d3cb-46bc-826a-fde10d785a1a,Links,1f9b4eb0-054a-409d-b619-77ee42de24c8,"-8,050","0,000",185388.806,434176.091,9.22499999,185380.837,434174.95199999,9.22499999,51.89526918,51.89525938,5.82869415,5.82857828,0,-8.05
1795,9f31d91d-d3cb-46bc-826a-fde10d785a1a,Links,3ee1928c-a962-405c-93f0-4cde3288edad,"0,000","68,168",185380.837,434174.95199999,9.22499999,185313.355,434165.30599999,9.22499999,51.89525938,51.89517636,5.82857828,5.82759707,68.168,0
1796,84aa4500-ffc9-4267-9c0d-bc807921f9b2,Rechts,0bf1aa20-4502-444a-b4ce-154fb2141918,"-5,699","0,000",151986.253,396711.663,10.416,151983.439,396716.619,10.416,51.55934438,51.55938892,5.34374074,5.34370011,0,-5.699
1797,84aa4500-ffc9-4267-9c0d-bc807921f9b2,Rechts,1cadeac0-ffe7-49e5-8b26-8299288008c3,"0,000","121,485",151983.439,396716.619,10.416,151925.651,396823.47399999,10.416,51.55938892,51.56034908,5.34370011,5.34286586,121.485,0
1798,84aa4500-ffc9-4267-9c0d-bc807921f9b2,Links,0bf1aa20-4502-444a-b4ce-154fb2141918,"-5,699","0,000",151986.253,396711.663,10.416,151983.439,396716.619,10.416,51.55934438,51.55938892,5.34374074,5.34370011,0,-5.699
1799,84aa4500-ffc9-4267-9c0d-bc807921f9b2,Links,42b0f793-c299-4b74-b2d1-750401382f16,"0,000","121,480",151983.439,396716.619,10.416,151923.45199999,396822.255,10.416,51.55938892,51.56033811,5.34370011,5.34283416,121.48,0
1800,d6c30f89-93b1-418a-91b2-1e95ada3632f,Links,5368d6fd-1263-49e0-9622-1350ffcfa061,"-3,600","0,000",112138.113,480103.28899999,-10.096,112135.484,480100.83,-10.096,52.30722439,52.30720209,4.75873306,4.75869482,0,-3.6
1801,d6c30f89-93b1-418a-91b2-1e95ada3632f,Links,5c0a228e-dce2-4114-b537-c85b6ada93b8,"0,000","56,281",112135.484,480100.83,-10.096,112095.87,480060.862,-10.096,52.30720209,52.3068398,4.75869482,4.7581191,56.281,0
1802,d6c30f89-93b1-418a-91b2-1e95ada3632f,Rechts,5368d6fd-1263-49e0-9622-1350ffcfa061,"-3,600","0,000",112138.113,480103.28899999,-10.096,112135.484,480100.83,-10.096,52.30722439,52.30720209,4.75873306,4.75869482,0,-3.6
1803,d6c30f89-93b1-418a-91b2-1e95ada3632f,Rechts,56c4e2bc-6ca9-427b-afa0-9fde5d570b25,"0,000","56,208",112135.484,480100.83,-10.096,112094.28,480062.59999999,-10.096,52.30720209,52.3068553,4.75869482,4.75809556,56.208,0
1804,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Rechts,d788bc90-d1cb-41e9-8748-7dfa63c830f3,"19,925","28,149",141131.059,470620.90899999,5.761,141127.51199999,470628.329,5.761,52.22349455,52.22356115,5.18423163,5.18417942,28.149,19.925
1805,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Rechts,8050f77c-0d17-4496-bd44-28ab6a8f505f,"0,000","19,925",141140.594,470603.41999999,5.761,141131.059,470620.90899999,5.761,52.22333761,52.22349455,5.18437189,5.18423163,19.925,0
1806,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Rechts-Rechts,5ca03f7e-d82b-431a-bd65-82ae0bed1756,"-7,879","0,000",141144.717,470596.706,5.751,141140.594,470603.41999999,5.761,52.22327737,52.22333761,5.18443251,5.18437189,0,-7.879
1807,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Rechts,d788bc90-d1cb-41e9-8748-7dfa63c830f3,"19,950","28,174",141131.059,470620.90899999,5.761,141127.51199999,470628.329,5.761,52.22349455,52.22356115,5.18423163,5.18417942,28.174,19.95
1808,d0cc7779-4f58-41cd-8f41-a7f877f32d03,Links-Rechts,a4808808-142d-46b2-ad49-24bcc1926b56,"9,975","19,950",141135.34,470611.89899999,5.761,141131.059,470620.90899999,5.761,52.22341368,52.22349455,5.18429465,5.18423163,19.95,9.975
