FID,ID,GERECHTIGDE,ADRES,POSTCODE,ZAKRECHT,AANDEEL,ACT_GEG,KAARTPERCEEL,PERCEELNUMMER,GEOMETRIE
BRK_GEM_ZAKRECHT_SQL.21413,21413,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 3630 G 0,HTT02 L 3630 G 0,"POLYGON ((186382.931 425814.126, 186385.931 425817.085, 186365.624 425837.589, 186362.655 425840.586, 186343.888 425859.536, 186342.373 425858.173, 186323.994 425839.937, 186382.931 425814.126))"
BRK_GEM_ZAKRECHT_SQL.21415,21415,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 3637 G 0,HTT02 L 3637 G 0,"POLYGON ((186773.472 426199.052, 186773.044 426198.824, 186772.587 426198.663, 186772.112 426198.571, 186771.627 426198.551, 186771.146 426198.603, 186770.677 426198.727, 186770.232 426198.919, 186769.821 426199.175, 186769.452 426199.489, 186752.57 426216.609, 186730.962 426238.581, 186729.784 426239.771, 186729.585 426239.972, 186719.776 426230.286, 186720.101 426230.479, 186720.455 426230.611, 186720.826 426230.678, 186721.204 426230.677, 186721.576 426230.609, 186721.929 426230.476, 186722.253 426230.282, 186739.25 426213.188, 186741.591 426210.834, 186743.822 426208.59, 186744.968 426207.424, 186760.67 426191.451, 186761.017 426191.143, 186761.314 426190.786, 186761.552 426190.388, 186761.727 426189.959, 186761.834 426189.507, 186761.872 426189.045, 186761.838 426188.582, 186761.735 426188.13, 186761.563 426187.699, 186761.328 426187.299, 186761.035 426186.939, 186771.463 426197.143, 186773.472 426199.052))"
BRK_GEM_ZAKRECHT_SQL.21416,21416,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 3638 G 0,HTT02 L 3638 G 0,"POLYGON ((186545.406 426082.277, 186517.891 426085.485, 186516.617 426085.632, 186509.986 426086.5, 186509.433 426086.609, 186508.899 426086.788, 186508.392 426087.033, 186507.92 426087.341, 186507.492 426087.707, 186507.114 426088.125, 186506.792 426088.588, 186506.533 426089.088, 186506.339 426089.617, 186506.214 426090.166, 186506.161 426090.727, 186506.18 426091.29, 186505.643 426086.794, 186501.645 426076.411, 186497.631 426072.37, 186498.325 426072.984, 186499.062 426073.546, 186499.838 426074.053, 186500.649 426074.503, 186501.49 426074.892, 186502.357 426075.219, 186503.246 426075.483, 186504.152 426075.681, 186505.069 426075.813, 186505.994 426075.878, 186506.921 426075.876, 186507.845 426075.807, 186541.485 426071.815, 186586.534 426025.649, 186592.174 426019.87, 186606.523 426033.953, 186606.09 426033.649, 186605.618 426033.41, 186605.116 426033.242, 186604.596 426033.146, 186604.067 426033.126, 186603.541 426033.182, 186603.029 426033.313, 186602.54 426033.516, 186602.085 426033.786, 186601.674 426034.119, 186582.748 426053.383, 186565.897 426070.633, 186565.572 426070.963, 186552.723 426083.987, 186550.822 426083.215, 186549.948 426082.923, 186549.059 426082.684, 186548.157 426082.5, 186547.245 426082.37, 186546.327 426082.296, 186545.406 426082.277))"
BRK_GEM_ZAKRECHT_SQL.21450,21450,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 3692 G 0,HTT02 L 3692 G 0,"POLYGON ((187317.795 425671.036, 187317.682 425671.048, 187270.058 425676.216, 187269.696 425676.255, 187268.918 425668.735, 187268.176 425661.568, 187266.632 425651.023, 187265.753 425645.009, 187264.819 425639.206, 187264.513 425637.184, 187264.357 425636.139, 187263.104 425627.719, 187262.142 425621.01, 187260.268 425605.14, 187260.18 425604.592, 187257.892 425590.279, 187257.871 425590.12, 187256.149 425577.219, 187254.813 425567.213, 187253.532 425557.62, 187253.509 425557.448, 187252.055 425547.623, 187250.472 425537.577, 187248.948 425527.91, 187247.422 425518.23, 187245.879 425508.44, 187245.799 425507.933, 187244.51 425499.128, 187242.453 425485.075, 187240.399 425471.529, 187236.078 425437.733, 187234.736 425418.446, 187264.436 425415.663, 187266.191 425428.349, 187264.991 425428.285, 187293.412 425544.358, 187293.908 425546.384, 187298.757 425568.761, 187298.781 425568.879, 187306.405 425605.757, 187307.445 425610.788, 187310.861 425630.562, 187314.457 425650.638, 187317.307 425667.852, 187317.795 425671.036))"
BRK_GEM_ZAKRECHT_SQL.22266,22266,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4266 G 0,HTT02 L 4266 G 0,"POLYGON ((186954.081 424467.76, 187027.031 424471.779, 187028.009 424475.418, 186952.881 424471.061, 186951.882 424467.639, 186954.081 424467.76))"
BRK_GEM_ZAKRECHT_SQL.22268,22268,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4268 G 0,HTT02 L 4268 G 0,"POLYGON ((187099.398 424479.988, 187092.136 424479.515, 187086.376 424420.708, 187099.398 424479.988))"
BRK_GEM_ZAKRECHT_SQL.22269,22269,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4270 G 0,HTT02 L 4270 G 0,"POLYGON ((187124.817 424482.041, 187114.831 424435.385, 187114.506 424433.867, 187113.542 424429.361, 187118.847 424444.936, 187124.395 424456.459, 187133.191 424482.738, 187127.438 424482.301, 187124.817 424482.041))"
BRK_GEM_ZAKRECHT_SQL.21451,21451,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 3693 G 0,HTT02 L 3693 G 0,"POLYGON ((187355.074 425941.398, 187355.329 425943.458, 187356.801 425980.973, 187357.418 425987.183, 187355.618 425987.334, 187363.907 426045.661, 187367.355 426073.016, 187372.947 426112.222, 187378.409 426151.755, 187383.177 426186.651, 187341.173 426183.794, 187334.483 426139.474, 187331.396 426116.88, 187330.337 426109.124, 187329.108 426100.128, 187328.285 426094.105, 187327.413 426087.726, 187326.543 426081.492, 187325.423 426073.045, 187324.319 426064.898, 187323.131 426056.143, 187322.056 426048.209, 187320.836 426039.217, 187319.312 426027.971, 187318.079 426019.268, 187316.949 426011.303, 187315.665 426002.259, 187314.069 425991.014, 187312.898 425982.762, 187311.669 425974.101, 187310.504 425965.891, 187309.293 425957.357, 187306.725 425939.265, 187305.405 425929.56, 187304.306 425921.471, 187303.284 425913.953, 187302.066 425905.157, 187300.867 425896.586, 187299.656 425887.926, 187298.394 425878.906, 187297.205 425870.405, 187295.563 425858.661, 187294.95 425854.279, 187293.954 425847.161, 187292.945 425839.95, 187291.871 425832.277, 187290.859 425825.045, 187289.881 425818.058, 187288.84 425810.623, 187287.842 425803.5, 187287.429 425800.548, 187286.777 425795.669, 187285.751 425787.993, 187284.682 425779.998, 187283.615 425772.02, 187282.626 425764.63, 187281.573 425757.111, 187280.511 425749.105, 187279.323 425741.433, 187279.261 425741.029, 187277.342 425727.671, 187274.24 425707.145, 187272.173 425691.859, 187270.058 425676.216, 187317.682 425671.048, 187317.795 425671.036, 187319.977 425685.256, 187324.716 425718.412, 187325.13 425722.72, 187329.537 425753.927, 187333.625 425784.046, 187343.904 425858.925, 187351.651 425913.714, 187352.562 425921.084, 187355.074 425941.398))"
BRK_GEM_ZAKRECHT_SQL.21824,21824,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4066 G 0,HTT02 L 4066 G 0,"POLYGON ((186672.964 426291.285, 186677.49 426295.763, 186677.625 426295.897, 186682.262 426300.516, 186687 426305.236, 186687.187 426305.422, 186691.69 426309.914, 186696.37 426314.583, 186700.96 426319.174, 186702.183 426320.382, 186664.984 426309.138, 186629.589 426297.771, 186642.276 426284.859, 186633.527 426276.271, 186629.245 426272.068, 186624.973 426267.874, 186618.693 426261.71, 186614.225 426257.325, 186609.944 426253.122, 186605.662 426248.919, 186597.897 426241.297, 186590.161 426233.704, 186585.872 426229.493, 186581.582 426225.283, 186576.913 426220.699, 186572.942 426216.802, 186568.667 426212.606, 186564.386 426208.403, 186557.072 426201.224, 186571.126 426187.024, 186570.844 426187.437, 186570.627 426187.886, 186570.479 426188.364, 186570.404 426188.857, 186570.402 426189.357, 186570.475 426189.851, 186570.621 426190.329, 186571.687 426191.698, 186586.083 426205.849, 186587.926 426207.644, 186594.961 426214.499, 186599.772 426219.187, 186604.49 426223.784, 186608.995 426228.174, 186616.088 426235.086, 186623.06 426241.879, 186627.907 426246.649, 186632.542 426251.212, 186637.085 426255.684, 186644.083 426262.572, 186646.235 426264.705, 186667.228 426285.84, 186669.326 426287.832, 186672.964 426291.285))"
BRK_GEM_ZAKRECHT_SQL.22821,22821,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4510 G 0,HTT02 L 4510 G 0,"POLYGON ((186445.85 425457.8, 186434.664 425466.202, 186427.431 425472.517, 186405.829 425491.56, 186400.516 425496.432, 186398.991 425492.637, 186397.23 425488.38, 186395.017 425483.316, 186392.118 425484.33, 186382.329 425473.233, 186370.888 425460.366, 186374.052 425459.218, 186360.017 425443.373, 186347.077 425454.791, 186325.708 425429.987, 186327.396 425428.791, 186335.198 425424.064, 186343.369 425419.626, 186349.803 425416.478, 186360.267 425412.182, 186366.836 425410.199, 186375.264 425407.391, 186386.769 425404.523, 186396.596 425402.172, 186445.85 425457.8))"
BRK_GEM_ZAKRECHT_SQL.22338,22338,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4310 G 0,HTT02 L 4310 G 0,"POLYGON ((186964.028 426550.628, 186965.304 426549.058, 186967.015 426550.449, 186965.739 426552.018, 186964.028 426550.628))"
BRK_GEM_ZAKRECHT_SQL.22852,22852,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4526 G 0,HTT02 L 4526 G 0,"POLYGON ((186725.347 426497.229, 186725.06 426497.578, 186734.336 426482.924, 186734.247 426483.3, 186734.226 426483.685, 186734.271 426484.068, 186734.383 426484.438, 186734.557 426484.783, 186734.788 426485.092, 186735.07 426485.356, 186735.393 426485.566, 186735.748 426485.718, 186781.489 426500, 186815.931 426510.751, 186816.589 426510.719, 186830.583 426510.04, 186846.137 426514.776, 186857.23 426518.194, 186857.278 426518.209, 186868.359 426521.693, 186879.399 426525.164, 186890.192 426528.558, 186900.716 426531.867, 186901.162 426532.007, 186912.127 426535.447, 186919.724 426537.831, 186927.954 426540.414, 186934.469 426542.458, 186947.159 426529.621, 186949.333 426531.775, 186951.45 426533.872, 186953.567 426535.97, 186955.69 426538.074, 186957.8 426540.164, 186959.931 426542.276, 186962.055 426544.38, 186962.543 426544.864, 186964.195 426546.483, 186965.435 426547.698, 186966.33 426548.62, 186968.447 426550.802, 186972.77 426555.082, 186976.546 426558.638, 186980.314 426562.443, 186989.628 426565.259, 187003.702 426569.944, 187000 426579.083, 186991.992 426604.458, 186990.197 426610.149, 186980.642 426640.709, 186980.51 426641.158, 186980.446 426641.622, 186980.451 426642.091, 186980.525 426642.553, 186980.666 426643, 186980.872 426643.421, 186981.137 426643.807, 186981.456 426644.15, 186981.823 426644.441, 186982.228 426644.676, 186964.045 426640.275, 186964.853 426640.394, 186965.942 426640.184, 186966.086 426640.133, 186966.7 426639.775, 186967.051 426639.455, 186967.347 426639.083, 186967.581 426638.67, 186982.287 426591.703, 186985.821 426580.35, 186986.034 426579.546, 186985.971 426578.716, 186985.515 426577.611, 186984.788 426576.888, 186983.899 426576.377, 186953.978 426566.978, 186944.019 426563.85, 186937.333 426561.75, 186930.62 426559.641, 186923.889 426557.527, 186917.094 426555.393, 186907.182 426552.279, 186897.48 426549.231, 186890.77 426547.123, 186883.999 426544.996, 186873.873 426541.815, 186863.713 426538.624, 186856.747 426536.436, 186850.169 426534.37, 186850.085 426534.344, 186840.178 426531.247, 186830.325 426528.167, 186823.912 426526.162, 186817.068 426524.023, 186807.457 426521.018, 186803.218 426519.693, 186797.143 426517.791, 186790.527 426515.719, 186783.672 426513.573, 186773.945 426510.527, 186763.669 426507.31, 186756.966 426505.211, 186750.5 426503.182, 186743.885 426501.107, 186740.181 426500, 186737.169 426499.055, 186728.674 426496.39, 186728.236 426496.279, 186727.786 426496.231, 186727.334 426496.247, 186726.889 426496.326, 186726.459 426496.467, 186726.054 426496.668, 186725.681 426496.923, 186725.347 426497.229), (186965.304 426549.058, 186964.028 426550.628, 186965.739 426552.018, 186967.015 426550.449, 186965.304 426549.058))"
BRK_GEM_ZAKRECHT_SQL.22868,22868,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4545 G 0,HTT02 L 4545 G 0,"POLYGON ((186328.317 425513.902, 186331.882 425517.908, 186330.377 425519.179, 186326.94 425515.106, 186328.317 425513.902))"
BRK_GEM_ZAKRECHT_SQL.22871,22871,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4549 G 0,HTT02 L 4549 G 0,"POLYGON ((186337.21 425489.479, 186336.502 425489.734, 186302.787 425451.741, 186302.441 425450.99, 186302.246 425450.22, 186302.211 425449.377, 186302.399 425448.512, 186302.756 425447.855, 186303.412 425447.136, 186304.247 425446.421, 186307.664 425443.323, 186312.222 425439.498, 186316.413 425436.46, 186324.74 425430.667, 186307.755 425452.398, 186325.265 425473.35, 186326.89 425476.205, 186337.21 425489.479))"
BRK_GEM_ZAKRECHT_SQL.22365,22365,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4344 G 0,HTT02 L 4344 G 0,"POLYGON ((187108.864 424559.753, 187108.509 424558.547, 187108.09 424557.361, 187107.609 424556.2, 187107.066 424555.066, 187106.464 424553.962, 187105.666 424552.93, 187102.786 424549.825, 187102.062 424549.166, 187101.295 424548.557, 187100.489 424548.001, 187099.648 424547.5, 187098.774 424547.058, 187097.873 424546.676, 187096.947 424546.355, 187096.003 424546.097, 187095.043 424545.904, 187094.072 424545.776, 187089.98 424545.286, 187060.864 424543.851, 187049.098 424543.887, 187045.27 424543.906, 187012.083 424544.068, 186984.387 424544.15, 186964.964 424544.28, 186954.277 424544.351, 186942.792 424544.428, 186932.853 424544.495, 186922.243 424544.566, 186922.226 424544.174, 186909.902 424544.162, 186895.619 424544.147, 186895.618 424544.745, 186887.615 424544.798, 186880.363 424544.847, 186869.649 424544.919, 186859.16 424544.993, 186848.357 424545.042, 186837.056 424545.094, 186825.832 424545.146, 186814.214 424545.199, 186802.992 424545.25, 186791.634 424545.302, 186780.423 424545.354, 186768.725 424545.407, 186757.371 424545.459, 186746.525 424545.509, 186730.56 424545.582, 186730.092 424545.653, 186729.641 424545.796, 186729.217 424546.008, 186728.832 424546.284, 186728.495 424546.616, 186725.586 424546.632, 186709.458 424546.723, 186697.903 424546.788, 186692.181 424546.82, 186681.267 424546.882, 186671.041 424546.94, 186662.942 424546.986, 186654.985 424547.031, 186649.029 424547.064, 186643.18 424547.097, 186633.385 424547.152, 186617.023 424547.244, 186591.892 424547.77, 186584.502 424523.167, 186584.654 424523.166, 186590.307 424523.143, 186606.766 424523.076, 186705.188 424521.066, 186707.225 424521.082, 186719.788 424521.082, 186794.251 424520.927, 186936.849 424520.579, 187100.614 424520.687, 187108.864 424559.753))"
BRK_GEM_ZAKRECHT_SQL.22368,22368,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4348 G 0,HTT02 L 4348 G 0,"POLYGON ((187348.663 426233, 187348.508 426231.904, 187346.685 426218.97, 187345.423 426210.013, 187344.135 426200.878, 187341.291 426200.712, 187338.888 426183.638, 187341.173 426183.794, 187383.177 426186.651, 187387.279 426215.342, 187393.385 426262.268, 187396.599 426291.59, 187401.241 426332.612, 187401.863 426337.475, 187402.705 426343.417, 187403.669 426348.236, 187405.035 426354.576, 187412.004 426380.837, 187414.622 426391.015, 187416.226 426397.253, 187418.395 426406.298, 187419.449 426411.152, 187425.07 426439.527, 187427.297 426439.145, 187428.961 426447.336, 187429.134 426448.187, 187429.793 426451.433, 187414.873 426496.14, 187414.408 426496.423, 187413.829 426497.062, 187413.34 426497.904, 187413.076 426499.221, 187413.352 426500.971, 187414.223 426513.119, 187414.981 426520.064, 187415.953 426531.531, 187417.303 426542.835, 187418.292 426549.717, 187419.918 426560.536, 187421.977 426574.747, 187423.99 426590.339, 187425.557 426599.997, 187432.494 426633.219, 187433.853 426639.527, 187437.96 426659.181, 187443.454 426693.697, 187445.961 426708.313, 187446.181 426709.212, 187446.446 426709.741, 187446.578 426709.939, 187446.811 426710.162, 187447.239 426710.533, 187447.965 426710.864, 187448.517 426710.889, 187448.924 426710.886, 187451.373 426734.497, 187421.417 426736.867, 187416.658 426737.243, 187420.773 426732.306, 187412.425 426670.394, 187409.327 426648.383, 187406.835 426628.111, 187400.854 426593.991, 187396.891 426566.695, 187393.116 426540.687, 187393.044 426540.191, 187392.876 426539.036, 187388.853 426511.326, 187384.866 426483.867, 187381.24 426458.888, 187379.538 426447.164, 187377.684 426434.398, 187376.046 426423.115, 187373.624 426406.432, 187372.218 426396.744, 187371.186 426389.638, 187370.828 426387.179, 187362.554 426330.183, 187361.204 426320.88, 187360.338 426314.919, 187359.012 426305.545, 187356.774 426290.322, 187355.255 426279.649, 187354.08 426271.109, 187352.931 426262.889, 187351.19 426250, 187350.535 426245.592, 187348.663 426233))"
BRK_GEM_ZAKRECHT_SQL.22873,22873,Gemeente Nijmegen,Korte Nieuwstraat 6,6511PP Nijmegen,Eigendom (recht van),1/1,2023-02-02T00:00:00,HTT02 L 4551 G 0,HTT02 L 4551 G 0,"POLYGON ((186286.46 425297.502, 186283.686 425287.217, 186280.941 425277.041, 186276.671 425261.208, 186275.006 425255.035, 186273.48 425249.376, 186271.462 425241.895, 186265.353 425219.244, 186264.295 425215.317, 186264.681 425215.192, 186286.679 425208.994, 186290.864 425224.69, 186293.528 425234.68, 186296.257 425244.915, 186297.906 425251.1, 186299.572 425257.35, 186302.167 425267.082, 186304.718 425276.649, 186306.946 425285.006, 186309.519 425294.655, 186311.735 425302.966, 186313.763 425310.57, 186316.059 425319.077, 186317.97 425326.159, 186319.855 425333.139, 186321.613 425339.655, 186323.666 425347.261, 186325.522 425354.134, 186327.268 425360.605, 186328.86 425366.503, 186330.332 425371.954, 186331.83 425377.505, 186335.173 425389.889, 186335.788 425392.168, 186338.346 425401.815, 186343.369 425419.626, 186335.198 425424.064, 186327.396 425428.791, 186325.708 425429.987, 186324.74 425430.667, 186316.413 425436.46, 186312.222 425439.498, 186307.664 425443.323, 186304.247 425446.421, 186303.412 425447.136, 186302.756 425447.855, 186302.399 425448.512, 186302.211 425449.377, 186302.246 425450.22, 186302.441 425450.99, 186302.787 425451.741, 186287.769 425435.175, 186290.006 425433.979, 186301.916 425418.469, 186304.269 425412.913, 186309.251 425401.555, 186312.629 425393.854, 186310.293 425385.03, 186308.107 425376.775, 186305.866 425368.129, 186303.864 425360.937, 186301.976 425354.157, 186299.468 425345.151, 186297.022 425336.365, 186294.453 425327.138, 186292.798 425321.003, 186290.141 425311.152, 186286.46 425297.502))"
