OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,VERKANTING_BEGIN,VERKANTING_EIND,HELLING,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
1473,352122,024_203L_25.8,,36.57,115.77344,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Helling,79.20344,-10.144577,-100,-1.13448889,2,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,,79.2034846911291
1474,352123,024_203L_25.8,,115.77344,340.17043,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Constant,224.39699,-100,-100,0,3,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,,224.396992629949
1475,352124,024_203L_25.8,,340.17043,370.17053,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Helling,30.0001,-100,-80,0.66666444,4,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,,30.0001152002661
1476,352125,024_203L_25.8,,370.17053,563.33721,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Constant,193.16668,-80,-80,0,5,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,,193.166619159823
1477,352126,024_203L_25.8,,563.33721,691.68803,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Helling,128.35082,-80,0,0.62329169,6,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,,128.350804165339
1478,352127,024_203L_25.8,,691.68803,759.90703,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Constant,68.219,0,0,0,7,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,,68.2189862188673
1479,352128,024_203L_25.8,R,759.90703,796.47703,2021/10/29 14:37:30+00,2017/03/14 15:38:45+00,Constant,36.57,0,0,0,8,796.47703,Ja,10,f6c2ee49-8327-4106-9afd-d70c55a9acc0,84178adf-d6df-4c41-a184-09f5f7fd108e,c5546944-d098-4665-b05e-12b51e3637a9,36.5699926018736
1480,352129,024_201AR_25.7,R,0,28.61896534,2021/10/29 14:37:31+00,2014/06/10 08:20:07+00,Constant,28.61896534,0,0,0,0,57.23793068,Ja,10,d6e00b23-dfd9-4953-b5a8-352c8379deb4,977329fd-c6ae-4729-8bc7-b8a8f3f89db2,91b2c3e7-edbd-49b3-a3a2-b3fc98d3a273,28.6188733375791
1481,352130,024_201AR_25.7,R,28.61896534,57.23793068,2021/10/29 14:37:31+00,2019/05/10 08:10:38+00,Constant,28.61896534,0,0,0,1,57.23793068,Ja,10,d6e00b23-dfd9-4953-b5a8-352c8379deb4,977329fd-c6ae-4729-8bc7-b8a8f3f89db2,6e5204ca-0fce-4132-bb85-5465052b6a68,28.6189777602126
1482,352131,605_1BL_33.4,L,0,36.57,2021/10/29 14:37:36+00,2014/06/10 14:47:51+00,Constant,36.57,0,0,0,0,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,7e85f59c-7a6c-4389-b3bb-6af3309d5cc4,36.5699452098954
1483,352132,605_1BL_33.4,,36.57,48.33776,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Constant,11.76776,0,0,0,1,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,11.7678173107845
1484,352133,605_1BL_33.4,,48.33776,172.33776,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Helling,124,0,-120,-0.96774194,2,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,123.999947217848
1485,352134,605_1BL_33.4,,172.33776,327.67662,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Constant,155.33886,-120,-120,0,3,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,155.338923551404
1486,352135,605_1BL_33.4,,327.67662,402.03163,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Helling,74.35501,-120,-90,0.40346979,4,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,74.3549819111054
1487,352136,605_1BL_33.4,,402.03163,497.37643,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Constant,95.3448,-90,-90,0,5,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,95.3449071495403
1488,352137,605_1BL_33.4,,497.37643,600.56393,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Helling,103.1875,-90.00002907,-120,-0.29073261,6,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,103.187597374529
1489,352138,605_1BL_33.4,,600.56393,730.40227,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Constant,129.83834,-120,-120,0,7,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,129.838269930122
1490,352139,605_1BL_33.4,,730.40227,854.40227,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Helling,124,-120,0,0.96774194,8,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,123.999986776689
1491,352140,605_1BL_33.4,,854.40227,3448.26691,2021/10/29 14:37:36+00,2014/06/10 12:09:23+00,Constant,2593.86464,0,0,0,9,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,2593.86468125613
1492,352141,605_1BL_33.4,,3448.26691,3522.26691,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Helling,74,0,-70,-0.94594595,10,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,74.0000144534752
1493,352142,605_1BL_33.4,,3522.26691,3593.92784,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Constant,71.66093,-70,-70,0,11,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,71.6609232273574
1494,352143,605_1BL_33.4,,3593.92784,3667.92784,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Helling,74,-70,0,0.94594595,12,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,73.9999990849582
1495,352144,605_1BL_33.4,,3667.92784,4212.07556,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Constant,544.14772,0,0,0,13,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,544.147672530435
1496,352145,605_1BL_33.4,,4212.07556,4270.07556,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Helling,58,0,55,0.94827586,14,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,58.0001072106704
1497,352146,605_1BL_33.4,,4270.07556,4314.52756,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Constant,44.452,55,55,0,15,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,44.4519200965754
1498,352147,605_1BL_33.4,,4314.52756,4372.52756,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Helling,58,55,0,-0.94827586,16,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,57.9999789453105
1499,352148,605_1BL_33.4,,4372.52756,5743.07187823,2021/10/29 14:37:36+00,2014/06/10 09:09:59+00,Helling,1370.54431823,0,0.01532727,1.118e-05,17,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,1370.54437916859
1500,352149,605_1BL_33.4,,5743.07187823,5853.07187823,2021/10/29 14:37:36+00,2021/07/07 02:00:00+00,Helling,110,0.01532727,75,0.68167884,18,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,109.999947712354
1501,352150,605_1BL_33.4,,5853.07187823,6070.09048823,2021/10/29 14:37:36+00,2021/07/07 02:00:00+00,Helling,217.01861,75,74.993706,-2.9e-05,19,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,217.018594536372
1502,352151,605_1BL_33.4,,6070.09048823,6195.09048823,2021/10/29 14:37:36+00,2021/07/07 02:00:00+00,Helling,125,74.993706,0,-0.59994965,20,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,124.999992090315
1503,352152,605_1BL_33.4,,6195.09048823,6741.50006187,2021/10/29 14:37:36+00,2021/07/07 02:00:00+00,Constant,546.40957364,0,0,0,21,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,,546.409629852225
1504,352153,605_1BL_33.4,V,6741.50006187,6745.30006187,2021/10/29 14:37:36+00,2014/06/10 08:20:07+00,Constant,3.8,0,0,0,22,6745.30016187,Ja,10,0e58af64-1c99-440e-910b-1634f0a80278,cbcefab6-4b39-4a93-9d94-a3972c12c4f9,96404539-2820-4548-affb-41801122f5b9,3.79995992817221
1505,352154,024_213AR_26.5,R,0,36.57,2021/10/29 14:37:37+00,2014/06/10 08:42:57+00,Constant,36.57,0,0,0,0,45.24591,Nee,10,4c1baf3c-0d9f-434f-ae9d-cf592f345ec2,e41adda2-2bf6-4f6b-8575-f33d9bbb3b8e,9de32172-9c4e-4431-9d1c-e52b80208029,36.5699926018736
1506,352155,024_213AR_26.5,,36.57,45.24591,2021/10/29 14:37:37+00,2014/06/10 09:05:48+00,Constant,8.67591,0,0,0,1,45.24591,Nee,10,4c1baf3c-0d9f-434f-ae9d-cf592f345ec2,e41adda2-2bf6-4f6b-8575-f33d9bbb3b8e,,8.67589623785347
1507,352228,543_221BV_16.0,V,0,3.8,2021/10/29 14:37:45+00,2020/07/09 02:00:00+00,Constant,3.8,0,0,0,0,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,daed2a94-5536-4766-a638-e0afba94db65,3.80000256594444
1508,352229,543_221BV_16.0,,3.8,1976.71959196,2021/10/29 14:37:45+00,2020/07/09 02:00:00+00,Constant,1972.91959196,0,0,0,1,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,1972.91958735523
1509,352230,543_221BV_16.0,,1976.71959196,2072.71959196,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Helling,96,0,75,0.78125,2,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,95.9999413703132
1510,352231,543_221BV_16.0,,2072.71959196,2106.40123796,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Constant,33.681646,75,75,0,3,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,33.6817098331259
1511,352232,543_221BV_16.0,,2106.40123796,2202.40123796,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Helling,96,75,0,-0.78125,4,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,95.9999209982532
1512,352233,543_221BV_16.0,,2202.40123796,4655.03471896,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Constant,2452.633481,0,0,0,5,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,2452.63350356483
1513,352234,543_221BV_16.0,,4655.03471896,4736.03471896,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Helling,81,0,-65,-0.80246914,6,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,81.0000324859062
1514,352235,543_221BV_16.0,,4736.03471896,4761.50110596,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Constant,25.466387,-65,-65,0,7,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,25.4664076501039
1515,352236,543_221BV_16.0,,4761.50110596,4842.50110596,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Helling,81,-65,0,0.80246914,8,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,81.0000119039213
1516,352237,543_221BV_16.0,,4842.50110596,8225.74788896,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Constant,3383.246783,0,0,0,9,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,3383.24676799128
1517,352238,543_221BV_16.0,,8225.74788896,8323.74788896,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Helling,98,0,60,0.6122449,10,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,98.0000306966787
1518,352239,543_221BV_16.0,,8323.74788896,8514.00609196,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Constant,190.258203,60,60,0,11,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,190.258135472459
1519,352240,543_221BV_16.0,,8514.00609196,8619.00609196,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Helling,105,60,0,-0.57142857,12,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,105.000043028853
1520,352241,543_221BV_16.0,,8619.00609196,9711.50018744,2021/10/29 14:37:45+00,2020/07/06 02:00:00+00,Constant,1092.49409548,0,0,0,13,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,1092.49406251148
1521,352242,543_221BV_16.0,,9711.50018744,9791.50018744,2021/10/29 14:37:45+00,2018/09/27 08:48:10+00,Helling,80,0,50,0.625,14,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,80.0000335201104
1522,352243,543_221BV_16.0,,9791.50018744,9913.40399744,2021/10/29 14:37:45+00,2018/09/27 08:48:10+00,Constant,121.90381,50,50,0,15,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,121.903823438768
1523,352244,543_221BV_16.0,,9913.40399744,9943.40399744,2021/10/29 14:37:45+00,2018/09/27 08:48:10+00,Helling,30,50,0,-1.66666667,16,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,29.9999432912361
1524,352245,543_221BV_16.0,,9943.40399744,9950.05296744,2021/10/29 14:37:45+00,2018/09/27 08:48:10+00,Constant,6.64897,0,0,0,17,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,,6.64897411315098
1525,352246,543_221BV_16.0,V,9950.05296744,9953.85296744,2021/10/29 14:37:45+00,2018/09/27 08:48:10+00,Constant,3.8,0,0,0,18,9953.85296744,Ja,10,0cbb21d1-6be1-46da-b148-92711a8d3b34,045c606e-8f52-405c-8659-f65f9153d10d,58359ab3-c991-48e9-8236-56bc3aad3f82,3.79994213051701
1526,352284,026_243AL_26.0,L,0,42.274835,2021/10/29 14:37:51+00,2018/10/03 08:35:27+00,Constant,42.274835,0,0,0,0,84.54967,Ja,10,d23322f4-6be8-4f8b-881d-7cbb37616ed5,3eeebacd-94aa-4c8d-8f31-9944390ee4a9,b31c3e36-af80-4d1b-875b-e76220d3c8f4,42.2748152467864
1527,352285,026_243AL_26.0,L,42.274835,84.54967,2021/10/29 14:37:51+00,2018/08/16 14:48:24+00,Constant,42.274835,0,0,0,1,84.54967,Ja,10,d23322f4-6be8-4f8b-881d-7cbb37616ed5,3eeebacd-94aa-4c8d-8f31-9944390ee4a9,91727071-c692-46a6-8e9b-1ab10f77bc1e,42.2749362944258
1528,352286,026_231B/233A_P_Q_26,P_Q,0,20.12712,2021/10/29 14:37:51+00,2018/10/03 08:35:27+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,4e75bae4-874e-4bf2-979e-95046f854214,f5a5c4e9-62b9-42a9-b335-5d6bdcc87399,20.1270958686939
1529,352294,026_233B/235_S_T_26.,S_T,0,20.12712,2021/10/29 14:37:53+00,2018/10/02 15:12:14+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,5c839be0-f421-410a-b96c-43baf96700ab,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,20.1270936526552
1530,352295,026_233BQ_26.0,Q,0,25.99,2021/10/29 14:37:54+00,2018/10/02 15:12:14+00,Constant,25.99,0,0,0,0,111.85482,Nee,10,cdce862c-058d-4005-a434-bd521d31a97d,6462b841-1236-438b-807b-ac5d4049b453,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,25.9899751142738
1531,352296,026_233BQ_26.0,,25.99,111.85482,2021/10/29 14:37:54+00,2018/08/29 14:18:22+00,Constant,85.86482,0,0,0,1,111.85482,Nee,10,cdce862c-058d-4005-a434-bd521d31a97d,6462b841-1236-438b-807b-ac5d4049b453,,85.8648761577833
1532,352297,026_235T_26.0,T,0,25.99,2021/10/29 14:37:58+00,2018/10/02 15:12:14+00,Constant,25.99,0,0,0,0,910.42094886,Ja,10,a22a48ac-a61a-4672-9d7b-fdad68eb8abc,66537c4f-01f0-41b6-b9c0-1ecdfde73b8c,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,25.9899416134345
1533,352298,026_235T_26.0,,25.99,884.43094886,2021/10/29 14:37:58+00,2018/08/29 14:18:22+00,Constant,858.44094886,0,0,0,1,910.42094886,Ja,10,a22a48ac-a61a-4672-9d7b-fdad68eb8abc,66537c4f-01f0-41b6-b9c0-1ecdfde73b8c,,858.440952175227
1534,352299,026_235T_26.0,S,884.43094886,910.42094886,2021/10/29 14:37:58+00,2019/10/14 09:40:02+00,Constant,25.99,0,0,0,2,910.42094886,Ja,10,a22a48ac-a61a-4672-9d7b-fdad68eb8abc,66537c4f-01f0-41b6-b9c0-1ecdfde73b8c,cefa0717-cd14-4d66-9391-c0f601389a8f,25.9900200574131
1535,352305,026_259/261A_S_T_26.,S_T,0,20.12712,2021/10/29 14:38:00+00,2016/12/20 12:40:37+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,7c20039a-0c05-4aea-92ac-2668e51cf87a,cefa0717-cd14-4d66-9391-c0f601389a8f,20.1271804606851
1536,352327,026_235P_26.0,P,0,25.46716404,2021/10/29 14:38:03+00,2018/10/02 15:12:14+00,Constant,25.46716404,0,0,0,0,29.1201075,Ja,10,0844f684-889b-4050-8a72-6a59849646e1,99b7cabe-84f9-420e-ac0a-f3760b0b2ab7,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,25.4671478501379
1537,352328,026_235P_26.0,V,25.46716404,29.1201075,2021/10/29 14:38:03+00,2021/10/01 21:06:02+00,Constant,3.65294346,0,0,0,1,29.1201075,Ja,10,0844f684-889b-4050-8a72-6a59849646e1,99b7cabe-84f9-420e-ac0a-f3760b0b2ab7,ef73b95e-2061-4b6a-83da-619b1d9353b7,3.65293685958649
1538,352329,026_261AP_26.9,P,0,25.99,2021/10/29 14:38:03+00,2016/12/20 12:40:37+00,Constant,25.99,0,0,0,0,270.61182,Nee,10,7b7ef715-2f3a-42f0-a16e-50c7e6ef514e,a1143ff1-4c53-476e-a003-b4cdb54af275,cefa0717-cd14-4d66-9391-c0f601389a8f,25.990057724292
1539,352330,026_261AP_26.9,,25.99,270.61182,2021/10/29 14:38:03+00,2016/12/20 03:00:00+00,Constant,244.62182,0,0,0,1,270.61182,Nee,10,7b7ef715-2f3a-42f0-a16e-50c7e6ef514e,a1143ff1-4c53-476e-a003-b4cdb54af275,,244.621762474894
1540,352332,026_231B/233A_S_T_26,S_T,0,20.12712,2021/10/29 14:38:09+00,2018/10/03 08:35:27+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,a2dc6bf2-748c-4214-8599-0e949283fa3d,f5a5c4e9-62b9-42a9-b335-5d6bdcc87399,20.1271848080117
1541,352334,026_233B/235_P_Q_26.,P_Q,0,20.12712,2021/10/29 14:38:10+00,2018/10/02 15:12:14+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,ac24459e-b1e7-48c2-bf82-0ee79c8c44b3,3d9751bb-5faf-43db-bd4e-e67d1f8c94ab,20.1271940534468
1542,352335,026_259/261A_P_Q_26.,P_Q,0,20.12712,2021/10/29 14:38:10+00,2016/12/20 12:40:37+00,Constant,20.12712,0,0,0,0,20.12712,Nee,10,,bf028638-7dc6-4d90-b5a6-cb3106ffa2a8,cefa0717-cd14-4d66-9391-c0f601389a8f,20.1270784460379
1543,352336,026_237L_26.0,L,0,36.54746,2021/10/29 14:38:11+00,2018/10/02 15:12:14+00,Constant,36.54746,0,0,0,0,840.79784054,Ja,10,ccd75114-16c6-4c81-bf14-a47811012c9e,dfc14e38-d363-48c7-b067-65009f3039ac,ef73b95e-2061-4b6a-83da-619b1d9353b7,36.5475902375317
1544,352337,026_237L_26.0,,36.54746,805.78576054,2021/10/29 14:38:11+00,2018/10/02 15:25:15+00,Constant,769.23830054,0,0,0,1,840.79784054,Ja,10,ccd75114-16c6-4c81-bf14-a47811012c9e,dfc14e38-d363-48c7-b067-65009f3039ac,,769.238285395622
1545,352338,026_237L_26.0,R,805.78576054,840.79784054,2021/10/29 14:38:11+00,2016/12/20 12:41:22+00,Constant,35.01208,0,0,0,2,840.79784054,Ja,10,ccd75114-16c6-4c81-bf14-a47811012c9e,dfc14e38-d363-48c7-b067-65009f3039ac,475ba2b2-1939-48e5-8216-1ca890d61f21,35.0120623973923
1546,352339,026_257V_26.9,V,0,5.325,2021/10/29 14:38:12+00,2016/12/20 12:41:15+00,Constant,5.325,0,0,0,0,40.3521,Ja,10,4b1a72ac-3485-4e39-9514-b525bf63afc2,e090b6d6-fd08-4c7b-a0cb-3dc3b7d0f07f,475ba2b2-1939-48e5-8216-1ca890d61f21,5.3250619434979
1547,352340,026_257V_26.9,,5.325,14.3621,2021/10/29 14:38:12+00,2016/12/20 12:41:15+00,Constant,9.0371,0,0,0,1,40.3521,Ja,10,4b1a72ac-3485-4e39-9514-b525bf63afc2,e090b6d6-fd08-4c7b-a0cb-3dc3b7d0f07f,,9.03705666741113
1548,352341,026_257V_26.9,Q,14.3621,40.3521,2021/10/29 14:38:12+00,2016/12/20 12:41:15+00,Constant,25.99,0,0,0,2,40.3521,Ja,10,4b1a72ac-3485-4e39-9514-b525bf63afc2,e090b6d6-fd08-4c7b-a0cb-3dc3b7d0f07f,cefa0717-cd14-4d66-9391-c0f601389a8f,25.989966754699
1549,352342,026_231AL_25.9,L,0,36.57,2021/10/29 14:38:13+00,2018/09/27 08:48:10+00,Constant,36.57,0,0,0,0,152.82416,Ja,10,907c4c80-bc31-42de-8b78-488da41b1a36,e3861a5c-c067-4f6f-9e22-fc25c62a217f,58359ab3-c991-48e9-8236-56bc3aad3f82,36.5700654210663
1550,352343,026_231AL_25.9,,36.57,102.91916,2021/10/29 14:38:13+00,2018/09/27 08:48:10+00,Constant,66.34916,0,0,0,1,152.82416,Ja,10,907c4c80-bc31-42de-8b78-488da41b1a36,e3861a5c-c067-4f6f-9e22-fc25c62a217f,,66.3491123746843
1551,352344,026_231AL_25.9,R,102.91916,152.82416,2021/10/29 14:38:13+00,2018/09/27 08:48:10+00,Constant,49.905,0,0,0,2,152.82416,Ja,10,907c4c80-bc31-42de-8b78-488da41b1a36,e3861a5c-c067-4f6f-9e22-fc25c62a217f,91727071-c692-46a6-8e9b-1ab10f77bc1e,49.9050606109718
1552,352370,027_955AL_149.1,L,0,50.87665727,2021/10/29 14:38:38+00,2015/04/30 08:50:15+00,Constant,50.87665727,0,0,0,0,101.33625826,Ja,10,d35ef7f9-4a15-469c-8b2a-f98fcf24e672,11bf92e2-966a-4355-a567-e8617b15722b,ef97a71e-23a3-4bda-88f5-af438c8eeb3d,50.8767234242974
1553,352371,027_955AL_149.1,L,50.87665727,101.33625826,2021/10/29 14:38:38+00,2019/10/08 11:23:50+00,Constant,50.45960099,0,0,0,1,101.33625826,Ja,10,d35ef7f9-4a15-469c-8b2a-f98fcf24e672,11bf92e2-966a-4355-a567-e8617b15722b,64a625c7-5761-45e2-9c25-5a8f319df89e,50.4595462251913
1554,352372,027_957AL_149.2,L,0,58.23957,2021/10/29 14:38:38+00,2015/04/30 08:51:13+00,Constant,58.23957,0,0,0,0,192.99806496,Ja,10,35527e6c-efbe-48ea-a395-cbabcb9373af,19267b83-a8a9-418f-a8f4-41a1e115c139,d5b0e00e-639b-49fa-a359-2c19a41cf78d,58.2395451830977
1555,352373,027_957AL_149.2,,58.23957,134.75849496,2021/10/29 14:38:38+00,2015/04/30 09:34:48+00,Constant,76.51892496,0,0,0,1,192.99806496,Ja,10,35527e6c-efbe-48ea-a395-cbabcb9373af,19267b83-a8a9-418f-a8f4-41a1e115c139,,76.5189340899861
1556,352374,027_957AL_149.2,L,134.75849496,192.99806496,2021/10/29 14:38:38+00,2019/10/08 11:24:54+00,Constant,58.23957,0,0,0,2,192.99806496,Ja,10,35527e6c-efbe-48ea-a395-cbabcb9373af,19267b83-a8a9-418f-a8f4-41a1e115c139,c74fc907-7c60-4ee9-ad94-d00dfc08f8a9,58.2395550405367
1557,352375,027_943AL_148.5,L,0,35.68743,2021/10/29 14:38:39+00,2015/04/30 09:34:48+00,Constant,35.68743,0,0,0,0,109.25582267,Ja,10,6eec2b6b-319c-4314-b1a7-949872f2d193,1e9aed80-e080-438f-9c0a-c3de13cb19fb,ecbed2cb-d97e-49bd-b9b0-29829c94c8a8,35.6874669095723
1558,352376,027_943AL_148.5,,35.68743,75.11336267,2021/10/29 14:38:39+00,2019/10/08 11:40:48+00,Constant,39.42593267,0,0,0,1,109.25582267,Ja,10,6eec2b6b-319c-4314-b1a7-949872f2d193,1e9aed80-e080-438f-9c0a-c3de13cb19fb,,39.4259665770398
