PROJECT,PEILBUIS_N,DATUM,PEILSTAND,OPMERKING,NAP,TOV_NAP,PBN_ID,ObjectId
AssenZuid,9,2012/10/30 23:00:00+00,-1.18,,11.36,10.18,22031379,1551
AssenZuid,52,2013/03/13 23:00:00+00,-1.54,,10.65,9.11,22031427,1552
AssenZuid,5.1,2013/04/10 22:00:00+00,-1.34,,12.19,10.85,22900004,1553
AssenZuid,6,2013/09/25 22:00:00+00,-0.42,,9.81,9.39,22031547,1554
AssenZuid,9,2012/11/20 23:00:00+00,-1.2,,11.36,10.16,22031379,1555
AssenZuid,52,2013/04/10 22:00:00+00,-1.66,,10.65,8.99,22031427,1556
AssenZuid,5.1,2013/05/06 22:00:00+00,-1.51,,12.19,10.68,22900004,1557
AssenZuid,60,2011/07/06 22:00:00+00,-1.11,,9.85,8.74,22031378,1558
AssenZuid,9,2012/12/18 23:00:00+00,-1.04,,11.36,10.32,22031379,1559
AssenZuid,52,2013/05/06 22:00:00+00,-1.8,,10.65,8.85,22031427,1560
AssenZuid,5.1,2013/06/04 22:00:00+00,-1.67,,12.19,10.52,22900004,1561
AssenZuid,60,2011/08/03 22:00:00+00,-0.49,,9.85,9.36,22031378,1562
AssenZuid,9,2013/01/15 23:00:00+00,-1.12,,11.36,10.24,22031379,1563
AssenZuid,52,2013/06/04 22:00:00+00,-1.73,,10.65,8.92,22031427,1564
AssenZuid,5.1,2013/07/02 22:00:00+00,-1.68,,12.19,10.51,22900004,1565
AssenZuid,60,2011/08/30 22:00:00+00,-0.71,,9.85,9.14,22031378,1566
AssenZuid,9,2013/02/13 23:00:00+00,-1.07,,11.36,10.29,22031379,1567
AssenZuid,52,2013/07/02 22:00:00+00,-1.69,,10.65,8.96,22031427,1568
AssenZuid,5.1,2013/08/14 22:00:00+00,-1.78,,12.19,10.41,22900004,1569
AssenZuid,60,2011/09/27 22:00:00+00,-0.98,,9.85,8.87,22031378,1570
AssenZuid,9,2013/03/13 23:00:00+00,-1.16,,11.36,10.2,22031379,1571
AssenZuid,52,2013/08/14 22:00:00+00,-1.7,,10.65,8.95,22031427,1572
AssenZuid,5.1,2013/08/27 22:00:00+00,-1.87,,12.19,10.32,22900004,1573
AssenZuid,60,2011/10/26 22:00:00+00,-0.86,,9.85,8.99,22031378,1574
AssenZuid,B1,2012/04/10 22:00:00+00,-1.38,,11.88,10.5,22031429,1575
AssenZuid,52,2013/08/27 22:00:00+00,-1.72,,10.65,8.93,22031427,1576
AssenZuid,60,2011/11/23 23:00:00+00,-0.96,,9.85,8.89,22031378,1577
AssenZuid,B1,2012/05/08 22:00:00+00,-1.44,,11.88,10.44,22031429,1578
AssenZuid,52,2013/09/25 22:00:00+00,-1.52,,10.65,9.13,22031427,1579
AssenZuid,60,2011/12/20 23:00:00+00,-0.46,,9.85,9.39,22031378,1580
AssenZuid,B1,2012/06/06 22:00:00+00,-1.5,,11.88,10.38,22031429,1581
AssenZuid,52,2013/10/24 22:00:00+00,-1.4,,10.65,9.25,22031427,1582
AssenZuid,60,2012/01/18 23:00:00+00,-0.73,,9.85,9.12,22031378,1583
AssenZuid,B1,2012/06/26 22:00:00+00,-1.39,,11.88,10.49,22031429,1584
AssenZuid,52,2013/11/20 23:00:00+00,-1.25,,10.65,9.4,22031427,1585
AssenZuid,60,2012/02/22 23:00:00+00,-0.42,,9.85,9.43,22031378,1586
AssenZuid,52,2013/12/18 23:00:00+00,-1.08,"mv 10,25",10.65,9.57,22031427,1587
AssenZuid,60,2012/04/10 22:00:00+00,-0.77,,9.85,9.08,22031378,1588
AssenZuid,52,2014/01/16 23:00:00+00,-0.91,,10.65,9.74,22031427,1589
AssenZuid,60,2012/05/08 22:00:00+00,-0.48,,9.85,9.37,22031378,1590
AssenZuid,52,2014/01/30 23:00:00+00,-1.16,,10.65,9.49,22031427,1591
AssenZuid,52,2014/02/13 23:00:00+00,-1.03,,10.65,9.62,22031427,1592
AssenZuid,52,2014/02/26 23:00:00+00,-1.38,,10.65,9.27,22031427,1593
AssenZuid,52,2014/03/12 23:00:00+00,-1.5,,10.65,9.15,22031427,1594
AssenZuid,52,2014/03/26 23:00:00+00,-1.29,,10.65,9.36,22031427,1595
AssenZuid,52,2014/04/09 22:00:00+00,-1.34,,10.65,9.31,22031427,1596
AssenZuid,52,2014/04/24 22:00:00+00,-1.31,,10.65,9.34,22031427,1597
AssenZuid,52,2014/06/18 22:00:00+00,0,weg,10.4,10.4,22031427,1598
AssenZuid,52,2014/07/02 22:00:00+00,0,weg,10.4,10.4,22031427,1599
AssenZuid,52,2014/07/14 22:00:00+00,0,weg,10.4,10.4,22031427,1600
Baggelhuizerplas,6,2013/08/13 22:00:00+00,-6.17,,16.22,10.05,22900046,1601
Baggelhuizerplas,6,2013/09/04 22:00:00+00,-6.24,,16.22,9.98,22900046,1602
Baggelhuizerplas,6,2013/10/02 22:00:00+00,-6.24,,16.22,9.98,22900046,1603
Baggelhuizerplas,6,2013/11/28 23:00:00+00,-5.88,,16.22,10.34,22900046,1604
Baggelhuizerplas,6,2014/01/22 23:00:00+00,-5.52,,16.22,10.7,22900046,1605
Baggelhuizerplas,6,2014/02/20 23:00:00+00,-5.49,,16.22,10.73,22900046,1606
Baggelhuizerplas,6,2014/03/19 23:00:00+00,-5.68,,16.22,10.54,22900046,1607
Baggelhuizerplas,6,2014/04/16 22:00:00+00,-5.72,,16.22,10.5,22900046,1608
Begraafplaats Zuid,1,2012/12/17 23:00:00+00,-1.13,,10.47,9.34,22031569,1609
Baggelhuizerplas,6,2014/05/14 22:00:00+00,-5.46,,16.22,10.76,22900046,1610
Baggelhuizerplas,602,2012/10/03 22:00:00+00,-3.52,,13.64,10.12,22900047,1611
Begraafplaats Zuid,1,2013/01/10 23:00:00+00,-0.96,,10.47,9.51,22031569,1612
AssenZuid,B3,2014/02/26 23:00:00+00,-0.67,,11.61,10.94,22031431,1613
Baggelhuizerplas,100,2014/02/20 23:00:00+00,-1.66,,12.66,11,22900041,1614
Baggelhuizerplas,602,2012/11/01 23:00:00+00,-3.37,,13.64,10.27,22900047,1615
Begraafplaats Zuid,1,2013/02/07 23:00:00+00,-0.9,,10.47,9.57,22031569,1616
Baggelhuizerplas,602,2012/11/28 23:00:00+00,-3.29,,13.64,10.35,22900047,1617
AssenZuid,B3,2014/03/12 23:00:00+00,-0.8,,11.61,10.81,22031431,1618
Baggelhuizerplas,100,2014/03/19 23:00:00+00,-1.91,,12.66,10.75,22900041,1619
Baggelhuizerplas,602,2013/02/20 23:00:00+00,-2.34,,13.29,10.95,22900047,1620
Begraafplaats Zuid,1,2013/02/12 23:00:00+00,-0.44,,10.47,10.03,22031569,1621
AssenZuid,B3,2014/03/26 23:00:00+00,-0.69,,11.61,10.92,22031431,1622
Baggelhuizerplas,100,2014/04/16 22:00:00+00,-1.95,,12.66,10.71,22900041,1623
Baggelhuizerplas,602,2013/03/20 23:00:00+00,-2.54,,13.29,10.75,22900047,1624
Begraafplaats Zuid,1,2013/02/27 23:00:00+00,-1.13,,10.47,9.34,22031569,1625
AssenZuid,B3,2014/04/09 22:00:00+00,-0.76,,11.61,10.85,22031431,1626
Baggelhuizerplas,100,2014/05/14 22:00:00+00,-1.65,,12.66,11.01,22900041,1627
Baggelhuizerplas,609,2012/10/03 22:00:00+00,-2.78,,13.14,10.36,22900048,1628
Begraafplaats Zuid,1,2013/03/13 23:00:00+00,-1.2,,10.47,9.27,22031569,1629
Begraafplaats Zuid,1,2010/10/13 22:00:00+00,-1.78,,10.47,8.69,22031569,1630
AssenZuid,B3,2014/04/24 22:00:00+00,-0.8,,11.61,10.81,22031431,1631
Baggelhuizerplas,101,2012/10/03 22:00:00+00,-2.33,,12.53,10.2,22900042,1632
Begraafplaats Zuid,10,2010/09/29 22:00:00+00,-1.29,,10.28,8.99,22031571,1633
Baggelhuizerplas,609,2012/11/01 23:00:00+00,-2.64,,13.14,10.5,22900048,1634
Begraafplaats Zuid,1,2013/03/26 23:00:00+00,-1.25,,10.47,9.22,22031569,1635
Begraafplaats Zuid,1,2010/10/26 22:00:00+00,-1.42,,10.47,9.05,22031569,1636
AssenZuid,B3,2014/05/08 22:00:00+00,-1.32,,11.61,10.29,22031431,1637
Baggelhuizerplas,101,2012/11/01 23:00:00+00,-2.16,,12.53,10.37,22900042,1638
Begraafplaats Zuid,10,2010/10/13 22:00:00+00,-1.57,,10.28,8.71,22031571,1639
Baggelhuizerplas,609,2012/11/28 23:00:00+00,-2.8,,13.14,10.34,22900048,1640
Begraafplaats Zuid,1,2013/04/11 22:00:00+00,-1.34,,10.47,9.13,22031569,1641
Begraafplaats Zuid,1,2010/11/10 23:00:00+00,-1.28,,10.47,9.19,22031569,1642
AssenZuid,B1,2012/07/25 22:00:00+00,-1.48,,11.88,10.4,22031429,1643
AssenZuid,B2,2013/06/04 22:00:00+00,-0.35,,10.73,10.38,22031430,1644
AssenZuid,B3,2014/06/03 22:00:00+00,-0.67,,11.61,12.28,22031431,1645
Baggelhuizerplas,101,2012/11/28 23:00:00+00,-2.1,,12.53,10.43,22900042,1646
Begraafplaats Zuid,10,2010/10/26 22:00:00+00,-1.1,,10.28,9.18,22031571,1647
Baggelhuizerplas,609,2013/02/20 23:00:00+00,-1.42,,12.52,11.1,22900048,1648
Begraafplaats Zuid,1,2013/04/23 22:00:00+00,-1.34,,10.47,9.13,22031569,1649
Begraafplaats Zuid,1,2010/11/24 23:00:00+00,-1.3,,10.47,9.17,22031569,1650
AssenZuid,B1,2012/08/29 22:00:00+00,-0.29,,11.88,11.59,22031429,1651
AssenZuid,B2,2013/07/02 22:00:00+00,-0.4,,10.73,10.33,22031430,1652
Baggelhuizerplas,102,2012/10/03 22:00:00+00,-2.25,,12.36,10.11,22900051,1653
AssenZuid,B3,2014/06/18 22:00:00+00,-0.89,,11.61,12.5,22031431,1654
Begraafplaats Zuid,10,2010/11/10 23:00:00+00,-1.08,,10.28,9.2,22031571,1655
Baggelhuizerplas,609,2013/03/20 23:00:00+00,-1.7,,12.52,10.82,22900048,1656
Begraafplaats Zuid,1,2013/05/23 22:00:00+00,-1.5,,10.47,8.97,22031569,1657
Begraafplaats Zuid,1,2011/01/04 23:00:00+00,-1.35,,10.47,9.12,22031569,1658
AssenZuid,B1,2012/09/26 22:00:00+00,-0.38,,11.88,11.5,22031429,1659
AssenZuid,B2,2013/08/14 22:00:00+00,-0.55,,10.73,10.18,22031430,1660
Baggelhuizerplas,102,2012/11/01 23:00:00+00,-2.06,,12.36,10.3,22900051,1661
AssenZuid,B3,2014/07/02 22:00:00+00,-0.92,,11.61,12.53,22031431,1662
Begraafplaats Zuid,10,2010/11/24 23:00:00+00,-1.12,DIVER,10.28,9.16,22031571,1663
Baggelhuizerplas,609,2013/04/17 22:00:00+00,-1.84,,12.52,10.68,22900048,1664
Begraafplaats Zuid,1,2013/06/12 22:00:00+00,-1.72,,10.47,8.75,22031569,1665
Begraafplaats Zuid,1,2011/01/19 23:00:00+00,-1.1,,10.47,9.37,22031569,1666
AssenZuid,B1,2012/10/30 23:00:00+00,-1.36,,11.88,10.52,22031429,1667
AssenZuid,B2,2013/08/27 22:00:00+00,-1.78,,10.73,8.95,22031430,1668
Baggelhuizerplas,102,2012/11/28 23:00:00+00,-2,,12.36,10.36,22900051,1669
AssenZuid,B3,2014/07/14 22:00:00+00,-1.04,,11.61,12.65,22031431,1670
Begraafplaats Zuid,10,2010/12/13 23:00:00+00,-0.97,DIVER,10.28,9.31,22031571,1671
Baggelhuizerplas,611,2012/10/03 22:00:00+00,-2.99,,13.32,10.33,22900049,1672
Begraafplaats Zuid,1,2013/06/20 22:00:00+00,-1.79,,10.47,8.68,22031569,1673
Begraafplaats Zuid,1,2011/02/01 23:00:00+00,-1.25,,10.47,9.22,22031569,1674
AssenZuid,B1,2012/11/20 23:00:00+00,-1.39,,11.88,10.49,22031429,1675
AssenZuid,B2,2013/09/25 22:00:00+00,-0.46,,10.73,10.27,22031430,1676
Baggelhuizerplas,102,2013/02/20 23:00:00+00,-1.54,,12.36,10.82,22900051,1677
Baggelhuizerplas,102,2013/03/20 23:00:00+00,-1.73,,12.36,10.63,22900051,1678
Baggelhuizerplas,102,2013/04/17 22:00:00+00,-1.85,,12.36,10.51,22900051,1679
Baggelhuizerplas,102,2013/05/14 22:00:00+00,-1.97,,12.36,10.39,22900051,1680
Baggelhuizerplas,102,2013/06/12 22:00:00+00,-2.07,,12.36,10.29,22900051,1681
Baggelhuizerplas,401,2012/10/03 22:00:00+00,-3.51,,13.7,10.19,22900043,1682
Baggelhuizerplas,401,2012/11/01 23:00:00+00,-3.36,,13.7,10.34,22900043,1683
Baggelhuizerplas,401,2012/11/28 23:00:00+00,-3.26,,13.7,10.44,22900043,1684
Baggelhuizerplas,401,2013/02/20 23:00:00+00,-2.27,,13.3,11.03,22900043,1685
Baggelhuizerplas,402,2012/10/03 22:00:00+00,-2.72,,12.97,10.25,22900044,1686
Baggelhuizerplas,402,2012/11/01 23:00:00+00,-2.59,,12.97,10.38,22900044,1687
Baggelhuizerplas,402,2012/11/28 23:00:00+00,-2.5,,12.97,10.47,22900044,1688
Baggelhuizerplas,402,2013/02/20 23:00:00+00,-1.44,,12.58,11.14,22900044,1689
Baggelhuizerplas,402,2013/03/20 23:00:00+00,-1.69,,12.58,10.89,22900044,1690
Baggelhuizerplas,402,2013/05/14 22:00:00+00,-1.97,,12.97,11,22900044,1691
Baggelhuizerplas,402,2013/06/12 22:00:00+00,-2.09,,12.97,10.88,22900044,1692
Baggelhuizerplas,402,2013/07/10 22:00:00+00,-2.22,,12.97,10.75,22900044,1693
Baggelhuizerplas,402,2013/08/13 22:00:00+00,-2.37,,12.97,10.6,22900044,1694
Baggelhuizerplas,402,2013/09/04 22:00:00+00,-2.45,,12.97,10.52,22900044,1695
Baggelhuizerplas,402,2013/10/02 22:00:00+00,-2.46,,12.97,10.51,22900044,1696
Baggelhuizerplas,402,2013/11/28 23:00:00+00,-2.05,,12.97,10.92,22900044,1697
Baggelhuizerplas,402,2014/01/22 23:00:00+00,-1.6,,12.97,11.37,22900044,1698
Baggelhuizerplas,402,2014/02/20 23:00:00+00,-1.55,,12.97,11.42,22900044,1699
Baggelhuizerplas,402,2014/03/19 23:00:00+00,-1.82,,12.97,11.15,22900044,1700
Baggelhuizerplas,402,2014/04/16 22:00:00+00,-1.88,,12.97,11.09,22900044,1701
Baggelhuizerplas,402,2014/05/14 22:00:00+00,-1.59,,12.97,11.38,22900044,1702
Baggelhuizerplas,5,2012/07/16 22:00:00+00,-5.5,,17.77,12.27,22900045,1703
Baggelhuizerplas,5,2012/10/03 22:00:00+00,-5.4,,17.77,12.37,22900045,1704
Baggelhuizerplas,5,2012/11/01 23:00:00+00,-5.33,,17.77,12.44,22900045,1705
Baggelhuizerplas,6,2012/07/16 22:00:00+00,-6.15,,16.22,10.07,22900046,1706
Baggelhuizerplas,6,2012/08/30 22:00:00+00,-6.01,,16.22,10.21,22900046,1707
Baggelhuizerplas,6,2012/10/03 22:00:00+00,-6.11,,16.22,10.11,22900046,1708
Baggelhuizerplas,6,2012/11/01 23:00:00+00,-5.95,,16.22,10.27,22900046,1709
Baggelhuizerplas,6,2012/11/28 23:00:00+00,-5.88,,16.22,10.34,22900046,1710
Baggelhuizerplas,6,2013/02/20 23:00:00+00,-5.42,,16.22,10.8,22900046,1711
Baggelhuizerplas,6,2013/03/20 23:00:00+00,-5.59,,16.22,10.63,22900046,1712
Baggelhuizerplas,6,2013/04/17 22:00:00+00,-5.69,,16.22,10.53,22900046,1713
Baggelhuizerplas,6,2013/05/14 22:00:00+00,-5.81,,16.22,10.41,22900046,1714
Baggelhuizerplas,6,2013/06/12 22:00:00+00,-5.94,,16.22,10.28,22900046,1715
Baggelhuizerplas,6,2013/07/10 22:00:00+00,-6.05,,16.22,10.17,22900046,1716
Baggelhuizerplas,611,2012/11/01 23:00:00+00,-2.85,,13.32,10.47,22900049,1717
AssenZuid,B3,2014/08/13 22:00:00+00,-1.08,,11.61,12.69,22031431,1718
AssenZuid,B2,2013/10/24 22:00:00+00,-0.44,,10.73,10.29,22031430,1719
Begraafplaats Zuid,10,2011/01/04 23:00:00+00,-1.08,,10.28,9.2,22031571,1720
AssenZuid,B1,2012/12/18 23:00:00+00,-1.16,,11.88,10.72,22031429,1721
Baggelhuizerplas,611,2012/11/28 23:00:00+00,-2.75,,13.32,10.57,22900049,1722
Begraafplaats Zuid,1,2013/07/02 22:00:00+00,-1.78,,10.47,8.69,22031569,1723
AssenZuid,B3,2014/08/27 22:00:00+00,0,droog,11.61,11.61,22031431,1724
Begraafplaats Zuid,1,2011/02/17 23:00:00+00,-1.19,,10.47,9.28,22031569,1725
AssenZuid,B2,2013/11/20 23:00:00+00,-0.11,,10.73,10.62,22031430,1726
Begraafplaats Zuid,10,2011/01/19 23:00:00+00,-0.91,,10.28,9.37,22031571,1727
AssenZuid,B1,2013/01/15 23:00:00+00,-1.19,,11.88,10.69,22031429,1728
Baggelhuizerplas,611,2013/02/20 23:00:00+00,-1.37,,12.73,11.36,22900049,1729
Begraafplaats Zuid,1,2013/07/16 22:00:00+00,-2.02,,10.47,8.45,22031569,1730
AssenZuid,B3,2014/09/10 22:00:00+00,-1.1,,11.61,10.51,22031431,1731
Begraafplaats Zuid,1,2011/03/02 23:00:00+00,-1.33,,10.47,9.14,22031569,1732
AssenZuid,B2,2013/12/18 23:00:00+00,-0.1,"mv 10,85",10.73,10.63,22031430,1733
Begraafplaats Zuid,10,2011/02/01 23:00:00+00,-1.05,,10.28,9.23,22031571,1734
AssenZuid,B1,2013/02/13 23:00:00+00,-1.14,,11.88,10.74,22031429,1735
Baggelhuizerplas,612,2012/10/03 22:00:00+00,-2.78,,13.12,10.34,22900050,1736
Begraafplaats Zuid,1,2013/07/31 22:00:00+00,-2.14,,10.47,8.33,22031569,1737
AssenZuid,B3,2014/09/24 22:00:00+00,-1.19,,11.61,10.42,22031431,1738
Begraafplaats Zuid,1,2011/03/16 23:00:00+00,-1.41,,10.47,9.06,22031569,1739
AssenZuid,B2,2014/02/26 23:00:00+00,-0.05,,10.73,10.68,22031430,1740
Begraafplaats Zuid,10,2011/02/17 23:00:00+00,-0.95,,10.28,9.33,22031571,1741
AssenZuid,B1,2013/03/13 23:00:00+00,-1.27,,11.88,10.61,22031429,1742
Baggelhuizerplas,612,2012/11/01 23:00:00+00,-2.65,,13.12,10.47,22900050,1743
Begraafplaats Zuid,1,2013/08/15 22:00:00+00,-2.19,,10.47,8.28,22031569,1744
AssenZuid,B3,2014/10/08 22:00:00+00,-0.55,,11.61,11.06,22031431,1745
Begraafplaats Zuid,1,2011/03/30 22:00:00+00,-1.52,,10.47,8.95,22031569,1746
AssenZuid,B2,2014/03/12 23:00:00+00,-0.2,,10.73,10.53,22031430,1747
Begraafplaats Zuid,10,2011/03/02 23:00:00+00,-1.09,,10.28,9.19,22031571,1748
AssenZuid,B1,2013/04/10 22:00:00+00,-1.39,,11.88,10.49,22031429,1749
Baggelhuizerplas,612,2012/11/28 23:00:00+00,-2.55,,13.12,10.57,22900050,1750
Begraafplaats Zuid,1,2013/09/10 22:00:00+00,-2.2,,10.47,8.27,22031569,1751
AssenZuid,B3,2014/10/22 22:00:00+00,-1.04,,11.61,10.57,22031431,1752
Begraafplaats Zuid,1,2011/04/27 22:00:00+00,-1.75,,10.47,8.72,22031569,1753
Begraafplaats Zuid,1,2011/05/09 22:00:00+00,-1.96,,10.47,8.51,22031569,1754
Begraafplaats Zuid,1,2011/05/25 22:00:00+00,-2.06,,10.47,8.41,22031569,1755
Begraafplaats Zuid,1,2011/06/08 22:00:00+00,-2.19,,10.47,8.28,22031569,1756
Begraafplaats Zuid,1,2011/06/22 22:00:00+00,-2.26,,10.47,8.21,22031569,1757
Begraafplaats Zuid,1,2011/07/06 22:00:00+00,-2.34,,10.47,8.13,22031569,1758
Begraafplaats Zuid,1,2011/07/20 22:00:00+00,-2.09,,10.47,8.38,22031569,1759
Begraafplaats Zuid,1,2011/08/03 22:00:00+00,-1.96,,10.47,8.51,22031569,1760
Begraafplaats Zuid,1,2011/08/17 22:00:00+00,-1.72,,10.47,8.75,22031569,1761
Begraafplaats Zuid,1,2011/08/30 22:00:00+00,-1.68,,10.47,8.79,22031569,1762
Begraafplaats Zuid,1,2011/09/14 22:00:00+00,-1.4,,10.47,9.07,22031569,1763
Begraafplaats Zuid,1,2011/09/28 22:00:00+00,-1.66,,10.47,8.81,22031569,1764
Begraafplaats Zuid,1,2011/10/12 22:00:00+00,-1.47,,10.47,9,22031569,1765
Begraafplaats Zuid,1,2011/10/26 22:00:00+00,-1.49,,10.47,8.98,22031569,1766
Begraafplaats Zuid,1,2011/11/11 23:00:00+00,-1.63,,10.47,8.84,22031569,1767
Begraafplaats Zuid,1,2011/11/24 23:00:00+00,-1.71,,10.47,8.76,22031569,1768
Begraafplaats Zuid,1,2011/12/07 23:00:00+00,-1.31,,10.47,9.16,22031569,1769
Begraafplaats Zuid,1,2011/12/21 23:00:00+00,-1.01,,10.47,9.46,22031569,1770
Begraafplaats Zuid,1,2012/01/04 23:00:00+00,-0.88,,10.47,9.59,22031569,1771
Begraafplaats Zuid,1,2012/01/18 23:00:00+00,-1.22,,10.47,9.25,22031569,1772
Begraafplaats Zuid,1,2012/02/15 23:00:00+00,-1.23,,10.47,9.24,22031569,1773
Begraafplaats Zuid,1,2012/03/29 22:00:00+00,-1.34,,10.47,9.13,22031569,1774
Begraafplaats Zuid,1,2012/04/11 22:00:00+00,-1.36,,10.47,9.11,22031569,1775
Begraafplaats Zuid,1,2012/05/09 22:00:00+00,-1.4,,10.47,9.07,22031569,1776
Begraafplaats Zuid,1,2012/05/23 22:00:00+00,-1.66,,10.47,8.81,22031569,1777
Begraafplaats Zuid,1,2012/06/05 22:00:00+00,-1.61,,10.47,8.86,22031569,1778
Begraafplaats Zuid,1,2012/06/20 22:00:00+00,-1.74,,10.47,8.73,22031569,1779
Begraafplaats Zuid,1,2012/07/04 22:00:00+00,-1.74,,10.47,8.73,22031569,1780
Begraafplaats Zuid,1,2012/07/18 22:00:00+00,-1.41,,10.47,9.06,22031569,1781
Begraafplaats Zuid,1,2012/07/31 22:00:00+00,-1.71,,10.47,8.76,22031569,1782
Begraafplaats Zuid,1,2012/08/15 22:00:00+00,-1.43,,10.47,9.04,22031569,1783
Begraafplaats Zuid,1,2012/08/29 22:00:00+00,-1.72,,10.47,8.75,22031569,1784
Begraafplaats Zuid,1,2012/09/12 22:00:00+00,-1.94,,10.47,8.53,22031569,1785
Begraafplaats Zuid,1,2012/10/04 22:00:00+00,-2,,10.47,8.47,22031569,1786
Begraafplaats Zuid,1,2012/10/11 22:00:00+00,-1.88,,10.47,8.59,22031569,1787
Begraafplaats Zuid,1,2012/10/23 22:00:00+00,-1.73,,10.47,8.74,22031569,1788
Begraafplaats Zuid,1,2012/11/06 23:00:00+00,-1.55,,10.47,8.92,22031569,1789
Begraafplaats Zuid,1,2012/11/22 23:00:00+00,-1.58,,10.47,8.89,22031569,1790
Begraafplaats Zuid,1,2012/12/04 23:00:00+00,-1.42,,10.47,9.05,22031569,1791
Baggelhuizerplas,612,2013/02/20 23:00:00+00,-1.28,,12.59,11.31,22900050,1792
AssenZuid,B1,2013/05/06 22:00:00+00,-1.51,,11.88,10.37,22031429,1793
Baggelhuizerplas,1,2012/07/16 22:00:00+00,-2.95,,13.22,10.27,22900040,1794
AssenZuid,B2,2014/03/26 23:00:00+00,-0.05,,10.73,10.68,22031430,1795
Begraafplaats Zuid,1,2014/05/22 22:00:00+00,-1.12,,10.47,9.35,22031569,1796
AssenZuid,B1,2013/06/04 22:00:00+00,-1.55,,11.88,10.33,22031429,1797
Baggelhuizerplas,1,2012/08/30 22:00:00+00,-2.96,,13.22,10.26,22900040,1798
AssenZuid,B2,2014/04/09 22:00:00+00,-0.15,,10.73,10.58,22031430,1799
Begraafplaats Zuid,2,2014/05/22 22:00:00+00,-1.16,,10.55,9.39,22031570,1800
AssenZuid,B1,2013/07/02 22:00:00+00,-1.6,,11.88,10.28,22031429,1801
Baggelhuizerplas,1,2012/10/03 22:00:00+00,-3.08,,13.22,10.14,22900040,1802
AssenZuid,B2,2014/04/24 22:00:00+00,-0.21,,10.73,10.52,22031430,1803
Begraafplaats Zuid,10,2014/05/22 22:00:00+00,-0.98,,10.28,9.3,22031571,1804
AssenZuid,B1,2013/08/14 22:00:00+00,-1.73,,11.88,10.15,22031429,1805
Baggelhuizerplas,1,2012/11/01 23:00:00+00,-2.92,,13.22,10.3,22900040,1806
AssenZuid,B2,2014/05/08 22:00:00+00,-0.12,,10.73,10.61,22031430,1807
Begraafplaats Zuid,11,2014/05/22 22:00:00+00,-0.85,,10.36,9.51,22031572,1808
Begraafplaats Zuid,10,2011/03/16 23:00:00+00,-1.19,,10.28,9.09,22031571,1809
AssenZuid,B1,2013/08/27 22:00:00+00,-0.59,,11.88,11.29,22031429,1810
Baggelhuizerplas,1,2012/11/28 23:00:00+00,-2.85,,13.22,10.37,22900040,1811
AssenZuid,B2,2014/06/03 22:00:00+00,-0.05,,10.73,10.78,22031430,1812
Begraafplaats Zuid,12,2014/05/22 22:00:00+00,-0.98,,10.42,9.44,22031573,1813
Begraafplaats Zuid,10,2011/03/30 22:00:00+00,-1.3,,10.28,8.98,22031571,1814
AssenZuid,B1,2013/09/25 22:00:00+00,-1.66,,11.88,10.22,22031429,1815
Baggelhuizerplas,1,2013/02/20 23:00:00+00,-2.36,,13.22,10.86,22900040,1816
AssenZuid,B2,2014/06/18 22:00:00+00,-0.26,,10.73,10.99,22031430,1817
Begraafplaats Zuid,20,2014/05/22 22:00:00+00,-1.53,,11.12,9.59,22031574,1818
Begraafplaats Zuid,10,2011/04/27 22:00:00+00,-1.52,,10.28,8.76,22031571,1819
AssenZuid,B1,2013/10/24 22:00:00+00,-1.62,,11.88,10.26,22031429,1820
Baggelhuizerplas,1,2013/03/20 23:00:00+00,-2.53,,13.22,10.69,22900040,1821
AssenZuid,B2,2014/07/02 22:00:00+00,-0.34,,10.73,11.07,22031430,1822
Begraafplaats Zuid,21,2014/05/22 22:00:00+00,-0.99,,10.91,9.92,22031575,1823
Begraafplaats Zuid,10,2011/05/09 22:00:00+00,-1.76,,10.28,8.52,22031571,1824
AssenZuid,B1,2013/11/20 23:00:00+00,-1.3,,11.88,10.58,22031429,1825
Baggelhuizerplas,1,2013/04/17 22:00:00+00,-2.64,,13.22,10.58,22900040,1826
AssenZuid,B2,2014/07/14 22:00:00+00,-0.42,,10.73,11.15,22031430,1827
Begraafplaats Zuid,30,2014/05/22 22:00:00+00,-1.25,,10.73,9.48,22031576,1828
Begraafplaats Zuid,10,2011/05/25 22:00:00+00,-1.87,,10.28,8.41,22031571,1829
Begraafplaats Zuid,10,2011/06/08 22:00:00+00,-1.99,,10.28,8.29,22031571,1830
Begraafplaats Zuid,10,2011/06/22 22:00:00+00,-2.09,,10.28,8.19,22031571,1831
Begraafplaats Zuid,10,2011/07/06 22:00:00+00,-2.18,,10.28,8.1,22031571,1832
Begraafplaats Zuid,10,2011/07/20 22:00:00+00,-1.84,,10.28,8.44,22031571,1833
Begraafplaats Zuid,10,2011/08/03 22:00:00+00,-1.72,,10.28,8.56,22031571,1834
Begraafplaats Zuid,10,2011/08/17 22:00:00+00,-1.43,,10.28,8.85,22031571,1835
Begraafplaats Zuid,10,2011/08/30 22:00:00+00,-0.98,,10.28,9.3,22031571,1836
Begraafplaats Zuid,10,2011/09/14 22:00:00+00,-1.19,,10.28,9.09,22031571,1837
Begraafplaats Zuid,10,2011/09/28 22:00:00+00,-1.43,,10.28,8.85,22031571,1838
Begraafplaats Zuid,10,2011/10/12 22:00:00+00,-1.2,,10.28,9.08,22031571,1839
