FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,vnrwol,max_snelh,gdb_geomattr_data,shape
kantstroken_kenmerk.1185,Vluchtstrook,R,58.98099899,R,61.63100052,T,002,KLK0008056719,L,I,3,,,"LINESTRING (133685.13320000097 455161.9406999983, 133684.99010000005 455164.96379999816, 133681.33460000157 455214.8306000009, 133679.21330000088 455239.74390000105, 133675.6224000007 455276.874400001, 133672.8311999999 455301.73270000145, 133667.18349999934 455346.38589999825, 133662.28929999843 455381.0425999984, 133658.43200000003 455405.74430000037, 133650.8687000014 455450.11620000005, 133645.38019999862 455479.6319999993, 133640.52910000086 455504.18769999966, 133634.3590000011 455533.60339999944, 133630.16259999946 455552.7611999996, 133619.88870000094 455596.57719999924, 133613.79569999874 455620.82339999825, 133607.50759999827 455645.0210000016, 133602.27549999952 455664.32880000025, 133593.5326000005 455695.36740000173, 133586.47360000014 455719.3511000015, 133577.64079999924 455748.0282000005, 133568.53940000013 455776.5384000018, 133554.11659999937 455819.1667999998, 133544.0438000001 455847.4257999994, 133534.39130000025 455873.70529999956, 133523.72830000147 455901.58100000024, 133516.42870000005 455920.21130000055, 133508.90839999914 455938.74720000103, 133497.3898999989 455966.4494000003, 133485.51619999856 455993.99980000034, 133471.13120000064 456026.08889999986, 133447.96319999918 456075.9745000005, 133168.0373999998 456673.32389999926, 133153.0421999991 456704.94900000095, 133135.68450000137 456740.98739999905, 133120.17289999872 456772.3676000014, 133100.32620000094 456811.5843999982, 133077.20859999955 456855.9195000008, 133053.96779999882 456899.5659000017, 133037.28959999979 456930.33689999953, 133015.50299999863 456969.5518000014, 132998.15689999983 456999.95270000026, 132982.26359999925 457026.9310999997, 132958.94189999998 457065.4215000011, 132940.4732999988 457095.1523000002, 132921.73479999974 457124.7142999992, 132897.28020000085 457162.49599999934, 132883.21559999883 457183.7659999989, 132866.4455000013 457208.64449999854, 132834.59490000084 457254.86250000075, 132808.56489999965 457291.57129999995, 132790.97940000147 457315.8814999983, 132770.61410000175 457343.6019000001, 132743.59899999946 457379.5920000002, 132722.2848000005 457407.35379999876, 132687.78940000013 457451.20710000023, 132665.78500000015 457478.42599999905, 132640.3434999995 457509.29250000045, 132612.9662999995 457541.90630000085)"
kantstroken_kenmerk.1186,Vluchtstrook,R,184.76600647,R,185.125,H,002,KLK0008059668,R,I,2,,,"LINESTRING (171559.46070000157 367784.88699999824, 171613.87810000032 367729.3055999987, 171633.93360000104 367709.682599999, 171647.8599999994 367695.30469999835, 171669.3951999992 367672.0291999988, 171686.26199999824 367653.0273000002, 171696.001600001 367641.5012000017, 171714.72850000113 367618.3669999987, 171726.83639999852 367603.0898000002, 171768.87739999965 367549.0799999982, 171778.41059999913 367537.4976999983, 171785.80629999936 367529.0014999993, 171795.4263000004 367518.76729999855, 171799.71440000087 367514.5463999994, 171802.42049999908 367512.0405000001)"
kantstroken_kenmerk.1187,Vluchtstrook,R,33.43000031,R,33.45999908,T,002,KLK0008056386,L,I,3,,,"LINESTRING (123607.29949999973 480274.15199999884, 123606.44299999997 480276.2012999989, 123604.81749999896 480280.9389999993, 123602.52600000054 480289.3473000005, 123601.62889999896 480293.52690000087, 123600.82339999825 480298.57939999923, 123600.34899999946 480303.21930000186)"
kantstroken_kenmerk.1188,Redresseerstrook,R,33.5,R,33.52199936,H,002,KLK0008056395,R,I,2,,,"LINESTRING (123590.08289999887 480213.47670000046, 123592.73039999977 480209.4673999995, 123601.41530000046 480197.23699999973, 123602.66090000048 480195.4294999987)"
kantstroken_kenmerk.1189,Vluchtstrook,R,34.20399857,R,34.49399948,T,002,KLK0008056405,L,I,4,,,"LINESTRING (123993.46319999918 479638.4626000002, 124025.75649999827 479596.5722000003, 124085.07499999925 479510.6420000009, 124120 479460, 124158.40320000052 479394.2564999983)"
kantstroken_kenmerk.1190,Vluchtstrook,R,30.00399971,R,30.20499992,T,004,KLK0008062313,L,I,2,,,"LINESTRING (97413.13780000061 463458.3071999997, 97431.76520000026 463462.0278999992, 97508.48539999872 463513.1217, 97566.78009999916 463551.8740000017, 97591.5615000017 463568.7873999998, 97596.27369999886 463572.49650000036)"
kantstroken_kenmerk.1191,Vluchtstrook,R,33.07799911,R,33.33399963,T,004,KLK0008062349,L,I,3,,,"LINESTRING (94918.80160000175 461674.65740000084, 94946.24280000106 461715.2060999982, 94977.29619999975 461760.6009000018, 95000.16710000113 461793.4193999991, 95020.01590000093 461821.46279999986, 95046.35610000044 461857.94959999993, 95061.6537999995 461878.57449999824)"
kantstroken_kenmerk.1192,Vluchtstrook,R,92.25,R,92.56999969,H,004,KLK0008063731,R,I,2,,,"LINESTRING (87900.77400000021 418685.0335999988, 87909.85889999941 418708.382100001, 87931.19579999894 418762.1851999983, 87958.19590000063 418832.15949999914, 87967.68969999999 418857.5, 87972.77639999986 418871.6112000011, 87979.37550000101 418890.49170000106, 87984.14020000026 418904.7179999985, 87996.06170000136 418942.08520000055, 88000.10660000145 418956.5388999991, 88003.8088000007 418971.2272000015, 88012.94280000031 418984.59970000014)"
kantstroken_kenmerk.1193,Vluchtstrook,R,219.52999878,R,219.63400269,H,002,KLK0008059965,R,I,2,,,"LINESTRING (190680.63329999894 349944.814100001, 190683.57889999822 349963.58139999956, 190685.74300000072 349978.4274000004, 190687.92080000043 349993.57759999856, 190689.83900000155 350008.45529999956, 190691.4497999996 350023.36939999834, 190692.2917000018 350033.35440000147, 190698.75879999995 350045.6801000014)"
kantstroken_kenmerk.1194,Vluchtstrook,R,155.71400452,R,155.76699829,H,002,KLK0008058731,R,I,3,,,"LINESTRING (156453.9092000015 388306.0219999999, 156436.4560999982 388301.0020999983, 156417.62079999968 388294.85920000076, 156403.51729999855 388289.74909999967, 156403.49230000004 388289.73910000175)"
kantstroken_kenmerk.1195,Puntstuk,R,33.36899948,R,33.41899872,H,004,KLK0008062398,R,I,3,,,"LINESTRING (94851.03550000116 461682.7195000015, 94821.45839999989 461637.53990000114)"
kantstroken_kenmerk.1196,Puntstuk,R,33.71500015,R,33.82799911,H,004,KLK0008062414,R,I,2,,,"LINESTRING (94647.80359999835 461403.06060000136, 94630.75899999961 461383.1207999997, 94607.55810000002 461356.8830999993, 94590.24289999902 461338.8500000015, 94572.83260000125 461326.47729999945)"
kantstroken_kenmerk.1197,Vluchtstrook,R,39.04000092,R,39.375,H,002,KLK0008056575,R,I,2,,,"LINESTRING (125913.5047999993 475167.86300000176, 125922.84860000014 475171.0855999999, 125926.66550000012 475172.2829999998, 125933.66420000046 475174.1616999991, 125938.53750000149 475175.20380000025, 125943.46680000052 475176.0476000011, 125948.43499999866 475176.63379999995, 125955.04300000146 475176.8691000007, 125959.90830000117 475176.6396000013, 125964.88839999959 475176.0449000001, 125972.372299999 475174.33359999955, 125977.14149999991 475172.7591999993, 125981.75219999999 475170.8117999993, 125986.1875 475168.49639999866, 125992.0971999988 475164.6678000018, 125995.96700000018 475161.57459999993, 125999.62350000069 475158.1636000015, 126003.00050000101 475154.51150000095, 126006.09910000116 475150.6554000005, 126010.36430000141 475144.55689999834, 126012.93710000068 475140.28339999914, 126015.15940000117 475136.1964999996, 126019.18719999865 475127.85379999876, 126025.16440000013 475114.09640000015, 126034.91189999878 475090.3867000006, 126053.56560000032 475044.0034000017, 126066.34459999949 475011.41959999874, 126078.76170000061 474978.6926999986, 126083.44799999893 474965.9459999986, 126104.14070000127 474940.6261)"
kantstroken_kenmerk.1198,Puntstuk,R,70.5019989,R,70.51899719,H,002,KLK0008057328,R,I,2,,,"LINESTRING (133458.1116000004 445946.63369999826, 133454.26740000024 445957.6444000006)"
kantstroken_kenmerk.1228,Vluchtstrook,R,64.91799927,R,65.41799927,H,002,KLK0008057199,R,I,3,,,"LINESTRING (133654.99599999934 452761.1484999992, 133675.83989999816 452759.2906000018, 133706.7659999989 452756.0163999982, 133736.55220000073 452752.3828999996, 133776.17289999872 452746.88379999995, 133828.4593999982 452739.11560000107, 133971.75250000134 452716.8920000009, 134039.7875000015 452705.59530000016, 134074.28339999914 452699.67179999873, 134103.81789999828 452694.40740000084, 134113.6425999999 452692.5401000008, 134171.49240000173 452680.2905000001)"
kantstroken_kenmerk.1200,Vluchtstrook,R,70.86199951,R,71.02899933,T,002,KLK0008057362,L,I,2,,,"LINESTRING (133608.48629999906 446003.10229999945, 133613.2338999994 446025.6581000015, 133605.69959999993 446064.9679000005, 133601.22679999843 446089.5672999993, 133599.80029999837 446099.4675000012, 133598.92500000075 446108.2895000018, 133598.6163999997 446118.2859000005, 133599.1446999982 446125.65790000185, 133600.04670000076 446130.56810000166, 133601.96599999815 446137.3328999989, 133603.87249999866 446141.8876999989, 133606.3509999998 446146.6009999998, 133609.10610000044 446150.75930000097, 133613.19839999825 446155.75400000066, 133616.68329999968 446159.24219999835, 133621.54850000143 446163.1000000015, 133625.6876000017 446165.69619999826, 133630.14499999955 446167.9615000002, 133634.65520000085 446169.82939999923, 133639.31789999828 446171.3548000008, 133642.2824999988 446172.1218000017)"
kantstroken_kenmerk.1201,Vluchtstrook,R,70.69000244,R,71.07800293,T,002,KLK0008057375,L,I,2,,,"LINESTRING (133528.26949999854 446341.24230000004, 133543.2060999982 446322.56709999964, 133559.7965000011 446266.71379999816, 133562.8403000012 446257.1875, 133565.80209999904 446247.63610000163, 133568.91340000182 446239.5469999984, 133576.56419999897 446225.7067000009, 133588.85709999874 446212.124400001, 133601.1499999985 446203.7857999988, 133611.46570000052 446198.79989999905, 133626.68140000105 446195.18939999864, 133646.53920000046 446191.2349999994, 133677.22850000113 446186.6788999997, 133759.5824000016 446174.0421000011, 133821.51669999957 446163.89499999955)"
kantstroken_kenmerk.1202,Vluchtstrook,R,72.05200195,R,72.24099731,T,002,KLK0008057384,L,I,2,,,"LINESTRING (133917.46009999886 445069.2829999998, 133931.42309999838 445059.09789999947, 133969.5458999984 444966.08989999816, 133975.47619999945 444952.31159999967, 133980.0859999992 444943.4140000008, 133987.1911999993 444928.56819999963, 133997.82979999855 444910.8046000004, 134007.29720000178 444896.7498999983, 134022.78200000152 444872.2006999999)"
kantstroken_kenmerk.1203,Puntstuk,R,72.37999725,R,72.39700317,H,002,KLK0008057407,R,I,3,,,"LINESTRING (133989.81870000064 444720.77650000155, 133991.32550000027 444704.84760000184)"
kantstroken_kenmerk.1204,Puntstuk,R,159.73899841,R,159.7480011,H,002,KLK0008058775,R,I,3,,,"LINESTRING (157378.71550000086 384751.44839999825, 157387.98680000007 384747.7010000013)"
kantstroken_kenmerk.1205,Puntstuk,R,159.7480011,R,159.77900696,H,002,KLK0008058776,R,I,4,,,"LINESTRING (157387.98680000007 384747.7010000013, 157403.17610000074 384741.5615000017, 157417.44799999893 384733.0509000011)"
kantstroken_kenmerk.1206,Vluchtstrook,R,43.16699982,R,43.27600098,H,002,KLK0008056625,R,I,3,,,"LINESTRING (127325.7862999998 470848.32229999825, 127323.62530000135 470852.8322999999, 127318.10460000113 470863.4908000007, 127312.66710000113 470874.64279999956, 127306.5009999983 470888.3383000009, 127302.75189999864 470897.6097000018, 127299.24780000001 470906.97679999843, 127292.58650000021 470925.84640000015, 127288.12539999932 470942.2690999992, 127284.68899999931 470953.28400000185)"
kantstroken_kenmerk.1207,Puntstuk,R,161.99499512,R,162.02200317,H,002,KLK0008058812,R,I,4,,,"LINESTRING (157707.86890000105 382682.9679000005, 157713.44449999928 382654.50890000165)"
kantstroken_kenmerk.1208,Puntstuk,R,162.727005,R,162.75999451,H,002,KLK0008058824,R,I,4,,,"LINESTRING (157789.44189999998 381958.11730000004, 157791.83190000057 381927.57730000094)"
kantstroken_kenmerk.1209,Puntstuk,R,164.05400085,R,164.11500549,H,002,KLK0008058836,R,I,4,,,"LINESTRING (157896.1713999994 380638.4316000007, 157897.72789999843 380617.5067999996, 157899.90569999814 380592.60170000046, 157900.29250000045 380571.2199999988)"
kantstroken_kenmerk.1210,Vluchtstrook,R,164.48699951,R,164.65699768,T,002,KLK0008058837,L,I,1,,,"LINESTRING (157952.65190000087 380201.82820000127, 157953.2338999994 380196.48530000076, 157956.29250000045 380163.83509999886, 157958.80139999837 380134.01630000025, 157960.96290000156 380104.0738000013, 157964.9642000012 380040.9096999988, 157965.35720000044 380034.3244000003)"
kantstroken_kenmerk.1211,Vluchtstrook,R,175.94900513,R,176.49000549,H,002,KLK0008059552,R,I,2,,,"LINESTRING (165507.7916000001 373975.98270000145, 165512.22709999979 373951.72030000016, 165559.20389999822 373863.33940000087, 165592.4279000014 373802.72190000117, 165606.03759999946 373777.56439999864, 165623.22419999912 373745.2479000017, 165693.6468999982 373610.16220000014, 165700.35599999875 373596.746199999, 165706.61050000042 373583.4811999984, 165712.83359999955 373569.8273999989, 165720.69370000064 373551.43659999967, 165726.3044999987 373537.5227999985, 165735.3322999999 373513.1944000013, 165742.66699999943 373491.31969999894, 165743.98209999874 373486.49430000037, 165744.35130000114 373484.5593000017)"
kantstroken_kenmerk.1212,Vluchtstrook,R,176.07800293,R,176.44799805,T,002,KLK0008059564,L,I,2,,,"LINESTRING (165586.04520000145 373866.89400000125, 165596.629900001 373859.84870000184, 165633.6598000005 373792.88610000163, 165680.73999999836 373710.3726999983, 165700.80409999937 373675.7606999986, 165713.91070000082 373653.81650000066, 165722.19150000066 373640.5929999985, 165752.6464000009 373594.0186999999, 165767.0031999983 373572.65370000154, 165779.77549999952 373551.0667000003)"
kantstroken_kenmerk.1213,Vluchtstrook,R,176.44799805,R,176.54499817,T,002,KLK0008059572,L,I,3,,,"LINESTRING (165835.66000000015 373466.94200000167, 165781.49599999934 373548.15879999846, 165779.77549999952 373551.0667000003)"
kantstroken_kenmerk.1214,Vluchtstrook,R,176.69299316,R,176.73899841,T,002,KLK0008059591,L,I,3,,,"LINESTRING (165929.89079999924 373299.9952000007, 165928.77950000018 373302.2628999986, 165920.60830000043 373320.5172000006, 165913.67300000042 373334.9364, 165910.3125 373341.61300000176)"
kantstroken_kenmerk.1215,Vluchtstrook,R,176.73899841,R,177.02099609,T,002,KLK0008059592,L,I,2,,,"LINESTRING (165929.89079999924 373299.9952000007, 165932.0384999998 373295.61290000007, 165952.67390000075 373256.44480000064, 165959.89799999818 373243.29989999905, 165966.7184999995 373231.4818999991, 165980.77899999917 373208.9871000014, 165991.84849999845 373192.32919999957, 166006.37829999998 373171.8980999999, 166021.37139999866 373152.3885000013, 166026.52230000123 373146.06280000135, 166033.02739999816 373138.46759999916, 166044.9428000003 373125.60869999975, 166051.9576999992 373118.4818000011, 166064.5962000005 373106.20369999856, 166086.5549999997 373085.6779000014, 166090.95059999824 373073.3502999991)"
kantstroken_kenmerk.1216,Vluchtstrook,R,43.84999847,R,44.09600067,T,004,KLK0008062545,L,I,3,,,"LINESTRING (87081.83830000088 454401.76520000026, 87152.71029999852 454440.89979999885, 87191.99489999935 454462.8541000001, 87222.42289999872 454480.1625000015, 87256.75310000032 454500.0614, 87286.76979999989 454518.06159999967, 87295.57429999858 454523.50470000133)"
kantstroken_kenmerk.1217,Puntstuk,R,45.0719986,R,45.2159996,T,004,KLK0008062558,L,I,2,,,"LINESTRING (86181.5399999991 453767.6897, 86190.26150000095 453775.71079999954, 86248.72080000117 453830.3409000002, 86260.79910000041 453839.3462000005, 86281.33439999819 453858.48420000076)"
kantstroken_kenmerk.1218,Vluchtstrook,R,235.46400452,R,235.68800354,H,004,KLK0008064058,R,I,2,,,"LINESTRING (80637.3022999987 389306.21350000054, 80632.01720000058 389319.89169999957, 80632.2789000012 389340.2595000006, 80631.68329999968 389350.2098999992, 80630.36529999971 389358.4175999984, 80628.92289999872 389363.0850000009, 80626.1138000004 389369.29830000177, 80623.33139999956 389373.4123999998, 80617.7985999994 389378.77910000086, 80613.60319999978 389381.7010000013, 80607.38760000095 389384.8658000007, 80602.50439999998 389386.55700000003, 80595.07789999992 389388.1325000003, 80590.12469999865 389388.8317999989, 80580.0978000015 389389.71930000186, 80475.96590000018 389394.8977999985)"
kantstroken_kenmerk.1219,Vluchtstrook,R,43.27600098,R,43.85200119,H,002,KLK0008056626,R,I,2,,,"LINESTRING (127284.68899999931 470953.28400000185, 127279.17300000042 470970.96449999884, 127277.9028000012 470975.8013000004, 127276.54940000176 470983.5804999992, 127276.06480000168 470988.7569999993, 127276.01170000061 470993.7569999993, 127276.63309999928 471002.66270000115, 127277.7404000014 471007.86019999906, 127279.34450000152 471012.59910000116, 127281.43549999967 471017.15399999917, 127283.60159999877 471021.02120000124, 127286.69839999825 471025.4074999988, 127289.96930000186 471029.2076999992, 127293.59219999984 471032.6559000015, 127297.55370000005 471035.6882000007, 127302.05750000104 471038.53730000183, 127306.5278000012 471040.77710000053, 127312.46049999818 471042.92599999905, 127317.65129999816 471044.1110999994, 127322.60520000011 471044.7976000011, 127330.08929999918 471044.91000000015, 127335.34230000153 471044.29030000046, 127340.23189999908 471043.24540000036, 127345.26339999959 471041.626600001, 127350.07829999924 471039.50890000165, 127354.42779999971 471037.04250000045, 127359.7974999994 471033.13259999827, 127363.72309999913 471029.5421999991, 127367.21130000055 471025.9241999984, 127370.36919999868 471022.04670000076, 127373.3161999993 471018.00349999964, 127377.86050000042 471010.8392999992, 127382.86939999834 471001.96180000156, 127394.47370000184 470979.80779999867, 127407.9774999991 470953.0166000016, 127416.74740000069 470935.04199999943, 127429.56120000035 470907.9129000008, 127439.9486999996 470885.1629999988, 127452.56049999967 470856.310899999, 127468.03819999844 470819.3401999995, 127479.15469999984 470791.47470000014, 127487.98680000007 470768.0854999982, 127500.09820000082 470734.13800000027, 127520.02899999917 470710.5639999993)"
