FID,id,grid_code,se_anno_cad_data,area,len,gdb_geomattr_data,shape
dieptepolygonen_noordzee__bonn_gebied_.78,1561,-10,,,,,"POLYGON ((698236.7324999999 6981563.942699999, 698136.7323000003 6981563.942699999, 698136.7323000003 6981763.943100002, 698236.7324999999 6981763.943100002, 698236.7324999999 6981663.942899998, 698236.7324999999 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.79,1562,-5,,,,,"POLYGON ((698336.7326999996 6981563.942699999, 698236.7324999999 6981563.942699999, 698236.7324999999 6981663.942899998, 698336.7326999996 6981663.942899998, 698336.7326999996 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.80,1563,-5,,,,,"POLYGON ((770636.7319 6981563.942699999, 770536.7325999998 6981563.942699999, 770536.7325999998 6981663.942899998, 770636.7319 6981663.942899998, 770636.7319 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.81,1564,0,,,,,"POLYGON ((770736.7320999997 6981563.942699999, 770636.7319 6981563.942699999, 770636.7319 6981663.942899998, 770736.7320999997 6981663.942899998, 770736.7320999997 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.82,1565,5,,,,,"POLYGON ((770836.7323000003 6981563.942699999, 770736.7320999997 6981563.942699999, 770736.7320999997 6981663.942899998, 770836.7323000003 6981663.942899998, 770836.7323000003 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.83,1566,-10,,,,,"POLYGON ((785036.7320999997 6981563.942699999, 784936.7319 6981563.942699999, 784982.0444999998 6982184.792300001, 785202.3576999996 6982503.7870000005, 785436.7320999997 6982563.943100002, 785436.7320999997 6982363.942600001, 785436.7320999997 6982263.943300001, 785113.1974 6982014.2357, 785036.7320999997 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.84,1567,-20,,,,,"POLYGON ((785036.7320999997 6981563.942699999, 785113.1974 6982014.2357, 785436.7320999997 6982263.943300001, 785436.7320999997 6982063.942899998, 785287.0256000003 6981988.210499998, 785186.4396000002 6981639.675099999, 785036.7320999997 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.85,1568,10,,,,,"POLYGON ((785736.7318000002 6981563.942699999, 785636.7324999999 6981563.942699999, 785636.7324999999 6981963.942699999, 785636.7324999999 6982063.942899998, 785736.7318000002 6982063.942899998, 785736.7318000002 6981563.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.86,273,0,,,,,"POLYGON ((776636.7322000004 6993963.9432, 776536.7319 6993963.9432, 776536.7319 6994063.942499999, 776636.7322000004 6994063.942499999, 776636.7322000004 6993963.9432))"
dieptepolygonen_noordzee__bonn_gebied_.87,274,10,,,,,"POLYGON ((776736.7324000001 6993963.9432, 776636.7322000004 6993963.9432, 776636.7322000004 6994063.942499999, 776736.7324000001 6994063.942499999, 776736.7324000001 6993963.9432))"
dieptepolygonen_noordzee__bonn_gebied_.88,275,-5,,,,,"POLYGON ((782236.7324999999 6993963.9432, 782136.7322000004 6993963.9432, 782136.7322000004 6994063.942499999, 782236.7324999999 6994063.942499999, 782236.7324999999 6993963.9432))"
dieptepolygonen_noordzee__bonn_gebied_.89,276,5,,,,,"POLYGON ((782336.7326999996 6993963.9432, 782236.7324999999 6993963.9432, 782236.7324999999 6994063.942499999, 782336.7326999996 6994063.942499999, 782336.7326999996 6993963.9432))"
dieptepolygonen_noordzee__bonn_gebied_.90,277,5,,,,,"POLYGON ((776736.7324000001 6993863.943, 776636.7322000004 6993863.943, 776636.7322000004 6993963.9432, 776736.7324000001 6993963.9432, 776736.7324000001 6993863.943))"
dieptepolygonen_noordzee__bonn_gebied_.91,278,-30,,,,,"POLYGON ((781736.7323000003 6994863.943300001, 781936.7326999996 6994863.943300001, 781936.7326999996 6995363.942600001, 782436.7319999998 6995363.942600001, 782492.2008999996 6994820.241799999, 782936.7320999997 6994563.942699999, 782936.7320999997 6994463.943399999, 782936.7320999997 6994363.943100002, 782836.7319 6994363.943100002, 782795.9117999999 6994423.098499998, 782577.5524000004 6994504.787300002, 782391.2247000001 6994626.155699998, 782222.6694 6994588.3631, 781981.7520000003 6994239.5407, 781890.9312000005 6993885.451900002, 781780.7755000005 6994044.961199999, 781736.7323000003 6994863.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.92,279,-20,,,,,"POLYGON ((746436.7323000003 6993763.942699999, 745936.7320999997 6993763.942699999, 745936.7320999997 6993963.9432, 746036.7323000003 6993963.9432, 746036.7323000003 6994063.942499999, 746036.7323000003 6994263.942899998, 746136.7324999999 6994263.942899998, 746197.9622999998 6994025.2104, 746436.7323000003 6993963.9432, 746436.7323000003 6993763.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.93,280,-75,,,,,"POLYGON ((769436.7319999998 6993763.942699999, 769193.0804000003 6993831.7831999995, 768613.2949000001 6994582.986099999, 767880.2866000002 6994707.503600001, 767836.7322000004 6994963.942600001, 768402.0643999996 6994867.9103000015, 768888.2949000001 6994492.604899999, 769436.7319999998 6993763.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.94,281,-100,,,,,"POLYGON ((769536.7322000004 6993763.942699999, 769436.7319999998 6993763.942699999, 768888.2949000001 6994492.604899999, 768402.0643999996 6994867.9103000015, 767836.7322000004 6994963.942600001, 767753.3337000003 6995454.848299999, 767480.2866000002 6995907.5035, 767436.7322000004 6996363.942899998, 767836.7322000004 6996363.942899998, 767902.9433000004 6995448.3061, 768395.1310999999 6995222.3783, 768725.5022 6994852.693999998, 769124.5252999999 6994496.138700001, 769458.1184999999 6994018.630800001, 769536.7322000004 6993763.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.95,282,-150,,,,,"POLYGON ((770836.7323000003 6993763.942699999, 770736.7320999997 6993763.942699999, 770736.7320999997 6993863.943, 770836.7323000003 6993863.943, 770836.7323000003 6993763.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.96,283,0,,,,,"POLYGON ((782236.7324999999 6993763.942699999, 782136.7322000004 6993763.942699999, 782136.7322000004 6993963.9432, 782236.7324999999 6993963.9432, 782236.7324999999 6993763.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.97,284,-30,,,,,"POLYGON ((746636.7326999996 6993663.942499999, 746436.7323000003 6993763.942699999, 746436.7323000003 6993963.9432, 746592.0059000002 6993885.378800001, 746636.7326999996 6993663.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.98,285,-40,,,,,"POLYGON ((746736.7319999998 6993663.942499999, 746636.7326999996 6993663.942499999, 746592.0059000002 6993885.378800001, 746436.7323000003 6993963.9432, 746277.5528999995 6994204.7875000015, 746236.7318000002 6994863.943300001, 746336.7319999998 6994863.943300001, 746362.1229999997 6994289.382300001, 746711.3420000002 6993938.503800001, 746736.7319999998 6993663.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.99,286,-200,,,,,"POLYGON ((770836.7323000003 6994063.942499999, 770836.7323000003 6993863.943, 770736.7320999997 6993863.943, 770583.0212000003 6993817.659899998, 770385.7558000004 6993707.613899998, 770090.4431999996 6993987.819899999, 770836.7323000003 6994063.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.100,287,10,,,,,"POLYGON ((776836.7325999998 6993663.942499999, 776736.7324000001 6993663.942499999, 776736.7324000001 6993863.943, 776836.7325999998 6993863.943, 776836.7325999998 6993663.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.101,288,20,,,,,"POLYGON ((777336.7318000002 6993663.942499999, 776836.7325999998 6993663.942499999, 776836.7325999998 6993863.943, 776736.7324000001 6993863.943, 776736.7324000001 6993963.9432, 776736.7324000001 6994063.942499999, 776636.7322000004 6994063.942499999, 776636.7322000004 6994163.942699999, 776536.7319 6994163.942699999, 776536.7319 6994263.942899998, 776536.7319 6994363.943100002, 776536.7319 6994563.942699999, 776536.7319 6995363.942600001, 776936.7319 6995363.942600001, 776936.7319 6995863.942699999, 777436.7320999997 6995863.942699999, 777436.7320999997 6996363.942899998, 777936.7322000004 6996363.942899998, 777936.7322000004 6996863.943100002, 778936.7325999998 6996863.943100002, 778936.7325999998 6997363.943300001, 779836.7326999996 6997363.943300001, 779836.7326999996 6996463.943100002, 779336.7324999999 6996463.943100002, 779336.7324999999 6995963.943, 778336.7322000004 6995963.943, 778336.7322000004 6995463.9428, 777836.7319999998 6995463.9428, 777836.7319999998 6994963.942600001, 777336.7318000002 6994963.942600001, 777336.7318000002 6993663.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.102,289,-10,,,,,"POLYGON ((780436.7322000004 6993863.943, 780436.7322000004 6994363.943100002, 780936.7324000001 6994363.943100002, 780936.7324000001 6994863.943300001, 781436.7324999999 6994863.943300001, 781390.7363999998 6994139.339499999, 781110.4627 6993748.2749999985, 780499.1343999999 6993627.468600001, 780436.7322000004 6993863.943))"
dieptepolygonen_noordzee__bonn_gebied_.103,290,10,,,,,"POLYGON ((782336.7326999996 6993663.942499999, 782236.7324999999 6993663.942499999, 782236.7324999999 6993763.942699999, 782236.7324999999 6993963.9432, 782336.7326999996 6993963.9432, 782336.7326999996 6993663.942499999))"
dieptepolygonen_noordzee__bonn_gebied_.104,291,-10,,,,,"POLYGON ((746436.7323000003 6993563.9432, 745936.7320999997 6993563.9432, 745936.7320999997 6993763.942699999, 746436.7323000003 6993763.942699999, 746436.7323000003 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.105,292,-50,,,,,"POLYGON ((769436.7319999998 6993563.9432, 768936.7319 6993563.9432, 768936.7319 6993963.9432, 768836.7324999999 6993963.9432, 768836.7324999999 6994063.942499999, 768736.7323000003 6994063.942499999, 768736.7323000003 6994163.942699999, 768736.7323000003 6994263.942899998, 768636.7320999997 6994263.942899998, 768636.7320999997 6994363.943100002, 768536.7319 6994363.943100002, 768536.7319 6994463.943399999, 768436.7325999998 6994463.943399999, 768236.7322000004 6994463.943399999, 767736.7319999998 6994463.943399999, 767736.7319999998 6994863.943300001, 767636.7326999996 6994863.943300001, 767636.7326999996 6994963.942600001, 767636.7326999996 6995063.9428, 767636.7326999996 6995163.943, 767736.7319999998 6995163.943, 767736.7319999998 6994963.942600001, 767836.7322000004 6994963.942600001, 767880.2866000002 6994707.503600001, 768613.2949000001 6994582.986099999, 769193.0804000003 6993831.7831999995, 769436.7319999998 6993763.942699999, 769436.7319999998 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.106,293,-75,,,,,"POLYGON ((769536.7322000004 6993563.9432, 769436.7319999998 6993563.9432, 769436.7319999998 6993763.942699999, 769536.7322000004 6993763.942699999, 769536.7322000004 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.107,294,-100,,,,,"POLYGON ((769636.7324999999 6993563.9432, 769536.7322000004 6993563.9432, 769536.7322000004 6993763.942699999, 769636.7324999999 6993763.942699999, 769636.7324999999 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.108,295,-125,,,,,"POLYGON ((769736.7326999996 6993563.9432, 769636.7324999999 6993563.9432, 769636.7324999999 6993763.942699999, 769536.7322000004 6993763.942699999, 769458.1184999999 6994018.630800001, 769124.5252999999 6994496.138700001, 768725.5022 6994852.693999998, 768395.1310999999 6995222.3783, 767902.9433000004 6995448.3061, 767836.7322000004 6996363.942899998, 767936.7324000001 6996363.942899998, 767936.7324000001 6996863.943100002, 768936.7319 6996863.943100002, 768989.4665999999 6995600.374899998, 769136.7323000003 6995463.9428, 769234.9742999999 6994925.3257, 769836.7319999998 6994863.943300001, 769793.1776 6994807.503899999, 769341.9078000002 6994459.225200001, 769656.7518999996 6994034.579100002, 769736.7326999996 6993563.9432), (768936.7319 6994863.943300001, 768895.6193000004 6995527.151000001, 768735.7554000001 6995491.304900002, 768865.3457000004 6994913.2228999995, 768936.7319 6994863.943300001))"
dieptepolygonen_noordzee__bonn_gebied_.109,296,-40,,,,,"POLYGON ((776336.7324000001 6993563.9432, 776280.2866000002 6993607.504000001, 775989.9551999997 6994328.316300001, 775936.7324999999 6994763.943100002, 776036.7326999996 6994763.943100002, 776093.9589 6994427.1633, 776293.1771 6993920.382399999, 776336.7324000001 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.110,297,-20,,,,,"POLYGON ((776436.7325999998 6993563.9432, 776436.7325999998 6993963.9432, 776536.7319 6993963.9432, 776536.7319 6993563.9432, 776436.7325999998 6993563.9432))"
dieptepolygonen_noordzee__bonn_gebied_.113,735,-20,,,,,"POLYGON ((744936.7326999996 6990363.942699999, 745395.9117 6990323.0978000015, 745871.1076999996 6990123.5132, 746178.0406999998 6990323.372900002, 746277.5528999995 6990776.473099999, 745936.7320999997 6990863.9428, 745936.7320999997 6991363.943, 746436.7323000003 6991363.943, 746477.8458000002 6990865.530200001, 746974.8184000002 6990702.0658, 747336.7324000001 6990663.943300001, 747336.7324000001 6990563.943100002, 746599.3302999996 6990513.9188, 745918.2752999999 6989969.264899999, 745392.2983999997 6990119.473099999, 744981.1661 6990208.413199998, 744936.7326999996 6990363.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.114,736,5,,,,,"POLYGON ((746636.7326999996 6989963.942699999, 746536.7324999999 6989963.942699999, 746536.7324999999 6990063.942899998, 746636.7326999996 6990063.942899998, 746636.7326999996 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.115,737,10,,,,,"POLYGON ((746636.7326999996 6989963.942699999, 746636.7326999996 6990063.942899998, 746736.7319999998 6990063.942899998, 746736.7319999998 6989963.942699999, 746636.7326999996 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.116,738,-10,,,,,"POLYGON ((755936.7319 6989963.942699999, 755436.7325999998 6989963.942699999, 755436.7325999998 6990463.942899998, 755936.7319 6990463.942899998, 755936.7319 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.117,739,-20,,,,,"POLYGON ((756036.7320999997 6989963.942699999, 755936.7319 6989963.942699999, 755936.7319 6990463.942899998, 755436.7325999998 6990463.942899998, 755436.7325999998 6990663.943300001, 755936.7319 6990663.943300001, 755936.7319 6990563.943100002, 756036.7320999997 6990563.943100002, 756036.7320999997 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.118,740,-30,,,,,"POLYGON ((756236.7325999998 6989963.942699999, 756036.7320999997 6989963.942699999, 756036.7320999997 6990563.943100002, 756236.7325999998 6990463.942899998, 756236.7325999998 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.119,741,-40,,,,,"POLYGON ((756336.7319 6989963.942699999, 756236.7325999998 6989963.942699999, 756236.7325999998 6990463.942899998, 756336.7319 6990463.942899998, 756336.7319 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.120,742,-40,,,,,"POLYGON ((758336.7325999998 6989963.942699999, 758236.7323000003 6989963.942699999, 758236.7323000003 6990263.943399999, 758336.7325999998 6990263.943399999, 758336.7325999998 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.121,743,-10,,,,,"POLYGON ((775336.7320999997 6989963.942699999, 774836.7319 6989963.942699999, 774836.7319 6990063.942899998, 774836.7319 6990163.943100002, 775336.7320999997 6990163.943100002, 775336.7320999997 6989963.942699999))"
dieptepolygonen_noordzee__bonn_gebied_.122,744,-200,,,,,"POLYGON ((650436.7326999996 6989863.942499999, 650381.1660000002 6989908.413400002, 650292.2989999996 6990319.472600002, 648881.1654000003 6990408.4136000015, 648658.9002999999 6990686.0682, 648381.1661999999 6990908.412900001, 648158.9001000002 6991186.068399999, 647881.1660000002 6991408.412999999, 647732.9233999997 6991760.183400001, 647381.1657999996 6991908.413199998, 647292.2988999998 6992019.4727, 646403.9199999999 6992505.361400001, 645955.3843999999 6993065.524, 645792.2983999997 6993819.4728999995, 644991.2247000001 6993908.412999999, 644892.2982000001 6993027.651900001, 645417.7871000003 6992913.9432, 644981.1661 6992819.472600002, 644884.6814000001 6992373.177700002, 644792.2988999998 6993319.4728000015, 643881.1655000001 6993408.412799999, 643402.943 6993689.5473, 642757.0451999996 6994250.038899999, 642381.1659000004 6994408.413199998, 641909.8766999999 6994685.4454, 641492.2991000004 6995019.4728000015, 641232.5328000002 6995108.412900001, 640892.2987000002 6994908.4133, 640435.2670999998 6994819.472399998, 640192.2989999996 6995219.4723000005, 639939.9549000002 6995564.822099999, 639383.9000000004 6995406.033, 638748.4510000004 6995957.485800002, 637788.5882000001 6996124.526900001, 637095.6185999997 6996989.870700002, 636281.1654000003 6997108.4136000015, 635992.2989999996 6997319.4723000005, 635481.1655000001 6997608.412799999, 635192.2991000004 6997819.4725, 634867.4941999996 6997912.319200002, 634692.2988999998 6998919.473099999, 634381.1659000004 6999408.4131000005, 634292.2988999998 7000188.094700001, 634492.2984999996 7000708.413199998, 634581.1662999997 7001068.1723, 634377.3569999998 7001414.919399999, 634792.2991000004 7001908.412999999, 634881.1661 7002419.4725, 635281.0681999996 7002508.413400002, 635866.0286999997 7002040.535500001, 635981.1656999998 7001508.4131000005, 636392.2988999998 7001419.473000001, 636481.1659000004 7001008.412900001, 639680.7752999999 7000919.4728000015, 640386.7323000003 7001121.053300001, 640855.9709000001 7000987.051100001, 641381.1656 7000008.4135, 641764.8572000004 6999528.651999999, 642392.2982999999 6999419.4723000005, 642481.1661 6999008.4131000005, 642892.2984999996 6998919.473099999, 642981.1662999997 6998508.412900001, 643392.2986000003 6998419.4728999995, 643481.1656 6998008.412799999, 643892.2988 6997919.4727, 643981.1656999998 6997008.4133, 644773.0608000001 6996919.472399998, 644881.1659000004 6997419.4725, 645792.2983999997 6997508.4135, 645890.3457000004 6997961.550299998, 645981.1655000001 6996008.412999999, 646392.2988 6995919.4728999995, 647374.1348000001 6995023.6171, 647481.1661 6994408.413199998, 647757.7286 6994029.903900001, 648392.2984999996 6993919.473200001, 648491.0294000003 6993240.762200002, 648892.2987000002 6992919.4728000015, 648981.1656999998 6992508.4136000015, 649392.2988999998 6992419.472600002, 649481.1657999996 6992008.413400002, 649892.2991000004 6991919.4725, 649981.1660000002 6991008.4131000005, 650392.2982999999 6990919.473000001, 650436.7326999996 6989863.942499999))"
