PRODUCT;PROVINCIE;GEMEENTE;FEITCODE;OMSCHRIJVING;ZAKEN;BEDRAG
Wahv;Groningen;Groningen;N560;als bestuurder van een voertuig rijden,terwijl de dimlichten niet aan de eisenvoldoen;12;1015
Wahv;Groningen;Groningen;N640;als bestuurder van een voertuig rijden,terwijl het is voorzien van verblindendeverlichting;2;235
Wahv;Groningen;Groningen;N650;als bestuurder van een voertuig rijden,terwijl het is voorzien van meer lichtenof retroreflect. voorz. dan toegestaan;18;2520
Wahv;Groningen;Groningen;N651;Als best. van voertuig rijden terw. inhet voertuig aanw. licht(en)/object(en)licht uitstralen naar buitenzijde;4;560
Wahv;Groningen;Groningen;N660B;(hulp)koppeling/trekdriehoek/trekboom/onderdelen is niet deugdelijk(beves-tigd)voldoet niet aan gestelde eisen;5;1150
Wahv;Groningen;Groningen;N710B;Als bestuurder van voertuig rijden, ter-wijl het niet is voorzien van een goedwerkende bel/hoorn met vast toonhoogte;4;260
Wahv;Groningen;Groningen;N710C;Als bestuurder van een voertuig rijden,terwijl het niet is voorzien van eengoed werkende bel;2;70
Wahv;Groningen;Groningen;P030;Als bestuurder van een voertuig rijden,terwijl hij wordt gehinderd door passa-giers, lading of op andere wijze;2;390
Wahv;Groningen;Groningen;P041A;als bestuurder van een voertuig rijdenterwijl er onvoldoende zicht is doorvoorruit en/of voorste zijruiten;14;3220
Wahv;Groningen;Groningen;P041C;onvoldoende zicht door voorruit, achter-ruit en zijruiten;1;380
Wahv;Groningen;Groningen;P050;Voertuig heeft geen buitenspiegels, bijeen beperkt zicht door lading of eenachter het voertuig gekoppelde aanhangw.;5;1150
Wahv;Groningen;Groningen;P060A;vtg gebonden lading zodanig vervoerendat gevaar bestaat voor v.h. vtg vallen(stophout, dekzeil etc.);3;1140
Wahv;Groningen;Groningen;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;14;5300
Wahv;Groningen;Groningen;P063;Niet goed functionerende danwel nietgeschikte vastzetsys, zekeringssys,stuwagemidd en onderdelen hiervan;1;190
Wahv;Groningen;Groningen;P070E;Lastdrager heeft geen twee rode achter-/(rem)lichten/niet driehoek. retroreflec-toren/twee ambergele richtingaanwijzers;1;140
Wahv;Groningen;Groningen;P070F;Lastdrager heeft geen goed leesbare/nietafgeschermde kentekenplaat (met goedkeu-ringsmerk) met kenteken v. h. voertuig;11;1520
Wahv;Groningen;Groningen;P070J;Bij vervoer van goederen op het dak zynde goederen niet deugdelijk bevestigdop, in of aan een deugdelijke lastdrager;1;140
Wahv;Groningen;Groningen;P071E;Lastdrager aan zijkant voertuig steektmeer dan 10 cm in de breedte uit enheeft geen vereiste markering;1;140
Wahv;Groningen;Groningen;P080;Als bestuurder van een voertuig rijden,terwijl de lading van het voertuigscherpe delen heeft;7;1610
Wahv;Groningen;Groningen;P081;Als bestuurder van een voertuig rijden,terwijl het verwisselbare uitrustingstukscherpe delen heeft;2;460
Wahv;Groningen;Groningen;P100A;ALS BEST. VAN VOERTUIG RIJDEN, TERWIJLAANHANGW T/M 750 KG NIET IS VOORZIEN VANHET KENTEKEN VAN TREKKEND MOTORRIJTUIG;27;3760
Wahv;Groningen;Groningen;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;4;550
Wahv;Groningen;Groningen;P111A;Overschrijding maximumlengte samenstelvan voertuigen, overschrijding:t/m 0,25;2;560
Wahv;Groningen;Groningen;P121A;lading steekt uit achter achteras ofstootbalk op meer dan 0,60 m afstand,overschrijding: t/m 0,25 m;3;840
Wahv;Groningen;Groningen;P121G;zicht op verlichting,retroreflector,richtingaanwyzer,kentekenplaat belemmerddoor uitst. lading achterzijde voertuig;3;420
Wahv;Groningen;Groningen;P121J;lading steekt uit achter achterste hartas en/of stootbalk is niet op juistewijze aangebracht;1;140
Wahv;Groningen;Groningen;P130C;Met voertuig/samenstel rijden terwijl delengte ondeelbare) lading voor devoorzijde van de aanhangwagen uitsteekt;4;560
Wahv;Groningen;Groningen;P130D;Voertuig/samenstel niet voorzien vanvereiste markering bij (in lengte on-deelbare) uitstekende lading;5;700
Wahv;Groningen;Groningen;P131I;de ondeelbare lading steekt meer dan1 m voor en/of achter het voertuig uit;1;140
Wahv;Groningen;Groningen;P140D;Voertuig met lading/verwiss gedragenuitrstuk die > 0,1 m buiten de zijkant uit-steekt heeft niet de vereiste markering;1;140
Wahv;Groningen;Groningen;P140E;Als bestuurder van een voertuig rijden,terwijl de lading meer dan 0,20 m buitende zijkant(en) v het voertuig uitsteekt;2;280
Wahv;Groningen;Groningen;P171B;Rijden met voertuig(samenst.) terwijl opkenteken- card/bewijs/register ver--melde tmm>25%t/m50% wordt overschreden;1;210
Wahv;Groningen;Groningen;P172N;overschrijding toeg.max. te trekken massa (obv kent. card/bewijs/reg.)aanhangwagen/som aslasten >10% t/m 25%;1;140
Wahv;Groningen;Groningen;P185C;totale massa of som aslasten vanaanhangwagen bedraagt meerdan toegestaan;1;310
Wahv;Groningen;Groningen;P186B;totale massa of som aslasten vanaanhangwagen bedraagt meerdan toegestaan;1;210
Wahv;Groningen;Groningen;P186C;totale massa of som aslasten vanaanhangwagen bedraagt meerdan toegestaan;1;310
Wahv;Groningen;Groningen;P211D;lading die niet aan functie uitrustings-stuk is gerelateerd rust opverwisselbaar uitrustingsstuk;1;140
Wahv;Groningen;Groningen;P211G;voertuigdeel/verwisselbare gedragenuitrustingsstuk > 3.50 m voor hartstuurwiel;1;230
Wahv;Groningen;Groningen;P310E;Met voertuig rijden, terw. de koppelingsdruk middenasaanhw.massa < 750 kg meerbedraagt dan 50 kg of niet neerwaarts is;1;140
Wahv;Groningen;Groningen;P310F;Koppelingsdruk middenasaanhangwagen meteen toegest.massa > 750 kg is < 1% vande toegest.max.massa voertuig;1;140
Wahv;Groningen;Groningen;P320;Met voertuig rijden terwijl rijgedrag ofrijsnelheid niet is aangepast aan ge-bruik nood/reservewiel;1;230
Wahv;Groningen;Groningen;P340B;De losbreekreminrichting is niet op devereiste wijze met het trekkend voertuigverbonden;13;1225
Wahv;Groningen;Groningen;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;16;2240
Wahv;Groningen;Groningen;P540;De ahwm of verws getr uitr.stuk is nietzodanig gekoppeld dat zijdelings uit-wijken zoveel mogelijk wordt voorkomen;4;920
Wahv;Groningen;Groningen;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;26;2465
Wahv;Groningen;Groningen;R301;Niet zoveel mogelijk rechts houden opeen autoweg of autosnelweg;23;3220
Wahv;Groningen;Groningen;R303A;Niet zoveel mogelijk rechts houden opeen andere weg dan autoweg of autosnel-weg;21;2615
Wahv;Groningen;Groningen;R305;Als voetganger niet het voetpad oftrottoir gebruiken;2;80
Wahv;Groningen;Groningen;R308;Als (snor)fietser niet het verplichtefietspad of fiets/bromfietspad volgen;27;1777
Wahv;Groningen;Groningen;R309;Als (snor)fietser bij ontbreken (verpl.)(brom)fietspad niet de rijbaan gebrui-ken (bijv. rijden op trottoir, voetpad);345;22200
Wahv;Groningen;Groningen;R310;Als bromfietser niet het fiets/bromfietspad gebruiken;14;1330
Wahv;Groningen;Groningen;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;52;5030
Wahv;Groningen;Groningen;R312B;Als snorfietser met ingeschakelde ver-brandingsmotor het onverplichte fietspadgebruiken;52;4940
Wahv;Groningen;Groningen;R312C;als snorfietser niet de rijbaangebruiken waar dit verplicht is;4;380
Wahv;Groningen;Groningen;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;140;19600
Wahv;Groningen;Groningen;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;2414;228810
Wahv;Groningen;Groningen;R319;Met een doorgetrokken streep gemarkeerdefietsstrook gebruiken.;2;280
Wahv;Groningen;Groningen;R326;Rechts inhalen waar dat is verboden;67;15060
Wahv;Groningen;Groningen;R331;Een kruispunt blokkeren;3;690
Wahv;Groningen;Groningen;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;13;2315
Wahv;Groningen;Groningen;R346;Afslaan zonder richting aan te geven;17;1395
Wahv;Groningen;Groningen;R347A;Bij het afslaan niet het tegemoetkomendverkeer voor laten gaan;1;230
Wahv;Groningen;Groningen;R347C;Bij het afslaan niet het verkeer naast/rechts dicht achter voor laten gaan;4;780
Wahv;Groningen;Groningen;R395;voertuig zodanig op de weg laten staandat gevaar wordt/kan worden veroorzaaktof verkeer wordt/kan worden gehinderd;49;6770
Wahv;Groningen;Groningen;R396A;Stilstaan op een kruispunt;13;1820
Wahv;Groningen;Groningen;R396B;Stilstaan op een fietsstrook;84;7960
Wahv;Groningen;Groningen;R396C;Stilstaan op de rijbaan langs eenfietsstrook;2;180
Wahv;Groningen;Groningen;R396D;Stilstaan op een oversteekplaats ofbinnen 5 meter daarvan;41;3880
Wahv;Groningen;Groningen;R396F;Stilstaan bij bord bushalte ter hoogtevan geblokte markering;16;1495
Wahv;Groningen;Groningen;R396G;Stilstaan binnen 12 m. van bord bushaltezonder geblokte markering;8;760
Wahv;Groningen;Groningen;R396H;Stilstaan op de rijbaan langs een bus-strook;1;95
Wahv;Groningen;Groningen;R396I;Stilstaan langs een gele doorgetrokkenstreep;131;12400
Wahv;Groningen;Groningen;R397A;Parkeren bij een kruispunt binnen 5meter daarvan;218;20695
Wahv;Groningen;Groningen;R397B;Parkeren voor een in- en/of uitrit;113;10705
Wahv;Groningen;Groningen;R397D;Parkeren op parkeergelegenheid,terwylvoertuig niet tot aangegeven categorieof groep voertuigen behoorde;183;17340
Wahv;Groningen;Groningen;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;97;9190
Wahv;Groningen;Groningen;R397EA;Parkeren op parkeergelegenheid metander doel dan aangegeven wijze;42;3980
Wahv;Groningen;Groningen;R397F;Parkeren op parkeergelegenheid op dagen/uren waarop volgens onderbord verboden;24;2280
Wahv;Groningen;Groningen;R397G;Parkeren langs gele onderbroken streep;69;6530
Wahv;Groningen;Groningen;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;634;59955
Wahv;Groningen;Groningen;R397I;parkeren op parkeerplaats vergunninghou-ders (bord E9) zonder vergunning voordat voertuig;478;45295
Wahv;Groningen;Groningen;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;187;17755
Wahv;Groningen;Groningen;R398;Dubbel parkeren;13;1230
Wahv;Groningen;Groningen;R401;Als bestuurder een voertuig parkeren ineen parkeerschijfzone (niet op zodanig aangeduide park.plts/langs blauwe streep);3;285
Wahv;Groningen;Groningen;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;216;81920
Wahv;Groningen;Groningen;R402C;Parkeren op gehand.parkeerplaats an-ders dan met het voor die gereserveerdegehand.parkeerplaats bestemde voertuig;104;39470
Wahv;Groningen;Groningen;R406;voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;81;7695
Wahv;Groningen;Groningen;R412B;Een bromfiets plaatsen op andere wijzedan is toegestaan;1;60
Wahv;Groningen;Groningen;R414A;Parkeren van een voertuig langer dan6 m / hoger dan 2,4 m op een plaatswaar dit verboden is;1;95
Wahv;Groningen;Groningen;R419;Signalen geven in andere gevallen of opandere wijze dan is toegestaan;10;1940
Wahv;Groningen;Groningen;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);33;2835
Wahv;Groningen;Groningen;R421B;Geen dim of groot licht voeren bij nachtbuiten de bebouwde kom (motorvtg (+ahw),bromfiets, snorfiets of gehandic. vtg);2;280
Wahv;Groningen;Groningen;R425;Groot licht voeren bij dag/tegenkomenander/bij volgen ander (motorvtg (+ahw),bromfiets, snorfiets of gehandic. vtg);1;95
Wahv;Groningen;Groningen;R426A;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/binnen bebouwde kom;16;1240
Wahv;Groningen;Groningen;R426B;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/buiten bebouwde kom;3;285
Wahv;Groningen;Groningen;R428A;Achterkentekenplaatverlichting van hetmotorvoertuig brandt niet gelijktijdigmet lichten aan de voorzijde;2;90
Wahv;Groningen;Groningen;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;12;1130
Wahv;Groningen;Groningen;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;3801;206058
Wahv;Groningen;Groningen;R438N;geen voortdurend zichtbaar wit/geellicht voorzijde of rood licht achter-zijde op bijzondere snorfiets voeren;7;445
Wahv;Groningen;Groningen;R456A;Bij nacht naast het dimlicht of hetmistlicht andere verlichting voerendan is toegestaan;2;280
Wahv;Groningen;Groningen;R458;Dagrijlicht voeren tegelijkmet enig ander licht;1;140
Wahv;Groningen;Groningen;R461A;Autosnelweg gebruiken anders dan metmotorvoertuig dat sneller kan/mag dan60 km/h;3;330
Wahv;Groningen;Groningen;R465C;op autosnelweg zonder noodzaak stilstaanop vluchtstrook of vluchthaven;2;460
Wahv;Groningen;Groningen;R468A;Autoweg gebruiken anders dan met motor-voertuig dat sneller kan/mag dan 50 km/h;18;2530
Wahv;Groningen;Groningen;R472C;op autoweg zonder noodzaak stilstaan opde vluchtstrook of een vluchthaven;3;690
Wahv;Groningen;Groningen;R478;Binnen een erf parkeren anders dan opeen daarvoor bestemde parkeerplaats;287;27175
Wahv;Groningen;Groningen;R486;Voorrangsvoertuig niet voor laten gaan;3;690
Wahv;Groningen;Groningen;R505;Wegrijden zonder het overige verkeervoor te laten gaan;1;230
Wahv;Groningen;Groningen;R510;Invoegen zonder overige verkeer voor telaten gaan;4;920
Wahv;Groningen;Groningen;R511;Uitvoegen zonder overige verkeer voor telaten gaan;1;230
Wahv;Groningen;Groningen;R512;Van rijstrook wisselen zonder overigeverkeer voor te laten gaan;4;920
Wahv;Groningen;Groningen;R514;Bij inhalen geen teken met richtingaan-wijzer geven;5;475
Wahv;Groningen;Groningen;R515;Bij oprijden doorgaande rijbaan geenteken met richtingaanwijzer geven;2;160
Wahv;Groningen;Groningen;R516;Bij verlaten doorgaande rijbaan geenteken met richtingaanwijzer geven;1;95
Wahv;Groningen;Groningen;R517;Bij wisselen van rijstrook geen tekenmet richtingaanwijzer geven;17;1615
Wahv;Groningen;Groningen;R518;Bij belangrijke zijdelingse verplaatsinggeen teken met richtingaanwijzer geven;2;190
Wahv;Groningen;Groningen;R519;Autobus geen gelegenheid geven weg terijden van halte;3;420
Wahv;Groningen;Groningen;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;14;5180
Wahv;Groningen;Groningen;R530A;Bestuurder en/of passagier zit niet opzitplaats tijdens verkeersdeelname;7;980
Wahv;Groningen;Groningen;R530B;Als (brom)fietser een kind jonger dan 8jaar vervoeren op een ondoelmatige/on-veilige voorziening;4;380
Wahv;Groningen;Groningen;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;495;69230
Wahv;Groningen;Groningen;R535F;passagier jonger dan 12 jaar en korterdan 1.35 meter vervoeren zonder gebruikkinderbeveiligingssysteem;10;1400
Wahv;Groningen;Groningen;R535G;voorin passagier 3 tot 18 jaar en korterdan 1.35 meter vervoeren, zonderbeschikbare gordel/kind.bev.systeem;1;140
Wahv;Groningen;Groningen;R535H;passagier jonger dan 3 jaar vervoerenterwijl geen autogordel of kinder-beveiligingssysteem beschikbaar is;2;280
Wahv;Groningen;Groningen;R535I;meer passagiers vervoeren dan erautogordels aanwezig zijn;3;420
Wahv;Groningen;Groningen;R535K;passagier jonger dan 12 jaar en langerdan 1.35 meter vervoeren zonder gebruikbeschikbare autogordel;6;840
Wahv;Groningen;Groningen;R535MO;passagier < 12 jaar vervoeren terwijlwerking gordel of kindbeveiligingssyst.negatief (kan) word(t)(en) beinvloed(t);3;420
Wahv;Groningen;Groningen;R535O;auto-/ veiligh.gordel of kind.bev.syst.gebruiken op wijze die beschermende wer-king negatief beinvloedt/kan beïnvloeden;3;420
Wahv;Groningen;Groningen;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;126;11705
Wahv;Groningen;Groningen;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;13;1750
Wahv;Groningen;Groningen;R539A;personen vervoeren in gesloten laad-ruimte van een motorvoertuig ofbromfiets;2;280
Wahv;Groningen;Groningen;R545;als bestuurder tijdens het rijden eenmobiele telefoon vasthouden;1001;222670
Wahv;Groningen;Groningen;R548;Geen voorrang verlenen bij voorrangsweg.;14;2940
Wahv;Groningen;Groningen;R549A;"Niet stoppen bij ""stopbord"" (bord B7 vanbijlage I RVV 1990)";11;1540
Wahv;Groningen;Groningen;R549B;"Geen voorrang verlenen bij ""stopbord"".";1;230
Wahv;Groningen;Groningen;R549C;"Niet stoppen en geen voorrang verlenenbij ""stopbord"".";1;230
Wahv;Groningen;Groningen;R550A;Als bestuurder handelen in strijd meteen gesloten verklaring in beide rich-tingen;1158;95965
Wahv;Groningen;Groningen;R550B;Handelen in strijd met gesloten verkla-ring in beide richtingen weg(gedeelte)bestemd voor bep.categorie voertuigen;105;12403
Wahv;Groningen;Groningen;R551B;Handelen ism een geslotenverkla-ring (bord C 2 van het RVV 1990. een-richtingverkeer);346;44260
Wahv;Groningen;Groningen;R552A;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C3);46;5570
Wahv;Groningen;Groningen;R552B;Als bestuurder handelen, in strijd meteen gesloten verklaring, eenrichtingsweg(bord C4);27;3780
Wahv;Groningen;Groningen;R553B;Handelen ism een geslotenverkla-ring voor motorvoertuigen op meer dan 2wielen, bord C 6 bijlage I RVV 1990.;3;285
Wahv;Groningen;Groningen;R559;Handelen ism een geslotenverkla-ring voor alle motorvoertuigen:bord C 12/20.;144;13665
Wahv;Groningen;Groningen;R560;Handelen ism een geslotenverkla-ring voor bromfietsen, snorfietsen ofgehandicaptenvtg.;50;3250
Wahv;Groningen;Groningen;R561;Handelen ism een geslotenverkla-ring voor fietsen: bord C 14;1;30
Wahv;Groningen;Groningen;R562;Handelen ism een geslotenverkla-ring voor fietsen: bord C15/23.;1;65
Wahv;Groningen;Groningen;R563;Lopen in strijd met geslotenverklaring;3;75
Wahv;Groningen;Groningen;R564;Handelen ism een geslotenverkla-ring: bord C 17/32.;2;280
Wahv;Groningen;Groningen;R565;Handelen ism een geslotenverkla-ring: bord C18.;1;140
Wahv;Groningen;Groningen;R574;Rijden in strijd met de verplichte rij-richting op een rotonde:bord D1;4;380
Wahv;Groningen;Groningen;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;14;1265
Wahv;Groningen;Groningen;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;14;1320
Wahv;Groningen;Groningen;R577;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D5;5;475
Wahv;Groningen;Groningen;R578;Rijden in strijd met gebod tot het vol-gen van een van de aangegeven rijrichtingen: D6;3;280
Wahv;Groningen;Groningen;R579;Rijden in strijd met gebod tot het vol-gen van een van de aangegeven rijrich-tingen: D7;1;95
Wahv;Groningen;Groningen;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);4099;388155
Wahv;Groningen;Groningen;R585;Verbod stil te staan (bord E2);160;15110
Wahv;Groningen;Groningen;R593;Negeren inhaalverbod: bord F 1/40.;4;920
Wahv;Groningen;Groningen;R594;Negeren van een inhaalverbod vrachtau-to's: bord F 3/42.;3;690
Wahv;Groningen;Groningen;R596;Negeren keerverbod: bord F 7/48.;7;980
Wahv;Groningen;Groningen;R599A;als best. van een motorvtg, niet zijndelijnbus, gebr. maken van een voor lijn-bus bestemde rijbaan of rijstrook (F13);4;380
Wahv;Groningen;Groningen;R599D;als best. v/e motorvtg, geen vrachtauto/lijnbus, gebruik maken v/e uitsl. voorvrachta./lijnb. best. rijbaan/strk (F19);1;95
Wahv;Groningen;Groningen;R601;niet doorgaan bij groen licht:driekleurrig verkeerslicht;2;280
Wahv;Groningen;Groningen;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;3911;776965
Wahv;Groningen;Groningen;R604;Niet stoppen voor rood licht: tweekleu-rig verkeerslicht.;44;3920
Wahv;Groningen;Groningen;R608;niet stoppen voor rood knipperlichtbij overweglichten;53;6525
Wahv;Groningen;Groningen;R609;Niet stoppen voor rood licht bij een brug;8;1465
Wahv;Groningen;Groningen;R612;OVERSTEKEN BIJ ROOD VOETGANGERSLICHT;2;130
Wahv;Groningen;Groningen;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);23;3220
Wahv;Groningen;Groningen;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);41;9290
Wahv;Groningen;Groningen;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);12;2760
Wahv;Groningen;Groningen;R618;Als bestuurder een verdrijvingsvlakgebruiken;43;9890
Wahv;Groningen;Groningen;R618A;Als bestuurder een puntstukgebruiken;33;7590
Wahv;Groningen;Groningen;R619;Op een kruispunt niet de richting volgendie de voorsorteerstrook aangeeft;165;37740
Wahv;Groningen;Groningen;R619A;als bestuurder na verlaten doorgaande rijbaan een andere richting volgen dan derichting van de uitrijstrook;8;1840
Wahv;Groningen;Groningen;R620;Niet stoppen voor een stopstreep.;3;555
Wahv;Groningen;Groningen;R621;"Bij op wegdek aangebrachte ""haaietanden""geen voorrang verlenen aan bestuurdersop kruisende weg.";11;2250
Wahv;Groningen;Groningen;R622;"anders dan met lijn-bus of autobus gebruik maken van busbaanof strook aangeduid met ""Bus""";133;17253
Wahv;Groningen;Groningen;R622A;als weggebruiker gebruik maken van bus-baan of - strook aangeduid met: lijnbus;16;2043
Wahv;Groningen;Groningen;S005A;Niet voldoende afstand houden,snelheid tot en met 80 km/h;5;1400
Wahv;Groningen;Groningen;VA004;Overschrijding maximum snelheidbinnen bebouwde kom, met 4 km/h;6721;184815
Wahv;Groningen;Groningen;VA005;Overschrijding maximum snelheidbinnen bebouwde kom, met 5 km/h;5643;189304
Wahv;Groningen;Groningen;VA006;Overschrijding maximum snelheidbinnen bebouwde kom, met 6 km/h;4785;193909
Wahv;Groningen;Groningen;VA007;Overschrijding maximum snelheidbinnen bebouwde kom, met 7 km/h;4098;195094
Wahv;Groningen;Groningen;VA008;Overschrijding maximum snelheidbinnen bebouwde kom, met 8 km/h;3512;191727
Wahv;Groningen;Groningen;VA009;Overschrijding maximum snelheidbinnen bebouwde kom, met 9 km/h;3039;190037
Wahv;Groningen;Groningen;VA010;Overschrijding maximum snelheidbinnen bebouwde kom, met 10 km/h;2564;181194
Wahv;Groningen;Groningen;VA011;Overschrijding maximum snelheidbinnen bebouwde kom, met 11 km/h;2202;208219
Wahv;Groningen;Groningen;VA012;Overschrijding maximum snelheidbinnen bebouwde kom, met 12 km/h;1956;202776
Wahv;Groningen;Groningen;VA013;Overschrijding maximum snelheidbinnen bebouwde kom, met 13 km/h;1525;173189
Wahv;Groningen;Groningen;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;1309;158999
Wahv;Groningen;Groningen;VA015;Overschrijding maximum snelheidbinnen bebouwde kom, met 15 km/h;1150;150894
Wahv;Groningen;Groningen;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;910;128748
Wahv;Groningen;Groningen;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;774;117337
Wahv;Groningen;Groningen;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;626;102454
Wahv;Groningen;Groningen;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;503;87451
Wahv;Groningen;Groningen;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;476;89862
Wahv;Groningen;Groningen;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;325;65109
Wahv;Groningen;Groningen;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;290;61434
Wahv;Groningen;Groningen;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;222;50016
Wahv;Groningen;Groningen;VA024;Overschrijding maximum snelheidbinnen bebouwde kom, met 24 km/h;206;48887
Wahv;Groningen;Groningen;VA025;Overschrijding maximum snelheidbinnen bebouwde kom, met 25 km/h;167;42239
Wahv;Groningen;Groningen;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;119;31533
Wahv;Groningen;Groningen;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;95;26781
Wahv;Groningen;Groningen;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;84;25201
Wahv;Groningen;Groningen;VA029;Overschrijding maximum snelheidbinnen bebouwde kom, met 29 km/h;67;20900
Wahv;Groningen;Groningen;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;56;18420
Wahv;Groningen;Groningen;VB004;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 4 km/h;1837;50319
Wahv;Groningen;Groningen;VB005;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 5 km/h;1447;48506
Wahv;Groningen;Groningen;VB006;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 6 km/h;1167;47089
Wahv;Groningen;Groningen;VB007;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 7 km/h;922;43766
Wahv;Groningen;Groningen;VB008;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 8 km/h;745;40565
Wahv;Groningen;Groningen;VB009;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 9 km/h;646;40272
Wahv;Groningen;Groningen;VB010;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 10 km/h;496;35000
Wahv;Groningen;Groningen;VB011;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 11 km/h;388;36801
Wahv;Groningen;Groningen;VB012;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 12 km/h;357;36974
Wahv;Groningen;Groningen;VB013;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 13 km/h;327;37242
Wahv;Groningen;Groningen;VB014;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 14 km/h;260;31733
Wahv;Groningen;Groningen;VB015;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 15 km/h;205;27059
Wahv;Groningen;Groningen;VB016;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 16 km/h;184;26300
Wahv;Groningen;Groningen;VB017;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 17 km/h;153;23321
Wahv;Groningen;Groningen;VB018;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 18 km/h;138;22659
Wahv;Groningen;Groningen;VB019;Overschrijding maximumsnelheid binnen debebouwde kom, (verkeersbord A1)met 19 km/h;95;16433
