FID,dijkrnr1,dijkrnr2,dijkr1,dijkr2,norm,vb_wk_nu,vb_wk_na,kd_naam,naam_compl,kd_code1,kd_code2,id_beheer,vnk_code,kunstwerk,kd_type,kd_type_om,kd_opm,categorie,toetsobjec,x_pr_dr,y_pr_dr,beheerder,provnaam,rws,se_anno_cad_data,gdb_geomattr_data,shape
kunstwerken_0910.1471,74,nvt,Neer,nvt,1:250,nvt,nvt,coupure ROG.2.9.C,nvt,KD.74.co.012,nvt,ROG.2.9.C,nvt,1610,co,coupure,nvt,a,waterkerend kunstwerk,196936.552124,363110.498108,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196936.55200000107 363110.4979999997)
kunstwerken_0910.1472,74,nvt,Neer,nvt,1:250,nvt,nvt,stuw ROG.2.4.S,nvt,KD.74.st.013,nvt,ROG.2.4.S,nvt,1611,st,stuw,nvt,a,waterkerend kunstwerk,196841.931091,363164.227112,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196841.93100000173 363164.2270000018)
kunstwerken_0910.1473,74,nvt,Neer,nvt,1:250,nvt,nvt,stuw ROG.2.5.S,nvt,KD.74.st.014,nvt,ROG.2.5.S,nvt,1612,st,stuw,nvt,a,waterkerend kunstwerk,196707.021118,363143.913086,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196707.02100000158 363143.9129999988)
kunstwerken_0910.1474,74,nvt,Neer,nvt,1:250,nvt,nvt,inlaatsluis ROG.2.3.S,nvt,KD.74.is.015,nvt,ROG.2.3.S,nvt,1613,is,inlaatsluis,nvt,a,waterkerend kunstwerk,196695.160302,363159.101643,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196695.16000000015 363159.1020000018)
kunstwerken_0910.1475,75,nvt,Buggenum,nvt,1:250,nvt,nvt,coupure HAE.1.3.C,nvt,KD.75.co.001,nvt,HAE.1.3.C,nvt,1614,co,coupure,nvt,a,waterkerend kunstwerk,197158.474,360207.056,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (197158.47399999946 360207.0560000017)
kunstwerken_0910.1476,75,nvt,Buggenum,nvt,1:250,nvt,nvt,stuw HAE.D.1.S,nvt,KD.75.st.002,nvt,HAE.D.1.S,nvt,1615,st,stuw,nvt,a,waterkerend kunstwerk,196861.717,360087.176,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196861.71700000018 360087.17599999905)
kunstwerken_0910.1477,75,nvt,Buggenum,nvt,1:250,nvt,nvt,stuw HAE.1.1.S,nvt,KD.75.st.003,nvt,HAE.1.1.S,nvt,1616,st,stuw,nvt,a,waterkerend kunstwerk,196539.017,360148.001,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (196539.01700000092 360148.0009999983)
kunstwerken_0910.1478,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1281,nvt,KD.76b.du.001,nvt,gm_id = 1281,nvt,1617,du,duiker,kwk_vnm = 0003,a,waterkerend kunstwerk,196813.935306,356790.677266,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196813.93499999866 356790.6770000011)
kunstwerken_0910.1479,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,stuw; ID:  247,nvt,KD.76c.st.001,nvt,gm_id =  247,nvt,1618,st,stuw,kwkident = 40.9406813174841,a,waterkerend kunstwerk,196509.319872,355452.264768,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196509.3200000003 355452.2650000006)
kunstwerken_0910.1480,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1280,nvt,KD.76b.du.002,nvt,gm_id = 1280,nvt,1619,du,duiker,kwk_vnm = 0005,a,waterkerend kunstwerk,196808.114206,356806.720766,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196808.11400000006 356806.72100000083)
kunstwerken_0910.1481,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  334,nvt,KD.76c.co.002,nvt,gm_id =  334,nvt,1620,co,coupure,kwkident = 148.465210004483,a,waterkerend kunstwerk,196246.152,355745.562,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196246.15199999884 355745.561999999)
kunstwerken_0910.1482,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,coupure; ID:  328,nvt,KD.76b.co.003,nvt,gm_id =  328,nvt,1621,co,coupure,kwkident = 68.0087359576634,a,waterkerend kunstwerk,196759.195319,356907.919073,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196759.1950000003 356907.91899999976)
kunstwerken_0910.1483,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  322,nvt,KD.76c.co.003,nvt,gm_id =  322,nvt,1622,co,coupure,kwkident = -123.305896353585,a,waterkerend kunstwerk,196248.64766,355848.901042,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196248.64799999818 355848.90100000054)
kunstwerken_0910.1484,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1275,nvt,KD.76b.du.004,nvt,gm_id = 1275,nvt,1623,du,duiker,kwk_vnm = 0020,a,waterkerend kunstwerk,196732.478406,356962.404666,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196732.47800000012 356962.4050000012)
kunstwerken_0910.1485,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,duiker; ID: 1291,nvt,KD.76c.du.004,nvt,gm_id = 1291,nvt,1624,du,duiker,kwk_vnm = 0007,a,waterkerend kunstwerk,196252.386306,355899.320766,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196252.38599999994 355899.3209999986)
kunstwerken_0910.1486,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,coupure; ID:  332,nvt,KD.76b.co.005,nvt,gm_id =  332,nvt,1625,co,coupure,kwkident = 115.361765833266,a,waterkerend kunstwerk,196741.912,356986.736,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196741.91200000048 356986.73600000143)
kunstwerken_0910.1487,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  323,nvt,KD.76c.co.005,nvt,gm_id =  323,nvt,1626,co,coupure,kwkident = 121.353441005218,a,waterkerend kunstwerk,196297.902718,355963.376163,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196297.90300000086 355963.3759999983)
kunstwerken_0910.1488,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1276,nvt,KD.76b.du.006,nvt,gm_id = 1276,nvt,1627,du,duiker,kwk_vnm = 0030,a,waterkerend kunstwerk,196782.684106,357065.597666,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196782.68400000036 357065.59800000116)
kunstwerken_0910.1489,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  330,nvt,KD.76c.co.006,nvt,gm_id =  330,nvt,1628,co,coupure,kwkident = 118.379973401761,a,waterkerend kunstwerk,196387.374191,356156.031948,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196387.3740000017 356156.0320000015)
kunstwerken_0910.1490,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1277,nvt,KD.76b.du.007,nvt,gm_id = 1277,nvt,1629,du,duiker,kwk_vnm = 0035,a,waterkerend kunstwerk,196916.661006,357204.760666,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196916.66099999845 357204.76099999994)
kunstwerken_0910.1491,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  325,nvt,KD.76c.co.007,nvt,gm_id =  325,nvt,1630,co,coupure,kwkident = -59.9056487231353,a,waterkerend kunstwerk,196388.126845,356170.61895,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196388.12700000033 356170.618999999)
kunstwerken_0910.1492,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1278,nvt,KD.76b.du.008,nvt,gm_id = 1278,nvt,1631,du,duiker,kwk_vnm = 0040,a,waterkerend kunstwerk,197059.415006,357278.518866,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (197059.4149999991 357278.51900000125)
kunstwerken_0910.1493,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  326,nvt,KD.76c.co.008,nvt,gm_id =  326,nvt,1632,co,coupure,kwkident = -59.6512362789988,a,waterkerend kunstwerk,196399.942347,356192.228914,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196399.94200000167 356192.2289999984)
kunstwerken_0910.1494,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1273,nvt,KD.76b.du.009,nvt,gm_id = 1273,nvt,1633,du,duiker,kwk_vnm = 0075,a,waterkerend kunstwerk,197610.688306,357140.647866,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (197610.688000001 357140.6479999982)
kunstwerken_0910.1495,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  327,nvt,KD.76c.co.009,nvt,gm_id =  327,nvt,1634,co,coupure,kwkident = 121.353436014556,a,waterkerend kunstwerk,196418.084849,356217.860786,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196418.0850000009 356217.86100000143)
kunstwerken_0910.1496,76b,nvt,Roermond 5,nvt,1:250,nvt,nvt,duiker; ID: 1273,nvt,KD.76b.du.010,nvt,gm_id = 1273,nvt,1635,du,duiker,kwk_vnm = 0075,nvt,waterkerend kunstwerk,197692.266406,357062.758666,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (197692.2659999989 357062.7589999996)
kunstwerken_0910.1497,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  329,nvt,KD.76c.co.010,nvt,gm_id =  329,nvt,1636,co,coupure,kwkident = 76.5999399900936,a,waterkerend kunstwerk,196488.407467,356343.956349,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196488.40700000152 356343.95600000024)
kunstwerken_0910.1498,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,coupure; ID:  324,nvt,KD.76c.co.011,nvt,gm_id =  324,nvt,1637,co,coupure,kwkident = 174.390281225084,a,waterkerend kunstwerk,196554.320897,356470.317595,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196554.3209999986 356470.31799999997)
kunstwerken_0910.1499,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,stuw; ID:  503,nvt,KD.76c.st.012,nvt,gm_id =  503,nvt,1638,st,stuw,kwkident = 49.027250003848,a,waterkerend kunstwerk,196573.274389,356500.616408,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196573.2740000002 356500.6160000004)
kunstwerken_0910.1500,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,duiker; ID: 1393,nvt,KD.76c.du.013,nvt,gm_id = 1393,nvt,1639,du,duiker,kwk_vnm = 0066,a,waterkerend kunstwerk,196562.909606,356654.544566,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196562.91000000015 356654.5450000018)
kunstwerken_0910.1501,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,duiker; ID: 1393,nvt,KD.76c.du.014,nvt,gm_id = 1393,nvt,1640,du,duiker,kwk_vnm = 0066,a,waterkerend kunstwerk,196634.682106,356763.228366,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196634.68200000003 356763.2280000001)
kunstwerken_0910.1502,76c,nvt,Roermond 4,nvt,1:250,nvt,nvt,duiker; ID: 1393,nvt,KD.76c.du.015,nvt,gm_id = 1393,nvt,1641,du,duiker,kwk_vnm = 0066,a,waterkerend kunstwerk,196727.891506,356750.599466,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (196727.89200000092 356750.59899999946)
kunstwerken_0910.1503,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,duiker; ID: 1272,nvt,KD.77.du.001,nvt,gm_id = 1272,nvt,1642,du,duiker,kwk_vnm = 0040,a,waterkerend kunstwerk,194225.722606,355668.653966,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (194225.72300000116 355668.65399999917)
kunstwerken_0910.1504,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,coupure; ID:  314,nvt,KD.77.co.002,nvt,gm_id =  314,nvt,1643,co,coupure,kwkident = -21.0199640134718,a,waterkerend kunstwerk,194333.619006,355701.691782,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (194333.61899999902 355701.69200000167)
kunstwerken_0910.1505,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,duiker; ID: 1241,nvt,KD.77.du.003,nvt,gm_id = 1241,nvt,1644,du,duiker,kwk_vnm = 0060,a,waterkerend kunstwerk,194517.394206,355610.124766,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (194517.39400000125 355610.125)
kunstwerken_0910.1506,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,coupure; ID:  320,nvt,KD.77.co.004,nvt,gm_id =  320,nvt,1645,co,coupure,kwkident = 121.812845347509,a,waterkerend kunstwerk,194789.196104,355443.006025,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (194789.1959999986 355443.006000001)
kunstwerken_0910.1507,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,duiker; ID: 1392,nvt,KD.77.du.005,nvt,gm_id = 1392,nvt,1646,du,duiker,kwk_vnm = 0068,a,waterkerend kunstwerk,194888.129506,355344.718566,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (194888.12999999896 355344.7190000005)
kunstwerken_0910.1508,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,coupure; ID:  313,nvt,KD.77.co.006,nvt,gm_id =  313,nvt,1647,co,coupure,kwkident = 40.1585388339839,a,waterkerend kunstwerk,194912.393255,355324.645483,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (194912.39299999923 355324.64499999955)
kunstwerken_0910.1509,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,coupure; ID:  315,nvt,KD.77.co.007,nvt,gm_id =  315,nvt,1648,co,coupure,kwkident = 40.1584828344863,a,waterkerend kunstwerk,195042.303719,355216.682006,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (195042.3040000014 355216.68200000003)
kunstwerken_0910.1510,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,duiker; ID: 1245,nvt,KD.77.du.008,nvt,gm_id = 1245,nvt,1649,du,duiker,kwk_vnm = 0105,a,waterkerend kunstwerk,195106.571606,355162.996166,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (195106.57200000063 355162.99599999934)
kunstwerken_0910.1511,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,duiker; ID: 1268,nvt,KD.77.du.009,nvt,gm_id = 1268,nvt,1650,du,duiker,kwk_vnm = 0113,a,waterkerend kunstwerk,195206.362506,355149.217066,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (195206.36300000176 355149.2170000002)
kunstwerken_0910.1512,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,duiker; ID: 1269,nvt,KD.77.du.010,nvt,gm_id = 1269,nvt,1651,du,duiker,kwk_vnm = 0112,a,waterkerend kunstwerk,195206.568206,355148.238266,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (195206.56799999997 355148.23800000176)
kunstwerken_0910.1513,77,nvt,Roermond 3,nvt,1:250,nvt,nvt,coupure; ID:  312,nvt,KD.77.co.011,nvt,gm_id =  312,nvt,1652,co,coupure,kwkident = 29.1393718114143,a,waterkerend kunstwerk,195211.392,355141.254,Waterschap Roer en Overmaas,Limburg,NEE,,,POINT (195211.39200000092 355141.25400000066)
kunstwerken_0910.1514,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.2.33.C,nvt,KD.68rvg.co.042,nvt,TEG.2.33.C,nvt,1486,co,coupure,nvt,a,waterkerend kunstwerk,207021.14,373334.436,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (207021.1400000006 373334.4360000007)
kunstwerken_0910.1515,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.2.32.C,nvt,KD.68rvg.co.043,nvt,TEG.2.32.C,nvt,1487,co,coupure,nvt,a,waterkerend kunstwerk,206889.591,373211.122,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206889.59099999815 373211.1220000014)
kunstwerken_0910.1516,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.2.31.W,nvt,KD.68rvg.de.044,nvt,TEG.2.31.W,nvt,1488,de,demontabele wand,nvt,a,waterkerend kunstwerk,206794.999,373134.549,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206794.9990000017 373134.5489999987)
kunstwerken_0910.1517,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.2.30.W,nvt,KD.68rvg.de.045,nvt,TEG.2.30.W,nvt,1489,de,demontabele wand,nvt,a,waterkerend kunstwerk,206787.488,373128.213,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206787.48800000176 373128.2129999995)
kunstwerken_0910.1518,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,stuw TEG.D.9.S,nvt,KD.68rvg.st.046,nvt,TEG.D.9.S,nvt,1490,st,stuw,nvt,a,waterkerend kunstwerk,206778.186096,373114.460083,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206778.1860000007 373114.4600000009)
kunstwerken_0910.1519,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.2.29.W,nvt,KD.68rvg.de.047,nvt,TEG.2.29.W,nvt,1491,de,demontabele wand,nvt,a,waterkerend kunstwerk,206747.257147,373088.612681,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206747.25699999928 373088.61300000176)
kunstwerken_0910.1520,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.14.C,nvt,KD.60.co.015,nvt,BER.1.14.C,nvt,1324,co,coupure,nvt,a,waterkerend kunstwerk,203674.808789,395734.40254,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203674.80900000036 395734.40300000086)
kunstwerken_0910.1521,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.15.C,nvt,KD.60.co.016,nvt,BER.1.15.C,nvt,1325,co,coupure,nvt,a,waterkerend kunstwerk,203663.623654,395728.243713,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203663.6240000017 395728.243999999)
kunstwerken_0910.1522,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.16.C,nvt,KD.60.co.017,nvt,BER.1.16.C,nvt,1326,co,coupure,nvt,a,waterkerend kunstwerk,203651.614758,395731.783934,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203651.61499999836 395731.78400000185)
kunstwerken_0910.1523,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.17.C,nvt,KD.60.co.018,nvt,BER.1.17.C,nvt,1327,co,coupure,nvt,a,waterkerend kunstwerk,203625.357932,395739.540417,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203625.35799999908 395739.5399999991)
kunstwerken_0910.1524,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.18.C,nvt,KD.60.co.019,nvt,BER.1.18.C,nvt,1328,co,coupure,nvt,a,waterkerend kunstwerk,203614.813964,395750.525331,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203614.8139999993 395750.5249999985)
kunstwerken_0910.1525,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.19.C,nvt,KD.60.co.020,nvt,BER.1.19.C,nvt,1329,co,coupure,nvt,a,waterkerend kunstwerk,203600.90184,395753.743192,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203600.90199999884 395753.7430000007)
kunstwerken_0910.1526,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.20.C,nvt,KD.60.co.021,nvt,BER.1.20.C,nvt,1330,co,coupure,nvt,a,waterkerend kunstwerk,203587.124803,395756.909153,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203587.125 395756.90900000185)
kunstwerken_0910.1527,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.21.C,nvt,KD.60.co.022,nvt,BER.1.21.C,nvt,1331,co,coupure,nvt,a,waterkerend kunstwerk,203573.431369,395761.803882,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203573.43100000173 395761.8040000014)
kunstwerken_0910.1528,60,nvt,Well,nvt,1:250,nvt,nvt,coupure BER.1.22.C,nvt,KD.60.co.023,nvt,BER.1.22.C,nvt,1332,co,coupure,nvt,a,waterkerend kunstwerk,203554.1785,395686.309953,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (203554.1790000014 395686.30999999866)
kunstwerken_0910.1529,60,nvt,Well,nvt,1:250,nvt,nvt,stuw BER.3.5.S,nvt,KD.60.st.024,nvt,BER.3.5.S,nvt,1333,st,stuw,nvt,a,waterkerend kunstwerk,201267.959135,397970.636973,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201267.95899999887 397970.63699999824)
kunstwerken_0910.1530,60,nvt,Well,nvt,1:250,nvt,nvt,stuw BER.3.1.S,nvt,KD.60.st.025,nvt,BER.3.1.S,nvt,1334,st,stuw,nvt,a,waterkerend kunstwerk,201267.878866,397970.77073,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201267.87900000066 397970.7710000016)
kunstwerken_0910.1531,60,nvt,Well,nvt,1:250,nvt,nvt,stuw BER.3.2.S,nvt,KD.60.st.026,nvt,BER.3.2.S,nvt,1335,st,stuw,nvt,a,waterkerend kunstwerk,201259.349879,397989.70526,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201259.3500000015 397989.7049999982)
kunstwerken_0910.1532,60,nvt,Well,nvt,1:250,nvt,nvt,stuw BER.3.3.S,nvt,KD.60.st.027,nvt,BER.3.3.S,nvt,1336,st,stuw,nvt,a,waterkerend kunstwerk,201237.232,398045.511,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201237.23200000077 398045.51099999994)
kunstwerken_0910.1533,60,nvt,Well,nvt,1:250,nvt,nvt,stuw BER.3.4.S,nvt,KD.60.st.028,nvt,BER.3.4.S,nvt,1337,st,stuw,nvt,a,waterkerend kunstwerk,201239.279,398047.26,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201239.27899999917 398047.26000000164)
kunstwerken_0910.1534,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.1.S,nvt,KD.61+62.st.001,nvt,MEE.7.1.S,nvt,1338,st,stuw,nvt,a,waterkerend kunstwerk,201142.635,396211.208,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201142.63500000164 396211.20800000057)
kunstwerken_0910.1535,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.9.S,nvt,KD.61+62.st.002,nvt,MEE.7.9.S,nvt,1339,st,stuw,nvt,a,waterkerend kunstwerk,201313.620321,396276.195004,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201313.62000000104 396276.1950000003)
kunstwerken_0910.1536,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.5.S,nvt,KD.61+62.st.003,nvt,MEE.7.5.S,nvt,1340,st,stuw,nvt,a,waterkerend kunstwerk,201317.080147,396275.449507,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201317.0799999982 396275.44999999925)
kunstwerken_0910.1537,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.4.S,nvt,KD.61+62.st.004,nvt,MEE.7.4.S,nvt,1341,st,stuw,nvt,a,waterkerend kunstwerk,201363.406657,396265.849562,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201363.40700000152 396265.8500000015)
kunstwerken_0910.1538,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.3.S,nvt,KD.61+62.st.005,nvt,MEE.7.3.S,nvt,1342,st,stuw,nvt,a,waterkerend kunstwerk,201372.204252,396259.487591,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201372.2039999999 396259.48800000176)
kunstwerken_0910.1539,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.8.S,nvt,KD.61+62.st.006,nvt,MEE.7.8.S,nvt,1343,st,stuw,nvt,a,waterkerend kunstwerk,201571.762,396156.196,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201571.76199999824 396156.1959999986)
kunstwerken_0910.1540,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,stuw MEE.7.7.S,nvt,KD.61+62.st.007,nvt,MEE.7.7.S,nvt,1344,st,stuw,nvt,a,waterkerend kunstwerk,201650.388284,396115.316784,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (201650.38800000027 396115.31700000167)
kunstwerken_0910.1541,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,gemaal MEE.4.26.LP,nvt,KD.61+62.gm.008,nvt,MEE.4.26.LP,nvt,1345,gm,gemaal,nvt,a,waterkerend kunstwerk,202987.649907,395111.971775,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (202987.6499999985 395111.97199999914)
kunstwerken_0910.1542,61+62,nvt,Wanssum,nvt,1:250,nvt,nvt,gemaal MEE.4.25.LP,nvt,KD.61+62.gm.009,nvt,MEE.4.25.LP,nvt,1346,gm,gemaal,nvt,a,waterkerend kunstwerk,202996.501994,395041.937054,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (202996.50200000033 395041.936999999)
kunstwerken_0910.1543,36-a,nvt,Keent,nvt,1:1250,nvt,nvt,Gemaal Keent,nvt,KD.36-a.gm.001,nvt,D/Kw 30,nvt,914,gm,gemaal,nvt,a,waterkerend kunstwerk,176419.827,420934.38,Waterschap Aa en Maas,Noord-Brabant,NEE,,,POINT (176419.82699999958 420934.37999999896)
kunstwerken_0910.1544,36,nvt,Land van Heusden/de Maaskant,nvt,1:1250,nvt,nvt,Gemaal Gansoijen,nvt,KD.36.gm.002,nvt,A/Kw 1003,nvt,915,gm,gemaal,nvt,a,waterkerend kunstwerk,133327.109635,413957.593332,Waterschap Aa en Maas,Noord-Brabant,NEE,,,POINT (133327.1099999994 413957.5929999985)
kunstwerken_0910.1545,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.1.24.C,nvt,KD.68rvg.co.074,nvt,TEG.1.24.C,nvt,1518,co,coupure,nvt,nvt,waterkerend kunstwerk,206002.746946,371860.966557,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206002.74700000137 371860.9670000002)
kunstwerken_0910.1546,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.1.23.C,nvt,KD.68rvg.co.075,nvt,TEG.1.23.C,nvt,1519,co,coupure,nvt,a,waterkerend kunstwerk,206003.722,371843.936,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206003.72199999914 371843.9360000007)
kunstwerken_0910.1547,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,coupure TEG.1.23.C,nvt,KD.68rvg.co.076,nvt,TEG.1.23.C,nvt,1520,co,coupure,nvt,a,waterkerend kunstwerk,206003.722,371843.936,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (206003.72199999914 371843.9360000007)
kunstwerken_0910.1548,68rvg,nvt,Venlo-Velden Zuid,nvt,1:250,nvt,nvt,demontabele wand TEG.1.22.W,nvt,KD.68rvg.de.077,nvt,TEG.1.22.W,nvt,1521,de,demontabele wand,nvt,a,waterkerend kunstwerk,205990.976,371842.276,Waterschap Peel en Maasvallei,Limburg,NEE,,,POINT (205990.9759999998 371842.27600000054)
