Boomsoort Wet. Naam;Boomsoort Ned. Naam;Eigendom;Plantjaar;Stamdiameter;Boomhoogte;Standplaats;Boomvorm;X-coordinaat;Y-coordinaat;Elementnummer;Eindbeeld
Salix alba 'Belders';Wilg;Gemeente;;;;;;;;08-35-001-5420;
Alnus incana 'Laciniata';Els;Gemeente;1970;45;20;GRAS INTENSIEF;;104547,325;422294,366;08-35-001-5430;
Alnus incana 'Laciniata';Els;Gemeente;1970;45;20;GRAS INTENSIEF;;104539,321;422299,616;08-35-001-5440;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1987;60;35;BEPLANTING;;104453,967;422149,916;08-35-036-0120;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1987;60;34;BEPLANTING;;104451,9;422153,083;08-35-036-6040;
Populus x canadensis 'Robusta';Canadese populier;Gemeente;1987;55;35;BEPLANTING;;104455,84;422153,083;08-35-036-6050;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105201,361;422375,484;09-37-006-0010;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105200,146;422398,536;09-37-006-0020;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105203,787;422390,029;09-37-006-0021;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105197,696;422384,028;09-37-006-0022;
Tilia x europaea;Linde;Gemeente;1960;45;20;GRAS INTENSIEF;;105160,939;422398,322;09-37-006-0040;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105164,183;422390,617;09-37-006-0050;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105158,546;422382,426;09-37-006-0051;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105166,739;422405,374;09-37-006-0060;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105164,137;422412,238;09-37-006-0070;
Tilia x europaea;Linde;Gemeente;1960;60;20;GRAS INTENSIEF;;105169,466;422418,965;09-37-006-0080;
Tilia x europaea;Linde;Gemeente;1960;65;20;GRAS INTENSIEF;;105166,353;422427,444;09-37-006-0090;
Tilia x europaea;Linde;Gemeente;1960;60;18;GRAS INTENSIEF;;105208,98;422420,522;09-37-006-0100;
Tilia x europaea;Linde;Gemeente;1960;40;15;GRAS INTENSIEF;;105206,208;422404,961;09-37-006-0110;
Tilia x europaea;Linde;Gemeente;1960;60;18;GRAS INTENSIEF;;105203,736;422414,085;09-37-006-0120;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;110;30;GRAS INTENSIEF;;105115,627;423021,956;09-37-016-0070;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;105;30;GRAS INTENSIEF;;105121,278;423014,562;09-37-016-0071;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;110;30;GRAS INTENSIEF;;105113,351;423008,342;09-37-016-0072;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;95;30;GRAS INTENSIEF;;105118,884;423000,679;09-37-016-0073;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;110;30;GRAS INTENSIEF;;105156,876;423015,366;09-37-016-0074;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;110;30;GRAS INTENSIEF;;105148,588;423010,247;09-37-016-0075;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;115;30;GRAS INTENSIEF;;105154,511;423001,781;09-37-016-0076;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;95;30;GRAS INTENSIEF;;105146,403;422996,523;09-37-016-0150;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;115;30;GRAS INTENSIEF;;105152,239;422988,034;09-37-016-0151;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;130;30;GRAS INTENSIEF;;105149,952;422974,327;09-37-016-0152;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;95;30;GRAS INTENSIEF;;105116,674;422987,064;09-37-016-0153;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;105;30;GRAS INTENSIEF;;105110,988;422994,51;09-37-016-0154;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;120;30;GRAS INTENSIEF;;105108,7;422981,012;09-37-016-0155;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;100;30;GRAS INTENSIEF;;105144,175;422982,995;09-37-016-0156;
Platanus x hispanica;Plataan;Gemeente;1950;105;25;GRAS INTENSIEF;;105132,667;423186,545;09-37-026-0010;
Platanus x hispanica;Plataan;Gemeente;1950;90;25;GRAS INTENSIEF;;105140,042;423232,899;09-37-026-0020;
Platanus x hispanica;Plataan;Gemeente;1950;100;25;GRAS INTENSIEF;;105145,547;423224,732;09-37-026-0021;
Platanus x hispanica;Plataan;Gemeente;1950;90;25;GRAS INTENSIEF;;105137,594;423217,408;09-37-026-0022;
Platanus x hispanica;Plataan;Gemeente;1950;100;25;GRAS INTENSIEF;;105143,041;423208,613;09-37-026-0023;
Platanus x hispanica;Plataan;Gemeente;1950;85;25;GRAS INTENSIEF;;105135,114;423202,274;09-37-026-0024;
Platanus x hispanica;Plataan;Gemeente;1970;95;25;GRAS INTENSIEF;;105140,65;423193,569;09-37-026-0025;
Platanus x hispanica;Plataan;Gemeente;1950;105;25;GRAS INTENSIEF;;105191,569;423223,873;09-37-026-0040;
Platanus x hispanica;Plataan;Gemeente;1945;90;25;GRAS INTENSIEF;;105188,94;423208,917;09-37-026-0041;
Platanus x hispanica;Plataan;Gemeente;1950;95;25;GRAS INTENSIEF;;105180,775;423202,637;09-37-026-0042;
Platanus x hispanica;Plataan;Gemeente;1950;95;25;GRAS INTENSIEF;;105186,165;423193,276;09-37-026-0043;
Platanus x hispanica;Plataan;Gemeente;1950;90;25;GRAS INTENSIEF;;105178,323;423188,307;09-37-026-0044;
Platanus x hispanica;Plataan;Gemeente;1950;95;25;GRAS INTENSIEF;;105183,477;423178,023;09-37-026-0045;
Platanus x hispanica;Plataan;Gemeente;1950;85;25;GRAS INTENSIEF;;105183,406;423216,848;09-37-026-0050;
Ulmus x hollandica;Iep;Gemeente;1985;55;18;BEPLANTING;;105425,732;422714,629;09-37-037-0050;
Ulmus x hollandica;Iep;Gemeente;1985;60;20;VERHARDING;;105426,892;422722,673;09-37-037-0060;
Ulmus x hollandica;Iep;Gemeente;1985;55;20;BEPLANTING;;105429,504;422731,522;09-37-037-0070;
Ulmus x hollandica;Iep;Gemeente;1985;55;20;BEPLANTING;;105430,681;422739,158;09-37-037-0080;
Ulmus x hollandica;Iep;Gemeente;1985;65;20;BEPLANTING;;105432,008;422746,071;09-37-037-0090;
Salix alba 'Belders';Wilg;Gemeente;1950;90;20;GRAS EXTENSIEF;;104758,842;422340,948;09-37-086-0170;
Salix alba 'Belders';Wilg;Gemeente;1960;80;20;GRAS EXTENSIEF;;104720,907;422378,409;09-37-086-0240;
Salix alba 'Belders';Wilg;Gemeente;1960;75;10;GRAS EXTENSIEF;Kandelaber;104738,392;422598,641;09-37-086-0440;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1980;80;15;GRAS EXTENSIEF;Kandelaber;104740,9825;422631,495;09-37-086-0460;Takvrije stam 6m rondom
Fraxinus excelsior;Gewone es;Gemeente;1970;70;20;GRAS EXTENSIEF;;104769,322;422941,973;09-37-086-0760;
Fraxinus excelsior;Gewone es;Gemeente;1970;70;20;GRAS EXTENSIEF;;104773,405;422945,841;09-37-086-0770;
Fraxinus excelsior;Gewone es;Gemeente;1970;65;18;GRAS EXTENSIEF;;104767,496;422947,238;09-37-086-0780;
Salix alba 'Belders';Wilg;Gemeente;1960;105;30;GRAS EXTENSIEF;Kandelaber;104765,554;422955,887;09-37-086-0800;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;1960;90;15;GRAS EXTENSIEF;;104781,5588;423061,273;09-37-086-0930;
Salix alba 'Belders';Wilg;Gemeente;1960;75;15;GRAS EXTENSIEF;Kandelaber;104742,565;422351,631;09-37-086-1240;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;;;;;;;;09-37-086-1260;
Salix alba 'Belders';Wilg;Gemeente;1960;75;10;GRAS EXTENSIEF;Kandelaber;104738,886;422594,189;09-37-086-1580;Takvrije stam 6m rondom
Salix alba 'Belders';Wilg;Gemeente;;;;;;;;09-37-086-1710;
Paulownia tomentosa;Anna Paulownaboom;Gemeente;1965;65;15;GRAS INTENSIEF;;104900,3398;422348,145;09-37-096-0140;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1955;70;20;GRAS INTENSIEF;;104878,3029;422354,481;09-37-096-0150;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1955;65;20;GRAS INTENSIEF;;104877,401;422347,347;09-37-096-0160;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1975;60;15;BEPLANTING;;104876,485;422340,694;09-37-096-0170;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1975;60;15;BEPLANTING;;104884,34;422339,417;09-37-096-0171;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1975;60;20;BEPLANTING;;104891,6;422338,197;09-37-096-0172;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1975;60;20;BEPLANTING;;104899,114;422337,034;09-37-096-0173;
Aesculus hippocastanum 'Baumannii';Paardenkastanje;Gemeente;1975;60;15;BEPLANTING;;104905,8865;422335,927;09-37-096-0174;
Quercus cerris;Moseik;Gemeente;2006;10;7;GRAS INTENSIEF;;104992,2517;422444,127;09-37-121-0020;
Populus x canadensis;Canadese populier;Gemeente;;;;;;;;09-37-121-0031;
Quercus cerris;Moseik;Gemeente;1980;25;10;GRAS INTENSIEF;;105000,2962;422409,556;09-37-121-0070;
Quercus cerris;Moseik;Gemeente;1970;40;15;GRAS INTENSIEF;;105008,7356;422407,507;09-37-121-0080;
Quercus robur;Zomereik;Gemeente;1980;25;12;GRAS INTENSIEF;;104996,5668;422419,974;09-37-121-0090;
Quercus cerris;Moseik;Gemeente;1970;40;15;GRAS INTENSIEF;;105005,3379;422417,874;09-37-121-0100;
Quercus cerris;Moseik;Gemeente;1980;30;10;GRAS INTENSIEF;;105015,4;422416,438;09-37-121-0110;
Populus x canadensis;Canadese populier;Gemeente;;;;;;;;09-37-121-0121;
Populus x canadensis;Canadese populier;Gemeente;;;;;;;;09-37-121-0122;
Quercus cerris;Moseik;Gemeente;1970;30;12;GRAS INTENSIEF;;105026,035;422450,273;09-37-121-0130;
Quercus cerris;Moseik;Gemeente;2007;10;7;GRAS INTENSIEF;;105009,4198;422442,817;09-37-121-0150;
Quercus palustris;Moseik;Gemeente;1970;35;10;GRAS INTENSIEF;;104988,411;422456,122;09-37-121-0190;
Quercus cerris;Moseik;Gemeente;1970;45;15;GRAS INTENSIEF;;104996,962;422454,63;09-37-121-0200;
Quercus cerris;Moseik;Gemeente;1970;45;15;GRAS INTENSIEF;;105006,272;422453,581;09-37-121-0210;
Quercus cerris;Moseik;Gemeente;1970;45;15;GRAS INTENSIEF;;105016,094;422451,787;09-37-121-0220;
Quercus cerris;Moseik;Gemeente;1970;40;15;GRAS INTENSIEF;;105001,411;422443,255;09-37-121-0230;
Quercus cerris;Moseik;Gemeente;1970;40;15;GRAS INTENSIEF;;104992,253;422411,004;09-37-121-0270;
Quercus cerris;Moseik;Gemeente;1970;40;15;GRAS INTENSIEF;;105018,707;422405,912;09-37-121-0280;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;85;18;GRAS INTENSIEF;;104961,553;422815,003;09-37-141-0010;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;80;18;GRAS INTENSIEF;;104953,258;422808,665;09-37-141-0011;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;80;18;GRAS INTENSIEF;;104959,181;422800,433;09-37-141-0012;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;90;17;GRAS INTENSIEF;;104950,979;422794,482;09-37-141-0013;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;80;18;GRAS INTENSIEF;;104957,049;422786,16;09-37-141-0014;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;80;18;GRAS INTENSIEF;;104948,816;422780,09;09-37-141-0015;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;85;18;GRAS INTENSIEF;;104954,679;422771,888;09-37-141-0016;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;95;18;GRAS INTENSIEF;;104913,614;422778,572;09-37-141-0021;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;80;18;GRAS INTENSIEF;;104915,864;422792,785;09-37-141-0030;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;85;18;GRAS INTENSIEF;;104920,605;422821,537;09-37-141-0040;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;90;18;GRAS INTENSIEF;;104918,175;422807,147;09-37-141-0041;
Aesculus hippocastanum;Witte paardenkastanje;Gemeente;1960;85;18;GRAS INTENSIEF;;104924,217;422799,003;09-37-141-0042;
Tilia cordata 'Rancho';Linde;Gemeente;1980;35;15;VERHARDING;;104975,296;422631,201;09-37-196-0110;
Tilia cordata 'Rancho';Linde;Gemeente;1970;45;15;BEPLANTING;;104968,298;422632,855;09-37-196-0160;
Tilia x europaea;Linde;Gemeente;1970;40;15;BEPLANTING;;104948,498;422636,034;09-37-196-0210;
Tilia x europaea;Linde;Gemeente;1970;45;15;BEPLANTING;;104938,672;422637,862;09-37-196-0240;
Tilia x europaea;Linde;Gemeente;1970;40;18;GRAS INTENSIEF;;104865,95;422641,181;09-37-196-0270;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104855,707;422642,829;09-37-196-0271;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104846,09;422644,508;09-37-196-0272;
Tilia x europaea;Linde;Gemeente;1970;45;18;GRAS INTENSIEF;;104875,193;422640,102;09-37-196-0273;
Tilia x europaea;Linde;Gemeente;1970;45;18;GRAS INTENSIEF;;104885,174;422638,459;09-37-196-0274;
Tilia x europaea;Linde;Gemeente;1970;50;18;GRAS INTENSIEF;;104893,936;422637,421;09-37-196-0275;
Tilia x europaea;Linde;Gemeente;1970;50;20;GRAS INTENSIEF;;104904,812;422634,958;09-37-196-0276;
Tilia x europaea;Linde;Gemeente;1970;50;20;GRAS INTENSIEF;;104915,787;422632,969;09-37-196-0277;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104925,315;422631,456;09-37-196-0278;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104857,325;422652,688;09-37-196-0290;
Tilia x europaea;Linde;Gemeente;1970;55;20;GRAS INTENSIEF;;104847,707;422654,308;09-37-196-0291;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104867,508;422651,099;09-37-196-0300;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104844,353;422634,649;09-37-196-0310;
Tilia x europaea;Linde;Gemeente;1970;45;20;GRAS INTENSIEF;;104854,506;422632,941;09-37-196-0330;
Tilia x europaea;Linde;Gemeente;1970;55;20;GRAS INTENSIEF;;104864,064;422631,381;09-37-196-0340;
Tilia cordata 'Rancho';Linde;Gemeente;1960;45;15;BEPLANTING;;104958,404;422634,6;09-37-196-0542;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;125;25;GRAS INTENSIEF;;104856,523;422516,43;09-37-226-0130;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;90;25;BEPLANTING;;104857,316;422521,702;09-37-226-0140;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;90;25;BEPLANTING;;104858,163;422526,171;09-37-226-0150;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;100;25;BEPLANTING;;104858,697;422530,608;09-37-226-0160;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1960;125;25;BEPLANTING;;104859,521;422535,523;09-37-226-0180;
Fraxinus excelsior;Gewone es;Gemeente;1960;70;15;GRAS INTENSIEF;;105075,603;422515,868;09-37-231-0050;
Fraxinus excelsior;Gewone es;Gemeente;1960;60;15;GRAS INTENSIEF;;105068,692;422516,884;09-37-231-0110;
Fraxinus excelsior;Gewone es;Gemeente;1960;60;15;GRAS INTENSIEF;;105053,131;422519,308;09-37-231-0130;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1950;100;20;GRAS INTENSIEF;;105400,518;423359,43;09-37-236-0220;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1955;90;25;GRAS INTENSIEF;;105385,804;423330,582;09-37-236-0240;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1970;100;30;BEPLANTING;;105396,901;423053,017;09-37-236-0680;
Salix alba;Schietwilg;Gemeente;1955;140;25;GRAS INTENSIEF;;105447,603;423018,969;09-37-236-0790;
Salix alba;Schietwilg;Gemeente;1955;145;25;GRAS INTENSIEF;;105463,591;423079,72;09-37-236-0890;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1950;110;35;BEPLANTING;;105403,066;422999,818;09-37-236-1040;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1950;120;35;BEPLANTING;;105413,053;422946,32;09-37-236-1070;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1950;120;35;BEPLANTING;;105426,0173;422894,182;09-37-236-1140;
Quercus robur;Zomereik;Gemeente;1965;60;17;GRAS INTENSIEF;;105472,73;422841,496;09-37-236-1220;
Quercus robur;Zomereik;Gemeente;1965;50;17;GRAS INTENSIEF;;105473,378;422847,583;09-37-236-1230;
Quercus robur;Zomereik;Gemeente;1970;95;17;BEPLANTING;Kandelaber;105465,436;422852,368;09-37-236-1250;Takvrije stam 6m rondom
Quercus robur;Zomereik;Gemeente;1965;65;17;GRAS INTENSIEF;;105468,336;422871,224;09-37-236-1280;
Quercus robur;Zomereik;Gemeente;1955;95;20;GRAS INTENSIEF;;105469,472;422876,962;09-37-236-1290;
Quercus robur;Zomereik;Gemeente;1955;75;20;GRAS INTENSIEF;;105471,768;422894,927;09-37-236-1310;
Quercus robur;Zomereik;Gemeente;1975;55;17;GRAS INTENSIEF;;105472,869;422901,595;09-37-236-1320;
Salix alba;Schietwilg;Gemeente;1960;120;25;GRAS INTENSIEF;;105457,431;422969,976;09-37-236-1430;
Populus nigra 'Italica';Italiaanse populier;Gemeente;1950;105;35;BEPLANTING;;105408,126;422999,029;09-37-236-1460;
Populus x canadensis;Canadese populier;Gemeente;1955;125;35;GRAS INTENSIEF;;105505,406;422922,165;09-37-236-1800;
Populus x canadensis;Canadese populier;Gemeente;1960;110;35;GRAS INTENSIEF;;105490,23;422939,44;09-37-236-1810;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;50;20;GRAS INTENSIEF;;104947,436;423007,516;09-37-281-0010;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;70;20;GRAS INTENSIEF;;104949,699;423021,423;09-37-281-0020;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;75;20;GRAS INTENSIEF;;104952,051;423035,45;09-37-281-0030;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;60;17;GRAS INTENSIEF;;104954,373;423048,94;09-37-281-0040;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;80;20;GRAS INTENSIEF;;104954,969;423013,408;09-37-281-0050;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;65;20;GRAS INTENSIEF;;104957,44;423027,196;09-37-281-0060;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;85;20;GRAS INTENSIEF;;104959,941;423041,223;09-37-281-0070;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;50;20;GRAS INTENSIEF;;104964,905;423046,982;09-37-281-0080;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;40;20;GRAS INTENSIEF;;104974,564;423044,981;09-37-281-0090;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1955;50;20;GRAS INTENSIEF;;104985,067;423043,346;09-37-281-0100;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;85;20;GRAS INTENSIEF;;104994,718;423042,094;09-37-281-0110;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1955;50;20;GRAS INTENSIEF;;104992,693;423028,424;09-37-281-0120;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;60;20;GRAS INTENSIEF;;104990,371;423014,011;09-37-281-0121;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;70;25;GRAS INTENSIEF;;104988,495;423000,401;09-37-281-0130;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;55;20;GRAS INTENSIEF;;104982,51;423008,297;09-37-281-0140;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;65;20;GRAS INTENSIEF;;104984,594;423022,413;09-37-281-0141;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;55;25;GRAS INTENSIEF;;104986,679;423035,934;09-37-281-0142;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;45;20;GRAS INTENSIEF;;104978,147;423001,823;09-37-281-0150;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;45;20;GRAS INTENSIEF;;104968,092;423004,095;09-37-281-0151;
Fraxinus excelsior 'Westhof's Glorie';Es;Gemeente;1960;50;20;GRAS INTENSIEF;;104957,637;423005,894;09-37-281-0152;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;22;GRAS INTENSIEF;;104906,656;422933,867;09-37-303-0110;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;75;22;GRAS INTENSIEF;;104919,556;422931,796;09-37-303-0120;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;80;22;GRAS INTENSIEF;;104932,361;422929,738;09-37-303-0130;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;80;22;GRAS INTENSIEF;;104942,828;422928,337;09-37-303-0131;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;70;20;GRAS INTENSIEF;;104954,634;422892,34;09-37-303-0300;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;75;20;GRAS INTENSIEF;;104943,371;422894,357;09-37-303-0310;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;90;20;GRAS INTENSIEF;;104930,588;422896,666;09-37-303-0320;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;75;20;GRAS INTENSIEF;;104918,924;422899,205;09-37-303-0330;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;95;20;GRAS INTENSIEF;;104905,751;422901,488;09-37-303-0340;
Prunus serrulata 'Kanzan';Japanse kers;Gemeente;1955;70;7;GRAS INTENSIEF;;105023,728;422907,993;09-37-303-0410;
Quercus robur;Zomereik;Gemeente;1970;45;18;BEPLANTING;;105158,694;422882,466;09-37-303-0500;
Quercus robur;Zomereik;Gemeente;1970;55;18;BEPLANTING;;105143,731;422886,309;09-37-303-0510;
Quercus robur;Zomereik;Gemeente;1970;45;18;BEPLANTING;;105106,025;422891,032;09-37-303-0520;
Quercus robur;Zomereik;Gemeente;1970;50;18;BEPLANTING;;105116,366;422889,526;09-37-303-0521;
Quercus robur;Zomereik;Gemeente;1970;45;18;BEPLANTING;;105124,146;422889,638;09-37-303-0522;
Quercus robur;Zomereik;Gemeente;1970;50;18;BEPLANTING;;105133,968;422887,944;09-37-303-0523;
Quercus robur;Zomereik;Gemeente;1970;40;18;BEPLANTING;;105100,575;422892,065;09-37-303-0530;
Quercus robur;Zomereik;Gemeente;1970;45;18;BEPLANTING;;105095,127;422894,332;09-37-303-0540;
Quercus robur;Zomereik;Gemeente;1965;60;18;BEPLANTING;;105059,704;422898,74;09-37-303-0550;
Quercus robur;Zomereik;Gemeente;1965;60;18;BEPLANTING;;105069,161;422897,243;09-37-303-0551;
Quercus robur;Zomereik;Gemeente;1965;60;18;BEPLANTING;;105075,186;422897,779;09-37-303-0552;
Quercus robur;Zomereik;Gemeente;1970;45;18;BEPLANTING;;105085,246;422895,966;09-37-303-0553;
Fraxinus excelsior;Gewone es;Gemeente;1975;55;15;BEPLANTING;;104895,029;422955,1;09-37-303-0580;
Fraxinus excelsior;Gewone es;Gemeente;1970;50;20;GRAS INTENSIEF;;104785,861;422943,885;09-37-321-0090;
Fraxinus excelsior;Gewone es;Gemeente;1970;45;20;GRAS INTENSIEF;;104788,027;422938,734;09-37-321-0110;
Fraxinus excelsior;Gewone es;Gemeente;1960;55;20;GRAS INTENSIEF;;104808,96;422905,4;09-37-321-0180;
Salix x sepulcralis 'Chrysocoma';Treurwilg;Gemeente;1960;95;20;GRAS INTENSIEF;;104799,225;423003,19;09-37-321-0420;
Acer saccharinum;Zilveresdoorn;Gemeente;1960;55;20;BEPLANTING;;104870,289;423076,991;09-37-331-0020;
Acer saccharinum;Zilveresdoorn;Gemeente;1960;55;20;BEPLANTING;;104872,254;423084,347;09-37-331-0021;
Acer saccharinum;Zilveresdoorn;Gemeente;1960;55;20;BEPLANTING;;104874,863;423092,096;09-37-331-0022;
Fagus sylvatica 'Atropunicea';Bruine beuk;Gemeente;1960;45;17;BEPLANTING;;104866,321;423093,285;09-37-331-0050;
Fagus sylvatica 'Atropunicea';Bruine beuk;Gemeente;1960;50;15;BEPLANTING;;104859,92;423094,295;09-37-331-0051;
Fagus sylvatica 'Atropunicea';Bruine beuk;Gemeente;1960;50;20;BEPLANTING;;104853,858;423095,378;09-37-331-0052;
Fagus sylvatica 'Atropunicea';Bruine beuk;Gemeente;1960;50;20;BEPLANTING;;104847,894;423096,218;09-37-331-0060;
Fagus sylvatica 'Atropunicea';Bruine beuk;Gemeente;1965;80;17;BEPLANTING;;104841,566;423097,325;09-37-331-0070;
Acer saccharinum;Zilveresdoorn;Gemeente;1960;105;25;VERHARDING;;104832,237;423068,796;09-37-336-0020;
Gleditsia triacanthos;Valse christusdoorn;Gemeente;1980;30;12;VERHARDING;;105434,727;422688,093;09-37-366-0080;
Gleditsia triacanthos;Valse christusdoorn;Gemeente;1980;25;10;VERHARDING;;105437,774;422705,856;09-37-366-0090;
Gleditsia triacanthos;Valse christusdoorn;Gemeente;1980;25;10;VERHARDING;;105439,289;422714,259;09-37-366-0091;
Gleditsia triacanthos;Valse christusdoorn;Gemeente;1980;20;10;VERHARDING;;105440,655;422722,751;09-37-366-0100;
Gleditsia triacanthos;Valse christusdoorn;Gemeente;1980;25;10;VERHARDING;;105442,26;422731,362;09-37-366-0101;
Gleditsia triacanthos;Valse christusdoorn;Gemeente;1980;25;10;VERHARDING;;105436,357;422697,64;09-37-366-0440;
Acer davidii;Esdoorn;Gemeente;1975;45;13;BEPLANTING;;105306,424;422161,729;09-37-386-0290;
Acer davidii;Esdoorn;Gemeente;1975;45;13;GRAS EXTENSIEF;;105287,097;422120,566;09-37-386-0310;
Acer davidii;Esdoorn;Gemeente;1975;35;10;GRAS EXTENSIEF;;105306,101;422151,422;09-37-386-0350;
Populus x canescens;Canadese populier;Gemeente;1955;110;20;BEPLANTING;;105172,029;423325,491;09-37-396-0090;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;25;GRAS INTENSIEF;;105320,287;422946,218;09-37-401-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1950;110;25;GRAS INTENSIEF;;105320,287;422946,218;09-37-401-0010;
Acer saccharinum;Zilveresdoorn;Gemeente;1970;105;25;GRAS INTENSIEF;;105285,331;422993,994;09-37-401-0420;
