FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,aantal,datumaanleg,faunavoorziening,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,doelsoort,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,lengte,st_length_shape_,gdb_geomattr_data,shape
groen_lijnen.1545,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50728693,,,ov,,,,,,,"LINESTRING (238969.70659999922 486035.3247000016, 238969.27849999815 486035.24720000103, 238967.6464000009 486034.80750000104, 238966.71510000154 486034.313000001, 238963.80099999905 486032.1217)"
groen_lijnen.1546,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50728670,,,ov,,,,,,,"LINESTRING (238876.99159999937 486255.05469999835, 238877.1570999995 486254.32079999894, 238877.05799999833 486253.55900000036, 238876.38599999994 486252.80490000173, 238875.54789999872 486252.53510000184, 238874.30999999866 486252.8449999988, 238873.62909999862 486253.72289999947, 238873.7263999991 486260.1248999983, 238874.34809999913 486280.71599999815, 238874.68100000173 486299.96599999815, 238875.4149999991 486321.2679999992)"
groen_lijnen.1547,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50728653,,,ov,,,,,,,"LINESTRING (238875.29980000108 486406.85830000043, 238876.7580000013 486408.11400000006, 238878.30200000107 486412.16099999845, 238878.39189999923 486412.8478000015, 238879.7670999989 486423.35009999946, 238879.54360000044 486428.85539999977, 238878.74670000002 486432.80409999937, 238876.41369999945 486439.9514000006, 238873.12999999896 486447.07009999827, 238872.13479999825 486449.5034000017, 238871.2622999996 486451.80260000005)"
groen_lijnen.1586,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50726886,,,ov,,,,,,,"LINESTRING (239092.81799999997 487071.875, 239090.73310000077 487072.8504000008, 239089.7437000014 487073.0912999995, 239089.57710000128 487073.13060000166, 239088.29019999877 487073.06219999865, 239086.72030000016 487072.7366999984, 239085.16050000116 487072.13379999995)"
groen_lijnen.2160,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,46255821,,,ov,,,,,,,"LINESTRING (243376.24300000072 474021.506000001, 243383.28200000152 474028.7800000012, 243391.22199999914 474038.6629999988, 243401.34299999848 474049.43499999866, 243407.76799999923 474057.06700000167)"
groen_lijnen.1548,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50727020,,,ov,,,,,,,"LINESTRING (239040.9087000005 486677.0186999999, 239045.24159999937 486689.74159999937, 239049.52369999886 486702.6900999993, 239054.31320000067 486716.0042000003, 239059.4675000012 486729.7448000014, 239063.997299999 486742.2604999989, 239067.80649999902 486751.22300000116, 239071.39350000024 486760.76669999957, 239074.04100000113 486767.57360000163, 239077.438000001 486776.2355000004, 239081.12370000035 486784.6994000003, 239085.24179999903 486794.85280000046, 239088.56720000133 486802.7762000002, 239090.90830000117 486809.6603000015, 239092.7087999992 486816.3306999989, 239094.17009999976 486822.20899999887, 239094.9908999987 486826.01960000023, 239096.36389999837 486834.8082999997, 239097.3350000009 486839.9426999986, 239098.73460000008 486848.241799999, 239100.40340000018 486855.3737999983, 239101.26040000096 486858.51729999855, 239102.19590000063 486861.89189999923, 239102.22040000185 486862.64169999957, 239102.17909999937 486863.4913999997, 239101.9290000014 486864.92599999905, 239106.46700000018 486876.631000001, 239108.01359999925 486879.4219999984, 239110.90720000118 486884.1603000015, 239113.67289999872 486888.32979999855, 239116.79879999906 486892.8167999983, 239119.94359999895 486896.7349999994, 239122.96339999884 486900.1083999984, 239125.78510000184 486903.10280000046, 239128.95120000094 486905.9717999995, 239132.54470000044 486909.02859999985, 239136.23589999974 486912.0632000007, 239138.9477000013 486914.0784999989)"
groen_lijnen.1549,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50727027,,,ov,,,,,,,"LINESTRING (239038.57939999923 486676.11620000005, 239041.26529999822 486684.3561999984, 239044.92500000075 486695.17610000074, 239048.36389999837 486705.30790000036, 239051.08559999987 486713.3066999987, 239054.08700000122 486721.45380000025, 239057.58049999923 486731.0593000017, 239060.88610000163 486740.1449000016, 239063.16259999946 486745.69900000095, 239065.76139999926 486751.9686000012, 239069.4686000012 486761.34010000154, 239072.0903000012 486767.59209999815, 239075.34789999947 486775.3214999996, 239077.58399999887 486780.6532999985, 239079.91750000045 486786.34209999815, 239082.87480000034 486793.8319000006, 239085.72549999878 486801.02490000054, 239087.66470000148 486806.4321999997, 239089.1570999995 486810.7195999995, 239090.27650000155 486814.3647999987, 239091.1350999996 486817.8563000001, 239092.0214000009 486821.1629999988, 239092.97069999948 486826.2245000005, 239094.05209999904 486831.9695000015, 239095.17599999905 486838.54030000046, 239096.34450000152 486844.3726999983, 239097.39499999955 486849.67969999835, 239098.37829999998 486854.22630000114, 239099.23169999942 486857.72410000116, 239100.33419999853 486861.88439999893, 239100.99230000004 486864.8319000006, 239101.0610000007 486864.83999999985, 239101.86499999836 486864.93499999866, 239106.37299999967 486876.66099999845, 239105.66000000015 486876.57499999925, 239105.3652999997 486876.53929999843, 239107.0956000015 486879.63329999894, 239108.8557999991 486882.6037000008, 239112.27389999852 486887.58669999987, 239116.5588000007 486893.47019999847, 239118.90469999984 486896.3299999982, 239119.3575000018 486896.8819999993, 239120.314100001 486897.9743000008, 239121.80090000108 486899.68189999834, 239124.51350000128 486902.5298999995, 239128.38610000163 486906.25510000065, 239129.6876000017 486907.54989999905, 239130.061999999 486908.1158000007, 239130.0973000005 486908.21990000084, 239130.38650000095 486908.8359999992, 239132.2034999989 486910.3916000016, 239136.5089999996 486913.35269999877, 239139.54619999975 486915.3990999982)"
groen_lijnen.1550,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50497527,,,gr,,,,,,,"LINESTRING (232134.06870000064 468547.24599999934, 232140.46909999847 468552.2736000009, 232167.05900000036 468571.62900000066, 232180.72370000184 468581.20340000093)"
groen_lijnen.1551,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50497725,,,gr,,,,,,,"LINESTRING (232180.72370000184 468581.20340000093, 232181.43939999864 468581.70149999857, 232200.18299999833 468594.7199999988, 232219.22780000046 468608.36620000005, 232238.71020000055 468622.45749999955, 232243.85069999844 468626.0122000016)"
groen_lijnen.1552,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50498345,,,ov,,,,,,,"LINESTRING (234702.7800000012 470712.7809999995, 234706.87700000033 470715.28599999845, 234740.4459999986 470734.6570000015, 234773.12730000168 470752.3509999998, 234807.49170000106 470770.44640000165, 234826.07299999893 470780, 234844.65799999982 470789.5610000007, 234863.1490000002 470798.69000000134, 234881.6400000006 470807.8189999983, 234914.76399999857 470823.9450000003, 234933.0610000007 470832.62999999896, 234951.35799999908 470841.3139999993, 234985.85200000182 470856.6319999993, 235004.3990000002 470864.7980000004, 235022.9450000003 470872.96400000155, 235037.05700000003 470878.5689999983)"
groen_lijnen.1553,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,46607356,,,gr,,,,,,,"LINESTRING (230407.54879999906 467274.4565999992, 230403.85200000182 467283.76399999857, 230396.52199999988 467277.62999999896)"
groen_lijnen.1554,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50282021,,,gr,,,,,,,"MULTILINESTRING ((230705.28799999878 467522.2829999998, 230708.82499999925 467520.3929999992, 230711.22399999946 467517.7989999987, 230713.50299999863 467515.311999999, 230714.7446999997 467511.72480000183, 230716.0124000013 467508.75769999996), (230717.86439999938 467506.256000001, 230728.79899999872 467494.6710000001, 230734.33799999952 467488.9530000016, 230740.1009999998 467483.0859999992, 230742.5989000015 467480.6385000013))"
groen_lijnen.1555,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50280997,,,gr,,,,,,,"LINESTRING (230341.11419999972 467219.6261, 230337.07400000095 467226.45800000057, 230338.99799999967 467229.3530000001, 230340.6700000018 467231.09699999914, 230343.52919999883 467233.7272000015, 230344.46020000055 467234.54679999873, 230346.4717000015 467236.24280000106, 230359.00510000065 467246.58570000157, 230368.18930000067 467254.1202000007, 230368.5245999992 467254.40210000053, 230374.06969999894 467259.06489999965, 230380.3594999984 467264.2982000001, 230394.75950000063 467276.28500000015, 230395.7201000005 467277.04459999874, 230396.52199999988 467277.62999999896)"
groen_lijnen.1556,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50280910,,,gr,,,,,,,"LINESTRING (230717.31899999827 467466.34760000184, 230718.71950000152 467467.3385999985, 230724.93070000038 467472.8029000014, 230727.78330000117 467474.77739999816, 230730.3418999985 467472.1191000007)"
groen_lijnen.1557,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41158589,,,ov,,,,,,,"LINESTRING (248326.84699999914 474617.1579999998, 248327.05799999833 474617.15199999884, 248334.45899999887 474616.631000001, 248334.69700000063 474616.5859999992)"
groen_lijnen.1558,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41167857,,,ov,,,,,,,"LINESTRING (243055.38599999994 473804.99599999934, 243064.2969999984 473809.6490000002, 243072.78400000185 473814.06799999997, 243078.8909999989 473816.6550000012, 243084.61300000176 473818.6579999998, 243086.13430000097 473818.88910000026)"
groen_lijnen.1559,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41167138,,,ov,,,,,,,"LINESTRING (244593.01669999957 474673.5331999995, 244590.3209999986 474664.2659999989, 244588.27800000086 474657.2100000009, 244587.5789999999 474655.4670000002, 244587.21400000155 474655.3539999984)"
groen_lijnen.1560,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,41158279,,,ov,,,,,,,"LINESTRING (248365.23200000077 474476.5329999998, 248357.58100000024 474476.8999999985)"
groen_lijnen.1561,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,46604286,,,ov,,,,,,,"LINESTRING (230069.3740000017 466702.8200000003, 230069.73999999836 466701.7729999982, 230074.92399999872 466692.95800000057, 230081.71700000018 466680.0540000014, 230088.86199999973 466665.6030000001, 230095.08900000155 466651.9679999985, 230095.74599999934 466649.5949999988)"
groen_lijnen.1562,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50280953,,,ov,,,,,,,"LINESTRING (231291.1948999986 467923.6154000014, 231277.7468000017 467915.7818999998, 231266.1922999993 467909.73889999837, 231247.0373999998 467899.6563999988, 231237.02639999986 467894.90790000185, 231204.59200000018 467876.1079999991, 231171.13699999824 467856.7879999988, 231137.49700000137 467836.2890000008, 231110.16600000113 467820.0240000002, 231082.8359999992 467803.7589999996, 231070.44799999893 467795.79100000113, 231064.8830000013 467793.4673999995)"
groen_lijnen.1563,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50280869,,,ov,,,,,,,"MULTILINESTRING ((231378.08080000058 468093.9712000005, 231380.54769999906 468096.4857000001, 231380.95039999858 468097.55380000174, 231381.04190000147 468098.2778999992, 231381.02659999952 468098.64169999957, 231380.91110000014 468099.0731000006, 231375.96119999886 468110.53770000115, 231369.51080000028 468122.3132000007, 231360.62909999862 468136.86520000175, 231355.7349999994 468145.89829999954), (231323.07079999894 468197.2430999987, 231318.79179999977 468197.3555999994, 231317.7511 468197.2047000006))"
groen_lijnen.1564,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50727037,,,ov,,,,,,,"LINESTRING (239117.33900000155 486853.9397, 239113.7740000002 486854.07400000095, 239110.2809999995 486855.6339999996, 239107.80730000138 486858.21290000156, 239107.77299999818 486861.29300000146, 239108.6169999987 486865.7589999996, 239108.70450000092 486865.9857000001, 239113.00710000098 486877.1270999983, 239113.12099999934 486877.4219999984)"
groen_lijnen.1565,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50727219,,,ov,,,,,,,"LINESTRING (239067.7954000011 486987.80790000036, 239065.35709999874 486985.0976999998, 239064.5012000017 486983.8476999998, 239063.67870000005 486981.7485000007, 239058.98440000042 486968.7677000016, 239053.3418999985 486953.3612000011, 239048.21009999886 486939.8706, 239043.61439999938 486926.8632000014, 239039.42570000142 486914.6011000015, 239035.2168999985 486903.24069999903, 239032.9316000007 486894.8696000017, 239031.50600000098 486885.0529999994, 239030.9886999987 486883.55249999836, 239030.60660000145 486882.7391999997, 239030.08449999988 486882.1261, 239029.08529999852 486881.32669999823, 239027.68659999967 486881.0142999999, 239022.73669999838 486880.7265999988)"
groen_lijnen.1566,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50726940,,,ov,,,,,,,"LINESTRING (239067.7954000011 486987.80790000036, 239063.8504000008 486977.6169999987, 239058.5870999992 486963.3885000013, 239055.01309999824 486952.7289999984, 239051.81579999998 486943.59109999985, 239047.8337999992 486931.56639999896, 239046.18690000102 486927.07649999857, 239042.1121999994 486915.8892999999, 239038.8852000013 486906.8269999996, 239035.72670000046 486897.7265999988, 239035.25840000063 486894.7184000015, 239034.6202000007 486884.18560000136, 239034.59439999983 486883.45430000126, 239033.78570000082 486879.9569000006, 239032.60220000148 486875.7859000005, 239031.42570000142 486873.40989999846, 239029.03599999845 486870.75)"
groen_lijnen.1567,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50727146,,,ov,,,,,,,"LINESTRING (239071.84910000116 487038.07499999925, 239075.27430000156 487044.46819999814, 239078.15069999918 487051.04630000144, 239081.38489999995 487059.7402999997, 239086.11820000038 487070.83410000056, 239086.39169999957 487071.0588000007, 239086.9593999982 487071.1774000004, 239090.85110000148 487070.86950000003, 239091.17749999836 487070.73369999975, 239091.92570000142 487070.2663999982, 239092.62860000134 487069.6843999997, 239099.04019999877 487061.69519999996, 239099.59380000085 487060.88859999925, 239099.73820000142 487060.4428000003, 239099.84710000083 487059.6385000013, 239099.77039999887 487058.6365999989, 239099.12469999865 487053.6724999994, 239098.4182999991 487049.24749999866, 239097.47819999978 487040.4824000001, 239096.89189999923 487037.3979999982, 239095.3011999987 487032.95059999824, 239092.90520000085 487028.5284000002, 239089.99929999933 487022.59690000117, 239088.1112000011 487017.8623000011, 239085.4963000007 487010.80160000175, 239083.8515000008 487005.9637000002, 239081.71939999983 487000.25290000066, 239079.76559999958 486994.67709999904, 239077.05790000036 486987.20329999924, 239074.03130000085 486978.74969999865, 239072.3418999985 486974.16160000116, 239069.16149999946 486964.77800000086, 239067.9910000004 486961.3343999982, 239066.07600000128 486956.3557999991, 239064.05530000106 486950.9400999993, 239062.38690000027 486946.5115999989, 239056.41800000146 486930.18389999866, 239054.79529999942 486925.4241999984, 239052.93719999865 486920.76359999925, 239050.6110999994 486914.5179999992, 239047.42830000073 486905.39660000056, 239046.71930000186 486903.41110000014, 239045.50539999828 486899.38219999894, 239042.7039999999 486891.40370000154, 239042.2837000005 486890.08249999955, 239042.07880000025 486888.99540000036, 239042.17500000075 486886.0020000003, 239042.50609999895 486881.6165000014, 239043.18059999868 486874.1556000002, 239042.88479999825 486873.557599999, 239042.62700000033 486873.3839999996, 239042.30370000005 486873.34259999916, 239042.1325000003 486873.3957000002, 239041.8317000009 486873.67330000177, 239041.51579999924 486875.5846000016, 239040.77639999986 486883.3055999987, 239040.817400001 486888.5876000002, 239041.4609999992 486892.315200001, 239043.3916000016 486899.7534000017, 239045.1678000018 486904.58100000024, 239045.7927000001 486906.1264999993, 239048.3942000009 486913.6086000018, 239050.23559999838 486918.99599999934, 239052.4354000017 486925.25079999864, 239053.86840000004 486929.7611999996, 239055.73360000178 486934.4677999988, 239058.36210000142 486940.75670000166, 239061.35460000113 486948.9129000008, 239064.29659999907 486956.5498000011, 239066.84710000083 486962.8513999991, 239069.23539999872 486969.9952000007, 239072.0304000005 486977.8458000012, 239075.89070000127 486988.31870000064, 239078.13599999994 486994.941300001, 239080.9695999995 487003.02699999884, 239086.03689999878 487016.8024000004, 239088.48000000045 487023.3953000009)"
groen_lijnen.1568,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50727023,,,ov,,,,,,,"MULTILINESTRING ((239014.10289999843 486841.82979999855, 239015.81500000134 486842.34800000116, 239019.27450000122 486844.3940999992), (239023.58509999886 486849.9246000014, 239025.7749999985 486853.063000001, 239025.77699999884 486855.81599999964, 239025.82429999858 486855.9398000017, 239030.1873999983 486867.3502999991, 239030.25299999863 486867.5219999999, 239029.70010000095 486868.98860000074))"
groen_lijnen.1569,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50728507,,,ov,,,,,,,"LINESTRING (239159.10209999979 486969.1105000004, 239157.10860000178 486969.9897999987, 239165.27109999955 486987.86890000105, 239173.2584999986 487004.0011, 239181.6042000018 487022.44000000134, 239191.17330000177 487044.1392999999, 239191.499499999 487044.4596000016, 239196.49080000073 487045.0518999994)"
groen_lijnen.1570,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50727036,,,ov,,,,,,,"LINESTRING (239159.10209999979 486969.1105000004, 239159.3852000013 486969.7028999999, 239157.70179999992 486970.5329999998, 239163.57939999923 486983.7675999999, 239169.22019999847 486995.33989999816, 239174.54419999942 487005.20650000125, 239186.6779000014 487032.4068999998, 239191.5036999993 487043.9248000011, 239196.24859999865 487044.48429999873)"
groen_lijnen.1571,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497377,,,ov,,,,,,,"LINESTRING (231627.69350000098 468135.71169999987, 231628.00439999998 468132.6389000006, 231628.46169999987 468129.81870000064, 231628.7463000007 468128.8603999987)"
groen_lijnen.1572,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50281025,,,gr,,,,,,,"LINESTRING (230642.07400000095 467471.38899999857, 230642.1053000018 467469.08879999816, 230645.1000000015 467468.4840000011, 230653.14699999988 467466.436999999, 230660.8049999997 467464.73600000143, 230663.24709999934 467463.9844999984)"
groen_lijnen.1573,,,,,,,,,,,,Raster/hekwerk,,,,,,RWS,RWS,RWS,,,,50281104,,,gr,,,,,,,"LINESTRING (230642.07400000095 467471.38899999857, 230656.71200000122 467483.9609999992, 230679.18499999866 467502.0069999993, 230681.73299999908 467504.05000000075)"
groen_lijnen.1574,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50282012,,,ov,,,,,,,"LINESTRING (231604.76639999822 468123.9239999987, 231586.60350000113 468112.68569999933, 231565.77290000021 468097.8920999989, 231544.6634999998 468083.3253999986, 231525.34820000082 468070.81489999965, 231518.7419999987 468066.1871000007, 231508.62920000032 468057.7470000014, 231503.22890000045 468053.22040000185, 231501.2162999995 468050.7784000002, 231500.2749999985 468049.32349999994, 231499.30420000106 468046.8009000011, 231498.22619999945 468043.2190000005, 231497.2804000005 468037.1691999994, 231497.2531999983 468036.84640000015, 231497.00070000067 468033.8520999998)"
groen_lijnen.1575,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50280855,,,ov,,,,,,,"LINESTRING (231084.05550000072 468002.57279999927, 231088.21279999986 468006.62900000066, 231092.62810000032 468010.8717, 231096.52699999884 468015.2314000018, 231097.98849999905 468016.5487000011, 231100.23169999942 468017.96189999953, 231103.59010000154 468018.99920000136)"
groen_lijnen.1576,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50281013,,,ov,,,,,,,"LINESTRING (231401.75600000098 468142.65199999884, 231401.3136 468143.2419999987, 231396.72210000083 468149.69370000064, 231391.83289999887 468157.9877000004, 231387.7226999998 468164.91629999876)"
groen_lijnen.1577,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50497438,,,ov,,,,,,,"LINESTRING (232173.11199999973 468591.15199999884, 232160.46400000155 468580.7960000001, 232143.0447999984 468566.51689999923, 232125.2093999982 468551.94739999995, 232106.34420000017 468535.9780000001, 232087.1125999987 468519.8335000016, 232070.7404000014 468505.4400999993, 232054.08370000124 468491.0520000011, 232034.8740000017 468474.0720000006, 232030.93050000072 468469.78929999843, 232030.39979999885 468468.8717, 232030.0588000007 468467.8247999996, 232030.01289999858 468467.0555000007, 232030.0113000013 468466.3332999982, 232030.12079999968 468465.6229999997, 232030.3115000017 468464.88699999824, 232030.65080000088 468463.90199999884, 232030.78799999878 468463.5716999993)"
groen_lijnen.1578,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50281063,,,ov,,,,,,,"LINESTRING (231496.56599999964 467938.2969999984, 231495.94999999925 467943.63500000164, 231495.14299999923 467948.881000001, 231493.8139999993 467956.2980000004, 231492.66099999845 467962.813000001, 231491.2960000001 467968.88599999994, 231490.20600000024 467973.19099999964, 231488.8440000005 467978.6559999995, 231487.43200000003 467983.74599999934, 231486.22899999842 467987.4699999988, 231484.85700000077 467991.4670000002, 231482.9059999995 467997.1000000015, 231481.75400000066 467999.84800000116, 231478.89299999923 468005.00499999896, 231476.6409999989 468007.8969999999, 231473.71599999815 468010.58999999985, 231470.90300000086 468011.73900000006, 231466.61199999973 468013.5689999983)"
groen_lijnen.1579,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50280768,,,ov,,,,,,,"LINESTRING (231607.91090000048 468120.1689000018, 231598.8398000002 468114.501699999, 231588.48959999904 468108.5289000012, 231579.58659999818 468101.34519999847, 231571.96660000086 468095.67130000144, 231566.8310999982 468092.1031000018, 231557.1312999986 468084.82349999994, 231544.52059999853 468077.0465000011, 231530.97989999875 468067.9406999983, 231520.61100000143 468060.7569999993, 231514.76029999927 468055.95439999923, 231509.17069999874 468050.28400000185, 231506.19790000096 468046.435800001, 231506.07840000093 468046.20419999957, 231505.61919999868 468043.6939999983, 231506.4963000007 468038.5439000018, 231506.9375 468035.79879999906)"
groen_lijnen.1580,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497665,,,ov,,,,,,,"LINESTRING (231634.75919999927 468132.40480000153, 231634.0313999988 468134.14609999955, 231632.80429999903 468137.54250000045, 231632.6323999986 468138.09329999983, 231632.4455000013 468138.8707999997, 231632.27540000156 468139.5647, 231632.30640000105 468140.1308000013, 231632.41750000045 468140.8986000009, 231632.68320000172 468141.62860000134, 231633.4065000005 468142.71660000086, 231634.0599000007 468143.45969999954, 231635.97480000183 468144.938099999)"
groen_lijnen.1581,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50497717,,,ov,,,,,,,"LINESTRING (231941.57079999894 468535.31980000064, 231939.9246999994 468533.52320000157, 231926.72619999945 468522.9283999987, 231918.87829999998 468516.4712000005, 231910.0716000013 468508.9657000005, 231891.73820000142 468493.63170000166, 231877.5634999983 468481.82129999995, 231863.37889999896 468469.8579999991, 231852.2184999995 468459.4761000015, 231846.77299999818 468453.3046000004, 231839.4615000002 468444.9640999995, 231832.22630000114 468436.39609999955, 231829.56920000166 468433.6986999996)"
groen_lijnen.1582,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50281045,,,ov,,,,,,,"LINESTRING (231412.16539999843 468119.12530000135, 231410.6237999983 468119.9378999993, 231409.41910000145 468120.99529999867, 231408.1041000001 468122.52380000055, 231406.16519999877 468124.9538999982, 231404.05310000107 468127.7072999999, 231401.92929999903 468130.6955000013, 231398.3258999996 468135.84219999984, 231394.44469999894 468141.30040000007, 231389.82660000026 468147.62889999896, 231385.43340000138 468154.1730999984, 231381.9151000008 468159.9144000001, 231381.19970000163 468161.0144999996)"
groen_lijnen.1583,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50280978,,,ov,,,,,,,"LINESTRING (231462.4197999984 467937.1678000018, 231463.85669999942 467929.9734000005, 231464.29580000043 467926.5417999998, 231464.65019999817 467923.7712999992, 231465.32979999855 467914.8905000016, 231465.98669999838 467904.8579999991, 231466.51630000025 467894.8751000017, 231466.81810000166 467881.4310000017, 231466.86800000072 467870.2142000012, 231466.87579999864 467858.18989999965)"
groen_lijnen.1587,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,50727026,,,ov,,,,,,,"MULTILINESTRING ((239270.9541000016 487195.7265999988, 239274.26190000027 487200.54239999875, 239278.7300999984 487206.3676000014, 239281.81659999862 487210.5993000008, 239283.09169999883 487212.18569999933, 239288.65430000052 487218.77380000055, 239291.8924999982 487223.1673000008, 239294.5188000016 487227.0284000002, 239296.35759999976 487230.0540000014, 239298.63929999992 487233.8707999997, 239301.91259999946 487238.85770000145, 239304.21840000153 487242.18659999967, 239308.03590000048 487247.49379999936, 239310.8137000017 487251.16369999945, 239312.96119999886 487253.7633000016, 239315.9765000008 487257.12860000134, 239318.00079999864 487259.04410000145, 239321.60929999873 487262.22250000015, 239324.5700000003 487265.0692999996, 239326.8487999998 487267.36089999974, 239329.7771999985 487269.83300000057, 239333.28180000186 487273.1671999991, 239338.26469999924 487277.49610000104, 239344.67650000006 487283.4989, 239350.75030000135 487289.1501000002, 239351.4087000005 487289.7840999998), (239363.41470000148 487302.5870999992, 239366.624499999 487306.1596999988, 239368.91750000045 487308.33370000124, 239370.3104000017 487309.2446000017, 239371.08419999853 487309.6070000008, 239372.0487000011 487309.8040000014), (239373.50459999964 487311.02109999955, 239372.40850000083 487311.192400001, 239372.07449999824 487311.2030000016, 239370.66369999945 487310.95120000094, 239369.9219999984 487310.7344999984, 239368.36439999938 487309.95859999955, 239366.42220000178 487308.6127999984, 239360.59589999914 487302.53819999844, 239356.96460000053 487298.0064000003, 239354.0850000009 487294.9017000012, 239346.94040000066 487287.44949999824, 239333.16629999876 487274.6409999989, 239328.00070000067 487270.23600000143, 239323.99020000175 487266.7533, 239319.05189999938 487261.9151000008, 239316.10159999877 487259.32030000165, 239314.76399999857 487257.9633000009, 239311.70100000128 487254.41789999977, 239309.95120000094 487252.2047000006, 239306.73200000077 487247.8931999989, 239303.5465000011 487243.4633000009, 239298.36679999903 487235.804299999, 239295.50180000067 487231.3403999992, 239293.1986999996 487227.46979999915, 239289.08309999853 487221.38919999823, 239287.78009999916 487219.7879000008, 239286.1057999991 487218.0709999986, 239283.99419999868 487215.5335999988, 239280.1585999988 487210.7569000013, 239276.5998999998 487206.3905999996, 239269.3823999986 487196.2692000009))"
groen_lijnen.1588,,,,,,,,,,,,Talud(onderkant),,,,,,RWS,RWS,RWS,,,,50728537,,,ov,,,,,,,"LINESTRING (239116.4167000018 487142.438099999, 239116.5714999996 487141.7157999985, 239117.16519999877 487141.0595000014, 239117.5859999992 487140.78069999814, 239118.69029999897 487140.59479999915)"
groen_lijnen.1589,,,,,,,,,,,,Talud(bovenkant),,,,,,RWS,RWS,RWS,,,,46237233,,,ov,,,,,,,"LINESTRING (239232.11419999972 487125.20160000026, 239231.686999999 487125.9690000005, 239230.89400000125 487128.68400000036, 239230.89299999923 487131.59099999815, 239231.63699999824 487133.8114)"
