OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,SUBTYPE,LENGTE,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,STATUS,Shape__Length
1738,60bc59f6e688402688a16eca24c65fc3,283,0,2020/12/02 15:16:25+00,,2.64,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.891727,"1,891727",1.894385,"1,894385",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163298.477,383960.317,163301.101,383960.028,51.44467416,5.50656739,51.44467153,5.50660513,Prorail,L0004,bestaand,Actueel,2.63986685270299
1739,28fefbe0d9c049a79fe144b189efd2ab,283,0,2020/12/03 08:32:34+00,,1.224,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,11.266225,"11,266225",11.265295,"11,265295",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,168088.896,376432.325,168089.277,376433.488,51.37691671,5.57519378,51.37692716,5.57519929,Prorail,L0004,bestaand,Actueel,1.22381779689625
1740,1e0068e6cdf84c4c808f3de3d647a10e,283,0,2022/11/23 11:39:08+00,,1.156,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,2.335183,"2,335183",2.334032,"2,334032",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,163732.202,383872.061,163731.086,383872.363,51.4438743,5.51280395,51.44387703,5.51278791,Prorail,L0004,bestaand,Actueel,1.15614075113995
1741,44541959eee34bb79956f4ac3b24b9ea,283,0,2022/11/02 12:13:48+00,,40.12,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,23.261306,"23,261306",23.261569,"23,261569",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,173246.313,365605.728,173279.724,365621.445,51.27945705,5.64871039,51.27959725,5.64919005,Weert,G0988,bestaand,Actueel,40.1201158268587
1742,a5fbd222355540869978afb76c83c037,283,0,2021/04/20 06:55:40+00,,1.84,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,3.207506,"3,207506",3.207478,"3,207478",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,164488.579,383452.379,164487.311,383451.046,51.44008969,5.52367225,51.44007773,5.52365398,Prorail,L0004,bestaand,Actueel,1.84000283747708
1743,6697b22955be4c0492ee2a06a1309bc6,283,0,2022/06/02 14:42:35+00,draadmat,292.835,Ut-Btl,Utrecht Centraal - Boxtel ,053,,53,053__,Vught Aansl. - Boxtel,56.496037,"56,496037",56.20556,"56,205560",ProRail,Zuid,Z,BASIS,Brabant,Vught Aansl. - Boxtel,23,BASIS,149068.186,402818.642,149017.785,403104.621,51.61421445,5.3015586,51.61678445,5.30082603,Prorail,L0004,bestaand,Actueel,292.834727084796
1744,671f32d2ff504ce6ba8c161690e958ef,283,0,2021/03/12 14:02:01+00,draadmat,20.162,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,35.867524,"35,867524",35.866804,"35,866804",ProRail,Zuid,Z,BASIS,Betuwe,Meteren Aansl. - s Hertogenbosch,22,BASIS,146635.701,422897.125,146651.408,422899.562,51.79465819,5.26595639,51.79468033,5.26618402,Prorail,L0004,bestaand,Actueel,20.161809488341
1745,20fdd58b59f1472294f0abf08b26a812,283,0,2021/04/06 12:47:18+00,draadmat,14.034,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,6.608942,"6,608942",6.596445,"6,596445",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,Lunetten - Geldermalsen,15,BASIS,139687.282,450264.616,139684.676,450277.033,52.04049531,5.1640178,52.04060684,5.16397926,Prorail,L0004,bestaand,Actueel,14.0339443078304
1746,f19564c986214c53b40da881959dd4cf,283,0,2021/04/06 12:47:18+00,,1.334,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,9.585092,"9,585092",9.583756,"9,583756",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,Lunetten - Geldermalsen,15,BASIS,140770.45,447496.031,140770.03,447497.297,52.01563994,5.17992013,52.01565131,5.17991396,Prorail,L0004,bestaand,Actueel,1.33385006653672
1747,86482edea1054306b7d0cf24c7d3b7d2,283,0,2021/04/06 12:47:18+00,draadmat,49.463,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,10.15054,"10,150540",10.195582,"10,195582",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,Lunetten - Geldermalsen,15,BASIS,140974.088,446968.075,140991.193,446926.502,52.01089981,5.18290814,52.01052658,5.18315898,Prorail,L0004,bestaand,Actueel,49.4634252328516
1748,28160d0b0afb47f7af63e5595f695123,283,0,2021/04/16 10:20:03+00,,9.074,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,14.796521,"14,796521",14.787444,"14,787444",ProRail,Randstad Noord,RN,BASIS,Neerlands Midden,Lunetten - Geldermalsen,15,BASIS,142342.729,442565.229,142338.033,442572.993,51.97135938,5.2030055,51.97142905,5.20293687,Prorail,L0004,bestaand,Actueel,9.07370442542626
1749,da59c9f067cb42998828f637abd11180,283,0,2022/06/02 14:42:35+00,draadmat,394.755,Ut-Btl,Utrecht Centraal - Boxtel ,053,,53,053__,Vught Aansl. - Boxtel,59.298944,"59,298944",58.911445,"58,911445",ProRail,Zuid,Z,BASIS,Brabant,Vught Aansl. - Boxtel,23,BASIS,149689.071,400116.544,149472.675,400443.812,51.58993269,5.31056383,51.59287227,5.30743604,Prorail,L0004,bestaand,Actueel,394.755113259713
1750,f3844b43aaee45549b475255d30bfc00,283,0,2016/06/29 09:25:14+00,,4.467,Ut-Btl,Utrecht Centraal - Boxtel ,046,,46,046__,Meteren Aansl. - s Hertogenbosch,33.481961,"33,481961",33.481798,"33,481798",ProRail,Zuid,Z,BASIS,Betuwe,Meteren Aansl. - s Hertogenbosch,22,BASIS,146382.332,425269.789,146377.877,425269.464,51.81598071,5.26222463,51.81597772,5.26216003,Zaltbommel,G0297,bestaand,Actueel,4.46683892702658
1751,35295a1b231768c9e0538d1013ac8f1b,283,0,2016/06/13 15:23:08+00,,8.307,Ut-Btl,Utrecht Centraal - Boxtel ,053,,53,053__,Vught Aansl. - Boxtel,52.835465,"52,835465",52.832507,"52,832507",ProRail,Zuid,Z,BASIS,Betuwe,Vught Aansl. - Boxtel,21,BASIS,148532.869,406434.255,148537.883,406437.728,51.64670761,5.29376289,51.64673888,5.29383526,Vught,G0865,bestaand,Actueel,8.30731405880227
1752,ae14a08c2ed14632a0c7040e9c96b123,283,0,2021/04/16 10:20:02+00,,1.195,Ut-Btl,Utrecht Centraal - Boxtel ,117,,117,117__,Lunetten - Geldermalsen,20.399864,"20,399864",20.401121,"20,401121",ProRail,Zuid,Z,BASIS,Betuwe,Lunetten - Geldermalsen,22,BASIS,145083.648,437686.106,145084.231,437685.063,51.92756054,5.24303383,51.92755117,5.24304234,Prorail,L0004,bestaand,Actueel,1.19487991028387
1753,8652a1323a3142a0b7f03b49c20a7518,283,0,2022/06/02 09:44:15+00,,12.849,Ut-Btl,Utrecht Centraal - Boxtel ,614,c,614,614_c,s Hertogenbosch,48.448983,"48,448983",48.437439,"48,437439",ProRail,Zuid,Z,BASIS,Betuwe,s Hertogenbosch,21,BASIS,148437.732,410786.347,148440.367,410797.539,51.6858253,5.2923065,51.68592593,5.29234439,Prorail,L0004,bestaand,Actueel,12.84948826316
1754,302ef41464f0458781944d13d8495ea0,283,0,2022/11/23 11:39:08+00,,1.185,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,2.358725,"2,358725",2.358141,"2,358141",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,163754.171,383863.491,163753.928,383864.651,51.44379693,5.51311974,51.44380736,5.51311627,Prorail,L0004,bestaand,Actueel,1.18517921317949
1755,99ceeb7dd6ee4bd7b5063e35657fdf49,283,0,2021/07/08 12:11:38+00,,1.875,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,18.987742,"18,987742",18.988258,"18,988258",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171427.269,369475.317,171429.113,369475.654,51.31429525,5.62281886,51.31429823,5.62284532,Prorail,L0004,bestaand,Actueel,1.87454127721958
1756,4285bbc69f464b18b344f3e1967cd35d,283,0,2020/12/02 16:19:33+00,,5.623,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,6.327758,"6,327758",6.333216,"6,333216",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,166504.097,381069.466,166507.397,381064.913,51.41863296,5.55258292,51.41859197,5.55263021,Prorail,L0004,bestaand,Actueel,5.62314938446419
1757,21eb90fdb0944fb4883f82e2fa730288,283,0,2020/12/03 10:42:34+00,,1.18,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,20.282222,"20,282222",20.281064,"20,281064",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171989.39,368307.089,171988.714,368308.056,51.30377783,5.63082539,51.30378654,5.63081574,Prorail,L0004,bestaand,Actueel,1.17985804230848
1758,1d59532e8da04d36b78e7977940c0970,283,0,2021/07/08 12:11:38+00,,1.286,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,19.005065,"19,005065",19.004896,"19,004896",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171404.152,369445.064,171402.927,369444.672,51.31402399,5.62248589,51.3140205,5.6224683,Prorail,L0004,bestaand,Actueel,1.28619166534386
1759,faa6bec121c44c429c234306491ea3cc,283,0,2020/12/02 16:19:33+00,,1.245,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,9.838616,"9,838616",9.839826,"9,839826",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,167530.525,377745.781,167531.248,377744.767,51.38873561,5.56722065,51.38872648,5.567231,Prorail,L0004,bestaand,Actueel,1.24536139333127
1760,035fc7aacbad4065b7fe738aaa48b405,283,0,2020/12/03 10:42:34+00,,1.198,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,24.728622,"24,728622",24.727499,"24,727499",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,173941.805,364312.512,173941.687,364313.704,51.26780992,5.65860926,51.26782064,5.65860764,Prorail,L0004,bestaand,Actueel,1.19782636471235
1761,cf5b1ae143e242c088551f0b9bc897a7,283,0,2021/07/08 12:11:38+00,,1.368,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,18.969989,"18,969989",18.971325,"18,971325",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171397.758,369480.36,171398.014,369479.016,51.31434144,5.62239582,51.31432935,5.62239942,Prorail,L0004,bestaand,Actueel,1.36816373289164
1762,44bcf3567be34ff0920744dc00b22485,283,0,2020/12/03 08:32:34+00,,1.225,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,12.356633,"12,356633",12.355504,"12,355504",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,168514.051,375428.046,168513.177,375428.904,51.36787956,5.58126175,51.3678873,5.58124923,Prorail,L0004,bestaand,Actueel,1.22476120121434
1763,7442bbee7f8d4b44865540434c94bb93,283,0,2022/11/08 12:07:00+00,gaashekwerk,6.069,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,12.349237,"12,349237",12.343448,"12,343448",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,168510.983,375434.876,168507.112,375439.55,51.36794103,5.58121796,51.36798314,5.58116255,Prorail,L0004,bestaand,Actueel,6.06884807850716
1764,8f9b6927f87c4f1baee38856d10d7991,283,0,2022/11/16 12:16:41+00,gaashekwerk,1.947,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,8.493897,"8,493897",8.493979,"8,493979",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,167013.485,378987.563,167011.647,378986.922,51.39990882,5.55983489,51.3999031,5.55980846,Prorail,L0004,bestaand,Actueel,1.94656749176595
1765,f7c989aec2034530bab32b5cd77ada72,283,0,2021/04/21 07:28:46+00,gaashekwerk,97.526,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,22.983496,"22,983496",22.888268,"22,888268",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,173184.135,365884.751,173140.779,365969.537,51.2819671,5.64783354,51.2827306,5.64721645,Prorail,L0004,bestaand,Actueel,97.5261093316281
1766,7ad50a1c173e41629767dfed73f8d8ad,283,0,2016/03/01 09:28:02+00,,20.537,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.785075,"1,785075",1.779753,"1,779753",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163192.198,383963.657,163184.828,383944.488,51.44470574,5.50503874,51.44453354,5.50493228,Eindhoven,G0772,bestaand,Actueel,20.5369778935461
1767,fea0d01a6d414388bb111fc491246123,283,0,2020/12/03 08:32:35+00,,1.304,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,18.977657,"18,977657",18.97643,"18,976430",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171424.324,369484.965,171424.222,369486.265,51.31438206,5.62277707,51.31439375,5.62277566,Prorail,L0004,bestaand,Actueel,1.30399539876489
1768,fbdd20ffb1f34cc5a035b42675e055c1,283,0,2022/09/05 09:21:41+00,draadmat,27.723,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.858602,"1,858602",1.830699,"1,830699",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163266.956,383973.642,163239.451,383977.111,51.4447944,5.5061143,51.44482598,5.50571875,Prorail,L0004,bestaand,Actueel,27.7231953580676
1769,c75c6d2d05c444a9a4c003ed4f6f9c03,283,0,2022/11/10 06:55:37+00,draadmat,2.266,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,16.758948,"16,758948",16.760169,"16,760169",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,170433.462,371467.976,170432.298,371466.032,51.33223462,5.60865147,51.33221717,5.60863468,Prorail,L0004,bestaand,Actueel,2.26584026305102
1770,c9dc25cb8bc74e2988db70555163653b,283,0,2022/11/02 12:13:48+00,gaashekwerk,90.005,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,26.478058,"26,478058",26.39472,"26,394720",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,174748.528,362767.707,174692.433,362827.071,51.25389663,5.67008249,51.25443219,5.66928227,Prorail,L0004,bestaand,Actueel,90.0046152475768
1771,efd1d45a0e3c46c3b253493335059d0f,283,0,2020/12/03 10:42:34+00,,1.173,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,20.272897,"20,272897",20.271736,"20,271736",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171972.906,368309.48,171972.481,368310.573,51.30379982,5.63058912,51.30380965,5.63058308,Prorail,L0004,bestaand,Actueel,1.17272076812854
1772,ca945f835a744ea9ae90f78bc977003a,283,0,2022/11/10 06:55:37+00,draadmat,30.813,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,11.507472,"11,507472",11.486432,"11,486432",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,168149.297,376196.181,168152.229,376220.828,51.37479269,5.57605251,51.37501417,5.57609554,Prorail,L0004,bestaand,Actueel,30.8134576296044
1773,9ba8088eba484ca99bbb335b1e2afef3,283,0,2022/11/16 12:16:41+00,,61.507,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,7.157656,"7,157656",7.096569,"7,096569",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,166796.147,380303.721,166787.377,380363.749,51.41174391,5.55675577,51.41228366,5.55663172,Prorail,L0004,bestaand,Actueel,61.5066655894038
1774,abae6a202f6b40c1be3eac76a268476e,283,0,2021/04/20 06:55:40+00,spijlen / staaf hekwerk,1.178,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,2.353388,"2,353388",2.353495,"2,353495",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,163749.85,383867.247,163750.292,383868.339,51.44383075,5.51305768,51.44384056,5.51306406,Prorail,L0004,bestaand,Actueel,1.17806111895776
1775,7c28508a467643acb5112cd1a2787123,283,0,2022/11/02 12:13:48+00,gaashekwerk,17.004,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,25.871365,"25,871365",25.888353,"25,888353",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,174445.352,363285.582,174452.707,363270.251,51.25856213,5.66576811,51.25842407,5.66587263,Prorail,L0004,bestaand,Actueel,17.0042286594552
1776,ca15415e44c9411a85e252818a4e0f03,283,0,2020/12/03 10:42:34+00,spijlen / staaf hekwerk,1.383,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,20.266895,"20,266895",20.268269,"20,268269",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171981.837,368320.571,171982.456,368319.334,51.30389924,5.63071772,51.3038881,5.63072654,Prorail,L0004,bestaand,Actueel,1.38323172317584
1777,b025a5e3724042a9a61ffc4e1ea2e123,283,0,2020/12/03 08:32:35+00,gaashekwerk,7.765,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,18.977975,"18,977975",18.97643,"18,976430",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171431.729,369488.25,171424.222,369486.265,51.31441138,5.62288343,51.31439375,5.62277566,Prorail,L0004,bestaand,Actueel,7.76500315518288
1778,0047fa9dda764a45ac85d59074af676e,283,0,2021/04/20 06:55:40+00,,1.178,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,2.342839,"2,342839",2.341784,"2,341784",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,163743.304,383882.234,163742.438,383883.032,51.44396557,5.51296389,51.44397276,5.51295146,Prorail,L0004,bestaand,Actueel,1.17760774453975
1779,1b5c77e7a91c49f6a5e16322efe84403,283,0,2021/04/21 07:28:46+00,,1.139,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,23.271897,"23,271897",23.270798,"23,270798",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,173302.174,365620.779,173301.982,365621.902,51.27959054,5.64951177,51.27960064,5.64950907,Prorail,L0004,bestaand,Actueel,1.13929495741884
1780,3d779062ce494f30b29d6c16634f6291,283,0,2022/11/02 12:13:48+00,gaashekwerk,6.952,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,23.811969,"23,811969",23.80515,"23,805150",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,173527.067,365130.819,173524.024,365137.069,51.27517913,5.6527094,51.27523541,5.65266612,Prorail,L0004,bestaand,Actueel,6.95182639119026
1781,78f586ffa62c4a1aaf957612f9d0e996,283,0,2022/11/16 12:16:41+00,draadmat,693.43,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,6.102794,"6,102794",5.411126,"5,411126",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,166366.283,381248.041,165912.508,381770.075,51.42024091,5.55060748,51.42494226,5.5441,Prorail,L0004,bestaand,Actueel,693.430102489862
1782,a62119dea4c8481e97153a15399fd9b3,283,0,2022/11/23 11:39:08+00,draadmat,2.226,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,3.201464,"3,201464",3.201484,"3,201484",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,164481.788,383453.944,164483.313,383455.566,51.44010387,5.52357462,51.44011842,5.5235966,Prorail,L0004,bestaand,Actueel,2.22632216768699
1783,a2238c8700b441b88df27900cbde7a7b,283,0,2020/12/02 16:19:34+00,draadmat,2.494,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,3.206509,"3,206509",3.204147,"3,204147",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,164477.238,383441.563,164476.034,383443.747,51.43999266,5.52350885,51.44001231,5.52349159,Prorail,L0004,bestaand,Actueel,2.49388692606541
1784,7661918700ee47fab28e40dcb94f942d,283,0,2020/03/16 11:26:54+00,draadmat,2.507,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,2.331667,"2,331667",2.334014,"2,334014",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,163728.582,383872.29,163731.085,383872.423,51.44387641,5.51275189,51.44387757,5.51278789,Prorail,L0004,bestaand,Actueel,2.5065311016405
1785,93f0c5d954c7410599d85c15658cb542,283,0,2022/11/16 12:16:41+00,spijlen / staaf hekwerk,4.199,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,7.191859,"7,191859",7.191869,"7,191869",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,166814.39,380271.823,166810.224,380271.294,51.4114568,5.55701692,51.41145214,5.55695702,Prorail,L0004,bestaand,Actueel,4.19945271215767
1786,6e769a264b9546d58b8f239715c886ad,283,0,2022/09/05 09:17:30+00,draadmat,84.372,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.839319,"1,839319",1.839319,"1,839319",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163245.814,383958.016,163245.814,383958.016,51.44465425,5.50580983,51.44465425,5.50580983,Prorail,L0004,bestaand,Actueel,84.3716583241663
1787,8b7b352019ec4289bf189f4abdb2ac93,283,0,2020/12/02 15:16:25+00,draadmat,12.415,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.875989,"1,875989",1.88849,"1,888490",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163284.096,383971.554,163296.413,383969.999,51.44477538,5.5063608,51.44476122,5.50653793,Prorail,L0004,bestaand,Actueel,12.4147721370638
1788,6a70c03e28474516b88338921c295ce3,283,0,2022/09/05 09:22:01+00,draadmat,42.043,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.839319,"1,839319",1.830978,"1,830978",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163245.814,383958.016,163238.588,383967.45,51.44465425,5.50580983,51.44473916,5.50570611,Prorail,L0004,bestaand,Actueel,42.042745072489
1789,9fffb530ea9144baafde55209f931437,283,0,2022/11/23 11:39:08+00,draadmat,6.054,Ehv-Wt,Eindhoven - Weert ,618,a,618,618_a,Eindhoven,1.869809,"1,869809",1.866016,"1,866016",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven,24,BASIS,163276.557,383960.363,163272.528,383958.425,51.4446749,5.50625209,51.44465754,5.50619409,Prorail,L0004,bestaand,Actueel,6.05427744287183
1790,0f1ea93e52f8476981e8290ffa6c3267,283,0,2022/11/10 06:55:37+00,spijlen / staaf hekwerk,7.917,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,10.265157,"10,265157",10.257276,"10,257276",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,167700.39,377354.824,167697.285,377362.107,51.38521763,5.56964695,51.38528316,5.5696026,Prorail,L0004,bestaand,Actueel,7.91726682637386
1791,f9a6a5a26b3d40228e90d4cd730f74a5,283,0,2021/04/20 06:55:40+00,,1.182,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,3.214166,"3,214166",3.212989,"3,212989",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,164483.782,383437.345,164482.975,383438.209,51.43995463,5.52360285,51.43996241,5.52359127,Prorail,L0004,bestaand,Actueel,1.18226266117137
1792,8089c986197b49b184e3eea54325ed4d,283,0,2020/12/03 10:42:34+00,spijlen / staaf hekwerk,9.252,Ehv-Wt,Eindhoven - Weert ,057,,57,057__,Eindhoven - Weert,20.266854,"20,266854",20.266851,"20,266851",ProRail,Zuid,Z,BASIS,De Peel,Eindhoven - Weert,24,BASIS,171962.975,368311.397,171971.286,368315.463,51.30381735,5.63044681,51.30385364,5.63056618,Prorail,L0004,bestaand,Actueel,9.25230117322172
1793,477956f26cc947c8a57f35d8b31f786c,283,0,2022/06/02 09:44:15+00,,5.997,Ut-Btl,Utrecht Centraal - Boxtel ,614,c,614,614_c,s Hertogenbosch,47.118794,"47,118794",47.112756,"47,112756",ProRail,Zuid,Z,BASIS,Betuwe,s Hertogenbosch,21,BASIS,148750.599,412075.006,148753.06,412080.475,51.69741196,5.29680768,51.69746115,5.29684318,Prorail,L0004,bestaand,Actueel,5.99720618288216
1794,12f2cf721b144e3f83c4ce76bb8e5095,283,0,2022/06/02 14:42:35+00,draadmat,82.09,Ut-Btl,Utrecht Centraal - Boxtel ,053,,53,053__,Vught Aansl. - Boxtel,55.25861,"55,258610",55.340507,"55,340507",ProRail,Zuid,Z,BASIS,Brabant,Vught Aansl. - Boxtel,23,BASIS,148831.706,404032.043,148848.196,403951.863,51.62511861,5.29812294,51.62439809,5.29836249,Prorail,L0004,bestaand,Actueel,82.0895997111302
1795,2b4b17dd59cc44668f923327ee7857f1,283,0,2021/03/08 08:17:01+00,draadmat,8.148,Ut-Btl,Utrecht Centraal - Boxtel ,617,b,617,617_b,Boxtel,59.44413,"59,444130",59.438403,"59,438403",ProRail,Zuid,Z,BASIS,Brabant,Boxtel,23,BASIS,149790.347,400011.152,149788.065,400016.933,51.58898631,5.31202683,51.58903825,5.31199381,Prorail,L0004,bestaand,Actueel,8.14752783163269
1796,340be08aa96ebf87e0538d1013ac73b0,283,0,2016/05/30 12:14:42+00,,3.332,Ut-Btl,Utrecht Centraal - Boxtel ,614,c,614,614_c,s Hertogenbosch,48.649363,"48,649363",48.646063,"48,646063",ProRail,Zuid,Z,BASIS,Betuwe,s Hertogenbosch,21,BASIS,148301.903,410609.879,148302.737,410613.105,51.68423752,5.2903457,51.68426652,5.2903577,'s-Hertogenbosch,G0796,bestaand,Actueel,3.33206122392732
