objectid;id;stadsdeel;buurt_code;straat;eigenaar;beheerder;onderhouder;soort;voet;zitobject;afwerking;kleur;aanleg_jaar;standplaats;locatie;leverancier;geo_shape;geo_point_2d
4298;10978;Woensel noord 1;1522;Champagnehof;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.452950623684119, 51.482719476609], ""type"": ""Point""}";51.482719476609, 5.452950623684119
4300;8863;Stratum;1214;Servaasplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.4946198212627, 51.42690772993228], ""type"": ""Point""}";51.42690772993228, 5.4946198212627
4301;8864;Stratum;1214;Piuslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.500773464036267, 51.42854983948368], ""type"": ""Point""}";51.42854983948368, 5.500773464036267
4302;8865;Stratum;1214;Burghplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.493359638756875, 51.42918713897999], ""type"": ""Point""}";51.42918713897999, 5.493359638756875
4303;8866;Stratum;1214;Burghplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2006;Verharding;Plein;;"{""coordinates"": [5.493534276099035, 51.42929220113138], ""type"": ""Point""}";51.42929220113138, 5.493534276099035
4306;8886;Tongelre;1312;Vincent van Goghstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.499272805274336, 51.438287424810134], ""type"": ""Point""}";51.438287424810134, 5.499272805274336
4307;8890;Tongelre;1312;Kempensebaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Overig;;"{""coordinates"": [5.498283513112406, 51.43894921987968], ""type"": ""Point""}";51.43894921987968, 5.498283513112406
4309;8899;Tongelre;1336;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Kunststof;Anders;Licht bruin;2006;Beplanting;Park;;"{""coordinates"": [5.502848035579378, 51.453574401579054], ""type"": ""Point""}";51.453574401579054, 5.502848035579378
4310;8902;Tongelre;1336;Koudenhovenseweg Noord;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.5073677457713215, 51.45448544821985], ""type"": ""Point""}";51.45448544821985, 5.5073677457713215
4316;8923;Tongelre;1336;B.P. Karpendonck;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.498503275785529, 51.45072428342597], ""type"": ""Point""}";51.45072428342597, 5.498503275785529
4320;9781;Strijp 1;1611;Hagenkampweg Noord;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2006;Verharding;Park;;"{""coordinates"": [5.467616945089884, 51.43490318335594], ""type"": ""Point""}";51.43490318335594, 5.467616945089884
4322;9783;Strijp 1;1611;Hagenkampweg Noord;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Hout;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.467710112641019, 51.43534712348645], ""type"": ""Point""}";51.43534712348645, 5.467710112641019
4326;9788;Strijp 1;1613;B.P. Engelsbergen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.455827362448054, 51.43432412413876], ""type"": ""Point""}";51.43432412413876, 5.455827362448054
4327;9789;Strijp 1;1613;B.P. Engelsbergen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.458540580995511, 51.435243462655656], ""type"": ""Point""}";51.435243462655656, 5.458540580995511
4330;9793;Stratum;1230;Rijsven;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2011;Gazon;Plein;;"{""coordinates"": [5.5170167714794625, 51.424997450795864], ""type"": ""Point""}";51.424997450795864, 5.5170167714794625
4332;9796;Stratum;1230;Rijsven;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2011;Gazon;Plein;;"{""coordinates"": [5.517142270432072, 51.42487916351183], ""type"": ""Point""}";51.42487916351183, 5.517142270432072
4336;9944;Tongelre;1321;Tafelbergplein;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2010;Verharding;School;;"{""coordinates"": [5.509487228281658, 51.441266465212905], ""type"": ""Point""}";51.441266465212905, 5.509487228281658
4338;9947;Stratum;1232;Jan van Eyckgracht;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2010;Verharding;Park;;"{""coordinates"": [5.510387439076604, 51.429428919729006], ""type"": ""Point""}";51.429428919729006, 5.510387439076604
4340;9877;Woensel noord 1;1521;Scheldestraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Kunststof;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.423247913674105, 51.477348753753205], ""type"": ""Point""}";51.477348753753205, 5.423247913674105
4341;9879;Woensel noord 1;1521;Leistraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.429028534794847, 51.48153165572749], ""type"": ""Point""}";51.48153165572749, 5.429028534794847
4342;9881;Woensel noord 1;1522;Fransebaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.45178975670838, 51.480477702361355], ""type"": ""Point""}";51.480477702361355, 5.45178975670838
4346;9887;Woensel noord 1;1523;Dauphinélaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2006;Verharding;Park;;"{""coordinates"": [5.4418806097905685, 51.48592686704248], ""type"": ""Point""}";51.48592686704248, 5.4418806097905685
4349;9893;Woensel noord 1;1512;Japiksestraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.459616794695774, 51.47376470339981], ""type"": ""Point""}";51.47376470339981, 5.459616794695774
4354;9905;Woensel noord 1;1523;Mainelaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;School;;"{""coordinates"": [5.434267748047658, 51.48606797967898], ""type"": ""Point""}";51.48606797967898, 5.434267748047658
4359;10165;Woensel zuid;1422;Mathys de Layenslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.461896267035766, 51.45587732231506], ""type"": ""Point""}";51.45587732231506, 5.461896267035766
4364;8843;Tongelre;1335;Buitengebied in brt: 325;BOR;BOR buitengebied;BOR Natuur;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Overig;;"{""coordinates"": [5.525263835507299, 51.45317110301542], ""type"": ""Point""}";51.45317110301542, 5.525263835507299
4366;8846;Tongelre;1335;Bessenvlinderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Lak;Anders;2006;Verharding;Park;;"{""coordinates"": [5.520649353076031, 51.4532248118402], ""type"": ""Point""}";51.4532248118402, 5.520649353076031
4367;8848;Tongelre;1335;Spanvlinderplein;BOR;BOR Stedelijk;BOR Stedelijk;Picknickset;Beton;Beton;Anders;Grijs;2006;Verharding;Park;;"{""coordinates"": [5.521168161517974, 51.45280458947536], ""type"": ""Point""}";51.45280458947536, 5.521168161517974
4368;8850;Tongelre;1335;Bessenvlinderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Lak;Anders;2006;Verharding;Park;;"{""coordinates"": [5.519787440277773, 51.452485444308834], ""type"": ""Point""}";51.452485444308834, 5.519787440277773
4370;8853;Tongelre;1335;Windevlinderstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Staal;Lak;Anders;2006;Verharding;Park;;"{""coordinates"": [5.5217150784702485, 51.45213799786371], ""type"": ""Point""}";51.45213799786371, 5.5217150784702485
4379;12962;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Anders;Licht bruin;2011;Verharding;Park;;"{""coordinates"": [5.404425533634907, 51.44048613302551], ""type"": ""Point""}";51.44048613302551, 5.404425533634907
4384;9412;Woensel zuid;1431;Generaal Chassélaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.481218768820761, 51.465994662001734], ""type"": ""Point""}";51.465994662001734, 5.481218768820761
4388;11443;Woensel noord 1;1512;;Particulier;Particulier;Particulier;Anders;Staal;Staal;Lak;Groen;2006;Verharding;Park;;"{""coordinates"": [5.461283306938777, 51.472642167417206], ""type"": ""Point""}";51.472642167417206, 5.461283306938777
4389;11445;Woensel noord 1;1512;Di Cambioweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.45347290478557, 51.464368176319816], ""type"": ""Point""}";51.464368176319816, 5.45347290478557
4391;11450;Woensel noord 1;1512;Oude Bossche Baan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;School;;"{""coordinates"": [5.455909674583848, 51.46727984154887], ""type"": ""Point""}";51.46727984154887, 5.455909674583848
4393;11456;Woensel noord 1;1512;Oude Bossche Baan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.457009898486922, 51.467528621692175], ""type"": ""Point""}";51.467528621692175, 5.457009898486922
4395;11464;Centrum;1111;Rechtestraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Beton;Anders;Grijs;2006;Verharding;Winkel;;"{""coordinates"": [5.477685421978736, 51.439116485831754], ""type"": ""Point""}";51.439116485831754, 5.477685421978736
4396;11465;Centrum;1111;Vrijstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Beton;Anders;Grijs;2006;Verharding;Winkel;;"{""coordinates"": [5.476344073142953, 51.4386901183689], ""type"": ""Point""}";51.4386901183689, 5.476344073142953
4399;12940;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Toledo;Staal;Hout;Anders;Licht bruin;2011;Beplanting;Park;Samson;"{""coordinates"": [5.405254817365392, 51.44267132269595], ""type"": ""Point""}";51.44267132269595, 5.405254817365392
4405;10054;Woensel noord 2;1541;B.P. Eckart;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2010;Gazon;Park;;"{""coordinates"": [5.494452301451453, 51.46910448500529], ""type"": ""Point""}";51.46910448500529, 5.494452301451453
4411;9684;Woensel noord 2;1534;Emile Zolaplein;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Beits;Licht bruin;2006;Verharding;Plein;;"{""coordinates"": [5.469659817036483, 51.490229412886954], ""type"": ""Point""}";51.490229412886954, 5.469659817036483
4412;9686;Woensel noord 2;1532;Arendonkstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Plein;;"{""coordinates"": [5.476969964080109, 51.47992427632759], ""type"": ""Point""}";51.47992427632759, 5.476969964080109
4414;9689;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.470588564812187, 51.48212341933092], ""type"": ""Point""}";51.48212341933092, 5.470588564812187
4415;9694;Park Meerland;1633;Grasbaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.409050025152109, 51.43982103991032], ""type"": ""Point""}";51.43982103991032, 5.409050025152109
4423;13106;Centrum;1111;Begijnenhof;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2011;Verharding;Plein;;"{""coordinates"": [5.480064364755551, 51.43658059734206], ""type"": ""Point""}";51.43658059734206, 5.480064364755551
4425;13108;Centrum;1111;Begijnenhof;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2011;Verharding;Plein;;"{""coordinates"": [5.480074174746478, 51.43659556464762], ""type"": ""Point""}";51.43659556464762, 5.480074174746478
4427;11502;Centrum;1114;Neckerspoel;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.478148072751269, 51.4435011402956], ""type"": ""Point""}";51.4435011402956, 5.478148072751269
4429;13611;Strijp 2;1635;Waterwereld;BOR;BOR Stedelijk;BOR Stedelijk;;;Hout;;;2011;;;;"{""coordinates"": [5.4036427803102445, 51.43665333221602], ""type"": ""Point""}";51.43665333221602, 5.4036427803102445
4438;11549;Strijp 2;1634;Zandkrab;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Hout;Hout;Beits;Donker bruin;2006;Verharding;Plein;;"{""coordinates"": [5.409421385530937, 51.44926559844557], ""type"": ""Point""}";51.44926559844557, 5.409421385530937
4439;11551;Strijp 2;1634;Zandstrand;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.400660680497322, 51.44496315724833], ""type"": ""Point""}";51.44496315724833, 5.400660680497322
4443;10654;Park Centrum;1213;Anne Frankplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.479121176917078, 51.432271599529145], ""type"": ""Point""}";51.432271599529145, 5.479121176917078
4449;9918;Woensel noord 2;1516;John F Kennedylaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2009;Gazon;Overig;;"{""coordinates"": [5.487231408987478, 51.47378360737934], ""type"": ""Point""}";51.47378360737934, 5.487231408987478
4450;9922;Park Henri Dunant;1532;STD.P. Henry Dunant;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Park;;"{""coordinates"": [5.472949856623166, 51.47797925891056], ""type"": ""Point""}";51.47797925891056, 5.472949856623166
4451;9928;Woensel noord 1;1531;;Particulier;Particulier;Particulier;Zitbank;Staal;Hout;Lak;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.465889589474085, 51.47991907860692], ""type"": ""Point""}";51.47991907860692, 5.465889589474085
4454;9935;Woensel noord 1;1531;Roelantlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2010;Gazon;Park;;"{""coordinates"": [5.463558091259574, 51.47643359302243], ""type"": ""Point""}";51.47643359302243, 5.463558091259574
4462;9720;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Beplanting;Park;;"{""coordinates"": [5.4448465302544236, 51.45550350351664], ""type"": ""Point""}";51.45550350351664, 5.4448465302544236
4463;9723;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Donker bruin;2010;Beplanting;Park;;"{""coordinates"": [5.446296567586196, 51.45573508708882], ""type"": ""Point""}";51.45573508708882, 5.446296567586196
4466;9729;Strijp 1;1622;St Theresiaplein;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Lak;Licht bruin;2008;Verharding;Plein;;"{""coordinates"": [5.44043607613094, 51.43890169824139], ""type"": ""Point""}";51.43890169824139, 5.44043607613094
4469;9733;Strijp 1;1612;Esdoornlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.459959317797225, 51.44137766802954], ""type"": ""Point""}";51.44137766802954, 5.459959317797225
4476;10765;Centrum;1515;Winkelcentrum Woensel;BOR;BOR Stedelijk;Particulier;Zitbank;Staal;Hout;Lak;Licht bruin;2009;Verharding;Winkel;;"{""coordinates"": [5.475973237654671, 51.46944955899604], ""type"": ""Point""}";51.46944955899604, 5.475973237654671
4477;10766;Centrum;1515;Winkelcentrum Woensel;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Lak;Licht bruin;2009;Verharding;Winkel;;"{""coordinates"": [5.47742692968071, 51.470028929021126], ""type"": ""Point""}";51.470028929021126, 5.47742692968071
4480;10771;Gestel;1721;Telemannlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2010;Verharding;Plein;;"{""coordinates"": [5.45414660334777, 51.42955811114576], ""type"": ""Point""}";51.42955811114576, 5.45414660334777
4481;10772;Gestel;1721;Telemannlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2010;Verharding;Plein;;"{""coordinates"": [5.454567961369198, 51.429566505991666], ""type"": ""Point""}";51.429566505991666, 5.454567961369198
4482;10774;Woensel zuid;1413;Looierstraat;BOR;BOR Stedelijk;BOR Stedelijk;Anders;Staal;Hout;Anders;Licht bruin;2010;Gazon;Park;;"{""coordinates"": [5.475656786745047, 51.45079017157014], ""type"": ""Point""}";51.45079017157014, 5.475656786745047
4483;12823;Park Meerland;1640;Waterfront;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2008;Verharding;Park;;"{""coordinates"": [5.403692591004891, 51.44417363649396], ""type"": ""Point""}";51.44417363649396, 5.403692591004891
4491;10437;Tongelre;1335;Reuzenvlinderpad;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Gazon;Park;;"{""coordinates"": [5.5198633453290915, 51.45340012558343], ""type"": ""Point""}";51.45340012558343, 5.5198633453290915
4492;10791;Stratum;1237;Kalmoesstraat;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2009;Verharding;Overig;;"{""coordinates"": [5.496962163423117, 51.418970736552104], ""type"": ""Point""}";51.418970736552104, 5.496962163423117
4495;9960;Woensel noord 1;1512;Palladiostraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Beplanting;Park;;"{""coordinates"": [5.456777188749282, 51.466123438962164], ""type"": ""Point""}";51.466123438962164, 5.456777188749282
4496;9962;Centrum;1515;Winkelcentrum Woensel;BOR;BOR Stedelijk;Particulier;Zitbank;Staal;Hout;Lak;Licht bruin;2010;Verharding;Winkel;;"{""coordinates"": [5.473600205689185, 51.47092073687388], ""type"": ""Point""}";51.47092073687388, 5.473600205689185
4502;9978;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2010;Verharding;Park;;"{""coordinates"": [5.441556711010947, 51.45874609423051], ""type"": ""Point""}";51.45874609423051, 5.441556711010947
4504;9981;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Staal;Hout;Beits;Donker bruin;2010;Beplanting;Park;;"{""coordinates"": [5.445086240841109, 51.455139514387334], ""type"": ""Point""}";51.455139514387334, 5.445086240841109
4506;9983;Park Philips de Jongh;1627;STD.P. Philips de Jongh;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2010;Verharding;Park;;"{""coordinates"": [5.446726169371227, 51.45725780739921], ""type"": ""Point""}";51.45725780739921, 5.446726169371227
4508;9568;Woensel zuid;1421;Humboldtplein;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Plein;;"{""coordinates"": [5.4598289639714, 51.45124796087772], ""type"": ""Point""}";51.45124796087772, 5.4598289639714
4510;13124;Park Centrum;1112;Anne Frankplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.478393565019055, 51.43150292972498], ""type"": ""Point""}";51.43150292972498, 5.478393565019055
4511;13125;Park Centrum;1112;Anne Frankplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.478353597196602, 51.43196772066932], ""type"": ""Point""}";51.43196772066932, 5.478353597196602
4512;13126;Park Centrum;1112;Anne Frankplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Beton;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.478583501543288, 51.43270396479626], ""type"": ""Point""}";51.43270396479626, 5.478583501543288
4513;13128;Park Centrum;1112;Lex en Edo Hornemannplantsoen;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Verharding;Park;;"{""coordinates"": [5.479108868848282, 51.430595526236246], ""type"": ""Point""}";51.430595526236246, 5.479108868848282
4515;8937;Woensel noord 2;1542;B.P. Eckart;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.50002448697395, 51.47218022767402], ""type"": ""Point""}";51.47218022767402, 5.50002448697395
4519;9173;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Licht bruin;2008;Gazon;Park;;"{""coordinates"": [5.484914716644021, 51.42932397812213], ""type"": ""Point""}";51.42932397812213, 5.484914716644021
4521;9175;Stratum;1216;Leenderweg;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2010;Beplanting;Park;;"{""coordinates"": [5.487364919395473, 51.42790501937305], ""type"": ""Point""}";51.42790501937305, 5.487364919395473
4524;9178;Stratum;1211;Geldropseweg;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Gazon;Park;;"{""coordinates"": [5.495767374194295, 51.43213637036003], ""type"": ""Point""}";51.43213637036003, 5.495767374194295
4525;9180;Stratum;1222;Gaspeldoornlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2009;Gazon;Park;;"{""coordinates"": [5.4892109457198215, 51.41711106977038], ""type"": ""Point""}";51.41711106977038, 5.4892109457198215
4526;9181;Stratum;1222;Kortonjolaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Licht bruin;2009;Verharding;School;;"{""coordinates"": [5.490660918789633, 51.416979193501454], ""type"": ""Point""}";51.416979193501454, 5.490660918789633
4527;9182;Stratum;1223;Ton Smitspark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2008;Gazon;Park;;"{""coordinates"": [5.480863727103669, 51.42270350286956], ""type"": ""Point""}";51.42270350286956, 5.480863727103669
4528;9183;Stratum;1223;Antoon Coolenlaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Beplanting;Overig;;"{""coordinates"": [5.481846199773074, 51.41686614677327], ""type"": ""Point""}";51.41686614677327, 5.481846199773074
4531;9189;Tongelre;1336;Koudenhovenseweg Noord;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2012;Gazon;Park;;"{""coordinates"": [5.506587596445783, 51.45454681600454], ""type"": ""Point""}";51.45454681600454, 5.506587596445783
4533;9195;Woensel noord 1;1512;Buitengebied 441;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Lak;Licht bruin;2012;Gazon;Park;;"{""coordinates"": [5.4541630916748725, 51.46973304543554], ""type"": ""Point""}";51.46973304543554, 5.4541630916748725
4537;13702;Woensel zuid;1412;Kruisstraat;BOR;BOR Stedelijk;BOR Stedelijk;;;;;;2012;;;;"{""coordinates"": [5.475242198240726, 51.44775180476677], ""type"": ""Point""}";51.44775180476677, 5.475242198240726
4538;10301;Woensel noord 1;1521;Vliststraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.433585921769928, 51.4809042766354], ""type"": ""Point""}";51.4809042766354, 5.433585921769928
4542;10321;Woensel noord 1;1521;Swalmstraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Gazon;Park;;"{""coordinates"": [5.4316046569093235, 51.484295335763456], ""type"": ""Point""}";51.484295335763456, 5.4316046569093235
4545;10329;Woensel noord 1;1521;Cor Gehrelslaan;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.428623951398375, 51.47749594319451], ""type"": ""Point""}";51.47749594319451, 5.428623951398375
4547;10332;Woensel noord 1;1521;Scheldestraat;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.4244142667164335, 51.47655504633656], ""type"": ""Point""}";51.47655504633656, 5.4244142667164335
4550;10337;Woensel noord 1;1521;Roompot;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Plein;;"{""coordinates"": [5.424736122720239, 51.47896388259774], ""type"": ""Point""}";51.47896388259774, 5.424736122720239
4556;10347;Park Meerland;1633;Grasbaan;BOR;BOR Stedelijk;BOR Stedelijk;Zitbank;Staal;Hout;Beits;Donker bruin;2006;Verharding;Park;;"{""coordinates"": [5.409017826460539, 51.439799257457494], ""type"": ""Point""}";51.439799257457494, 5.409017826460539
4557;10357;Gestel;1731;Severijnpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2006;Beplanting;Park;;"{""coordinates"": [5.446402053511854, 51.424637413050796], ""type"": ""Point""}";51.424637413050796, 5.446402053511854
4561;10364;Park Centrum;1217;STD.P. Stadswandelpark;BOR;BOR Stedelijk;BOR Stedelijk;Model Eindhoven;Beton;Hout;Beits;Donker bruin;2009;Gazon;Park;;"{""coordinates"": [5.481276346563507, 51.42561983623178], ""type"": ""Point""}";51.42561983623178, 5.481276346563507
