BEGINDATUM;EINDDATUM;ID;NWB_ID;CAPACITEIT;ORIENTATIE;TYPE_PARKEERPLEK;MAANDAG;DINSDAG;WOENSDAG;DONDERDAG;VRIJDAG;ZATERDAG;ZONDAG;VAN;TOT;GEBRUIKSDOEL;WEGDEEL_ID;GUID;DOSSIERNUMMER;COUNTER;TYPE_GERESERVEERD_AS400;STRAATCODE_AS400;STRAATNAAM_AS400;PLAATSAANDUIDING_AS400;DOSSIERNNUMMER_AS400
20130506;;1130290;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;251232;{D52EFAD7-1971-4EF4-BFBB-0BED6;86725;3737;Gehandicaptenparkeerpl.;5200;FISCHERSTR;NABIJ PERC;86725
20130507;;1130291;;3;File;Ambassade + internationale zaken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassade + internationale zaken;242914;{F163811F-186D-41B0-A294-B484B;70923;3738;Ambassade;7380;HOGE NIEUWSTR;NABIJ PERC;70923
20130507;;1130292;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;688004;{83019234-3A42-4E53-B43C-4D05B;83654;3739;;;;;
20130507;;1130293;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695421;{417D6B27-3A6E-4839-B6F1-0A69A;92244;3740;Gehandicaptenparkeerpl.;160;ACACIASTR;NABIJ PERC;92244
20130507;20170421;1130294;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;239765;{39189E10-9C93-4272-A41D-EC7CA;86406;3741;;;;;
20130507;;1130295;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2884827;{AA67017F-DBDC-48F5-AA42-D5298;81140;3742;Gehandicaptenparkeerpl.;6030;G BIDLOOSTR;NABIJ PERC;81140
20130507;;1130297;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4915479;{6F92611C-AAA0-4355-BF60-F88D3;90302;3743;Gehandicaptenparkeerpl.;5780;G DEYNOOTWEG;NABIJ 71 A;90302
20130513;;1130299;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2942879;{81751765-903F-4947-9CE7-E0B2A;88865;3744;Gehandicaptenparkeerpl.;6920;H V DEVENTERSTR;NABIJ PERC;88865
20130513;;1130301;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;705622;{EE29C5D2-20DB-4579-872B-CBC9C;88406;3745;Gehandicaptenparkeerpl.;6920;H V DEVENTERSTR;NABIJ PERC;88406
20130513;;1130303;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;691382;{19CBE1BE-4461-4421-AB0E-A8CDE;80269;3746;Gehandicaptenparkeerpl.;6560;HARSTENHOEKWEG;NABIJ PERC;80269
20130513;;1130304;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;684057;{B8224902-91E2-465A-AA82-3ABCA;80115;3747;Gehandicaptenparkeerpl.;6650;HAVENKADE;THV;80115
20130514;;1130305;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;265562;{E41ABAC4-A31C-491A-89F8-8F5DF;229432;3748;Gehandicaptenparkeerpl.;7220;HOEFKADE;NABIJ PERC;229432
20130516;;1130306;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;671215;{93B32FED-967C-42F3-A641-AD2F4;90251;3749;;;;;
20130516;;1130307;;1;File;Verloskundige;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Verloskundige;244879;{35DD0942-FC25-43B1-9088-3B00C;71379;3750;Verloskundige;7750;HOUTZAGERSSINGEL;NABIJ PERC;71379
20130517;;1130309;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;258923;{6850E064-D683-4592-914E-1CD60;80271;3751;;;;;
20130517;;1130310;;1;File;Internationale organisatie;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Internationale organisatie;245336;{8DB0A8A6-C30E-4A27-BAFD-48EA6;71327;3752;;;;;
20130517;;1130311;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;262347;{C9DD641C-5C3A-4D17-8A4B-4BAD7;87115;3753;Gehandicaptenparkeerpl.;8460;J MAETSUYCKERSTR;NABIJ PERC;87115
20130418;;1130216;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;246366;{B55AFADE-0041-4182-BA51-11416;83547;3690;Gehandicaptenparkeerpl.;910;ASSENDELFTSTR;NABIJ 51 W;83547
20130418;;1130217;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;244646;{7BB0CE2E-0CA4-4A1A-8405-86EBC;86315;3691;Gehandicaptenparkeerpl.;960;ATJEHSTR;NABIJ PERC;86315
20130418;20180709;1130218;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;256566;{6A2A49EE-3900-49BE-B966-971CC;91466;3692;;;;;
20130418;;1130219;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;678823;{01DD5204-5859-44B6-90DF-F27E2;81908;3693;Gehandicaptenparkeerpl.;1010;AZALEASTR;NABIJ PERC;81908
20130418;;1130220;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3612545;{BD651190-6687-431B-BC18-4E88E;87951;3694;Gehandicaptenparkeerpl.;1010;AZALEASTR;NABIJ PERC;87951
20130418;;1130221;;3;File;Ambassade + internationale zaken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Ambassade + internationale zaken;687769;{D08B494A-61D3-4191-A180-9656F;71129;3695;Ambassade;1070;BADHUISWEG;NABIJ PERC;71129
20130418;;1130222;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4909670;{ECA42CC1-E2FA-479D-84E0-258C8;90012;3696;Gehandicaptenparkeerpl.;1130;BAKHUIZENSTR;NABIJ PERC;90012
20130418;;1130224;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;702085;{6CF4E559-1291-43D0-9CFE-C741A;85601;3697;Gehandicaptenparkeerpl.;1320;BEATRIJSSTR;NABIJ PERC;85601
20130418;;1130225;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;689160;{7BD24EA7-3838-461C-820B-9012B;;3698;;;;;
20130418;;1130226;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;680358;{15EB7FD9-9102-41A1-A6FE-31128;81243;3699;;;;;
20130419;;1130227;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;699403;{7A75D24D-FD1D-4383-B46B-5886C;80039;3700;;;;;
20130419;;1130229;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;694445;{68709903-C8AC-4FBF-90DD-89DEE;89764;3701;;;;;
20161108;;1130230;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;695417;{2161C614-56E2-4C8F-9D5C-CE70D;89084;3702;;;;;
20130419;20170701;1130231;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;263677;{3D1B43CC-891F-4937-818F-BEF56;88065;3703;Gehandicaptenparkeerpl.;2990;C LASEURLAAN;TO INRIT;88065
20130419;;1130232;;2;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;246384;{5FE4E9D2-6DA6-46CD-A4D7-5F838;71393;3704;Ambassade;14510;PRINSESSEGRACHT;TEGENOVER;71393
20130419;;1130234;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;261284;{D3712602-EBB2-47D2-B139-89B6A;89604;3705;Gehandicaptenparkeerpl.;21021;BLEEKVELD;NABIJ PERC;89604
20130722;20170511;1130536;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;674810;{71B80995-29D1-4304-B792-674B4;80042;3878;Gehandicaptenparkeerpl.;940;ASSUMBURGWEG;NABIJ PERC;80042
20130531;;1130347;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2927610;{CF8A5F4D-648E-4948-BEC3-6CACF;90311;3879;Gehandicaptenparkeerpl.;11180;MAASSTR;NABIJ PERC;90311
20130531;;1130349;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;703563;{06A5AF95-7E0E-4C91-897F-AEEA0;89307;3880;Gehandicaptenparkeerpl.;11190;MAASTRICHTSESTR;NABIJ PERC;89307
20130603;20171010;1130350;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;679068;{F137165C-2272-4462-B8FD-A1890;85665;3881;;;;;
20130603;;1130351;;1;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte algemeen;669846;{4DB3C52A-ED1D-45BB-ABE1-28E6A;;3882;;;;;
20130603;;1130352;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;681586;{3956F688-F334-4CF2-8A34-EDF33;81258;3883;Gehandicaptenparkeerpl.;11930;MIENT;NABIJ PERC;81258
20130603;;1130353;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;681586;{835F5C15-ED78-48B6-8DF5-69002;81541;3884;Gehandicaptenparkeerpl.;11930;MIENT;NABIJ PERC;81541
20130603;20180706;1130354;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;681799;{8095D3B6-D2C0-4235-9214-770DC;91327;3885;;;;;
20130603;;1130355;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2341818;{D9CCDC5F-6B79-4231-A2D4-8AFBE;87977;3886;Gehandicaptenparkeerpl.;12280;MIJTENSSTR;NABIJ PERC;87977
20130604;;1130356;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4782008;{40C83A0D-431B-4278-B06F-F2AC5;92896;3887;;;;;
20130604;;1130357;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;670406;{BE8C826F-E7D8-4435-8262-D0D68;81386;3888;;;;;
20130604;;1130358;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;688425;{78DAB80B-5C4F-41BE-AE08-26B21;70999;3889;Arts;12850;NOORDERBEEKDWARSSTR;NABIJ PERC;70999
20130606;;1130359;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240082;{94B3E430-58D2-497B-9720-7DF41;87289;3890;;;;;
20130607;;1130360;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;263327;{51FDAB63-F8DF-4F87-A5B2-628C7;86522;3891;Gehandicaptenparkeerpl.;13160;OM EN BIJ;NABIJ PERC;86522
20130607;;1130361;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250946;{B1775EFD-4137-4342-9D06-9D1AA;88975;3892;;;;;
20130610;;1130363;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;256895;{4488AF57-6176-46FB-9D85-6FCA3;88521;3893;;;;;
20130610;;1130364;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;261117;{CDAB4DB3-F2F5-474F-B4C6-3D572;95487;3894;Gehandicaptenparkeerpl.;7220;HOEFKADE;NABIJ PERC;95487
20130610;;1130365;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;244525;{0CD7F807-DEF6-40C6-BC63-94917;106904;3895;Gehandicaptenparkeerpl.;8370;J V RIEBEEKSTR;NABIJ PERC;106904
20130610;20160729;1130366;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687164;{1E44F8FE-8DB4-4A81-BB33-36963;90761;3896;;;;;
20130610;;1130368;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;257425;{F5269B62-AF62-447D-B36B-112C9;111021;3897;Gehandicaptenparkeerpl.;8200;J DE BAENSTR;NABIJ PERC;111021
20130610;;1130369;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;241150;{13BEA8CB-AED8-4CEA-8E36-B4049;113881;3898;Gehandicaptenparkeerpl.;12430;NATALSTR;TEGENOVER;113881
20130610;20180116;1130370;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700257;{472BE534-7A4F-403F-BB1A-DF677;114340;3899;;;;;
20130610;;1130371;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;265646;{C9FE81F1-D007-47B7-B49A-7F101;114577;3900;;;;;
20130610;;1130373;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2941500;{38B82BDF-357B-4FDB-99D8-C22DC;84204;3901;Gehandicaptenparkeerpl.;13940;PERENSTR;NABIJ PERC;84204
20130610;20180307;1130374;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;669233;{E73C4FA2-026F-460B-987E-58CAB;90986;3902;;;;;
20130611;;1130375;;1;File;Verloskundige;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Verloskundige;3287575;{054A6D39-C1E1-470C-A5C8-7A558;;3903;;;;;
20130611;;1130376;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;700062;{42F7BE56-43B4-4066-86D8-A9D66;71052;3904;Arts;14610;PR WILLEMSTR;NABIJ PERC;71052
20130612;;1130378;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;241354;{AE47D611-B2B5-4BF8-8D8D-B077F;80683;3905;Gehandicaptenparkeerpl.;15580;RUYCHROCKLAAN;T/O;80683
20130617;;1130381;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;677308;{E74AFEB9-DB11-44C8-8088-4CAE3;80081;3906;;;;;
20130617;;1130384;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{7DB237D0-06F1-4B1D-A0F1-AD897;82041;3907;;;;;
20130617;;1130386;;2;File;Gehandicapte algemeen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;08:30;20:00;Gehandicapte algemeen, Laden en lossen;249528;{8001D322-CEA8-4503-9045-D2D8C;71137;3908;Ambassade;660;A PAULOWNASTR;NABIJ PERC;71137
20130617;;1130386;;2;File;Laden en lossen;Nee;Nee;Nee;Nee;Nee;Ja;Ja;00:00;24:00;Gehandicapte algemeen, Laden en lossen;249528;{8001D322-CEA8-4503-9045-D2D8C;;3909;;;;;
20130617;;1130386;;2;File;Laden en lossen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;20:00;24:00;Gehandicapte algemeen, Laden en lossen;249528;{8001D322-CEA8-4503-9045-D2D8C;;3910;;;;;
20130617;;1130386;;2;File;Laden en lossen;Ja;Ja;Ja;Ja;Ja;Nee;Nee;00:00;08:30;Gehandicapte algemeen, Laden en lossen;249528;{8001D322-CEA8-4503-9045-D2D8C;;3911;;;;;
20130618;;1130387;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;687105;{CE63898D-F58F-41DD-8DCD-BA5E0;83462;3912;Gehandicaptenparkeerpl.;16710;SOESTDIJKSEKADE;NABIJ PERC;83462
20130618;;1130388;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;3789329;{EF56F71A-D341-47ED-92FF-E23EC;81028;3913;;;;;
20130619;;1130389;;1;Visgraat;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;239197;{E546ACB2-1A16-43B6-802E-69B9D;71322;3914;;;;;
20130619;20180723;1130390;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2546557;{AE1F6BB9-9E01-4F1C-9275-00D2D;81135;3915;;;;;
20130619;;1130391;;1;File;Internationale organisatie;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Internationale organisatie;704178;{04D9EE0B-8BA3-4D86-AE95-01678;71357;3916;Rechter;17500;SWEELINCKPLEIN;NABIJ 33K;71357
20130624;;1130394;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;255667;{743DDEF5-FE83-4F24-B068-3FD7B;86067;3917;Gehandicaptenparkeerpl.;4510;V DIJCKSTR;NABIJ PERC;86067
20130624;;1130395;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;254350;{3C5180AB-07F9-4C1B-A8ED-0E685;83113;3918;Gehandicaptenparkeerpl.;7130;V HEUTSZSTR;NABIJ PERC;83113
20130625;;1130396;167311081;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;240209;{46BF80D4-F9E4-4765-A9C8-9C01A;84585;3919;Gehandicaptenparkeerpl.;10330;V LANSBERGESTR;T/O;84585
20130628;;1130398;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2467686;{43DE380C-9C14-46E4-BF9C-5E5B7;92544;3920;;;;;
20130628;;1130399;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;682804;{DCADBFB4-05A8-4C7D-AC70-4D5BB;86835;3921;Gehandicaptenparkeerpl.;18420;VALKENBOSLAAN;NABIJ PERC;86835
20130628;;1130400;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;251798;{94C871FB-C6AB-4C85-88D5-6555B;83908;3922;;;;;
20130628;;1130401;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;245623;{3F94442C-F0DA-4607-95CD-2150B;86902;3923;Gehandicaptenparkeerpl.;6890;VD HELSTSTR;NABIJ PERC;86902
20130701;;1130402;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;683688;{22AFC8A0-5E3A-4103-918B-874C4;80099;3924;Gehandicaptenparkeerpl.;18970;VLIERBOOMSTR;NABIJ PERC;80099
20130702;;1130403;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;251291;{6302A848-8F0B-490D-9B72-39648;84757;3925;Gehandicaptenparkeerpl.;19180;VRIJSTAATHOF;NABIJ PERC;84757
20130702;;1130404;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;251291;{2FD5AB54-013A-4A69-BCA7-ECD2F;;3926;;;;;
20130702;;1130405;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;251291;{279A7DFF-BE19-4E53-A485-0DEB8;82198;3927;Gehandicaptenparkeerpl.;19180;VRIJSTAATHOF;NABIJ PERC;82198
20130702;;1130406;;1;Haaks;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;251291;{D9CA5F9A-8B3C-4D4E-BD61-F7D5E;;3928;;;;;
20130702;;1130407;;1;Haaks;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;244975;{90143813-62B7-49AE-A20C-4F526;82852;3929;Gehandicaptenparkeerpl.;19180;VRIJSTAATHOF;NABIJ PERC;82852
20130702;20170613;1130408;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250269;{57D4D98A-9A5B-4310-90DF-5B99E;142180;3930;;;;;
20130702;;1130411;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2468312;{13624830-4C4A-4580-9819-BB62E;141554;3931;Gehandicaptenparkeerpl.;16430;S SEMEYNSWEG;NABIJ PERC;141554
20130702;;1130412;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;4098373;{71861676-46C0-44D9-AFB4-0A312;90521;3932;Gehandicaptenparkeerpl.;8010;JACOBASTR;NABIJ PERC;90521
20130702;;1130413;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;250782;{5D44A1E3-91C2-4A9E-90D0-3BEF8;84470;3933;Gehandicaptenparkeerpl.;17020;SPIJKERMAKERSSTR;NABIJ PERC;84470
20130702;;1130414;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;673548;{048957FC-D16B-48D4-808D-8F357;80599;3934;;;;;
20130702;;1130416;;;;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;700196;{E569B36D-5D92-4D4D-8472-4290B;93238;3935;;;;;
20130702;;1130417;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;188505;{E53FD120-6045-4D78-8F0F-AD234;134954;3936;Gehandicaptenparkeerpl.;12990;NOTENPLEIN;NABIJ PERC;134954
20130702;;1130418;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;2907595;{74F155BA-A829-475C-AFF3-9BBD6;93022;3937;;;;;
20130703;;1130420;;1;File;Arts;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Arts;262003;{00ABF158-D16E-44EB-B6C3-3B3F5;143671;3938;;;;;
20130704;;1130422;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;262630;{3C5298E6-465A-4032-B7F3-56C7C;90985;3939;;;;;
20130705;;1130423;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;254422;{CAD210CC-0B47-48ED-AB0B-9DBC9;81494;3940;Gehandicaptenparkeerpl.;19910;WILLEMSTR;NABIJ PERC;81494
20130705;;1130424;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;701078;{1DAA9210-134A-4BCF-9178-1EB57;80058;3941;;;;;
20130708;;1130427;;1;File;Parkeergelegenheid;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Parkeergelegenheid;678638;{F4E5F255-CB85-4D07-B059-A1E4D;70989;3942;Arts;20910;ZWOLSESTR;NABIJ PERC;70989
20130708;;1130428;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;674668;{CF8E1B1C-A1DB-4CCC-8FD9-CF05C;84568;3943;Gehandicaptenparkeerpl.;20910;ZWOLSESTR;NABIJ PERC;84568
20130708;20171219;1130429;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;;{742DBAFF-37CD-4CBB-BC3D-3212D;87056;3944;Gehandicaptenparkeerpl.;8461;2E J MAETSUYCKERSTR;NABIJ PERC;87056
20130709;;1130433;;1;File;Gehandicapte op kenteken;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Gehandicapte op kenteken;239934;{869DB70A-F98A-4E12-88F0-6615B;83981;3945;;;;;
20130716;;1130469;;;;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;181218;{1AF1A2A0-22DB-4244-935C-C1021;Autodate A;3825;;;;;
20130716;;1130470;;1;Haaks;Autodate;Ja;Ja;Ja;Ja;Ja;Ja;Ja;00:00;24:00;Autodate;683455;{A3172CFE-0509-486D-84DE-C413F;Autodate K;3826;;;;;
