"area_type","area_name","year","quarter","industry_name","standard_occupational_code","occupational_title","wage_type","number_of_employed","mean_wage","_10th_percentile_wage","_25th_percentile_wage","_50th_percentile_median_wage","_75th_percentile_wage","_90th_percentile_wage","mean_relative_standard_error_for_wage"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499099","Installation, Maintenance, and Repair Workers, All Other","Annual wage or salary","460","48150.1","31194.24","37424.82","41165.24","50898.59","77029.83","2.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499099","Installation, Maintenance, and Repair Workers, All Other","Hourly wage","460","23.15","14.99","18","19.79","24.47","37.03","2.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","259031","Instructional Coordinators","Annual wage or salary","210","86463.85","48878.08","52079.29","101040.25","105909.41","131809.2","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","259031","Instructional Coordinators","Hourly wage","210","41.57","23.51","25.04","48.58","50.92","63.37","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472131","Insulation Workers, Floor, Ceiling, and Wall","Annual wage or salary","20","56018.26","31574.12","40066.11","60372.6","63953.07","81329.15","4.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","472131","Insulation Workers, Floor, Ceiling, and Wall","Hourly wage","20","26.93","15.18","19.26","29.03","30.75","39.1","4.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","439041","Insurance Claims and Policy Processing Clerks","Annual wage or salary","450","45653.2","31476.35","31476.35","49233.85","49400.39","62203.27","6.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","439041","Insurance Claims and Policy Processing Clerks","Hourly wage","450","21.95","15.13","15.13","23.67","23.75","29.9","6.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","413021","Insurance Sales Agents","Annual wage or salary","400","63894.09","31665.8","38790.61","50446.54","66706.51","105590.87","9.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","413021","Insurance Sales Agents","Hourly wage","400","30.72","15.22","18.66","24.26","32.07","50.77","9.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","132053","Insurance Underwriters","Annual wage or salary","50","85349.74","55701.83","62745.65","79706.44","98901.9","129095.61","6.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","132053","Insurance Underwriters","Hourly wage","50","41.04","26.79","30.16","38.32","47.55","62.07","6.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271025","Interior Designers","Annual wage or salary","40","60957.74","37596.13","38528.53","50245.59","70281.67","107826","11.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271025","Interior Designers","Hourly wage","40","29.31","18.08","18.52","24.16","33.78","51.84","11.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","273091","Interpreters and Translators","Annual wage or salary","60","56150.74","45583.63","45583.63","47800.65","63786","79760.99","8.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","273091","Interpreters and Translators","Hourly wage","60","27","21.92","21.92","22.98","30.67","38.34","8.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434111","Interviewers, Except Eligibility and Loan","Annual wage or salary","320","49556.52","38346.19","38720.91","48588.5","61682.83","61786.92","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434111","Interviewers, Except Eligibility and Loan","Hourly wage","320","23.83","18.43","18.61","23.36","29.65","29.71","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","372011","Janitors and Cleaners, Except Maids and Housekeeping Cleaners","Annual wage or salary","3600","38953.7","31331.39","32120.27","37557.16","40904.58","50968.15","0.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","372011","Janitors and Cleaners, Except Maids and Housekeeping Cleaners","Hourly wage","3600","18.73","15.06","15.45","18.06","19.67","24.51","0.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","252012","Kindergarten Teachers, Except Special Education","Annual wage or salary","290","87396.25","62853.61","79325.87","98761.07","101143.85","101734.37","3.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","252012","Kindergarten Teachers, Except Special Education","Hourly wage","290",,,,,,,"3.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","537062","Laborers and Freight, Stock, and Material Movers, Hand","Annual wage or salary","12740","41539.12","31403.79","32632.63","39512.06","48303.02","50298.58","0.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","537062","Laborers and Freight, Stock, and Material Movers, Hand","Hourly wage","12740","19.98","15.1","15.69","19","23.22","24.19","0.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131075","Labor Relations Specialists","Annual wage or salary","80","82126.47","48719.79","64970.02","82497.2","98901.9","106079.6","4.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131075","Labor Relations Specialists","Hourly wage","80","39.48","23.43","31.23","39.67","47.55","51","4.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","171012","Landscape Architects","Annual wage or salary","20","70323.11","51488.78","51488.78","51488.78","81532.53","118683.19","23.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","171012","Landscape Architects","Hourly wage","20","33.8","24.75","24.75","24.75","39.2","57.06","23.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","373011","Landscaping and Groundskeeping Workers","Annual wage or salary","1120","42002.62","32003.01","32578.68","39177.57","48366.97","51767.69","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","373011","Landscaping and Groundskeeping Workers","Hourly wage","1120","20.19","15.39","15.66","18.84","23.25","24.88","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","516011","Laundry and Dry-Cleaning Workers","Annual wage or salary","300","33114.52","30607.26","30877.76","30877.76","31252.28","38659.62","1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","516011","Laundry and Dry-Cleaning Workers","Hourly wage","300","15.92","14.71","14.85","14.85","15.02","18.59","1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","231011","Lawyers","Annual wage or salary","540","143847.42","63288.72","97963.36","138159.83","164049.26",,"3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","231011","Lawyers","Hourly wage","540","69.15","30.43","47.1","66.43","78.87",,"3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","230000","Legal Occupations","Annual wage or salary","970","113927.99","47842.09","61517.18","95197.26","155419.45","213569.65","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","230000","Legal Occupations","Hourly wage","970","54.77","23","29.58","45.77","74.73","102.68","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","436012","Legal Secretaries and Administrative Assistants","Annual wage or salary","120","48421.96","31164.09","31601.26","49192.21","60183.95","75026.97","7.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","436012","Legal Secretaries and Administrative Assistants","Hourly wage","120","23.28","14.99","15.2","23.65","28.94","36.08","7.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","232099","Legal Support Workers, All Other","Annual wage or salary","110","56130.02","37875.85","47665.97","60222.19","60222.19","75399.46","3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","232099","Legal Support Workers, All Other","Hourly wage","110","26.99","18.21","22.92","28.96","28.96","36.25","3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","111031","Legislators","Annual wage or salary","60","75896.19","47576.72","48369.66","59460.6","76658.24","118900.6","3.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","111031","Legislators","Hourly wage","60",,,,,,,"3.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","254022","Librarians and Media Collections Specialists","Annual wage or salary","70","75730.98","50276.67","54596.75","66034.1","98429.56","104645.5","5.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","254022","Librarians and Media Collections Specialists","Hourly wage","70","36.42","24.17","26.25","31.74","47.32","50.31","5.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434121","Library Assistants, Clerical","Annual wage or salary","50","39428.71","30310.56","31028.77","36972.23","48088.87","50139.42","4.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434121","Library Assistants, Clerical","Hourly wage","50","18.95","14.57","14.92","17.78","23.12","24.11","4.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","254031","Library Technicians","Annual wage or salary","80","48422.24","31763.5","39999.63","48764.12","51809.94","62449.57","3.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","254031","Library Technicians","Hourly wage","80","23.28","15.27","19.23","23.44","24.91","30.02","3.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292061","Licensed Practical and Licensed Vocational Nurses","Annual wage or salary","1240","65951.22","49199.24","60864.5","63174.76","70923.98","78942.55","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292061","Licensed Practical and Licensed Vocational Nurses","Hourly wage","1240","31.71","23.65","29.26","30.38","34.09","37.96","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339092","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","Annual wage or salary","150","36416.48","31043.56","32525.38","33548.79","37866.32","47727.34","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","339092","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers","Hourly wage","150","17.5","14.92","15.64","16.13","18.21","22.94","1.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","190000","Life, Physical, and Social Science Occupations","Annual wage or salary","2190","75016.15","38487.09","44558","64262.55","101288.89","128711.59","1.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","190000","Life, Physical, and Social Science Occupations","Hourly wage","2190","36.06","18.5","21.42","30.89","48.7","61.88","1.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194099","Life, Physical, and Social Science Technicians, All Other","Annual wage or salary","90","47738.49","34457.08","38518.17","41512.18","50276.67","71980.69","5.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","194099","Life, Physical, and Social Science Technicians, All Other","Hourly wage","90","22.96","16.57","18.51","19.95","24.17","34.6","5.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","533033","Light Truck Drivers","Annual wage or salary","2620","47861.89","31498.31","33262.81","42211.31","59698.71","79748.82","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","533033","Light Truck Drivers","Hourly wage","2620","23.01","15.15","16","20.29","28.7","38.35","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434131","Loan Interviewers and Clerks","Annual wage or salary","180","45330.53","30799.78","38252.51","39616.07","50139.42","63264.97","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","434131","Loan Interviewers and Clerks","Hourly wage","180","21.8","14.81","18.39","19.05","24.11","30.41","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","132072","Loan Officers","Annual wage or salary","290","92445.06","31316.19","49430.35","65793.86","106851.95","176147.12","4.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","132072","Loan Officers","Hourly wage","290","44.45","15.06","23.77","31.64","51.37","84.69","4.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499094","Locksmiths and Safe Repairers","Annual wage or salary","20","60125.63","39078.05","48863.06","63246.09","71171.23","77732.45","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499094","Locksmiths and Safe Repairers","Hourly wage","20","28.91","18.78","23.5","30.41","34.22","37.37","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","534011","Locomotive Engineers","Annual wage or salary","30","67502.39","38755.85","49405.83","52168.1","108978.5","108978.5","15.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","534011","Locomotive Engineers","Hourly wage","30","32.45","18.63","23.76","25.08","52.4","52.4","15.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119081","Lodging Managers","Annual wage or salary","40","67266.47","31666.32","48791.88","62931.02","80118.36","99457.99","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119081","Lodging Managers","Hourly wage","40","32.34","15.22","23.46","30.26","38.52","47.81","4.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131081","Logisticians","Annual wage or salary","240","79994.79","46454.23","62354.33","79551.98","97707.33","110312.07","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131081","Logisticians","Hourly wage","240","38.45","22.34","29.98","38.25","46.98","53.03","1.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","514041","Machinists","Annual wage or salary","300","48688.65","31803.67","38534.77","47461.03","60267.8","66759.62","3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","514041","Machinists","Hourly wage","300","23.41","15.29","18.53","22.82","28.97","32.09","3.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292035","Magnetic Resonance Imaging Technologists","Annual wage or salary","20","103733.83","62729.29","63993.2","101558.25","123832.07","169177.42","2.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292035","Magnetic Resonance Imaging Technologists","Hourly wage","20","49.87","30.16","30.77","48.83","59.54","81.34","2.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","372012","Maids and Housekeeping Cleaners","Annual wage or salary","1170","40584.76","31533.94","31939.05","32429.43","50093.98","63707.52","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","372012","Maids and Housekeeping Cleaners","Hourly wage","1170","19.51","15.16","15.36","15.59","24.08","30.63","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","439051","Mail Clerks and Mail Machine Operators, Except Postal Service","Annual wage or salary","40","36087.47","30310.56","31080.82","32100.88","39230.95","49098.53","2.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","439051","Mail Clerks and Mail Machine Operators, Except Postal Service","Hourly wage","40","17.35","14.57","14.95","15.44","18.86","23.61","2.1"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499071","Maintenance and Repair Workers, General","Annual wage or salary","2280","53182.1","31721.21","38799.06","49658.67","62698.46","77990.77","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499071","Maintenance and Repair Workers, General","Hourly wage","2280","25.57","15.25","18.65","23.88","30.14","37.5","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499043","Maintenance Workers, Machinery","Annual wage or salary","70","52376.15","31783.2","43531.41","49638","62977.44","64062.37","4.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499043","Maintenance Workers, Machinery","Hourly wage","70","25.18","15.28","20.92","23.86","30.27","30.8","4.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131111","Management Analysts","Annual wage or salary","740","88995.23","53189.12","65876.24","79850.62","100673.15","126902.13","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131111","Management Analysts","Hourly wage","740","42.79","25.57","31.68","38.39","48.4","61.01","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","110000","Management Occupations","Annual wage or salary","11800","115955.37","49965.85","71900.57","101991.3","136582.25","195486.75","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","110000","Management Occupations","Hourly wage","11800","55.75","24.03","34.57","49.04","65.67","93.99","0.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119199","Managers, All Other","Annual wage or salary","510","128961.73","53631.93","79799.13","120311.42","162914.21",,"1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119199","Managers, All Other","Hourly wage","510","62","25.79","38.36","57.84","78.33",,"1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","395092","Manicurists and Pedicurists","Annual wage or salary","480","35105.23","31043.56","31043.56","31064.88","35851.47","50157.95","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","395092","Manicurists and Pedicurists","Hourly wage","480","16.88","14.92","14.92","14.94","17.24","24.11","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","112021","Marketing Managers","Annual wage or salary","160","133925.36","77976.38","100024.38","127880.44","164057.28","208709.37","4.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","112021","Marketing Managers","Hourly wage","160","64.39","37.48","48.09","61.48","78.87","100.34","4.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131161","Market Research Analysts and Marketing Specialists","Annual wage or salary","460","71601.93","39101.47","50202.7","64177.08","83629.98","107706.68","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131161","Market Research Analysts and Marketing Specialists","Hourly wage","460","34.43","18.79","24.14","30.85","40.21","51.78","3.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211013","Marriage and Family Therapists","Annual wage or salary","210","61050.98","39212.28","47634.89","51136.54","76342.22","99237.63","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211013","Marriage and Family Therapists","Hourly wage","210","29.35","18.86","22.91","24.58","36.71","47.71","4.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319011","Massage Therapists","Annual wage or salary","110","53398.76","31096.86","32418.77","49966.06","69027.14","80391.3","6.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319011","Massage Therapists","Hourly wage","110","25.67","14.95","15.59","24.03","33.19","38.64","6.2"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","537199","Material Moving Workers, All Other","Annual wage or salary","220","36560.73","30584.56","31456.3","33136.77","40614.87","48155.98","2.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","537199","Material Moving Workers, All Other","Hourly wage","220","17.58","14.7","15.12","15.93","19.52","23.15","2.6"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","172131","Materials Engineers","Annual wage or salary","20","82589.24","51012.22","78331.32","82765.36","94834.66","101837.97","6.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","172131","Materials Engineers","Hourly wage","20","39.71","24.52","37.66","39.79","45.59","48.96","6.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513022","Meat, Poultry, and Fish Cutters and Trimmers","Annual wage or salary","110","33780.35","30295.16","30326.37","30888.16","37348.77","39346.25","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","513022","Meat, Poultry, and Fish Cutters and Trimmers","Hourly wage","110","16.24","14.56","14.58","14.85","17.96","18.91","2.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","173013","Mechanical Drafters","Annual wage or salary","70","65122.43","38715","49199.24","61237.46","77637.21","98481.35","3.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","173013","Mechanical Drafters","Hourly wage","70","31.31","18.62","23.65","29.44","37.33","47.34","3.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","172141","Mechanical Engineers","Annual wage or salary","170","90524.94","50442.43","64604.43","82237.01","107670.6","138563.87","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","172141","Mechanical Engineers","Hourly wage","170","43.52","24.25","31.06","39.53","51.77","66.62","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","274099","Media and Communication Equipment Workers, All Other","Annual wage or salary","20","62232.01","30168.07","35006.15","47583.09","80683.02","127292.28","21.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","274099","Media and Communication Equipment Workers, All Other","Hourly wage","20","29.92","14.5","16.83","22.87","38.79","61.2","21.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","273099","Media and Communication Workers, All Other","Annual wage or salary","20","49147.44","39119.04","48733.04","48733.04","50950.06","62273.45","8.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","273099","Media and Communication Workers, All Other","Hourly wage","20","23.63","18.81","23.43","23.43","24.49","29.94","8.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119111","Medical and Health Services Managers","Annual wage or salary","620","133039.74","63167.87","82250.05","125357.44","167156.98","212941.84","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","119111","Medical and Health Services Managers","Hourly wage","620","63.96","30.37","39.54","60.26","80.37","102.37","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519082","Medical Appliance Technicians","Annual wage or salary",,"52194.64","47461.03","47461.03","47461.03","49063.17","65604.83","6.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","519082","Medical Appliance Technicians","Hourly wage",,"25.09","22.82","22.82","22.82","23.58","31.54","6.5"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319092","Medical Assistants","Annual wage or salary","1750","46277.5","32088.29","38761.81","40584.76","50595.03","65381.23","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319092","Medical Assistants","Hourly wage","1750","22.25","15.43","18.63","19.51","24.33","31.44","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319093","Medical Equipment Preparers","Annual wage or salary","120","56469","38911.05","39881.16","63675.54","64720.27","79026.75","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319093","Medical Equipment Preparers","Hourly wage","120","27.15","18.71","19.18","30.62","31.12","37.99","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499062","Medical Equipment Repairers","Annual wage or salary","50","65002.64","37755.47","39749.67","61768.52","79468.34","103863.7","6.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","499062","Medical Equipment Repairers","Hourly wage","50","31.26","18.15","19.11","29.7","38.21","49.94","6.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292072","Medical Records Specialists","Annual wage or salary","390","68365.08","37761.89","48297.93","62967.57","98077.32","100056.06","2.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","292072","Medical Records Specialists","Hourly wage","390","32.86","18.15","23.23","30.27","47.16","48.11","2.9"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","191042","Medical Scientists, Except Epidemiologists","Annual wage or salary","100","116341.85","100201.1","109815.1","109815.1","134730.7","139703.46","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","191042","Medical Scientists, Except Epidemiologists","Hourly wage","100","55.93","48.17","52.79","52.79","64.77","67.16","1.4"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","436013","Medical Secretaries and Administrative Assistants","Annual wage or salary","1010","44560.27","31247.36","37877.79","39262.17","48567.68","61786.92","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","436013","Medical Secretaries and Administrative Assistants","Hourly wage","1010","21.42","15.03","18.22","18.87","23.35","29.71","1.7"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319094","Medical Transcriptionists","Annual wage or salary","110","33506.15","31043.56","31043.56","31043.56","31043.56","41981.29","3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","319094","Medical Transcriptionists","Hourly wage","110","16.11","14.92","14.92","14.92","14.92","20.18","3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131121","Meeting, Convention, and Event Planners","Annual wage or salary","70","60150.56","37948.09","46052.61","57761.43","66205.78","90694.4","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","131121","Meeting, Convention, and Event Planners","Hourly wage","70","28.92","18.25","22.14","27.76","31.83","43.6","3.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211023","Mental Health and Substance Abuse Social Workers","Annual wage or salary","240","75202.63","49665.43","50369.91","63413.04","100159.66","108944.87","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","211023","Mental Health and Substance Abuse Social Workers","Hourly wage","240","36.16","23.88","24.22","30.49","48.15","52.38","1.8"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271026","Merchandise Displayers and Window Trimmers","Annual wage or salary","350","37710.09","30168.07","31359.46","37326.77","38601.04","46816.46","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","271026","Merchandise Displayers and Window Trimmers","Hourly wage","350","18.13","14.5","15.07","17.94","18.55","22.51","1.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435041","Meter Readers, Utilities","Annual wage or salary","20","68188.36","46007.1","51138.67","66408.45","80803.88","81574.14","5.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","435041","Meter Readers, Utilities","Hourly wage","20","32.78","22.12","24.59","31.92","38.85","39.22","5.3"
"Metropolitan Area","Stockton-Lodi MSA","2022","1st Qrt","Total, All Industries","191022","Microbiologists","Annual wage or salary","20","115430.18","80382.58","101185.29","101185.29","169881.89","169881.89","2.8"
