"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code_1","rep_dist_1","area_1","dvflag_1","invl_no_1","involvement_1","race_1","sex_1","age_1","location_1","firearm_used_flag"
"140067795","2014-09-20T00:00:00.000","14:31","2014-09-20T00:00:00.000","12:35",,,"690","90Z","Stealing All Other","141","E LINWOOD BL/TROOST AV","KANSAS CITY","64132","PJ2539","CPD","U","1","VIC","W","M","39","E LINWOOD BL/TROOST KANSAS CITY
, AV 64132
(38.986858578, -94.552169913)","N"
"140024411","2014-04-12T00:00:00.000","12:43","2014-04-12T00:00:00.000","12:43",,,"799",,"Auto Theft Outside S","314","INDEPENDENCE AV/SPRUCE AV","KANSAS CITY","64123","PJ0607","EPD","U","1","SUS","W","F",,"INDEPENDENCE AV/SPRUCE KANSAS CITY
, AV 64123
(39.113437278, -94.525539375)","N"
"140084805","2014-11-24T00:00:00.000","11:24","2014-11-24T00:00:00.000","8:30","2014-11-24T00:00:00.000","11:00","1401","290","Property Damage","334","4600  ELMWOOD AV","KANSAS CITY","64130","PJ3798","EPD","U","4","VIC","W","M","58","4600 ELMWOOD AV
KANSAS CITY,  64130
(39.041552018, -94.531265621)","N"
"140071537","2014-10-03T00:00:00.000","23:40","2014-10-03T00:00:00.000","21:30","2014-10-03T00:00:00.000","23:00","1401","290","Property Damage","133","200  E 43 ST","KANSAS CITY","64111","PJ3369","CPD","U","1","SUS","U","U",,"200 E 43 ST
KANSAS CITY,  64111
(39.049288438, -94.583830412)","N"
"140061921","2014-08-29T00:00:00.000","16:19","2014-08-29T00:00:00.000","13:25",,,"2601","90Z","Misc Violation","642","700  NE 79 TE","KANSAS CITY","64118","PC0415","SCP","N","1","VIC","W","F","41","700 NE 79
TE KANSAS CITY,  64118
(39.237928494, -94.571510215)","N"
"140083793","2014-11-20T00:00:00.000","10:45","2014-11-20T00:00:00.000","10:40",,,"802","13B","Non Agg Assault Dome","531","9900  WALNUT ST","KANSAS CITY","64114","PJ6659","SPD","Y","1","SUS","B","M","36","9900 WALNUT ST
KANSAS CITY,  64114
(38.948431357, -94.591190265)","N"
"140068730","2014-09-23T00:00:00.000","22:52","2014-09-23T00:00:00.000","20:35","2014-09-23T00:00:00.000","23:59","2601","90Z","Misc Violation","232","6800  TROOST AV","KANSAS CITY","64131","PJ5248","MPD","Y","1","SUS","U","U",,"6800 TROOST AV
KANSAS CITY,  64131
(39.003552068, -94.575105335)","N"
"140067695","2014-09-20T00:00:00.000","3:13","2014-09-20T00:00:00.000","2:00",,,"1701","90Z","Sex Offense -others","999","7100  NW BARRY RD","KANSAS CITY","64153","PP0365","NPD","U","1","SUS","B","M","25","7100 NW BARRY RD
KANSAS CITY,  64153
(39.247063511, -94.662293322)","N"
"140018396","2014-03-19T00:00:00.000","14:03","2014-03-19T00:00:00.000","14:03",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","B","M","23","11600 E US 40 HWY
KANSAS CITY,  64133
(39.04648091, -94.441167741)","N"
"140077926","2014-10-27T00:00:00.000","14:55","2014-10-27T00:00:00.000","9:20","2014-10-27T00:00:00.000","14:30","501","220","Burglary - Residence","633","1700  NE 49 ST","KANSAS CITY","64119","PC0921","SCP","U","2","VIC","W","M","29","1700 NE 49 ST
KANSAS CITY,  64119
(39.182980321, -94.559119968)","N"
"140078699","2014-10-30T00:00:00.000","14:12","2014-10-30T00:00:00.000","13:00",,,"2601","90Z","Misc Violation","632","4300  N CHOUTEAU TF","KANSAS CITY","64157","PC1140","SCP","U","1","SUS","W","M","32","4300 N CHOUTEAU
TF KANSAS CITY,  64157
(39.278026087, -94.472226157)","N"
"140082554","2014-11-15T00:00:00.000","7:15","2014-11-15T00:00:00.000","7:15",,,"2601","90Z","Misc Violation","113","E 22 ST/BRUCE R WATKINS DR","KANSAS CITY","64106","PJ1744","CPD","U","1","VIC",,,,"22 ST BRUCE R WATKINS DR
KANSAS CITY,  64106
(39.104256282, -94.574659662)","N"
"140034940","2014-05-22T00:00:00.000","11:29","2014-05-21T00:00:00.000","23:45","2014-05-22T00:00:00.000","11:25","501","220","Burglary - Residence","322","2000  SPRUCE AV","KANSAS CITY","64127","PJ1781","EPD","U","1","SUS","U","U",,"2000 SPRUCE AV
KANSAS CITY,  64127
(39.087211273, -94.532515198)","N"
"140086984","2014-12-04T00:00:00.000","8:54","2014-12-04T00:00:00.000","8:54",,,"501","220","Burglary - Residence","544","8800  GLENWOOD AV","KANSAS CITY","64138","PJ6360","SPD","U","1","VIC","W","M","53","8800 GLENWOOD AV
KANSAS CITY,  64138
(38.963372001, -94.47251538)","N"
"140051889","2014-07-24T00:00:00.000","16:46","2014-07-24T00:00:00.000","16:30",,,"1401","290","Property Damage","634","5000  N LAWN AV","KANSAS CITY","64118","PC0866","SCP","N","1","VIC","W","M","31","5000 N LAWN AV
KANSAS CITY,  64118
(39.185094391, -94.524711251)","N"
"140013787","2014-03-01T00:00:00.000","11:57","2014-03-01T00:00:00.000","11:57",,,"670","23D","Stealing from Buildi","121","BROOKLYN AV/INDEPENDENCE AV","KANSAS CITY","64124","PJ0569","CPD","U","2","SUS","B","F","20","BROOKLYN AV/INDEPENDENCE KANSAS CITY
, AV 64124
(39.10687632, -94.543605907)","N"
"140055948","2014-08-08T00:00:00.000","15:38","2014-08-07T00:00:00.000","19:00","2014-08-08T00:00:00.000","9:00","702","240","Auto Theft","543","11200  CORRINGTON AV","KANSAS CITY","64134","PJ7107","SPD","U","1","VIC","W","F","61","11200 CORRINGTON AV
KANSAS CITY,  64134
(38.920174108, -94.503867816)","N"
"140047085","2014-07-07T00:00:00.000","0:43","2014-07-07T00:00:00.000","0:40",,,"1401","290","Property Damage","133","600  W 39 TE","KANSAS CITY","64111","PJ3134","CPD","N","1","ARR","W","M","26","600 W 39
TE KANSAS CITY,  64111
(39.056857777, -94.593289494)","N"
"140018738","2014-03-20T00:00:00.000","22:20","2014-03-20T00:00:00.000","22:00",,,"1401","290","Property Damage","423","10300  N WYANDOTTE ST","KANSAS CITY","64155","PC0185","NPD","U","1","SUS","U","U",,"10300 N WYANDOTTE ST
KANSAS CITY,  64155
(39.280655879, -94.582969726)","N"
"140052207","2014-07-25T00:00:00.000","19:26","2014-07-24T00:00:00.000","17:00","2014-07-25T00:00:00.000","19:15","650","23G","Stealing Auto Parts/","323","2200  WALROND AV","KANSAS CITY","64127","PJ1859","EPD","U","1","VIC","B","M","46","2200 WALROND AV
KANSAS CITY,  64127
(39.085312224, -94.545776306)","N"
"140039076","2014-06-07T00:00:00.000","3:40","2014-06-07T00:00:00.000","3:40",,,"401","13A","Aggravated Assault (","142","E 40 ST/HIGHLAND AV","KANSAS CITY","64110","PJ3160","CPD","U","1","SUS","U","U",,"40 ST HIGHLAND AV
KANSAS CITY,  64110
(39.035987555, -94.57321712)","Y"
"140067004","2014-09-17T00:00:00.000","17:15","2014-09-12T00:00:00.000","12:00",,,"1122","26B","Credit/Debit/ATM Car","334","4600  BENTON BL","KANSAS CITY","64130","PJ3755","EPD","U","1","SUS","U","U",,"4600 BENTON
BL KANSAS CITY,  64130
(39.041989015, -94.544922213)","N"
"140024267","2014-04-11T00:00:00.000","22:56","2014-04-11T00:00:00.000","22:56",,,"1849","35A","Possession/Sale/Dist","341","E 16 TE/BENNINGTON AV","KANSAS CITY","64128","PJ1527","EPD","U","1","VIC",,,,"16 TE BENNINGTON AV
KANSAS CITY,  64128
(39.0673976, -94.53796609)","N"
"140037880","2014-06-02T00:00:00.000","16:37","2014-05-31T00:00:00.000","20:15","2014-05-31T00:00:00.000","20:30","610","23A","Stealing Pickpocket","112","1100  WALNUT ST","KANSAS CITY","64106","PJ1013","CPD","U","1","VIC","W","F","23","1100 WALNUT ST
KANSAS CITY,  64106
(39.100622593, -94.582075487)","N"
"140041894","2014-06-17T00:00:00.000","17:12","2014-06-17T00:00:00.000","17:12",,,"1401","290","Property Damage","345","4600  OVERTON AV","KANSAS CITY","64129","PJ3914","EPD","U","1","SUS","U","U",,"4600 OVERTON AV
KANSAS CITY,  64129
(39.038723321, -94.464508797)","N"
"140090736","2014-12-19T00:00:00.000","14:01","2014-12-19T00:00:00.000","14:01",,,"670","23D","Stealing from Buildi","211","3800  BLUE PK","KANSAS CITY","64130","PJ4079","MPD","U","1","VIC","B","F","64","3800 BLUE PK
KANSAS CITY,  64130
(39.036196084, -94.540608488)","N"
"140043024","2014-06-21T00:00:00.000","16:35","2014-06-20T00:00:00.000","14:00","2014-06-21T00:00:00.000","14:00","640","23F","Stealing From Auto","642","9000  N AGNES AV","KANSAS CITY","64156","PC0262","SCP","N","1","VIC","W","F","38","9000 N AGNES AV
KANSAS CITY,  64156
(39.25426233, -94.543171192)","N"
"140061790","2014-08-29T00:00:00.000","8:19","2014-08-28T00:00:00.000","12:00","2014-08-29T00:00:00.000","7:00","670","23D","Stealing from Buildi","111","300  DELAWARE ST","KANSAS CITY","64106","PJ0458","CPD","U","1","VIC","W","M","54","300 DELAWARE ST
KANSAS CITY,  64106
(39.109529958, -94.58458283)","N"
"140075832","2014-10-20T00:00:00.000","2:38","2014-10-20T00:00:00.000","2:38",,,"1850","35B","Possession of Drug E","533","E 115 TE/WORNALL RD","KANSAS CITY","64114","PJ7145","SPD","U","1","VIC",,,,"115 TE WORNALL RD
KANSAS CITY,  64114
(38.958285822, -94.595719903)","N"
"140033102","2014-05-15T00:00:00.000","12:47","2014-05-15T00:00:00.000","12:30",,,"630","23C","Stealing Shoplifting","422","8500  N BOARDWALK AV","KANSAS CITY","64152","PP0321","NPD","U","2","SUS","B","F","45","8500 N BOARDWALK AV
KANSAS CITY,  64152
(39.250223801, -94.657157764)","N"
"140028607","2014-04-28T00:00:00.000","19:45","2014-04-28T00:00:00.000",,,,"401","13A","Aggravated Assault (","211","3800  E 59 ST","KANSAS CITY",,"PJ4668","MPD","U","1","VIC","B","F","44","3800 E 59 ST
,  
(39.018805983, -94.541569577)","Y"
"140038722","2014-06-05T00:00:00.000","20:42","2014-06-05T00:00:00.000","20:40",,,"802","13B","Non Agg Assault Dome","331","3700  E 29 ST","KANSAS CITY","64127","PJ2433","EPD","Y","1","VIC","B","F","21","3700 E 29 ST
KANSAS CITY,  64127
(39.072824387, -94.539931151)","N"
"140041469","2014-06-16T00:00:00.000","8:51","2014-06-13T00:00:00.000","16:30","2014-06-16T00:00:00.000","7:00","670","23D","Stealing from Buildi","113","1500  WYANDOTTE ST","KANSAS CITY","64111","PJ1337","CPD","U","1","VIC",,,,"1500 WYANDOTTE ST
KANSAS CITY,  64111
(39.096212243, -94.585784456)","N"
"140004301","2014-01-19T00:00:00.000","12:38","2014-01-19T00:00:00.000","9:30","2014-01-19T00:00:00.000","12:30","802","13B","Non Agg Assault Dome","635","4900  N NEWTON RD","KANSAS CITY","64119","PC0934","SCP","U","1","VIC","W","M","28","4900 N NEWTON RD
KANSAS CITY,  64119
(39.183432123, -94.501619076)","N"
"140073131","2014-10-09T00:00:00.000","18:13","2014-10-09T00:00:00.000","15:45","2014-10-09T00:00:00.000","17:45","650","23G","Stealing Auto Parts/","632","4300  N CHOUTEAU TF","KANSAS CITY","64119","PC1140","SCP","N","1","SUS","U","U",,"4300 N CHOUTEAU
TF KANSAS CITY,  64119
(39.203009567, -94.524566093)","N"
"140084303","2014-11-24T00:00:00.000","15:36","2014-11-24T00:00:00.000","15:36",,,"702","240","Auto Theft","314","E 8 ST/MONROE AV","KANSAS CITY","64124","PJ0819","EPD","U","1","VIC","W","M","41","8 ST MONROE AV
KANSAS CITY,  64124
(39.10687632, -94.543605907)","N"
"140082382","2014-11-14T00:00:00.000","13:55","2014-10-25T00:00:00.000","11:00","2014-11-14T00:00:00.000","14:05","501","220","Burglary - Residence","323","2000  ASKEW AV","KANSAS CITY","64127","PJ1757","EPD","U","1","VIC",,,,"2000 ASKEW AV
KANSAS CITY,  64127
(39.087481241, -94.540476868)","N"
"140001404","2014-01-07T00:00:00.000","12:32","2014-01-07T00:00:00.000","1:30","2014-01-07T00:00:00.000","11:00","650","23G","Stealing Auto Parts/","134","4400  ROANOKE PK","KANSAS CITY","64111","PJ3484","CPD","U","1","SUS","U","U",,"4400 ROANOKE PK
KANSAS CITY,  64111
(39.048077149, -94.601684031)","N"
"140019901","2014-03-26T00:00:00.000","4:04","2014-03-26T00:00:00.000","4:04",,,"502","220","Burglary - Non Resid","544","10000  E BANNISTER RD","KANSAS CITY","64134","PJ6587","SPD","U","1","SUS","U","U",,"10000 E BANNISTER RD
KANSAS CITY,  64134
(38.950618546, -94.465329751)","N"
"140029186","2014-05-01T00:00:00.000","8:51","2014-04-30T00:00:00.000","20:00","2014-04-30T00:00:00.000","21:00","650","23G","Stealing Auto Parts/","234","900  E 85 ST","KANSAS CITY","64131","PJ6107","MPD","U","1","VIC","B","F","35","900 E 85 ST
KANSAS CITY,  64131
(38.973648051, -94.578095506)","N"
"140012752","2014-02-25T00:00:00.000","10:36","2014-02-23T00:00:00.000","11:00","2014-02-24T00:00:00.000","8:30","702","240","Auto Theft","342","6000  E 31 ST","KANSAS CITY","64129","PJ2564","EPD","U","1","SUS","U","U",,"6000 E 31 ST
KANSAS CITY,  64129
(39.068727673, -94.514238801)","N"
"140070657","2014-10-01T00:00:00.000","5:59","2014-10-01T00:00:00.000","5:30",,,"802","13B","Non Agg Assault Dome","332","3200  NORTON AV","KANSAS CITY","64128","PJ2678","EPD","Y","1","SUS","B","M","37","3200 NORTON AV
KANSAS CITY,  64128
(39.06738551, -94.535709059)","N"
"140047183","2014-07-07T00:00:00.000","13:02","2014-06-30T00:00:00.000","12:00",,,"1122","26B","Credit/Debit/ATM Car","534","11200  WALROND AV","KANSAS CITY","64137","PJ7032","SPD","U","1","SUS","U","U",,"11200 WALROND AV
KANSAS CITY,  64137
(38.923314204, -94.553693611)","N"
"140039871","2014-06-10T00:00:00.000","11:55","2014-06-09T00:00:00.000","18:00","2014-06-10T00:00:00.000","9:50","1401","290","Property Damage","543","11200  CORRINGTON AV","KANSAS CITY","64134","PJ7107","SPD","U","1","SUS","U","U",,"11200 CORRINGTON AV
KANSAS CITY,  64134
(38.920174108, -94.503867816)","N"
"140048732","2014-07-13T00:00:00.000","3:01","2014-07-13T00:00:00.000","2:55",,,"501","220","Burglary - Residence","411","100  NW HARLEM RD","KANSAS CITY","64116","PC1483","NPD","U","1","VIC","W","M","29","100 NW HARLEM RD
KANSAS CITY,  64116
(39.11747176, -94.587850206)","N"
"140014747","2014-03-05T00:00:00.000","18:27","2014-03-05T00:00:00.000","12:45","2014-03-05T00:00:00.000","15:00","501","220","Burglary - Residence","211","3000  E 49 ST","KANSAS CITY","64130",,,"U","1","SUS","U","U",,"3000 E 49 ST
KANSAS CITY,  64130
(39.037197545, -94.549469369)","N"
"140074992","2014-10-16T00:00:00.000","20:04","2014-10-16T00:00:00.000","20:04",,,"401","13A","Aggravated Assault (","123","1300  PARK AV","KANSAS CITY","64127","PJ1225","CPD","U","6","VIC",,,,"1300 PARK AV
KANSAS CITY,  64127
(39.097543135, -94.554982311)","Y"
"140053232","2014-07-29T00:00:00.000","16:20","2014-07-29T00:00:00.000","16:15","2014-07-29T00:00:00.000","16:15","301","120","Strong Arm Robbery","213","8700  E 63 TF","KANSAS CITY","64130","PJ4889","MPD","U","2","VIC",,,,"8700 E 63
TF KANSAS CITY,  64130
(39.033319722, -94.544188138)","N"
"140039465","2014-06-08T00:00:00.000","18:48","2014-06-08T00:00:00.000","17:50",,,"1401","290","Property Damage","633","N ANTIOCH RD/NE ENGLEWOOD RD","KANSAS CITY","64118","PC0749","SCP","N","1","VIC","W","M","20","N ANTIOCH RD/NE ENGLEWOOD KANSAS CITY
, RD 64118
(39.214267476, -94.573369195)","N"
"140039354","2014-06-08T00:00:00.000","8:04","2014-06-07T00:00:00.000","23:30","2014-06-08T00:00:00.000","7:45","1401","290","Property Damage","532","5700  E 102 ST","KANSAS CITY","64137","PJ6761","SPD","U","1","VIC","B","M","23","5700 E 102 ST
KANSAS CITY,  64137
(38.939942006, -94.52433605)","N"
"140003909","2014-01-17T00:00:00.000","15:45","2014-01-17T00:00:00.000","15:35",,,"501","220","Burglary - Residence","544","11200  MILITARY CLUB RD","KANSAS CITY","64138","PJ6354","SPD","U","1","VIC","W","M","45","11200 MILITARY CLUB RD
KANSAS CITY,  64138
(38.962585858, -94.451309073)","N"
"140021055","2014-03-30T00:00:00.000","18:34","2014-03-30T00:00:00.000","18:34",,,"2402","90C","Disorderly Conduct","123","E 18 ST/WOODLAND AV","KANSAS CITY","64108","PJ1522","CPD","U","2","VIC",,,,"18 ST WOODLAND AV
KANSAS CITY,  64108
(39.085068738, -94.581576911)","N"
"140061837","2014-08-29T00:00:00.000","11:28","2014-08-29T00:00:00.000","11:20",,,"302","120","Armed Robbery","322","E 23 ST/KENSINGTON AV","KANSAS CITY","64127","PJ1873","EPD","U","1","VIC","W","M","47","23 ST KENSINGTON AV
KANSAS CITY,  64127
(39.089617958, -94.539247867)","Y"
"140034760","2014-05-21T00:00:00.000","17:37","2014-05-21T00:00:00.000","17:30",,,"802","13B","Non Agg Assault Dome","211","5300  SWOPE PK","KANSAS CITY","64130","PJ4335","MPD","Y","1","SUS","B","F",,"5300 SWOPE PK
KANSAS CITY,  64130
(39.029082464, -94.542721458)","N"
"140013642","2014-02-28T00:00:00.000","20:42","2014-02-28T00:00:00.000","19:00","2014-02-28T00:00:00.000","21:00","640","23F","Stealing From Auto","421","8600  N DIXSON AV","KANSAS CITY","64153","PP0317","NPD","N","3","VIC","W","F","18","8600 N DIXSON AV
KANSAS CITY,  64153
(39.250414714, -94.665325677)","N"
"140024387","2014-04-12T00:00:00.000","11:49","2014-04-12T00:00:00.000","11:45",,,"2601","90Z","Misc Violation","414","3800  NW 66 TE","KANSAS CITY","64151","PP0621","NPD","U","1","VIC","W","M","56","3800 NW 66
TE KANSAS CITY,  64151
(39.214878249, -94.624130317)","N"
"140029794","2014-05-03T00:00:00.000","14:19","2014-05-02T00:00:00.000","16:00","2014-05-03T00:00:00.000","10:00","650","23G","Stealing Auto Parts/","633","400  NE 55 ST","KANSAS CITY","64118","PC0727","SCP","N","1","VIC","A","M","73","400 NE 55 ST
KANSAS CITY,  64118
(39.194330189, -94.57639127)","N"
"140049711","2014-07-16T00:00:00.000","17:31","2014-07-16T00:00:00.000","17:30",,,"2604","90Z","False Information to","122","1700  GILLESPIE PL","KANSAS CITY","64106","PJ0990","CPD","U","1","VIC",,,,"1700 GILLESPIE PL
KANSAS CITY,  64106
(39.100533418, -94.562259327)","N"
"140027974","2014-04-26T00:00:00.000","12:30","2014-04-26T00:00:00.000","12:30",,,"840","90Z","Resisting an Officer","312","5900  WILSON AV","KANSAS CITY","64123","PJ0608","EPD","U","3","VIC",,,,"5900 WILSON AV
KANSAS CITY,  64123
(39.105277811, -94.513179405)","N"
"140027248","2014-04-23T00:00:00.000","16:09","2014-04-23T00:00:00.000","12:00","2014-04-23T00:00:00.000","16:00","1120","26A","Fraud/Confidence Gam","422","9000  N SKYVIEW AV","KANSAS CITY","64153","PP0285","NPD","N","1","ARR","W","F","36","9000 N SKYVIEW AV
KANSAS CITY,  64153
(39.260655359, -94.658586081)","N"
"140043680","2014-06-24T00:00:00.000","4:04","2014-06-24T00:00:00.000","4:03",,,"2655","90J","Trespassing","144","1800  E EMANUEL CLEAVER II BL","KANSAS CITY","64110","PJ3649","CPD","U","1","VIC",,,,"1800 E EMANUEL
CLEAVER II BL KANSAS CITY,  64110
(39.043417589, -94.563480708)","N"
"140073983","2014-10-13T00:00:00.000","8:26","2014-10-13T00:00:00.000","8:00",,,"802","13B","Non Agg Assault Dome","132","3600  WARWICK BL","KANSAS CITY","64111","PJ2908","CPD","Y","1","VIC","W","M","32","3600 WARWICK
BL KANSAS CITY,  64111
(39.061823315, -94.58348689)","N"
"140055605","2014-08-07T00:00:00.000","12:58","2014-05-08T00:00:00.000","0:01",,,"501","220","Burglary - Residence","313","700  MONROE AV","KANSAS CITY","64124","PJ0819","EPD","U","1","VIC",,,,"700 MONROE AV
KANSAS CITY,  64124
(39.10398185, -94.538888282)","N"
"140063791","2014-09-05T00:00:00.000","14:22","2014-09-05T00:00:00.000","14:15","2014-09-05T00:00:00.000","14:22","301","120","Strong Arm Robbery","313","E 8 ST/PROSPECT AV","KANSAS CITY","64127","PJ0853","EPD","U","1","SUS","B","M",,"8 ST PROSPECT AV
KANSAS CITY,  64127
(39.089617958, -94.539247867)","N"
"140020745","2014-03-29T00:00:00.000","13:13","2014-03-29T00:00:00.000","13:04",,,"630","23C","Stealing Shoplifting","115","2400  GRAND AV","KANSAS CITY","64108","PJ2011","CPD","U","1","VIC",,,,"2400 GRAND AV
KANSAS CITY,  64108
(39.083841233, -94.581737014)","N"
"140089266","2014-12-13T00:00:00.000","7:25","2014-12-12T00:00:00.000","22:00","2014-12-12T00:00:00.000","23:30","640","23F","Stealing From Auto","231","W 75 ST/WORNALL RD","KANSAS CITY","64132","PJ5590","MPD","U","1","SUS","U","U",,"75 ST WORNALL RD
KANSAS CITY,  64132
(38.986858578, -94.552169913)","N"
"140004609","2014-01-20T00:00:00.000","16:43","2014-01-20T00:00:00.000","16:43",,,"630","23C","Stealing Shoplifting","541","9100  HILLCREST RD","KANSAS CITY","64138","PJ6376","SPD","U","1","ARR","B","M","17","9100 HILLCREST RD
KANSAS CITY,  64138
(38.960340231, -94.520048292)","N"
"140025368","2014-04-16T00:00:00.000","11:30","2014-04-16T00:00:00.000","11:30",,,"1849","35A","Possession/Sale/Dist","224","E 63 ST/PASEO","KANSAS CITY","64130","PJ4887","MPD","U","1","ARR","B","M","35","63 ST
PASEO KANSAS CITY,  64130
(39.033319722, -94.544188138)","N"
"140026497","2014-04-20T00:00:00.000","20:55","2014-04-20T00:00:00.000","17:38","2014-04-20T00:00:00.000","18:49","2040","90Z","Violation Full Order","333","4200  BENTON BL","KANSAS CITY","64130","PJ3401","EPD","Y","1","VIC","W","F","27","4200 BENTON
BL KANSAS CITY,  64130
(39.049652559, -94.547016161)","N"
"140057881","2014-08-15T00:00:00.000","10:02","2014-08-15T00:00:00.000","10:02",,,"801","13B","Non Aggravated Assau","212","6000  SWOPE PK","KANSAS CITY",,"PJ4834","MPD","U","1","VIC","B","F","52","6000 SWOPE PK
,  
(39.016881664, -94.542125877)","N"
"140086622","2014-12-02T00:00:00.000","19:42","2014-12-02T00:00:00.000","19:10",,,"801","13B","Non Aggravated Assau","123","1400  E 27 ST","KANSAS CITY","64127","PJ2215","CPD","N","1","VIC","B","F","44","1400 E 27 ST
KANSAS CITY,  64127
(39.077622649, -94.566899548)","N"
"140056382","2014-08-10T00:00:00.000","5:46","2014-08-10T00:00:00.000","5:30",,,"802","13B","Non Agg Assault Dome","531","9900  LOCUST ST","KANSAS CITY","64131","PJ6659","SPD","Y","2","SUS","B","M","35","9900 LOCUST ST
KANSAS CITY,  64131
(38.948142293, -94.586606259)","N"
