"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code_1","rep_dist_1","area_1","dvflag_1","invl_no_1","involvement_1","race_1","sex_1","age_1","firearm_used_flag","latitude","longitude","location_1"
"150053608","2015-07-31T00:00:00.000","20:42","2015-07-31T00:00:00.000","20:42",,,"2100","90D","Driving Under Influe","112","ADMIRAL BL and MCGEE ST","KANSAS CITY","64106","PJ0672","CPD","U","1","VIC",,,,"N","39.1054","-94.5796","ADMIRAL KANSAS CITY
, BL 64106
(39.1054, -94.5796)"
"150064131","2015-09-08T00:00:00.000","18:53","2015-09-08T00:00:00.000","18:53",,,"2601","90Z","Misc Violation","121","BROOKLYN AV and INDEPENDENCE AV","KANSAS CITY","64124","PJ0569","CPD","U","2","ARR","B","M","29","N","39.1065","-94.5557","BROOKLYN KANSAS CITY
, AV 64124
(39.1065, -94.5557)"
"150090252","2015-12-15T00:00:00.000","8:37","2015-12-15T00:00:00.000","8:37",,,"1546","520","Weapons Law Violatio","631","NE PARVIN RD and NE RUSSELL RD","KANSAS CITY","64119","PC1224","SCP","U","1","VIC",,,,"Y","39.1667","-94.5569","NE PARVIN RD KANSAS CITY
, NE 64119
(39.1667, -94.5569)"
"150053739","2015-08-01T00:00:00.000","10:40","2015-08-01T00:00:00.000","9:15","2015-08-01T00:00:00.000","9:30","302","120","Armed Robbery","243","E GREGORY BL and OLDHAM RD","KANSAS CITY","64132","PJ5603","MPD","U","1","SUS","B","M","20","Y","38.9945","-94.5223","E GREGORY KANSAS CITY
, BL 64132
(38.9945, -94.5223)"
"150057692","2015-08-16T00:00:00.000","0:58","2015-08-16T00:00:00.000","0:58",,,"1401","290","Property Damage","113","E TRUMAN RD and WALNUT ST","KANSAS CITY","99999","PJ1306","CPD","U","1","VIC","B","F","45","N","39.0957","-94.5823","E TRUMAN KANSAS CITY
, RD 99999
(39.0957, -94.5823)"
"150067063","2015-09-18T00:00:00.000","23:00","2015-09-18T00:00:00.000","23:00",,,"1849","35A","Possession/Sale/Dist","315","ST JOHN AV and TOPPING AV","KANSAS CITY","64123","PJ0305","EPD","U","2","VIC",,,,"N","39.1123","-94.514","JOHN AV KANSAS CITY
, ST 64123
(39.1123, -94.514)"
"150076982","2015-10-25T00:00:00.000","21:52","2015-10-25T00:00:00.000","21:52",,,"1850","35B","Possession of Drug E","131","JEFFERSON ST and VALENTINE RD","KANSAS CITY","99999","PJ2850","CPD","U","1","VIC",,,,"N","39.0617","-94.5939","JEFFERSON KANSAS CITY
, ST 99999
(39.0617, -94.5939)"
"150003779","2015-01-16T00:00:00.000","23:33","2015-01-16T00:00:00.000","23:33",,,"840","90Z","Resisting an Officer","633","N ANTIOCH RD and NE VIVION RD","KANSAS CITY","64118","PC0844","SCP","U","1","ARR","W","F","18","N","39.1863","-94.5488","N ANTIOCH RD KANSAS CITY
, NE 64118
(39.1863, -94.5488)"
"150031566","2015-05-09T00:00:00.000","22:26","2015-05-09T00:00:00.000","22:26",,,"2601","90Z","Misc Violation","241","E MEYER BL and PROSPECT AV","KANSAS CITY","64132","PJ5087","MPD","U","1","ARR","B","M","36","N","39.0071","-94.5565","E MEYER KANSAS CITY
, BL 64132
(39.0071, -94.5565)"
"150057032","2015-08-13T00:00:00.000","15:43","2015-08-13T00:00:00.000","15:43",,,"801","13B","Non Aggravated Assau","315","BELMONT BL and ST JOHN AV","KANSAS CITY","64123","PJ0311","EPD","U","1","SUS","W","F","35","N","39.1121","-94.5093","BELMONT KANSAS CITY
, BL 64123
(39.1121, -94.5093)"
"150040402","2015-06-13T00:00:00.000","8:46","2015-06-13T00:00:00.000","8:44",,,"2201","90G","Liquor Law Violaton","121","GARFIELD AV and INDEPENDENCE AV","KANSAS CITY","64124","PJ0544","CPD","U","1","VIC",,,,"N","39.1065","-94.5572","GARFIELD KANSAS CITY
, AV 64124
(39.1065, -94.5572)"
"150063643","2015-09-07T00:00:00.000","0:02","2015-09-07T00:00:00.000","0:02",,,"401","13A","Aggravated Assault (","314","MYRTLE AV and ROBERTS ST","KANSAS CITY","64124","PJ0586","EPD","U","1","SUS","B","M","40","Y","39.1067","-94.5353","MYRTLE KANSAS CITY
, AV 64124
(39.1067, -94.5353)"
"150027760","2015-04-25T00:00:00.000","3:40","2015-04-25T00:00:00.000","3:30",,,"801","13B","Non Aggravated Assau","543","CORRINGTON AV and LONGVIEW RD","KANSAS CITY","64134","PJ7172","SPD","U","2","SUS","U","U",,"N","38.9151","-94.5076","CORRINGTON KANSAS CITY
, AV 64134
(38.9151, -94.5076)"
"150017729","2015-03-15T00:00:00.000","0:18","2015-03-15T00:00:00.000","0:18",,,"1850","35B","Possession of Drug E","231","W GREGORY BL and WARD PK N","KANSAS CITY","64114","PJ5305","MPD","U","1","VIC",,,,"N","39.0001","-94.6034","W GREGORY N KANSAS CITY
, BL 64114
(39.0001, -94.6034)"
"150064983","2015-09-11T00:00:00.000","19:02","2015-09-11T00:00:00.000","19:00","2015-09-11T00:00:00.000","19:05","1850","35B","Possession of Drug E","334","BLUE PK E and SWOPE PK","KANSAS CITY","64130","PJ3880","EPD","U","1","ARR","B","F","39","N","39.0367","-94.5433","BLUE E KANSAS CITY
, PK 64130
(39.0367, -94.5433)"
"150073313","2015-10-10T00:00:00.000","14:42","2015-10-10T00:00:00.000","11:45",,,"1849","35A","Possession/Sale/Dist","242","BRUCE R WATKINS DR and E GREGORY BL","KANSAS CITY","64132","PJ5548","MPD","U","1","VIC",,,,"N","38.998","-94.556","E BRUCE R WATKINS BL KANSAS CITY
, DR 64132
(38.998, -94.556)"
"150079716","2015-11-04T00:00:00.000","16:07","2015-11-04T00:00:00.000","12:00",,,"401","13A","Aggravated Assault (","543","LONGVIEW RD and WINCHESTER AV","KANSAS CITY","64134","PJ7194","SPD","U","2","VIC","B","F","23","Y","38.9153","-94.5104","LONGVIEW KANSAS CITY
, RD 64134
(38.9153, -94.5104)"
"150035318","2015-05-25T00:00:00.000","9:17","2015-05-24T00:00:00.000","2:45",,,"690","23H","Stealing All Other","133","PENNSYLVANIA AV and WESTPORT RD","KANSAS CITY","64106","PJ3218","CPD","U","1","VIC","U","M","25","N","39.0529","-94.5915","PENNSYLVANIA KANSAS CITY
, AV 64106
(39.0529, -94.5915)"
"150001151","2015-01-05T00:00:00.000","22:58","2015-01-05T00:00:00.000","22:58",,,"1850","35B","Possession of Drug E","113","GRAND AV and E TRUMAN RD","KANSAS CITY","64106","PJ1309","CPD","U","1","ARR","B","M","32","N","39.0957","-94.5811","E GRAND KANSAS CITY
, AV 64106
(39.0957, -94.5811)"
"150008324","2015-02-04T00:00:00.000","9:03","2015-02-04T00:00:00.000","9:00",,,"690","23H","Stealing All Other","144","E EMANUEL CLEAVER II BL and PASEO","KANSAS CITY","64118","PJ3729","CPD","N","1","VIC","B","M","50","N","39.2055","-94.5823","E EMANUEL CLEAVER BL KANSAS CITY
, II 64118
(39.2055, -94.5823)"
"150055820","2015-08-08T00:00:00.000","23:26","2015-08-08T00:00:00.000","22:26","2015-08-08T00:00:00.000","22:45","1401","290","Property Damage","144","BRUCE R WATKINS DR and E EMANUEL CLEAVER II","KANSAS CITY","64131","PJ3649","CPD","U","1","SUS","B","F",,"N","38.9767","-94.5767","E BRUCE R WATKINS CLEAVER II KANSAS CITY
, DR 64131
(38.9767, -94.5767)"
"150037878","2015-06-04T00:00:00.000","1:24","2015-06-04T00:00:00.000","1:24",,,"1850","35B","Possession of Drug E","313","INDEPENDENCE AV and MONROE AV","KANSAS CITY","64123","PJ0623","EPD","U","1","ARR","W","M","38","N","39.1059","-94.5387","INDEPENDENCE KANSAS CITY
, AV 64123
(39.1059, -94.5387)"
"150081916","2015-11-12T00:00:00.000","20:06","2015-11-12T00:00:00.000","20:06","2015-11-12T00:00:00.000","20:34","401","13A","Aggravated Assault (","123","PASEO and E TRUMAN RD","KANSAS CITY","64110","PJ1326","CPD","N","3","SUS","B","M",,"Y","39.0489","-94.5743","E PASEO KANSAS CITY
,  64110
(39.0489, -94.5743)"
"150091148","2015-12-18T00:00:00.000","18:18","2015-12-18T00:00:00.000","15:10",,,"401","13A","Aggravated Assault (","542","E BANNISTER RD and BLUE RIDGE BL","KANSAS CITY","64134","PJ6481","SPD","U","2","SUS","B","M",,"Y","38.9524","-94.5079","E BANNISTER BL KANSAS CITY
, RD 64134
(38.9524, -94.5079)"
"150089047","2015-12-10T00:00:00.000","14:43","2015-12-10T00:00:00.000","14:43",,,"1651","40A","Prostitution/Solicit","313","INDEPENDENCE AV and INDIANA AV","KANSAS CITY","64111","PJ0613","EPD","U","1","VIC",,,,"N","39.106","-94.5423","INDEPENDENCE KANSAS CITY
, AV 64111
(39.106, -94.5423)"
"150067035","2015-09-18T00:00:00.000","20:01","2015-09-18T00:00:00.000","20:01",,,"1849","35A","Possession/Sale/Dist","212","SWOPE PK and SWOPE PARKWAY OFF RA","KANSAS CITY","64131","PJ4986","MPD","U","1","ARR","B","M","32","N","38.9767","-94.5767","SWOPE OFF RA KANSAS CITY
, PK 64131
(38.9767, -94.5767)"
"150031364","2015-05-09T00:00:00.000","1:00","2015-05-09T00:00:00.000","1:00",,,"1849","35A","Possession/Sale/Dist","314","INDEPENDENCE AV and MYRTLE AV","KANSAS CITY","99999","PJ0602","EPD","U","1","ARR","W","M","22","N","39.1058","-94.5354","INDEPENDENCE KANSAS CITY
, AV 99999
(39.1058, -94.5354)"
"150015146","2015-03-04T00:00:00.000","18:07","2015-03-04T00:00:00.000","18:07",,,"1849","35A","Possession/Sale/Dist","231","CLEVELAND AV and E GREGORY BL","KANSAS CITY","64132","PJ5365","MPD","U","2","ARR","W","F","26","N","38.9983","-94.5429","E CLEVELAND BL KANSAS CITY
, AV 64132
(38.9983, -94.5429)"
"150066711","2015-09-17T00:00:00.000","23:40","2015-09-17T00:00:00.000","18:00","2015-09-17T00:00:00.000","23:00","640","23F","Stealing From Auto","344","CHIEFS WA and E STADIUM DR","KANSAS CITY","64133","PJ3106","EPD","U","1","SUS","U","U",,"N","39.0074","-94.4634","E CHIEFS KANSAS CITY
, WA 64133
(39.0074, -94.4634)"
"150046147","2015-07-05T00:00:00.000","2:14","2015-07-05T00:00:00.000","2:14",,,"401","13A","Aggravated Assault (","133","BROADWAY and WESTPORT RD","KANSAS CITY","64111","PJ3229","CPD","N","2","VIC","B","M","26","Y","39.0533","-94.5906","BROADWAY KANSAS CITY
,  64111
(39.0533, -94.5906)"
"150017273","2015-03-13T00:00:00.000","10:23","2015-03-13T00:00:00.000","9:01","2015-03-13T00:00:00.000","9:30","690","23H","Stealing All Other","411","N OAK TF and NE VIVION RD","KANSAS CITY","64118","PC0863","NPD","N","1","VIC","B","F","31","N","39.2055","-94.5823","N OAK TF KANSAS CITY
, NE 64118
(39.2055, -94.5823)"
"150074120","2015-10-14T00:00:00.000","23:16","2015-10-14T00:00:00.000","23:16",,,"401","13A","Aggravated Assault (","211","BROOKLYN AV and E MEYER BL","KANSAS CITY","64131","PJ5089","MPD","N","1","SUS","U","U",,"Y","39.0069","-94.561","E BROOKLYN BL KANSAS CITY
, AV 64131
(39.0069, -94.561)"
"150017730","2015-03-15T00:00:00.000","0:18","2015-03-15T00:00:00.000","0:18",,,"2100","90D","Driving Under Influe","231","W GREGORY BL and WARD PK S","KANSAS CITY","64133","PJ5313","MPD","U","1","ARR","W","M","20","N","39.0074","-94.4634","W GREGORY S KANSAS CITY
, BL 64133
(39.0074, -94.4634)"
"150087147","2015-12-03T00:00:00.000","11:35","2015-12-03T00:00:00.000","11:35",,,"801","13B","Non Aggravated Assau","321","BENTON BL and E TRUMAN RD","KANSAS CITY","64126","PJ1343","EPD","U","1","SUS","B","M","25","N","39.0947","-94.5494","E BENTON KANSAS CITY
, BL 64126
(39.0947, -94.5494)"
"150056354","2015-08-11T00:00:00.000","1:25","2015-08-11T00:00:00.000","1:25",,,"1849","35A","Possession/Sale/Dist","313","GARNER AV and INDIANA AV","KANSAS CITY","64124","PJ0470","EPD","U","1","VIC",,,,"N","39.1087","-94.5421","GARNER KANSAS CITY
, AV 64124
(39.1087, -94.5421)"
"150022410","2015-04-03T00:00:00.000","13:47","2015-04-03T00:00:00.000","13:45",,,"401","13A","Aggravated Assault (","544","E BANNISTER RD and NOLAND RD","KANSAS CITY","64134","PJ6648","SPD","U","2","VIC","B","M","21","N","38.9453","-94.4262","E BANNISTER KANSAS CITY
, RD 64134
(38.9453, -94.4262)"
"150049175","2015-07-15T00:00:00.000","23:59","2015-07-15T00:00:00.000","23:59","2015-07-15T00:00:00.000","23:59","1546","520","Weapons Law Violatio","141","GILLHAM PL and E LINWOOD BL","KANSAS CITY","64109","PJ2538","CPD","U","2","VIC",,,,"Y","39.0686","-94.579","E GILLHAM BL KANSAS CITY
, PL 64109
(39.0686, -94.579)"
"150007348","2015-01-31T00:00:00.000","3:30","2015-01-31T00:00:00.000","3:30",,,"2201","90G","Liquor Law Violaton","115","MAIN ST and WARWICK TF","KANSAS CITY","99999","PJ2259","CPD","U","2","ARR","W","F","40","N","39.103","-94.5831","MAIN TF KANSAS CITY
, ST 99999
(39.103, -94.5831)"
"150049978","2015-07-18T00:00:00.000","23:19","2015-07-18T00:00:00.000","22:50",,,"401","13A","Aggravated Assault (","113","HOLMES ST and E TRUMAN RD","KANSAS CITY","64109","PJ1308","CPD","N","1","VIC","W","M","48","N","39.0955","-94.5753","E HOLMES KANSAS CITY
, ST 64109
(39.0955, -94.5753)"
"150079635","2015-11-04T00:00:00.000","13:06","2015-11-04T00:00:00.000","13:06","2015-11-04T00:00:00.000","15:22","2402","90C","Disorderly Conduct","533","BLUE RIVER RD and E RED BRIDGE RD","KANSAS CITY","64138","PJ6908","SPD","U","2","ARR","W","M","55","N","38.9251","-94.5661","E BLUE RIVER KANSAS CITY
, RD 64138
(38.9251, -94.5661)"
"150048206","2015-07-12T00:00:00.000","18:09","2015-07-12T00:00:00.000","18:09",,,"2601","90Z","Misc Violation","311","CLIFF DRIVE PL and SUNRISE DR","KANSAS CITY","64123","PJ0182","EPD","U","1","VIC","W","F","36","N","39.1173","-94.5313","CLIFF DRIVE KANSAS CITY
, PL 64123
(39.1173, -94.5313)"
"150003749","2015-01-16T00:00:00.000","21:55","2015-01-16T00:00:00.000","21:55",,,"2100","90D","Driving Under Influe","322","LAWN AV and E TRUMAN RD","KANSAS CITY","64127","PJ1430","EPD","U","1","ARR","B","M","57","N","39.0943","-94.5278","E LAWN KANSAS CITY
, AV 64127
(39.0943, -94.5278)"
"150021469","2015-03-30T00:00:00.000","20:16","2015-03-30T00:00:00.000","19:40",,,"801","13B","Non Aggravated Assau","312","BELLAIRE AV and THOMPSON AV","KANSAS CITY","64126","PJ0528","EPD","U","1","VIC","W","F",,"N","39.1068","-94.5131","BELLAIRE KANSAS CITY
, AV 64126
(39.1068, -94.5131)"
"150043988","2015-06-26T00:00:00.000","17:37","2015-06-26T00:00:00.000","17:37",,,"1849","35A","Possession/Sale/Dist","224","CITADEL DR and WOODLAND AV","KANSAS CITY","99999","PJ4883","MPD","U","1","VIC",,,,"N","39.0129","-94.5648","CITADEL KANSAS CITY
, DR 99999
(39.0129, -94.5648)"
"150011599","2015-02-17T00:00:00.000","20:40","2015-02-17T00:00:00.000","20:40",,,"302","120","Armed Robbery","141","E ARMOUR BL and CAMPBELL ST","KANSAS CITY","64109","PJ2767","CPD","U","4","SUS","B","M",,"Y","39.0634","-94.5741","E ARMOUR KANSAS CITY
, BL 64109
(39.0634, -94.5741)"
"150021810","2015-04-01T00:00:00.000","9:02","2015-04-01T00:00:00.000","9:02",,,"2601","90Z","Misc Violation","133","WESTPORT RD and WYANDOTTE ST","KANSAS CITY","64111","PJ3139","CPD","U","1","ARR","B","M","65","N","39.0543","-94.5885","WESTPORT KANSAS CITY
, RD 64111
(39.0543, -94.5885)"
"150019320","2015-03-21T00:00:00.000","18:28","2015-03-21T00:00:00.000","18:28",,,"840","90Z","Resisting an Officer","123","PASEO and E TRUMAN RD","KANSAS CITY","64106","PJ1326","CPD","U","1","ARR","W","M","29","N","39.0952","-94.5645","E PASEO KANSAS CITY
,  64106
(39.0952, -94.5645)"
"150053916","2015-08-02T00:00:00.000","1:39","2015-08-02T00:00:00.000","1:39",,,"2100","90D","Driving Under Influe","633","N ANTIOCH RD and NE VIVION RD","KANSAS CITY","64119","PC0844","SCP","U","1","ARR","W","M","28","N","39.1863","-94.5488","N ANTIOCH RD KANSAS CITY
, NE 64119
(39.1863, -94.5488)"
"150064448","2015-09-09T00:00:00.000","20:57","2015-09-09T00:00:00.000","20:57",,,"1849","35A","Possession/Sale/Dist","315","INDEPENDENCE AV and TOPPING AV","KANSAS CITY","64123","PJ0661","EPD","U","1","ARR","B","M","21","N","39.105","-94.5144","INDEPENDENCE KANSAS CITY
, AV 64123
(39.105, -94.5144)"
"150079338","2015-11-03T00:00:00.000","15:27","2015-11-03T00:00:00.000","14:25",,,"801","13B","Non Aggravated Assau","115","MAIN ST and E PERSHING RD","KANSAS CITY","64108","PJ1906","CPD","U","1","SUS","W","M","30","N","39.084","-94.5841","E MAIN KANSAS CITY
, ST 64108
(39.084, -94.5841)"
"150024318","2015-04-11T00:00:00.000","13:06","2015-04-11T00:00:00.000","13:06",,,"301","120","Strong Arm Robbery","343","RAYTOWN RD and VAN BRUNT BL","KANSAS CITY","64126","PJ2486","EPD","U","1","SUS","W","M",,"N","39.0717","-94.5208","RAYTOWN BRUNT BL KANSAS CITY
, RD 64126
(39.0717, -94.5208)"
"150085347","2015-11-26T00:00:00.000","2:44","2015-11-26T00:00:00.000","2:44",,,"1849","35A","Possession/Sale/Dist","334","BLUE PK and ELMWOOD AV","KANSAS CITY","64129","PJ4002","EPD","U","1","ARR","B","M","41","N","39.0317","-94.4975","BLUE KANSAS CITY
, PK 64129
(39.0317, -94.4975)"
"150038034","2015-06-04T00:00:00.000","15:58","2015-05-31T00:00:00.000","15:30",,,"1170","26A","Failure to Return","115","MAIN ST and W PERSHING RD","KANSAS CITY","64108","PJ1798","CPD","U","1","VIC",,,,"N","39.084","-94.5841","W MAIN KANSAS CITY
, ST 64108
(39.084, -94.5841)"
"150049943","2015-07-18T00:00:00.000","18:54","2015-07-15T00:00:00.000","1:00",,,"403","13A","Agg Assault - Domest","121","BROOKLYN AV and INDEPENDENCE AV","KANSAS CITY","64106","PJ0569","CPD","Y","1","VIC","B","F","24","N","39.1065","-94.5557","BROOKLYN KANSAS CITY
, AV 64106
(39.1065, -94.5557)"
"150057946","2015-08-17T00:00:00.000","0:39","2015-08-17T00:00:00.000","0:39",,,"401","13A","Aggravated Assault (","331","BENTON BL and LOCKRIDGE ST","KANSAS CITY","64128","PJ2241","EPD","U","1","VIC","B","M","31","N","39.0759","-94.549","BENTON KANSAS CITY
, BL 64128
(39.0759, -94.549)"
"150017660","2015-03-14T00:00:00.000","18:18","2015-03-14T00:00:00.000","17:35","2015-03-14T00:00:00.000","18:00","640","23F","Stealing From Auto","311","N MONTGALL AV and ROCHESTER AV","KANSAS CITY","99999","PJ0104","EPD","U","1","SUS","U","U",,"N","39.1207","-94.5492","N MONTGALL KANSAS CITY
, AV 99999
(39.1207, -94.5492)"
"150057651","2015-08-15T00:00:00.000","20:53","2015-08-15T00:00:00.000","20:52",,,"401","13A","Aggravated Assault (","632","N CHOUTEAU TF and N CLEVELAND AV","KANSAS CITY","64117","PC1140","SCP","U","1","SUS","U","U",,"Y","39.173","-94.5246","N N CHOUTEAU KANSAS CITY
, TF 64117
(39.173, -94.5246)"
"150056769","2015-08-12T00:00:00.000","16:06","2015-08-12T00:00:00.000","16:00",,,"401","13A","Aggravated Assault (","542","E BANNISTER RD and NEWTON AV","KANSAS CITY","64134","PJ6497","SPD","U","2","VIC","B","M","23","Y","38.9525","-94.5108","E BANNISTER KANSAS CITY
, RD 64134
(38.9525, -94.5108)"
"150000721","2015-01-04T00:00:00.000","1:42","2015-01-04T00:00:00.000","1:42",,,"2402","90C","Disorderly Conduct","133","PENNSYLVANIA AV and WESTPORT RD","KANSAS CITY","64111","PJ3218","CPD","U","1","VIC",,,,"N","39.0529","-94.5915","PENNSYLVANIA KANSAS CITY
, AV 64111
(39.0529, -94.5915)"
"150041740","2015-06-18T00:00:00.000","11:30","2015-06-18T00:00:00.000","11:25",,,"1850","35B","Possession of Drug E","313","ASKEW AV and INDEPENDENCE AV","KANSAS CITY","64108","PJ0619","EPD","U","1","ARR","W","F","50","N","39.1059","-94.5391","ASKEW KANSAS CITY
, AV 64108
(39.1059, -94.5391)"
"150041163","2015-06-16T00:00:00.000","7:59","2015-06-16T00:00:00.000","7:50",,,"1849","35A","Possession/Sale/Dist","999","N GRAND AV and W TRUMAN RD","INDEPENDENCE","64106","PJX007","OSPD","U","1","SUS","W","F","22","N","39.0942","-94.4294","N W GRAND INDEPENDENCE
, AV 64106
(39.0942, -94.4294)"
"150023567","2015-04-08T00:00:00.000","11:53","2015-04-03T00:00:00.000","17:00","2015-04-08T00:00:00.000","10:00","2001","90F","Family Offense","543","FOOD LN and LONGVIEW RD","KANSAS CITY","64134","PJ7162","SPD","U","1","SUS","B","M","26","N","38.915","-94.5053","FOOD KANSAS CITY
, LN 64134
(38.915, -94.5053)"
"150068724","2015-09-25T00:00:00.000","1:40","2015-09-25T00:00:00.000","1:40",,,"1849","35A","Possession/Sale/Dist","321","PROSPECT AV and E TRUMAN RD","KANSAS CITY","64127","PJ7474","EPD","U","1","VIC",,,,"N","39.0947","-94.5516","E PROSPECT KANSAS CITY
, AV 64127
(39.0947, -94.5516)"
"150060682","2015-08-26T00:00:00.000","23:57","2015-08-26T00:00:00.000","23:50",,,"302","120","Armed Robbery","121","MINNIE ST and PARK AV","KANSAS CITY","99999","PJ0392","CPD","U","1","SUS","B","M",,"Y","39.1104","-94.5542","MINNIE KANSAS CITY
, ST 99999
(39.1104, -94.5542)"
"150024896","2015-04-13T00:00:00.000","22:04","2015-04-13T00:00:00.000","22:04","2015-04-13T00:00:00.000","22:59","1546","520","Weapons Law Violatio","322","HARDESTY AV and E TRUMAN RD","KANSAS CITY","64127","PJ1303","EPD","U","1","VIC",,,,"Y","39.0941","-94.5194","E HARDESTY KANSAS CITY
, AV 64127
(39.0941, -94.5194)"
"150029495","2015-05-02T00:00:00.000","1:51","2015-05-02T00:00:00.000","1:50",,,"1849","35A","Possession/Sale/Dist","315","WINNER RD and TOPPING AV","KANSAS CITY","64128","PJ0661","EPD","U","1","ARR","W","M","18","N","39.1013","-94.5144","WINNER KANSAS CITY
, RD 64128
(39.1013, -94.5144)"
"150089300","2015-12-11T00:00:00.000","12:52","2015-12-11T00:00:00.000","12:52",,,"1850","35B","Possession of Drug E","342","ASHLAND RIDGE RD and LEEDS RD","KANSAS CITY","64133","PJ3017","EPD","U","1","ARR","B","M","33","N","39.0563","-94.4775","ASHLAND RIDGE KANSAS CITY
, RD 64133
(39.0563, -94.4775)"
"150031270","2015-05-08T00:00:00.000","17:56","2015-05-08T00:00:00.000","17:56",,,"1651","40A","Prostitution/Solicit","121","INDEPENDENCE AV and OLIVE ST","KANSAS CITY","64106","PJ0540","CPD","U","1","ARR","W","F","40","N","39.1064","-94.5537","INDEPENDENCE KANSAS CITY
, AV 64106
(39.1064, -94.5537)"
"150083159","2015-11-17T00:00:00.000","15:40","2015-11-17T00:00:00.000","15:30",,,"802","13B","Non Agg Assault Dome","644","N HARDESTY AV and NE PINE DR","KANSAS CITY","64156","PC0175","SCP","Y","1","ARR","W","F","41","N","39.2536","-94.5401","N HARDESTY DR KANSAS CITY
, AV 64156
(39.2536, -94.5401)"
"150092641","2015-12-24T00:00:00.000","23:15","2015-12-24T00:00:00.000","23:15",,,"1849","35A","Possession/Sale/Dist","341","E TRUMAN RD and WHITE AV","KANSAS CITY","64126","PJ1380","EPD","U","2","VIC",,,,"N","39.0939","-94.5124","E TRUMAN KANSAS CITY
, RD 64126
(39.0939, -94.5124)"
