"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location_1"
"170065338","2017-07-24T00:00:00.000","10:09","2017-07-23T00:00:00.000","23:29","2017-07-24T00:00:00.000","08:00","690","23H","Stealing All Other","544","14300  E 96 ST","KANSAS CITY","64139","PJ6538","SPD","U","2","VIC","W","M","39","N","14300 E 96 ST
KANSAS CITY,  64139
(38.946331, -94.41705)"
"170020583","2017-03-23T00:00:00.000","06:38","2017-03-16T00:00:00.000","05:00","2017-03-16T00:00:00.000","08:00","1122","26B","Credit/Debit/ATM Car","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","SUS","B","F","43","N","11600 E US
HW KANSAS CITY,  64133"
"170072009","2017-08-17T00:00:00.000","11:47","2017-08-07T00:00:00.000","21:00","2017-08-08T00:00:00.000","09:00","650","23G","Stealing Auto Parts/","642","9500  N ASKEW AV","KANSAS CITY","64156","PC0243","SCP","N","1","SUS","U","U",,"N","9500 N ASKEW AV
KANSAS CITY,  64156
(39.265666, -94.5372)"
"170081751","2017-09-19T00:00:00.000","15:33","2017-09-18T00:00:00.000","23:54",,,"630","23C","Stealing Shoplifting","535","1700  W 133 ST","KANSAS CITY","64145","PJ7404","SPD","U","2","SUS","W","F",,"N","1700 W 133 ST
KANSAS CITY,  64145
(38.886576, -94.605578)"
"170060016","2017-07-08T00:00:00.000","08:00","2017-07-07T00:00:00.000","17:30","2017-07-08T00:00:00.000","08:00","1401","290","Property Damage","232","7900  PASEO","KANSAS CITY","64110","PJ5860","MPD","U","1","VIC","W","F","56","N","7900 PASEO
KANSAS CITY,  64110"
"170083463","2017-09-25T00:00:00.000","13:28","2017-09-25T00:00:00.000","13:28",,,"501","220","Burglary - Residence","212","7100  E 68 ST","KANSAS CITY","64133","PJ5283","MPD","U","1","VIC","B","F","33","N","7100 E 68 ST
KANSAS CITY,  64133
(39.00084, -94.5041)"
"170087754","2017-10-11T00:00:00.000","00:34","2017-10-11T00:00:00.000","00:34",,,"501","220","Burglary - Residence","123","1800  PASEO","KANSAS CITY","64108","PJ1581","CPD","U","1","VIC","W","F","50","N","1800 PASEO
KANSAS CITY,  64108
(39.091041, -94.564575)"
"170095293","2017-11-06T00:00:00.000","08:28","2017-11-06T00:00:00.000","02:35","2017-11-06T00:00:00.000","06:00","1401","290","Property Damage","545","8300  E 108 ST","KANSAS CITY","64134","PJ6922","SPD","U","1","SUS","U","U",,"N","8300 E 108 ST
KANSAS CITY,  64134
(38.927686, -94.4939)"
"170022398","2017-03-29T00:00:00.000","17:12","2017-03-29T00:00:00.000","17:00",,,"2655","90J","Trespassing","115","2700  GRAND BL","KANSAS CITY","64108","PJ2273","CPD","U","1","ARR","B","M","43","N","2700 GRAND
BL KANSAS CITY,  64108"
"170099442","2017-11-24T00:00:00.000","11:23","2017-11-23T00:00:00.000","12:00","2017-11-24T00:00:00.000","02:30","640","23F","Stealing From Auto","222","4900  PARK AV","KANSAS CITY","64130","PJ3970","MPD","N","1","VIC","B","M","56","N","4900 PARK AV
KANSAS CITY,  64130
(39.037391, -94.558046)"
"170021465","2017-03-26T00:00:00.000","14:46","2015-05-15T00:00:00.000","17:00",,,"2601","90Z","Misc Violation","222","5000  PARK AV","KANSAS CITY","64130","PJ4049","MPD","U","1","VIC","W","F",,"N","5000 PARK AV
KANSAS CITY,  64130
(39.035597, -94.558151)"
"170005480","2017-01-22T00:00:00.000","18:25","2016-12-27T00:00:00.000","14:00",,,"670","23D","Stealing from Buildi","415","800  NW 69 TE","KANSAS CITY","64118","PC0550","NPD","U","1","SUS","U","M",,"N","800 NW 69
TE KANSAS CITY,  64118
(39.181128, -94.570168)"
"170008505","2017-02-03T00:00:00.000","14:31","2017-02-03T00:00:00.000","14:25",,,"801","13B","Non Aggravated Assau","534","11000  ASKEW AV","KANSAS CITY","64134","PJ7017","SPD","U","1","SUS","W","M","45","N","11000 ASKEW AV
KANSAS CITY,  64134
(38.924484, -94.548535)"
"170020110","2017-03-21T00:00:00.000","13:43","2017-03-20T00:00:00.000","19:07","2017-03-20T00:00:00.000","19:20","630","23C","Stealing Shoplifting","241","6300  PROSPECT AV","KANSAS CITY","64130","PJ4990","MPD","U","1","SUS","B","F","18","N","6300 PROSPECT AV
KANSAS CITY,  64130"
"170092946","2017-10-30T00:00:00.000","17:05","2017-10-30T00:00:00.000","17:05",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","W","F","35","N","11600 E US
HW KANSAS CITY,  64133"
"170015542","2017-03-03T00:00:00.000","13:59","2017-03-03T00:00:00.000","13:59",,,"2655","90J","Trespassing","313","800  PROSPECT AV","KANSAS CITY","64124","PJ0853","EPD","U","1","ARR","U","M","57","N","800 PROSPECT AV
KANSAS CITY,  64124
(39.103272, -94.551193)"
"170051901","2017-06-09T00:00:00.000","15:44","2017-06-08T00:00:00.000","20:44","2017-06-09T00:00:00.000","13:56","690","23H","Stealing All Other","543","11800  BLUE RIDGE BL","KANSAS CITY","64134","PJ7293","SPD","U","1","VIC",,,,"N","11800 BLUE RIDGE
BL KANSAS CITY,  64134
(38.910232, -94.520882)"
"170055733","2017-06-22T00:00:00.000","19:23","2017-06-22T00:00:00.000","03:00","2017-06-22T00:00:00.000","05:00","1401","290","Property Damage","542","7700  E 90 TE","KANSAS CITY","99999","PJ6381","SPD","U","1","SUS","U","U",,"N","7700 E 90
TE KANSAS CITY,  99999
(38.959669, -94.499267)"
"170075976","2017-08-31T00:00:00.000","00:20","2017-08-31T00:00:00.000","00:20",,,"802","13B","Non Agg Assault Dome","112","E 10 ST and LOCUST ST","KANSAS CITY","64108","PJ0878","CPD","U","1","SUS","B","M","26","N","10 ST and LOCUST ST
KANSAS CITY,  64108"
"170012221","2017-02-18T00:00:00.000","01:59","2017-02-18T00:00:00.000","01:55",,,"1849","35A","Possession/Sale/Dist","132","100  E LINWOOD BL","KANSAS CITY","64111","PJ2650","CPD","U","1","ARR","B","M","56","N","100 E LINWOOD
BL KANSAS CITY,  64111
(39.068419, -94.584002)"
"170020647","2017-03-23T00:00:00.000","11:18","2017-03-23T00:00:00.000","10:30",,,"403","13A","Agg Assault - Domest","234","9300  BALES DR","KANSAS CITY","64131","PJ6453","MPD","Y","1","VIC","W","M","43","N","9300 BALES DR
KANSAS CITY,  64131
(38.957763, -94.548158)"
"170046531","2017-05-20T00:00:00.000","17:50","2017-05-20T00:00:00.000","17:50",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","U","1","ARR","B","F","35","N","11600 E US
HW KANSAS CITY,  64133"
"170018678","2017-03-15T00:00:00.000","21:06","2017-03-15T00:00:00.000","21:06",,,"670","23D","Stealing from Buildi","131","1300  W 41 ST","KANSAS CITY","64111","PJ3173","CPD","U","1","SUS","U","U",,"N","1300 W 41 ST
KANSAS CITY,  64111
(39.054203, -94.601925)"
"170069428","2017-08-08T00:00:00.000","10:21","2017-08-08T00:00:00.000","10:21",,,"702","240","Auto Theft","542","9500  BELMONT AV","KANSAS CITY","64134","PJ6525","SPD","U","1","SUS","U","U",,"N","9500 BELMONT AV
KANSAS CITY,  64134
(38.952556, -94.517775)"
"170018865","2017-03-11T00:00:00.000","10:06","2017-03-11T00:00:00.000","10:06",,,"2201","90G","Liquor Law Violaton","121","INDEPENDENCE BL and WOODLAND AV","KANSAS CITY","64123","PJ0534","CPD","U","1","VIC",,,,"N","INDEPENDENCE BL
KANSAS CITY,  64123"
"170082488","2017-09-21T00:00:00.000","21:54","2017-09-21T00:00:00.000","21:54",,,"670","23D","Stealing from Buildi","341","6200  E TRUMAN RD","KANSAS CITY","99999","PJ1435","EPD","U","1","SUS","B","F","44","N","6200 E TRUMAN RD
KANSAS CITY,  99999
(39.093881, -94.509931)"
"170016122","2017-03-06T00:00:00.000","05:55","2017-03-03T00:00:00.000","19:00","2017-03-06T00:00:00.000","05:50","502","220","Burglary - Non Resid","132","3700  MAIN ST","KANSAS CITY","64111","PJ2974","CPD","U","1","SUS","U","U",,"N","3700 MAIN ST
KANSAS CITY,  64111
(39.060045, -94.585902)"
"170099949","2017-11-26T00:00:00.000","22:34","2017-11-26T00:00:00.000","18:50",,,"2601","90Z","Misc Violation","635","3600  N LISTER DR","KANSAS CITY","64119","PC1385","SCP","U","1","VIC","B","M",,"N","3600 N LISTER DR
KANSAS CITY,  64119
(39.158923, -94.525758)"
"170003605","2017-01-15T00:00:00.000","13:25","2017-01-15T00:00:00.000","13:24",,,"630","23C","Stealing Shoplifting","112","900  MAIN ST","KANSAS CITY","64105","PJ0862","CPD","U","1","ARR","B","M","22","N","900 MAIN ST
KANSAS CITY,  64105
(39.103507, -94.583149)"
"170031216","2017-05-01T00:00:00.000","14:51","2017-05-01T00:00:00.000","14:50",,,"1546","520","Weapons Law Violatio","112","E 9 ST and HARRISON ST","KANSAS CITY","64106","PJ0822","CPD","U","1","VIC",,,,"Y","9 ST and HARRISON ST
KANSAS CITY,  64106"
"170104470","2017-12-13T00:00:00.000","19:35","2017-11-15T00:00:00.000","21:00",,,"502","220","Burglary - Non Resid","312","6600  INDEPENDENCE AV","KANSAS CITY","64125","PJ0698","EPD","U","1","SUS","U","U",,"N","6600 INDEPENDENCE AV
KANSAS CITY,  64125
(39.104658, -94.504911)"
"170070707","2017-08-12T00:00:00.000","15:01","2017-08-12T00:00:00.000","02:30","2017-08-12T00:00:00.000","03:00","1401","290","Property Damage","321","3200  PEERY AV","KANSAS CITY","64127","PJ1057","EPD","U","1","VIC","B","M","19","N","3200 PEERY AV
KANSAS CITY,  64127
(39.099502, -94.544432)"
"170061180","2017-07-12T00:00:00.000","11:34","2017-07-12T00:00:00.000","11:10",,,"702","240","Auto Theft","314","E 9 ST and HARDESTY AV","KANSAS CITY","64127","PJ0921","EPD","U","1","SUS","U","U",,"N","9 ST and HARDESTY AV
KANSAS CITY,  64127"
"170024783","2017-04-07T00:00:00.000","17:02","2017-04-07T00:00:00.000","12:00",,,"802","13B","Non Agg Assault Dome","534","4100  E 107 ST","KANSAS CITY","64134","PJ6860","SPD","U","1","VIC","B","M","32","N","4100 E 107 ST
KANSAS CITY,  64134"
"170023697","2017-04-03T00:00:00.000","18:57","2017-04-03T00:00:00.000","18:30","2017-04-03T00:00:00.000","18:57","2661","100","Kidnapping/Abduction","314","300  CHELSEA AV","KANSAS CITY","64124","PJ0439","EPD","N","2","SUS","W","M","20","Y","300 CHELSEA AV
KANSAS CITY,  64124
(39.110611, -94.524624)"
"170084187","2017-09-28T00:00:00.000","01:29","2017-09-28T00:00:00.000","01:29",,,"401","13A","Aggravated Assault (","534","10500  CYPRESS AV","KANSAS CITY","64138","PJ6853","SPD","U","2","VIC","B","F","25","Y","10500 CYPRESS AV
KANSAS CITY,  64138
(38.935084, -94.534809)"
"170106193","2017-12-20T00:00:00.000","10:37","2017-12-20T00:00:00.000","04:00","2017-12-20T00:00:00.000","10:00","702","240","Auto Theft","333","3900  INDIANA AV","KANSAS CITY","64128","PJ3200","EPD","N","1","SUS","U","U",,"N","3900 INDIANA AV
KANSAS CITY,  64128"
"170051368","2017-06-07T00:00:00.000","17:00","2017-06-07T00:00:00.000","17:00","2017-06-07T00:00:00.000","21:00","2201","90G","Liquor Law Violaton","343","0  ROYAL WA","KANSAS CITY","64129","PJ3213","EPD","U","8","ARR","W","F","18","N","0 ROYAL
WA KANSAS CITY,  64129"
"170084833","2017-09-30T00:00:00.000","12:44","2017-09-29T00:00:00.000","16:00",,,"660","23H","Stealing Bicycles","311","3000  GARDNER AV","KANSAS CITY","64120","PJ0070","EPD","U","1","VIC","W","M",,"N","3000 GARDNER AV
KANSAS CITY,  64120
(39.127793, -94.545576)"
"170022034","2017-03-28T00:00:00.000","13:42","2017-03-28T00:00:00.000","13:42","2017-03-28T00:00:00.000","14:15","840","90Z","Resisting an Officer","632","4200  N ANTIOCH RD","KANSAS CITY","64117","PC1221","SCP","U","1","ARR","W","F","18","N","4200 N ANTIOCH RD
KANSAS CITY,  64117"
"170100695","2017-11-29T00:00:00.000","14:15","2017-11-23T00:00:00.000","13:00","2017-11-27T00:00:00.000","07:00","690","23H","Stealing All Other","341","2100  MANCHESTER TR","KANSAS CITY","64126","PJ1736","EPD","U","1","SUS","U","U",,"N","2100 MANCHESTER TR
KANSAS CITY,  64126
(39.085409, -94.492588)"
"170096907","2017-11-14T00:00:00.000","16:28","2017-11-14T00:00:00.000","16:28",,,"630","23C","Stealing Shoplifting","234","8500  STATE LINE RD","KANSAS CITY","64114","PJ6076","MPD","U","1","VIC",,,,"N","8500 STATE LINE RD
KANSAS CITY,  64114"
"170013649","2017-02-23T00:00:00.000","15:52","2017-02-23T00:00:00.000","15:03",,,"670","23D","Stealing from Buildi","234","8500  STATE LINE RD","KANSAS CITY","64114","PJ6076","MPD","N","1","VIC","W","F","54","N","8500 STATE LINE RD
KANSAS CITY,  64114"
"170055040","2017-06-20T00:00:00.000","14:02","2017-06-20T00:00:00.000","06:15","2017-06-20T00:00:00.000","14:19","501","220","Burglary - Residence","533","11200  OAK ST","KANSAS CITY","64114","PJ7024","SPD","U","1","VIC","B","F","30","N","11200 OAK ST
KANSAS CITY,  64114
(38.923395, -94.588301)"
"170060440","2017-07-09T00:00:00.000","23:30","2017-07-09T00:00:00.000","23:00",,,"640","23F","Stealing From Auto",,"4400  N WINN RD","KANSAS CITY","64117","PC1140","SCP","U","1","VIC","B","F","22","N","4400 N WINN RD
KANSAS CITY,  64117"
"170073442","2017-08-22T00:00:00.000","13:42","2017-08-22T00:00:00.000","13:42",,,"1652","40C","Prostitution/Patroni","533","500  E 105 ST","KANSAS CITY","64131","PJ6764","SPD","U","1","VIC",,,,"N","500 E 105 ST
KANSAS CITY,  64131
(38.939121, -94.587421)"
"170056065","2017-06-23T00:00:00.000","23:25","2017-06-23T00:00:00.000","23:25",,,"2100","90D","Driving Under Influe","321","PROSPECT AV and E TRUMAN RD","KANSAS CITY","64124","PJ7474","EPD","U","1","ARR","B","M","39","N","E PROSPECT AV
KANSAS CITY,  64124"
"170006994","2017-01-28T00:00:00.000","12:38","2017-01-27T00:00:00.000","16:00","2017-01-28T00:00:00.000","10:48","501","220","Burglary - Residence","323","1600  BELLEFONTAINE AV","KANSAS CITY","64124","PJ1462","EPD","U","1","VIC",,,,"N","1600 BELLEFONTAINE AV
KANSAS CITY,  64124"
"170007963","2017-02-01T00:00:00.000","11:11","2016-12-28T00:00:00.000","12:00","2017-01-31T00:00:00.000","16:00","690","23H","Stealing All Other","212","5900  ELMWOOD AV","KANSAS CITY","64130","PJ4832","MPD","U","1","VIC","B","M","47","N","5900 ELMWOOD AV
KANSAS CITY,  64130
(39.018484, -94.532517)"
"170007552","2017-01-30T00:00:00.000","17:48","2017-01-30T00:00:00.000","17:48",,,"403","13A","Agg Assault - Domest","113","1600  MAIN ST","KANSAS CITY","64109","PJ1394","CPD","Y","1","SUS","B","F","31","Y","1600 MAIN ST
KANSAS CITY,  64109
(39.094551, -94.583455)"
"170092394","2017-10-28T00:00:00.000","12:00","2017-10-27T00:00:00.000","19:30","2017-10-28T00:00:00.000","11:30","640","23F","Stealing From Auto","634","3000  NE 53 TE","KANSAS CITY","64119","PC0797","SCP","U","1","VIC","W","F","37","N","3000 NE 53
TE KANSAS CITY,  64119
(39.190584, -94.543303)"
"170029923","2017-04-26T00:00:00.000","10:48","2017-04-07T00:00:00.000","23:00",,,"403","13A","Agg Assault - Domest","543","11400  PALMER AV","KANSAS CITY","64134","PJ7177","SPD","Y","1","VIC","W","F","34","N","11400 PALMER AV
KANSAS CITY,  64134
(38.917369, -94.500401)"
"170075772","2017-08-30T00:00:00.000","11:00","2017-08-29T00:00:00.000","12:15",,,"670","23D","Stealing from Buildi","115","2900  BALTIMORE AV","KANSAS CITY","64108","PJ2396","CPD","U","1","SUS","B","F","20","N","2900 BALTIMORE AV
KANSAS CITY,  64108
(39.072899, -94.586519)"
"170103964","2017-12-12T00:00:00.000","06:41","2017-12-11T00:00:00.000","20:30","2017-12-12T00:00:00.000","06:30","1401","290","Property Damage","344","5600  E 36 TE","KANSAS CITY","64128","PJ3010","EPD","N","1","SUS","U","U",,"N","5600 E 36
TE KANSAS CITY,  64128
(39.059043, -94.51838)"
"170028703","2017-04-21T00:00:00.000","17:40","2017-04-21T00:00:00.000","17:00",,,"2655","90J","Trespassing","233","1300  E 84 TE","KANSAS CITY","64131","PJ6094","MPD","U","1","SUS","B","F","25","N","1300 E 84
TE KANSAS CITY,  64131
(38.974955, -94.573994)"
"170108049","2017-12-28T00:00:00.000","15:35","2017-12-28T00:00:00.000","15:30",,,"1770","90C","Sex Off Indecent Exp","113","300  W 14 ST","KANSAS CITY","64106","PJ1153","CPD","U","1","VIC","B","F","33","N","300 W 14 ST
KANSAS CITY,  64106
(39.190428, -94.686431)"
"170043818","2017-05-11T00:00:00.000","00:29","2017-05-10T00:00:00.000","20:05","2017-05-10T00:00:00.000","22:30","640","23F","Stealing From Auto","533","400  W 103 ST","KANSAS CITY","64114","PJ6708","SPD","N","1","VIC","W","M","48","N","400 W 103 ST
KANSAS CITY,  64114
(38.941619, -94.597866)"
"170096249","2017-11-11T00:00:00.000","22:00","2017-11-11T00:00:00.000","21:55",,,"801","13B","Non Aggravated Assau","121","1400  E 8 ST","KANSAS CITY","64106","PJ0752","CPD","U","1","SUS","B","F","40","N","1400 E 8 ST
KANSAS CITY,  64106
(39.103878, -94.564732)"
"170028437","2017-04-20T00:00:00.000","17:18","2017-04-20T00:00:00.000","17:00","2017-04-20T00:00:00.000","17:18","630","23C","Stealing Shoplifting","242","7300  PROSPECT AV","KANSAS CITY","64131","PJ5568","MPD","U","1","VIC",,,,"N","7300 PROSPECT AV
KANSAS CITY,  64131"
"170080873","2017-09-16T00:00:00.000","16:07","2017-09-15T00:00:00.000","22:52","2017-09-16T00:00:00.000","08:00","640","23F","Stealing From Auto","211","5200  FRANKLIN AV","KANSAS CITY","64130","PJ4237","MPD","U","1","VIC","B","F","32","N","5200 FRANKLIN AV
KANSAS CITY,  64130
(39.031448, -94.532247)"
"170093323","2017-10-31T00:00:00.000","23:39","2017-10-31T00:00:00.000","23:39",,,"210","11B","Forcible Sodomy","223","2200  E 58 ST","KANSAS CITY","64130","PJ4575","MPD","Y","1","SUS","B","M","44","N","2200 E 58 ST
KANSAS CITY,  64130
(39.021269, -94.560028)"
"170027932","2017-04-18T00:00:00.000","20:26","2017-04-18T00:00:00.000","20:15",,,"401","13A","Aggravated Assault (","223","E 58 ST and SWOPE PK","KANSAS CITY","64131","PJ4642","MPD","U","2","VIC","B","M","24","Y","58 ST and SWOPE PK
KANSAS CITY,  64131
(38.933823, -94.590046)"
"170080673","2017-09-15T00:00:00.000","20:00","2017-09-12T00:00:00.000","14:00",,,"1750","11D","Sex Off Fondle - mol","642","11400  N WAYNE DR","KANSAS CITY","64155","PC0075","SCP","U","1","VIC","W","F",,"N","11400 N WAYNE DR
KANSAS CITY,  64155
(39.300216, -94.558714)"
"170096005","2017-11-11T00:00:00.000","00:01","2017-11-10T00:00:00.000","08:00","2017-11-10T00:00:00.000","23:55","650","23G","Stealing Auto Parts/","545","10900  ELM AV","KANSAS CITY","64134","PJ7026","SPD","U","1","VIC","W","F","29","N","10900 ELM AV
KANSAS CITY,  64134
(38.924704, -94.477857)"
"170012156","2017-02-17T00:00:00.000","20:08","2017-02-17T00:00:00.000","20:00",,,"802","13B","Non Agg Assault Dome","112","600  GRAND BLVD","KANSAS CITY","64110","PJ0668","CPD","Y","1","VIC","B","F","40","N","600 GRAND BLVD
KANSAS CITY,  64110
(39.105899, -94.580379)"
"170009032","2017-02-05T00:00:00.000","20:45","2017-02-05T00:00:00.000","20:00",,,"670","23D","Stealing from Buildi","543","11600  BELMONT AV","KANSAS CITY","64134","PJ7239","SPD","U","1","VIC","W","M","25","N","11600 BELMONT AV
KANSAS CITY,  64134
(38.914091, -94.520983)"
"170020065","2017-03-21T00:00:00.000","10:22","2017-03-21T00:00:00.000","10:22",,,"840","90Z","Resisting an Officer","224","BLUE HILLS RD and CITADEL DR","KANSAS CITY","64112","PJ4734","MPD","U","1","VIC",,,,"N","BLUE HILLS RD
KANSAS CITY,  64112"
"170106600","2017-12-21T00:00:00.000","22:06","2017-12-21T00:00:00.000","10:00","2017-12-21T00:00:00.000","14:00","501","220","Burglary - Residence","324","2500  CHELSEA AV","KANSAS CITY","64127","PJ2089","EPD","N","1","SUS","B","M",,"N","2500 CHELSEA AV
KANSAS CITY,  64127
(39.080028, -94.526652)"
"170072812","2017-08-20T00:00:00.000","03:32","2017-08-20T00:00:00.000","03:32","2017-08-20T00:00:00.000","03:32","501","220","Burglary - Residence",,"4200  E 53 ST","KANSAS CITY","64130","PJ4382","MPD","U","1","SUS","U","U",,"N","4200 E 53 ST
KANSAS CITY,  64130
(39.029475, -94.536261)"
"170030353","2017-04-27T00:00:00.000","23:33","2017-04-27T00:00:00.000","23:33",,,"302","120","Armed Robbery","344","5000  BLUE RIDGE CT","KANSAS CITY","99999","PJ4078","EPD","U","2","VIC","W","M","47","Y","5000 BLUE RIDGE CT
KANSAS CITY,  99999"
"170050212","2017-06-03T00:00:00.000","13:08","2017-06-02T00:00:00.000","23:30","2017-06-03T00:00:00.000","13:08","702","240","Auto Theft","415","4200  NW 79 TE","KANSAS CITY","64151","PP0436","NPD","U","1","VIC","B","M","26","N","4200 NW 79
TE KANSAS CITY,  64151
(39.238503, -94.627246)"
"170084515","2017-09-29T00:00:00.000","11:45","2017-09-17T00:00:00.000","18:00",,,"1122","26B","Credit/Debit/ATM Car","423","100  NW BARRY RD","KANSAS CITY","64118","PC0345","NPD","N","1","SUS","U","U",,"N","100 NW BARRY RD
KANSAS CITY,  64118"
"170009602","2017-02-07T00:00:00.000","22:41","2017-02-07T00:00:00.000","20:00","2017-02-07T00:00:00.000","22:00","801","13B","Non Aggravated Assau","535","14500  S US 71 HWY WEST FRONT RD","KANSAS CITY","64145","PJ7443","SPD","U","1","VIC","B","F","22","N","14500 S US 71 HWY WEST FRONT RD
KANSAS CITY,  64145"
"170076427","2017-09-01T00:00:00.000","14:30","2017-09-01T00:00:00.000","14:30",,,"1849","35A","Possession/Sale/Dist","123","E 23 ST and BROOKLYN AV","KANSAS CITY","64127","PJ1840","CPD","U","1","ARR","B","F","29","N","23 ST and BROOKLYN AV
KANSAS CITY,  64127"
"170051313","2017-06-07T00:00:00.000","15:39","2017-06-07T00:00:00.000","15:15",,,"2601","90Z","Misc Violation","114","2900  PENN VALLEY DR","KANSAS CITY","64108","PJ2317","CPD","U","4","SUS","W","M",,"N","2900 PENN VALLEY DR
KANSAS CITY,  64108"
