"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","location"
"180032458","2018-05-02T00:00:00.000","00:50","2018-05-02T00:00:00.000","00:50",,,"2100","90D","Driving Under Influe","131","W 35 TE and TERRACE ST","KANSAS CITY","64111","PJ2762","CPD","U","1","ARR","W","M","28","N","35 TE and TERRACE ST
KANSAS CITY,  64111"
"180032581","2018-05-02T00:00:00.000","13:39","2018-04-27T00:00:00.000","15:30","2018-04-27T00:00:00.000","17:00","690","23H","Stealing All Other","345","11600  E US 40 HW","KANSAS CITY","64133","PJ3601","EPD","N","1","SUS","U","U",,"N","11600 E US
HW KANSAS CITY,  64133"
"180033343","2018-05-05T00:00:00.000","00:45","2018-05-05T00:00:00.000","00:03",,,"1401","290","Property Damage","632","3600  N CLEVELAND AV","KANSAS CITY","64117","PC1371","SCP","U","1","VIC","W","F","25","N","3600 N CLEVELAND AV
KANSAS CITY,  64117
(39.160018, -94.535467)"
"180033558","2018-05-05T00:00:00.000","19:04","2018-05-05T00:00:00.000","19:04",,,"1849","35A","Possession/Sale/Dist","632","3800  NE 42 TE","KANSAS CITY","64119","PC1200","SCP","U","3","SUS","W","M","28","N","3800 NE 42
TE KANSAS CITY,  64119
(39.170984, -94.53435)"
"180031885","2018-04-30T00:00:00.000","04:19","2018-04-30T00:00:00.000","04:00",,,"802","13B","Non Agg Assault Dome","345","10400  E 42 ST","KANSAS CITY","64133","PJ3584","EPD","Y","1","SUS","B","M","42","N","10400 E 42 ST
KANSAS CITY,  64133
(39.04661, -94.456587)"
"180032555","2018-05-02T00:00:00.000","11:10","2018-04-27T00:00:00.000","16:40",,,"630","23C","Stealing Shoplifting","111","1300  MAIN ST","KANSAS CITY","64105","PJ1170","CPD","U","1","SUS","B","M","55","N","1300 MAIN ST
KANSAS CITY,  64105
(39.098483, -94.583248)"
"180032901","2018-05-03T00:00:00.000","16:00","2018-03-27T00:00:00.000","12:00","2018-05-03T00:00:00.000","12:00","1122","26B","Credit/Debit/ATM Car","143","3900  HARRISON ST","KANSAS CITY","64110","PJ3150","CPD","U","1","VIC",,,,"N","3900 HARRISON ST
KANSAS CITY,  64110
(39.055942, -94.573302)"
"180031613","2018-04-28T00:00:00.000","20:51","2018-04-28T00:00:00.000","20:51",,,"1401","290","Property Damage","543","11400  CORRINGTON AV","KANSAS CITY","64134","PJ7178","SPD","U","3","SUS","W","F",,"N","11400 CORRINGTON AV
KANSAS CITY,  64134
(38.916746, -94.507284)"
"180032275","2018-05-01T00:00:00.000","12:40","2018-05-01T00:00:00.000","12:40",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC",,,,"N","1100 LOCUST ST
KANSAS CITY,  64106
(39.10091, -94.577328)"
"180030547","2018-04-25T00:00:00.000","09:17","2018-04-25T00:00:00.000","09:17",,,"1401","290","Property Damage","632","3100  NE 37 ST","KANSAS CITY","64117","PC1356","SCP","Y","1","ARR","B","M","24","N","3100 NE 37 ST
KANSAS CITY,  64117
(39.161652, -94.543882)"
"180033416","2018-05-05T00:00:00.000","09:25","2018-05-05T00:00:00.000","02:20","2018-05-05T00:00:00.000","08:00","702","240","Auto Theft","333","4000  E 39 ST","KANSAS CITY","64130","PJ3077","EPD","N","1","VIC","B","F","25","N","4000 E 39 ST
KANSAS CITY,  64130"
"180032550","2018-05-02T00:00:00.000","10:45","2018-05-02T00:00:00.000","10:42","2018-05-02T00:00:00.000","10:45","630","23C","Stealing Shoplifting","635","5000  NE PARVIN RD","KANSAS CITY","64117","PC1232","SCP","U","1","VIC",,,,"N","5000 NE PARVIN RD
KANSAS CITY,  64117
(39.167023, -94.518735)"
"180032779","2018-05-03T00:00:00.000","14:32","2018-05-03T00:00:00.000","14:32",,,"401","13A","Aggravated Assault (","112","1100  LOCUST ST","KANSAS CITY","99999","PJ1029","CPD","U","1","VIC","B","F","30","N","1100 LOCUST ST
KANSAS CITY,  99999
(39.10091, -94.577328)"
"180032725","2018-05-02T00:00:00.000","23:02","2018-05-02T00:00:00.000","22:55",,,"802","13B","Non Agg Assault Dome","411","5000  N OAK TR","KANSAS CITY","64118","PC0863","NPD","Y","1","VIC","B","F","21","N","5000 N OAK TR
KANSAS CITY,  64118
(39.18469, -94.576615)"
"180033813","2018-05-06T00:00:00.000","19:54","2018-05-06T00:00:00.000","19:45","2018-05-06T00:00:00.000","19:54","640","23F","Stealing From Auto","633","4800  N OAK TR","KANSAS CITY","64119","PC0828","SCP","U","1","VIC","W","F","23","N","4800 N OAK TR
KANSAS CITY,  64119
(39.18146, -94.576735)"
"180033320","2018-05-04T00:00:00.000","22:00","2018-05-04T00:00:00.000","21:45",,,"1401","290","Property Damage","315","100  WHITE AV","KANSAS CITY","54123","PJ0368","EPD","U","1","ARR","W","M","24","N","100 WHITE AV
KANSAS CITY,  54123"
"180033394","2018-05-05T00:00:00.000","06:48","2018-05-04T00:00:00.000","20:00","2018-05-05T00:00:00.000","06:30","702","240","Auto Theft","543","11700  BRISTOL AV","KANSAS CITY","64134","PJ7277","SPD","U","1","SUS","U","U",,"N","11700 BRISTOL AV
KANSAS CITY,  64134
(38.91142, -94.509918)"
"180033360","2018-05-05T00:00:00.000","01:34","2018-05-05T00:00:00.000","01:30",,,"401","13A","Aggravated Assault (","242","E 73 ST and PROSPECT AV","KANSAS CITY","64134","PJ5499","MPD","U","3","SUS","B","M",,"Y","73 ST and PROSPECT AV
KANSAS CITY,  64134"
"180033088","2018-05-04T00:00:00.000","09:40","2018-05-04T00:00:00.000","07:10",,,"1849","35A","Possession/Sale/Dist","115","00  W PERSHING RD","KANSAS CITY","99999","PJ1906","CPD","U","1","VIC",,,,"N","00 W PERSHING RD
KANSAS CITY,  99999"
"180033270","2018-05-04T00:00:00.000","18:23","2018-05-04T00:00:00.000","18:20",,,"702","240","Auto Theft","533","11100  WALNUT ST","KANSAS CITY","64114","PJ6994","SPD","U","2","VIC","W","M","33","N","11100 WALNUT ST
KANSAS CITY,  64114
(38.926068, -94.591388)"
"180000850","2018-01-04T00:00:00.000","15:00","2018-01-04T00:00:00.000","14:55","2018-01-04T00:00:00.000","15:00","302","120","Armed Robbery","222","1500  E 58 TE","KANSAS CITY","64110","PJ4634","MPD","U","1","SUS","B","M","25","Y","1500 E 58
TE KANSAS CITY,  64110
(39.021562, -94.568219)"
"180001125","2018-01-05T00:00:00.000","16:08","2018-01-04T00:00:00.000","12:00","2018-01-04T00:00:00.000","14:00","702","240","Auto Theft","333","E 38 ST and CHESTNUT AV","KANSAS CITY","64128","PJ3024","EPD","U","1","VIC",,,,"N","38 ST and CHESTNUT AV
KANSAS CITY,  64128"
"180044948","2018-06-15T00:00:00.000","03:19","2018-06-13T00:00:00.000","22:00","2018-06-14T00:00:00.000","06:30","690","23H","Stealing All Other","131","500  HARRISON ST","KANSAS CITY","64109","PJ0473","CPD","U","2","VIC","W","M","72","N","500 HARRISON ST
KANSAS CITY,  64109"
"180055985","2018-07-23T00:00:00.000","12:00","2018-07-19T00:00:00.000","09:34","2018-07-19T00:00:00.000","09:40","630","23C","Stealing Shoplifting","643","9200  NE M 152 HW","KANSAS CITY","64157","PC0303","SCP","U","1","SUS","B","F","46","N","9200 NE M
HW KANSAS CITY,  64157"
"180060641","2018-08-08T00:00:00.000","17:18","2018-08-06T00:00:00.000","14:00",,,"640","23F","Stealing From Auto","311","HARDESTY AV and ST JOHN AV","KANSAS CITY","64123","PJ0294","EPD","U","1","VIC","W","M","55","N","HARDESTY AV
KANSAS CITY,  64123"
"180061490","2018-08-11T00:00:00.000","12:42","2018-08-10T00:00:00.000","23:59","2018-08-11T00:00:00.000","09:30","1401","290","Property Damage","542","7600  E 90 ST","KANSAS CITY","64138","PJ6381","SPD","U","1","SUS","U","U",,"N","7600 E 90 ST
KANSAS CITY,  64138
(38.960515, -94.498851)"
"180057501","2018-07-28T00:00:00.000","18:38","2018-07-28T00:00:00.000","18:27",,,"831","13C","Intimidation","331","E 31 ST and PROSPECT AV","KANSAS CITY","64128","PJ2482","EPD","Y","1","VIC","B","M","31","N","31 ST and PROSPECT AV
KANSAS CITY,  64128
(39.069842, -94.55284)"
"180061716","2018-08-12T00:00:00.000","11:43","2018-08-12T00:00:00.000","11:43",,,"1401","290","Property Damage","344","I 435 N TO STADIUM D RA and RAYTOWN RD","KANSAS CITY","64133","PJ3334","EPD","N","3","VIC","W","M",,"N","435 N TO STADIUM D RA and RAYTOWN RD
KANSAS CITY,  64133"
"180060560","2018-08-08T00:00:00.000","13:22","2017-09-01T00:00:00.000","12:00","2017-09-30T00:00:00.000","12:00","702","240","Auto Theft","315","100  HARDESTY AV","KANSAS CITY","64123","PJ0360","EPD","U","1","SUS","U","U",,"N","100 HARDESTY AV
KANSAS CITY,  64123
(39.112445, -94.518649)"
"180060503","2018-08-08T00:00:00.000","09:56","2018-08-08T00:00:00.000","06:45","2018-08-08T00:00:00.000","07:45","670","23D","Stealing from Buildi","113","700  E 18 ST","KANSAS CITY","64108","PJ1555","CPD","U","1","VIC","W","F","66","N","700 E 18 ST
KANSAS CITY,  64108
(39.091524, -94.575184)"
"180061707","2018-08-12T00:00:00.000","11:18","2018-08-08T00:00:00.000","21:15",,,"702","240","Auto Theft","212","E 68 ST and MYRTLE AV","KANSAS CITY","64130","PJ5230","MPD","U","1","VIC","B","M","74","N","68 ST and MYRTLE AV
KANSAS CITY,  64130"
"180060187","2018-08-07T00:00:00.000","09:52","2018-06-28T00:00:00.000","00:01","2018-06-28T00:00:00.000","23:59","1198","26F","Identity Theft","999","9900  S UNKNOWN ST","KANSAS CITY","99999","PKC000","PD1","U","1","VIC","B","M","48","N","9900 S UNKNOWN ST
KANSAS CITY,  99999"
"180060593","2018-08-08T00:00:00.000","15:01","2018-08-08T00:00:00.000","15:01",,,"2655","90J","Trespassing","411","100  NW HARLEM RD","KANSAS CITY","64116","PC1483","NPD","N","1","VIC","W","M","45","N","100 NW HARLEM RD
KANSAS CITY,  64116
(39.117421, -94.587877)"
"180059889","2018-08-06T00:00:00.000","11:33","2018-08-05T00:00:00.000","14:00","2018-08-05T00:00:00.000","16:00","650","23G","Stealing Auto Parts/","224","5900  PASEO","KANSAS CITY","64110","PJ4710","MPD","U","1","VIC","B","F","47","N","5900 PASEO
KANSAS CITY,  64110
(39.019685, -94.570088)"
"180059126","2018-08-03T00:00:00.000","15:08","2018-07-22T00:00:00.000","19:34","2018-07-22T00:00:00.000","23:20","1201","270","Embezzlement","545","10600  BLUE RIDGE BL","KANSAS CITY","64134","PJ6876","SPD","U","1","SUS","B","M","37","N","10600 BLUE RIDGE
BL KANSAS CITY,  64134
(38.932336, -94.507892)"
"180061238","2018-08-10T00:00:00.000","11:34","2018-08-09T00:00:00.000","16:00",,,"801","13B","Non Aggravated Assau","535","11500  TROOST AV","KANSAS CITY","64131","PJ7200","SPD","N","1","VIC","W","M","40","N","11500 TROOST AV
KANSAS CITY,  64131
(38.918307, -94.579272)"
"180057850","2018-07-30T00:00:00.000","09:05","2018-07-30T00:00:00.000","09:05",,,"630","23C","Stealing Shoplifting","532","10600  BLUE RIDGE BL","KANSAS CITY","64137","PJ6828","SPD","U","1","VIC",,,,"N","10600 BLUE RIDGE
BL KANSAS CITY,  64137
(38.932336, -94.507892)"
"180059548","2018-08-07T00:00:00.000","17:00",,,,,"101","09A","HOMICIDE/Non Neglige","112","1100  LOCUST ST","KANSAS CITY","64106","PJ1029","CPD","U","1","VIC","B","M",,"Y","1100 LOCUST ST
KANSAS CITY,  64106
(39.10091, -94.577328)"
"180059827","2018-08-06T00:00:00.000","08:18","2018-08-05T00:00:00.000","19:00","2018-08-05T00:00:00.000","19:30","640","23F","Stealing From Auto","322","ELMWOOD AV and E TRUMAN RD","KANSAS CITY","64124","PJ1436","EPD","N","1","VIC","B","F","32","N","E ELMWOOD AV
KANSAS CITY,  64124"
"180059939","2018-08-06T00:00:00.000","14:20","2018-08-04T00:00:00.000","11:00","2018-08-06T00:00:00.000","10:45","702","240","Auto Theft","534","3600  E BRIDGE MANOR DR","KANSAS CITY","64137","PJ7058","SPD","N","1","VIC","W","M","34","N","3600 E BRIDGE MANOR DR
KANSAS CITY,  64137
(38.922238, -94.548337)"
"180061180","2018-08-10T00:00:00.000","11:00","2018-08-06T00:00:00.000","18:30","2018-08-09T00:00:00.000","11:30","501","220","Burglary - Residence","532","6600  E 110 TE","KANSAS CITY","64134","PJ6973","SPD","U","1","SUS","U","U",,"N","6600 E 110
TE KANSAS CITY,  64134"
"180060611","2018-08-08T00:00:00.000","16:03","2018-07-18T00:00:00.000","04:55",,,"670","23D","Stealing from Buildi","134","4600  WARWICK BL","KANSAS CITY","64111","PJ3709","CPD","U","1","VIC",,,,"N","4600 WARWICK
BL KANSAS CITY,  64111"
"180055807","2018-07-22T00:00:00.000","14:52","2018-07-22T00:00:00.000","14:52",,,"1849","35A","Possession/Sale/Dist","232","E 70 TE and HOLMES RD","KANSAS CITY","64131","PJ5326","MPD","U","1","VIC",,,,"N","70 TE and HOLMES RD
KANSAS CITY,  64131"
"180060008","2018-08-06T00:00:00.000","17:30","2018-08-06T00:00:00.000","17:30",,,"801","13B","Non Aggravated Assau","241","2300  E MEYER BL","KANSAS CITY","64132","PJ4990","MPD","U","1","VIC","W","M","28","N","2300 E MEYER
BL KANSAS CITY,  64132
(39.007141, -94.559903)"
"180061725","2018-08-12T00:00:00.000","13:30","2018-08-05T00:00:00.000","22:00","2018-08-06T00:00:00.000","12:00","650","23G","Stealing Auto Parts/","111","E 3 ST and OAK ST","KANSAS CITY","64108","PJ0357","CPD","U","1","SUS","U","U",,"N","3 ST and OAK ST
KANSAS CITY,  64108"
"180000293","2018-01-02T00:00:00.000","12:09","2017-12-25T00:00:00.000","13:00","2017-12-25T00:00:00.000","13:30","650","23G","Stealing Auto Parts/","341","6400  E 15 TE","KANSAS CITY","64126","PJ1481","EPD","N","1","SUS","U","U",,"N","6400 E 15
TE KANSAS CITY,  64126
(39.092867, -94.507719)"
"180000213","2018-01-02T00:00:00.000","04:12","2018-01-02T00:00:00.000","04:00","2018-01-02T00:00:00.000","04:10","802","13B","Non Agg Assault Dome","141","3200  HARRISON ST","KANSAS CITY","64109","PJ2623","CPD","Y","1","VIC","B","F","53","N","3200 HARRISON ST
KANSAS CITY,  64109
(39.068723, -94.573213)"
"180050428","2018-07-03T00:00:00.000","12:00","2018-07-03T00:00:00.000","12:00",,,"1401","290","Property Damage","134","4500  WARWICK BL","KANSAS CITY","64111","PJ3638","CPD","U","1","VIC",,,,"N","4500 WARWICK
BL KANSAS CITY,  64111
(39.046075, -94.584165)"
"180000580","2018-01-03T00:00:00.000","14:20","2018-01-02T00:00:00.000","04:45","2018-01-02T00:00:00.000","09:00","2601","90Z","Misc Violation","533","700  W 101 TE","KANSAS CITY","64114","PJ6683","SPD","U","1","VIC",,,,"N","700 W 101
TE KANSAS CITY,  64114"
"180001160","2018-01-05T00:00:00.000","17:22","2018-01-03T00:00:00.000","12:00","2018-01-04T00:00:00.000","12:00","690","23H","Stealing All Other",,"E 87 ST and I-435","KANSAS CITY","64131",,,"U","1","VIC",,,,"N","435 KANSAS
CITY,  64131"
"180001335","2018-01-06T00:00:00.000","14:45","2018-01-06T00:00:00.000","10:30","2018-01-06T00:00:00.000","14:37","640","23F","Stealing From Auto","111","W 14 ST and LIBERTY ST","KANSAS CITY","64105","PJ1151","CPD","U","1","SUS","U","U",,"N","14 ST and LIBERTY ST
KANSAS CITY,  64105"
"180001160","2018-01-05T00:00:00.000","17:22","2018-01-03T00:00:00.000","12:00","2018-01-04T00:00:00.000","12:00","690","23H","Stealing All Other",,"E 87 ST and I-435","KANSAS CITY","64131",,,"U","1","SUS","U","U",,"N","435 KANSAS
CITY,  64131"
"180000086","2018-01-01T00:00:00.000","09:19","2018-01-01T00:00:00.000","08:45","2018-01-01T00:00:00.000","09:19","302","120","Armed Robbery","332","2700  E LINWOOD BL","KANSAS CITY","64128","PJ2654","EPD","U","1","SUS","B","M","24","Y","2700 E LINWOOD
BL KANSAS CITY,  64128
(39.068003, -94.551591)"
"180000682","2018-01-03T00:00:00.000","20:48","2018-01-03T00:00:00.000","20:43","2018-01-03T00:00:00.000","20:48","302","120","Armed Robbery","144","1300  EMANUEL CLEAVER II BL","KANSAS CITY","64111","PJ3714","CPD","U","2","VIC","B","M","20","Y","1300 EMANUEL
CLEAVER II BL KANSAS CITY,  64111"
"180000406","2018-01-02T00:00:00.000","19:20","2018-01-02T00:00:00.000","19:15","2018-01-02T00:00:00.000","19:20","801","13B","Non Aggravated Assau","221","100  EMANUEL CLEAVER II BL","KANSAS CITY","64130","PJ3786","MPD","U","2","VIC","B","F","19","N","100 EMANUEL
CLEAVER II BL KANSAS CITY,  64130"
"180001314","2018-01-06T00:00:00.000","11:12","2018-01-05T00:00:00.000","17:00","2018-01-06T00:00:00.000","10:30","1401","290","Property Damage","535","00  E 117 TE","KANSAS CITY","64145","PJ7201","SPD","U","1","VIC","W","M","25","N","00 E 117
TE KANSAS CITY,  64145"
"180001208","2018-01-05T00:00:00.000","22:00","2018-01-05T00:00:00.000","21:45","2018-01-05T00:00:00.000","22:00","702","240","Auto Theft","315","BELLAIRE AV and THOMPSON AV","KANSAS CITY","64123","PJ0528","EPD","U","1","VIC","W","M","63","N","BELLAIRE AV
KANSAS CITY,  64123"
"180001040","2018-01-05T00:00:00.000","10:24","2018-01-01T00:00:00.000","08:00","2018-01-02T00:00:00.000","10:30","1120","26A","Fraud/Confidence Gam","344","6200  E 35 TE","KANSAS CITY","64129","PJ2921","EPD","N","1","SUS","U","U",,"N","6200 E 35
TE KANSAS CITY,  64129
(39.061389, -94.511612)"
"180012820","2018-02-21T00:00:00.000","17:32","2018-02-21T00:00:00.000","07:00",,,"2655","90J","Trespassing","241","3300  E MEYER BL","KANSAS CITY","64132","PJ5125","MPD","U","1","SUS","B","M","51","N","3300 E MEYER
BL KANSAS CITY,  64132
(39.007827, -94.548093)"
"180001170","2018-01-05T00:00:00.000","18:36","2018-01-05T00:00:00.000","18:30","2018-01-05T00:00:00.000","18:36","1546","520","Weapons Law Violatio","633","1600  NE 48 TE","KANSAS CITY","64118","PC0902","SCP","U","1","SUS","U","U",,"Y","1600 NE 48
TE KANSAS CITY,  64118
(39.182537, -94.561856)"
"180000229","2018-01-02T00:00:00.000","07:36","2018-01-01T00:00:00.000","22:00","2018-01-02T00:00:00.000","07:00","401","13A","Aggravated Assault (","642","7900  N EUCLID AV","KANSAS CITY","99999","PC0434","SCP","N","1","SUS","U","U",,"N","7900 N EUCLID AV
KANSAS CITY,  99999
(39.237146, -94.555573)"
"180000952","2018-01-04T00:00:00.000","20:10","2018-01-04T00:00:00.000","18:30","2018-01-04T00:00:00.000","19:50","1401","290","Property Damage","415","8100  N THOMAS MEYERS DR","KANSAS CITY","64118","PC0410","NPD","U","1","SUS","U","U",,"N","8100 N THOMAS MEYERS DR
KANSAS CITY,  64118
(39.24259, -94.591024)"
"180074930","2018-09-27T00:00:00.000","14:28","2018-09-27T00:00:00.000","14:28",,,"630","23C","Stealing Shoplifting","533","11000  HOLMES RD","KANSAS CITY","64114","PJ6959","SPD","U","1","SUS","B","M","24","N","11000 HOLMES RD
KANSAS CITY,  64114"
"180004230","2018-01-18T00:00:00.000","07:53","2018-01-17T00:00:00.000","06:30","2018-01-18T00:00:00.000","07:30","650","23G","Stealing Auto Parts/","411","00  NE HILL ST","KANSAS CITY","64116","PC1400","NPD","U","1","SUS","U","U",,"N","00 NE HILL ST
KANSAS CITY,  64116"
"180090552","2018-11-23T00:00:00.000","18:21","2018-11-23T00:00:00.000","18:21",,,"831","13C","Intimidation","641","8300  N CHURCH RD","KANSAS CITY","64157","PC0387","SCP","U","1","SUS","W","M",,"N","8300 N CHURCH RD
KANSAS CITY,  64157"
"180000104","2018-01-01T00:00:00.000","11:48","2017-12-31T00:00:00.000","22:00","2018-01-01T00:00:00.000","10:00","690","23H","Stealing All Other","426","7900  NW PRAIRIE VIEW RD","KANSAS CITY","64153","PP0444","NPD","U","1","SUS","W","M","50","N","7900 NW PRAIRIE VIEW RD
KANSAS CITY,  64153"
"180000770","2018-01-04T00:00:00.000","09:30","2018-01-03T00:00:00.000","00:05","2018-01-03T00:00:00.000","08:00","1122","26B","Credit/Debit/ATM Car","132","3600  WARWICK BL","KANSAS CITY","64110","PJ2908","CPD","U","1","VIC","B","M","67","N","3600 WARWICK
BL KANSAS CITY,  64110
(39.061587, -94.58345)"
"180000229","2018-01-02T00:00:00.000","07:36","2018-01-01T00:00:00.000","22:00","2018-01-02T00:00:00.000","07:00","401","13A","Aggravated Assault (","642","7900  N EUCLID AV","KANSAS CITY","99999","PC0434","SCP","N","2","VIC","W","M","50","N","7900 N EUCLID AV
KANSAS CITY,  99999
(39.237146, -94.555573)"
"180001329","2018-01-06T00:00:00.000","14:15","2018-01-04T00:00:00.000","15:00","2018-01-05T00:00:00.000","06:30","831","13C","Intimidation","531","9900  LOCUST ST","KANSAS CITY","64131","PJ6659","SPD","U","1","SUS","U","U",,"N","9900 LOCUST ST
KANSAS CITY,  64131
(38.948219, -94.586565)"
"180009001","2018-02-06T00:00:00.000","03:11","2018-02-06T00:00:00.000","03:11",,,"401","13A","Aggravated Assault (","532","6600  E 110 TE","KANSAS CITY","64134","PJ6973","SPD","U","3","SUS","B","M",,"N","6600 E 110
TE KANSAS CITY,  64134"
"180000850","2018-01-04T00:00:00.000","15:00","2018-01-04T00:00:00.000","14:55","2018-01-04T00:00:00.000","15:00","302","120","Armed Robbery","222","1500  E 58 TE","KANSAS CITY","64110","PJ4634","MPD","U","2","VIC","W","F","36","Y","1500 E 58
TE KANSAS CITY,  64110
(39.021562, -94.568219)"
"180001125","2018-01-05T00:00:00.000","16:08","2018-01-04T00:00:00.000","12:00","2018-01-04T00:00:00.000","14:00","702","240","Auto Theft","333","E 38 ST and CHESTNUT AV","KANSAS CITY","64128","PJ3024","EPD","U","1","SUS","U","U",,"N","38 ST and CHESTNUT AV
KANSAS CITY,  64128"
"180000561","2018-01-03T00:00:00.000","13:12","2017-12-22T00:00:00.000","22:00","2017-12-23T00:00:00.000","08:00","640","23F","Stealing From Auto","532","BLUE RIDGE BL and I 470 HW","KANSAS CITY","64134","PJ6720","SPD","U","1","SUS","U","U",,"N","470 HW
KANSAS CITY,  64134"
"180000406","2018-01-02T00:00:00.000","19:20","2018-01-02T00:00:00.000","19:15","2018-01-02T00:00:00.000","19:20","801","13B","Non Aggravated Assau","221","100  EMANUEL CLEAVER II BL","KANSAS CITY","64130","PJ3786","MPD","U","3","SUS","B","M",,"N","100 EMANUEL
CLEAVER II BL KANSAS CITY,  64130"
