"violationid","casenumber","case_status","street_address","postalcode","chapter","ordinance","description","ord_text","vio_status","correctiveaction","date_found","date_to_comply","date_resolved","full_address","pin","incident_location"
"021712e0-0ceb-48a2-b947-54c401135499","NPD-2021-05958","In-Violation","5912 Marion Ave","64133","48","48-35","PARKED IN UNAPPROVED LOCATION","A RECREATIONAL VEHICLE, TRAILER, BOAT ON A TRAILER, AND/OR CAMPER SHELL IS NOT PARKED IN AN APPROVED LOCATION.  SAID VEHICLE, IF NOT IN A GARAGE, MUST BE AT LEAST 11 FT FROM THE STREET, 2 FT FROM THE PUBLIC SIDEWALK IF ONE IS PRESENT, AND MUST BEPARKED ON A PAVED PARKING SPACE IN ACCORDANCE WITH SECTION 52-35 AND SECTION 56-112.","In Violation","Move vehicle to approved location trailer and RV","2022-06-22T00:00:00.000","2022-07-07T00:00:00.000",,"5912 Marion Ave, Kansas City, MO 64133","64408","POINT (-94.434135 39.013506)"
"021720be-1c2f-4480-bd6a-b1c117477e5f","NPD-2021-15847","In-Compliance","2231 Denver Ave","64127","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.","2021-10-29T00:00:00.000","2021-12-03T00:00:00.000","2022-03-15","2231 Denver Ave, Kansas City, MO 64127","17769",
"0217689b-9729-4a7f-a51d-f6182679f80b","NPD-2021-01879","In-Violation","8902 Woodland Ave","64131","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall trim. UPPER TRIM ON FRONT OF HOUSE.","2022-07-21T00:00:00.000","2022-08-20T00:00:00.000",,"8902 Woodland Ave, Kansas City, MO 64131","150833",
"02180fd6-da10-4b4d-9550-88949dea385e","NPD-2022-08801","In-Violation","4607 Liberty St","64112","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-07-15T00:00:00.000","2022-07-25T00:00:00.000",,"4607 Liberty St, Kansas City, MO 64112","141691",
"0218d105-cb2d-4636-b326-7adac6fb0743","NPD-2022-09996","In-Violation","9214 N Kenwood Ave","64155","56","56-131","CRACKS IN BRICKS ON EXTERIOR WALL","CRACKS IN BRICKS ON EXTERIOR WALL.","In Compliance","Repair exterior wall.","2022-08-15T00:00:00.000","2022-09-14T00:00:00.000","2022-08-15","9214 N Kenwood Ave, Kansas City, MO 64155","100043",
"0219a3c6-ab13-494b-9834-b24a7a4b727f","NPD-2021-02925","In-Violation","4312 NE 48th Ter","64119","56","56-114","ALL FENCES AND RET. WALLS KEPT IN REPAIR","FENCE OR RETAINING WALL NOT STRUCTURALLY SOUND AND KEPT IN GOOD REPAIR.","In Violation","Repair, replace, or remove deteriorated fence. [SPECIFY REPAIRS TO BE MADE]","2021-07-19T00:00:00.000","2021-08-18T00:00:00.000",,"4312 NE 48th Ter, Kansas City, MO 64119","81201","POINT (-94.527811 39.182263)"
"021cc827-6ee2-4f65-b981-a762ec78f57e","NPD-2021-00243","In-Violation","3216 E 52nd St","64130","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Violation","Remove all sofas,furniture,mattress,carpet,tubs, buckets,pad,sides,front yard,  porch through out,and any other storage.","2021-05-10T00:00:00.000","2021-05-20T00:00:00.000","2021-05-24","3216 E 52nd St, Kansas City, MO 64130","35990","POINT (-94.546952 39.031678)"
"021d7e93-38df-4747-b0b3-8cbdb83e01b5","NPD-2021-00745","Complete","10305 N Harrison Ct","64155","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2021-05-13T00:00:00.000","2021-05-23T00:00:00.000",,"10305 N Harrison Ct, Kansas City, MO 64155","102635","POINT (-94.567102 39.280697)"
"021e08a2-4343-46b2-873e-92fc6157032d","NPD-2021-04333","In-Violation","3811 E 67th Ter","64132","56","56-93","RAIL IS LOOSE OR UNSTABLE","Handrail/guardrail is loose or unstable.","In Violation","Repair or replace guardrail/handrail.[platform top of west side steps]","2022-08-04T00:00:00.000","2022-09-03T00:00:00.000",,"3811 E 67th Ter, Kansas City, MO 64132","2043",
"021f7ccb-35d6-4b94-b544-5078a8f74501","NPD-2021-10250","In-Compliance","4200 E 68th Ter","64132","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall.","2021-07-07T00:00:00.000","2021-08-06T00:00:00.000","2021-12-15","4200 E 68th Ter, Kansas City, MO 64132","4458","POINT (-94.537918 39.001717)"
"021fc68f-b9ff-481c-b624-88b39a90e840","NPD-2021-10038","In-Violation","2512 Jackson Ave","64127","56","56-93","HANDRAIL MISSING","Handrails must be provided where needed for safety.","In Violation","Repair or replace handrails.","2022-09-02T00:00:00.000","2022-10-22T00:00:00.000",,"2512 Jackson Ave, Kansas City, MO 64127","17528","POINT (-94.533936 39.079565)"
"022079fa-2891-4830-88ab-96ee5dfc5370","NPD-2021-14683","In-Violation","4541 Prospect Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","ITEMS TO BE REMOVED] DISCARDED USED ROOFING, CARDBOARD, PLASTIC BAGS, BOTTLES, CONTAINERS, PAPERS","2022-02-10T00:00:00.000","2022-02-20T00:00:00.000",,"4541 Prospect Ave, Kansas City, MO 64130","34865",
"02211c5c-14c4-4da0-b8ef-d4a52003e0c9","NPD-2021-09750","In-Violation","442 Oakley Ave","64123","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Violation","[Please remove trash bag from porch]","2021-06-28T00:00:00.000","2021-07-08T00:00:00.000",,"442 Oakley Ave, Kansas City, MO 64123","45274","POINT (-94.516631 39.107269)"
"0221a9a9-ad7a-4f01-a6a1-4c0ff999353b","NPD-2022-05415","In-Violation","1429 E 49th St","64110","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-06-13T00:00:00.000","2022-06-23T00:00:00.000",,"1429 E 49th St, Kansas City, MO 64110","138304",
"0221c8d6-b323-43db-aee1-95308c2c7c79","NPD-2021-18030","In-Compliance","3030 Walnut St","64108","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Please remove the piping material and all other unapproved stored items.","2021-09-13T00:00:00.000","2021-09-23T00:00:00.000","2021-10-13","3030 Walnut St, Kansas City, MO 64108","127336","POINT (-94.584074 39.072233)"
"0225a182-8439-47c7-b44d-486deb2a88e4","NPD-2021-13606","In-Violation","4943 Garfield Ave","64130","48","48-27","WRECKED, DAMAGED, DEMOLISHED, DISASSEMBLED VEHICLE","WRECKED, DAMAGED OR DISABLED VEHICLE IS LOCATED ON THE PREMISES.","In Compliance","Remove or repair disabled vehicle Red Ford ranger parked in driveway","2021-11-04T00:00:00.000","2021-11-14T00:00:00.000","2022-07-22","4943 Garfield Ave, Kansas City, MO 64130","138747","POINT (-94.560438 39.036043)"
"02280961-945e-4cb2-b444-eab18a50399a","NPD-2021-01330","Complete","432 Wheeling Ave","64123","56","56-132","PAINTING NEEDED ON EXTERIOR WALL TRIM","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL TRIM WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall trim.","2021-05-04T00:00:00.000","2021-06-03T00:00:00.000","2021-12-29","432 Wheeling Ave, Kansas City, MO 64123","46241","POINT (-94.510697 39.107552)"
"02295404-a7ec-4d6e-8dc5-51a91d070a01","NPD-2021-00952","Complete","4146 Benton Blvd","64130","56","56-132","EXTERIOR SURFACE MATERIAL NOT PROTECTED","EXTERIOR SURFACE MATERIAL NOT ADEQUATELY PROTECTED AGAINST WEATHERING.","In Violation","Paint or otherwise protect exterior wall.","2021-10-20T00:00:00.000","2021-11-19T00:00:00.000",,"4146 Benton Blvd, Kansas City, MO 64130","30280","POINT (-94.547005 39.049902)"
"022a0a52-4b52-413b-95c9-1bd2c1be49f6","NPD-2021-09272","Complete","6904 Longview Rd","64134","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Violation","Move vehicle(BLACK SUV) to solid all-weather parking surface, or install approved parking surface for this vehicle.","2021-06-23T00:00:00.000","2021-07-03T00:00:00.000",,"6904 Longview Rd, Kansas City, MO 64134","60478","POINT (-94.510489 38.915273)"
"022a16ea-77ee-4937-a34c-676fc9e41467","NPD-2021-07704","In-Violation","2331 Belleview Ave","64108","56","56-573","FAILURE TO REGISTER VACANT PROPERTY","ALL OWNERS MUST REGISTER VACANT AND/OR FORECLOSING PROPERTIES AS REQUIRED BY SECTION 56-573 OF THE CODE OF ORDINANCES, KANSAS CITY, MO.IN ORDER TO REGISTER YOUR VACANT OR RENTAL PROPERTY, PLEASE ACCESS THE LINKS BELOW AND FOLLOW THE OUTLINED INSTRUCTIONS.  IF YOU HAVE ANY QUESTIONS PLEASE CONTACT 513-9010.HTTP://KCMO.GOV/VACANT","In Compliance","Structure must be registered as a vacant dwelling with the city.","2021-10-22T00:00:00.000","2021-11-21T00:00:00.000","2022-09-07","2331 Belleview Ave, Kansas City, MO 64108","124280","POINT (-94.596134 39.084747)"
"022a6840-b511-4bf4-b014-cb71d4093ffc","NPD-2021-09723","In-Violation","14 NE 90th Ter","64155","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","Remove all open storage","2021-09-17T00:00:00.000","2021-09-27T00:00:00.000","2022-07-06","14 NE 90th Ter, Kansas City, MO 64155","206867","POINT (-94.579806 39.25825)"
"022a848e-d7c1-4787-ad7a-6073b4b145ff","NPD-2021-06234","In-Violation","7914 Chestnut Ave","64132","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Compliance","Paint or otherwise protect exterior wall.","2021-06-11T00:00:00.000","2021-07-11T00:00:00.000","2022-08-11","7914 Chestnut Ave, Kansas City, MO 64132","4928","POINT (-94.555341 38.982773)"
"022bc66d-e689-4c2b-9ebf-b32a15631139","NPD-2021-03961","Complete","1845 E 68th St","64132","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","[Remove all trash on and around the property]","2021-05-18T00:00:00.000","2021-05-28T00:00:00.000","2022-03-01","1845 E 68th St, Kansas City, MO 64132","114032","POINT (-94.563608 39.003745)"
"022c1a0d-5db1-4c78-9a54-1f465721cd38","NPD-2021-20970","In-Violation","2525 Walrond Ave","64127","56","56-135","PANES ARE CRACKED BROKEN OR MISSING","Window panes are cracked broken or missing.","In Violation","Repair or replace window panes. Repair broken window.","2021-11-18T00:00:00.000","2021-12-18T00:00:00.000",,"2525 Walrond Ave, Kansas City, MO 64127","16777","POINT (-94.545832 39.07955)"
"022c90f3-80ea-407b-830a-16b818c9d44e","NPD-2021-09710","Complete","10515 N Walnut St","64155","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","[SPECIFY ITEMS TO BE REMOVED]","2022-04-20T00:00:00.000","2022-04-30T00:00:00.000","2022-08-25","10515 N Walnut St, Kansas City, MO 64155","102333",
"022ce236-2fcd-4233-a3a5-346056484753","NPD-2021-15579","In-Violation","811 NE 46th St","64116","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","Remove all trash from property, including items in carport and limbs.","2021-09-29T00:00:00.000","2021-10-09T00:00:00.000","2021-12-29","811 NE 46th St, Kansas City, MO 64116","83676","POINT (-94.570082 39.17706)"
"022d8ba7-3d91-45bd-aac8-0732390a38d6","NPD-2021-05854","In-Compliance","7663 Wabash Ave","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-05-27T00:00:00.000","2021-06-06T00:00:00.000","2021-09-24","7663 Wabash Ave, Kansas City, MO 64132","115868","POINT (-94.558832 38.986481)"
"022ef7de-9003-412e-9760-ee0c470d11e4","NPD-2021-01120","In-Violation","3915 Spruce Ave","64130","56","56-133","GENERAL DISREPAIR (GUTTER)","Gutters in disrepair.","In Compliance","Repair or replace gutters","2021-05-03T00:00:00.000","2021-06-02T00:00:00.000","2022-04-27","3915 Spruce Ave, Kansas City, MO 64130","221274","POINT (-94.534038 39.054139)"
"022f9413-f962-4c20-8c37-6705e93d1daa","NPD-2022-08345","In-Violation","3602 E 70th St","64132","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Violation","Trim vegetation to 10"" in height or less.","2022-07-11T00:00:00.000","2022-07-21T00:00:00.000",,"3602 E 70th St, Kansas City, MO 64132","2474",
"022fbc6b-1887-46ad-9b8e-d2859a2dcfb9","NPD-2021-00196","Complete","8701 N Harrison St","64155","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Violation","License or remove vehicle .","2021-10-06T00:00:00.000","2021-10-16T00:00:00.000",,"8701 N Harrison St, Kansas City, MO 64155","92667","POINT (-94.567715 39.251642)"
"02303c85-5cda-4afc-b5b3-6f3138c981f8","NPD-2021-02929","Complete","9109 Indiana Ave","64132","48","48-28","UNAPPROVED PARKING","DID ALLOW A MOTOR VEHICLE TO BE PARKED ON AN UNAPPROVED SURFACE THAT WAS NOT SOLID AND ALL-WEATHER.","In Compliance","Move vehicle to solid all-weather parking surface, or install approved parking surface for this vehicle.","2022-07-28T00:00:00.000","2022-08-07T00:00:00.000","2022-08-03","9109 Indiana Ave, Kansas City, MO 64132","55865",
"0230aeb0-8d50-4f1c-9b23-30f2981ca644","NPD-2021-16256","Complete","4416 Wabash Ave","64130","48","48-25","LITTER, TRASH, REFUSE AND RUBBISH","LITTER, TRASH, REFUSE AND RUBBISH LOCATED ON THE PREMISES.  THIS MAY INCLUDE CUT LIMBS AND BRUSH.","In Compliance","REMOVE ALL LIMBS AND BRUSH AND TIRE AND RUBBISH FROM ALL SIDES OF THE LOT.","2021-10-07T00:00:00.000","2021-10-17T00:00:00.000","2022-08-17","4416 Wabash Ave, Kansas City, MO 64130","137153","POINT (-94.555259 39.045921)"
"0232592a-62c0-49ff-9131-754898ddb77b","NPD-2021-15769","Complete","3532 Michigan Ave","64109","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-10-25T00:00:00.000","2021-11-04T00:00:00.000","2022-08-09","3532 Michigan Ave, Kansas City, MO 64109","133942","POINT (-94.561356 39.061698)"
"0233cecc-eab8-4f83-b455-1a3906113a07","NPD-2022-04240","In-Compliance","7543 Wabash Ave","64132","48","48-32","UNAPPROVED STORAGE","THIS PROPERTY IS BEING USED FOR THE OPEN STORAGE OF AN ITEM OR ITEMS IN A MANNER WHICH IS IN CONFLICT WITH SECTION 48-32 OF THE KANSAS CITY, MISSOURI MUNICIPAL CODE OF ORDINANCES.","In Compliance","REMOVE LOGS FROM YARD AND PALLET AND OTHER MATERIALS FROM DRIVEWAY AREA.","2022-05-10T00:00:00.000","2022-05-20T00:00:00.000","2022-07-01","7543 Wabash Ave, Kansas City, MO 64132","115564",
"0234ad97-1cdd-4bd1-a741-4a74555e3254","NPD-2022-04730","In-Violation","1025 Pacific St","64106","48","48-30","RANK WEEDS OR UNATTENDED GROWTH","RANK WEEDS WHICH MEANS ANY VEGETATION 10 INCHES OR MORE IN HEIGHT, INCLUDING GRASS AND UNATTENDED GROWTHS OF OTHER PLANTS, BUSHES AND SHRUBBERY.  RANK WEEDS ARE NOT TREES MORE THAN 6 FEET HIGH.","In Violation","Trim vegetation to within standards (10"" or neatly pruned plants, growth, shrubbery).","2022-05-18T00:00:00.000","2022-05-28T00:00:00.000",,"1025 Pacific St, Kansas City, MO 64106","39445",
"02354a0a-4635-4887-a21c-411e4c0749d0","NPD-2021-05311","In-Violation","4907 Walrond Ave","64130","56","56-131","BRICKS MISSING FROM EXTERIOR WALL","BRICKS MISSING FROM EXTERIOR WALL.","In Violation","Repair exterior wall.","2021-05-25T00:00:00.000","2021-06-24T00:00:00.000","2021-06-30","4907 Walrond Ave, Kansas City, MO 64130","35239","POINT (-94.547639 39.036846)"
"0236af97-f4d0-43ac-8681-ae4be2cab8cd","NPD-2021-17358","In-Compliance","5344 Norton Ave","64130","48","48-30","RANK WEEDS","RANK WEEDS GREATER THAN 10 INCHES IN HEIGHT STAND UPON THE PREMISES.","In Compliance","Trim vegetation to 10"" in height or less.","2021-09-01T00:00:00.000","2021-09-11T00:00:00.000","2022-01-04","5344 Norton Ave, Kansas City, MO 64130","35833","POINT (-94.537723 39.028459)"
"0236d9b6-41ac-4901-a476-0d7a0c194df6","NPD-2022-01331","In-Compliance","5128 Harris Ave","64133","48","48-27","UNLICENSED VEHICLE","MOTOR VEHICLE(S) WITHOUT CURRENT STATE LICENSE PLATES PARKED ON THE PREMISES.","In Violation","License or remove Buick Regal from driveway.","2022-03-15T00:00:00.000","2022-03-25T00:00:00.000",,"5128 Harris Ave, Kansas City, MO 64133","52292",
"02373937-bd4a-4f4e-bcce-9df69b8833ed","NPD-2021-08641","In-Violation","5638 E 28th St","64128","56","56-132 (B)","PEELING, CRACKED, BLISTERED PAINT","THERE IS A BUILDING OR STRUCTURE ON THESE PREMISES WHICH HAS EXTERIOR SURFACE MATERIAL WHICH IS IN A CONDITION THAT IS IN CONFLICT WITH SECTION 56-132(B) OF THE KANSAS CITY, MISSOURI CODE OF ORDINANCES.THE ORDINANCE PROVIDES THAT ALL EXTERIOR SURFACE MATERIAL, ONCE PAINTED, MUST BE KEPT IN GOOD REPAIR, FREE OF PEELING, CRACKED OR BLISTERED PAINT AND FREE OF PAINT WEATHERED TO AN UNEVEN AND SPOTTY CONDITION.","In Violation","Paint or otherwise protect exterior wall.","2022-05-13T00:00:00.000","2022-06-19T00:00:00.000",,"5638 E 28th St, Kansas City, MO 64128","21529","POINT (-94.516122 39.074468)"
"02376832-2e5f-45ab-a2a5-131145e7e1ef","NPD-2022-11339","In-Violation","3700 Broadway Blvd E","64111","48","48-46(c)","A FENCE IS MARKED WITH GRAFFITI","A fence is marked with graffiti.","In Violation","Remove or cover graffiti.[ Please remove the graffiti located on the Washington St. side]","2022-08-23T00:00:00.000","2022-09-02T00:00:00.000",,"3700 Broadway Blvd E, Kansas City, MO 64111","282125",
"0237f08c-eaf4-4d79-893e-fbc5952324f3","NPD-2022-00042","In-Violation","4032 Benton Blvd","64130","48","48-25","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY","RUBBISH, LIMBS AND BRUSH ON THE PROPERTY.","In Violation","Remove  limbs and brush.","2022-01-06T00:00:00.000","2022-01-16T00:00:00.000",,"4032 Benton Blvd, Kansas City, MO 64130","29601",
