Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
160060587,08/17/2016 12:00:00 AM,10:52,08/17/2016 12:00:00 AM,10:52,,,1652,40C,Prostitution/Patroni,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160060571,08/17/2016 12:00:00 AM,10:52,08/17/2016 12:00:00 AM,10:52,,,1652,40C,Prostitution/Patroni,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,ARR,B,M,25,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160060611,08/17/2016 12:00:00 AM,12:53,08/17/2016 12:00:00 AM,12:53,,,1652,40C,Prostitution/Patroni,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160060618,08/17/2016 12:00:00 AM,12:28,08/17/2016 12:00:00 AM,12:20,,,1120,26A,Fraud/Confidence Gam,644,9100  NE 152 HWY,KANSAS CITY,64157,,,U,1,VIC,,,,N,"9100 NE 152 HWY
KANSAS CITY 64157
(39.2448, -94.4803)",244,6,4,122
160060640,08/17/2016 12:00:00 AM,13:26,08/17/2016 12:00:00 AM,13:26,,,1849,35A,Possession/Sale/Dist,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160060571,08/17/2016 12:00:00 AM,10:52,08/17/2016 12:00:00 AM,10:52,,,1652,40C,Prostitution/Patroni,641,8200  N CHURCH RD,KANSAS CITY,64158,PC0430,SCP,U,1,VIC,,,,N,"8200 N CHURCH RD
KANSAS CITY 64158
(39.2404, -94.4616)",244,6,4,122
160060594,08/17/2016 12:00:00 AM,12:12,08/12/2016 12:00:00 AM,21:00,,10:00,1401,290,Property Damage,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,M,20,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160060404,08/16/2016 12:00:00 AM,19:02,08/16/2016 12:00:00 AM,14:35,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,2,SUS,W,F,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160060326,08/16/2016 12:00:00 AM,13:10,08/16/2016 12:00:00 AM,11:55,,,501,220,Burglary - Residence,643,9500  N KENTUCKY AVE,KANSAS CITY,64157,PC0249,SCP,N,1,SUS,W,M,30,N,"9500 N KENTUCKY AVE
KANSAS CITY 64157
(39.2643, -94.4723)",244,6,4,152
160060404,08/16/2016 12:00:00 AM,19:02,08/16/2016 12:00:00 AM,14:35,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160060404,08/16/2016 12:00:00 AM,19:02,08/16/2016 12:00:00 AM,14:35,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,N,1,SUS,W,M,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160060013,08/15/2016 12:00:00 AM,15:56,08/14/2016 12:00:00 AM,18:40,,19:15,660,23H,Stealing Bicycles,643,9200  NE M 152 HWY,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"9200 NE M 152 HWY
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160060013,08/15/2016 12:00:00 AM,15:56,08/14/2016 12:00:00 AM,18:40,,19:15,660,23H,Stealing Bicycles,643,9200  NE M 152 HWY,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,W,M,,N,"9200 NE M 152 HWY
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160059707,08/14/2016 12:00:00 AM,13:50,08/02/2016 12:00:00 AM,16:16,02/08/2016 12:00:00 AM,16:28,1120,26A,Fraud/Confidence Gam,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,N,1,SUS,W,M,25,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160059707,08/14/2016 12:00:00 AM,13:50,08/02/2016 12:00:00 AM,16:16,02/08/2016 12:00:00 AM,16:28,1120,26A,Fraud/Confidence Gam,641,8300  N CHURCH RD,KANSAS CITY,64157,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64157
(39.242, -94.4617)",244,6,4,122
160059657,08/14/2016 12:00:00 AM,8:22,08/14/2016 12:00:00 AM,8:22,,,1849,35A,Possession/Sale/Dist,643,SHOAL CREEK PARKWAY and N REINKING RD,KANSAS CITY,64157,PC0278,SCP,U,1,VIC,,,,N,"N SHOAL CREEK PARKWAY KANSAS CITY64157
(39.267, -94.5016)",244,6,4,126
160059490,08/13/2016 12:00:00 AM,15:05,08/13/2016 12:00:00 AM,14:30,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160059490,08/13/2016 12:00:00 AM,15:05,08/13/2016 12:00:00 AM,14:30,,,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,ARR,W,M,18,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160058852,08/11/2016 12:00:00 AM,11:18,08/11/2016 12:00:00 AM,11:18,,,2601,90Z,Misc Violation,422,8500  N BOARDWALK AV,KANSAS CITY,64157,PP0321,NPD,U,1,ARR,W,M,30,N,"8500 N BOARDWALK AV
KANSAS CITY 64157
(39.2502, -94.6572)",14,5,3,81
160058852,08/11/2016 12:00:00 AM,11:18,08/11/2016 12:00:00 AM,11:18,,,2601,90Z,Misc Violation,422,8500  N BOARDWALK AV,KANSAS CITY,64157,PP0321,NPD,U,1,VIC,,,,N,"8500 N BOARDWALK AV
KANSAS CITY 64157
(39.2502, -94.6572)",14,5,3,81
160058873,08/11/2016 12:00:00 AM,12:23,08/11/2016 12:00:00 AM,12:15,,,1120,26A,Fraud/Confidence Gam,643,9100  M 152 HW,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,,,,N,"9100 M 152
HW KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160058535,08/10/2016 12:00:00 AM,13:27,08/09/2016 12:00:00 AM,19:00,10/08/2016 12:00:00 AM,12:00,640,23F,Stealing From Auto,644,7500  NE 109 ST,KANSAS CITY,64157,PC0124,SCP,N,1,VIC,B,M,27,N,"7500 NE 109 ST
KANSAS CITY 64157
(39.2909, -94.4903)",244,6,4,152
160058729,08/10/2016 12:00:00 AM,22:50,08/10/2016 12:00:00 AM,17:15,10/08/2016 12:00:00 AM,18:30,640,23F,Stealing From Auto,643,9300  N KENTUCKY AV,KANSAS CITY,64157,PC0303,SCP,U,1,VIC,W,F,54,N,"9300 N KENTUCKY AV
KANSAS CITY 64157
(39.2612, -94.4719)",244,6,4,152
160058505,08/10/2016 12:00:00 AM,11:31,08/10/2016 12:00:00 AM,8:15,10/08/2016 12:00:00 AM,10:30,702,240,Auto Theft,643,8100  NE 98 TE,KANSAS CITY,64157,PC0207,SCP,U,1,SUS,U,U,,N,"8100 NE 98
TE KANSAS CITY 64157
(39.2712, -94.4844)",244,6,4,152
160058535,08/10/2016 12:00:00 AM,13:27,08/09/2016 12:00:00 AM,19:00,10/08/2016 12:00:00 AM,12:00,640,23F,Stealing From Auto,644,7500  NE 109 ST,KANSAS CITY,64157,PC0124,SCP,U,1,SUS,U,U,,N,"7500 NE 109 ST
KANSAS CITY 64157
(39.2909, -94.4903)",244,6,4,152
160058535,08/10/2016 12:00:00 AM,13:27,08/09/2016 12:00:00 AM,19:00,10/08/2016 12:00:00 AM,12:00,640,23F,Stealing From Auto,644,7500  NE 109 ST,KANSAS CITY,64157,PC0124,SCP,U,2,VIC,,,,N,"7500 NE 109 ST
KANSAS CITY 64157
(39.2909, -94.4903)",244,6,4,152
160058505,08/10/2016 12:00:00 AM,11:31,08/10/2016 12:00:00 AM,8:15,10/08/2016 12:00:00 AM,10:30,702,240,Auto Theft,643,8100  NE 98 TE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,51,N,"8100 NE 98
TE KANSAS CITY 64157
(39.2712, -94.4844)",244,6,4,152
160058729,08/10/2016 12:00:00 AM,22:50,08/10/2016 12:00:00 AM,17:15,10/08/2016 12:00:00 AM,18:30,640,23F,Stealing From Auto,643,9300  N KENTUCKY AV,KANSAS CITY,64157,PC0303,SCP,U,1,SUS,U,U,,N,"9300 N KENTUCKY AV
KANSAS CITY 64157
(39.2612, -94.4719)",244,6,4,152
160058180,08/09/2016 12:00:00 AM,9:54,08/09/2016 12:00:00 AM,9:54,,,2601,90Z,Misc Violation,422,8500  N BOARDWALK AV,KANSAS CITY,64157,PP0321,NPD,U,1,ARR,W,M,21,N,"8500 N BOARDWALK AV
KANSAS CITY 64157
(39.2502, -94.6572)",14,5,3,81
160058179,08/09/2016 12:00:00 AM,9:47,08/09/2016 12:00:00 AM,2:25,,,501,220,Burglary - Residence,643,9500  N CRESCENT CT,KANSAS CITY,64157,PC0282,SCP,U,2,VIC,W,F,76,N,"9500 N CRESCENT CT
KANSAS CITY 64157
(39.2668, -94.4636)",244,6,4,152
160058179,08/09/2016 12:00:00 AM,9:47,08/09/2016 12:00:00 AM,2:25,,,501,220,Burglary - Residence,643,9500  N CRESCENT CT,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,W,F,46,N,"9500 N CRESCENT CT
KANSAS CITY 64157
(39.2668, -94.4636)",244,6,4,152
160058331,08/09/2016 12:00:00 AM,17:58,08/09/2016 12:00:00 AM,13:00,09/08/2016 12:00:00 AM,15:00,702,240,Auto Theft,425,NW 112 ST and NW PRAIRIE VIEW RD,KANSAS CITY,64158,PP0167,NPD,U,1,VIC,W,F,,N,"112 ST and NW PRAIRIE VIEW RD
KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160058180,08/09/2016 12:00:00 AM,9:54,08/09/2016 12:00:00 AM,9:54,,,2601,90Z,Misc Violation,422,8500  N BOARDWALK AV,KANSAS CITY,64157,PP0321,NPD,U,1,VIC,,,,N,"8500 N BOARDWALK AV
KANSAS CITY 64157
(39.2502, -94.6572)",14,5,3,81
160058254,08/09/2016 12:00:00 AM,10:49,08/09/2016 12:00:00 AM,2:00,09/08/2016 12:00:00 AM,2:30,2601,90Z,Misc Violation,643,9600  N HOME AV,KANSAS CITY,64157,PC0241,SCP,U,1,VIC,W,F,34,N,"9600 N HOME AV
KANSAS CITY 64157
(39.2668, -94.4562)",244,6,4,152
160058331,08/09/2016 12:00:00 AM,17:58,08/09/2016 12:00:00 AM,13:00,09/08/2016 12:00:00 AM,15:00,702,240,Auto Theft,425,NW 112 ST and NW PRAIRIE VIEW RD,KANSAS CITY,64158,PP0167,NPD,U,1,SUS,U,U,,N,"112 ST and NW PRAIRIE VIEW RD
KANSAS CITY 64158
(39.2379, -94.4674)",244,6,4,122
160058179,08/09/2016 12:00:00 AM,9:47,08/09/2016 12:00:00 AM,2:25,,,501,220,Burglary - Residence,643,9500  N CRESCENT CT,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,U,U,,N,"9500 N CRESCENT CT
KANSAS CITY 64157
(39.2668, -94.4636)",244,6,4,152
160058278,08/09/2016 12:00:00 AM,16:01,07/01/2016 12:00:00 AM,0:01,,,1198,26F,Identity Theft,643,8700  N LAUREL AVE ,KANSAS CITY,64157,PC0303,SCP,N,1,VIC,A,M,27,N,"8700 N LAUREL AVE
KANSAS CITY 64157
(39.2513, -94.4686)",244,6,4,152
160058306,08/09/2016 12:00:00 AM,17:45,08/08/2016 12:00:00 AM,16:45,,,1198,26F,Identity Theft,641,7300  N PALMER AV,KANSAS CITY,64158,PC0504,SCP,U,1,SUS,U,U,,N,"7300 N PALMER AV
KANSAS CITY 64158
(39.2247, -94.4911)",244,6,4,122
160058278,08/09/2016 12:00:00 AM,16:01,07/01/2016 12:00:00 AM,0:01,,,1198,26F,Identity Theft,643,8700  N LAUREL AVE ,KANSAS CITY,64157,PC0303,SCP,N,1,SUS,U,U,,N,"8700 N LAUREL AVE
KANSAS CITY 64157
(39.2513, -94.4686)",244,6,4,152
160058254,08/09/2016 12:00:00 AM,10:49,08/09/2016 12:00:00 AM,2:00,09/08/2016 12:00:00 AM,2:30,2601,90Z,Misc Violation,643,9600  N HOME AV,KANSAS CITY,64157,PC0241,SCP,U,1,SUS,U,U,,N,"9600 N HOME AV
KANSAS CITY 64157
(39.2668, -94.4562)",244,6,4,152
160058306,08/09/2016 12:00:00 AM,17:45,08/08/2016 12:00:00 AM,16:45,,,1198,26F,Identity Theft,641,7300  N PALMER AV,KANSAS CITY,64158,PC0504,SCP,U,1,VIC,W,M,53,N,"7300 N PALMER AV
KANSAS CITY 64158
(39.2247, -94.4911)",244,6,4,122
160058001,08/08/2016 12:00:00 AM,16:34,08/08/2016 12:00:00 AM,16:33,,,1849,35A,Possession/Sale/Dist,641,NE 73 TE and N CRYSTAL AV,KANSAS CITY,64157,PC0498,SCP,U,1,VIC,,,,N,"73 TE and N CRYSTAL AV
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160057996,08/08/2016 12:00:00 AM,16:35,07/21/2016 12:00:00 AM,15:00,03/08/2016 12:00:00 AM,10:00,501,220,Burglary - Residence,641,9400  NE 79 ST ,KANSAS CITY,64158,PC0430,SCP,N,1,VIC,W,F,31,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160058001,08/08/2016 12:00:00 AM,16:34,08/08/2016 12:00:00 AM,16:33,,,1850,35B,Possession of Drug E,641,NE 73 TE and N CRYSTAL AV,KANSAS CITY,64157,PC0498,SCP,U,1,VIC,,,,N,"73 TE and N CRYSTAL AV
KANSAS CITY 64157
(39.2917, -94.4826)",244,6,4,152
160057900,08/08/2016 12:00:00 AM,10:35,08/06/2016 12:00:00 AM,18:00,08/08/2016 12:00:00 AM,8:00,650,23G,Stealing Auto Parts/,641,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,N,1,SUS,U,U,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160057996,08/08/2016 12:00:00 AM,16:35,07/21/2016 12:00:00 AM,15:00,03/08/2016 12:00:00 AM,10:00,501,220,Burglary - Residence,641,9400  NE 79 ST ,KANSAS CITY,64158,PC0430,SCP,N,1,SUS,U,U,,N,"9400 NE 79 ST
KANSAS CITY 64158
(39.2364, -94.4671)",244,6,4,122
160058069,08/08/2016 12:00:00 AM,18:20,08/08/2016 12:00:00 AM,9:00,08/08/2016 12:00:00 AM,18:15,2040,90Z,Violation Full Order,642,600  NE 114 TE,KANSAS CITY,64157,PC0072,SCP,U,1,VIC,W,F,34,N,"600 NE 114
TE KANSAS CITY 64157
(39.3009, -94.572)",105,5,4,82
160057957,08/08/2016 12:00:00 AM,14:37,07/23/2016 12:00:00 AM,12:00,08/08/2016 12:00:00 AM,14:00,501,220,Burglary - Residence,643,9300  NE 109 TER,KANSAS CITY,64157,PC0159,SCP,N,1,VIC,W,M,47,N,"9300 NE 109 TER
KANSAS CITY 64157
(39.2902, -94.4647)",244,6,4,152
160057957,08/08/2016 12:00:00 AM,14:37,07/23/2016 12:00:00 AM,12:00,08/08/2016 12:00:00 AM,14:00,501,220,Burglary - Residence,643,9300  NE 109 TER,KANSAS CITY,64157,PC0159,SCP,N,1,SUS,U,U,,N,"9300 NE 109 TER
KANSAS CITY 64157
(39.2902, -94.4647)",244,6,4,152
160057900,08/08/2016 12:00:00 AM,10:35,08/06/2016 12:00:00 AM,18:00,08/08/2016 12:00:00 AM,8:00,650,23G,Stealing Auto Parts/,641,8000  N CHURCH RD,KANSAS CITY,64158,PCX045,OSPD,U,1,VIC,,,,N,"8000 N CHURCH RD
KANSAS CITY 64158
(39.2374, -94.4615)",,,4,121
160058069,08/08/2016 12:00:00 AM,18:20,08/08/2016 12:00:00 AM,9:00,08/08/2016 12:00:00 AM,18:15,2040,90Z,Violation Full Order,642,600  NE 114 TE,KANSAS CITY,64157,PC0072,SCP,U,1,SUS,W,M,39,N,"600 NE 114
TE KANSAS CITY 64157
(39.3009, -94.572)",105,5,4,82
160057708,08/07/2016 12:00:00 AM,14:00,08/07/2016 12:00:00 AM,13:58,,,802,13B,Non Agg Assault Dome,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,Y,1,VIC,W,F,20,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160057661,08/07/2016 12:00:00 AM,10:56,08/07/2016 12:00:00 AM,10:03,,,2601,90Z,Misc Violation,641,8800  NE 74 TE,KANSAS CITY,64158,PC0486,SCP,N,1,SUS,W,F,29,N,"8800 NE 74
TE KANSAS CITY 64158
(39.2284, -94.4743)",244,6,4,122
160057661,08/07/2016 12:00:00 AM,10:56,08/07/2016 12:00:00 AM,10:03,,,2601,90Z,Misc Violation,641,8800  NE 74 TE,KANSAS CITY,64158,PC0486,SCP,Y,1,VIC,B,M,29,N,"8800 NE 74
TE KANSAS CITY 64158
(39.2284, -94.4743)",244,6,4,122
160057708,08/07/2016 12:00:00 AM,14:00,08/07/2016 12:00:00 AM,13:58,,,802,13B,Non Agg Assault Dome,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,Y,1,SUS,W,M,22,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160057477,08/06/2016 12:00:00 AM,15:40,08/06/2016 12:00:00 AM,15:15,,,501,220,Burglary - Residence,643,9000  NE 95 ST,KANSAS CITY,64157,PC0249,SCP,U,1,VIC,W,F,75,N,"9000 NE 95 ST
KANSAS CITY 64157
(39.265, -94.4689)",244,6,4,152
160057412,08/06/2016 12:00:00 AM,11:03,08/05/2016 12:00:00 AM,14:31,05/08/2016 12:00:00 AM,14:34,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,VIC,,,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160057558,08/06/2016 12:00:00 AM,22:23,08/04/2016 12:00:00 AM,16:00,06/08/2016 12:00:00 AM,21:00,501,220,Burglary - Residence,643,9300  NE 109 TER,KANSAS CITY,64157,PC0159,SCP,U,1,SUS,U,U,,N,"9300 NE 109 TER
KANSAS CITY 64157
(39.2902, -94.4647)",244,6,4,152
160057412,08/06/2016 12:00:00 AM,11:03,08/05/2016 12:00:00 AM,14:31,05/08/2016 12:00:00 AM,14:34,630,23C,Stealing Shoplifting,643,8500  N CHURCH RD,KANSAS CITY,64157,PC0282,SCP,U,1,SUS,B,M,,N,"8500 N CHURCH RD
KANSAS CITY 64157
(39.2464, -94.4587)",244,6,4,152
160057558,08/06/2016 12:00:00 AM,22:23,08/04/2016 12:00:00 AM,16:00,06/08/2016 12:00:00 AM,21:00,501,220,Burglary - Residence,643,9300  NE 109 TER,KANSAS CITY,64157,PC0159,SCP,U,1,VIC,W,F,57,N,"9300 NE 109 TER
KANSAS CITY 64157
(39.2902, -94.4647)",244,6,4,152
160057368,08/06/2016 12:00:00 AM,7:19,07/28/2016 12:00:00 AM,0:01,,23:59,1198,26F,Identity Theft,641,8300  NE 83 ST ,KANSAS CITY,64158,PC0406,SCP,N,1,VIC,W,F,31,N,"8300 NE 83 ST
KANSAS CITY 64158
(39.2425, -94.4811)",244,6,4,122
160057477,08/06/2016 12:00:00 AM,15:40,08/06/2016 12:00:00 AM,15:15,,,501,220,Burglary - Residence,643,9000  NE 95 ST,KANSAS CITY,64157,PC0249,SCP,U,1,SUS,U,U,,N,"9000 NE 95 ST
KANSAS CITY 64157
(39.265, -94.4689)",244,6,4,152
160057368,08/06/2016 12:00:00 AM,7:19,07/28/2016 12:00:00 AM,0:01,,23:59,1198,26F,Identity Theft,641,8300  NE 83 ST ,KANSAS CITY,64158,PC0406,SCP,U,1,SUS,U,U,,N,"8300 NE 83 ST
KANSAS CITY 64158
(39.2425, -94.4811)",244,6,4,122
160057189,08/05/2016 12:00:00 AM,14:50,08/05/2016 12:00:00 AM,12:45,05/08/2016 12:00:00 AM,14:15,1401,290,Property Damage,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,W,F,42,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160057319,08/05/2016 12:00:00 AM,23:59,08/05/2016 12:00:00 AM,16:00,05/08/2016 12:00:00 AM,22:00,640,23F,Stealing From Auto,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160057189,08/05/2016 12:00:00 AM,14:50,08/05/2016 12:00:00 AM,12:45,05/08/2016 12:00:00 AM,14:15,1401,290,Property Damage,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,U,U,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160057319,08/05/2016 12:00:00 AM,23:59,08/05/2016 12:00:00 AM,16:00,05/08/2016 12:00:00 AM,22:00,640,23F,Stealing From Auto,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,N,1,VIC,W,M,59,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160055889,08/01/2016 12:00:00 AM,10:48,07/19/2016 12:00:00 AM,13:30,,,1120,26A,Fraud/Confidence Gam,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,VIC,,,,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160055889,08/01/2016 12:00:00 AM,10:48,07/19/2016 12:00:00 AM,13:30,,,1120,26A,Fraud/Confidence Gam,641,8300  N CHURCH RD,KANSAS CITY,64158,PC0387,SCP,U,1,SUS,W,M,21,N,"8300 N CHURCH RD
KANSAS CITY 64158
(39.242, -94.4624)",244,6,4,122
160055573,07/31/2016 12:00:00 AM,2:13,07/30/2016 12:00:00 AM,21:15,,2:13,1401,290,Property Damage,644,11100  N WALLACE AV,KANSAS CITY,64157,PC0102,SCP,U,1,SUS,U,U,,N,"11100 N WALLACE AV
KANSAS CITY 64157
(39.2955, -94.4786)",244,6,4,152
160055558,07/31/2016 12:00:00 AM,0:09,07/31/2016 12:00:00 AM,0:05,,,401,13A,Aggravated Assault (,545,11200  LEWIS AV,KANSAS CITY,64157,PJ7143,SPD,N,1,SUS,W,M,,N,"11200 LEWIS AV
KANSAS CITY 64157
(39.2957, -94.4743)",244,6,4,152
160055558,07/31/2016 12:00:00 AM,0:09,07/31/2016 12:00:00 AM,0:05,,,401,13A,Aggravated Assault (,545,11200  LEWIS AV,KANSAS CITY,64157,PJ7143,SPD,N,1,VIC,W,M,35,N,"11200 LEWIS AV
KANSAS CITY 64157
(39.2957, -94.4743)",244,6,4,152
160055552,07/31/2016 12:00:00 AM,0:09,07/30/2016 12:00:00 AM,21:00,,0:53,702,240,Auto Theft,644,11200  N LEWIS AV,KANSAS CITY,64157,PC0057,SCP,U,1,VIC,W,M,34,N,"11200 N LEWIS AV
KANSAS CITY 64157
(39.2958, -94.4745)",244,6,4,152
160055552,07/31/2016 12:00:00 AM,0:09,07/30/2016 12:00:00 AM,21:00,,0:53,702,240,Auto Theft,644,11200  N LEWIS AV,KANSAS CITY,64157,PC0057,SCP,U,2,VIC,W,F,34,N,"11200 N LEWIS AV
KANSAS CITY 64157
(39.2958, -94.4745)",244,6,4,152
160055571,07/31/2016 12:00:00 AM,1:16,07/30/2016 12:00:00 AM,22:00,,1:49,702,240,Auto Theft,644,10300  N TULLIS,KANSAS CITY,64157,PC0057,SCP,U,2,VIC,,,,N,"10300 N TULLIS
KANSAS CITY 64157
(39.2787, -94.4826)",244,6,4,152
160055552,07/31/2016 12:00:00 AM,0:09,07/30/2016 12:00:00 AM,21:00,,0:53,702,240,Auto Theft,644,11200  N LEWIS AV,KANSAS CITY,64157,PC0057,SCP,U,1,SUS,U,U,,N,"11200 N LEWIS AV
KANSAS CITY 64157
(39.2958, -94.4745)",244,6,4,152
160055720,07/31/2016 12:00:00 AM,16:53,07/30/2016 12:00:00 AM,18:00,,13:00,650,23G,Stealing Auto Parts/,644,11200  N LEWIS AV,KANSAS CITY,64157,PC0057,SCP,N,1,VIC,U,M,41,N,"11200 N LEWIS AV
KANSAS CITY 64157
(39.2958, -94.4745)",244,6,4,152
160055572,07/31/2016 12:00:00 AM,2:13,07/30/2016 12:00:00 AM,21:15,,2:13,640,23F,Stealing From Auto,644,11100  N WALLACE AV,KANSAS CITY,64157,PC0102,SCP,U,1,VIC,W,M,47,N,"11100 N WALLACE AV
KANSAS CITY 64157
(39.2955, -94.4786)",244,6,4,152
160055572,07/31/2016 12:00:00 AM,2:13,07/30/2016 12:00:00 AM,21:15,,2:13,640,23F,Stealing From Auto,644,11100  N WALLACE AV,KANSAS CITY,64157,PC0102,SCP,U,1,SUS,U,U,,N,"11100 N WALLACE AV
KANSAS CITY 64157
(39.2955, -94.4786)",244,6,4,152
160055552,07/31/2016 12:00:00 AM,0:09,07/30/2016 12:00:00 AM,21:00,,0:53,501,220,Burglary - Residence,644,11200  N LEWIS AV,KANSAS CITY,64157,PC0057,SCP,U,1,SUS,U,U,,N,"11200 N LEWIS AV
KANSAS CITY 64157
(39.2958, -94.4745)",244,6,4,152
160055552,07/31/2016 12:00:00 AM,0:09,07/30/2016 12:00:00 AM,21:00,,0:53,501,220,Burglary - Residence,644,11200  N LEWIS AV,KANSAS CITY,64157,PC0057,SCP,U,3,VIC,W,F,,N,"11200 N LEWIS AV
KANSAS CITY 64157
(39.2958, -94.4745)",244,6,4,152
160055616,07/31/2016 12:00:00 AM,8:39,07/30/2016 12:00:00 AM,22:00,,5:30,501,220,Burglary - Residence,643,8000  NE 100 TE,KANSAS CITY,64157,PC0207,SCP,U,1,VIC,W,M,41,N,"8000 NE 100
TE KANSAS CITY 64157
(39.2758, -94.4854)",244,6,4,152
160055571,07/31/2016 12:00:00 AM,1:16,07/30/2016 12:00:00 AM,22:00,,1:49,702,240,Auto Theft,644,10300  N TULLIS,KANSAS CITY,64157,PC0057,SCP,U,1,VIC,W,M,27,N,"10300 N TULLIS
KANSAS CITY 64157
(39.2787, -94.4826)",244,6,4,152
160055687,07/31/2016 12:00:00 AM,13:47,07/30/2016 12:00:00 AM,0:01,,23:59,501,220,Burglary - Residence,643,10700  N MC KINLEY ST,KANSAS CITY,64157,PC0207,SCP,N,1,SUS,W,M,51,N,"10700 N MC KINLEY ST
KANSAS CITY 64157
(39.2874, -94.4758)",244,6,4,152
