"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","city","zip_code","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","firearm_used_flag","latitude","longitude","location_1"
"160000453","2016-01-02T00:00:00.000","21:59","2016-01-02T00:00:00.000","21:58",,,"801","13B","Non Aggravated Assau","123","3000  PASEO","KANSAS CITY","64108","PJ2466","CPD","U","1","VIC",,,,"N","39.085","-94.5658","3000 PASEO
KANSAS CITY,  64108
(39.085, -94.5658)"
"160000453","2016-01-02T00:00:00.000","21:59","2016-01-02T00:00:00.000","21:58",,,"2655","90J","Trespassing","123","3000  PASEO","KANSAS CITY","64108","PJ2466","CPD","U","1","ARR","B","M","59","N","39.085","-94.5658","3000 PASEO
KANSAS CITY,  64108
(39.085, -94.5658)"
"160000453","2016-01-02T00:00:00.000","21:59","2016-01-02T00:00:00.000","21:58",,,"2655","90J","Trespassing","123","3000  PASEO","KANSAS CITY","64108","PJ2466","CPD","N","2","VIC","W","M","54","N","39.085","-94.5658","3000 PASEO
KANSAS CITY,  64108
(39.085, -94.5658)"
"160000453","2016-01-02T00:00:00.000","21:59","2016-01-02T00:00:00.000","21:58",,,"801","13B","Non Aggravated Assau","123","3000  PASEO","KANSAS CITY","64108","PJ2466","CPD","U","1","ARR","B","M","59","N","39.085","-94.5658","3000 PASEO
KANSAS CITY,  64108
(39.085, -94.5658)"
"160000455","2016-01-02T00:00:00.000","22:39","2016-01-02T00:00:00.000","22:39",,,"2100","90D","Driving Under Influe","223","E 59 ST and PROSPECT AV","KANSAS CITY","99999","PJ4653","MPD","U","1","ARR","B","M","39","N","39.103","-94.5831","59 ST and PROSPECT AV
KANSAS CITY,  99999
(39.103, -94.5831)"
"160000455","2016-01-02T00:00:00.000","22:39","2016-01-02T00:00:00.000","22:39",,,"2100","90D","Driving Under Influe","223","E 59 ST and PROSPECT AV","KANSAS CITY","64130","PJ4653","MPD","U","1","ARR","B","M","39","N","39.037","-94.5474","59 ST and PROSPECT AV
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000456","2016-01-02T00:00:00.000","22:23","2016-01-02T00:00:00.000","22:23",,,"501","220","Burglary - Residence","331","3000  E LINWOOD BL ","KANSAS CITY","99999","PJ2606","EPD","U","1","VIC","B","F","26","N","39.0679","-94.5482","3000 E LINWOOD
BL KANSAS CITY,  99999
(39.0679, -94.5482)"
"160000456","2016-01-02T00:00:00.000","22:23","2016-01-02T00:00:00.000","22:23",,,"501","220","Burglary - Residence","331","3000  E LINWOOD BL ","KANSAS CITY","99999","PJ2606","EPD","U","1","SUS","U","U",,"N","39.0679","-94.5482","3000 E LINWOOD
BL KANSAS CITY,  99999
(39.0679, -94.5482)"
"160000457","2016-01-02T00:00:00.000","23:06","2015-12-30T00:00:00.000","15:00","2016-02-01T00:00:00.000","9:30","670","23D","Stealing from Buildi","633","4600  N HIGHLAND AV","KANSAS CITY","64116","PC1033","SCP","U","1","VIC","B","M","28","N","39.1788","-94.5615","4600 N HIGHLAND AV
KANSAS CITY,  64116
(39.1788, -94.5615)"
"160000457","2016-01-02T00:00:00.000","23:06","2015-12-30T00:00:00.000","15:00","2016-02-01T00:00:00.000","9:30","670","23D","Stealing from Buildi","633","4600  N HIGHLAND AV","KANSAS CITY","64116","PC1033","SCP","U","1","SUS","U","U",,"N","39.1788","-94.5615","4600 N HIGHLAND AV
KANSAS CITY,  64116
(39.1788, -94.5615)"
"160000459","2016-01-02T00:00:00.000","21:43","2016-01-02T00:00:00.000","21:30",,,"630","23C","Stealing Shoplifting","643","8500  N CHURCH RD","KANSAS CITY","64157","PC0282","SCP","U","1","VIC",,,,"N","39.2464","-94.4587","8500 N CHURCH RD
KANSAS CITY,  64157
(39.2464, -94.4587)"
"160000459","2016-01-02T00:00:00.000","21:43","2016-01-02T00:00:00.000","21:30",,,"630","23C","Stealing Shoplifting","643","8500  N CHURCH RD","KANSAS CITY","64157","PC0282","SCP","U","1","ARR","W","F","25","N","39.2464","-94.4587","8500 N CHURCH RD
KANSAS CITY,  64157
(39.2464, -94.4587)"
"160000463","2016-01-02T00:00:00.000","23:12","2016-01-02T00:00:00.000","23:11",,,"401","13A","Aggravated Assault (","231","7400  BROADWAY","KANSAS CITY","64132","PJ5592","MPD","U","1","SUS","W","M","32","N","39.0028","-94.5566","7400 BROADWAY
KANSAS CITY,  64132
(39.0028, -94.5566)"
"160000463","2016-01-02T00:00:00.000","23:12","2016-01-02T00:00:00.000","23:11",,,"2402","90C","Disorderly Conduct","231","7400  BROADWAY","KANSAS CITY","64132","PJ5592","MPD","U","1","SUS","W","M","32","N","39.0028","-94.5566","7400 BROADWAY
KANSAS CITY,  64132
(39.0028, -94.5566)"
"160000463","2016-01-02T00:00:00.000","23:12","2016-01-02T00:00:00.000","23:11",,,"401","13A","Aggravated Assault (","231","7400  BROADWAY","KANSAS CITY","64132","PJ5592","MPD","U","1","VIC",,,,"N","39.0028","-94.5566","7400 BROADWAY
KANSAS CITY,  64132
(39.0028, -94.5566)"
"160000463","2016-01-02T00:00:00.000","23:12","2016-01-02T00:00:00.000","23:11",,,"2402","90C","Disorderly Conduct","231","7400  BROADWAY","KANSAS CITY","64132","PJ5592","MPD","U","1","VIC",,,,"N","39.0028","-94.5566","7400 BROADWAY
KANSAS CITY,  64132
(39.0028, -94.5566)"
"160000464","2016-01-02T00:00:00.000","22:30","2016-01-02T00:00:00.000","22:30",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","KCMO","64133","PJX007","OSPD","U","1","VIC",,,,"N","39.0465","-94.4412","11600 E US
HW E KCMO,  64133
(39.0465, -94.4412)"
"160000464","2016-01-02T00:00:00.000","22:30","2016-01-02T00:00:00.000","22:30",,,"2655","90J","Trespassing","345","11600  E US 40 HW E","KCMO","64133","PJX007","OSPD","U","1","VIC",,,,"N","39.0465","-94.4412","11600 E US
HW E KCMO,  64133
(39.0465, -94.4412)"
"160000464","2016-01-02T00:00:00.000","22:30","2016-01-02T00:00:00.000","22:30",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","KCMO","64133","PJX007","OSPD","U","1","ARR","B","F","21","N","39.0465","-94.4412","11600 E US
HW E KCMO,  64133
(39.0465, -94.4412)"
"160000464","2016-01-02T00:00:00.000","22:30","2016-01-02T00:00:00.000","22:30",,,"2655","90J","Trespassing","345","11600  E US 40 HW E","KCMO","64133","PJX007","OSPD","U","1","ARR","B","F","21","N","39.0465","-94.4412","11600 E US
HW E KCMO,  64133
(39.0465, -94.4412)"
"160000466","2016-01-02T00:00:00.000","23:47","2016-01-02T00:00:00.000","20:30","2016-02-01T00:00:00.000","23:30","640","23F","Stealing From Auto","111","1600  BROADWAY","KANSAS CITY","64108","PJ1398","CPD","U","1","SUS","U","U",,"N","39.0901","-94.5889","1600 BROADWAY
KANSAS CITY,  64108
(39.0901, -94.5889)"
"160000466","2016-01-02T00:00:00.000","23:47","2016-01-02T00:00:00.000","20:30","2016-02-01T00:00:00.000","23:30","640","23F","Stealing From Auto","111","1600  BROADWAY","KANSAS CITY","64108","PJ1398","CPD","U","1","VIC","W","M","28","N","39.0901","-94.5889","1600 BROADWAY
KANSAS CITY,  64108
(39.0901, -94.5889)"
"160000467","2016-01-02T00:00:00.000","22:21","2016-01-02T00:00:00.000","22:21",,,"1401","290","Property Damage","221","5700  FOREST AVE","KANSAS CITY","64130","PJ4557","MPD","U","1","VIC","B","F","34","N","39.0234","-94.5729","5700 FOREST AVE
KANSAS CITY,  64130
(39.0234, -94.5729)"
"160000467","2016-01-02T00:00:00.000","22:21","2016-01-02T00:00:00.000","22:21",,,"1401","290","Property Damage","221","5700  FOREST AVE","KANSAS CITY","64130","PJ4557","MPD","U","1","SUS","U","U",,"N","39.0234","-94.5729","5700 FOREST AVE
KANSAS CITY,  64130
(39.0234, -94.5729)"
"160000468","2016-01-02T00:00:00.000","23:48","2016-01-02T00:00:00.000","23:03",,,"301","120","Strong Arm Robbery","121","1800  FRONT ST","KANSAS CITY","64106","PJ0065","CPD","U","1","VIC","W","M","56","N","39.133","-94.6141","1800 FRONT ST
KANSAS CITY,  64106
(39.133, -94.6141)"
"160000468","2016-01-02T00:00:00.000","23:48","2016-01-02T00:00:00.000","23:03",,,"301","120","Strong Arm Robbery","121","1800  FRONT ST","KANSAS CITY","64106","PJ0065","CPD","U","1","SUS","B","M",,"N","39.133","-94.6141","1800 FRONT ST
KANSAS CITY,  64106
(39.133, -94.6141)"
"160000469","2016-01-02T00:00:00.000","23:46","2016-01-02T00:00:00.000","23:30",,,"690","23H","Stealing All Other","312","600  FULLER AV","KANSAS CITY","64127","PJ0781","EPD","U","1","SUS","W","M",,"N","39.1047","-94.5063","600 FULLER AV
KANSAS CITY,  64127
(39.1047, -94.5063)"
"160000469","2016-01-02T00:00:00.000","23:46","2016-01-02T00:00:00.000","23:30",,,"690","23H","Stealing All Other","312","600  FULLER AV","KANSAS CITY","64127","PJ0781","EPD","U","1","VIC","W","M","55","N","39.1047","-94.5063","600 FULLER AV
KANSAS CITY,  64127
(39.1047, -94.5063)"
"160000472","2016-01-03T00:00:00.000","0:09","2016-01-03T00:00:00.000","0:09",,,"1849","35A","Possession/Sale/Dist","232","E 75 ST and HOLMES RD","KANSAS CITY","64130","PJ5614","MPD","U","1","VIC",,,,"N","39.037","-94.5474","75 ST and HOLMES RD
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000472","2016-01-03T00:00:00.000","0:09","2016-01-03T00:00:00.000","0:09",,,"1849","35A","Possession/Sale/Dist","232","E 75 ST and HOLMES RD","KANSAS CITY","64130","PJ5614","MPD","U","1","ARR","W","M","21","N","39.037","-94.5474","75 ST and HOLMES RD
KANSAS CITY,  64130
(39.037, -94.5474)"
"160000474","2016-01-03T00:00:00.000","0:19","2016-01-03T00:00:00.000","0:19",,,"640","23F","Stealing From Auto","134","W 46 TE and J C NICHOLS PK","KANSAS CITY","64111","PJ3630","CPD","U","1","VIC","W","M","33","N","39.0517","-94.5958","46 TE and J C NICHOLS PK
KANSAS CITY,  64111
(39.0517, -94.5958)"
"160000474","2016-01-03T00:00:00.000","0:19","2016-01-03T00:00:00.000","0:19",,,"640","23F","Stealing From Auto","134","W 46 TE and J C NICHOLS PK","KANSAS CITY","64111","PJ3630","CPD","U","1","SUS","U","U",,"N","39.0517","-94.5958","46 TE and J C NICHOLS PK
KANSAS CITY,  64111
(39.0517, -94.5958)"
"160000475","2016-01-03T00:00:00.000","0:44","2016-01-03T00:00:00.000","0:43",,,"690","23H","Stealing All Other","641","7900  N FLINTLOCK RD","KANSAS CITY","64158","PC0406","SCP","U","1","SUS","W","M",,"N","39.2379","-94.469","7900 N FLINTLOCK RD
KANSAS CITY,  64158
(39.2379, -94.469)"
"160000475","2016-01-03T00:00:00.000","0:44","2016-01-03T00:00:00.000","0:43",,,"690","23H","Stealing All Other","641","7900  N FLINTLOCK RD","KANSAS CITY","64158","PC0406","SCP","U","1","VIC","W","F","38","N","39.2379","-94.469","7900 N FLINTLOCK RD
KANSAS CITY,  64158
(39.2379, -94.469)"
"160000479","2016-01-03T00:00:00.000","0:26","2016-01-03T00:00:00.000","0:26",,,"302","120","Armed Robbery","345","4000  BLUE RIDGE CUTOFF ","KANSAS CITY","64130","PJ3492","EPD","U","2","VIC","B","M","19","Y","39.0503","-94.4755","4000 BLUE RIDGE
CUTOFF KANSAS CITY,  64130
(39.0503, -94.4755)"
"160000479","2016-01-03T00:00:00.000","0:26","2016-01-03T00:00:00.000","0:26",,,"302","120","Armed Robbery","345","4000  BLUE RIDGE CUTOFF ","KANSAS CITY","64130","PJ3492","EPD","U","1","SUS","B","M",,"Y","39.0503","-94.4755","4000 BLUE RIDGE
CUTOFF KANSAS CITY,  64130
(39.0503, -94.4755)"
"160000479","2016-01-03T00:00:00.000","0:26","2016-01-03T00:00:00.000","0:26",,,"302","120","Armed Robbery","345","4000  BLUE RIDGE CUTOFF ","KANSAS CITY","64130","PJ3492","EPD","U","1","VIC","B","M","19","Y","39.0503","-94.4755","4000 BLUE RIDGE
CUTOFF KANSAS CITY,  64130
(39.0503, -94.4755)"
"160000479","2016-01-03T00:00:00.000","0:26","2016-01-03T00:00:00.000","0:26",,,"302","120","Armed Robbery","345","4000  BLUE RIDGE CUTOFF ","KANSAS CITY","64130","PJ3492","EPD","U","2","SUS","B","M",,"Y","39.0503","-94.4755","4000 BLUE RIDGE
CUTOFF KANSAS CITY,  64130
(39.0503, -94.4755)"
"160000482","2016-01-03T00:00:00.000","0:45","2016-01-02T00:00:00.000","21:00","2016-03-01T00:00:00.000","0:45","501","220","Burglary - Residence","545","8400  LONGVIEW RD","KANSAS CITY","64134","PJ7206","SPD","U","1","VIC","B","F","50","N","38.9147","-94.4946","8400 LONGVIEW RD
KANSAS CITY,  64134
(38.9147, -94.4946)"
"160000482","2016-01-03T00:00:00.000","0:45","2016-01-02T00:00:00.000","21:00","2016-03-01T00:00:00.000","0:45","501","220","Burglary - Residence","545","8400  LONGVIEW RD","KANSAS CITY","64134","PJ7206","SPD","U","1","SUS","U","U",,"N","38.9147","-94.4946","8400 LONGVIEW RD
KANSAS CITY,  64134
(38.9147, -94.4946)"
"160000482","2016-01-03T00:00:00.000","0:45","2016-01-02T00:00:00.000","21:00","2016-03-01T00:00:00.000","0:45","501","220","Burglary - Residence","545","8400  LONGVIEW RD","KANSAS CITY","64134","PJ7206","SPD","U","2","SUS","U","U",,"N","38.9147","-94.4946","8400 LONGVIEW RD
KANSAS CITY,  64134
(38.9147, -94.4946)"
"160000483","2016-01-02T00:00:00.000","23:51","2016-01-02T00:00:00.000","23:50",,,"502","220","Burglary - Non Resid","124","2400  OLIVE ST","KANSAS CITY","64124","PJ1971","CPD","U","1","VIC","B","M","69","N","39.0831","-94.5545","2400 OLIVE ST
KANSAS CITY,  64124
(39.0831, -94.5545)"
"160000483","2016-01-02T00:00:00.000","23:51","2016-01-02T00:00:00.000","23:50",,,"502","220","Burglary - Non Resid","124","2400  OLIVE ST","KANSAS CITY","64124","PJ1971","CPD","U","1","SUS","U","U",,"N","39.0831","-94.5545","2400 OLIVE ST
KANSAS CITY,  64124
(39.0831, -94.5545)"
"160000484","2016-01-03T00:00:00.000","0:37","2016-01-03T00:00:00.000","0:37",,,"702","240","Auto Theft","312","5800  E 11 ST","KANSAS CITY","64123","PJ1115","EPD","U","1","VIC","W","F","30","N","39.0995","-94.5143","5800 E 11 ST
KANSAS CITY,  64123
(39.0995, -94.5143)"
"160000484","2016-01-03T00:00:00.000","0:37","2016-01-03T00:00:00.000","0:37",,,"702","240","Auto Theft","312","5800  E 11 ST","KANSAS CITY","64123","PJ1115","EPD","U","1","SUS","B","M",,"N","39.0995","-94.5143","5800 E 11 ST
KANSAS CITY,  64123
(39.0995, -94.5143)"
"160000484","2016-01-03T00:00:00.000","0:37","2016-01-03T00:00:00.000","0:37",,,"702","240","Auto Theft","312","5800  E 11 ST","KANSAS CITY","64123","PJ1115","EPD","U","2","SUS","B","M",,"N","39.0995","-94.5143","5800 E 11 ST
KANSAS CITY,  64123
(39.0995, -94.5143)"
"160000486","2016-01-03T00:00:00.000","0:38","2016-01-03T00:00:00.000","0:38",,,"802","13B","Non Agg Assault Dome","142","3900  PARK AV","KANSAS CITY","64110","PJ3177","CPD","U","1","VIC","B","M","57","N","39.0555","-94.5571","3900 PARK AV
KANSAS CITY,  64110
(39.0555, -94.5571)"
"160000486","2016-01-03T00:00:00.000","0:38","2016-01-03T00:00:00.000","0:38",,,"802","13B","Non Agg Assault Dome","142","3900  PARK AV","KANSAS CITY","64110","PJ3177","CPD","U","1","ARR","B","F","38","N","39.0555","-94.5571","3900 PARK AV
KANSAS CITY,  64110
(39.0555, -94.5571)"
"160000488","2016-01-03T00:00:00.000","1:42","2016-01-03T00:00:00.000","1:30","2016-03-01T00:00:00.000","1:35","670","23D","Stealing from Buildi","114","3100  SOUTHWEST BL","KANSAS CITY","64108","PJ2317","CPD","U","1","SUS","U","U",,"N","39.0721","-94.6071","3100 SOUTHWEST BL
KANSAS CITY,  64108
(39.0721, -94.6071)"
"160000488","2016-01-03T00:00:00.000","1:42","2016-01-03T00:00:00.000","1:30","2016-03-01T00:00:00.000","1:35","670","23D","Stealing from Buildi","114","3100  SOUTHWEST BL","KANSAS CITY","64108","PJ2317","CPD","U","1","VIC","W","F","23","N","39.0721","-94.6071","3100 SOUTHWEST BL
KANSAS CITY,  64108
(39.0721, -94.6071)"
"160000490","2016-01-03T00:00:00.000","2:07","2016-01-03T00:00:00.000","2:07",,,"702","240","Auto Theft","311","5100  E FRONT ST","KANSAS CITY","64123","PJ0055","EPD","N","1","VIC","B","M","30","N","39.1309","-94.5213","5100 E FRONT ST
KANSAS CITY,  64123
(39.1309, -94.5213)"
"160000490","2016-01-03T00:00:00.000","2:07","2016-01-03T00:00:00.000","2:07",,,"702","240","Auto Theft","311","5100  E FRONT ST","KANSAS CITY","64123","PJ0055","EPD","N","1","SUS","W","M",,"N","39.1309","-94.5213","5100 E FRONT ST
KANSAS CITY,  64123
(39.1309, -94.5213)"
"160000491","2016-01-03T00:00:00.000","1:32",,,,,"2100","90D","Driving Under Influe","533","BLUE RIVER RD and E RED BRIDGE RD","KANSAS CITY","64137","PJ6908","SPD","U","1","SUS","W","M","17","N","38.9251","-94.5661","E BLUE RIVER KANSAS CITY
, RD 64137
(38.9251, -94.5661)"
"160000492","2016-01-03T00:00:00.000","2:20","2016-01-03T00:00:00.000","2:19",,,"301","120","Strong Arm Robbery","133","300  LAWRENCE ST","KANSAS CITY","64111","PJ3284","CPD","N","2","VIC","W","F","25","N","39.0527","-94.5886","300 LAWRENCE ST
KANSAS CITY,  64111
(39.0527, -94.5886)"
"160000492","2016-01-03T00:00:00.000","2:20","2016-01-03T00:00:00.000","2:19",,,"301","120","Strong Arm Robbery","133","300  LAWRENCE ST","KANSAS CITY","64111","PJ3284","CPD","U","1","SUS","B","M",,"N","39.0527","-94.5886","300 LAWRENCE ST
KANSAS CITY,  64111
(39.0527, -94.5886)"
"160000492","2016-01-03T00:00:00.000","2:20","2016-01-03T00:00:00.000","2:19",,,"301","120","Strong Arm Robbery","133","300  LAWRENCE ST","KANSAS CITY","64111","PJ3284","CPD","N","1","VIC","W","F","23","N","39.0527","-94.5886","300 LAWRENCE ST
KANSAS CITY,  64111
(39.0527, -94.5886)"
"160000493","2016-01-03T00:00:00.000","2:32","2016-01-03T00:00:00.000","2:20",,,"1401","290","Property Damage","315","400  N LAWNDALE AV","KANSAS CITY","64124","PJ0199","EPD","U","1","SUS","U","U",,"N","39.116","-94.515","400 N LAWNDALE AV
KANSAS CITY,  64124
(39.116, -94.515)"
"160000493","2016-01-03T00:00:00.000","2:32","2016-01-03T00:00:00.000","2:20",,,"1401","290","Property Damage","315","400  N LAWNDALE AV","KANSAS CITY","64124","PJ0199","EPD","N","1","VIC","W","M","23","N","39.116","-94.515","400 N LAWNDALE AV
KANSAS CITY,  64124
(39.116, -94.515)"
"160000494","2016-01-03T00:00:00.000","2:03","2016-01-03T00:00:00.000","2:03",,,"802","13B","Non Agg Assault Dome","232","1100  E 78 ST","KANSAS CITY","64131","PJ5788","MPD","U","1","ARR","W","M","21","N","38.9853","-94.5759","1100 E 78 ST
KANSAS CITY,  64131
(38.9853, -94.5759)"
"160000494","2016-01-03T00:00:00.000","2:03","2016-01-03T00:00:00.000","2:03",,,"802","13B","Non Agg Assault Dome","232","1100  E 78 ST","KANSAS CITY","64131","PJ5788","MPD","U","1","VIC","W","F","19","N","38.9853","-94.5759","1100 E 78 ST
KANSAS CITY,  64131
(38.9853, -94.5759)"
"160000497","2016-01-03T00:00:00.000","2:47","2016-01-02T00:00:00.000","12:00","2016-03-01T00:00:00.000","2:49","502","220","Burglary - Non Resid","114","800  AVENIDA CESAR CHAVEZ","KANSAS CITY","64109","PJ1837","CPD","U","1","SUS","U","U",,"N","39.0633","-94.573","800 AVENIDA
CESAR CHAVEZ KANSAS CITY,  64109
(39.0633, -94.573)"
"160000497","2016-01-03T00:00:00.000","2:47","2016-01-02T00:00:00.000","12:00","2016-03-01T00:00:00.000","2:49","502","220","Burglary - Non Resid","114","800  AVENIDA CESAR CHAVEZ","KANSAS CITY","64109","PJ1837","CPD","U","1","VIC",,,,"N","39.0633","-94.573","800 AVENIDA
CESAR CHAVEZ KANSAS CITY,  64109
(39.0633, -94.573)"
"160000500","2016-01-03T00:00:00.000","2:53","2016-01-03T00:00:00.000","2:25","2016-03-01T00:00:00.000","2:53","301","120","Strong Arm Robbery","634","5000  N ANTIOCH RD","KANSAS CITY","64117","PC0888","SCP","U","1","SUS","B","M",,"N","39.1674","-94.5491","5000 N ANTIOCH RD
KANSAS CITY,  64117
(39.1674, -94.5491)"
"160000500","2016-01-03T00:00:00.000","2:53","2016-01-03T00:00:00.000","2:25","2016-03-01T00:00:00.000","2:53","301","120","Strong Arm Robbery","634","5000  N ANTIOCH RD","KANSAS CITY","64117","PC0888","SCP","U","2","VIC",,,,"N","39.1674","-94.5491","5000 N ANTIOCH RD
KANSAS CITY,  64117
(39.1674, -94.5491)"
"160000500","2016-01-03T00:00:00.000","2:53","2016-01-03T00:00:00.000","2:25","2016-03-01T00:00:00.000","2:53","301","120","Strong Arm Robbery","634","5000  N ANTIOCH RD","KANSAS CITY","64117","PC0888","SCP","U","1","VIC","W","M","28","N","39.1674","-94.5491","5000 N ANTIOCH RD
KANSAS CITY,  64117
(39.1674, -94.5491)"
"160000503","2016-01-03T00:00:00.000","2:44","2016-01-03T00:00:00.000","2:44",,,"403","13A","Agg Assault - Domest","144","4100  PASEO ","KANSAS CITY","64109","PJ3323","CPD","Y","1","VIC","B","M","60","N","39.0688","-94.5668","4100 PASEO
KANSAS CITY,  64109
(39.0688, -94.5668)"
"160000503","2016-01-03T00:00:00.000","2:44","2016-01-03T00:00:00.000","2:44",,,"403","13A","Agg Assault - Domest","144","4100  PASEO ","KANSAS CITY","64109","PJ3323","CPD","U","1","ARR","B","M","62","N","39.0688","-94.5668","4100 PASEO
KANSAS CITY,  64109
(39.0688, -94.5668)"
"160000508","2016-01-03T00:00:00.000","4:25","2016-01-03T00:00:00.000","4:25",,,"1401","290","Property Damage","634","N JACKSON AV and NE VIVION RD","KANSAS CITY","64117","PC0825","SCP","U","1","SUS","U","U",,"N","39.188","-94.5305","N JACKSON AV KANSAS CITY
, NE 64117
(39.188, -94.5305)"
"160000508","2016-01-03T00:00:00.000","4:25","2016-01-03T00:00:00.000","4:25",,,"1401","290","Property Damage","634","N JACKSON AV and NE VIVION RD","KANSAS CITY","64117","PC0825","SCP","U","1","VIC","A","M","17","N","39.188","-94.5305","N JACKSON AV KANSAS CITY
, NE 64117
(39.188, -94.5305)"
"160000509","2016-01-03T00:00:00.000","4:36","2016-01-03T00:00:00.000","4:34","2016-03-01T00:00:00.000","5:20","401","13A","Aggravated Assault (","233","8100  TROOST AV ","KANSAS CITY","64132","PJ5921","MPD","N","1","SUS","W","M","43","N","38.9807","-94.5763","8100 TROOST AV
KANSAS CITY,  64132
(38.9807, -94.5763)"
"160000509","2016-01-03T00:00:00.000","4:36","2016-01-03T00:00:00.000","4:34","2016-03-01T00:00:00.000","5:20","401","13A","Aggravated Assault (","233","8100  TROOST AV ","KANSAS CITY","64132","PJ5921","MPD","N","2","VIC","W","M","51","N","38.9807","-94.5763","8100 TROOST AV
KANSAS CITY,  64132
(38.9807, -94.5763)"
"160000509","2016-01-03T00:00:00.000","4:36","2016-01-03T00:00:00.000","4:34","2016-03-01T00:00:00.000","5:20","401","13A","Aggravated Assault (","233","8100  TROOST AV ","KANSAS CITY","64132","PJ5921","MPD","N","2","SUS","W","M","51","N","38.9807","-94.5763","8100 TROOST AV
KANSAS CITY,  64132
(38.9807, -94.5763)"
"160000509","2016-01-03T00:00:00.000","4:36","2016-01-03T00:00:00.000","4:34","2016-03-01T00:00:00.000","5:20","401","13A","Aggravated Assault (","233","8100  TROOST AV ","KANSAS CITY","64132","PJ5921","MPD","N","1","VIC","W","M","43","N","38.9807","-94.5763","8100 TROOST AV
KANSAS CITY,  64132
(38.9807, -94.5763)"
"160000511","2016-01-03T00:00:00.000","4:26","2016-01-03T00:00:00.000","4:26",,,"401","13A","Aggravated Assault (","125","E LINWOOD BL and PARK AV","KANSAS CITY","64109","PJ2563","CPD","U","4","SUS","B","F","22","Y","39.0682","-94.5564","E LINWOOD KANSAS CITY
, BL 64109
(39.0682, -94.5564)"
"160000511","2016-01-03T00:00:00.000","4:26","2016-01-03T00:00:00.000","4:26",,,"401","13A","Aggravated Assault (","125","E LINWOOD BL and PARK AV","KANSAS CITY","64109","PJ2563","CPD","U","1","SUS","B","M","26","Y","39.0682","-94.5564","E LINWOOD KANSAS CITY
, BL 64109
(39.0682, -94.5564)"
"160000511","2016-01-03T00:00:00.000","4:26","2016-01-03T00:00:00.000","4:26",,,"401","13A","Aggravated Assault (","125","E LINWOOD BL and PARK AV","KANSAS CITY","64109","PJ2563","CPD","U","2","SUS","B","M","27","Y","39.0682","-94.5564","E LINWOOD KANSAS CITY
, BL 64109
(39.0682, -94.5564)"
"160000511","2016-01-03T00:00:00.000","4:26","2016-01-03T00:00:00.000","4:26",,,"401","13A","Aggravated Assault (","125","E LINWOOD BL and PARK AV","KANSAS CITY","64109","PJ2563","CPD","U","3","SUS","B","F","18","Y","39.0682","-94.5564","E LINWOOD KANSAS CITY
, BL 64109
(39.0682, -94.5564)"
"160000512","2016-01-03T00:00:00.000","5:45","2016-01-03T00:00:00.000","5:40",,,"802","13B","Non Agg Assault Dome","641","4500  NE VIVION RD","KANSAS CITY","64155","PC0827","SCP","Y","1","VIC","A","F",,"N","39.188","-94.5261","4500 NE VIVION RD
KANSAS CITY,  64155
(39.188, -94.5261)"
"160000512","2016-01-03T00:00:00.000","5:45","2016-01-03T00:00:00.000","5:40",,,"802","13B","Non Agg Assault Dome","641","4500  NE VIVION RD","KANSAS CITY","64155","PC0827","SCP","Y","1","SUS","W","M","21","N","39.188","-94.5261","4500 NE VIVION RD
KANSAS CITY,  64155
(39.188, -94.5261)"
"160000513","2016-01-03T00:00:00.000","6:21","2016-01-02T00:00:00.000","20:00","2016-03-01T00:00:00.000","6:00","702","240","Auto Theft","535","13200  HOLMES RD","KANSAS CITY","64145","PJ7403","SPD","U","1","VIC","W","F","21","N","38.8876","-94.5862","13200 HOLMES RD
KANSAS CITY,  64145
(38.8876, -94.5862)"
"160000513","2016-01-03T00:00:00.000","6:21","2016-01-02T00:00:00.000","20:00","2016-03-01T00:00:00.000","6:00","702","240","Auto Theft","535","13200  HOLMES RD","KANSAS CITY","64145","PJ7403","SPD","U","1","SUS","U","U",,"N","38.8876","-94.5862","13200 HOLMES RD
KANSAS CITY,  64145
(38.8876, -94.5862)"
"160000514","2016-01-03T00:00:00.000","6:50","2016-01-03T00:00:00.000","5:00",,,"1401","290","Property Damage","123","1200  PARK AV","KANSAS CITY","64127","PJ1139","CPD","U","1","VIC","B","F","39","N","39.0989","-94.5549","1200 PARK AV
KANSAS CITY,  64127
(39.0989, -94.5549)"
"160000514","2016-01-03T00:00:00.000","6:50","2016-01-03T00:00:00.000","5:00",,,"1401","290","Property Damage","123","1200  PARK AV","KANSAS CITY","64127","PJ1139","CPD","U","1","SUS","B","M","41","N","39.0989","-94.5549","1200 PARK AV
KANSAS CITY,  64127
(39.0989, -94.5549)"
"160000515","2016-01-03T00:00:00.000","7:00","2016-01-01T00:00:00.000","0:05",,,"401","13A","Aggravated Assault (","142","3100  PARK AV","KANSAS CITY","64109","PJ2563","CPD","N","3","VIC","B","M","17","Y","39.0696","-94.5565","3100 PARK AV
KANSAS CITY,  64109
(39.0696, -94.5565)"
