Receipt,Permit,Current Status,County,Designated Basin,Denver Basin Aquifer,Township,Range,Section,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Permit Category,Well Constructed,Pump Installed,Well Plugged,Associated Aquifers,Associated Uses,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,Static Water Level,Static Water Level Date,WDID,Associated Case Numbers,Modified,More Information,Location,IDKey,Counties
0081904 ,91742-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,9,SW,SE,,,,,499694.0,4424905.0,Residential,06/16/1979,03/09/2020,,LARAMIE FOX HILLS,Domestic,,235,75,235,10.00,15.00,2020/03/09,,,04/06/2020 10:37:00 AM,https://dwr.state.co.us/Tools/WellPermits/0081904,"(39.974308, -105.003594)",0081904  243286,82
3688373,82500-F,Well Constructed,DENVER,,Yes,4.0 S,68.0 W,4,NE,NW,,,,,499067.4,4398716.5,General Purpose,04/15/2008,06/10/2019,,"ARAPAHOE, LARAMIE-FOX HILLS","Commercial, Domestic, Fire, Industrial, Irrigation, Municipal",,1565,,,,250.00,2019/06/10,,"82CW0196, W8773-77",10/21/2019 09:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/3688373,"(39.738344, -105.010899)",3688373 353581,1444
9000643,4462-F,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,3,SW,NE,,,,,501348.0,4427191.0,General Purpose,06/28/1963,07/09/2019,,LARAMIE FOX HILLS,Irrigation,,801,,,12.90,595.00,2019/07/09,0206098,W4699,09/03/2019 02:44:00 PM,https://dwr.state.co.us/Tools/WellPermits/9000643,"(39.994904, -104.984219)",9000643 408672,86
0486940A,239517-,Permit Canceled,DOUGLAS,,Yes,7.0 S,68.0 W,19,NE,NE,,,,,496725.0,4364692.0,Monitoring/Observation,05/28/2004,07/09/2019,,LARAMIE FOX HILLS,Monitoring/Sampling,,705,510,705,1700.00,270.00,2004/05/28,,,08/07/2019 02:03:00 PM,https://dwr.state.co.us/Tools/WellPermits/0486940A,"(39.431767, -105.038064)",0486940A 364698,3133
0494257 ,242823-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,NE,NW,2370,W,350,N,499379.2,4424560.6,Residential,10/04/2002,,,LARAMIE FOX HILLS,Domestic,,960,740,960,,570.00,2002/10/04,,,11/20/2002 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0494257,"(39.971209, -105.007282)",0494257  53063,82
0489398C,23721-F-R,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,35,NW,SE,1368,E,2243,S,502933.0,4370522.4,General Purpose,06/06/2002,11/08/2002,,LARAMIE-FOX HILLS,"Industrial, Municipal",,2300,,,154.00,875.00,2002/06/06,0806974,W9192,01/31/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0489398C,"(39.4843, -104.965905)",0489398C 81944,3133
0486940B,239518-,Permit Canceled,DOUGLAS,,Yes,7.0 S,68.0 W,19,SE,NE,50,E,1980,N,496882.2,4364371.5,Monitoring/Observation,05/21/2004,,,LARAMIE FOX HILLS,Monitoring/Sampling,,710,589,710,,180.00,2004/05/21,,,07/01/2004 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0486940B,"(39.428884, -105.036238)",0486940B 23748,3133
0320374 ,38351-F,Well Abandoned,BROOMFIELD,,Yes,1.0 N,68.0 W,35,NE,NE,,,,,503233.0,4429310.0,General Purpose,12/01/1983,12/06/1983,03/08/2019,LARAMIE FOX HILLS,"Commercial, Irrigation",,810,670,780,8.00,590.00,1983/12/01,,,04/26/2019 12:53:00 PM,https://dwr.state.co.us/Tools/WellPermits/0320374,"(40.013991, -104.962127)",0320374  93049,86
0455627 ,174388--A,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,17,NE,SW,1600,W,1600,S,497544.8,4423542.3,Residential,01/28/2000,02/23/2000,,LARAMIE FOX HILLS,Domestic,5330,936,768,936,10.00,445.00,2000/01/28,,,04/06/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0455627,"(39.962024, -105.028755)",0455627  178394,86
3633427 ,278861-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,NE,NE,670,E,656,N,504909.8,4426051.7,Residential,11/26/2008,05/20/2009,,LARAMIE FOX HILLS,Domestic,,887,675,887,7.00,630.00,2008/11/26,,,05/07/2021 08:39:00 AM,https://dwr.state.co.us/Tools/WellPermits/3633427,"(39.984628, -104.942502)",3633427  442404,82
0472319 ,232000-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,NE,NE,680,E,520,N,504907.0,4426093.1,Residential,04/09/2001,06/11/2001,,LARAMIE FOX HILLS,Domestic,,880,730,880,3.00,601.00,2001/04/09,,,06/15/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0472319,"(39.984998, -104.942537)",0472319  241968,82
0474060 ,232807-,Well Constructed,BROOMFIELD,,Yes,1.0 N,68.0 W,23,NE,SE,100,E,1450,S,503269.7,4431464.5,Residential,06/14/2002,07/19/2002,,LARAMIE FOX HILLS,Domestic,,1040,820,1040,15.00,580.00,2002/06/14,,,10/18/2018 10:32:00 AM,https://dwr.state.co.us/Tools/WellPermits/0474060,"(40.033406, -104.961683)",0474060  395388,86
0461729 ,228631-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,25,SE,SE,430,E,970,S,504771.1,4429698.1,Residential,01/10/2001,01/16/2001,,LARAMIE FOX HILLS,"Domestic, Irrigation",,800,520,800,7.10,525.00,2001/01/10,,,02/21/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0461729,"(40.017479, -104.944103)",0461729  55786,1072
0459649,51508--A,Well Constructed,WELD,,Yes,1.0 N,68.0 W,2,SW,SE,1584,E,1211,S,502824.4,4436236.9,Residential,04/28/2000,,,LARAMIE FOX HILLS,Domestic,,830,704,830,,480.00,2000/04/28,,,05/02/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0459649,"(40.076402, -104.96689)",0459649 151289,1072
0410874 ,201165-,Well Abandoned,ADAMS,,Yes,1.0 S,68.0 W,16,SW,SE,,,,,499703.0,4423362.0,Residential,06/27/1997,,07/24/2020,LARAMIE FOX HILLS,Household use only,,935,764,935,,520.00,1997/06/27,,,08/17/2020 10:08:00 AM,https://dwr.state.co.us/Tools/WellPermits/0410874,"(39.960406, -105.003488)",0410874  8119,82
0515814I,60440-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,35,NW,SE,1368,E,2243,S,502933.0,4370522.4,General Purpose,06/06/2002,11/08/2002,,LARAMIE-FOX HILLS,"Industrial, Municipal",,,,,,,,0806974,W9192,09/29/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0515814I,"(39.4843, -104.965905)",0515814I 116228,3133
0515814C,60438-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,15,SW,SE,1800,E,60,S,501184.6,4374703.1,General Purpose,12/01/2002,05/19/2003,,LARAMIE-FOX HILLS,"Industrial, Municipal",,,,,,,,,W9192,09/29/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0515814C,"(39.521978, -104.986223)",0515814C 116228,3133
0481810 ,236119-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,23,NW,SW,,,,,502247.0,4421840.0,Residential,09/12/2001,07/16/2020,,LARAMIE FOX HILLS,Domestic,,1060,820,1060,10.00,520.00,2020/07/16,0210225,,07/22/2020 04:10:00 PM,https://dwr.state.co.us/Tools/WellPermits/0481810,"(39.94669, -104.973707)",0481810  272007,82
0514996A,60336-F,Well Constructed,ADAMS,,Yes,2.0 S,68.0 W,18,NW,SE,,,,,496246.6,4414038.5,General Purpose,01/15/2004,06/24/2019,,LARAMIE-FOX HILLS,"Industrial, Municipal",,1425,,,130.00,692.90,2019/08/29,,,09/10/2019 07:59:00 AM,https://dwr.state.co.us/Tools/WellPermits/0514996A,"(39.876389, -105.043898)",0514996A 170045,82
3651572 ,75404-F,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,SW,SW,,,,,498961.0,4423139.0,General Purpose,11/11/2011,08/29/2019,,LARAMIE FOX HILLS,"Irrigation, Other",,1000,740,1000,20.00,550.00,2019/08/29,,,10/04/2019 10:25:00 AM,https://dwr.state.co.us/Tools/WellPermits/3651572,"(39.958396, -105.012175)",3651572  38384,82
0515814B,60436-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,23,SE,NE,1069,E,2456,N,503027.4,4373929.4,General Purpose,05/31/2003,09/08/2003,,LARAMIE-FOX HILLS,"Industrial, Municipal",,,,,,,,0807005,W9192,12/05/2003 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0515814B,"(39.514999, -104.964796)",0515814B 116228,3133
0357360,173904-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,NE,NW,1888,W,113,N,499231.7,4424632.4,Residential,05/23/1994,09/12/1994,,LARAMIE-FOX HILLS,Domestic,,916,756,916,7.00,168.00,1994/05/23,,,02/15/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0357360,"(39.971848, -105.009004)",0357360 320103,82
0359359,173026-,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,16,NW,NW,430,W,120,N,498787.4,4424628.8,Residential,07/01/1994,04/08/1995,,LARAMIE FOX HILLS,Domestic,,940,740,940,11.00,565.00,1994/07/01,,,05/17/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0359359,"(39.971821, -105.014215)",0359359 298349,82
0008377 ,26751-F,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,21,NE,SW,2350,W,2500,S,499242.5,4373820.8,General Purpose,01/22/1979,07/19/1984,,LARAMIE FOX HILLS,Municipal,,1750,1350,1613,110.00,250.00,1979/01/22,0808200,,08/17/1984 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0008377,"(39.514031, -105.008828)",0008377  197120,3133
0008121,26572-F,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,17,SE,SW,2230,W,440,S,497737.4,4423190.2,General Purpose,07/09/1983,07/22/1983,,LARAMIE FOX HILLS,Domestic,5305,995,740,951,20.00,320.00,1983/07/09,,,10/09/1984 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0008121,"(39.958854, -105.026506)",0008121 108624,86
0368907,179428-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,SE,NE,300,E,2000,N,500162.5,4424060.1,Residential,06/30/1994,02/19/1995,,LARAMIE FOX HILLS,Domestic,,940,740,940,10.00,510.00,1994/06/30,,,11/02/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0368907,"(39.966695, -104.998113)",0368907 147630,82
0369257 ,43543-F,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,10,SE,SW,1628,W,319,S,500744.3,4424764.1,General Purpose,06/24/1994,10/13/2016,,LARAMIE FOX HILLS,Municipal,,920,710,920,5.00,673.00,1994/06/24,,84CW0224,11/16/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0369257,"(39.973038, -104.991298)",0369257  57602,82
9065737 ,83837-,Well Constructed,WELD,,Yes,2.0 N,68.0 W,34,SW,NW,450,W,2180,N,500233.8,4438449.3,Residential,06/22/1976,,,LARAMIE FOX HILLS,Household use only,,405,214,405,,65.00,1976/06/22,,,07/28/1976 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065737,"(40.096336, -104.997265)",9065737  209787,1072
0523995 ,257890-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,20,NW,SW,900,W,3100,N,497119.8,4431651.8,Residential,07/19/2006,08/15/2016,,LARAMIE FOX HILLS,Commercial,5100,600,280,600,5.00,280.00,2006/07/19,,,11/16/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0523995,"(40.035093, -105.033767)",0523995  35237,1072
0526101 ,258621-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,NE,NE,800,E,950,N,500007.5,4424379.7,Residential,04/13/2006,,,LARAMIE FOX HILLS,Domestic,5230,900,720,900,,650.00,2006/04/13,,,10/16/2006 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0526101,"(39.969578, -104.999928)",0526101  295251,82
9065046 ,65122--A,Well Constructed,BROOMFIELD,,Yes,1.0 N,68.0 W,35,NE,NE,187,E,1212,N,503236.6,4429048.5,Residential,09/18/1990,,,LARAMIE FOX HILLS,Domestic,,820,620,820,,500.00,1990/09/18,,,10/02/1990 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065046,"(40.01163, -104.962082)",9065046  130376,86
9065997 ,95760-,Well Constructed,WELD,,Yes,2.0 N,68.0 W,13,SE,NE,200,E,1320,N,504876.3,4443529.4,Residential,04/04/1978,,,LARAMIE FOX HILLS,Household use only,,300,120,300,,20.00,1978/04/04,,,04/10/1978 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065997,"(40.142091, -104.942768)",9065997  126325,1072
0371537 ,180829-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,SW,NE,1500,E,1500,N,499795.5,4424211.4,Residential,03/06/1995,,,LARAMIE FOX HILLS,Domestic,,800,680,800,,,,,,06/14/1995 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0371537,"(39.968056, -105.002411)",0371537  344987,82
0347339 ,168415-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,13,NE,NE,570,E,1040,N,504934.4,4424328.4,Residential,12/17/1992,12/26/1992,,LARAMIE-FOX HILLS,Domestic,,955,770,955,15.00,568.00,1992/12/17,,,02/02/2009 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0347339,"(39.969095, -104.942234)",0347339  86175,82
9065275 ,72111-,Permit Canceled,WELD,,Yes,1.0 N,68.0 W,32,NE,SW,2300,W,1800,S,497564.7,4428347.3,Residential,02/01/1974,,,LARAMIE FOX HILLS,Domestic,,660,,,,200.00,2005/02/22,,,10/01/1973 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9065275,"(40.005317, -105.028539)",9065275  72385,1072
0526637 ,136856--A,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,23,NE,NW,,,,,502347.5,4422796.2,Residential,07/19/2004,,,LARAMIE FOX HILLS,Domestic,,1000,757,1000,,583.00,2004/07/19,,,09/21/2004 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0526637,"(39.955303, -104.972521)",0526637  307295,82
0376972B,183096-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,29,NE,NW,1328,W,739,N,497255.1,4430769.1,Monitoring/Observation,11/11/1993,,,LARAMIE-FOX HILLS,Monitoring/Sampling,,59,47,59,,,,,,10/28/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0376972B,"(40.027137, -105.032181)",0376972B 93164,1072
0472870 ,201436--A,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,NW,SE,,,,,504367.0,4425381.4,Residential,03/17/2001,03/08/2022,,LARAMIE FOX HILLS,Domestic,,888,740,888,5.00,385.00,2022/03/08,,,04/01/2022 09:24:00 AM,https://dwr.state.co.us/Tools/WellPermits/0472870,"(39.978586, -104.948866)",0472870  315299,82
0381910 ,87902--A,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,2,NW,SW,150,W,1578,S,501898.2,4426757.6,Residential,04/05/1995,10/24/2016,,LARAMIE FOX HILLS,"Domestic, Industrial",,900,703,900,7.00,555.00,1995/04/05,,W7166,11/22/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0381910,"(39.991002, -104.977778)",0381910  285796,82
0531072 ,260406-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,NW,SE,1900,E,2050,S,504531.0,4425273.4,Residential,07/21/2005,,,LARAMIE FOX HILLS,Domestic,5120,920,700,920,,462.00,2005/07/21,,,09/16/2005 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0531072,"(39.977612, -104.946946)",0531072  41102,82
0384254 ,188022-,Well Abandoned,ADAMS,,Yes,1.0 S,68.0 W,23,SW,NW,1201,W,1872,N,502227.6,4422470.6,Residential,11/01/1995,11/03/1995,04/17/2001,LARAMIE FOX HILLS,Domestic,,900,860,900,10.00,422.00,1995/11/01,,,06/25/2001 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0384254,"(39.952376, -104.973927)",0384254  55261,82
0384379 ,186569-,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,19,NW,SE,2620,E,1335,S,496105.2,4373477.9,Residential,09/20/1994,02/20/2017,,LARAMIE FOX HILLS,"Domestic, Stock",,1200,1050,,12.00,372.00,1994/09/20,0810217,,05/03/2017 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0384379,"(39.510932, -105.045319)",0384379  23676,3133
0076471B,88207-,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,9,NW,NW,400,W,400,N,498771.4,4426155.3,Residential,05/20/1978,,,LARAMIE FOX HILLS,Domestic,5370,365,160,365,,70.00,1978/05/20,,,10/14/2014 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0076471B,"(39.98557, -105.014405)",0076471B 338998,86
9004641 ,85950-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,9,SW,SE,2060,E,132,S,499620.7,4424708.3,Residential,10/02/1976,,,LARAMIE FOX HILLS,Domestic,,200,120,200,,101.00,1976/10/02,,,06/29/2021 08:20:00 AM,https://dwr.state.co.us/Tools/WellPermits/9004641,"(39.972533, -105.004448)",9004641  445619,82
9004706 ,89206-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,9,SE,SW,2560,W,130,S,499436.1,4424707.1,Residential,05/12/1977,12/02/1978,,LARAMIE FOX HILLS,Domestic,,200,100,200,10.00,60.00,1977/05/12,,,01/30/1979 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9004706,"(39.972524, -105.006615)",9004706  125208,82
0532061 ,261200-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,10,SE,SW,2000,W,1000,S,500855.6,4424971.0,Residential,01/20/2005,09/30/2016,,LARAMIE FOX HILLS,Domestic,,834,714,834,11.00,600.00,2005/01/20,,,11/29/2016 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0532061,"(39.974903, -104.989986)",0532061  216344,82
9002640 ,20766-F,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,11,SE,NE,325,E,1460,N,503374.7,4425818.8,General Purpose,04/12/1976,04/13/1976,,LARAMIE FOX HILLS,Other,,918,681,918,15.00,340.00,1976/04/12,,,08/24/1976 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9002640,"(39.982537, -104.960482)",9002640  122679,82
9002171,16471-F,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,22,NE,SE,660,E,1980,S,501663.1,4422039.7,General Purpose,03/14/1973,,,LARAMIE FOX HILLS,Irrigation,5150,956,768,956,,250.00,1973/03/14,0206093,W7933,02/11/1974 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/9002171,"(39.948494, -104.980542)",9002171 297462,82
9001920 ,14472-F,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,2,NW,NW,,,,,502051.3,4427610.7,General Purpose,02/27/1970,,,LARAMIE FOX HILLS,Commercial,,995,,,,220.00,2003/03/26,0209072,86CW0146,,https://dwr.state.co.us/Tools/WellPermits/9001920,"(39.998687, -104.975983)",9001920  82845,86
0084928 ,74782--A,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,9,NE,SE,1180,E,2600,S,499881.5,4425461.3,Residential,08/31/1977,,,LARAMIE FOX HILLS,Domestic,,288,150,288,,26.00,1977/08/31,,,10/14/1977 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0084928,"(39.979318, -105.001404)",0084928  65768,82
0081333 ,1070-R-R,Well Constructed,ARAPAHOE,,Yes,5.0 S,68.0 W,24,SE,SE,280,E,825,S,504953.0,4383071.2,General Purpose,02/02/1979,06/12/1979,,LARAMIE-FOX HILLS,"Irrigation, Municipal",,2200,1777,2070,305.00,313.00,1979/02/02,0805710,,06/20/1979 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0081333,"(39.597364, -104.942322)",0081333  259436,1395
0084343 ,93310-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,23,NW,NE,2095,E,870,N,502848.8,4422773.0,Residential,10/01/1977,,,LARAMIE FOX HILLS,Domestic,,310,150,310,,90.00,1977/10/01,,,11/04/1977 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0084343,"(39.955095, -104.966656)",0084343  107920,82
0392174,192227-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,NE,SW,1470,W,2500,S,499110.9,4423823.9,Residential,11/14/1996,,,LARAMIE FOX HILLS,Domestic,,990,740,990,,570.00,1996/11/14,,,12/02/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0392174,"(39.964568, -105.01042)",0392174 134564,82
0391542B,191798-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,SE,NE,750,E,2480,N,500026.5,4423913.4,Residential,09/11/1996,02/18/1999,,LARAMIE FOX HILLS,Domestic,,906,758,906,7.00,525.00,1996/09/11,,,04/19/1999 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0391542B,"(39.965371, -104.999706)",0391542B 366816,82
0392677 ,192491-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,23,NE,NE,850,E,1035,N,503228.1,4422720.8,Residential,10/13/1995,10/16/1995,,LARAMIE FOX HILLS,Domestic,,900,860,900,10.00,420.00,1995/10/13,,,05/09/2012 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0392677,"(39.954625, -104.962219)",0392677  291964,82
0391524,196453-,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,8,SE,SE,850,E,1200,S,498395.3,4425032.1,Residential,09/05/1996,10/09/1996,,LARAMIE FOX HILLS,Domestic,,935,778,935,11.00,550.00,1996/09/05,,,10/29/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0391524,"(39.975451, -105.018806)",0391524 93557,86
0398234,195898-,Well Abandoned,ADAMS,,Yes,1.0 S,68.0 W,12,NW,SE,1800,E,2700,N,504562.3,4425431.4,Residential,02/06/1997,02/07/1997,02/01/2000,LARAMIE FOX HILLS,Domestic,,860,740,860,10.00,160.00,1997/02/06,,,02/15/2000 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0398234,"(39.979035, -104.946582)",0398234 152442,82
0404552,198838-,Well Constructed,DOUGLAS,,Yes,6.0 S,68.0 W,19,NE,NW,1450,W,500,N,495753.5,4374524.1,Residential,04/07/1997,05/02/1997,,LARAMIE FOX HILLS,Domestic,,1145,980,1145,15.00,376.00,1997/04/07,,,06/06/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0404552,"(39.520355, -105.04942)",0404552 324000,3133
0402743B,79079--A,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,8,NE,SE,350,E,2600,S,498545.9,4425459.0,Residential,06/21/1996,07/03/1996,,LARAMIE FOX HILLS,Domestic,,980,780,980,6.20,569.00,1996/06/21,,,08/28/1996 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0402743B,"(39.979299, -105.017039)",0402743B 130976,86
0403580,198317-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,16,NW,NE,2240,E,1250,N,499390.2,4433847.8,Residential,11/20/1996,03/18/1997,,LARAMIE FOX HILLS,Domestic,,520,260,520,10.00,322.00,1996/11/20,,,03/24/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0403580,"(40.054883, -105.007162)",0403580 24465,1072
0404965 ,198516-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,23,SW,NW,935,W,2200,N,502147.2,4422371.0,Residential,01/17/1997,07/17/2001,,LARAMIE FOX HILLS,Domestic,,900,720,900,13.00,248.00,1997/01/17,,,02/27/2013 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0404965,"(39.951475, -104.974876)",0404965  153047,82
0396313,194697-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,23,NW,SE,,,,,502738.0,4421979.0,Residential,02/14/1997,08/17/2021,,LARAMIE FOX HILLS,Domestic,,915,825,915,,575.00,1997/02/14,,,10/15/2021 04:03:00 PM,https://dwr.state.co.us/Tools/WellPermits/0396313,"(39.947941, -104.967958)",0396313 338001,82
0245112B,32186-F,Well Constructed,ADAMS,,Yes,2.0 S,68.0 W,9,SW,NW,200,W,1450,N,498743.7,4416178.3,General Purpose,07/15/1982,02/02/1984,,LARAMIE-FOX HILLS,Other,5420,1407,1100,1397,150.00,480.00,1982/07/15,0205102,W8445-76,11/03/1987 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0245112B,"(39.895678, -105.014702)",0245112B 236332,82
0245112A,32185-F,Well Constructed,ADAMS,,Yes,2.0 S,68.0 W,10,NW,NW,200,W,400,N,500349.2,4416504.7,General Purpose,09/30/1982,02/09/1984,,LARAMIE-FOX HILLS,Other,,1581,1190,1473,150.00,475.00,1982/09/30,0205101,,12/21/1984 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0245112A,"(39.898625, -104.995928)",0245112A 248115,82
0411459 ,201436-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,12,NW,SE,2440,E,2400,S,504367.0,4425381.4,Residential,10/10/1997,10/11/1997,,LARAMIE FOX HILLS,Domestic,,840,680,840,10.00,167.00,1997/10/10,,,11/05/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0411459,"(39.978586, -104.948866)",0411459  119591,82
0252463,32027-F,Permit Expired,WELD,,Yes,1.0 N,68.0 W,29,NW,NE,2010,E,80,N,497830.5,4430974.6,General Purpose,07/10/1980,,,LARAMIE FOX HILLS,Commercial,,690,430,690,,200.00,1980/07/10,0605541,,01/28/1985 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0252463,"(40.028995, -105.025443)",0252463 347731,1072
0413776,80805--A,Well Constructed,WELD,,Yes,2.0 N,68.0 W,34,SE,NW,2200,W,1710,N,500767.2,4438591.5,Residential,08/20/1997,09/04/1997,,LARAMIE FOX HILLS,Domestic,,385,225,385,12.70,76.00,1997/08/20,,,09/26/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0413776,"(40.097625, -104.991012)",0413776 213034,1072
0416030A,203871-,Well Constructed,BROOMFIELD,,Yes,1.0 S,68.0 W,17,SE,NW,3050,E,1750,N,497730.7,4424132.3,Residential,04/08/1997,10/10/1997,,LARAMIE FOX HILLS,Domestic,,950,780,950,15.00,480.00,1997/04/08,,,10/21/1997 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0416030A,"(39.967341, -105.026579)",0416030A 206410,86
0417443,208153-,Well Constructed,WELD,,Yes,1.0 N,68.0 W,16,SE,NE,450,E,1460,N,499936.1,4433787.1,Residential,07/03/1998,08/22/1998,,LARAMIE FOX HILLS,Domestic,,600,290,600,6.60,280.00,1998/07/03,,,09/10/1998 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0417443,"(40.054333, -105.000761)",0417443 108295,1072
0351768D,172835-,Well Constructed,ADAMS,,Yes,1.0 S,68.0 W,16,SE,NE,100,E,1800,N,500222.9,4424121.3,Residential,11/05/1993,03/16/1994,,LARAMIE FOX HILLS,Domestic,,920,740,920,10.00,468.00,1993/11/05,,,11/08/1994 12:00:00 AM,https://dwr.state.co.us/Tools/WellPermits/0351768D,"(39.967245, -104.997399)",0351768D 237364,82
