"entityid","fein","name","stateabbreviation","authorizedsoliciting","registranttypeabbr","registranttype"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","MO",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","NC",,"CO","Charitable Organization"
"20203014495","237254561","JEWISH AGENCY FOR ISRAEL","MA",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","AL",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","LA",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","KS",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","MS",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","WI",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","IN",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","WA",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","NJ",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","NY",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","OR",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","WI",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","AL",,"CO","Charitable Organization"
"20073001008","521149668","VIETNAM VETERANS MEMORIAL FUND, INC.","IL",,"CO","Charitable Organization"
"20183018898","237380563","RARE","MI",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","CT",,"CO","Charitable Organization"
"20133020010","311023437","PARENTS OF MURDERED CHILDREN, INC","SC",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","UT",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","ME",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","IL",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","VA",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","SC",,"CO","Charitable Organization"
"20063000414","521072749","NATIONAL COMMITTEE FOR RESPONSIVE PHILANTHROPY","RI",,"CO","Charitable Organization"
"20113039989","264431001","GLOBAL DOWN SYNDROME FOUNDATION","AR",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","KY",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","RI",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","AK",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","IL",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","AL",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","WA",,"CO","Charitable Organization"
"20163028727","951644029","ORTHOPAEDIC INSTITUTE FOR CHILDREN FOUNDATION","NH",,"CO","Charitable Organization"
"20183027273","471018783","SPOOKSTOCK FOUNDATION","NC",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","MI",,"CO","Charitable Organization"
"20193001516","610673886","BRIGHTON CENTER, INC.","MO",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","OK",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","MN",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","FL",,"CO","Charitable Organization"
"20143020355","042104021","BOSTON FOUNDATION, INC.","KY",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","ND",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","UT",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","KY",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","KY",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","NY",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","PA",,"CO","Charitable Organization"
"20103000025","205350994","THE JOSHUA FUND","ND",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","KS",,"CO","Charitable Organization"
"20113039989","264431001","GLOBAL DOWN SYNDROME FOUNDATION","CA",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","OK",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","ND",,"CO","Charitable Organization"
"20173014013","980013023","THE AMERICAN UNIVERSITY OF PARIS INC.","NM",,"CO","Charitable Organization"
"20193032861","133553974","GREEN SEAL, INC.","VA",,"CO","Charitable Organization"
"20183018898","237380563","RARE","FL",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","WV",,"CO","Charitable Organization"
"20033005085","592891462","THE FOUNDATION FOR THE MALCOLM BALDRIGE NATIONAL QUALITY AWARD, INC.","RI",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","AR",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","PA",,"CO","Charitable Organization"
"20093000240","840727564","BERTHOUD HISTORICAL SOCIETY INC","CO",,"CO","Charitable Organization"
"20113026989","570756987","COMMUNITY FOUNDATION OF THE LOWCOUNTRY","FL",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","FL",,"CO","Charitable Organization"
"20153011215","221957406","STOCKTON UNIVERSITY FOUNDATION","WV",,"CO","Charitable Organization"
"20033002290","116107128","ENVIRONMENTAL DEFENSE FUND, INCORPORATED","CT",,"CO","Charitable Organization"
"20033009810","900080500","ENVIRONMENTAL DEFENSE ACTION FUND","KS",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","MA",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","KY",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","MO",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","WA",,"CO","Charitable Organization"
"20033001993","431138252","VITAE FOUNDATION","CO",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","NV",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","MS",,"CO","Charitable Organization"
"20063004149","742918904","ADOPTAPLATOON SOLDIER SUPPORT EFFORT","CT",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","AZ",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","MD",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","WI",,"CO","Charitable Organization"
"20133019021","237424444","JHPIEGO CORPORATION","DC",,"CO","Charitable Organization"
"20083009662","650946164","SELECTIVE MUTISM ASSOCIATION, INC.","GA",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","CT",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","MO",,"CO","Charitable Organization"
"20113030162","426058591","UNIVERSITY OF NORTHERN IOWA FOUNDATION","MO",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","CO",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","AL",,"CO","Charitable Organization"
"20153020671","710606585","ARKANSAS CHILDREN'S HOSPITAL AUXILIARY","OR",,"CO","Charitable Organization"
"20103002633","760700153","APFED","IL",,"CO","Charitable Organization"
"20123041021","275083595","BIG GREEN","CO",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","IL",,"CO","Charitable Organization"
"20093007883","592672303","LOVE A CHILD, INC.","ME",,"CO","Charitable Organization"
"20193022658","136192346","ROUNDABOUT THEATRE COMPANY, INC.","PA",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","NM",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","ME",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","NV",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","UT",,"CO","Charitable Organization"
"20093006502","421143702","IOWA STATE UNIVERSITY FOUNDATION","WV",,"CO","Charitable Organization"
"20053005690","202268389","NATIONAL INSTITUTE FOR EXCELLENCE IN TEACHING","AR",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","CA",,"CO","Charitable Organization"
"20103002633","760700153","APFED","SC",,"CO","Charitable Organization"
"20103000025","205350994","THE JOSHUA FUND","AK",,"CO","Charitable Organization"
"20183018898","237380563","RARE","MA",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","MI",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","AK",,"CO","Charitable Organization"
"20093002377","521254078","SARNOFF CARDIOVASCULAR RESEARCH FOUNDATION, INC.","MI",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","DC",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","KY",,"CO","Charitable Organization"
"20143017478","231352685","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA","WV",,"CO","Charitable Organization"
"20113031248","820413981","BLUERIBBON COALITION, INC.","MN",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","IL",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","WA",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","NV",,"CO","Charitable Organization"
"20123032496","133836763","ACTION WITHOUT BORDERS, INC.","CO",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","PA",,"CO","Charitable Organization"
"20193029877","271273887","COMMUNITY CAT COALITION OF CLARK COUNTY","IN",,"CO","Charitable Organization"
"20173035467","811272489","WOUNDED PAW PROJECT","NV",,"CO","Charitable Organization"
"20193001516","610673886","BRIGHTON CENTER, INC.","KY",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","SC",,"CO","Charitable Organization"
"20033010008","841387528","BRENT ELEY FOUNDATION","CO",,"CO","Charitable Organization"
"20093004206","237283854","ROAD RUNNERS CLUB OF AMERICA","ON",,"CO","Charitable Organization"
"20103004404","710568795","ARKANSAS CHILDREN'S FOUNDATION, INC.","GA",,"CO","Charitable Organization"
"20063005141","720973161","NEW ORLEANS AREA HABITAT FOR HUMANITY","MA",,"CO","Charitable Organization"
"20053009041","391383650","NATIONAL CREDIT UNION FOUNDATION, INC.","CA",,"CO","Charitable Organization"
"20183037384","510110625","LONGWOOD GARDENS, INC.","FL",,"CO","Charitable Organization"
"20163038359","900059314","BETTER WORLD FUND / UNITED NATIONS ASSOCIATION BOULDER COUNTY CHAPTER","CO",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","AR",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","LA",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","NJ",,"CO","Charitable Organization"
"20103002633","760700153","APFED","NM",,"CO","Charitable Organization"
"20033005085","592891462","THE FOUNDATION FOR THE MALCOLM BALDRIGE NATIONAL QUALITY AWARD, INC.","FL",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","NJ",,"CO","Charitable Organization"
"20133026326","591970458","KAIROS PRISON MINISTRY INTERNATIONAL INC.","HI",,"CO","Charitable Organization"
"20193002822","952630437","LUTHERAN BIBLE TRANSLATORS, INC.","SC",,"CO","Charitable Organization"
"20133020010","311023437","PARENTS OF MURDERED CHILDREN, INC","PA",,"CO","Charitable Organization"
"20063004757","135562424","ORT AMERICA, INC.","MS",,"CO","Charitable Organization"
"20153043158","510197108","SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE","ND",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","AL",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","OH",,"CO","Charitable Organization"
"20063002948","136161225","FOUNDATION FOR PHYSICAL THERAPY RESEARCH, INC.","WI",,"CO","Charitable Organization"
"20033002002","943363675","TOMPKINS CONSERVATION","VA",,"CO","Charitable Organization"
"20143020355","042104021","BOSTON FOUNDATION, INC.","GA",,"CO","Charitable Organization"
"20063005795","521557765","EARTHWORKS","ID",,"CO","Charitable Organization"
"20123026119","041564655","THE MASSACHUSETTS GENERAL HOSPITAL","OK",,"CO","Charitable Organization"
"20093004542","060646959","WESLEYAN UNIVERSITY","VA",,"CO","Charitable Organization"
"20183018790","581485954","GEORGIA SOUTHERN UNIVERSITY ATHLETIC FOUNDATION, INC.","NV",,"CO","Charitable Organization"
"20183030711","460565393","SEAL FUTURE FOUNDATION, INC.","SC",,"CO","Charitable Organization"
"20053008339","943139952","OUTRIGHT ACTION INTERNATIONAL","OR",,"CO","Charitable Organization"
"20193001372","363406438","THE HIKE FUND, INC.","NH",,"CO","Charitable Organization"
"20063002934","221539721","THE SEEING EYE, INC.","RI",,"CO","Charitable Organization"
"20173020941","521811500","SMART RECOVERY USA, INC","NM",,"CO","Charitable Organization"
"20173014556","814374103","CIVIC ACTION","WV",,"CO","Charitable Organization"
"20153031333","562125831","ORGANIZATION FOR TROPICAL STUDIES, INC.","MS",,"CO","Charitable Organization"
"20023005208","731502797","GRAMEEN FOUNDATION USA","HI",,"CO","Charitable Organization"
"20053007453","203395272","REPUBLIC SERVICES EMPLOYEE RELIEF FUND","TN",,"CO","Charitable Organization"
"20133018500","593819154","AIA FOUNDATION","MS",,"CO","Charitable Organization"
"20043006360","131624016","GIRL SCOUTS OF THE UNITED STATES OF AMERICA","AR",,"CO","Charitable Organization"
