"the_geom","objectid","zone_","link","city_name","minx","miny","maxx","maxy","centerx","centery","area","refcd","globalid","shape__are","shape__len"
"MULTIPOLYGON (((-104.987447946072 39.8030066486786, -104.987284822991 39.803005938695, -104.987061194407 39.8030051937644, -104.98667532916701 39.8030041989773, -104.986115673798 39.8030010721959, -104.986117739053 39.80271946913421, -104.986108431539 39.8026540011825, -104.986165223716 39.80263457500491, -104.986298379275 39.8025962654638, -104.986431392171 39.80257740033971, -104.986678034116 39.8025539974789, -104.987064570428 39.8025440143782, -104.987165134665 39.8025414783257, -104.98744184722 39.8025429116238, -104.987442834831 39.8026106309304, -104.987447946072 39.8030066486786)))","597","C-4","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3144014","1717611","3144391","1717781","3144202","1717698",,,"b9d4a321-972f-4d6a-841c-6559dcf40910","59855.0874023438","1049.74128629326"
"MULTIPOLYGON (((-104.975522944611 39.7924299291872, -104.975956484538 39.7924325455449, -104.975958222199 39.7918432468935, -104.975960154727 39.7911089100072, -104.977712391219 39.791116694531, -104.977843757077 39.7911172770892, -104.97783838636902 39.791838101359, -104.97783781878302 39.791914278587, -104.978216202513 39.79191618452491, -104.97828238614 39.7919165403098, -104.978282559752 39.7920550475837, -104.978282962792 39.7923759143136, -104.978281758811 39.7924501906474, -104.9782814 39.7924731802362, -104.978279364232 39.7925860521094, -104.97827271101 39.7928859588239, -104.978269525787 39.7929991794621, -104.978209032331 39.7929986826728, -104.97815654388401 39.7929984500931, -104.977068807042 39.7929949976022, -104.976614500329 39.7929929793657, -104.975518767211 39.7929881044106, -104.975522944611 39.7924299291872)))","598","I-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3146609","1713465","3147386","1714150","3146998","1713807",,,"e2b5b1a1-676c-4cce-8d2c-2add151b6e5d","436047.834472656","2919.34850512215"
"MULTIPOLYGON (((-104.979644613716 39.8181254558346, -104.979966507174 39.8177635973376, -104.980371732587 39.817285206246, -104.98136881438701 39.816481599485, -104.98146068374 39.816414060469, -104.98167750178801 39.8164189036596, -104.982954247958 39.8164258868619, -104.982949620159 39.8166509720414, -104.982908731227 39.8177294227769, -104.982177085568 39.8181421049763, -104.98128605109501 39.8186446720825, -104.979894007409 39.819457286558, -104.979864212628 39.8194745411955, -104.979859298548 39.8194571333195, -104.979668787739 39.8185453475393, -104.979529806419 39.8182052454141, -104.97958003571101 39.81819265644, -104.979644613716 39.8181254558346)))","599","C-4","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3145248","1722674","3146227","1723791","3145738","1723126",,,"41906e9a-92c5-4057-b21a-26dfc0bec92f","595993.763183594","3287.21536701613"
"MULTIPOLYGON (((-104.972890384312 39.7972092595221, -104.972886512586 39.7964623158554, -104.972725172196 39.7964631949894, -104.972265232614 39.7964579321104, -104.972221048706 39.7964572765747, -104.972221090056 39.7964517863357, -104.972223044929 39.7963891127509, -104.972266342562 39.7963893067792, -104.972766404959 39.7963830821344, -104.972947924948 39.7963804631148, -104.97294903985402 39.7962322266454, -104.972862444778 39.7962318390749, -104.972274350388 39.79623172172211, -104.972227495874 39.7962312829888, -104.97223529095201 39.7959444432091, -104.972248059762 39.7955878515214, -104.972248328519 39.7955521649554, -104.973117236446 39.795556055579, -104.973820073305 39.7955591979122, -104.974673894136 39.7955630096407, -104.974674137532 39.7956007002087, -104.974771430316 39.7956037006491, -104.974996190882 39.7956069976621, -104.975716363482 39.7956129225729, -104.975723918494 39.7956129848023, -104.97569503688 39.7957221499929, -104.975692119602 39.7962576052725, -104.97544718320802 39.79649358575211, -104.97520960594 39.7967224763219, -104.974906036232 39.797014943022, -104.974823351418 39.7970946018821, -104.974479442718 39.7974259263917, -104.97381991452302 39.7982550108982, -104.973773043628 39.7983071731524, -104.973526909978 39.7983037854547, -104.973027496199 39.7982968192617, -104.972199273238 39.7982852608846, -104.972200140506 39.7978354255742, -104.972200599 39.7975973628016, -104.972201724599 39.7972116656761, -104.972201765951 39.7972061754387, -104.972254257529 39.7972064106721, -104.972890384312 39.7972092595221)))","600","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3147323","1715089","3148310","1716090","3147816","1715550",,,"43d2c6ca-b245-4108-a25d-856e57704da4","695369.740722656","4369.39985501286"
"MULTIPOLYGON (((-104.97170166978502 39.7982782256914, -104.97169971686 39.7979471902967, -104.971697329493 39.7975951062928, -104.971695455865 39.797292895886, -104.971695502584 39.7972080233091, -104.971694916511 39.7971284095462, -104.971693518675 39.7968811054562, -104.971690938532 39.7963972502541, -104.971689571607 39.7962245245074, -104.971332829088 39.796220635946, -104.971256318747 39.7962200636969, -104.971171506499 39.7962192253519, -104.97108462007 39.7962181488626, -104.971087711168 39.7959264838875, -104.971091465248 39.7955469750321, -104.971154038468 39.7955472560389, -104.972046967276 39.7955512624249, -104.972220748849 39.7955520413596, -104.972248328519 39.7955521649554, -104.972248059762 39.7955878515214, -104.97223529095201 39.7959444432091, -104.972227495874 39.7962312829888, -104.972223044929 39.7963891127509, -104.972221090056 39.7964517863357, -104.972221048706 39.7964572765747, -104.972220886665 39.7964631022755, -104.972201546715 39.7971565318831, -104.97220174034 39.7972003471115, -104.972201765951 39.7972061754387, -104.972201724599 39.7972116656761, -104.972200599 39.7975973628016, -104.972200140506 39.7978354255742, -104.972199273238 39.7982852608846, -104.972136999306 39.7982842954832, -104.971907175283 39.7982812062669, -104.971756234686 39.7982789279785, -104.97170166978502 39.7982782256914)))","601","I-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3148300","1715089","3148626","1716085","3148463","1715212",,,"89116dc2-9525-48fa-8a62-87c2f2c39f29","186887.865234375","2623.31379771104"
"MULTIPOLYGON (((-104.974835163402 39.8019376473322, -104.974835614319 39.8018774835792, -104.974844322517 39.8001219625931, -104.974855888941 39.8001220141667, -104.975369556822 39.8001243034147, -104.975357393486 39.80083777438, -104.975356857651 39.8009489528736, -104.975356578467 39.8009862406897, -104.97535590732 39.8011154911849, -104.975355417992 39.8012600698869, -104.975354352629 39.8014023583429, -104.97535195403302 39.8018811573615, -104.975352088161 39.8019424675562, -104.974866897748 39.8019377888284, -104.974842281386 39.8019376790704, -104.974835163402 39.8019376473322)))","602","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3147413","1716750","3147561","1717412","3147487","1717081",,,"ab72502a-f2a7-4ade-8d9b-4ddd027e38f8","96373.1938476563","1616.59606705512"
"MULTIPOLYGON (((-104.979224476871 39.8012138726876, -104.979229434297 39.8009858137396, -104.978842109307 39.8009831854149, -104.978312428284 39.80097969657681, -104.978257545899 39.8009815123702, -104.97814811007 39.8009807987611, -104.978123197462 39.8009806883747, -104.97813187388202 39.8001342880567, -104.978154413589 39.8001343879288, -104.978258511448 39.8001348491239, -104.978317528189 39.8001353393181, -104.979313486936 39.8001317398095, -104.979320257079 39.799460108996, -104.979321639021 39.7992741272734, -104.98000464315702 39.799277144845405, -104.980471743284 39.7992792062538, -104.980489537575 39.7992792847469, -104.98048469163 39.8000129200375, -104.98083110435701 39.8000126174388, -104.980837262934 39.8000220240434, -104.980836534138 39.8001203907428, -104.980805395449 39.8001200247099, -104.980482420103 39.8001192867856, -104.980471947086 39.8012118326873, -104.980457416377 39.8012115398229, -104.97963407381 39.8012129378787, -104.979229518726 39.801213894981, -104.979224476871 39.8012138726876)))","603","I-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3145877","1716434","3146638","1717131","3146258","1716783",,,"7295a443-6706-4bb5-a035-af6af7c9d4ea","339956.389648438","2927.14604870503"
"MULTIPOLYGON (((-104.978056256726 39.8145862848971, -104.978056301038 39.8145803371777, -104.978204022481 39.81458144913191, -104.97923842377 39.8145819086652, -104.979238635359 39.8145724622809, -104.979284179048 39.8145725617347, -104.980402671403 39.8145750198308, -104.980400842314 39.8148056989845, -104.980394425417 39.8156146280045, -104.980394047966 39.8156620809578, -104.980386474019 39.8157777047741, -104.978194294681 39.8157680149397, -104.978148313579 39.8157680400239, -104.978045977453 39.8157669003452, -104.978056256726 39.8145862848971)))","604","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3145971","1722008","3146628","1722444","3146300","1722227",,,"db246465-1bec-4ce4-997d-32c741547e76","286910.679199219","2190.46106045932"
"MULTIPOLYGON (((-104.98290238825301 39.822567554809304, -104.98285650683 39.8216291871493, -104.982867121951 39.8208342742446, -104.98287800816001 39.8200427937634, -104.984418355173 39.8200371916422, -104.984987380013 39.8200353339935, -104.986343784608 39.8197070295299, -104.986396129756 39.819527219362, -104.986408299615 39.8194858658749, -104.986422294682 39.8194383436761, -104.986571757719 39.8194865783608, -104.986701093515 39.8195285484943, -104.987199797357 39.8196897122666, -104.987199268845 39.820126651843, -104.9874030742 39.820127538784, -104.987466852733 39.8201282738002, -104.98760628122 39.8201291090661, -104.987994907395 39.8201305699164, -104.988000708809 39.8224216790721, -104.987987652001 39.8224220798592, -104.987658638688 39.8224215645918, -104.98758268959001 39.822421463051, -104.987395177648 39.8224229349952, -104.987223523867 39.8224323573377, -104.987223489672 39.8224218304174, -104.987223460685 39.8224128083654, -104.987222566943 39.8221378466161, -104.98711362042 39.8221126371471, -104.986948513405 39.822084636224, -104.98693733289 39.8220836152828, -104.986379054148 39.8220897489153, -104.986297468574 39.8221256721493, -104.986235852638 39.8221528034632, -104.986266624003 39.8221944799762, -104.986263823358 39.8221977419656, -104.986238979844 39.8222266850225, -104.986227515649 39.82223811082021, -104.986221897978 39.8222437071541, -104.986174217548 39.82224352423481, -104.985626519178 39.822248892623705, -104.985618960288 39.8222489668552, -104.985611839579 39.822249025127, -104.985046922742 39.8222536847515, -104.985042833464 39.822581047731, -104.98290238825301 39.822567554809304)))","605","P-U-D","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3143818","1723768","3145265","1724915","3144542","1724368",,,"6f40087a-f778-4bd0-93f9-f5e4c50974c3","1287612.47607422","5167.72185050774"
"MULTIPOLYGON (((-104.978112807074 39.805561472613, -104.97811347853 39.8055111468936, -104.978119410487 39.805511173177, -104.978214618398 39.8055115949848, -104.97950869193801 39.8055150329302, -104.981078037294 39.80551578070121, -104.982641449034 39.8055167102669, -104.982779667061 39.8055168597608, -104.983214483061 39.8055183107988, -104.983208249081 39.80555923268971, -104.983143695599 39.8060272348684, -104.98311963267 39.8063137739061, -104.98308959739 39.8067263371065, -104.983085099682 39.8073359803269, -104.983080057386 39.8073359581986, -104.982665665496 39.807338714219, -104.982506108542 39.8073357256593, -104.97974262902 39.8073242383896, -104.97973851245 39.8077188425803, -104.979736334778 39.808012111695, -104.979733114099 39.8084458388112, -104.979774342931 39.8084460209076, -104.980100614275 39.8084474614492, -104.980095054624 39.8090767734904, -104.980093919889 39.8091497449783, -104.980112309914 39.8091498261466, -104.981603069841 39.8091589128129, -104.981600365652 39.8090834079918, -104.981600843959 39.8086178703747, -104.981873132924 39.808619068412305, -104.982516185767 39.8086218952663, -104.983074399442 39.8086254901537, -104.983072456738 39.8090496145861, -104.983071631406 39.8091614777359, -104.98304838912202 39.8109848720609, -104.98233507144302 39.8109666229975, -104.982289405168 39.8109658682582, -104.981613233031 39.8109643332428, -104.980425930112 39.8109623585507, -104.98042592447501 39.8109696808339, -104.97822919413102 39.8109627089387, -104.978154445657 39.8109623778163, -104.97807228336401 39.810961785031, -104.978072855216 39.8091728343883, -104.978083324641 39.8082452325729, -104.978089107096 39.807707885506, -104.978098005311 39.80770792493281, -104.978103937454 39.807707951217, -104.978148133623 39.8077079182655, -104.978193262206 39.8077021702631, -104.979494108099 39.8077177628169, -104.979497039622 39.8073231533918, -104.97949928965 39.8070202763195, -104.9795068876 39.8059974940394, -104.978205988462 39.8059933395767, -104.978116711895 39.8059929440455, -104.978109593497 39.8059929125052, -104.978112807074 39.805561472613)))","606","I-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3145198","1718702","3146635","1720694","3145916","1719035",,,"2e680ec7-d69b-4638-ae8d-a00f43c2b071","2027215.38183594","9874.02884429065"
"MULTIPOLYGON (((-104.382373933293 39.759937484616, -104.382371709521 39.7600211985539, -104.390593053176 39.7600534482438, -104.392648387556 39.7600615925068, -104.392647365216 39.7601450890381, -104.392619267895 39.7627122371592, -104.39262352091701 39.7636253529573, -104.39260613799601 39.7654014652531, -104.39097985404601 39.7653783757924, -104.390942274604 39.7666294675756, -104.39100679830402 39.7666923045794, -104.390979827708 39.7667105819435, -104.390919817002 39.7667560020222, -104.390859415704 39.7668073667597, -104.390805260792 39.7668574176239, -104.390751900949 39.7669134243248, -104.390705684 39.7669676680456, -104.390659380104 39.7670274017311, -104.390621115617 39.7670849233297, -104.39058364982 39.7671481720283, -104.390550604894 39.7672130638646, -104.390535877211 39.7672444971693, -104.387144687215 39.7672413129691, -104.386761363504 39.7672411202165, -104.386333869796 39.767240737127, -104.386335793119 39.7673249476695, -104.386315093068 39.7682920484923, -104.386294507652 39.7693078809093, -104.386272759774 39.7703408606886, -104.386252205853 39.7713546335748, -104.386230562117 39.772380978836, -104.386209850698 39.7734045871259, -104.38624085777501 39.7744760423848, -104.386239803739 39.7745423794628, -104.383466893317 39.7745113091873, -104.382222688987 39.7744999600462, -104.382067462762 39.7744913938504, -104.381910747032 39.7744832708695, -104.376864851181 39.77445628836911, -104.376748810987 39.7744817201231, -104.37615682480002 39.7744746977043, -104.375078124182 39.7744781222849, -104.373301392135 39.7744867553187, -104.370810774547 39.7744908042413, -104.367691692445 39.77446999727851, -104.367694527627 39.7740742290447, -104.367707296262 39.77196222133, -104.367733615519 39.7708283933015, -104.358415514926 39.7707953678269, -104.358308499084 39.7707945587849, -104.358308720966 39.7695794881766, -104.358416583258 39.7695828220717, -104.367723244803 39.7695615172157, -104.367735341029 39.767527743619304, -104.367737770682 39.7672671818775, -104.367738794086 39.7672038185164, -104.367755689892 39.7672039810313, -104.37161633302 39.7672165717023, -104.375816694665 39.7672309078781, -104.376940829521 39.7672343170093, -104.377028494608 39.7599849835084, -104.381735621053 39.7600176735505, -104.381731046915 39.75993275111, -104.381745790562 39.7590083735796, -104.377146187462 39.7589664137978, -104.377043839997 39.7589713857626, -104.377087214172 39.7560781310379, -104.37715968440502 39.7527188868594, -104.382442916468 39.7527458379204, -104.38240705193 39.756130368034, -104.382373933293 39.759937484616)))","607","A-2","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3311306","1700998","3320928","1708962","3316117","1707618",,,"000e0950-dc26-4d15-aa7a-f446ce0cdb6c","29676115.3725586","37655.5615529254"
"MULTIPOLYGON (((-105.03579660706902 39.792951058900506, -105.035230458835 39.79295523136081, -105.03523091549701 39.7928863742584, -105.035231786336 39.7927550653605, -105.035232792197 39.7926033967123, -105.035731579615 39.7926053641875, -105.035796533413 39.7926040188733, -105.03579660706902 39.792951058900506)))","608","R-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3130448","1713918","3130607","1714047","3130528","1713982",,,"e8426d22-3eda-4228-bdd0-b368d27e4c2d","20167.1557617188","572.111522461307"
"MULTIPOLYGON (((-104.988000708809 39.8224216790721, -104.987994907395 39.8201305699164, -104.98760628122 39.8201291090661, -104.98760848253 39.8199092751247, -104.987987316067 39.8199109221792, -104.988512211451 39.8199800017381, -104.989608242604 39.8201240732914, -104.989606742555 39.8203299555787, -104.98972026033 39.8203446307682, -104.989714244486 39.822754994577, -104.989714229844 39.8227608226617, -104.987997394354 39.8227533741046, -104.988000708809 39.8224216790721)))","609","I-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3143336","1723937","3143934","1724973","3143635","1724471",,,"4988aa70-d324-4a26-a2e7-dda6c1b51704","487045.178710938","3182.75610940408"
"MULTIPOLYGON (((-104.901789133369 39.9268100513661, -104.901785941144 39.9265927163035, -104.901722062548 39.9265923924311, -104.90071486056901 39.9265872812205, -104.900723921406 39.9255297845789, -104.901715064474 39.925534814365506, -104.901770028947 39.9255350930519, -104.90176277524901 39.9250631308913, -104.901753707737 39.9245948195495, -104.901753514331 39.9245826944521, -104.901747941305 39.9237058407547, -104.901747355523 39.9236353806256, -104.90180440014 39.92363544109391, -104.902885843766 39.9236397751826, -104.902875444216 39.9251572941726, -104.902864075973 39.9268159537374, -104.902841989969 39.9268158419647, -104.902829611129 39.9268157793162, -104.901849442924 39.9268108146221, -104.901789133369 39.9268100513661)))","610","A-1","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3167482","1761870","3168086","1763027","3167784","1762441",,,"8b59a072-c6a0-4c53-911a-8b402a04912e","474318.611328125","3528.27419755485"
"MULTIPOLYGON (((-104.828504751434 39.9709867708843, -104.828400706353 39.9709852640979, -104.828296064486 39.9709839825783, -104.828402312994 39.9708180543261, -104.828507059139 39.9706537187005, -104.828751554474 39.9702712602752, -104.828684997178 39.9704218593018, -104.828658392174 39.9704987980198, -104.82863891340301 39.970576692264906, -104.828623885232 39.9706555268263, -104.828615690434 39.9707348577472, -104.82861344373501 39.9708139937341, -104.828616094391 39.9708785173333, -104.828612283626 39.9709347690584, -104.828614445157 39.9709883096989, -104.828504751434 39.9709867708843)))","611","R-1-C","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3188151","1779002","3188277","1779264","3188214","1779198",,,"922c8d49-8cdc-4c49-a553-aeb469099e32","9157.21533203125","644.851372806264"
"MULTIPOLYGON (((-104.961868796219 39.993576191127, -104.961856405584 39.9935761239502, -104.961850471762 39.9935742669213, -104.961850854056 39.9935246301059, -104.961858430604 39.9935246735622, -104.964054238905 39.9935371650656, -104.964060881385 39.9926711510235, -104.96413195280802 39.9926721597462, -104.968531181725 39.9926650448935, -104.96889547656 39.9926680560773, -104.96707948955401 39.9906857703419, -104.967404528088 39.9906874652877, -104.968840202394 39.9907062831435, -104.968838842771 39.9908765880228, -104.968827962823 39.9922381616216, -104.969235623868 39.9927178511882, -104.96945523069101 39.9929757230645, -104.969763568556 39.9933376161775, -104.969997616347 39.9936133942063, -104.969404755704 39.9936170515578, -104.969392366537 39.9936170959786, -104.969267654496 39.9936169520464, -104.969255263562 39.9936169231737, -104.968996726438 39.9936157611287, -104.968984335708 39.993615705422, -104.968856652875 39.9936151313047, -104.968844262227 39.993615064861, -104.968677921138 39.9936138913648, -104.968665530572 39.9936138141801, -104.968462903932 39.9936129024718, -104.968450513203 39.9936128467091, -104.968236882914 39.9936118850915, -104.968224492186 39.9936118293051, -104.96801413326001 39.9936108820133, -104.968001742436 39.9936108387128, -104.96779851776802 39.9936103502882, -104.967786127068 39.9936102908817, -104.96758202168 39.9936082933765, -104.967569631293 39.9936081928453, -104.96735154009 39.993607209517, -104.967339149499 39.9936071357673, -104.967142179989 39.9936053859225, -104.96712978944 39.9936053067897, -104.96692507613702 39.9936050299597, -104.966912685207 39.9936050008412, -104.966700839339 39.9936040444991, -104.966688448708 39.99360397604221, -104.966488503626 39.9936024261237, -104.96647611301 39.9936023558575, -104.966256827301 39.99360201383, -104.966244436481 39.9936019703451, -104.96604032787 39.9936004008524, -104.96602793735 39.9936003180299, -104.965827689952 39.9935994125568, -104.965815299323 39.9935993440083, -104.965607324583 39.9935977562818, -104.965594934064 39.9935976734139, -104.965390820531 39.9935967497073, -104.965378429808 39.9935966936223, -104.965162420443 39.9935957156748, -104.965150029788 39.9935956506307, -104.964834695238 39.9935935628214, -104.964822304653 39.9935934888076, -104.964534920285 39.9935921862813, -104.964522529741 39.993592106875, -104.964327048968 39.9935901446323, -104.964314658657 39.9935900348244, -104.964018952287 39.9935880338577, -104.964006561703 39.9935879597584, -104.963729288833 39.9935867011576, -104.963716898113 39.9935866448983, -104.963491074739 39.9935856193331, -104.963478684019 39.9935855630488, -104.96317553772901 39.9935841856149, -104.963163146886 39.9935841453809, -104.962933452409 39.9935837480856, -104.962921061608 39.993583702465, -104.962727659362 39.9935821777181, -104.96271526895902 39.9935820802518, -104.962507591737 39.99358048842001, -104.962495201321 39.9935803927177, -104.96223667117 39.9935783420132, -104.962224280714 39.9935782516436, -104.961868796219 39.993576191127)))","612","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3148511","1786182","3150794","1787246","3149653","1787076",,,"d24b24d3-ca21-425c-bc32-853dabc15371","718196.439941406","7122.42549710746"
"MULTIPOLYGON (((-104.9664923409 39.9866470626664, -104.966504728792 39.9866470239108, -104.967677140744 39.986640328159, -104.967689531012 39.9866402821414, -104.968872618385 39.9866372040026, -104.968867675469 39.9872092847257, -104.968867400841 39.987284542125, -104.968860429907 39.9882741172626, -104.968859879704 39.9883523113889, -104.968845948925 39.9900352692494, -104.96884538420701 39.9901034483164, -104.96884533530502 39.9901092704825, -104.967652539497 39.9901039000961, -104.967653243524 39.9900114885196, -104.967654244485 39.9889432331473, -104.967664223723 39.988453067909, -104.966478593254 39.9884477178316, -104.966484897839 39.9876219602429, -104.9664923409 39.9866470626664)))","613","A-3","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3148842","1784704","3149508","1785969","3149175","1785338",,,"2669f4b5-534a-4626-a4f0-f17cf6a9b37b","641964.795898438","3855.89088788309"
"MULTIPOLYGON (((-105.001523383192 39.8236239091787, -105.001502925337 39.8236220353952, -105.001250158272 39.8236209656322, -105.001242148048 39.8236209317224, -105.000968317069 39.823619772182, -105.000957636771 39.8236197269432, -105.000846680343 39.8236192569057, -105.000846887368 39.8235485694414, -105.000848359359 39.8229672840967, -105.000848398481 39.8229617939045, -105.00084922982201 39.8227618568832, -105.000682203876 39.8227611491197, -105.000675083765 39.8227611189433, -105.0006751229 39.8227556287507, -105.00067682528102 39.8225168053616, -105.000683945368 39.8225168355378, -105.001449038489 39.8225228208168, -105.001567340659 39.8225239379651, -105.00160802233 39.8227331476015, -105.00163559633 39.8227691285079, -105.002183599137 39.823399628333, -105.002242042883 39.823543216102905, -105.002245521671 39.8235563043536, -105.00224489907401 39.8236269596756, -105.001983822762 39.8236258563813, -105.001523383192 39.8236239091787)))","614","C-0","http://www.adcogov.org/sites/default/files/Chapter%2003%20-%20Zone%20District%20Regulations_0.pdf","Unincorporated","3139815","1724867","3140258","1725268","3140036","1725068",,,"3c1b5be6-c2f5-4a9f-a748-60b4be2a8f06","123180.642089844","1547.39463589468"
