deviceNetType,deviceNetworkType,deviceSignalStrength,deviceNetOp,deviceSimOp,addressZip,latitude,longitude,location,Counties
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80229,39.880000000000003,-104.98,"(39.88, -104.98)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80216,39.799999999999997,-104.98,"(39.8, -104.98)",82
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80216,39.78,-104.98,"(39.78, -104.98)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80137,39.74,-104.6,"(39.74, -104.6)",1395
CDMA - EvDo rev. A,CDMA,-47,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80033,39.78,-105.09,"(39.78, -105.09)",1008
3G,,-47,Verizon Wireless,Verizon Wireless,80224,39.700000000000003,-104.91,"(39.7, -104.91)",1444
CDMA - EvDo rev. A,CDMA,-47,Verizon Wireless,Verizon Wireless,80230,39.770000000000003,-104.88,"(39.77, -104.88)",1444
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80104,39.369999999999997,-104.82,"(39.37, -104.82)",3133
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.91,"(40.09, -105.91)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81143,38.369999999999997,-106.04,"(38.37, -106.04)",1067
CDMA1xRTT,,-47,Verizon Wireless,Verizon Wireless,80459,40.1,-106.42,"(40.1, -106.42)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-105.95,"(40.09, -105.95)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.06,-105.92,"(40.06, -105.92)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-106.03,"(40.09, -106.03)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80019,39.74,-104.71,"(39.74, -104.71)",1395
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80018,39.65,-104.72,"(39.65, -104.72)",1395
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
,,-47,Verizon Wireless,Verizon Wireless,80206,39.71,-104.95,"(39.71, -104.95)",1444
,,-47,Verizon Wireless,Verizon Wireless,80206,39.71,-104.95,"(39.71, -104.95)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80239,39.770000000000003,-104.85,"(39.77, -104.85)",1444
3G,CDMA,-47,Verizon Wireless,Verizon Wireless,80230,39.71,-104.9,"(39.71, -104.9)",1444
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.1,-105.94,"(40.1, -105.94)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.090000000000003,-106.06,"(40.09, -106.06)",1450
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81003,38.270000000000003,-104.61,"(38.27, -104.61)",34
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81416,38.69,-108.01,"(38.69, -108.01)",1443
CDMA - eHRPD,CDMA,-47,Sprint,Sprint,80027,39.96,-105.18,"(39.96, -105.18)",85
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.14,-105.89,"(40.14, -105.89)",1450
,,-47,AT&T Wireless,AT&T Wireless,81433,37.799999999999997,-107.66,"(37.8, -107.66)",1068
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,80446,40.08,-105.94,"(40.08, -105.94)",1450
LTE,CDMA,-47,Verizon Wireless,Verizon Wireless,80305,40,-105.26,"(40.0, -105.26)",85
,,-47,Verizon Wireless,Verizon Wireless,80241,39.909999999999997,-104.98,"(39.91, -104.98)",82
,,-47,AT&T Wireless,AT&T Wireless,80202,39.75,-104.99,"(39.75, -104.99)",1444
CDMA1xEVDORevA,CDMA,-47,Verizon Wireless,Verizon Wireless,80104,39.369999999999997,-104.82,"(39.37, -104.82)",3133
CDMA - EvDo rev. A,CDMA,-47,Verizon Wireless,Verizon Wireless,80020,39.92,-105.08,"(39.92, -105.08)",86
CDMA1xEVDORevA,,-47,Verizon Wireless,Verizon Wireless,81143,38.11,-106.03,"(38.11, -106.03)",1067
LTE,CDMA,-48,Verizon Wireless,Verizon Wireless,80303,39.99,-105.23,"(39.99, -105.23)",85
LTE,CDMA,-48,Verizon Wireless,Verizon Wireless,80124,39.520000000000003,-104.87,"(39.52, -104.87)",3133
CDMA - EvDo rev. A,CDMA,-48,Verizon Wireless,Verizon Wireless,80528,40.46,-104.99,"(40.46, -104.99)",1012
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80446,40.14,-105.89,"(40.14, -105.89)",1450
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,81416,38.69,-108.01,"(38.69, -108.01)",1443
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,81003,38.28,-104.65,"(38.28, -104.65)",34
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,81003,38.28,-104.65,"(38.28, -104.65)",34
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80030,39.83,-105.01,"(39.83, -105.01)",82
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80905,38.83,-104.83,"(38.83, -104.83)",1447
LTE,CDMA,-48,Verizon Wireless,Verizon Wireless,80112,39.53,-104.86,"(39.53, -104.86)",3133
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80104,39.19,-104.85,"(39.19, -104.85)",3133
CDMA1xRTT,,-48,Verizon Wireless,Verizon Wireless,80221,39.799999999999997,-105,"(39.8, -105.0)",82
LTE,CDMA,-48,Verizon Wireless,Verizon Wireless,80303,40,-105.25,"(40.0, -105.25)",85
LTE,CDMA,-48,Verizon Wireless,Verizon Wireless,80303,39.99,-105.23,"(39.99, -105.23)",85
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80446,39.99,-105.86,"(39.99, -105.86)",1450
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80446,40.01,-105.93,"(40.01, -105.93)",1450
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80446,39.99,-105.83,"(39.99, -105.83)",1450
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80921,39.020000000000003,-104.83,"(39.02, -104.83)",1447
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,81416,38.74,-108.07,"(38.74, -108.07)",1443
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80905,38.83,-104.83,"(38.83, -104.83)",1447
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80905,38.83,-104.83,"(38.83, -104.83)",1447
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,81416,38.74,-108.07,"(38.74, -108.07)",1443
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80905,38.83,-104.83,"(38.83, -104.83)",1447
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80905,38.83,-104.83,"(38.83, -104.83)",1447
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
Unknown,CDMA,-48,Sprint,Sprint,80209,39.700000000000003,-104.95,"(39.7, -104.95)",1444
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,81003,38.270000000000003,-104.66,"(38.27, -104.66)",34
CDMA1xRTT,,-48,Verizon Wireless,Verizon Wireless,80221,39.81,-105,"(39.81, -105.0)",82
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80019,39.74,-104.71,"(39.74, -104.71)",1395
CDMA1xEVDORevA,CDMA,-48,Verizon Wireless,Verizon Wireless,80104,39.4,-104.85,"(39.4, -104.85)",3133
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80018,39.69,-104.72,"(39.69, -104.72)",1395
CDMA1xRTT,,-48,Verizon Wireless,Verizon Wireless,80015,39.6,-104.74,"(39.6, -104.74)",1395
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80020,39.909999999999997,-105.06,"(39.91, -105.06)",86
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80903,38.82,-104.82,"(38.82, -104.82)",1447
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80022,39.92,-104.7,"(39.92, -104.7)",82
Unknown,CDMA,-48,Sprint,Sprint,80304,40.020000000000003,-105.28,"(40.02, -105.28)",85
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80221,39.799999999999997,-105.02,"(39.8, -105.02)",82
LTE,CDMA,-48,Verizon Wireless,Verizon Wireless,80239,39.770000000000003,-104.85,"(39.77, -104.85)",1444
CDMA1xEVDORevA,CDMA,-48,Verizon Wireless,Verizon Wireless,81506,39.090000000000003,-108.55,"(39.09, -108.55)",1015
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80022,39.83,-104.92,"(39.83, -104.92)",82
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80903,38.83,-104.82,"(38.83, -104.82)",1447
CDMA1xEVDORevA,,-48,Verizon Wireless,Verizon Wireless,80022,39.83,-104.92,"(39.83, -104.92)",82
CDMA - EvDo rev. A,CDMA,-48,Sprint,Sprint,80031,39.86,-105.05,"(39.86, -105.05)",82
