"devicenettype","devicenetworktype","deviceroaming","devicesignalstrength","latencyaverage","latencystatus","downloadspeed","downloadstatus","islatency","uploadspeed","uploadstatus","devicenetop","devicesimop","addresszip","latitude","longitude","location"
"1xEVDO REVA","GSM","false","-51","441.2","success","3860.31","success","false","440.3","success","Verizon Wireless","Verizon Wireless","80904","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-75",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","CDMA","false","-67",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","CDMA","false","-67","389","success","4011.01","success","false","404.42","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","CDMA","false","-61",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","CDMA","false","-55","370.2","success","4320.68","success","false","452.74","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-113","250.8","success","370.57","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-113","395.6","success","436.06","success","false","76.22","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-113","654.20000000000005","success","303.25","success","false","134.80000000000001","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-111","435.2","success","48.82","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-111","501.6","success","123.6","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-109","496","success","465.83","success","false","261","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-109","782","success","565.38","success","false","206.87","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-107",,"error","61.51","success","false","114.11","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-107","359.8","success","788.16","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-107","460.6","success","206","success","false","282.42","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-105","295.2","success","443.01","success","false","71.91","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-103","375.2","success","233.18","success","false","97.73","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-101","232","success","555.08000000000004","success","false","370.16","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-101","653.6","success","781.57","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-101","2328.6","success","26.29","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-99",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-99","350","success","510.02","success","false","130.46","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-99","478","success","153.63","success","false","32.18","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-99","575.6","success","102.97","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-99","783.2","success","520.02","success","false","33.07","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-97","289.60000000000002","success","693.1","success","false","273.89999999999998","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-97","290","success","152.21","success","false","67.959999999999994","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-97","486.6","success","406.59","success","false","171.39","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-95","275","success","497.81","success","false","337.62","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.81","(38.81, -104.81)"
"1xEVDO REVA","GSM","false","-95","406.2","success","36.25","success","false","28.63","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-95","428.2","success","340.03","success","false","153.68","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-95","795","success","150.82","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-93","257.8","success","411.48","success","false","9.3699999999999992","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-93","281.2","success","105.31","success","false","78.11","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-93","282.39999999999998","success","314.89","success","false","191.83","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-93","342","success","738.61","success","false","234.59","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-93","510.2","success","217.02","success","false","11.8","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-93","599","success","330.78","success","false","180.2","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-91","371","success","425.26","success","false","245.21","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-91","395.2","success","516.79999999999995","success","false","148.38999999999999","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-91","442.6","success","384.95","success","false","87.26","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-91","505.8","success","271.43","success","false","233.1","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-91","506.2","success","164.4","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-91","534","success","146.5","success","false","193.29","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-89","207.8","success","853.23","success","false","414.56","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-89","221.8","success","206.12","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-89","249.2","success","320.45999999999998","success","false","122.31","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-89","386.8","success","1233.26","success","false","257.52999999999997","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-89","634.6","success","571.17999999999995","success","false","57.09","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-89","1418.6","success","105.2","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-89","3123","success","348.53","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-87","211.6","success","875.54","success","false","370.55","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-87","227.8","success","1132.45","success","false","345.76","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-87","289","success","1152.8499999999999","success","false","391.32","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-87","291.2","success","24.98","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-87","326","success","727.47","success","false","207.26","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-87","1156.4000000000001","success","349.89","success","false","298.35000000000002","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-85","244.2","success","309.37","success","false","342.33","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-85","331.8","success","1396.52","success","false","424.97","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-85","350.4","success","741.33","success","false","221.28","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-85","351","success","393.26","success","false","247.36","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-85","434.8","success","1441.09","success","false","427.32","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-85","1081","success","112.65","success","false","27.64","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.85","(38.8, -104.85)"
"1xEVDO REVA","GSM","false","-83",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-83","205.2","success","602.53","success","false","331.13","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-83","236","success","412.23","success","false","326.18","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-83","278","success","392.33","success","false","427.98","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-83","279","success","943.26","success","false","288.18","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-83","290.2","success","1206.97","success","false","387.13","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-83","292.39999999999998","success","740.3","success","false","393.93","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-83","346","success","884.62","success","false","362.37","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-83","346.4","success","956.91","success","false","306.73","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.85","(38.8, -104.85)"
"1xEVDO REVA","GSM","false","-83","353.8","success","1175.96","success","false","199.21","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-83","356.4","success","527.20000000000005","success","false","300.94","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-83","366.2","success","527.78","success","false","141.91999999999999","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-83","447","success","883.28","success","false","255.08","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-83","514.4","success","494.47","success","false","200.53","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-83","543.4","success","102.66","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-83","598","success","784.69","success","false","211.56","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-83","616.6","success","1038.94","success","false","195.14","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-83","619.6","success","1180.55","success","false","188.2","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-81","204","success","614.02","success","false","379.56","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-81","223.4","success","1113.05","success","false","390.05","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-81","234.6","success","913.05","success","false","405.61","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-81","282.2","success","632.96","success","false","348.61","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-81","305.60000000000002","success","4067.46","success","false","516.65","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-81","334.2","success","140.66","success","false","136.97","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.84","(38.81, -104.84)"
"1xEVDO REVA","GSM","false","-81","341.4","success","1570.81","success","false","334.09","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.81","(38.81, -104.81)"
"1xEVDO REVA","GSM","false","-81","360.4","success","300.64999999999998","success","false","284.08","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-81","405.6","success","685.57","success","false","277.69","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-81","416.2","success","387.92","success","false","110.48","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-81","472","success","124.67","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.85","(38.84, -104.85)"
"1xEVDO REVA","GSM","false","-81","662.6","success","1171.23","success","false","245.59","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-81","897.4","success","124","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.83","(38.8, -104.83)"
"1xEVDO REVA","GSM","false","-79",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-79","145.6","success","5113.16","success","false","791.38","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.82","(38.85, -104.82)"
"1xEVDO REVA","GSM","false","-79","226.6","success","942.28","success","false","433.74","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-79","248.2","success","485.6","success","false","358.41","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-79","264.39999999999998","success","511.53","success","false","231.91","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-79","274.2","success","480.92","success","false","252.34","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-79","275.60000000000002","success","653.77","success","false","205.61","success","Verizon Wireless","Verizon Wireless","80905","38.86","-104.83","(38.86, -104.83)"
"1xEVDO REVA","GSM","false","-79","290","success","1348.66","success","false","330.85","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-79","313.2","success","2558.83","success","false","444.03","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.81","(38.79, -104.81)"
"1xEVDO REVA","GSM","false","-79","316.60000000000002","success","1333.48","success","false","321.33999999999997","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-79","356","success","859.29","success","false","244.45","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-79","362.6","success","649.37","success","false","235.32","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-79","411.4","success","433.89","success","false","65.19","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-79","459.8","success","96.89","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-79","467","success","262.5","success","false","211.12","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-79","543.79999999999995","success","93.75","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-77",,"error","2.02","success","false","0","timeout","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-77","221","success","1215.01","success","false","418.34","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-77","270.39999999999998","success","696.18","success","false","372.36","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-77","379.8","success","3321.11","success","false","393.88","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-77","394.6","success","1513.53","success","false","316.93","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-77","429.4","success","334.6","success","false","0","error","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-77","914.8","success","125.72","success","false","48.15","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-77","1132.5999999999999","success","300.47000000000003","success","false","239.62","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-75","140.80000000000001","success","6353.72","success","false","886.68","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-75","146","success","1657.15","success","false","796.13","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-75","175.6","success","8338.9500000000007","success","false","911.48","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-75","188.8","success","2479.11","success","false","702.27","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-75","226.4","success","548.30999999999995","success","false","166.88","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-75","253.2","success","1418.52","success","false","134.88999999999999","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-75","352","success","428.58","success","false","259.64999999999998","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-75","456.4","success","350.88","success","false","266.55","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-75","477.2","success","2062.36","success","false","348.63","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-75","512.4","success","906.06","success","false","203.3","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.85","(38.82, -104.85)"
"1xEVDO REVA","GSM","false","-75","619","success","212.23","success","false","226.27","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-75","979.6","success","125.33","success","false","60.34","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.83","(38.81, -104.83)"
"1xEVDO REVA","GSM","false","-75","1330.8","success","574.54999999999995","success","false","76.489999999999995","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-75","1435.8","success","119.56","success","false","28.58","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-73",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-73","279.2","success","1101.3","success","false","347.85","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-73","292.2","success","996.02","success","false","255.01","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.82","(38.8, -104.82)"
"1xEVDO REVA","GSM","false","-73","359.8","success","2558.11","success","false","435.43","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-73","368.2","success","1563.56","success","false","321.35000000000002","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.81","(38.81, -104.81)"
"1xEVDO REVA","GSM","false","-73","395.2","success","925.08","success","false","243.66","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-73","433.8","success","4243.08","success","false","381.96","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-71",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-71",,"Error",,,"true",,,"Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-71","196.8","success","3385.39","success","false","549.61","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-71","224","success","1664.93","success","false","413.28","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-71","267.60000000000002","success","2004.45","success","false","382.67","success","Verizon Wireless","Verizon Wireless","80905","38.79","-104.8","(38.79, -104.8)"
"1xEVDO REVA","GSM","false","-71","273.60000000000002","success","1151.18","success","false","369.61","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-71","281.60000000000002","success","5411.77","success","false","548.88","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-71","286.60000000000002","success","1051.9000000000001","success","false","347.77","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-71","379.8","success","1587.3","success","false","305.77999999999997","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
"1xEVDO REVA","GSM","false","-71","398.8","success","2165.48","success","false","377.46","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.85","(38.83, -104.85)"
"1xEVDO REVA","GSM","false","-71","404.8","success","317.38","success","false","64.05","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-71","481.8","success","540.92999999999995","success","false","363.27","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-71","512","success","308.81","success","false","171.25","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-71","515.79999999999995","success","1092.45","success","false","370.39","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.8","(38.8, -104.8)"
"1xEVDO REVA","GSM","false","-69","139.6","success","2417.5500000000002","success","false","723.44","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.84","(38.8, -104.84)"
"1xEVDO REVA","GSM","false","-69","181.4","success","6331.37","success","false","872.64","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-69","230","success","927.09","success","false","431.46","success","Verizon Wireless","Verizon Wireless","80905","38.840000000000003","-104.83","(38.84, -104.83)"
"1xEVDO REVA","GSM","false","-69","260","success","2124.15","success","false","437.4","success","Verizon Wireless","Verizon Wireless","80905","38.799999999999997","-104.81","(38.8, -104.81)"
"1xEVDO REVA","GSM","false","-69","288.8","success","4970.3599999999997","success","false","533.19000000000005","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.83","(38.82, -104.83)"
"1xEVDO REVA","GSM","false","-69","364.8","success","3945.19","success","false","447.8","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-69","376.6","success","1110.3599999999999","success","false","422.51","success","Verizon Wireless","Verizon Wireless","80905","38.85","-104.83","(38.85, -104.83)"
"1xEVDO REVA","GSM","false","-69","412.6","success","237.27","success","false","81.72","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.83","(38.83, -104.83)"
"1xEVDO REVA","GSM","false","-69","530.6","success","172.49","success","false","23.83","success","Verizon Wireless","Verizon Wireless","80905","38.82","-104.84","(38.82, -104.84)"
"1xEVDO REVA","GSM","false","-69","957.2","success","542.49","success","false","406.72","success","Verizon Wireless","Verizon Wireless","80905","38.83","-104.84","(38.83, -104.84)"
"1xEVDO REVA","GSM","false","-67","136","success","12595.19","success","false","964.54","success","Verizon Wireless","Verizon Wireless","80905","38.81","-104.82","(38.81, -104.82)"
