"the_geom","irisyear","dvmt","fips","route","segmid","length_","hpmsid","fipscounty","funcclassi","govlevel","adminclass","population","urban","uabname","naaqsid","nhsdesig","specialsys","access_","trkrestric","priiri","priiridate","pripsi","prirutting","prifaultin","prifatigue","pritranscr","prislabcra","hutf_projy","builtyr","hutf_inspy","priyrrehab","pritreatme","prisurf","prisurfwd","thrulnqty","prithrulnw","operation","rrxid","strid","region","tprid","terrain","forestrout","routesign","routesignq","jursplit","routename","fromfeatur","segmdir","tofeature","segmprefix","countstati","aadt","countyear","volumegrou","aadtyr","aadtderiv","dhv","dd","aadtsingle","aadtcomb","pctpksu","pctpkcomb","pctoffpksu","pctoffpkco","yr20factor","hovtype","hovlnqty","tollid","tolltype","tollcharge","hpms_yradd","hpms_yrins","rigidthick","flexthick","basetype","basethick","median","medianwd","priinshldw","prioutshld","prioutsh_1","secinshldw","curves_a","curves_b","curves_c","curves_d","curves_e","curves_f","grades_a","grades_b","grades_c","grades_d","grades_e","grades_f","pkpark","widenobsta","widenfeas","sightdist","speedlim","intersecti","ltturnln","rtturnln","signaltype","greentime","signalqty","stopqty","nonctrlqty","roadterrai","lrsroute","frommeas","tomeas","gisid","fundid","shape_leng"
"MULTILINESTRING ((-106.04186106353596 39.48407347544075, -106.04183223669789 39.48410277512769, -106.0417608906631 39.484175261549375, -106.04171649220325 39.48423102099047, -106.04168295893217 39.484277369781665, -106.04164818091552 39.48433206087935, -106.04162360568412 39.48437580538293, -106.04159314327336 39.48443704659567, -106.04156880636752 39.48449004817939, -106.04155399747277 39.484528178474314, -106.0415397663763 39.48457425294352, -106.04151815979556 39.484653905100856, -106.04149125715001 39.48475317172288, -106.04145930702717 39.484865725336185, -106.041419817605 39.48500468587668, -106.04138749991424 39.48512028599316, -106.04136349612038 39.48521123599794, -106.04133242312263 39.48531509126368, -106.04131355410554 39.48536870044297, -106.04127907231998 39.485450225996715, -106.04126292402329 39.48548189883869, -106.04123632888805 39.485527080469154, -106.04120384596835 39.485583201533785, -106.04114842249474 39.48564195742403, -106.04081850372394 39.48588728089585))","2015","518","8400","WELLINGTORD","310.0","0.14","117-2015-420","117","6","4","2","2","9811",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1982",,"0.0","1","24.0","2.0","12.0","2",,,"3","11","1",,"0","0","0","WELLINGTON RD","HIGH ST N","NE","GOLD FLAKE DR N",,"204098","3700","2015","3","2015","0","12.5","59.0","40.0","7.0","0.0","0.0","1.1","0.2","1.31",,,,,,"2015",,,,"0.0",,"0",,,"0",,,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",,,,,,"0.0","0.0","0.0",,,,,"0","117-0-2013-0282","0.24","0.38","08400WELLINGTORD  310","FedAid","225.99891555411355"
"MULTILINESTRING ((-105.12069763002268 39.808753922906504, -105.1204658917626 39.80875348571051, -105.12001759098315 39.808752632527714, -105.11988011557968 39.80874734605354, -105.11977346240222 39.80874324284284))","2015","90","3455","ALLENDALEDR","5000","0.05",,"59","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,"1998","1995","2012",,"0.0","1","44.0","2.0","12.0","2",,,"1","2","1",,"0","0","0","ALLENDALE DR","PARFET ST","E","OWENS ST",,"201268","1800","2013","2","2015","2","10.5","59.0","10.0","2.0","0.0","0.0","0.6","0.1","1.5",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","059-0-2013-2248","0.47","0.52","03455ALLENDALEDR 5000","FedAid","79.13255590249709"
"MULTILINESTRING ((-105.07161522493719 39.66776490807318, -105.07150947697195 39.667765359548696, -105.06746606360161 39.667776106516186))","2015","1760","43000","YALE     AV","900.0","0.22",,"59","4","4","2","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2005","1995","2005",,"0.0","1","43.0","2.0","10.0","2",,,"1","2","1",,"0","0","3","YALE AV","PIERCE ST","E","LAMAR ST","W","201236","8000","2013","4","2015","2","10.5","59.0","140.0","50.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","059-0-2013-9688","0.02","0.24","43000YALE     AV  900","FedAid","355.88395788825386"
"MULTILINESTRING ((-105.07712797252125 40.54578868365472, -105.07735206849144 40.54579101468432, -105.07803475508717 40.54579814566414, -105.07848536881535 40.54580969735056, -105.07863905778807 40.545812715576616, -105.07866394107886 40.545812943005714, -105.07867951052391 40.54581280627923, -105.07869505317566 40.54581248038095, -105.07871059558207 40.545811945022656, -105.07872615840596 40.54581119681196, -105.07874167226925 40.54581023917447, -105.07875713864011 40.54580906535248, -105.07877264463986 40.54580769668288, -105.07878803820813 40.545806124260395, -105.07880344333199 40.54580433561319, -105.07881879656584 40.54580235781141, -105.07883409640439 40.545800166081484, -105.07884934583154 40.54579778744822, -105.07886454331685 40.54579517574184, -105.07887966234914 40.54579238278194, -105.07889473093533 40.54578937363971, -105.0789097166264 40.54578617198582, -105.07892464749668 40.545782800323536, -105.07893947919499 40.54577920350334, -105.07895422651632 40.545775409668146, -105.07896889681518 40.545771396290576, -105.07898346063472 40.54576722082283, -105.07899790171403 40.54576286413208, -105.07901230265328 40.545758268729806, -105.0790265823508 40.54575351124758, -105.07904070093169 40.54574857707316, -105.07964336526224 40.54553297208077, -105.07967113254679 40.545522885436135, -105.07969702983843 40.545514354118495, -105.0797233029378 40.54550654663006, -105.07974991043312 40.54549939655815, -105.07977681699505 40.545492987259706, -105.07980400046128 40.54548730185805, -105.07983143280484 40.54548235726416, -105.07985907264336 40.545478111840055, -105.0798762387215 40.545476277913984, -105.07991487755463 40.54547186608939, -105.07994291417273 40.5454698433291, -105.08005176225447 40.54546998305457))","2015","1080","27425","SWALLOW  RD","400.0","0.15",,"69","5","4","2","4","30628",,"308","0","0","3","0","0.0",,"4.0",,,,,,"2005","1995","2005",,"0.0","1","54.0","2.0","12.0","2","089367U",,"4","3","1",,"0","0","0","SWALLOW RD","SH 287","W","MCCLELLAN DR",,"201466","7200","2013","4","2015","2","10.5","59.0","70.0","10.0","0.0","0.0","1.0","0.2","1.7",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-4584","1.01","1.16","27425SWALLOW  RD  400","FedAid","255.1058209831802"
"MULTILINESTRING ((-104.96605090268854 39.72559817083198, -104.96585989527622 39.725599016970556, -104.96539060780074 39.7255989410945, -104.96491539262705 39.72559900794657))","2015","1200","20000","6TH      AV","1801.0","0.06",,"31","3","4","1","4","23527",,"24","0","0","2","0","123.0","2014-04-11T00:00:00.000","4.0",,,,,,,"1995","1998",,"0.0","1","44.0","3.0","10.0","1",,,"1","2","1",,"0","0","0","E 6TH AVE","N WILLIAMS ST","E","N HIGH ST","E","107661","20000","2015","6","2015","0","9.0","100.0","440.0","280.0","0.1","0.0","2.2","1.4","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0633","1.13","1.19","200006TH      AV 1801","FedAid","97.31393845488999"
"MULTILINESTRING ((-104.88549421738271 39.60954271891933, -104.88549559702177 39.609648380823515, -104.88550210796015 39.610142201475774, -104.88550859869277 39.610636847644145, -104.8855748254141 39.61097866180681, -104.88571819628093 39.61142759655413, -104.885787702982 39.611598163157055, -104.88587141648027 39.611766076590214, -104.88599742741452 39.611969905266456, -104.88605354447665 39.612047072479015, -104.88621149104884 39.61223731525773, -104.88653531644198 39.61256297509297, -104.88751424872552 39.613596905417346))","2015","7500","33035","DTC      BD","100.0","0.3",,"5","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2007","1995","1998",,"0.0","1","48.0","4.0","10.0","2",,,"1","2","1",,"0","0","0","DTC BD","ORCHARD RD","N","DTC PY","S","201192","25000","2013","6","2015","2","10.5","59.0","430.0","180.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","005-0-2013-7046","0.0","0.3","33035DTC      BD  100","FedAid","498.7531814724857"
"MULTILINESTRING ((-103.81082667664309 40.24846593573001, -103.81082637863223 40.24850470891931, -103.81082637032578 40.248507954358814, -103.81082499993629 40.248698677358746, -103.81082648997996 40.24903883311621, -103.81082666068383 40.249075345332635, -103.81082666398899 40.2494320062072, -103.81082668046828 40.24976700484244, -103.81082668922852 40.24980697488022, -103.81082720631575 40.24988238851748))","2015","470","27810","WEST     ST","700.0","0.1",,"87","4","4","1","2","30817",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1996",,"0.0","1","36.0","2.0","12.0","2",,,"4","13","1",,"0","0","0","WEST ST","RAILROAD AV","N","KIOWA AV",,"200850","4700","2013","3","2015","2","10.5","59.0","80.0","9.0","0.2","0.0","1.8","0.2","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","087-0-2013-0888","0.76","0.86","27810WEST     ST  700","FedAid","157.23974509826508"
"MULTILINESTRING ((-104.84051969837363 39.7847510944364, -104.84047733756677 39.78475734668842, -104.8403031871218 39.784791494348426, -104.84015379159432 39.784832172150274, -104.84000851828898 39.78487605854418, -104.83987443126848 39.78493070927757, -104.83966288673349 39.785021474723536))","2015","215","20000","ANDREWS  DR","12931.0","0.05",,"31","5","4","2","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,,,"2001",,"0.0","1","94.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","E ANDREWS DR","N TULSA CT","E","E ELGIN DR",,"202192","4300","2011","3","2015","3","11.0","56.0","80.0","30.0","0.0","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0767","0.37","0.42","20000ANDREWS  DR12931","FedAid","79.7155327462051"
"MULTILINESTRING ((-105.05289710921002 39.94318545480114, -105.05289769686473 39.943475453629894, -105.05289769882921 39.94347610459361))","2015","200","9280","SHERIDAN BD","650.0","0.02",,"14","4","4","2","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2002","2002","2005",,"0.0","1","63.0","4.0","30.0","2",,,"1","2","1",,"0","0","0","SHERIDAN BD","136TH AV","N","WIDCH",,"203728","10000",,"5","2015","4","10.0","58.0","250.0","120.0","0.1","0.0","2.5","1.2","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","014-0-2013-0808","2.42","2.44","09280SHERIDAN BD  650","FedAid","32.259015156877005"
"MULTILINESTRING ((-104.90979522028104 39.737269244298055, -104.90936606413386 39.737269531744296, -104.908779867683 39.73727003332167, -104.9086530162419 39.7372701453161))","2015","144","20000","13TH     AV","6701.0","0.06",,"31","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2004","1995","1998",,"0.0","1","32.0","2.0","10.0","1",,,"1","2","1",,"0","0","0","E 13TH AVE","N NIAGARA ST","E","N NEWPORT ST","E","202250","2400","2013","3","2015","2","11.0","100.0","20.0","2.0","0.0","0.0","0.7","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0031","4.095","4.155","2000013TH     AV 6701","FedAid","97.87095331030619"
"MULTILINESTRING ((-104.54580238688165 40.44248618334298, -104.54580217493395 40.44256190934493, -104.54579220775348 40.44611399196873))","2015","575","123","55","1775.0","0.25",,"123","5","2","1","1","99999",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2007","2007","2007",,"0.0","1","24.0","2.0","12.0","2",,,"4","13","2",,"0","0","0","55","CR 62.5","N","CR 62.7",,"101732","2300","2013","3","2015","2","11.5","62.0","100.0","570.0","0.4","1.3","4.5","24.8","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","123-0-2013-1699","0.95","1.2","123  55          1775","FedAid","402.6905607725744"
"MULTILINESTRING ((-108.53735938109892 39.07166935095477, -108.53735605723782 39.07321008090217))","2015","100","31660","24TH     ST","150.0","0.1",,"77","5","4","1","3","34273",,"0","0","0","3","0","0.0",,"4.0",,,,,,,"1995","1995",,"0.0","1","36.0","2.0","12.0","2",,,"3","5","1",,"0","0","0","24TH ST","OURAY AV","N","GUNNISON",,"200065","1000","2015","2","2015","0","11.5","67.0","10.0","0.0","0.1","0.0","1.0","0.0","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","077-0-2013-2572","0.1","0.2","3166024TH     ST  150","FedAid","171.17611470732032"
"MULTILINESTRING ((-104.66221303755913 38.22581619988325, -104.66162394071847 38.225834921031876, -104.66065231425804 38.225865453406186, -104.6596049778771 38.22589818144978, -104.65957282190189 38.22589919448272, -104.65948580379501 38.22590193649158))","2015","255","62000","ONEAL    AV","300.0","0.15",,"101","5","4","1","3","72613",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2005","1995","2005",,"0.0","1","40.0","2.0","20.0","2",,,"2","4","1",,"0","0","0","ONEAL AV","SH 45","E","VINEWOOD LN",,"201661","1700","2013","2","2015","2","10.5","59.0","2.0","2.0","0.0","0.0","0.1","0.1","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","101-0-2013-3448","0.22","0.37","62000ONEAL    AV  300","FedAid","238.89968583132114"
"MULTILINESTRING ((-105.0765685802845 40.53808441136787, -105.07554152134551 40.53808368988782, -105.07386319606297 40.53808055200339, -105.07368277759443 40.53808020773885, -105.07335530223784 40.53807958727914))","2015","4080","27425","HORSETOOTRD","1300","0.17",,"69","4","4","1","4","30628",,"308","0","0","3","0","0.0",,"4.0",,,,,,"2000","1995",,,"0.0","1","42.0","2.0","12.0","2",,,"4","3","1",,"0","0","0","HORSETOOTH RD","SH 287","E","WIDCH",,"900861","24000","2015","6","2015","0","11.5","53.0","170.0","50.0","0.0","0.0","0.7","0.2","1.37",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-3514","2.61","2.78","27425HORSETOOTRD 1300","FedAid","272.120149025812"
"MULTILINESTRING ((-105.08551986399019 40.58151095495913, -105.08580017275798 40.58151211645542, -105.08585503975672 40.58151176037941, -105.08590947507605 40.581516867365906, -105.08596259541117 40.58152737951496, -105.0860134404705 40.58154309709554, -105.0860548104539 40.58156099285565, -105.08606114733207 40.58156373472112, -105.08611971197271 40.58160076041799, -105.08612158191889 40.58160196396334, -105.0861232100146 40.58160346160411, -105.08612476706868 40.58160484556055, -105.08612613189946 40.58160606299575, -105.08612728226245 40.581607044107415, -105.08612865445376 40.581608242393216, -105.08613028237647 40.58160960490061, -105.08613212326846 40.581611186840966, -105.08613375559774 40.58161253020111, -105.08613517499973 40.5816136867855, -105.08613635637704 40.581614665621714, -105.08613756872941 40.58161561177759, -105.08613898812865 40.58161676610971, -105.08614067360264 40.58161808803403, -105.08614237680213 40.581619411071216, -105.08614358766323 40.581620345967, -105.08614480146394 40.5816212695995, -105.08614627252075 40.5816223946141, -105.08614750701247 40.58162332836612, -105.08614900166523 40.5816244252103, -105.08615074321928 40.58162571105709, -105.0861520042523 40.5816266098798, -105.08615350186207 40.58162770897393, -105.08615555230956 40.581629151119785, -105.08615757614231 40.5816305707632, -105.08615962656542 40.5816319937651, -105.0861611787709 40.58163305115228, -105.08616275311549 40.581634096135716, -105.08616430384551 40.58163515465008, -105.08616614572324 40.58163635258508, -105.08616772299166 40.58163737391792, -105.08616956487384 40.58163857523121, -105.08617169347139 40.58163991484231, -105.08617382209793 40.58164127697558, -105.08617542739916 40.58164227463905, -105.08617705187972 40.58164325539653, -105.08617897493788 40.58164441047852, -105.08618031560519 40.58164521239593, -105.08618197257697 40.58164619087686, -105.08618360294548 40.58164715586428, -105.08618525841868 40.58164811745461, -105.0861869138818 40.58164907116214, -105.08618857526452 40.58165003387413, -105.08619025283936 40.58165095378178, -105.08619164665572 40.58165173764161, -105.08619332866019 40.581652656419784, -105.08619474758127 40.581653436882505, -105.08619616647928 40.58165419932745, -105.08619814107831 40.581655233876724, -105.08620042310983 40.58165643711331, -105.08620271399909 40.58165763696492, -105.08620473141248 40.58165865684266, -105.08620644587799 40.58165954969585, -105.08620791344201 40.58166025354654, -105.08620936184845 40.58166099119484, -105.08621140727442 40.58166197163767, -105.08621346008977 40.58166295545328, -105.0862149335547 40.58166365366892, -105.0862164025872 40.58166435076171, -105.08621845538102 40.5816653176856, -105.0862205332694 40.58166627332958, -105.08622203034186 40.5816669523836, -105.0862235259171 40.58166761567316, -105.08622502446083 40.58166829022159, -105.08622649935673 40.581668952400435, -105.08622831115717 40.58166973031726, -105.08623041408828 40.58167063414124, -105.08623256429786 40.581671549191036, -105.08623466717991 40.581672414727166, -105.0862364834043 40.58167318701002, -105.08623800844173 40.58167378946737, -105.08623952759284 40.581674408820746, -105.08624139694736 40.5816751484066, -105.08624355149276 40.58167598912957, -105.08624542082278 40.58167670957149, -105.0862469399379 40.581677300772036, -105.0862484989233 40.581677885186096, -105.0862500682376 40.58167846170967, -105.08625193458916 40.5816791630098, -105.08625443187948 40.58168006653891, -105.08625661440716 40.58168084417848, -105.08625850435904 40.581681520686445, -105.08626071197843 40.58168228479387, -105.08626260631506 40.58168292526291, -105.08626418296686 40.58168346461911, -105.08626607730066 40.581684102835894, -105.0862676790369 40.58168462302942, -105.08626959549682 40.58168523870737, -105.08627214730636 40.58168604084533, -105.08627408445301 40.581686663264435, -105.08627598166575 40.58168724292106, -105.08627855559857 40.58168802026791, -105.08628115611742 40.581688797594836, -105.08628373295804 40.58168953890381, -105.08628601576746 40.58169019597399, -105.08628827787867 40.581690837294026, -105.08629056654553 40.58169145494582, -105.08629284930154 40.581692070349774, -105.0862954526763 40.58169277109867, -105.08629744726423 40.58169326734997, -105.08629939902359 40.581693767011544, -105.08630202300554 40.581694412565426, -105.08630401759214 40.58169490769049, -105.0863056708473 40.58169529045939, -105.08630798454817 40.58169584953434, -105.08631032183042 40.58169636917772, -105.08631197359709 40.58169674293875, -105.08631395039325 40.58169718627581, -105.08631594786453 40.58169762734518, -105.08631762619262 40.581697981942376, -105.08631930450046 40.58169832077402, -105.08632096656859 40.581698665248304, -105.08632264338934 40.58169899619821, -105.08632432613547 40.581699340657, -105.08632632648269 40.58169972091401, -105.08632834605265 40.58170011804828, -105.08633037000587 40.581700478017574, -105.08633205123597 40.581700792072375, -105.08633373244875 40.58170109261384, -105.08633543876327 40.581701387505944, -105.0863371022289 40.58170167004283, -105.08633948514506 40.58170207028369, -105.08703572398413 40.5817123843844, -105.08715126772192 40.5817142443191))","2015","1620","27425","MULBERRY ST","900.0","0.09",,"69","4","4","1","4","30628",,"308","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1974",,"0.0","1","60.0","4.0","12.0","2",,,"4","3","1",,"0","0","0","MULBERRY ST","CANYON AV","W","LOOMIS AV",,"200527","18000","2015","5","2015","0","11.5","64.0","310.0","130.0","0.0","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","069-0-2013-3913","1.18","1.27","27425MULBERRY ST  900","FedAid","144.22635314387543"
"MULTILINESTRING ((-104.7732105942127 38.7647415990979, -104.77296280030806 38.76473458454247, -104.77270672282279 38.76472726047287, -104.77241281940609 38.76471900833567, -104.77186196123267 38.76473139791053, -104.77120607216125 38.764740992978986, -104.7699106823978 38.764759888926655, -104.76837529186868 38.76479374008551))","2015","13000","41","4099","500.0","0.26",,"41","2","2","1","4","18856",,"153","1","1","EX","1","112.0","2015-05-18T00:00:00.000","4.0","0.14",,"196.0",,,,,"2007",,"0.0","1","90.0","4.0","12.0","2",,,"2","1","2",,"0","0","0","ACADEMY BD","161 COVENTRY DR RAMP","E","STR","S","103550","50000","2015","7","2015","0","9.5","63.0","800.0","1300","0.0","0.2","1.6","2.6","1.31",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-2400","2.02","2.28","041  4099         500","FedAid","420.22970955724304"
"MULTILINESTRING ((-104.84842077848376 39.11131768411246, -104.8484226452193 39.1113344743646, -104.84844267393935 39.11151550681134, -104.84851296680259 39.11170948830442, -104.8487073404526 39.112280640465194, -104.84878272146854 39.112536099240565, -104.84877389781296 39.11269693954416, -104.84875083080944 39.11290183727842, -104.84869102570981 39.113091242169894, -104.84853495058776 39.113331218858924, -104.84838189942623 39.11347863422067, -104.84826292658411 39.1135506296548, -104.84807033233722 39.11369417013587, -104.84794557112477 39.113839435442785, -104.84790961247526 39.11391533020764, -104.8478695723338 39.11399982868471, -104.84783380217233 39.11415675101888, -104.84780672103278 39.11438788155754, -104.84782039615996 39.11460436468724, -104.84789775717296 39.114789934734546, -104.8480224914079 39.11497038281509, -104.84816735854778 39.11512746172369, -104.84828216923775 39.115212229483085, -104.84835087311134 39.115249826752795))","2015","273","41","931","100.0","0.3",,"41","5","2","1","4","18856",,"153","0","0","3","0","0.0",,"4.0",,,,,,"2009","1995","2009",,"0.0","1","24.0","2.0","12.0","2",,,"2","14","2",,"0","0","0","TOP O THE MOOR DR","8 WOOMOOR DR","N","1659 HIDDEN SPRINGS GLEN",,"203383","910.0","2015","2","2015","0","10.5","63.0","20.0","5.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","041-0-2013-3071","0.0","0.3","041  931          100","FedAid","481.02095272774096"
"MULTILINESTRING ((-105.0440403072069 39.80447923988208, -105.04404050417294 39.80476737289101))","2015","90","1","20050","500.0","0.02",,"1","5","2","1","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,,"1995","1996",,"0.0","1","24.0","2.0","12.0","2","244772K",,"1","2","2",,"0","0","0","TENNYSN ST","RRX","N","ARVADA CL",,"203060","4500","2013","3","2015","2","11.0","61.0","50.0","70.0","0.1","0.0","1.1","1.5","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","001-0-2013-3749","0.93","0.95","001  20050        500","FedAid","31.978875019818272"
"MULTILINESTRING ((-108.53852437939167 39.07333646493673, -108.53845228365415 39.073329350435934, -108.53822634277581 39.07331369216961, -108.53735583455266 39.0733131232354, -108.53723442227248 39.07331229342404))","2015","175","31660","GUNNISON AV","1400","0.07","077-0099-000","77","5","4","1","3","34273",,"0","0","0","3","0","248.0","2015-03-16T00:00:00.000","4.0","0.12",,"39.0",,,,"1995","1977",,"0.0","1","34.0","2.0","12.0","2",,,"3","5","1",,"0","0","0","GUNNISON AV","23RD ST","E","24TH ST",,"424725","2500","2014","3","2015","1","9.0","55.0","20.0","3.0","0.0","0.0","0.9","0.1","1.33",,,,,,"2000","2000",,,"0.0",,"1","0.0","0.0","7","0.0",,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0",,"3.0",,"30.0",,"5.0","5.0","5.0",,"0.0","1.0","11.0","0","077-0-2013-3294","1.76","1.83","31660GUNNISON AV 1400","FedAid","111.84051528397167"
"MULTILINESTRING ((-105.00542996966276 39.74740976043173, -105.0052682533743 39.747481536351, -105.00453837935267 39.74775508970665, -105.0044431487914 39.7477671377702))","2015","1800","20000","AURARIAS PY","1101.0","0.06",,"31","3","4","1","4","23527",,"24","1","0","3","0","270.0","2015-02-02T00:00:00.000","1.0","0.07",,"0.0",,,,"1995","2000",,"0.0","1","44.0","3.0","12.0","1",,,"1","2","1",,"0","0","0","AURARIA PKWY","11TH ST","NE","12TH ST",,"202188","30000","2011","6","2015","3","11.0","100.0","660.0","420.0","0.1","0.0","2.2","1.4","1.23",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0812","0.64","0.7","20000AURARIAS PY 1101","FedAid","93.76054784561347"
"MULTILINESTRING ((-108.55233982883404 39.10063773551027, -108.55233883130586 39.10133475285147, -108.55231882061773 39.10142543176424, -108.55225444394735 39.101499460153775, -108.55224145881394 39.10150590378979))","2015","564","31660","12TH     ST","2150.0","0.06",,"77","4","4","1","3","34273",,"0","0","0","2","0","0.0",,"4.0",,,,,,"2004","1995","1999",,"0.0","1","44.0","2.0","12.0","2",,,"3","5","1",,"0","0","0","12TH ST","MIDWAY AV","N","SO QUAD OF RNDABOUT",,"900234","9400","2014","4","2015","1","10.0","53.0","80.0","30.0","0.0","0.0","0.8","0.3","1.57",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","077-0-2013-2492","2.48","2.54","3166012TH     ST 2150","FedAid","98.93024904356173"
"MULTILINESTRING ((-104.98493724711993 39.750773732143834, -104.98491945186201 39.75078742757652, -104.98374431376176 39.75171325411923, -104.98374324694998 39.75171408290728))","2015","252","20000","CALIFORNIST","2201.0","0.09",,"31","5","4","1","4","23527",,"24","0","0","3","0","0.0",,"4.0",,,,,,"2003","1995","1977",,"0.0","1","36.0","2.0","11.0","1",,,"1","2","1",,"0","0","0","CALIFORNIA ST","22ND ST","NE","PARK AVE W/TRAFFIC SIGNAL",,"202176","2800","2013","3","2015","2","11.0","100.0","80.0","10.0","0.3","0.0","2.9","0.4","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","031-0-2013-0932","0.72","0.81","20000CALIFORNIST 2201","FedAid","146.1337014083805"
"MULTILINESTRING ((-107.32279907951838 39.532677197014955, -107.32278918505386 39.53285983721534, -107.32272179138653 39.53405386352886))","2015","250","30780","BLAKE    AV","900.0","0.1",,"45","5","4","2","2","33652",,"0","0","0","3","0","0.0",,"4.0",,,,,,"2004","1995","1995",,"0.0","1","44.0","2.0","15.0","2",,,"3","11","1",,"0","0","0","BLAKE AV","19TH ST","N","HYLAND PARK DR",,"200128","2500","2015","3","2015","0","12.0","66.0","50.0","20.0","0.1","0.0","1.8","0.6","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","045-0-2013-0643","0.11","0.21","30780BLAKE    AV  900","FedAid","153.00359279179767"
"MULTILINESTRING ((-105.0735701089264 39.81284166556119, -105.07343155585608 39.81284083317037, -105.07207713520542 39.812832686948376))","2015","880","3455","64TH     AV","8900","0.08",,"59","4","4","1","4","23527",,"24","0","0","3","0","0.0",,"2.5",,,,,,"2000","1995","2003",,"0.0","1","44.0","2.0","10.0","2",,,"1","2","1",,"0","0","0","64TH AV","QUAY ST","E","PIERCE ST","W","203138","11000","2015","5","2015","0","10.5","56.0","190.0","80.0","0.1","0.0","1.7","0.7","0.0",,,,,,,,,,"0.0",,"0",,,"0",,,,,,,,,,,,,,,"0.0",,,,,,"0.0","0.0","0.0",,,,,"0","059-0-2013-1590","0.91","0.99","0345564TH     AV 8900","FedAid","127.79098868576635"
