"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","material","pathway_wam_id","longitude","latitude","location","point"
"ACR 3","SSD560",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50901232","-114.06464956198572","51.05780186164384","
,  
(51.05780186164384, -114.06464956198572)",
,"CSC003",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51232146","-113.96204036757877","51.149145180680705","
,  
(51.149145180680705, -113.96204036757877)",
,"SHN386",,"CALGARY BOARD OF EDUCATION","CALGARY BOARD OF EDUCATION",,"ACTIVE","FIXED","TIMBER","R-16004636","-114.08793149617625","50.90751937185871","
,  
(50.90751937185871, -114.08793149617625)",
,"ST1009",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"ACTIVE","REMOVABLE","METAL","R-51023415","-114.03170442405275","51.15154893690064","
,  
(51.15154893690064, -114.03170442405275)",
,"MID213",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004358","-114.06527578809127","50.9141538803918","
,  
(50.9141538803918, -114.06527578809127)",
,"DAL125",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000336","-114.15739732506772","51.105795749882354","
,  
(51.105795749882354, -114.15739732506772)",
,"AUB013","399 AUBURN BAY AV SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.94929226368666","50.89173033830155","
,  
(50.89173033830155, -113.94929226368666)",
,"ROY304","155 ROYAL BIRCH MR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50841907","-114.21118269908901","51.1421129950112","
,  
(51.1421129950112, -114.21118269908901)",
,"SGH046",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51229693","-114.1378220813715","51.17886243487059","
,  
(51.17886243487059, -114.1378220813715)",
,"LIV001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.06524339592049","51.1897498995002","
,  
(51.1897498995002, -114.06524339592049)",
,"DAL095",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51087559","-114.15723816831189","51.103413190493896","
,  
(51.103413190493896, -114.15723816831189)",
,"MCT778",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","SEE REPOSITORY FOR AGREEMENT DETAILS","ACTIVE","FIXED","METAL","R-16006199","-113.96827498888493","50.92502591037052","
,  
(50.92502591037052, -113.96827498888493)",
,"ERL246",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003385","-114.0635299497662","51.03194748818976","
,  
(51.03194748818976, -114.0635299497662)",
,"SPH989",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.19558946919271","51.0304422235064","
,  
(51.0304422235064, -114.19558946919271)",
,"PEN583","6053 5 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004012","-113.94690122086199","51.048442631397755","
,  
(51.048442631397755, -113.94690122086199)",
,"EVE954","1775 EVERGREEN DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000107","-114.09693023902611","50.921324624268756","
,  
(50.921324624268756, -114.09693023902611)",
,"TUS643",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006521","-114.24781862896276","51.136132867529874","
,  
(51.136132867529874, -114.24781862896276)",
,"CRE876","425 1 ST NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002519","-114.0601713963304","51.05608221245498","
,  
(51.05608221245498, -114.0601713963304)",
,"LKB486",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004367","-114.06657437716999","50.93681491030916","
,  
(50.93681491030916, -114.06657437716999)",
,"COR375","172 CORAL KEYS DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005335","-113.93225759220861","51.10805872821412","
,  
(51.10805872821412, -113.93225759220861)",
,"SPH020","7439 SPRINGBANK WY SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005297","-114.18983828566483","51.01971467938394","
,  
(51.01971467938394, -114.18983828566483)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","PKD507",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-50847828","-114.12992244808873","51.0605344793041","
,  
(51.0605344793041, -114.12992244808873)",
,"PAN073","151 PANATELLA HL NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50735597","-114.08643676994855","51.16657645392497","
,  
(51.16657645392497, -114.08643676994855)",
,"EDG152",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000468","-114.15388899914119","51.1361421557831","
,  
(51.1361421557831, -114.15388899914119)",
,"SAN645",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004452","-114.09992247344019","51.13413436418325","
,  
(51.13413436418325, -114.09992247344019)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","TUS603",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","TIMBER","R-16006732","-114.23746703675329","51.11533586739965","
,  
(51.11533586739965, -114.23746703675329)",
,"SHN601",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16004647","-114.08425806432523","50.90454931994661","
,  
(50.90454931994661, -114.08425806432523)",
,"CRA907",,"CALGARY PARKS","CALGARY PARKS","2022/03/03: BOLLARDS NOT ON PLANS, REQUESTED A FIELD CHECK TO SEE IF FIXED OR REMOVABLE IN DONE EMAIL","ACTIVE","REMOVABLE","METAL","R-51352958","-113.97955680615382","50.866449083092576","
,  
(50.866449083092576, -113.97955680615382)",
,"SCE411","27 SCHOONER LD NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001554","-114.22658428353068","51.12378536421449","
,  
(51.12378536421449, -114.22658428353068)",
"M WONG - ESTABLISHED COMMUNITY UPGRADES","SCA867",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","REMOVABLE","METAL",,"-114.10136092865602","51.0401270253506","
,  
(51.0401270253506, -114.10136092865602)",
,"KIN018","505 78 AV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003517","-114.0753358558193","50.9808172624356","
,  
(50.9808172624356, -114.0753358558193)",
,"COV106",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007044","-114.05994669994477","51.165645987235315","
,  
(51.165645987235315, -114.05994669994477)",
,"GAW631","4220 PASSCHENDAELE RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005036","-114.10945622063268","51.016144789208724","
,  
(51.016144789208724, -114.10945622063268)",
"SEE REPOSITORY/CAPITAL_PROJECT_APPROVAL_DOCUMENTS/FAIRVIEW/FAI205 FOR CCC/FAC DOCS","FAI205",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51115804","-114.05885779217839","50.988041280532954","
,  
(50.988041280532954, -114.05885779217839)",
,"STR047","2 STRATHRIDGE CL SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16002795","-114.18778868353263","51.04899922416214","
,  
(51.04899922416214, -114.18778868353263)",
,"QPK065","3425 4 ST NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001818","-114.07433248892738","51.084194482775764","
,  
(51.084194482775764, -114.07433248892738)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","CAN327","220 CANTERBURY DR SW","CALGARY PARKS","CALGARY BOARD OF EDUCATION",,"ACTIVE","FIXED","METAL","R-16003714","-114.08653910609212","50.949747564894125","
,  
(50.949747564894125, -114.08653910609212)",
,"BRA302",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","FIXED","METAL","R-16003656","-114.10657945372597","50.95085463319557","
,  
(50.95085463319557, -114.10657945372597)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","ASP520",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16000878","-114.20339720933991","51.040579079682026","
,  
(51.040579079682026, -114.20339720933991)",
,"BOW201",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51074987","-114.20437900253334","51.09596873660712","
,  
(51.09596873660712, -114.20437900253334)",
,"CIT426","218 CITADEL MESA CL NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006437","-114.19167449181322","51.14808360045259","
,  
(51.14808360045259, -114.19167449181322)",
"FLD ACR 3. NO LOCK ON PIN. VISIBLE SIGNS OF CORROSION.","CHA001","2070 194 AV SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50758748","-114.01617753579474","50.87983948688123","
,  
(50.87983948688123, -114.01617753579474)",
,"12B001","RALPH KLEIN PARK PLAZA","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-113.90370117602805","50.93750369546119","
,  
(50.93750369546119, -113.90370117602805)",
,"12B001","RALPH KLEIN PARK - ENTRY TO PUBLIC WASHROOM","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.90471915934164","50.93699791799853","
,  
(50.93699791799853, -113.90471915934164)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","TUS603",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","TIMBER","R-16006732","-114.2374491275455","51.11531068243113","
,  
(51.11531068243113, -114.2374491275455)",
,"SIL269",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50896882","-114.20543420285826","51.113269731109696","
,  
(51.113269731109696, -114.20543420285826)",
,"SOM676","156 SOMERCREST GV SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006546","-114.08663798889114","50.901687650785","
,  
(50.901687650785, -114.08663798889114)",
,"DRN567",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16004198","-114.01218886430672","50.93642207802496","
,  
(50.93642207802496, -114.01218886430672)",
,"HOU542",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002006","-114.10582757748783","51.065058848332164","
,  
(51.065058848332164, -114.10582757748783)",
,"OAK068","2799 OAKWOOD DR SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003574","-114.13027568488089","50.96632114198701","
,  
(50.96632114198701, -114.13027568488089)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","MPK540","159 MANORA DR NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16002634","-113.95322078572083","51.064895347034046","
,  
(51.064895347034046, -113.95322078572083)",
,"MOP671","905 30 AV NW","CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51003642","-114.08187940504072","51.07827632261105","
,  
(51.07827632261105, -114.08187940504072)",
,"HSD001",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FIXED","METAL","R-51408537","-113.91440578579694","51.11394377062693","
,  
(51.11394377062693, -113.91440578579694)",
,"DIS103","BS 19 DISCOVERY RIDGE MT SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007244","-114.21439541011217","51.01798313389001","
,  
(51.01798313389001, -114.21439541011217)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","DOV769","OP 3026 26 ASV SE","CALGARY PARKS","CALGARY PARKS","GAP IN FENCE - NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","TIMBER",,"-113.98708473362731","51.030380743275074","
,  
(51.030380743275074, -113.98708473362731)",
,"SCE352",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16001320","-114.21381004103934","51.11037899768685","
,  
(51.11037899768685, -114.21381004103934)",
,"LPK546","4443 RICHARDSON RD SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005527","-114.13591363615969","51.015055925827994","
,  
(51.015055925827994, -114.13591363615969)",
,"ROY375","40 ROYAL BIRCH GR NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16007343","-114.22188813987229","51.14423812610147","
,  
(51.14423812610147, -114.22188813987229)",
"2017/11/15: M WONG - ESTABLISHED COMMUNITY UPGRADES; FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT; ORIGINAL CHANGE REQUEST T BELTZER","NGM678",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50783424","-114.11319003954297","50.99800193672806","
,  
(50.99800193672806, -114.11319003954297)",
,"SPH984",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL",,"-114.19104835258146","51.03597305728165","
,  
(51.03597305728165, -114.19104835258146)",
,"ROC004","11 ROCKCLIFF HT NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51043321","-114.24137141204028","51.151001544510024","
,  
(51.151001544510024, -114.24137141204028)",
,"CPF864","43 COPPERFIELD PT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50780349","-113.93237298423968","50.912588241008905","
,  
(50.912588241008905, -113.93237298423968)",
"NOT ASSOCIATED WITH PATHWAY","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL","R-16003223","-114.06953419403925","51.02958287733277","
,  
(51.02958287733277, -114.06953419403925)",
,"HAW012",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16001292","-114.18852968988398","51.13142629578211","
,  
(51.13142629578211, -114.18852968988398)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GPK056","8415 24 ST SW","CALGARY PARKS","CALGARY PARKS AND OTHER BU",,"ACTIVE","REMOVABLE","METAL","R-16005494","-114.1193632706383","50.97335250503845","
,  
(50.97335250503845, -114.1193632706383)",
,"PAN043",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005749","-114.07685177837833","51.16203475541334","
,  
(51.16203475541334, -114.07685177837833)",
,"MCT839","202 PRESTWICK HT SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16005891","-113.96087854381406","50.92547306100484","
,  
(50.92547306100484, -113.96087854381406)",
,"BRD774",,"CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.04416880799911","51.052392492860804","
,  
(51.052392492860804, -114.04416880799911)",
,"DDG002","78 QUARRY WY SE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-50900734","-114.01990876729799","50.963262764364906","
,  
(50.963262764364906, -114.01990876729799)",
,"GRE012",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51409672","-114.2162751474186","51.086285360899716","
,  
(51.086285360899716, -114.2162751474186)",
,"AUB201","656 AUBURN BAY BV SE","CALGARY PARKS","CALGARY PARKS","NOT ASSOCIATED WITH PATHWAY","ACTIVE","REMOVABLE","METAL",,"-113.96948009159158","50.892350066409286","
,  
(50.892350066409286, -113.96948009159158)",
"2017/07/17: ORGINAL DATES (2015/09/30) FROM J MCDONALD FROM TCA FORM; BUT IS ACTUALLY PART OF A PLANNING PROJECT- PROJECT MANAGER J JONES.  DATES CHANGED SHOWING ACTUAL CCC/FAC DATES.  NO PLANS SUBMITTED.","WIN850",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51114840","-114.05592693008455","51.06764254899727","
,  
(51.06764254899727, -114.05592693008455)",
,"GAG557","57 JOHNSON PL SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16005215","-114.1257941366604","51.004557575697966","
,  
(51.004557575697966, -114.1257941366604)",
,"SOM653",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16006884","-114.08535009630745","50.89859483898264","
,  
(50.89859483898264, -114.08535009630745)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","MPK540","183 MANORA PL NE","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","TIMBER","R-16002634","-113.95411691491836","51.064893764925955","
,  
(51.064893764925955, -113.95411691491836)",
,"ROY391","408 ROYAL OAK CI NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16007371","-114.22857733729076","51.14931324031263","
,  
(51.14931324031263, -114.22857733729076)",
,"MEA370",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16003509","-114.07656587381847","50.99940465979275","
,  
(50.99940465979275, -114.07656587381847)",
,"PCK004",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51371817","-114.0611582967813","50.86110007780403","
,  
(50.86110007780403, -114.0611582967813)",
"All ACR 3","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL",,"-114.06882221442771","51.02956146626014","
,  
(51.02956146626014, -114.06882221442771)",
,"CHA820",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","TIMBER","R-16000791","-114.02428827328878","50.88259438662679","
,  
(50.88259438662679, -114.02428827328878)",
,"WSP044",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51285480","-114.19614463242202","51.05435541065757","
,  
(51.05435541065757, -114.19614463242202)",
"2017/07/17: ORGINAL DATES (2015/09/30) FROM J MCDONALD FROM TCA FORM; BUT IS ACTUALLY PART OF A PLANNING PROJECT- PROJECT MANAGER J JONES.  DATES CHANGED SHOWING ACTUAL CCC/FAC DATES.  NO PLANS SUBMITTED.","WIN850",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51114844","-114.05288894923841","51.06809134426157","
,  
(51.06809134426157, -114.05288894923841)",
,"CUR005",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","REMOVABLE","METAL","R-51408312","-114.12714051880666","51.019188655967234","
,  
(51.019188655967234, -114.12714051880666)",
"X ACR 2","MIS248",,"CALGARY PARKS","CALGARY PARKS","DECORATIVE BOLLARD, NOT ASSOCIATED WITH PATHWAY AS PER M BLAIR","ACTIVE","FIXED","METAL",,"-114.07081538579659","51.029620120303505","
,  
(51.029620120303505, -114.07081538579659)",
,"ROC690","86 ROCKCLIFF TC NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51374147","-114.23963623900879","51.15299283855264","
,  
(51.15299283855264, -114.23963623900879)",
,"EVN023",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-51192123","-114.10640915617059","51.18035788499792","
,  
(51.18035788499792, -114.10640915617059)",
,"BRD774","917 CENTRE AV NE","CALGARY PARKS","LEASE HOLDER","NOT ASSOCIATED WITH PATHWAY","ACTIVE","FIXED","METAL",,"-114.04085239576915","51.05177021953278","
,  
(51.05177021953278, -114.04085239576915)",
,"EVE112","72 EVERGREEN PA SW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16000104","-114.10503049527844","50.91898290696844","
,  
(50.91898290696844, -114.10503049527844)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION; DISCOVERED ASSET","HAW016",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51000001","-114.16327677738411","51.13245521856276","
,  
(51.13245521856276, -114.16327677738411)",
,"SKR015",,"OUTSIDE AGENCY","CALGARY PARKS","2020/10/05: AS PER A RODRIGUES TO BE MAINTAINED BY PARKS","ACTIVE","REMOVABLE","METAL","R-51363342","-113.95621489183678","51.15567102359172","
,  
(51.15567102359172, -113.95621489183678)",
,"GRE112",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51372912","-114.2188774635698","51.086664041292686","
,  
(51.086664041292686, -114.2188774635698)",
,"MID369",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-50895562","-114.05255384499597","50.91853096003456","
,  
(50.91853096003456, -114.05255384499597)",
,"SIG681",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-16003262","-114.18239191197075","51.026143090722805","
,  
(51.026143090722805, -114.18239191197075)",
"2016/11/23: DOCUMENTATION POOR; PROJECT MANAGER D BINNS, WHO HAS RETIRED; USING SAME DATES AS NOSE CREEK PATHWAY LIFECYCLE REPAIRS","GRI829",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51003659","-114.05097487817984","51.08943685570334","
,  
(51.08943685570334, -114.05097487817984)",
,"SKR015",,"OUTSIDE AGENCY","CALGARY PARKS","2020/10/05: AS PER A RODRIGUES TO BE MAINTAINED BY PARKS","ACTIVE","REMOVABLE","METAL",,"-113.95627446109897","51.155671045873326","
,  
(51.155671045873326, -113.95627446109897)",
,"EVE112",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIXED","METAL","R-16006052","-114.10556649591487","50.91775032470997","
,  
(50.91775032470997, -114.10556649591487)",
"2018/05/09:ACR WAS ZERO; CHANGED TO NULL AND LEFT THE ACR DATE","HID518","185 HIDDEN HILLS TC NW","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","TIMBER","R-16006093","-114.1339718931957","51.14993003216538","
,  
(51.14993003216538, -114.1339718931957)",
"2021/02/04: J ROZEMA-STINSON  SENT EMAIL TO M NELSON, BUSINESS&POLICY PLANNER, PARKS TO FIND OUT WHEN THE TRANSER IS GOING TO TAKE PLACE, NO RESPONSE YET; 2016/11/30:OWNERSHIP BEING TAKEN OVER BY WATER","ESH912",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","REMOVABLE","METAL","R-51184927","-113.93549387910528","50.962225816580435","
,  
(50.962225816580435, -113.93549387910528)",
