"asset_cd","wam_id","type_description","sign_details","sign_material","support_type","support_material","life_cycle_status","minortype","steward","maintained_by","direction","modified_dt","asset_type","bylaw_number","point"
"09D862","A-51419931","VEHICLE - PARKING","NO PARKING ARROW LEFT; 15 MIN STAGING AREA; BICYCLE INTERSECTION","METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","W","2022-06-22T11:50:16.000Z","15",,"POINT (-114.0122055 51.011369)"
"RIC700","A-50886495","VEHICLE - PARKING","NO PARKING TOW AWAY","METAL","FENCE","METAL","ACTIVE","NO PARKING","CORPORATE PROPERTIES","CALGARY PARKS","S","2017-01-13T13:45:11.000Z","15",,"POINT (-114.1235138 51.0223934)"
"GPK704","A-51083015","VEHICLE - PARKING","PARKING IN DESIGNATED STALLS ONLY","METAL","POST","METAL","ACTIVE","PARKING RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","N","2022-02-28T19:22:55.000Z","15",,"POINT (-114.1283371 50.9887119)"
"GPK701","A-51147172","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - TRANS CANADA TRAIL","CALGARY PARKS","CALGARY PARKS","E","2022-05-12T17:21:52.000Z","8",,"POINT (-114.0948074 51.0086354)"
"09Q787","A-21000056","DOG - LEASH REGULATIONS","ELLISTON PARK DOG USE AREAS","METAL","POST","WOOD","ACTIVE","MAP OF ON / OFF LEASH AREAS","CALGARY PARKS","CALGARY PARKS","N","2017-11-22T13:46:03.000Z","2",,"POINT (-113.9453831 51.035677)"
"VAR456","A-21006008","DOG - LEASH REGULATIONS",,"PLASTIC","POST","WOOD","ACTIVE","ON LEASH AREA ENTERING (POST)","CALGARY PARKS","CALGARY PARKS","NW","2017-09-21T10:11:25.000Z","2","23M89","POINT (-114.1742806 51.0913543)"
"STA544","A-50881201","VEHICLE - PARKING","4H 8:00-17:00 MON-FRI","METAL","POST","METAL","ACTIVE","PARKING RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","W","2018-05-14T13:35:45.000Z","15",,"POINT (-114.1202909 51.0647394)"
"GPK056","A-51061778","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - SHARP CURVE","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:43:23.000Z","11",,"POINT (-114.1145973 50.9776291)"
"ERL246","A-51083611","PARK - INFO",,"METAL","POST","METAL","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS",,"2017-01-13T13:45:18.000Z","5",,"POINT (-114.0671078 51.0341989)"
"MOP671","A-51087658","PARK - INFO","NORTH OFFICE","METAL","BUILDING","NO BREAKDOWN","ACTIVE","NAME - PARK DEPOT / OFFICE","CALGARY PARKS","CALGARY PARKS","SE","2017-01-13T13:43:25.000Z","5",,"POINT (-114.0817121 51.078767)"
"NPK454","A-50888498","PARK - INFO","BLANK SIGN INSERT PLATE ON BOULDER","METAL","BOULDER","ROCK","ACTIVE","GENERAL INFO - OTHER","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:42:57.000Z","5",,"POINT (-114.1272217 51.1196307)"
"EAU121","A-21002205","PATHWAY - WARNING",,"METAL","WALL","NO BREAKDOWN","ACTIVE","STAIRWAY","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:35:46.000Z","11",,"POINT (-114.068053 51.0541595)"
"CRE876","A-51317475","VEHICLE - PARKING","2 HOUR PARKING","METAL","POST","METAL","ACTIVE","PARKING INFO","CALGARY PARKS","CALGARY PARKS","N","2019-10-10T15:31:33.000Z","15",,"POINT (-114.0619254 51.0585092)"
"MON291","A-50880775","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY RECREATION","CALGARY RECREATION","E","2013-09-06T13:37:42.000Z","15",,"POINT (-114.1694585 51.0728906)"
"BOW220","A-51277872","PARK - WARNING",,"METAL","POST","METAL","ACTIVE","TO BE DETERMINED","CALGARY PARKS","CALGARY PARKS",,"2021-12-16T18:09:42.000Z","7",,"POINT (-114.2128229 51.0973417)"
"MNI063","A-21004132","VEHICLE - PARKING",,"METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","SW","2013-04-04T07:44:56.000Z","15",,"POINT (-114.0531703 51.0263471)"
"ALT701","A-21000421","VEHICLE - PARKING",,"METAL","POST","WOOD","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","NE","2018-05-14T13:35:45.000Z","15",,"POINT (-114.0878321 51.0086862)"
"WLD050","A-50871975","PARK - REGULATIONS","DANGER NO CLIMBING","METAL","POST","METAL","ACTIVE","NO CLIMBING / DO NOT CLIMB","CALGARY PARKS","CALGARY PARKS","N","2021-04-07T15:56:07.000Z","6",,"POINT (-114.1435785 51.0554177)"
"HAW978","A-50888743","INTERPRETIVE","PARALLEL BARS","METAL","POST","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","SE","2021-12-07T13:59:13.000Z","4",,"POINT (-114.1837508 51.1251844)"
"NHV672","A-21004411","PARK - REGULATIONS",,"METAL","FENCE","METAL","ACTIVE","NO TRESSPASSING","CALGARY PARKS","CALGARY PARKS","SW","2018-05-14T13:36:25.000Z","6",,"POINT (-114.0935482 51.0981992)"
"CRE876","A-51316479","DOG - LEASH REGULATIONS","OFF LEASH PARK RULES","METAL","POST","METAL","ACTIVE","OFF LEASH AREA","CALGARY PARKS","CALGARY PARKS","N","2019-10-03T15:21:46.000Z","2",,"POINT (-114.060413 51.0570887)"
"EAU131","A-51416258","PARK - INFO","RIVER CAFE DIRECTIONAL SIGN","METAL","LIGHT POLE","METAL","ACTIVE","DIRECTION TO - FACILITY","CALGARY PARKS","CALGARY PARKS",,"2022-04-06T15:09:17.000Z","5",,"POINT (-114.071699 51.0539477)"
"GPK704","A-21003078","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - ELBOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","S","2022-02-28T19:22:45.000Z","8",,"POINT (-114.1186111 50.9865892)"
"SNA178","A-51083619","VEHICLE - WARNING",,"METAL","POST","METAL","ACTIVE","DEAD END / BARRICADE","CALGARY PARKS","CALGARY PARKS",,"2014-10-08T10:50:04.000Z","17",,"POINT (-114.1101239 51.0455883)"
"HIL056","A-21003308","PARK - REGULATIONS",,"WOOD","FENCE","NO BREAKDOWN","ACTIVE","NO TRESSPASSING - POOL","CALGARY RECREATION","CALGARY RECREATION","NE","2013-08-15T10:22:57.000Z","6",,"POINT (-114.0887795 51.0593003)"
"RAM415","A-21005036","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - ELBOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","E","2017-01-13T13:44:24.000Z","8",,"POINT (-114.0420647 51.0427012)"
"MON291","A-50880503","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY RECREATION","CALGARY RECREATION","NE","2013-09-06T13:37:42.000Z","15",,"POINT (-114.1690948 51.0719524)"
"WLD050","A-21007154","DOG - LEASH REGULATIONS","NO DOGS WITHIN THIS AREA EXCEPT ON LEASH","METAL","POST","METAL","ACTIVE","NO DOGS WITHIN THIS AREA EXCEPT ON LEASH","CALGARY PARKS","CALGARY PARKS","S","2017-09-21T10:11:14.000Z","2","23M89","POINT (-114.149281 51.0557664)"
"PKH200","A-21004802","DOG - NO DOG REGULATIONS",,"METAL","POST","METAL","ACTIVE","NO DOGS WITHIN 20M OF PLAY APPARATUS","CALGARY PARKS","CALGARY PARKS","SE","2018-05-14T13:35:46.000Z","3","23M89","POINT (-114.0722365 51.0145124)"
"HAY197","A-51090952","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:44:36.000Z","2",,"POINT (-114.0946008 50.9679736)"
"KIL874","A-50883808","VEHICLE - PARKING","PARKING FOR POOL PATRONS ONLY","METAL","POST","METAL","ACTIVE","PARKING RESTRICTIONS","CALGARY RECREATION","CALGARY RECREATION","SW","2013-04-02T14:27:09.000Z","15",,"POINT (-114.1311609 51.0376125)"
"VAR456","A-50873872","INTERPRETIVE",,"WOOD","POST, DUAL","WOOD","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","SW","2021-12-07T13:55:00.000Z","4",,"POINT (-114.1660977 51.0807099)"
"REN786","A-51303307","PATHWAY - INFO","EMERGENCY LOCATE SIGN IN THE NOSE CREEK REGION","METAL","POST","METAL","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2019-10-03T11:37:03.000Z","8",,"POINT (-114.0298017 51.0632402)"
"NPK454","A-50888511","PARK - INFO",,"METAL","BUILDING","METAL","ACTIVE","AMENITIES - WASHROOM SEASONAL","CALGARY PARKS","CALGARY PARKS","NE","2017-01-13T13:44:04.000Z","5",,"POINT (-114.1262839 51.1037951)"
"SIL245","A-21006044","VEHICLE - REGULATIONS",,"METAL","POST","METAL","ACTIVE","ACCESS RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","N","2017-09-21T10:11:00.000Z","16",,"POINT (-114.1883234 51.0981764)"
"PEN583","A-21004732","PARK - REGULATIONS",,"METAL","FENCE","NO BREAKDOWN","ACTIVE","NO BICYCLE / SKATEBOARD / ROLLERSKATE","CALGARY BOARD OF EDUCATION","CALGARY BOARD OF EDUCATION","E","2013-04-02T14:24:53.000Z","6",,"POINT (-113.9420088 51.0479414)"
"VAL934","A-21006819","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","PEDESTRIAN ROUTE","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:37:13.000Z","10",,"POINT (-114.242289 51.0971139)"
"MCK562","A-21003877","PARK - INFO","MCKENZIE ASPEN NATURAL ENVIRONMENT PARK","METAL","POST","METAL","ACTIVE","NAME - PARK","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:35:46.000Z","5","23M89","POINT (-113.9893969 50.9002895)"
"PKH200","A-21004805","PARK - INFO","STANLEY PARK","METAL","POST, DUAL","METAL","ACTIVE","NAME - PARK","CALGARY PARKS","LEASE HOLDER","W","2022-01-27T08:21:16.000Z","5",,"POINT (-114.0724569 51.015287)"
"CAR002","A-51392325","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL PLAQUES","METAL","PEDESTAL","CONCRETE","INSTALLED","NAME - GREENWAY PATHWAY","CALGARY PARKS","DEVELOPER CONSTRUCTION",,"2022-08-23T08:56:03.000Z","8",,"POINT (-114.0868684 51.181577)"
"BRE452","A-21001129","INTERPRETIVE","X IS FOR EXCELLENT XERISCAPING","WOOD","PEDESTAL","WOOD","ACTIVE","INTERPRETIVE - GENERAL","CALGARY BOARD OF EDUCATION","CALGARY PARKS AND SCHOOL","NW","2021-12-07T13:59:13.000Z","4",,"POINT (-114.136023 51.103597)"
"SSD560","A-21006527","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SPEED 10KM/H","CALGARY PARKS","CALGARY PARKS","E","2018-05-14T13:36:25.000Z","9",,"POINT (-114.0666747 51.0583573)"
"UMR274","A-51083507","PARK - INFO",,"METAL","POST","METAL","ACTIVE","HOURS - PARK","CALGARY PARKS","CALGARY PARKS",,"2017-01-13T13:44:33.000Z","5",,"POINT (-114.0808363 51.0304172)"
"HIL056","A-21003340","PARK - REGULATIONS",,"METAL","FENCE","METAL","ACTIVE","NO SMOKING","CALGARY PARKS","CALGARY PARKS","SE","2018-05-14T13:35:45.000Z","6","57M92","POINT (-114.0895252 51.059174)"
"DIS100","A-51303427","PATHWAY - INFO","EMERGENCY LOCATE SIGN FIXED TO A GREENWAY TOTEM","METAL","PEDESTAL","CONCRETE","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2022-08-23T07:20:00.000Z","8",,"POINT (-114.1997802 51.0114187)"
"SIL245","A-21005783","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW","CALGARY PARKS","CALGARY PARKS","W","2017-09-21T10:11:20.000Z","11",,"POINT (-114.1824859 51.0934217)"
"HIL056","A-21003318","PARK - REGULATIONS",,"METAL","GATE","METAL","ACTIVE","NO TRESSPASSING - POOL","CALGARY RECREATION","CALGARY RECREATION","S","2013-08-15T10:22:57.000Z","6",,"POINT (-114.088597 51.0589155)"
"HIL056","A-21003334","DOG - NO DOG REGULATIONS","NO DOGS WITHIN THIS AREA","METAL","FENCE","METAL","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY PARKS","CALGARY PARKS","S","2018-05-14T13:36:25.000Z","3","23M89","POINT (-114.0893613 51.0585152)"
"DRG546","A-51089786","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:51.000Z","2",,"POINT (-114.0129216 50.9212306)"
"OGD795","A-51089770","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:45:20.000Z","2",,"POINT (-114.0135838 50.9891238)"
"SAD341","A-21005491","INTERPRETIVE","ENGINEERING FUNCTION OF THE PONDS","METAL","BOULDER","ROCK","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","W","2021-12-07T13:55:01.000Z","4",,"POINT (-113.9545968 51.1272726)"
"CAP670","A-51187506","PATHWAY - WARNING","HIGH USE AREA - REDUCE SPEED","WOOD","FENCE","WOOD","ACTIVE","HIGH USE AREA","CALGARY PARKS","CALGARY PARKS",,"2016-12-02T14:29:00.000Z","11",,"POINT (-114.0943477 51.0745622)"
"ING037","A-21003595","PARK - INFO","SIGN 2 OF 2","WOOD","POST","WOOD","ACTIVE","GENERAL INFO - PORTAGE ACCESS","PROVINCE OF ALBERTA","PROVINCE OF ALBERTA","W","2014-09-23T14:57:07.000Z","5",,"POINT (-114.0148499 51.0427554)"
"ERL246","A-21002451","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY RECREATION","CALGARY RECREATION","NW","2013-04-02T14:26:05.000Z","15",,"POINT (-114.0620955 51.0350793)"
"STA506","A-51001003","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:21.000Z","2",,"POINT (-114.1203498 51.0591991)"
"ROY356","A-51067156","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - SHARP CURVE","CALGARY PARKS","CALGARY PARKS","NE","2017-01-13T13:43:04.000Z","11",,"POINT (-114.2194336 51.1526818)"
"GPK704","A-51083032","VEHICLE - PARKING","PARKING IN DESIGNATED STALLS ONLY","METAL","POST","METAL","ACTIVE","PARKING RESTRICTIONS","CALGARY PARKS","CALGARY PARKS","N","2019-09-23T14:41:58.000Z","15",,"POINT (-114.1410155 50.9934344)"
"ING171","A-51114686","DOG - NO DOG REGULATIONS",,"METAL","POST","METAL","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY PARKS","CALGARY PARKS","W","2021-04-07T15:30:24.000Z","3",,"POINT (-114.0176924 51.0320046)"
"WLD050","A-51070414","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:43:24.000Z","15",,"POINT (-114.1601537 51.0524601)"
"TEM152","A-50892661","DOG - NO DOG REGULATIONS",,"METAL","PANABODE","WOOD","ACTIVE","NO DOGS WITHIN THIS AREA / NO DOGS ALLOWED","CALGARY PARKS","CALGARY PARKS","N","2018-05-14T13:35:45.000Z","3",,"POINT (-113.9443754 51.0869332)"
"MCK718","A-51018772","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - BOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","SE","2017-01-13T13:45:40.000Z","8",,"POINT (-113.9973222 50.9100057)"
"GPK704","A-51363420","VEHICLE - PARKING","NORTH GLENMORE PARK PARKING AREA 'J'","METAL","POST, DUAL","METAL","ACTIVE","PARKING INFO","CALGARY PARKS","CALGARY PARKS","SW","2022-02-28T19:22:58.000Z","15",,"POINT (-114.1361661 50.9912276)"
"DIS100","A-21001800","INTERPRETIVE","TRAIL MAP
GRIFFITH WOODS REGIONAL PARK","METAL","POST","WOOD","ACTIVE","INTERPRETIVE - WITH MAP","CALGARY PARKS","CALGARY PARKS","SW","2021-12-07T13:55:02.000Z","4",,"POINT (-114.2317578 51.0179973)"
"ALT701","A-21000426","VEHICLE - PARKING","NO STOPPING TOW AWAY","METAL","POST","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:45:13.000Z","15",,"POINT (-114.0881859 51.0087039)"
"GPK056","A-51100016","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","NO PEDESTRIANS","CALGARY PARKS","CALGARY PARKS",,"2021-04-07T15:42:11.000Z","10",,"POINT (-114.0978958 50.9791982)"
"AUB008","A-51140667","INTERPRETIVE","LEARNING CURVE","METAL","POST","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","NW","2021-12-07T13:50:46.000Z","4",,"POINT (-113.9494416 50.9019887)"
"HIW859","A-21003403","PARK - REGULATIONS",,"METAL","FENCE","METAL","ACTIVE","NO TRESSPASSING - POOL","CALGARY RECREATION","CALGARY RECREATION","S","2013-04-02T14:24:19.000Z","6",,"POINT (-114.077911 51.0919771)"
"DBC097","A-21001696","PARK - INFO","JUMP TOUCH","PLASTIC","POST","METAL","ACTIVE","AMENITIES - FITNESS STATION","CALGARY PARKS","CALGARY PARKS","NW","2013-04-04T07:43:27.000Z","5",,"POINT (-114.0430254 51.1123028)"
"ALT701","A-50888225","VEHICLE - PARKING","NO STOPPING","METAL","FENCE","METAL","ACTIVE","NO PARKING","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:45:09.000Z","15",,"POINT (-114.0904447 51.0086799)"
"SCA861","A-51087820","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:45:19.000Z","2",,"POINT (-114.1064117 51.0393183)"
"VAR456","A-21005995","DOG - LEASH REGULATIONS",,"PLASTIC","POST","WOOD","ACTIVE","OFF LEASH PILOT AREA ENTERING (POST)","CALGARY PARKS","CALGARY PARKS","SE","2017-09-21T10:11:09.000Z","2","23M89","POINT (-114.1727642 51.0911859)"
"TUS599","A-51017326","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS",,"2017-01-13T13:44:05.000Z","2",,"POINT (-114.2358813 51.1322791)"
"NPK454","A-51415832","PATHWAY - INFO","NOSE HILL PARK TRAIL MARKER","METAL","NOT APPLICABLE","NOT APPLICABLE","ACTIVE","TRAIL MARKER","CALGARY PARKS","CALGARY PARKS",,"2022-04-04T14:16:32.000Z","8",,"POINT (-114.0960918 51.1149096)"
"RIV880","A-21005370","PATHWAY - INFO","TRANS CANADA TRAIL","METAL","POST","METAL","ACTIVE","NAME - TRANS CANADA TRAIL","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:43:16.000Z","8",,"POINT (-114.0250103 50.9702096)"
"STA506","A-51000979","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA LEAVING","CALGARY PARKS","CALGARY PARKS","S","2017-01-13T13:43:20.000Z","2",,"POINT (-114.128421 51.061253)"
"BRD774","A-51276298","INTERPRETIVE",,"METAL","POST","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","W","2021-12-07T13:50:46.000Z","4",,"POINT (-114.0455891 51.0511556)"
"HIL056","A-50881503","PARK - REGULATIONS",,"METAL","FENCE","METAL","ACTIVE","NO SMOKING","CALGARY PARKS","CALGARY PARKS SHARED","NW","2018-05-14T13:35:45.000Z","6",,"POINT (-114.0893489 51.0584876)"
"SIL245","A-21006213","PATHWAY - INFO",,"METAL","POST","METAL","ACTIVE","NAME - BOW RIVER PATHWAY","CALGARY PARKS","CALGARY PARKS","W","2017-09-21T10:11:04.000Z","8",,"POINT (-114.20235 51.0996207)"
"EDG046","A-51000840","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","NW","2017-01-13T13:43:20.000Z","2",,"POINT (-114.1588677 51.1220388)"
"HID689","A-51306917","PARK - REGULATIONS",,"METAL","POST","METAL","ACTIVE","NO BICYCLE / SKATEBOARD / ROLLERSKATE","CALGARY PARKS","CALGARY PARKS","SE","2019-07-15T11:20:39.000Z","6",,"POINT (-114.1253447 51.1465539)"
"VAR346","A-50883240","SPORTS - REGULATIONS","VARSITY PARK","METAL","SPORT BARRIER","METAL","ACTIVE","OTHER SPORTS RULES","CALGARY PARKS","CALGARY PARKS","NE","2018-05-14T13:35:46.000Z","13",,"POINT (-114.1495845 51.0916354)"
"GPK704","A-21003024","PARK - REGULATIONS",,"METAL","POST","METAL","ACTIVE","WATER - NO SWIMMING / WADING","CALGARY PARKS","CALGARY PARKS","N","2022-02-28T19:22:43.000Z","6","152/76","POINT (-114.1356086 50.9893382)"
"MCI092","A-50891819","VEHICLE - PARKING",,"METAL","POST","METAL","ACTIVE","HANDICAP PARKING","CALGARY PARKS SHARED","LEASE HOLDER","S","2013-04-04T07:43:20.000Z","15",,"POINT (-114.0145106 51.0885556)"
"WLD476","A-50872189","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SPEED 10KM/H","CALGARY PARKS","CALGARY PARKS","W","2018-09-18T08:05:11.000Z","9",,"POINT (-114.1557366 51.0622704)"
"NGM476","A-51303207","PATHWAY - INFO","EMERGENCY LOCATE SIGN ALONG THE ELBOW RIVER","METAL","POST","METAL","ACTIVE","EMERGENCY WAYFINDING","CALGARY PARKS","CALGARY PARKS",,"2019-10-03T11:36:57.000Z","8",,"POINT (-114.114484 50.995879)"
"PKD503","A-21004797","PATHWAY - RESTRICTIONS",,"METAL","POST","METAL","ACTIVE","NO PEDESTRIANS","CALGARY PARKS","CALGARY PARKS","E","2017-09-21T10:11:08.000Z","10","36/76","POINT (-114.1253633 51.0538847)"
"SPH013","A-50885757","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","SPEED 20KM/H","CALGARY PARKS","CALGARY PARKS","N","2017-01-13T13:43:59.000Z","9",,"POINT (-114.2022112 51.0305006)"
"EVN260","A-50881612","INTERPRETIVE","CREEKSIDE ERRATIC ""BUFFALO RUBBING STONE""","METAL","POST","METAL","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS","CALGARY PARKS","W","2021-12-07T13:55:01.000Z","4",,"POINT (-114.1249963 51.1661471)"
"WES099","A-51025925","PARK - INFO","PRAIRIE WINDS PARK","METAL","POST, DUAL","WOOD","ACTIVE","NAME - PARK","CALGARY PARKS","CALGARY PARKS","S","2014-06-30T11:11:41.000Z","5",,"POINT (-113.9701456 51.1054103)"
"MNI063","A-51070434","VEHICLE - WARNING",,"METAL","GATE","METAL","ACTIVE","DEAD END / BARRICADE","CALGARY PARKS","CALGARY PARKS","S","2014-06-24T13:59:59.000Z","17",,"POINT (-114.0572091 51.0233566)"
"GRE899","A-21003129","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - STEEP HILL","CALGARY PARKS","CALGARY PARKS","N","2018-05-14T13:35:45.000Z","11",,"POINT (-114.2117785 51.0872781)"
"GLA625","A-50884049","INTERPRETIVE","GLAMORGAN COMMUNITY ASSOCIATION","METAL","BUILDING","CONCRETE","ACTIVE","INTERPRETIVE - GENERAL","CALGARY PARKS SHARED","LEASE HOLDER","E","2021-12-07T13:55:01.000Z","4",,"POINT (-114.1453763 51.0168995)"
"VAR456","A-21005922","DOG - LEASH REGULATIONS",,"PLASTIC","POST","WOOD","ACTIVE","ON LEASH AREA ENTERING (POST)","CALGARY PARKS","CALGARY PARKS","N","2017-09-21T10:11:03.000Z","2","23M89","POINT (-114.164055 51.0856308)"
"GPK701","A-50892345","PATHWAY - REGULATIONS",,"METAL","POST","METAL","ACTIVE","STOP","CALGARY PARKS","CALGARY PARKS","NE","2013-04-04T07:41:17.000Z","9",,"POINT (-114.1062766 51.0029842)"
"SCA867","A-50886233","SPORTS - REGULATIONS","PLEASE DO NOT ENTER UNTIL POINT IS FINISHED","METAL","SPORT BARRIER","METAL","ACTIVE","TENNIS RULES","CALGARY PARKS SHARED","LEASE HOLDER","N","2013-04-04T07:43:11.000Z","13",,"POINT (-114.1000887 51.0400497)"
"CRE495","A-21001608","PATHWAY - WARNING",,"METAL","POST","METAL","ACTIVE","SLOW - WINDING PATHWAY","CALGARY PARKS","CALGARY PARKS","W","2018-05-14T13:35:46.000Z","11",,"POINT (-114.0557937 51.0517141)"
"SPR050","A-50887771","PATHWAY - WARNING","AREA AFFECTED BY LANDSLIDE CLOSED","PLASTIC","POST","WOOD","ACTIVE","CLOSURE - GENERAL","CALGARY PARKS","CALGARY PARKS","SE","2018-05-14T13:36:25.000Z","11",,"POINT (-114.135422 51.0534549)"
"FPW001","A-51422090","PATHWAY - INFO","GREENWAY LOGO AND TEXT WITH DIRECTIONAL PLAQUES","METAL","PEDESTAL","CONCRETE","ACTIVE","NAME - GREENWAY PATHWAY","PROVINCE OF ALBERTA","PROVINCE OF ALBERTA",,"2022-08-23T08:56:01.000Z","8",,"POINT (-114.1343986 50.9309564)"
"REN786","A-21005145","PARK - INFO","MCINNIS & HOLLOWAY MEMORIAL FOREST","WOOD","POST","WOOD","ACTIVE","NAME - CEMETERY","CALGARY PARKS","CALGARY PARKS","W","2013-04-04T07:44:12.000Z","5",,"POINT (-114.0268418 51.0602434)"
"DOV899","A-50888000","INTERPRETIVE","WASTEWAY","METAL","PEDESTAL","METAL","ACTIVE","INTERPRETIVE - GENERAL","PROVINCE OF ALBERTA","OUTSIDE AGENCY","N","2021-12-07T13:59:13.000Z","4",,"POINT (-114.0100245 51.0151019)"
"BED681","A-51045055","DOG - LEASH REGULATIONS",,"METAL","POST","METAL","ACTIVE","OFF LEASH AREA ENTERING","CALGARY PARKS","CALGARY PARKS","W","2017-01-13T13:45:41.000Z","2",,"POINT (-114.0826096 51.1367025)"
"SCE410","A-21005613","PARK - INFO","BAKER PARK","METAL","POST","WOOD","ACTIVE","NAME - PARK","CALGARY ROADS","CALGARY ROADS","E","2019-10-28T15:20:10.000Z","5",,"POINT (-114.2120071 51.1012021)"
"MCI092","A-50891657","PARK - REGULATIONS","CONSUMPTION OF ALCOHOL IN PARKING LOT IS PROHIBITED","WOOD","FENCE","METAL","ACTIVE","NO ALCOHOL / LIQUOR","CALGARY PARKS SHARED","LEASE HOLDER","SE","2013-04-04T07:44:33.000Z","6",,"POINT (-114.0177963 51.0915127)"
"ACA192","A-21000192","PATHWAY - WARNING","SIGN 2 OF 2","METAL","POST","METAL","ACTIVE","ROUNDABOUT","CALGARY PARKS","CALGARY PARKS","NE","2017-09-21T10:11:17.000Z","11",,"POINT (-114.0256287 50.966168)"
