"asset_class","asset_cd","location_detail","steward","maintained_by","maint_info","life_cycle_status","asset_type","style","longitude","latitude","location","point"
,"MRT311",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.95855460218964","51.11735218466575","
,  
(51.11735218466575, -113.95855460218964)",
"AGOL - ACR 2","PIN027",,"CALGARY PARKS SHARED","LEASE HOLDER","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-113.94586960864571","51.07167442531605","
,  
(51.07167442531605, -113.94586960864571)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HAM461",,"CALGARY PARKS & CSSB","CALGARY PARKS","FITNESS CHIN UP","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.14925277218323","51.1420452716922","
,  
(51.1420452716922, -114.14925277218323)",
,"BRE394",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.13009487295132","51.088766877040506","
,  
(51.088766877040506, -114.13009487295132)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.1328197409234","50.989806883629534","
,  
(50.989806883629534, -114.1328197409234)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","ROY393",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.22225290984841","51.138242910628485","
,  
(51.138242910628485, -114.22225290984841)",
"2018/01/29: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-113.97087415102561","51.10281428265863","
,  
(51.10281428265863, -113.97087415102561)",
"AGOL - ACR 2","CIT967",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BIKE STAND","UPRIGHT","-114.17488971508702","51.14476093048068","
,  
(51.14476093048068, -114.17488971508702)",
,"UND001",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","BIKE STAND","NOT APPLICABLE","-114.14820299670765","51.07950758355688","
,  
(51.07950758355688, -114.14820299670765)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","MCK639",,"CALGARY PARKS","CALGARY PARKS","RECUMBENT CYCLE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98596886335737","50.918980760714206","
,  
(50.918980760714206, -113.98596886335737)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","KIN018",,"CALGARY PARKS","CALGARY PARKS","LEG STRETCHER","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.07391984173908","50.98276325559277","
,  
(50.98276325559277, -114.07391984173908)",
,"HUN715",,"CALGARY RECREATION","CALGARY PARKS AND OTHER BU",,"ACTIVE","BIKE STAND","UPRIGHT","-114.06566538961712","51.11221611617092","
,  
(51.11221611617092, -114.06566538961712)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAR125",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.13977347885334","51.087151162114885","
,  
(51.087151162114885, -114.13977347885334)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.1371274843844","50.99277016963078","
,  
(50.99277016963078, -114.1371274843844)",
"ACR 3","EAU102",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.07015020074348","51.05081558270836","
,  
(51.05081558270836, -114.07015020074348)",
"acr 3","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.22364820056401","51.098479681254524","
,  
(51.098479681254524, -114.22364820056401)",
,"WHL493",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.1032230330665","51.05807370034244","
,  
(51.05807370034244, -114.1032230330665)",
,"CAP321",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.09597233864686","51.07125691308501","
,  
(51.07125691308501, -114.09597233864686)",
,"ALT701",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.08986073112406","51.00973445250771","
,  
(51.00973445250771, -114.08986073112406)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAR332",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.14977140052882","51.095880350685476","
,  
(51.095880350685476, -114.14977140052882)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SAD341",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.95271885599117","51.129296712328575","
,  
(51.129296712328575, -113.95271885599117)",
,"12B001",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-113.90321020348854","50.93781862925059","
,  
(50.93781862925059, -113.90321020348854)",
,"WSP044",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","NWC903 COMBI UNIT 1 - OAA (EXPIRE DATE TBD)","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.19619886392911","51.05452786760092","
,  
(51.05452786760092, -114.19619886392911)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","RIC700","RICHMOND GREEN DEPOT","CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.12399174097442","51.02194336540225","
,  
(51.02194336540225, -114.12399174097442)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.15851975721468","51.06314229264099","
,  
(51.06314229264099, -114.15851975721468)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2018/01/30: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","PUSH-UP BARS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.97425745735994","51.102419166243116","
,  
(51.102419166243116, -113.97425745735994)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","VAR125",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.14072638634275","51.086434210874664","
,  
(51.086434210874664, -114.14072638634275)",
,"LEG021",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/09/27-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.01271545933908","50.85373034144339","
,  
(50.85373034144339, -114.01271545933908)",
"INSTALL DATE UNKNOWN","NEB841",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/03/06-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95591312538733","50.91815872789133","
,  
(50.91815872789133, -113.95591312538733)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EVE793",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.11943870545764","50.907280586355185","
,  
(50.907280586355185, -114.11943870545764)",
"acr 3","BOW220",,"CALGARY PARKS","CALGARY PARKS","CONCRETE BASE","ACTIVE","BBQ","NOT APPLICABLE","-114.22206481627624","51.09813521801623","
,  
(51.09813521801623, -114.22206481627624)",
,"BOW220",,"CALGARY PARKS","CALGARY PARKS","CONCRETE BASE","ACTIVE","BBQ","NOT APPLICABLE","-114.22261301593504","51.097228141381066","
,  
(51.097228141381066, -114.22261301593504)",
"AGOL -ACR 2","ALT701",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","BBQ","NOT APPLICABLE","-114.09051633689604","51.010688830159374","
,  
(51.010688830159374, -114.09051633689604)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","COR375",,"CALGARY PARKS","CALGARY PARKS","VAULT BAR","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.93007635784465","51.10573387445749","
,  
(51.10573387445749, -113.93007635784465)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV030",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.99287548874526","51.026352922742305","
,  
(51.026352922742305, -113.99287548874526)",
"DOG PLAY SPACE EQUIPMENT","DNE116",,"CALGARY PARKS SHARED","CALGARY PARKS SHARED","MAINTENANCE AGREEMENT WITH CMLC UNTIL 2027","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.04755835953044","51.04667426332285","
,  
(51.04667426332285, -114.04755835953044)",
,"SAD025",,"CALGARY PARKS","DEVELOPER CONSTRUCTION",,"INSTALLED","FITNESS EQUIPMENT","ABB CRUNCH/LEG LIFT","-113.96720115506373","51.137479285877966","
,  
(51.137479285877966, -113.96720115506373)",
,"TUX853",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.05971139939183","51.0788320006652","
,  
(51.0788320006652, -114.05971139939183)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV030",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.9921170036247","51.02606763968864","
,  
(51.02606763968864, -113.9921170036247)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2018/01/30: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","SHORT BENCH","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.97427370390749","51.10244120163822","
,  
(51.10244120163822, -113.97427370390749)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","EAU131",,"OUTSIDE AGENCY","OUTSIDE AGENCY","2017/09/13: AS PER N CRISP THESE ARE PRIVATELY MAINTAINED","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07915281051964","51.05232677969656","
,  
(51.05232677969656, -114.07915281051964)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","RSN014",,"CALGARY PARKS","CALGARY PARKS","LEG PRESS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.95844954234768","51.171013309683055","
,  
(51.171013309683055, -113.95844954234768)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","FAL088",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.94414251019008","51.10773036293235","
,  
(51.10773036293235, -113.94414251019008)",
,"ARB411",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.202842291582","51.13316557510243","
,  
(51.13316557510243, -114.202842291582)",
,"DNC070",,"CALGARY PARKS","CALGARY PARKS","ELECTRICAL PANEL 4N2N","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.06906938921793","51.045991581907806","
,  
(51.045991581907806, -114.06906938921793)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","ARB305",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.19016253345636","51.13270072056889","
,  
(51.13270072056889, -114.19016253345636)",
,"BLN004",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.08796928140528","51.040013661786546","
,  
(51.040013661786546, -114.08796928140528)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.11809779375713","50.986549377267934","
,  
(50.986549377267934, -114.11809779375713)",
,"DNW134",,"CALGARY PARKS SHARED","CALGARY PARKS SHARED","ELECTRICAL PANEL - WEST CABINET; SENT EMAIL TO N CHRISP TO VERIFY IF PARKS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.09323309288973","51.04604832193286","
,  
(51.04604832193286, -114.09323309288973)",
,"RIC700",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","BIKE STAND","UPRIGHT","-114.12446095175126","51.02301051349315","
,  
(51.02301051349315, -114.12446095175126)",
,"ING013",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.02813674409477","51.03920604435336","
,  
(51.03920604435336, -114.02813674409477)",
,"SOV770",,"PROVINCE OF ALBERTA","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.99535370842183","51.030486023294884","
,  
(51.030486023294884, -113.99535370842183)",
,"WIL154",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0593961330748","50.951722167503796","
,  
(50.951722167503796, -114.0593961330748)",
,"ERL246",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.06323886355884","51.03384991544628","
,  
(51.03384991544628, -114.06323886355884)",
"ACR 3","WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15575827370654","51.06448191984879","
,  
(51.06448191984879, -114.15575827370654)",
,"DNW129",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.08378650241839","51.04973285860448","
,  
(51.04973285860448, -114.08378650241839)",
"ACR 3 FL ACR 4 RUSTED THROUGH BACK","ING037",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.01690261522525","51.04096739327813","
,  
(51.04096739327813, -114.01690261522525)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.06942611621216","51.04144201757266","
,  
(51.04144201757266, -114.06942611621216)",
"2015/09/24: SPATIAL AS PER 2012 LAYOUT PLAN","BOW220",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.22249429687619","51.098234400795135","
,  
(51.098234400795135, -114.22249429687619)",
,"SIG725",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","FLAG POLE","NOT APPLICABLE","-114.17305789993173","51.02070180081203","
,  
(51.02070180081203, -114.17305789993173)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DNW134",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0914333995472","51.04641598088828","
,  
(51.04641598088828, -114.0914333995472)",
,"MAH002",,"CALGARY PARKS SHARED","OPTIONAL AMENITIES AGREEMENT","OAA EXPIRES 2024/07/22-SEE REPOSITORY R:\AGREEMENTS\OPTIONAL AMENITY AGREEMENTS","ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-113.91081850360175","50.89868345165132","
,  
(50.89868345165132, -113.91081850360175)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2018/01/30: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","DIP BARS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.97566566929501","51.10392990307806","
,  
(51.10392990307806, -113.97566566929501)",
,"EAU120",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.07157768467641","51.055099860532266","
,  
(51.055099860532266, -114.07157768467641)",
"ALTHOUGH NOT NAILED DOWN, IT APPEARS TO BE QUITE PERMANENT IN ITS LOCATION","SOC642",,"CALGARY RECREATION","CALGARY RECREATION",,"ACTIVE","BIKE STAND","UPRIGHT","-114.09933114050541","51.02568469545816","
,  
(51.02568469545816, -114.09933114050541)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.13894544738046","50.992851136208216","
,  
(50.992851136208216, -114.13894544738046)",
,"BLN007",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.0709535425949","51.04148506909584","
,  
(51.04148506909584, -114.0709535425949)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","HOU543",,"CALGARY PARKS","CALGARY PARKS","SURFBOARD (DOUBLE UNIT)","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.10436990032618","51.06603505272587","
,  
(51.06603505272587, -114.10436990032618)",
,"TAR137",,"CALGARY PARKS","CALGARY PARKS","PLYOMETRIC STEPS","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.92840504715615","51.12494321060505","
,  
(51.12494321060505, -113.92840504715615)",
"ACR 3 FROM INSPECTOR","MON291",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.17330714635682","51.0777561345374","
,  
(51.0777561345374, -114.17330714635682)",
"2018/01/22: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.971083931854","51.10476452966951","
,  
(51.10476452966951, -113.971083931854)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","ALT701",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","DOG BAG DISPENSER","NOT APPLICABLE","-114.09481676611063","51.01254520075416","
,  
(51.01254520075416, -114.09481676611063)",
,"OAK068",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","LOW","-114.13235126674216","50.968634900746046","
,  
(50.968634900746046, -114.13235126674216)",
,"RSN014",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.95857591009238","51.17020266708723","
,  
(51.17020266708723, -113.95857591009238)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.15575894575358","51.06213606818549","
,  
(51.06213606818549, -114.15575894575358)",
"2018/01/22: PRAIRIE WINDS PARK REDEVELOPMENT; PROJECT MANAGER M WONG","WES099",,"CALGARY PARKS","CALGARY PARKS","2018/01/22: FOR FOOD TRUCKS","ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-113.97110871033233","51.104686693598225","
,  
(51.104686693598225, -113.97110871033233)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","SOW224",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0765100060239","50.96224939959641","
,  
(50.96224939959641, -114.0765100060239)",
,"GDL818",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","FIRE PIT","NOT APPLICABLE","-114.14933039965307","51.03302256676169","
,  
(51.03302256676169, -114.14933039965307)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2017/07/17:ORGINAL DT 2015/11/06 FR JMCDONALD FR TCA FORM;PART OF A PLANNING PROJECT- PROJECT MANAGER J JONES;DT CHANGED SHOWING ACTUAL CCC/FAC DT;NO PLANS","WIN850",,"CALGARY PARKS","CALGARY PARKS","STRETCH BAR","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.05344179565937","51.06842247195787","
,  
(51.06842247195787, -114.05344179565937)",
,"WIL154",,"CALGARY PARKS SHARED","LEASE HOLDER",,"ACTIVE","BIKE STAND","UPRIGHT","-114.05917552100493","50.95184580580111","
,  
(50.95184580580111, -114.05917552100493)",
"INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","PKH200",,"CALGARY PARKS","CALGARY PARKS SHARED",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.07049871904982","51.01644955635789","
,  
(51.01644955635789, -114.07049871904982)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; 2017/11/27: FINAL MAINTENANCE CERTIFICATE ISSUED; USED THAT DATE FOR FAC/ACTIVE DATE; INSTALL DT EXISTING-CAME FROM PREVIOUS CHANGE REQUESTS-USED IN CCC DT","HPK823",,"CALGARY PARKS","CALGARY PARKS","CHIN UP STATION","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.05393134323292","51.09083239722936","
,  
(51.09083239722936, -114.05393134323292)",
,"RIV840",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0255458690668","50.9737193636678","
,  
(50.9737193636678, -114.0255458690668)",
,"MLR315",,"CALGARY ROADS","CALGARY PARKS",,"ACTIVE","ELECTRIC PLUG IN","NOT APPLICABLE","-114.0701852806028","50.91593958018348","
,  
(50.91593958018348, -114.0701852806028)",
,"ALT701",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.08938416482339","51.01017488529111","
,  
(51.01017488529111, -114.08938416482339)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15642362194306","51.06395460209354","
,  
(51.06395460209354, -114.15642362194306)",
,"MPK548",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","LOW","-113.94201117603119","51.060229746223705","
,  
(51.060229746223705, -113.94201117603119)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE; INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION","DOV769",,"CALGARY PARKS","CALGARY PARKS","LEG CURL/LEG EXTENSION","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.98748960332543","51.03026382970065","
,  
(51.03026382970065, -113.98748960332543)",
,"WOO352",,"CALGARY PARKS","CALGARY PARKS","2018/01/03: LMA EXPIRED 2017/12/31","ACTIVE","BIKE STAND","UPRIGHT","-114.11589529966943","50.946876200544736","
,  
(50.946876200544736, -114.11589529966943)",
,"WLD050",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.15386990040062","51.06216809763844","
,  
(51.06216809763844, -114.15386990040062)",
,"MOP671",,"CALGARY PARKS","CALGARY PARKS","2017/07/05: SEE REPOSITORY FOR FLAG CIRCLE ORDER; R:\Grounds\Procedures\MOP671\FLAG_CIRCLE_ORDER","ACTIVE","FLAG POLE","NOT APPLICABLE","-114.08378651928358","51.07667397690043","
,  
(51.07667397690043, -114.08378651928358)",
"ROTARY MATTAMY GREENWAY TOURMALINE OUTDOOR FITNESS PARK; PARK INSPECTOR J SWARTZ","POI503",,"CALGARY PARKS","CALGARY PARKS","NORWELL SIT UP; WAITING FOR PAPERWORK; ROTARY MATTAMY GREENWAY TOURMALINE OUTDOOR FITNESS PARK","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-114.15216029978842","51.06367919206506","
,  
(51.06367919206506, -114.15216029978842)",
"ACR 3","SIL245",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.18076596036705","51.09058228080197","
,  
(51.09058228080197, -114.18076596036705)",
"AGOL - ACR 2","BOW220",,"CALGARY PARKS","CALGARY PARKS","AGOL PROJECT - INSTALL DATE MAY BE INCORRECT","ACTIVE","FIRE PIT","NOT APPLICABLE","-114.2161767241198","51.09716347883203","
,  
(51.09716347883203, -114.2161767241198)",
"2018/03/06:MOVED FROM PG EQUIPMENT/FITNESS EQUIPMENT AS PER M BLAIR, INFRASTRUCTURE","RSN014",,"CALGARY PARKS","CALGARY PARKS","ERGONOMIC BIKE","ACTIVE","FITNESS EQUIPMENT","NOT APPLICABLE","-113.95469513418713","51.17055583359513","
,  
(51.17055583359513, -113.95469513418713)",
,"GPK704",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BBQ","NOT APPLICABLE","-114.13304610978469","50.989189829775526","
,  
(50.989189829775526, -114.13304610978469)",
,"KIL873",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","NOT APPLICABLE","-114.12324219292105","51.03493464209399","
,  
(51.03493464209399, -114.12324219292105)",
,"DRG544",,"CALGARY PARKS","CALGARY PARKS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.01841453215332","50.92633974062321","
,  
(50.92633974062321, -114.01841453215332)",
"ACR 3","PKH200",,"CALGARY PARKS","CALGARY PARKS AND OTHER BU",,"ACTIVE","BBQ","NOT APPLICABLE","-114.07072525644242","51.017572731701804","
,  
(51.017572731701804, -114.07072525644242)",
,"ALT701",,"CALGARY PARKS","CALGARY PARKS","BOULDERS USED BY DOGS FOR AGILITY; MOVED FROM WALL BUILD IN SANDY BEACH, WHERE THERE DESIGN WAS FOR DOG TRAINING","ACTIVE","DOG EQUIPMENT","NOT APPLICABLE","-114.09432744113907","51.00924634192397","
,  
(51.00924634192397, -114.09432744113907)",
"ACR 3","DNC102",,"CALGARY ROADS","CALGARY ROADS",,"ACTIVE","BIKE STAND","UPRIGHT","-114.0703567138062","51.047903435098355","
,  
(51.047903435098355, -114.0703567138062)",
