"confirmation_code","barcode","event","performance","performance_year","performance_month","ticket_type","venue_name","venue_street","venue_city","venue_region","venue_postal_code","venue_country","currency","face_value","ticketleap_fees_paid_by_buyer","ticketleap_fees_paid_by_seller","ticket_order_total","ticket_net_proceeds","refunded","buyer_city","buyer_region","buyer_postal_code","buyer_country","date_of_purchase","year_of_purchase","month_of_purchase","purchase_point","order_method","card_type","payment_type","tickets_in_order","order_total","order_id","payment_processor_id","referrer","redeemed","redeemed_date","redeemed_year","redeemed_month","redemption_method","billing_postal_code","billing_country"
"BU-8299-3341-1D4","CJAUFOT","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T19:32:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","11ab8d6a-f67f-4af4-a488-e3ade77b5e45","'e27c6977-6318-4443-8fe0-1de78e26f6fa'",,"true","2017-12-05T19:32:06.000","2017","Dec","iOS",,
"BU-8308-3390-157","EQD4RV7","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:16:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","8421ad62-685d-422f-a3b4-75e7600b0cb7","'6ec19621-cf07-4aff-9bee-2630c2af7efb'",,"false",,,,,,
"BU-8337-3334-C97","I7AMLBS","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:37:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","8","0","56a2dd0f-cdca-41dd-ab40-6beb5a78c45b","'cfad307d-bef8-45bd-94c7-4fa7b984d30f'",,"true","2017-12-05T18:37:06.000","2017","Dec","iOS",,
"BU-8345-6163-A71","RH69S4B","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:56:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","5cbefb6a-28bd-4115-b2f4-5ca536b7e62b","'26efbc8e-f421-4edd-9530-11234ce7fe04'",,"true","2017-12-12T17:56:55.000","2017","Dec","iOS",,
"BU-8357-1824-426","RST4F9X","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T20:02:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","39a0d851-acca-4b3c-b99b-8a5bbabe50b5","'8697b6d1-be5b-4b23-9290-3f7f912b38f9'",,"true","2017-12-12T20:02:49.000","2017","Dec","iOS",,
"BU-8368-3399-178","97EE7IG","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T19:01:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","f532d5fd-2727-422d-8c75-1004163ae4d4","'4076ca25-04f2-465b-b847-b6449998c20d'",,"false",,,,,,
"BU-8377-7262-0FE","BIJL2Z1","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:43:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","d77ef7d0-f38d-4fbf-a372-fdd0bfefbeda","'29143d02-eaa8-4d9d-8a38-53b3f741781a'",,"false",,,,,,
"BU-8378-6512-FCC","VNPY3H8","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:17:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","10eea31d-101b-4220-976f-d0a026cc74c5","'bb75f9fd-68a2-48aa-b466-0a5bb5d8d86f'",,"false",,,,,,
"BU-8378-9140-D65","13DNY6W","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:11:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","e8129769-4249-4c25-805b-584d0dce0ef9","'98dff2dc-1fab-4635-9f3c-03dfd3aaf2a4'",,"true","2017-12-12T18:11:20.000","2017","Dec","iOS",,
"BU-8412-4198-7B6","SKLZ6OD","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:03:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","fdf3bb3a-9c86-4def-8d62-1dbba814bf91","'ec79a600-3923-476a-8c06-d07e303e1e37'",,"true","2017-12-05T18:03:18.000","2017","Dec","iOS",,
"BU-8414-3274-65F","IQM1DBL","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T19:07:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","10","16","b9b95f13-5c08-4557-aaae-e7925a91f60f","'dbb3ab29-42bb-40c5-b41b-cd9f6eb0eabe'",,"false",,,,,,
"BU-8419-5445-A1E","LCPPXBS","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T16:31:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","e3fef415-fd37-407e-a148-78873b7bbffa","'ed8941a2-8520-42d9-b659-e05a17b5ef66'",,"true","2017-12-05T16:31:31.000","2017","Dec","iOS",,
"BU-8446-3038-8BE","THKAWDK","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:03:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","cd272bc9-99c2-4447-8c11-ddd7a5d5c3a7","'09fd007f-8515-4c4d-8a96-99f5ad7aae43'",,"true","2017-12-12T18:04:01.000","2017","Dec","iOS",,
"BU-8492-1196-874","NCE87JU","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:27:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","11","0","133d1fdc-7c09-4c2e-9af2-e6ed3db59927","'f76fc023-045b-4510-8b87-19b124724e44'",,"false",,,,,,
"BU-8494-6514-7EB","Z70MU3B","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:23:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","34410375-ac48-4a36-9fec-1817df0842dc","'68f7878e-1fc2-4c36-be50-a567861aed2f'",,"true","2017-12-12T18:23:27.000","2017","Dec","iOS",,
"BU-8512-1958-5E8","JGOT7CX","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:06:00.000","2017","Dec","Onsite","iOS-iPad",,"Cash","5","5","882ecd31-d36e-401d-83e5-06deaf7c1f72","'b077c76e-10b4-410a-8381-cd4c4980cdcb'",,"false",,,,,,
"BU-8581-0184-928","7INIRL7","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:42:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","eab7c64c-5fce-4351-8b62-8b60f2bb5698","'b50b0ad5-11fa-4301-9765-913aaf5a673c'",,"true","2017-12-12T19:42:21.000","2017","Dec","iOS",,
"BU-8628-1014-7CE","TMC79I4","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T17:40:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","dcfdc4ba-1652-4f48-8307-0b33f0719071","'e60ec23f-7330-4216-bdf1-49dc3a5b3969'",,"true","2017-12-05T17:40:09.000","2017","Dec","iOS",,
"BU-8673-4532-584","4WJ9TQ2","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:31:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","384675fc-7da6-4c92-b3ee-9a82146c7003","'6fea13a8-505f-4deb-acf1-a833d7717add'",,"true","2017-12-12T18:31:28.000","2017","Dec","iOS",,
"BU-8686-2171-53D","SWMBAFN","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:05:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","b34ba0f0-4f91-40f8-90bd-d1452689fef5","'6f552480-d318-4da1-bbdd-6434f491bec3'",,"false",,,,,,
"BU-8694-1512-7CE","EONRTRC","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:02:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","19","10","b788890d-38e2-48e4-a6c9-12b95c38be34","'dce0d96a-1922-48e1-902a-30d93555c0c8'",,"false",,,,,,
"BU-8750-0829-416","0PDMDED","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:29:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","13fe362a-c236-4a3a-95fc-9a12e0d16b12","'6a63b0f4-95af-4e37-8a87-dc078e6791d7'",,"true","2017-12-12T19:29:49.000","2017","Dec","iOS",,
"BU-8751-7066-25D","0ZH07W6","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T19:07:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","10","16","b9b95f13-5c08-4557-aaae-e7925a91f60f","'dbb3ab29-42bb-40c5-b41b-cd9f6eb0eabe'",,"false",,,,,,
"BU-8757-3920-E5D","PI631E4","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T19:01:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","6","0","f532d5fd-2727-422d-8c75-1004163ae4d4","'4076ca25-04f2-465b-b847-b6449998c20d'",,"false",,,,,,
"BU-8778-4039-5D2","NOJIAI2","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:30:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","5","0","845d2cf3-db5d-4d87-9032-36debbee2ca0","'3d344531-f216-4bc2-a71b-02fb8a0c00ef'",,"false",,,,,,
"BU-8792-6055-E75","LVDEKK4","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:25:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","ceff9b37-7492-4677-99a1-ac2bb10f4593","'e6529819-3788-42e7-b7e5-a969326922cf'",,"true","2017-12-12T19:25:15.000","2017","Dec","iOS",,
"BU-8815-8724-2B1","35LA2DA","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T17:27:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","3","0","f7d46637-fd73-489e-bb62-830238675555","'ebf3fd4b-7377-4ced-8b66-8a474557e959'",,"true","2017-11-28T17:27:39.000","2017","Nov","iOS",,
"BU-8825-4566-89D","17J7S3E","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:11:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","e8129769-4249-4c25-805b-584d0dce0ef9","'98dff2dc-1fab-4635-9f3c-03dfd3aaf2a4'",,"true","2017-12-12T18:11:20.000","2017","Dec","iOS",,
"BU-8837-1492-9AE","2NU3O0E","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:51:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","76cb52cf-db2f-481b-ad76-c75a065aab5c","'1480dae5-e244-4415-b338-b6d3b393f32c'",,"true","2017-12-05T18:52:01.000","2017","Dec","iOS",,
"BU-8852-8299-EF3","UXB6W2S","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T19:14:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","9","0","5a76c5d6-c0cb-4a2d-bad5-16e285b6464e","'081d94ef-5712-46cb-ad47-2eb757ea309d'",,"true","2017-12-05T19:17:00.000","2017","Dec","iOS",,
"BU-8853-3933-02F","3AQ7UB5","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:09:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","11","20","36e510ca-15a1-460c-8292-2dca453fba00","'d65e4659-7ba7-414b-ae96-165537ac58df'",,"false",,,,,,
"BU-8878-7878-54B","XPX02R3","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:02:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","19","10","b788890d-38e2-48e4-a6c9-12b95c38be34","'dce0d96a-1922-48e1-902a-30d93555c0c8'",,"false",,,,,,
"BU-8880-1233-DA5","TUPL0YB","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:45:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","3","0","f1a69929-8882-475a-aea4-15603d4e54ae","'8332b5a5-a183-40a8-9f5e-5ab7a1ed865c'",,"false",,,,,,
"BU-8893-7435-6BC","09ZAMSJ","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T18:40:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","b660b3c0-851b-4182-8256-13dc725fc3c2","'8b6c36ab-12be-4b8a-bd12-022d68b79cfd'",,"false",,,,,,
"BU-8894-6491-949","GZFQHQP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:42:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","eab7c64c-5fce-4351-8b62-8b60f2bb5698","'b50b0ad5-11fa-4301-9765-913aaf5a673c'",,"true","2017-12-12T19:42:21.000","2017","Dec","iOS",,
"BU-8898-8352-266","4HZPP3E","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:38:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","ea66c324-0dd7-482b-92f3-a24a99f4f2e6","'9c64a57b-3a06-4cbe-9007-2a54aaa21ae6'",,"true","2017-12-12T19:38:45.000","2017","Dec","iOS",,
"BU-8912-8352-A6A","4RUQ0UT","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:54:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","58bd211b-85a3-49df-a81d-8cf956bf0c4c","'a73daa9c-caf9-4334-a04f-41723b656892'",,"true","2017-12-05T18:55:28.000","2017","Dec","iOS",,
"BU-2600-2029-E79","KV5HIUD","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","VIP Pass","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-02T14:29:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","78","0","bbdfef67-171a-4921-ad1f-6ba4ce8f5687","'e47dd802-5854-46c4-8d30-72577013e840'",,"false",,,,,,
"BU-8926-0768-AC3","IKTTDTA","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:56:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","57f047da-6f39-4246-a5cd-408d015ecda0","'d189ca2d-e683-4254-ad32-49a403f49bb6'",,"true","2017-12-12T17:56:29.000","2017","Dec","iOS",,
"BU-8946-7289-A30","ONMAEW9","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T18:02:00.000","2017","Nov","Onsite","iOS-iPad",,"Cash","19","10","b788890d-38e2-48e4-a6c9-12b95c38be34","'dce0d96a-1922-48e1-902a-30d93555c0c8'",,"false",,,,,,
"BU-8991-5451-940","M1QOBV1","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T17:47:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","8","0","b8d0a98e-7fe1-402b-9135-757ff6abdf6d","'593451d6-fad5-4b53-b234-3cc84b7f782d'",,"false",,,,,,
"BU-9008-6469-AB0","B8S46TU","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:50:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","9952c79e-0411-4ea7-8287-a6da87bc5764","'2bb5128e-d8e8-4495-b8d0-e10fe7565315'",,"false",,,,,,
"BU-9027-9409-332","WFKUHRE","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-19T19:08:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","c4fbe230-74bf-46d6-8a80-cb9c67d96960","'2057124e-7c49-4bf9-bb14-ae79e38755ae'",,"false",,,,,,
"BU-9044-3945-4D2","B41OAW4","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:14:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","9df5f145-5383-479f-863a-321b6c167ed3","'809e44d4-616e-4472-ac2c-0e474fb3e126'",,"true","2017-12-12T19:14:42.000","2017","Dec","iOS",,
"BU-9090-9629-F6F","YXBVEFP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T17:38:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","4","0","43881852-2217-4271-b955-c4af323c59f3","'436f41c8-6ed0-429f-86c9-2c786c75e96c'",,"true","2017-12-05T17:39:04.000","2017","Dec","iOS",,
"BU-9115-7627-FC5","SJ7DYQD","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T18:54:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","58bd211b-85a3-49df-a81d-8cf956bf0c4c","'a73daa9c-caf9-4334-a04f-41723b656892'",,"true","2017-12-05T18:55:28.000","2017","Dec","iOS",,
"BU-9126-5030-722","HRGH6LC","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:22:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","05781f72-406e-4e09-92e4-aa98b1b1610b","'db0c9325-ccf6-469e-8f5c-926c676e3065'",,"false",,,,,,
"BU-9132-5710-1A6","92UNNDP","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-05T17:46:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","6e4912f1-6879-4bac-8f77-5d3cc2afc2d2","'118d7f58-e6b9-48e6-8cc9-4fefaafccaf9'",,"true","2017-12-05T17:46:12.000","2017","Dec","iOS",,
"BU-9135-0142-4D2","WJNDRQM","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:06:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","84ab2970-79f7-4988-9549-64ba054192e1","'cee4a034-1687-4244-8c62-ddda6721fb11'",,"false",,,,,,
"BU-9137-7968-4AF","M680AT7","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-11-28T19:29:00.000","2017","Nov","Onsite","iOS-iPad",,"Free","8","0","7ed7804a-358c-4a68-b153-77a7d174e96d","'4744cc57-f611-49aa-a4a4-899a33170f0e'",,"false",,,,,,
"BU-9148-9987-49E","I5Z245E","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T18:33:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","5","0","64b2bd0d-7c8e-4694-a154-28fa08f67122","'ad741112-74e4-4170-8dd5-9b29f5fbe8d1'",,"true","2017-12-12T18:34:01.000","2017","Dec","iOS",,
"BU-9150-6101-E79","GWGM3N1","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T17:38:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","7","0","4841d3fb-12d0-48a4-8735-97515217cdbb","'d9abb537-9800-405e-85fa-0b436472ee61'",,"false",,,,,,
"BU-9185-2518-ECC","8S5RYSK","2017 Winter Wonderland Ice Rink","2017-11-24T18:00:00.000","2017","Nov","City Employee/Family Member Free Skate","Mesa City Plaza - East Parking Lot","20 E Main Street","Mesa","AZ","85201","USA","USD","0","0","0","0","0","false",,,,,"2017-12-12T19:24:00.000","2017","Dec","Onsite","iOS-iPad",,"Free","2","0","a72d65f7-a67e-422e-866b-875e263e7158","'ee4e1bf8-ed78-4368-9721-69b552743432'",,"true","2017-12-12T19:24:24.000","2017","Dec","iOS",,
