"incident_number","call_time","call_type","race","age","gender","stop_location","veh_state","prior_bpd_involvements","count_tickets","count_warnings","stop_type","stop_outcome","search","contraband","viol_dls","viol_dui","viol_ls","viol_miss","viol_moving","viol_other","viol_vehicle","viol_muni","viol_civil"
"18BU004232","2018-02-27T00:20:00.000","Traffic","White","19","Female - F","Main St At East Ave, Burlington, Vt","NJ","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004233","2018-02-27T00:45:00.000","Traffic","White","19","Female - F","Williston Rd At Dorset St, Burlington, Vt","MA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004235","2018-02-27T01:32:00.000","Traffic","Black","22","Female - F","Williston Rd At Dorset St, Burlington, Vt","NY","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004241","2018-02-27T09:25:00.000","Traffic","White","50","Female - F","Main St At S Prospect St, Burlington, Vt","FL","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004252","2018-02-27T12:29:00.000","Traffic","White","27","Male - M","N Prospect St At Loomis St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004281","2018-02-27T21:54:00.000","Traffic","White","59","Male - M","Manhattan Dr At Rt 127, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004286","2018-02-27T23:44:00.000","Traffic","White","16","Male - M","Park St At Sherman St, Burlington, Vt","VT","1","1","1","M = Moving violation","Ticket","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004287","2018-02-28T00:31:00.000","Traffic","White","18","Female - F","North Ave At North St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004297","2018-02-28T08:53:00.000","Traffic","White","26","Female - F","Clarke St At Pearl St, Burlington, Vt","VT","5","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004299","2018-02-28T09:44:00.000","Traffic","White","25","Male - M","Main St At Summit St, Burlington, Vt","VT","1","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004303","2018-02-28T10:07:00.000","Traffic","White","29","Female - F","Battery St At College St, Burlington, Vt","VT","9","2","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004311","2018-02-28T11:10:00.000","Traffic","White","40","Male - M","Main St At East Ave, Burlington, Vt","VT","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004316","2018-02-28T11:40:00.000","Traffic","White","53","Male - M","North St At North Ave, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004323","2018-02-28T12:52:00.000","Traffic","White","31","Male - M","Pine St At Flynn Ave, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004324","2018-02-28T13:00:00.000","Traffic","White","38","Male - M","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004325","2018-02-28T13:26:00.000","Traffic","White","24","Female - F","St Paul St At Howard St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004327","2018-02-28T13:29:00.000","Traffic","White","24","Male - M","Rt 127 At Plattsburg Ave, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004330","2018-02-28T13:56:00.000","Traffic","White","17","Male - M","127 At Northbeach Exit, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004333","2018-02-28T14:11:00.000","Traffic","White","35","Male - M","Rt 127 At Manhattan Dr, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004334","2018-02-28T14:32:00.000","Traffic","White","36","Male - M","S Willard St At Bayview St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004335","2018-02-28T14:32:00.000","Traffic","White","34","Female - F","127 Rt 127 At Heineberg Bridge, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004340","2018-02-28T14:46:00.000","Traffic","White","20","Male - M","127 At Plattsburg Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004343","2018-02-28T15:22:00.000","Traffic","White","22","Female - F","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004346","2018-02-28T15:37:00.000","Traffic","White","25","Male - M","Shelburne Rd At Home Ave, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004349","2018-02-28T16:21:00.000","Traffic","White","41","Male - M","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004350","2018-02-28T16:43:00.000","Traffic","White","28","Male - M","North Ave At North St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004352","2018-02-28T16:50:00.000","Traffic","White","52","Male - M","North Ave At Haswell St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004353","2018-02-28T16:56:00.000","Traffic","White","20","Male - M","Henry St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004369","2018-02-28T20:40:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004380","2018-02-28T23:24:00.000","Traffic","White","51","Male - M","Main St At S Winooski Ave, Burlington, Vt","VT","13","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004389","2018-03-01T08:44:00.000","Traffic","Black","27","Male - M","Main St At S Union St, Burlington, Vt","MA","7","0","1","V = Vehicle Equipment","Warning","1","1","0","0","0","0","0","0","1","0","0"
"18BU004399","2018-03-01T11:12:00.000","Traffic","White","25","Male - M","N Prospect St At North St, Burlington, Vt","VT","4","0","1","O = Other","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004400","2018-03-01T11:15:00.000","Traffic","White","NA","NA",,"NA","0","0","0","NA","NA","1","1","0","0","0","0","0","0","0","0","0"
"18BU004410","2018-03-01T12:41:00.000","Traffic","White","52","Female - F","St Paul St At Main St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004437","2018-03-01T17:52:00.000","Traffic","White","28","Male - M","North St At Lafountain St, Burlington, Vt","VT","11","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004447","2018-03-01T20:46:00.000","Traffic","White","25","Male - M","31 Elmwood Ave, Burlington, Vt","VT","11","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004448","2018-03-01T20:57:00.000","Traffic","White","24","Female - F","Drew St At Strong St, Burlington, Vt","CT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004453","2018-03-01T23:22:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004455","2018-03-02T00:55:00.000","Traffic","White","45","Female - F","North Ave At Ward St, Burlington, Vt","VT","10","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004483","2018-03-02T13:05:00.000","Traffic","White","54","Male - M","Rt 116 At Hollow Rd, Hinesburg, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004514","2018-03-02T21:18:00.000","Traffic","White","34","Male - M","Flynn Ave At Bright St, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004515","2018-03-02T21:37:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004522","2018-03-02T23:49:00.000","Traffic","Black","38","Male - M","Riverside Ave At Hildred Dr, Burlington, Vt","VT","14","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004526","2018-03-03T00:09:00.000","Traffic","White","48","Male - M","North St At Ward St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004527","2018-03-03T00:24:00.000","Traffic","White","25","Male - M","North Ave At Ward St, Burlington, Vt","MA","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004529","2018-03-03T00:37:00.000","Traffic","White","27","Female - F","North Ave At North St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004538","2018-03-03T04:50:00.000","Traffic","White","24","Female - F","Main St At S Winooski Ave, Burlington, Vt","MA","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004543","2018-03-03T09:05:00.000","Traffic","White","38","Female - F","Riverside Ave At Hillside Ter, Burlington, Vt","VT","26","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004546","2018-03-03T09:50:00.000","Traffic","White","46","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","NY","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004561","2018-03-03T14:57:00.000","Traffic","Black","40","Male - M","Riverside Ave At N Prospect St, Burlington, Vt","VT","6","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004563","2018-03-03T15:28:00.000","Traffic","Black","40","Male - M","North Ave At Strong St, Burlington, Vt","VT","34","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004576","2018-03-03T20:10:00.000","Traffic","Black","30","Male - M","N Winooski St At Archibald St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004579","2018-03-03T21:19:00.000","Traffic","Asian","17","Female - F","Riverside Ave At N Winooski Ave, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004580","2018-03-03T21:33:00.000","Traffic","White","55","Male - M","Intervale Ave At North St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004612","2018-03-04T09:17:00.000","Traffic","White","56","Female - F","Pearl St At Pine St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004614","2018-03-04T09:27:00.000","Traffic","White","26","Male - M","N Union St At N Winooski Ave, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004616","2018-03-04T10:13:00.000","Traffic","White","55","Female - F","North Ave At Convent Sq, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004620","2018-03-04T10:51:00.000","Traffic","White","65","Female - F","North Ave At Leddy Park Road, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004623","2018-03-04T11:09:00.000","Traffic","White","57","Male - M","North Ave At Saratoga Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004624","2018-03-04T11:17:00.000","Traffic","Asian","43","Male - M","North Ave At Ethan Allen Pkwy, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004625","2018-03-04T11:24:00.000","Traffic","White","80","Male - M","North Ave At Ethan Allen Pkwy, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004627","2018-03-04T11:30:00.000","Traffic","White","24","Female - F","Shelburne Rd At Birchcliff Pkwy, Burlington, Vt","CT","10","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004630","2018-03-04T12:03:00.000","Traffic","White","31","Male - M","Battery St At Pearl St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004632","2018-03-04T12:29:00.000","Traffic","White","18","Female - F","North Ave At Heineberg Rd, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004633","2018-03-04T12:43:00.000","Traffic","White","39","Female - F","North Ave At Leddy Park Road, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004636","2018-03-04T13:33:00.000","Traffic","White","22","Male - M","North Ave At Ward St, Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004637","2018-03-04T13:52:00.000","Traffic","White","34","Male - M","S Winooski Ave At Cherry St, Burlington, Vt","VT","29","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004639","2018-03-04T14:12:00.000","Traffic","White","32","Female - F","North St At Lafountain St, Burlington, Vt","VT","7","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004644","2018-03-04T15:39:00.000","Traffic","White","39","Female - F","North Ave At Killarney Dr, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004662","2018-03-04T22:13:00.000","Traffic","White","32","Male - M","S Union St At Main St, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004664","2018-03-04T23:40:00.000","Traffic","White","17","Male - M","St Paul St At Spruce St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004665","2018-03-05T00:07:00.000","Traffic","White","33","Male - M","Oak St At St Marys St, Burlington, Vt","VT","8","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004683","2018-03-05T09:28:00.000","Traffic","White","20","Female - F","Main St At S Winooski Ave, Burlington, Vt","CT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004695","2018-03-05T11:59:00.000","Traffic","White","73","Female - F","S Union St At Spruce St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004699","2018-03-05T12:35:00.000","Traffic","White","27","Female - F","S Union St At Spruce St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU004708","2018-03-05T14:24:00.000","Traffic","White","27","Male - M","North Ave At Convent Sq, Burlington, Vt","VT","19","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004710","2018-03-05T14:35:00.000","Traffic","White","24","Male - M","Pine St At Howard St, Burlington, Vt","VT","5","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004711","2018-03-05T14:36:00.000","Traffic","White","30","Female - F","North Ave At Leddy Park Rd, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004714","2018-03-05T14:49:00.000","Traffic","White","50","Female - F","North Ave At Porier Pl, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004717","2018-03-05T15:05:00.000","Traffic","Black","36","Female - F","North Ave At Saratoga Ave, Burlington, Vt","VT","3","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004718","2018-03-05T15:11:00.000","Traffic","White","29","Male - M","127 At North Ave Ramp, Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004722","2018-03-05T15:28:00.000","Traffic","White","36","Male - M","North Ave At Poirier Pl, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004724","2018-03-05T15:38:00.000","Traffic","White","56","Male - M","North Ave At Berry St, Burlington, Vt","VT","5","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004725","2018-03-05T15:49:00.000","Traffic","White","40","Male - M","North Ave At Institute Rd, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004726","2018-03-05T16:25:00.000","Traffic","White","38","Male - M","Pearl St At N Willard St, Burlington, Vt","VT","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004756","2018-03-06T00:46:00.000","Traffic","White","39","Male - M","North St At N Prospect St, Burlington, Vt","VT","10","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004758","2018-03-06T01:42:00.000","Traffic","White","34","Male - M","S Willard St At Main St, Burlington, Vt","VT","1","1","1","M = Moving violation","Ticket","0","NA","1","0","0","0","1","0","0","0","0"
"18BU004799","2018-03-06T15:08:00.000","Traffic","White","56","Female - F","Pearl St At S Winooski Ave, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004817","2018-03-06T18:45:00.000","Traffic","Missing","NA","NA",,"NA","0","0","0","NA","NA","0","NA","0","0","0","0","0","0","0","0","0"
"18BU004819","2018-03-06T18:59:00.000","Traffic","Missing","21","Female - F","Intervale Ave At Archibald St, Burlington, Vt","CT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004822","2018-03-06T19:48:00.000","Traffic","Black","22","Male - M","N Winooski Ave At Decatur St, Burlington, Vt","NY","18","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004833","2018-03-06T23:51:00.000","Traffic","White","66","Male - M","Manhattan Dr At Spring St, Burlington, Vt","VT","5","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004834","2018-03-07T00:20:00.000","Traffic","White","52","Female - F","Riverside Ave At Bright St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004837","2018-03-07T00:43:00.000","Traffic","White","22","Male - M","Riverside Ave At N Prospect St, Burlington, Vt","MA","9","0","1","M = Moving violation","Warning","1","0","0","0","0","0","1","0","0","0","0"
"18BU004853","2018-03-07T11:14:00.000","Traffic","White","68","Female - F","Main St At Univeristy Pl, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004858","2018-03-07T12:41:00.000","Traffic","White","55","Male - M","Maple St At Battery St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004860","2018-03-07T13:01:00.000","Traffic","White","27","Male - M","King St At Pine St, Burlington, Vt","FL","0","0","1","M = Moving violation","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU004945","2018-03-08T18:38:00.000","Traffic","White","65","Male - M","Pearl St At N Winooski Ave, Burlington, Vt","VT","8","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004952","2018-03-08T22:46:00.000","Traffic","White","38","Male - M","N Willard St At Archibald St, Burlington, Vt","VT","9","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004953","2018-03-08T22:56:00.000","Traffic","Black","33","Male - M","Spring St At Archibald St, Burlington, Vt","VT","6","0","1","M = Moving violation","Warning","1","0","0","0","1","0","0","0","0","0","0"
"18BU004963","2018-03-09T02:57:00.000","Traffic","White","25","Male - M","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004969","2018-03-09T07:28:00.000","Traffic","White","42","Female - F","Rt 127 At Manhattan Dr, Burlington, Vt","VT","7","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004972","2018-03-09T09:19:00.000","Traffic","White","32","Female - F","Main St At Battery St, Burlington, Vt","VT","1","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004973","2018-03-09T09:41:00.000","Traffic","White","40","Male - M","St Paul St At Howard St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004974","2018-03-09T09:56:00.000","Traffic","White","62","Female - F","N Prospect St At Main St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004975","2018-03-09T10:02:00.000","Traffic","White","44","Male - M","N Champlain St At Cedar St, Burlington, Vt","VT","6","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU004981","2018-03-09T10:51:00.000","Traffic","White","50","Female - F","Main St At Battery St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004987","2018-03-09T12:03:00.000","Traffic","White","43","Male - M","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","7","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004988","2018-03-09T12:19:00.000","Traffic","White","36","Female - F","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","7","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004990","2018-03-09T12:20:00.000","Traffic","White","28","Male - M","Flynn Ave At Pine St, Burlington, Vt","VT","4","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU004995","2018-03-09T12:56:00.000","Traffic","White","30","Female - F","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","0","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004997","2018-03-09T13:27:00.000","Traffic","White","33","Male - M","Shelburne Rd At Flynn Ave, Burlington, Vt","VT","6","1","0","M = Moving violation","Ticket","0","NA","0","0","0","0","1","0","0","0","0"
"18BU004999","2018-03-09T13:32:00.000","Traffic","White","29","Female - F","N Prospect St At Pearl St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005004","2018-03-09T13:57:00.000","Traffic","White","40","Male - M","St Paul St At S Union St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005007","2018-03-09T14:11:00.000","Traffic","White","39","Male - M","Shelburne Rd At Hoover St, Burlington, Vt","MA","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005017","2018-03-09T14:52:00.000","Traffic","White","41","Male - M","S Union St At Spruce St, Burlington, Vt","VT","18","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005022","2018-03-09T15:19:00.000","Traffic","White","29","Female - F","Main St At Battery St, Burlington, Vt","VT","5","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005023","2018-03-09T15:22:00.000","Traffic","White","32","Male - M","S Champlain St At College St, Burlington, Vt","VT","0","1","1","V = Vehicle Equipment","Ticket","0","NA","1","0","0","1","0","0","0","0","0"
"18BU005026","2018-03-09T15:43:00.000","Traffic","White","33","Male - M","Main St At Battery St, Burlington, Vt","VT","3","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005027","2018-03-09T15:43:00.000","Traffic","White","60","Male - M","Pine St At Main St, Burlington, Vt","VT","0","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005042","2018-03-09T18:55:00.000","Traffic","White","41","Female - F","Maple St At S Champlain St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005054","2018-03-09T22:32:00.000","Traffic","White","26","Male - M","Battery St At Cherry St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","1","0","0","0","0","0","0"
"18BU005075","2018-03-10T09:16:00.000","Traffic","White","58","Male - M","Intervale Ave At Oak St, Burlington, Vt","VT","2","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","0","0","0"
"18BU005076","2018-03-10T09:22:00.000","Traffic","White","24","Male - M","Main St At East Ave, Burlington, Vt","VT","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005078","2018-03-10T10:00:00.000","Traffic","White","21","Female - F","Pine St At College St, Burlington, Vt","MA","0","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005079","2018-03-10T10:29:00.000","Traffic","White","40","Female - F","Riverside Ave At N Prospect St, Burlington, Vt","VT","1","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005080","2018-03-10T10:38:00.000","Traffic","White","44","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","34","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005081","2018-03-10T10:40:00.000","Traffic","White","25","Male - M","North Ave At Ward St, Burlington, Vt","VT","2","0","1","M = Moving violation","Warning","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005082","2018-03-10T10:45:00.000","Traffic","White","43","Female - F","S Union St At Spruce St, Burlington, Vt","VT","1","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","1","0","0","0"
"18BU005086","2018-03-10T10:59:00.000","Traffic","Hispanic","31","Male - M","N Winooski At Grant St, Burlington, Vt","VT","5","0","1","V = Vehicle Equipment","Warning","0","NA","0","0","0","0","0","0","1","0","0"
"18BU005087","2018-03-10T11:13:00.000","Traffic","White","51","Male - M","St Paul St At Spruce St, Burlington, Vt","VT","12","1","0","V = Vehicle Equipment","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005090","2018-03-10T11:39:00.000","Traffic","White","38","Male - M","Riverside Ave At Hillside Ter, Burlington, Vt","VT","1","1","0","M = Moving violation","Ticket","0","NA","0","0","0","1","0","0","0","0","0"
"18BU005095","2018-03-10T12:26:00.000","Traffic","White","29","Female - F","Main St At S Union St, Burlington, Vt","VT","0","0","1","M = Moving violation","Warning","0","NA","0","0","0","0","0","0","0","0","0"
