"organization_group_code","job_family_code","job_code","year_type","year","organization_group","department_code","department","union_code","union","job_family","job","employee_identifier","salaries","overtime","other_salaries","total_salary","retirement","health_and_dental","other_benefits","total_benefits","total_compensation"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","18904","60164.01","0.00","0.00","60164.01","11840.67","12918.25","998.95","25757.87","85921.88"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","24903","60164.00","0.00","1415.07","61579.07","12121.73","12918.24","1023.33","26063.30","87642.37"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","27404","60164.00","0.00","0.00","60164.00","11840.67","12918.24","1001.31","25760.22","85924.22"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","27439","60164.02","0.00","0.00","60164.02","11840.67","12918.26","1014.78","25773.71","85937.73"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","29057","73346.00","0.00","0.00","73346.00","14428.90","12918.24","1220.93","28568.07","101914.07"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","33086","60164.00","0.00","0.00","60164.00","11840.67","12918.24","1001.31","25760.22","85924.22"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","34583","83331.63","0.00","0.00","83331.63","16413.11","12765.86","1415.62","30594.59","113926.22"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","35303","60164.00","0.00","0.00","60164.00","11840.67","12918.24","1001.31","25760.22","85924.22"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","38937","60164.00","0.00","0.00","60164.00","11840.67","12918.24","948.88","25707.79","85871.79"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","41827","50908.04","0.00","0.00","50908.04","9867.32","11004.43","847.22","21718.97","72627.01"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","48074","15463.00","0.00","0.00","15463.00","3296.72","3349.18","257.38","6903.28","22366.28"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","48187","60164.01","0.00","0.00","60164.01","11840.68","12918.24","1001.87","25760.79","85924.80"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","48877","60164.01","0.00","0.00","60164.01","11840.68","12918.24","1001.31","25760.23","85924.24"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","48923","60164.00","0.00","50.00","60214.00","11851.33","12918.24","964.66","25734.23","85948.23"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","51354","60149.56","0.00","0.00","60149.56","11837.60","12915.26","1001.07","25753.93","85903.49"
"01","8400","8530","Calendar","2013","Public Protection","ADP","ADP Adult Probation","651","Deputy Probation Officers' Association","Probation & Parole","Deputy Probation Officer SFERS","7099","60164.01","0.00","0.00","60164.01","11840.68","12918.24","1002.33","25761.25","85925.26"
"01","1400","1404","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk","10391","46343.71","0.00","0.00","46343.71","10497.78","12918.24","3696.71","27112.73","73456.44"
"01","1400","1404","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk","32151","15481.13","0.00","0.00","15481.13","3206.13","4306.08","1254.74","8766.95","24248.08"
"01","1400","1404","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk","54778","20891.03","0.00","0.00","20891.03","3190.88","6219.89","1683.07","11093.84","31984.87"
"01","1400","1408","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Principal Clerk","53794","58697.17","0.00","1367.23","60064.40","11790.73","10510.43","5012.02","27313.18","87377.58"
"01","1400","1410","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Chief Clerk","17679","71363.00","0.00","0.00","71363.00","14039.70","12624.36","5551.19","32215.25","103578.25"
"01","1400","1424","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk Typist","12705","5030.71","0.00","0.00","5030.71","916.10","1186.86","414.25","2517.21","7547.92"
"01","1400","1424","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk Typist","2144","54756.02","0.00","1608.00","56364.02","11075.22","12918.24","4590.99","28584.45","84948.47"
"01","1400","1424","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk Typist","21979","42588.00","0.00","0.00","42588.00","8543.67","10047.52","3498.61","22089.80","64677.80"
"01","1400","1424","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk Typist","41072","54132.92","0.00","640.64","54773.56","10768.65","12771.24","4442.71","27982.60","82756.16"
"01","1400","1424","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk Typist","41532","54756.04","0.00","1688.00","56444.04","11091.06","12918.24","4553.06","28562.36","85006.40"
"01","1400","1424","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Clerical, Secretarial & Steno","Clerk Typist","47220","54696.72","0.00","647.30","55344.02","10875.90","12904.25","4494.38","28274.53","83618.55"
"01","1600","1222","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Payroll, Billing & Accounting","Sr Payroll & Personnel Clerk","48248","65100.99","0.00","0.00","65100.99","12645.30","11380.26","5330.70","29356.26","94457.25"
"01","1600","1632","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Payroll, Billing & Accounting","Senior Account Clerk","21079","18472.00","0.00","0.00","18472.00","3363.76","3827.63","1483.03","8674.42","27146.42"
"01","1600","1632","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Payroll, Billing & Accounting","Senior Account Clerk","26917","37886.00","0.00","0.00","37886.00","7998.24","9090.62","3064.96","20153.82","58039.82"
"01","1800","1842","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Budget, Admn & Stats Analysis","Management Assistant","15578","71626.42","0.00","0.00","71626.42","14085.42","12902.64","5564.60","32552.66","104179.08"
"01","9700","9774","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Community Development","Sr Community Devl Spc 1","34205","21966.01","0.00","0.00","21966.01","4683.14","3349.18","1776.61","9808.93","31774.94"
"01","9700","9775","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Community Development","Sr Community Dev Spec 2","39039","24636.00","0.00","0.00","24636.00","5252.40","2870.73","2010.49","10133.62","34769.62"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","12883","16978.60","0.00","0.00","16978.60","0.00","5968.70","1314.49","7283.19","24261.79"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","15516","14904.04","0.00","0.00","14904.04","0.00","5239.42","1153.87","6393.29","21297.33"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","16033","3368.49","0.00","0.00","3368.49","0.00","1184.17","260.79","1444.96","4813.45"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","1874","1071.79","0.00","0.00","1071.79","0.00","376.78","82.98","459.76","1531.55"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","21333","2943.16","0.00","0.00","2943.16","0.00","1034.66","227.86","1262.52","4205.68"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","24106","12300.05","0.00","0.00","12300.05","0.00","4324.02","895.39","5219.41","17519.46"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","26181","13593.02","0.00","0.00","13593.02","0.00","4778.55","1052.37","5830.92","19423.94"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","26196","9271.88","0.00","0.00","9271.88","0.00","3259.46","717.83","3977.29","13249.17"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","26233","13948.23","0.00","0.00","13948.23","0.00","4903.43","1079.86","5983.29","19931.52"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","28284","7120.45","0.00","0.00","7120.45","0.00","2503.15","551.27","3054.42","10174.87"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","30910","13967.36","0.00","0.00","13967.36","0.00","4910.13","1081.36","5991.49","19958.85"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","34551","15056.12","0.00","0.00","15056.12","0.00","5292.89","1165.65","6458.54","21514.66"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","40424","4125.56","0.00","0.00","4125.56","0.00","1450.31","319.40","1769.71","5895.27"
"01","9900","9920","Calendar","2013","Public Protection","ADP","ADP Adult Probation","790","SEIU - Miscellaneous, Local 1021","Public Service Aide","Publ Svc Aide-Asst To Prof","42785","595.44","0.00","0.00","595.44","0.00","209.33","46.10","255.43","850.87"
