"activity_period","operating_airline","operating_airline_iata_code","published_airline","published_airline_iata_code","geo_summary","geo_region","activity_type_code","cargo_type_code","cargo_aircraft_type","cargo_weight_lbs","cargo_metric_tons"
"202105","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Express","Passenger","3839","1.741"
"202105","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Cargo","Passenger","474113","215.058"
"202105","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Mail","Passenger","6054","2.746"
"202105","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Express","Passenger","4838","2.195"
"202105","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Express","Passenger","75375","34.19"
"202105","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","16339","7.411"
"202105","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","12045","5.464"
"202105","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","35204","15.969"
"202105","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Mail","Passenger","8327","3.777"
"202105","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Cargo","Passenger","610120","276.75"
"202105","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Cargo","Passenger","63259","28.694"
"202105","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Mail","Passenger","4","0.002"
"202105","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Mail","Freighter","14082","6.388"
"202105","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Cargo","Freighter","577433","261.924"
"202105","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Cargo","Passenger","837844","380.046"
"202105","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Cargo","Passenger","384001","174.183"
"202105","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Cargo","Passenger","476859","216.303"
"202105","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Mail","Passenger","35463","16.086"
"202105","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Cargo","Passenger","544119","246.812"
"202105","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Cargo","Passenger","528248","239.613"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Freighter","3360881","1524.496"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Passenger","36161","16.403"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Passenger","192248","87.204"
"202105","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Mail","Passenger","7167","3.251"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Passenger","368487","167.146"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Freighter","998165","452.768"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Express","Passenger","24943","11.314"
"202105","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Deplaned","Cargo","Freighter","4079571","1850.493"
"202105","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Cargo","Passenger","324781","147.321"
"202105","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Enplaned","Cargo","Freighter","2228285","1010.75"
"202105","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Freighter","8814","3.998"
"202105","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Deplaned","Cargo","Freighter","270009","122.476"
"202105","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Express","Passenger","19257","8.735"
"202105","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Mail","Passenger","70249","31.865"
"202105","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Cargo","Passenger","962170","436.44"
"202105","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Mail","Passenger","13549","6.146"
"202105","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Mail","Passenger","36191","16.416"
"202105","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Mail","Passenger","11250","5.103"
"202105","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Cargo","Passenger","566138","256.8"
"202105","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","4125","1.871"
"202105","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Mail","Passenger","5670","2.572"
"202105","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","3073","1.394"
"202105","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","1396","0.633"
"202105","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Cargo","Passenger","191086","86.677"
"202105","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Mail","Passenger","8962","4.065"
"202105","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Express","Passenger","3953","1.793"
"202105","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","9269","4.204"
"202105","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Cargo","Passenger","534108","242.271"
"202105","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Express","Passenger","66","0.03"
"202105","United Airlines","UA","United Airlines","UA","International","Middle East","Deplaned","Mail","Passenger","9270","4.205"
"202105","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Express","Passenger","13","0.006"
"202105","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Cargo","Passenger","24179","10.968"
"202105","United Airlines","UA","United Airlines","UA","International","Mexico","Deplaned","Mail","Passenger","8167","3.705"
"202105","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Express","Passenger","1530","0.694"
"202105","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","1050","0.476"
"202105","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Mail","Passenger","27730","12.578"
"202105","United Airlines","UA","United Airlines","UA","International","Mexico","Enplaned","Cargo","Passenger","356","0.161"
"202105","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Cargo","Passenger","121974","55.327"
"202105","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Cargo","Passenger","1634873","741.578"
"202105","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Mail","Passenger","242904","110.181"
"202105","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Express","Passenger","2324","1.054"
"202105","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","10","0.005"
"202105","United Airlines","UA","United Airlines","UA","International","Middle East","Enplaned","Express","Passenger","3761","1.706"
"202105","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Cargo","Passenger","250515","113.634"
"202105","United Airlines","UA","United Airlines","UA","International","Europe","Enplaned","Cargo","Passenger","733725","332.818"
"202105","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Express","Passenger","4224","1.916"
"202105","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Cargo","Passenger","2834978","1285.946"
"202105","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Mail","Passenger","95147","43.159"
"202105","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Cargo","Passenger","1800337","816.633"
"202105","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Cargo","Passenger","1183412","536.796"
"202105","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Cargo","Passenger","3444178","1562.279"
"202105","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Express","Passenger","21641","9.816"
"202105","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Express","Passenger","7017","3.183"
"202105","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Mail","Passenger","128422","58.252"
"202105","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Express","Passenger","1504","0.682"
"202105","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Mail","Passenger","529107","240.003"
"202105","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Cargo","Passenger","2083798","945.211"
"202105","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Express","Passenger","16411","7.444"
"202105","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Cargo","Passenger","235373","106.765"
"202105","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Mail","Passenger","100372","45.529"
"202105","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Mail","Passenger","46731","21.197"
"202105","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Mail","Passenger","417846","189.535"
"202105","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Cargo","Passenger","624474","283.261"
"202105","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Mail","Passenger","212584","96.428"
"202105","China Eastern","MU","China Eastern","MU","International","Asia","Enplaned","Cargo","Passenger","220559","100.046"
"202105","China Southern","CZ","China Southern","CZ","International","Asia","Deplaned","Cargo","Passenger","225037","102.077"
"202105","China Southern","CZ","China Southern","CZ","International","Asia","Deplaned","Mail","Passenger","88586","40.183"
"202105","China Eastern","MU","China Eastern","MU","International","Asia","Deplaned","Cargo","Passenger","338208","153.411"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Passenger","1036516","470.164"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Freighter","8765","3.976"
"202105","China Southern","CZ","China Southern","CZ","International","Asia","Enplaned","Cargo","Passenger","120269","54.554"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Passenger","30731","13.94"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Passenger","795215","360.71"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Cargo","Freighter","1542471","699.665"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Freighter","69627","31.583"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Mail","Passenger","120968","54.871"
"202105","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Cargo","Passenger","932279","422.882"
"202105","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Cargo","Passenger","577420","261.918"
"202105","Emirates","EK","Emirates","EK","International","Middle East","Enplaned","Cargo","Passenger","663505","300.966"
"202105","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Cargo","Freighter","1490100","675.909"
"202105","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Mail","Passenger","147972","67.12"
"202105","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Cargo","Passenger","1705616","773.667"
"202105","Federal Express","FX","Federal Express","FX","Domestic","US","Deplaned","Cargo","Freighter","2041684","926.108"
"202105","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Cargo","Passenger","662556","300.535"
"202105","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Mail","Passenger","65674","29.79"
"202105","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Mail","Passenger","2352","1.067"
"202105","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Express","Passenger","431","0.196"
"202105","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Freighter","15265","6.924"
"202105","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Mail","Passenger","90241","40.933"
"202105","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Passenger","233281","105.816"
"202105","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Cargo","Passenger","116978","53.061"
"202105","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Mail","Passenger","427519","193.923"
"202105","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Cargo","Freighter","954231","432.839"
"202105","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Freighter","2947658","1337.058"
"202105","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Enplaned","Cargo","Passenger","1635094","741.679"
"202105","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Cargo","Passenger","84413","38.29"
"202105","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Mail","Passenger","30524","13.846"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","31736","14.395"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Cargo","Passenger","6920","3.139"
"202105","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Cargo","Passenger","397043","180.099"
"202105","All Nippon Airways","NH","All Nippon Airways","NH","International","Asia","Deplaned","Cargo","Passenger","2340016","1061.431"
"202105","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Mail","Passenger","436815","198.139"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","7368","3.342"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","16483","7.477"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","201815","91.543"
"202105","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Deplaned","Cargo","Freighter","3658639","1659.559"
"202105","Air Transport International, Inc.","8C","Air Transport International, Inc.","8C","Domestic","US","Enplaned","Cargo","Freighter","2645814","1200.141"
"202105","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Mail","Passenger","18895","8.571"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","210135","95.317"
"202105","Air India Limited","AI","Air India Limited","AI","International","Asia","Enplaned","Cargo","Passenger","190317","86.328"
"202105","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Cargo","Passenger","334372","151.671"
"202105","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Deplaned","Mail","Passenger","27085","12.286"
"202105","Air France","AF","Air France","AF","International","Europe","Enplaned","Cargo","Passenger","399284","181.115"
"202105","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Cargo","Passenger","146367","66.392"
"202105","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","Domestic","US","Deplaned","Cargo","Freighter","1324527","600.805"
"202105","Air New Zealand","NZ","Air New Zealand","NZ","International","Australia / Oceania","Enplaned","Cargo","Passenger","283463","128.579"
"202105","Air India Limited","AI","Air India Limited","AI","International","Asia","Deplaned","Express","Passenger","2715","1.232"
"202105","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","4739","2.15"
"202105","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Cargo","Passenger","104","0.047"
"202105","ABX Air","GB","ABX Air","GB","Domestic","US","Enplaned","Cargo","Freighter","1847515","838.033"
"202105","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Mail","Passenger","251","0.114"
"202105","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Cargo","Passenger","719","0.326"
"202105","ABX Air","GB","ABX Air","GB","Domestic","US","Deplaned","Cargo","Freighter","1823372","827.082"
"202105","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Express","Passenger","75","0.034"
"202105","Air France","AF","Air France","AF","International","Europe","Deplaned","Cargo","Passenger","442790","200.85"
"202105","Atlas Air, Inc","5Y","Atlas Air, Inc","5Y","International","Asia","Enplaned","Cargo","Freighter","1918570","870.263"
"202105","Federal Express","FX","Federal Express","FX","Domestic","US","Enplaned","Cargo","Freighter","2317755","1051.334"
"202105","United Airlines","UA","United Airlines","UA","International","Europe","Deplaned","Mail","Passenger","42877","19.449"
"202105","Air France","AF","Air France","AF","International","Europe","Deplaned","Mail","Passenger","20233","9.178"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Mail","Passenger","260445","118.138"
"202104","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Cargo","Passenger","1132500","513.702"
"202104","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Express","Passenger","348","0.158"
"202104","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Deplaned","Mail","Passenger","98822","44.826"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Cargo","Passenger","6174303","2800.664"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Express","Passenger","8342","3.784"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Express","Passenger","58398","26.489"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Mail","Passenger","666311","302.239"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Cargo","Passenger","5685046","2578.737"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Deplaned","Mail","Passenger","117148","53.138"
"202104","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Cargo","Passenger","582517","264.23"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Cargo","Passenger","2122185","962.623"
"202104","United Airlines","UA","United Airlines","UA","International","Asia","Enplaned","Express","Passenger","9014","4.089"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Cargo","Passenger","3225135","1462.921"
"202104","Swissport USA",,"Swissport USA",,"Domestic","US","Deplaned","Cargo","Passenger","100000","45.36"
"202104","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Cargo","Passenger","1054","0.478"
"202104","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Cargo","Passenger","305319","138.493"
"202104","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Mail","Passenger","7086","3.214"
"202104","Swiss International","LX","Swiss International","LX","International","Europe","Deplaned","Cargo","Passenger","351076","159.248"
"202104","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Mail","Passenger","5373","2.437"
"202104","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Cargo","Passenger","3455","1.567"
"202104","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Cargo","Passenger","228152","103.49"
"202104","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Cargo","Passenger","8854","4.016"
"202104","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Mail","Passenger","4554","2.066"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","22478","10.196"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","5360","2.431"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","107900","48.943"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","10644","4.828"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","8685","3.94"
"202104","SkyWest Airlines","OO","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","4582","2.078"
"202104","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Cargo","Passenger","528073","239.534"
"202104","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Express","Passenger","24163","10.96"
"202104","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Cargo","Passenger","245550","111.381"
"202104","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Deplaned","Cargo","Passenger","320772","145.502"
"202104","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Cargo","Passenger","591904","268.488"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Cargo","Passenger","481766","218.529"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Express","Passenger","4916","2.23"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Mail","Passenger","9528","4.322"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Deplaned","Mail","Passenger","233112","105.74"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Enplaned","Cargo","Passenger","264931","120.173"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Cargo","Passenger","450818","204.491"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Express","Passenger","4600","2.087"
"202104","Turkish Airlines","TK","Turkish Airlines","TK","International","Europe","Enplaned","Cargo","Passenger","402028","182.36"
"202104","United Airlines","UA","United Airlines","UA","International","Australia / Oceania","Enplaned","Express","Passenger","3228","1.464"
"202104","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Mail","Freighter","12410","5.629"
"202104","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Cargo","Passenger","310397","140.796"
"202104","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Mail","Passenger","5077","2.303"
"202104","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Deplaned","Cargo","Freighter","222343","100.855"
"202104","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Mail","Passenger","14187","6.435"
"202104","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Cargo","Passenger","257173","116.654"
"202104","SAS Airlines","SK","SAS Airlines","SK","International","Europe","Enplaned","Mail","Passenger","13330","6.046"
"202104","Nippon Cargo Airlines","KZ","Nippon Cargo Airlines","KZ","International","Asia","Enplaned","Cargo","Freighter","400106","181.488"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Passenger","35508","16.106"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Freighter","2051594","930.603"
"202104","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Express","Passenger","73046","33.134"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Cargo","Passenger","148585","67.398"
"202104","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Cargo","Passenger","308119","139.763"
"202104","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Cargo","Passenger","20539","9.316"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Mail","Freighter","9279","4.209"
"202104","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Deplaned","Cargo","Freighter","4453088","2019.921"
"202104","Kalitta Air","K4","Kalitta Air","K4","Domestic","US","Enplaned","Cargo","Freighter","204716","92.859"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Freighter","847524","384.437"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Cargo","Passenger","349790","158.665"
"202104","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Cargo","Passenger","425759","193.124"
"202104","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Mail","Passenger","38259","17.354"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Express","Freighter","1166203","528.99"
"202104","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Express","Passenger","26051","11.817"
"202104","Qatar Airways","QR","Qatar Airways","QR","International","Middle East","Deplaned","Cargo","Passenger","594374","269.608"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Express","Passenger","387","0.176"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Cargo","Passenger","1614","0.732"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Enplaned","Mail","Passenger","25122","11.395"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Express","Passenger","961","0.436"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Cargo","Passenger","10763","4.882"
"202104","Horizon Air","QX","Alaska Airlines","AS","Domestic","US","Deplaned","Mail","Passenger","722","0.327"
"202104","Swiss International","LX","Swiss International","LX","International","Europe","Enplaned","Mail","Passenger","5498","2.494"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Cargo","Passenger","1639040","743.469"
"202104","Federal Express","FX","Federal Express","FX","Domestic","US","Enplaned","Cargo","Freighter","2565436","1163.682"
"202104","Federal Express","FX","Federal Express","FX","Domestic","US","Deplaned","Cargo","Freighter","2340143","1061.489"
"202104","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Cargo","Passenger","193845","87.928"
"202104","Emirates","EK","Emirates","EK","International","Middle East","Deplaned","Cargo","Passenger","724874","328.803"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Express","Passenger","5941","2.695"
"202104","Emirates","EK","Emirates","EK","International","Middle East","Enplaned","Cargo","Passenger","458715","208.073"
"202104","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Cargo","Passenger","463931","210.439"
"202104","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Mail","Passenger","178733","81.073"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Cargo","Passenger","1515050","687.227"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Mail","Passenger","724689","328.719"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Deplaned","Express","Passenger","50392","22.858"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Express","Passenger","24006","10.889"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Mail","Passenger","372571","168.998"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Cargo","Passenger","474889","215.41"
"202104","United Airlines","UA","United Airlines","UA","Domestic","US","Enplaned","Mail","Passenger","809590","367.23"
"202104","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Cargo","Passenger","221521","100.482"
"202104","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Mail","Passenger","37401","16.965"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Passenger","33585","15.234"
"202104","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Mail","Freighter","1584","0.719"
"202104","China Eastern","MU","China Eastern","MU","International","Asia","Deplaned","Cargo","Passenger","414072","187.823"
