"id_no","start_date","start_date_month","start_date_day","start_date_year","end_date","end_date_month","end_date_day","end_date_year","exhibition_type","title","gallery_site","gallery_terminal","gallery_area","gallery_level","gallery_name"
"274","1992-05-21T00:00:00.000","5","21","1992","1992-08-16T00:00:00.000","8","16","1992","General","Coming to California","D04","T2","D","D","D-04 Central Gallery"
"345","1992-06-16T00:00:00.000","6","16","1992","1992-08-15T00:00:00.000","8","15","1992","General","de Young Memorial Museum Education Department","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"595","1992-06-16T00:00:00.000","6","16","1992","1992-08-16T00:00:00.000","8","16","1992","General","Books and Publications","D07","T2","D","A","D-07 International Customs Area"
"601","1992-06-16T00:00:00.000","6","16","1992","1992-10-31T00:00:00.000","10","31","1992","General","Vintage Transportation Posters","D05","T2","D","D","D-05 Central South Connector"
"208","1992-07-01T00:00:00.000","7","1","1992","1992-08-30T00:00:00.000","8","30","1992","General","Motor Sports","B02","T1","B","D","B-02 Gate 26"
"295","1992-07-01T00:00:00.000","7","1","1992","1992-10-19T00:00:00.000","10","19","1992","General","Historic Globes","D05","T2","D","D","D-05 Central South Connector"
"605","1992-07-16T00:00:00.000","7","16","1992","1992-09-15T00:00:00.000","9","15","1992","General","Murals of San Francisco: 1930-1940","B03","T1","B","D","B-03 Gate 36"
"384","1992-08-01T00:00:00.000","8","1","1992","1992-12-31T00:00:00.000","12","31","1992","General","Crowning Achievements: Hats and Headcoverings","F02","T3","F","D","F-02 North Connector"
"275","1992-08-15T00:00:00.000","8","15","1992","1992-09-21T00:00:00.000","9","21","1992","General","Boxing as an Art Form","D04","T2","D","D","D-04 Central Gallery"
"593","1992-08-17T00:00:00.000","8","17","1992","1992-11-15T00:00:00.000","11","15","1992","General","Bread: The Staff of Life","D04","T2","D","D","D-04 Central Gallery"
"736","1992-08-28T00:00:00.000","8","28","1992","1992-10-06T00:00:00.000","10","6","1992","General","The Sierra Club Centennial","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"209","1992-09-01T00:00:00.000","9","1","1992","1992-11-01T00:00:00.000","11","1","1992","General","Harvest Time","B02","T1","B","D","B-02 Gate 26"
"316","1992-09-01T00:00:00.000","9","1","1992","1992-10-15T00:00:00.000","10","15","1992","General","Coastal Access","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"187","1992-09-15T00:00:00.000","9","15","1992","1992-11-30T00:00:00.000","11","30","1992","General","Salesman Samples","A03","T1","A","D","A-03 Entrance Lobby A"
"596","1992-09-16T00:00:00.000","9","16","1992","1992-10-31T00:00:00.000","10","31","1992","General","Miniature Furniture","D04","T2","D","D","D-04 Central Gallery"
"606","1992-09-16T00:00:00.000","9","16","1992","1992-12-31T00:00:00.000","12","31","1992","General","Bay Area Waters","B03","T1","B","D","B-03 Gate 36"
"317","1992-10-16T00:00:00.000","10","16","1992","1992-11-20T00:00:00.000","11","20","1992","General","Our Civil Liberties","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"296","1992-10-20T00:00:00.000","10","20","1992","1992-11-10T00:00:00.000","11","10","1992","General","Magic of the World","D05","T2","D","D","D-05 Central South Connector"
"238","1992-10-30T00:00:00.000","10","30","1992","1992-12-26T00:00:00.000","12","26","1992","General","Whirligigs, Weathervanes, and Sculptures for the Wind","D01","T2","D","D","D-01 Central North Connector"
"210","1992-11-04T00:00:00.000","11","4","1992","1993-02-28T00:00:00.000","2","28","1993","General","Drawn from the Vine","B02","T1","B","D","B-02 Gate 26"
"602","1992-11-15T00:00:00.000","11","15","1992","1993-01-15T00:00:00.000","1","15","1993","General","Navajo Blankets","D05","T2","D","D","D-05 Central South Connector"
"276","1992-11-25T00:00:00.000","11","25","1992","1993-02-22T00:00:00.000","2","22","1993","General","Toys of Africa","D04","T2","D","D","D-04 Central Gallery"
"318","1992-11-26T00:00:00.000","11","26","1992","1992-12-31T00:00:00.000","12","31","1992","General","Community Holiday Projects","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"188","1992-12-04T00:00:00.000","12","4","1992","1993-02-25T00:00:00.000","2","25","1993","General","Toy Memories","A03","T1","A","D","A-03 Entrance Lobby A"
"239","1993-01-01T00:00:00.000","1","1","1993","1993-03-31T00:00:00.000","3","31","1993","General","Vintage Transportation Posters","D01","T2","D","D","D-01 Central North Connector"
"591","1993-01-05T00:00:00.000","1","5","1993","1993-04-15T00:00:00.000","4","15","1993","General","Toys that Travel","F02","T3","F","D","F-02 North Connector"
"297","1993-01-25T00:00:00.000","1","25","1993","1993-03-30T00:00:00.000","3","30","1993","General","African Beadwork","D05","T2","D","D","D-05 Central South Connector"
"211","1993-03-01T00:00:00.000","3","1","1993","1993-07-31T00:00:00.000","7","31","1993","General","Visions of Golden Gate Park","B02","T1","B","D","B-02 Gate 26"
"277","1993-03-01T00:00:00.000","3","1","1993","1993-03-31T00:00:00.000","3","31","1993","Aviation","A Salute to Pan American World Airways in the Pacific: 1935-1951","D04","T2","D","D","D-04 Central Gallery"
"319","1993-03-01T00:00:00.000","3","1","1993","1993-04-30T00:00:00.000","4","30","1993","General","History of Arts in San Francisco","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"278","1993-04-03T00:00:00.000","4","3","1993","1993-05-14T00:00:00.000","5","14","1993","General","Contemporary Australian Holloware: Works by Sixteen Silversmiths","D04","T2","D","D","D-04 Central Gallery"
"240","1993-04-09T00:00:00.000","4","9","1993","1993-06-04T00:00:00.000","6","4","1993","General","Victorian Pleasures: 19th Century American Board and Table Games","D01","T2","D","D","D-01 Central North Connector"
"298","1993-04-15T00:00:00.000","4","15","1993","1993-07-25T00:00:00.000","7","25","1993","General","Living in Balance: Artists Support Ecology","D05","T2","D","D","D-05 Central South Connector"
"190","1993-05-16T00:00:00.000","5","16","1993","1993-06-15T00:00:00.000","6","15","1993","General","Contemporary Western Australian Jewelry","A03","T1","A","D","A-03 Entrance Lobby A"
"607","1993-05-20T00:00:00.000","5","20","1993","1993-08-30T00:00:00.000","8","30","1993","General","The History of the Bicycle: The First Democratic Means of Transportation","F02","T3","F","D","F-02 North Connector"
"608","1993-05-28T00:00:00.000","5","28","1993","1993-08-09T00:00:00.000","8","9","1993","General","Pueblo Pottery","D04","T2","D","D","D-04 Central Gallery"
"241","1993-06-15T00:00:00.000","6","15","1993","1993-08-05T00:00:00.000","8","5","1993","General","Americana: The Glory of Red, White, and Blue","D01","T2","D","D","D-01 Central North Connector"
"279","1993-06-15T00:00:00.000","6","15","1993","1993-08-05T00:00:00.000","8","5","1993","General","Native American Pottery","D04","T2","D","D","D-04 Central Gallery"
"191","1993-06-16T00:00:00.000","6","16","1993","1993-08-30T00:00:00.000","8","30","1993","General","Salt and Pepper Shakers","A03","T1","A","D","A-03 Entrance Lobby A"
"320","1993-07-01T00:00:00.000","7","1","1993","1993-08-30T00:00:00.000","8","30","1993","General","Photographs from Carnaval San Francisco","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"738","1993-07-01T00:00:00.000","7","1","1993","1993-09-01T00:00:00.000","9","1","1993","General","A Celebration of Life: Photographs from On Lok Senior Services","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"212","1993-08-01T00:00:00.000","8","1","1993","1993-12-31T00:00:00.000","12","31","1993","General","A Day in the Life of California","B02","T1","B","D","B-02 Gate 26"
"242","1993-08-15T00:00:00.000","8","15","1993","1993-09-30T00:00:00.000","9","30","1993","General","Ten African-American Quilters","D01","T2","D","D","D-01 Central North Connector"
"299","1993-08-15T00:00:00.000","8","15","1993","1993-10-15T00:00:00.000","10","15","1993","General","Ancestor Figures from New Guinea","D05","T2","D","D","D-05 Central South Connector"
"280","1993-08-16T00:00:00.000","8","16","1993","1993-10-31T00:00:00.000","10","31","1993","General","New Buildings","D04","T2","D","D","D-04 Central Gallery"
"192","1993-09-01T00:00:00.000","9","1","1993","1993-11-15T00:00:00.000","11","15","1993","General","Lifeboats from Adelaide","A03","T1","A","D","A-03 Entrance Lobby A"
"321","1993-09-01T00:00:00.000","9","1","1993","1993-10-31T00:00:00.000","10","31","1993","General","Continium HIV Day Service","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"353","1993-09-16T00:00:00.000","9","16","1993","1993-10-15T00:00:00.000","10","15","1993","General","Project Open Hand","F01","T3","F","D","F-01 Gate 68 Children’s Art Gallery"
"385","1993-09-27T00:00:00.000","9","27","1993","1994-03-30T00:00:00.000","3","30","1994","General","The American Horse, Of Course","F02","T3","F","D","F-02 North Connector"
"243","1993-10-01T00:00:00.000","10","1","1993","1994-01-30T00:00:00.000","1","30","1994","General","Doll Houses","D01","T2","D","D","D-01 Central North Connector"
"300","1993-10-25T00:00:00.000","10","25","1993","1994-01-15T00:00:00.000","1","15","1994","General","International Marionettes and Puppets","D05","T2","D","D","D-05 Central South Connector"
"322","1993-11-01T00:00:00.000","11","1","1993","1994-01-04T00:00:00.000","1","4","1994","General","Project Open Hand: Reaching Out with Food","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"281","1993-11-10T00:00:00.000","11","10","1993","1994-02-15T00:00:00.000","2","15","1994","General","Miniature Monuments from Cities of the World","D04","T2","D","D","D-04 Central Gallery"
"193","1993-11-16T00:00:00.000","11","16","1993","1994-01-15T00:00:00.000","1","15","1994","General","B is for Bears","A03","T1","A","D","A-03 Entrance Lobby A"
"213","1994-01-01T00:00:00.000","1","1","1994","1994-02-27T00:00:00.000","2","27","1994","General","Microisms: Scanning Electron Microscope Photography","B02","T1","B","D","B-02 Gate 26"
"323","1994-01-05T00:00:00.000","1","5","1994","1994-02-27T00:00:00.000","2","27","1994","General","Images from Within: Peninsula Neighborhood Arts Foundation","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"747","1994-01-24T00:00:00.000","1","24","1994","1994-03-01T00:00:00.000","3","1","1994","General","Faces of Education","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"225","1994-02-01T00:00:00.000","2","1","1994","1994-09-01T00:00:00.000","9","1","1994","General","Packaging Antiquities: The Private Collection of Walter Landor","C03","T1","C","D","C-03 Entrance Lobby C"
"657","1994-02-01T00:00:00.000","2","1","1994","1994-03-30T00:00:00.000","3","30","1994","General","Slavic Folk Traditions","D01","T2","D","D","D-01 Central North Connector"
"301","1994-02-07T00:00:00.000","2","7","1994","1994-03-31T00:00:00.000","3","31","1994","General","Historic Japanese Advertising","D05","T2","D","D","D-05 Central South Connector"
"244","1994-02-09T00:00:00.000","2","9","1994","1994-03-28T00:00:00.000","3","28","1994","General","Bark: Photographs by Ann Giordano","D01","T2","D","D","D-01 Central North Connector"
"214","1994-03-01T00:00:00.000","3","1","1994","1994-04-30T00:00:00.000","4","30","1994","General","Redwood Empire","B02","T1","B","D","B-02 Gate 26"
"407","1994-03-02T00:00:00.000","3","2","1994","1994-04-30T00:00:00.000","4","30","1994","General","The Pickle Family Circus","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"282","1994-03-15T00:00:00.000","3","15","1994","1994-06-30T00:00:00.000","6","30","1994","General","The Continuing Tradition of Basketry","D04","T2","D","D","D-04 Central Gallery"
"245","1994-04-01T00:00:00.000","4","1","1994","1994-05-30T00:00:00.000","5","30","1994","General","Saltillo Serapes","D01","T2","D","D","D-01 Central North Connector"
"302","1994-04-01T00:00:00.000","4","1","1994","1994-06-01T00:00:00.000","6","1","1994","General","Art with Silk (Kunst mit Seide)","D05","T2","D","D","D-05 Central South Connector"
"386","1994-04-01T00:00:00.000","4","1","1994","1994-09-15T00:00:00.000","9","15","1994","General","Seas, Lakes, and Rivers: An Exhibition of American Art Forms","F02","T3","F","D","F-02 North Connector"
"215","1994-05-01T00:00:00.000","5","1","1994","1994-07-31T00:00:00.000","7","31","1994","General","Beyond the Bay","B02","T1","B","D","B-02 Gate 26"
"324","1994-05-01T00:00:00.000","5","1","1994","1994-06-28T00:00:00.000","6","28","1994","General","San Francisco Refugee Transition Center","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"246","1994-06-01T00:00:00.000","6","1","1994","1994-08-15T00:00:00.000","8","15","1994","General","Kaleidoscopes","D01","T2","D","D","D-01 Central North Connector"
"283","1994-06-01T00:00:00.000","6","1","1994","1994-08-30T00:00:00.000","8","30","1994","General","Mingei: Japanese Traditional  Folk Art","D04","T2","D","D","D-04 Central Gallery"
"226","1994-06-08T00:00:00.000","6","8","1994","1994-07-05T00:00:00.000","7","5","1994","General","The Culture of the Indigineous People of Russian Far East","C03","T1","C","D","C-03 Entrance Lobby C"
"303","1994-06-10T00:00:00.000","6","10","1994","1994-09-25T00:00:00.000","9","25","1994","General","The Great Quake: Photographys by P.F. Dana","D05","T2","D","D","D-05 Central South Connector"
"194","1994-07-01T00:00:00.000","7","1","1994","1994-09-01T00:00:00.000","9","1","1994","General","Packaging Antiquities","A03","T1","A","D","A-03 Entrance Lobby A"
"325","1994-07-01T00:00:00.000","7","1","1994","1994-09-15T00:00:00.000","9","15","1994","General","Golden Gate: The History and Future of the Park","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"227","1994-07-18T00:00:00.000","7","18","1994","1995-01-25T00:00:00.000","1","25","1995","General","Tomb Treasures from China: The Buried Art of Ancient Xi'an","C03","T1","C","D","C-03 Entrance Lobby C"
"216","1994-08-01T00:00:00.000","8","1","1994","1994-09-30T00:00:00.000","9","30","1994","General","California Reefs","B02","T1","B","D","B-02 Gate 26"
"656","1994-08-02T00:00:00.000","8","2","1994","1994-09-30T00:00:00.000","9","30","1994","Aviation","New Destinations","F03","T3","F","D","F-03 Gate 76"
"658","1994-08-16T00:00:00.000","8","16","1994","1994-09-14T00:00:00.000","9","14","1994","General","Images of History","D01","T2","D","D","D-01 Central North Connector"
"618","1994-09-15T00:00:00.000","9","15","1994","1994-11-30T00:00:00.000","11","30","1994","General","Espresso","A03","T1","A","D","A-03 Entrance Lobby A"
"326","1994-09-16T00:00:00.000","9","16","1994","1994-10-30T00:00:00.000","10","30","1994","General","Exit Theatre: A Theatre of Transitional Cultures","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"247","1994-09-25T00:00:00.000","9","25","1994","1995-01-06T00:00:00.000","1","6","1995","General","The James Michener Collection of Japanese Prints","D01","T2","D","D","D-01 Central North Connector"
"217","1994-10-01T00:00:00.000","10","1","1994","1994-12-31T00:00:00.000","12","31","1994","General","Design for Space: Space Station Interiors","B02","T1","B","D","B-02 Gate 26"
"387","1994-10-07T00:00:00.000","10","7","1994","1995-02-15T00:00:00.000","2","15","1995","General","Hailing Taxis","F02","T3","F","D","F-02 North Connector"
"304","1994-10-30T00:00:00.000","10","30","1994","1995-02-10T00:00:00.000","2","10","1995","General","Architectural Building Blocks","D05","T2","D","D","D-05 Central South Connector"
"327","1994-11-01T00:00:00.000","11","1","1994","1995-01-10T00:00:00.000","1","10","1995","General","Poetry and Prints from Larkin Street Youth Center","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"195","1994-11-15T00:00:00.000","11","15","1994","1995-01-02T00:00:00.000","1","2","1995","General","Deer from around the World","A03","T1","A","D","A-03 Entrance Lobby A"
"285","1994-11-15T00:00:00.000","11","15","1994","1995-02-28T00:00:00.000","2","28","1995","General","Pinocchio and the Art of Puppet Theatre","D04","T2","D","D","D-04 Central Gallery"
"196","1995-01-02T00:00:00.000","1","2","1995","1995-04-10T00:00:00.000","4","10","1995","General","Souvenir Tins","A03","T1","A","D","A-03 Entrance Lobby A"
"409","1995-01-09T00:00:00.000","1","9","1995","1995-03-31T00:00:00.000","3","31","1995","Aviation","Moulin Studios: Photographs of the 1915 Pan-Pacific Exposition at San Francisco","F03","T3","F","D","F-03 Gate 76"
"328","1995-01-11T00:00:00.000","1","11","1995","1995-03-15T00:00:00.000","3","15","1995","General","Bay View Opera House","E02","T3","E","D","E-02 Gate 62 Cultural Wall"
"248","1995-01-19T00:00:00.000","1","19","1995","1995-04-30T00:00:00.000","4","30","1995","General","African Textiles","D01","T2","D","D","D-01 Central North Connector"
"228","1995-02-01T00:00:00.000","2","1","1995","1995-04-25T00:00:00.000","4","25","1995","General","Vietnamese Water Puppetry","C03","T1","C","D","C-03 Entrance Lobby C"
