"districtna","shape_area","shape_len","url","zoning_sim","geometry","multigeom"
"RESIDENTIAL- HOUSE, ONE FAMILY","93893.9363729","1345.10307003","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.42846716402005 37.71600724141462, -122.42851654046771 37.71594155991634, -122.42886061694462 37.71601645079655, -122.42920624924186 37.716091680198225, -122.4291246543088 37.71620131983945, -122.42908066770308 37.7162604244835, -122.42903668102747 37.71631952911056, -122.4289926942819 37.71637863372064, -122.42894870635581 37.71643773923316, -122.42886073251499 37.71655594836837, -122.42881674548967 37.716615052910534, -122.4287727583944 37.716674157435726, -122.42872877009516 37.71673326196243, -122.42868478286 37.71679236645366, -122.42864079557829 37.71685147182873, -122.42859680820325 37.716910576285976, -122.42855282075828 37.71696968072625, -122.42850883210936 37.717028785168104, -122.42833288137358 37.71726520359221, -122.42825881995158 37.71722980361273, -122.42818475973415 37.71719440356791, -122.42811069958725 37.717159003476326, -122.42803663837688 37.71712360335656, -122.42773596230408 37.71697988135253, -122.42778027780699 37.71692093408014, -122.42782459321629 37.716861985889665, -122.42787777186014 37.71679124875534, -122.42793538315638 37.716714616211114, -122.42800185646539 37.71662619472008, -122.42804617152329 37.71656724644351, -122.42809048653426 37.71650829905056, -122.42813480258562 37.716449350720914, -122.42817911745607 37.71639040329351, -122.4282234322562 37.71633145584885, -122.42826774809673 37.716272507467586, -122.42831206273294 37.71621355908765, -122.42835637732229 37.716154611591314, -122.42840069181793 37.716095663176944, -122.42846716402005 37.71600724141462))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","172354.78634","2130.28352778","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.38821975113338 37.766838707515575, -122.38799310855421 37.76446697483217, -122.3885752549793 37.76443191553418, -122.3886795685804 37.76442563260505, -122.38876435967447 37.76531287705335, -122.38884865294037 37.76619488425535, -122.3889062329713 37.76679736488658, -122.38864909871388 37.76681323877187, -122.38864901065561 37.76681285626624, -122.38828529485167 37.7668347601499, -122.38821975113338 37.766838707515575))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","321326.423913","2498.96666882","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.38626675613389 37.766043299974896, -122.38626080309476 37.765980986292114, -122.38636203737786 37.76585464927025, -122.38669239492947 37.765405027271676, -122.38674387490802 37.76533496129695, -122.38675528902422 37.765319425537044, -122.38677858247439 37.76529196583583, -122.38687855907301 37.765174108139725, -122.3868809674525 37.765171269519065, -122.38688177141267 37.76516971377341, -122.3869772106544 37.76507368389052, -122.3870038402501 37.76504688899942, -122.38702308456945 37.76502422723706, -122.38753121028164 37.764425866485, -122.38760152092786 37.76439203010892, -122.38776936651325 37.764340245780126, -122.38788371392089 37.76553691282079, -122.38788395068573 37.76553939457305, -122.38800895327006 37.76684752112708, -122.38635805882181 37.76694871965371, -122.38626675613389 37.766043299974896))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","8938.21195132","407.842611848","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.38894630371658 37.772125107500166, -122.38941276774571 37.772097013994774, -122.38943739084718 37.772354621870306, -122.38924825877888 37.77236601280507, -122.38894630371658 37.772125107500166))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","718715.992532","5403.73631573","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.3979801672095 37.77349638171489, -122.39807892802331 37.77333653400912, -122.39825964088429 37.7730044117901, -122.3980446681633 37.77317422015288, -122.39775288100333 37.77340470244911, -122.39636049825198 37.77450451500482, -122.39632098625 37.77447299713485, -122.39622092575256 37.77439318209981, -122.39619539808818 37.77437281886023, -122.3961481257283 37.77433511096138, -122.3961463443695 37.77433368956256, -122.3957314604187 37.774002744371494, -122.39585102160225 37.77390830851554, -122.39633537206504 37.773525736930424, -122.39674864386987 37.773199303462725, -122.39767970134234 37.772463869221575, -122.39770118451551 37.77244689959797, -122.39775538430916 37.7724040872905, -122.39779870187456 37.77243864088789, -122.3978113438866 37.77244872471355, -122.3979344786017 37.77254694549816, -122.39804438974377 37.77263461768322, -122.3981785979318 37.77274167025589, -122.39833480628002 37.7728662710068, -122.39845666842209 37.77264226843575, -122.39800102850218 37.77227882191667, -122.39852620402132 37.77186397617536, -122.39861128606873 37.771796767693864, -122.3986390119166 37.77176482461487, -122.39863963670497 37.77176319507069, -122.39864028777953 37.77176157231287, -122.39864096400537 37.77175995635963, -122.39864166765229 37.771758347174405, -122.39864239645048 37.77175674479383, -122.39864315158093 37.77175515100126, -122.3986439318627 37.77175356401329, -122.39864473734181 37.77175198563165, -122.39864556799525 37.77175041495539, -122.39864642500397 37.77174885376805, -122.39864730607515 37.77174730120524, -122.3986482123437 37.77174575724871, -122.39864914383259 37.77174422279935, -122.39865009940704 37.77174269787538, -122.39865108020184 37.771741182458534, -122.39865208510518 37.77173967746792, -122.3986531141171 37.77173818290358, -122.39865416610257 37.77173669878379, -122.39865524335458 37.7717352259728, -122.3986563435802 37.77173376360631, -122.39865746680256 37.771732312585186, -122.39865861415639 37.77173087289122, -122.39865978339513 37.77172944546169, -122.3986609767884 37.771728030260114, -122.39866219317841 37.77172662640385, -122.39866343034141 37.77172523573123, -122.39866469165895 37.771723857286545, -122.39866597374954 37.77172249202548, -122.39866727888288 37.77172113991144, -122.39866860478918 37.77171980098103, -122.39866995260337 37.771718475215934, -122.39867132123659 37.771717164436104, -122.39867271175467 37.77171586592082, -122.39867412197997 37.77171458330993, -122.39867555297828 37.77171331388259, -122.3986770048186 37.77171206034143, -122.39867847632013 37.77171082090297, -122.39867996748282 37.77170959556727, -122.39868147837578 37.77170838703679, -122.39972162764151 37.770886729515496, -122.40000364592562 37.7706639462115, -122.4006101096765 37.771147687975706, -122.40078094516134 37.77128395203095, -122.40145209368698 37.77181927475197, -122.39942873275005 37.773417628341065, -122.39875758436487 37.77288229425294, -122.3979801672095 37.77349638171489))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","197318.506278","2200.95226003","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.3933465947066 37.77563551179906, -122.39311592241215 37.775451501058704, -122.39290731192767 37.77528508958157, -122.39299315535335 37.775217290931316, -122.39294434614865 37.775178354665755, -122.39285850272343 37.7752461532809, -122.39276454672016 37.77517120122486, -122.39478908046073 37.773572188805765, -122.39537112857228 37.774036489516995, -122.3952515420872 37.7741309442033, -122.39525520211583 37.774133864769624, -122.39467470072093 37.77459236680135, -122.39460112322786 37.77465048072204, -122.39402061262368 37.77510897950953, -122.39394703410713 37.7751670930167, -122.39338058804199 37.77561447497979, -122.3933770081674 37.775611491786314, -122.3933465947066 37.77563551179906))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","212564.562364","2166.40029086","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.39540956225692 37.77425699672605, -122.39552912423588 37.774162560299914, -122.39594339852084 37.774493018529256, -122.39596292265445 37.77450859290352, -122.39615816316764 37.77466433107948, -122.39413365364136 37.77626334827967, -122.39393841203503 37.7761076068137, -122.3935479335253 37.77579612196164, -122.3935749134291 37.7757748138227, -122.39353159472509 37.775740257811265, -122.39540956225692 37.77425699672605))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","216481.964603","2182.89951058","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.39162544096313 37.77721566563716, -122.39291545305937 37.776196855611616, -122.39292521503161 37.77620464304752, -122.39293497700591 37.77621243048262, -122.39325554318494 37.775959251140804, -122.39327516524095 37.775943754195076, -122.3933178731575 37.775977822639895, -122.39334558887167 37.77595593317285, -122.39373606737307 37.77626741868618, -122.39393130784028 37.77642316050105, -122.39190547587155 37.77802310762217, -122.3916907113218 37.77785178742791, -122.39131975702975 37.77755587036332, -122.39134919021423 37.77753262545157, -122.3913064823067 37.777498556303115, -122.3913261040181 37.77748305880338, -122.39163137588798 37.77724197139772, -122.39164496377202 37.77723124073714, -122.39163520293401 37.777223453178436, -122.39162544096313 37.77721566563716))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","227136.11854","2201.89974804","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.39207631235791 37.77815938500662, -122.39410214436356 37.77655943498907, -122.39477329128582 37.77709479524685, -122.39274746027034 37.778694756624965, -122.3927371857004 37.77868656014161, -122.39209900878248 37.77817749016947, -122.39207631235791 37.77815938500662))","false"
"SEE MISSION BAY SOUTH REDEVELOPMENT PLAN","1179808.42807","5002.58363263","http://www.sfredevelopment.org/index.aspx?page=61","MB-RA","POLYGON ((-122.38921193876833 37.7663658170642, -122.38902452349768 37.76440485709246, -122.39033534829396 37.764325897547664, -122.39068088942444 37.764305081636365, -122.39095685152903 37.76428845501473, -122.39164675746514 37.76424688876894, -122.39192272029509 37.76423026076874, -122.39217781222237 37.76421488910935, -122.3924123801637 37.76420075483866, -122.39252486890128 37.764193975855584, -122.39288858639026 37.76417205772584, -122.39357849014156 37.76413047927315, -122.39372425582218 37.765654680165746, -122.39471765255512 37.76644721121411, -122.39240458651531 37.766586614768435, -122.39092082393454 37.76667601337219, -122.39066469175775 37.76669144301013, -122.38959616333062 37.76675580975901, -122.38925119881486 37.76677658781848, -122.3892381120692 37.766639663637896, -122.3892250253946 37.76650274035341, -122.38921193876833 37.7663658170642), (-122.39253441137744 37.76547698864208, -122.39251712831597 37.76529625018639, -122.39228255695868 37.7653103855637, -122.39229983945273 37.76549112405333, -122.39253441137744 37.76547698864208))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","61991.1772801","1146.05097357","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.46022489940376 37.70832826907111, -122.46015965346729 37.70828323964687, -122.4602538647232 37.708195164774025, -122.4603835225103 37.70807395350706, -122.46044876837489 37.708118981907944, -122.46054663734375 37.7081865253418, -122.46056311117981 37.708197894177424, -122.46064450762434 37.7082540686747, -122.46070975382885 37.708299097830576, -122.46081562650473 37.7082001216846, -122.46092867825529 37.708094431568725, -122.46099392560191 37.70813945964863, -122.46105917191748 37.70818448861183, -122.46108527047534 37.70820250054721, -122.46113746873907 37.70823852348078, -122.46122255030406 37.70829724079596, -122.46132068134096 37.7083649639898, -122.46140785217098 37.708425121705815, -122.4614950220082 37.70848527937564, -122.46158167090445 37.70854507795478, -122.46141377126688 37.70870204406167, -122.4613618513062 37.70875058225774, -122.46113887865091 37.708959034295184, -122.46107363160738 37.7089140053816, -122.46100838464294 37.70886897643163, -122.46094313662356 37.70882394746406, -122.46087788984087 37.70877891934198, -122.46076670819431 37.70870218980246, -122.46068162652593 37.70864347216175, -122.46061638003624 37.70859844299271, -122.46055113362564 37.708553413787236, -122.46048588618387 37.70850838546495, -122.46042063993129 37.70846335618654, -122.46032276957862 37.70839581266986, -122.46022489940376 37.70832826907111))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","6615.08390411","393.04479867","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.43988101476269 37.709768849504925, -122.4399170757167 37.709715492082765, -122.44003878549223 37.71000690484402, -122.43994039900458 37.7100329568576, -122.43979609701455 37.710071165575364, -122.43965067842657 37.71010967098249, -122.4397504944595 37.70996197723166, -122.43977305449337 37.70992859539063, -122.439827034686 37.70984872246064, -122.43984954222142 37.70981541807251, -122.43988101476269 37.709768849504925))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","24216.1823172","745.778649219","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.44102074619116 37.717186069953215, -122.4412164132776 37.71703223550854, -122.44123126052857 37.71705277950772, -122.44124655612737 37.71707311424061, -122.4412658639839 37.71709768622342, -122.44128214070217 37.71711753343911, -122.44129885050901 37.71713715181236, -122.44131613360493 37.717156696747665, -122.44133370002329 37.71717583866726, -122.44135168318383 37.71719473398869, -122.44137302275212 37.717216298409284, -122.44139188894778 37.717234642939076, -122.44141115551554 37.71725272221409, -122.44143081666776 37.71727053182331, -122.4414680325729 37.71730260335901, -122.44125428471462 37.717470652086384, -122.44115107957559 37.717551791832626, -122.44106998918448 37.71761554462725, -122.44097169734276 37.717692820779966, -122.44087301286248 37.717770405227974, -122.44070762620493 37.71763767977242, -122.44080615726662 37.71756021605022, -122.44090444794749 37.7174829391518, -122.44084074770254 37.71743191114527, -122.44090218003227 37.71738361497707, -122.4409218369794 37.71736815942605, -122.44096361110117 37.71733531699345, -122.44098818396469 37.71731599796363, -122.44092245486608 37.71726334607014, -122.44095931412517 37.71723436708558, -122.44102074619116 37.717186069953215))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","31870.1215499","751.536128054","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.39706318420873 37.717863159293316, -122.39712194419484 37.71779786663557, -122.39740665470073 37.71795374073681, -122.39747783280302 37.717992709374656, -122.39754901097992 37.71803167796923, -122.3974851564658 37.71810263056612, -122.39743489141162 37.718158485059085, -122.39733435878551 37.71827019311489, -122.3972840923706 37.718326047560296, -122.39735442240824 37.718365959995204, -122.39730415478665 37.71842181356569, -122.3972538893806 37.71847766797859, -122.39721314257783 37.718522944632845, -122.39714281360158 37.71848303209633, -122.39707248472385 37.718443120418414, -122.39700215589868 37.71840320779742, -122.39693182603793 37.7183632960533, -122.39686149738677 37.718323384248706, -122.39679116878814 37.71828347150102, -122.39672083915394 37.71824355963016, -122.39691238492897 37.71803072132664, -122.3969626514234 37.71797486703719, -122.39701291786533 37.71791901362665, -122.39706318420873 37.717863159293316))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","23262.9480411","799.814173641","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.4294434858693 37.731217899235425, -122.42954744860337 37.73118780167913, -122.42964868765546 37.73140504687136, -122.42954417907097 37.731433972845316, -122.42942660595082 37.73146651390593, -122.4293220960592 37.731495439701206, -122.42924044777003 37.73151803844732, -122.42915879940776 37.73154063623593, -122.42907715099585 37.73156323396781, -122.42899550255773 37.731585832543956, -122.42888119511929 37.73161747062807, -122.42875663173967 37.73165194502881, -122.42851665979126 37.73171836253698, -122.42870104687916 37.731532665712884, -122.42879675715935 37.7314362754722, -122.4288401640832 37.73139256194246, -122.42889767789481 37.73137591106208, -122.428978899555 37.731352397583144, -122.42906012116383 37.73132888404817, -122.42914134272127 37.73130537045705, -122.42922256422735 37.73128185680993, -122.42927857658523 37.73126564128579, -122.42932652714032 37.731251759448796, -122.4294434858693 37.731217899235425))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","98111.2177678","1681.56465452","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.44772511648614 37.73141343485796, -122.44772298429648 37.7310997944191, -122.44763653839344 37.731100137535215, -122.44755009133176 37.73110047970576, -122.44746364426935 37.73110082181289, -122.4473771983403 37.731101163837906, -122.44729075129985 37.73110150671904, -122.44720430536928 37.731101848617186, -122.44711785830361 37.73110219047068, -122.4470314112608 37.73110253316154, -122.4470316445488 37.731136861645716, -122.44694519744164 37.731137203372505, -122.44685875149149 37.73113754591799, -122.4466796555044 37.73113825402197, -122.44667933559373 37.73106959553525, -122.4466790145494 37.73100093706654, -122.44667869350563 37.73093227859703, -122.44667837246253 37.7308636201267, -122.44667805253059 37.73079496073607, -122.44694286825501 37.730793913959864, -122.44702931382864 37.730793572253525, -122.44711576053577 37.730793230464975, -122.44720220608427 37.73079288773095, -122.44737509947088 37.730792202935945, -122.44746154617481 37.730791860893746, -122.44754799174373 37.73079151880683, -122.44763443844607 37.730791176637815, -122.44772088398975 37.73079083352323, -122.44780733069051 37.73079049122737, -122.44789377739045 37.73079014886801, -122.44798022293173 37.73078980556321, -122.4480666696301 37.73078946307705, -122.44815311516983 37.73078911964538, -122.44823956186659 37.73078877703238, -122.44832600856257 37.73078843435599, -122.44841245412346 37.73078809163487, -122.4487582397383 37.73078671915921, -122.44875870679708 37.730855377043696, -122.44875917499091 37.73092403490866, -122.44875964318562 37.73099269277281, -122.44876011024701 37.73106135065493, -122.44876057844345 37.73113000851754, -122.44867413135222 37.7311303515128, -122.4485876842838 37.73113069534545, -122.4485895826476 37.731409399014936, -122.44850313596233 37.73140981306972, -122.44841668925244 37.731410226160286, -122.44837346584991 37.7314104308801, -122.44833024244714 37.73141063558403, -122.44828701902051 37.73141083937131, -122.44824379670428 37.73141104222314, -122.44820057211929 37.731411245096595, -122.44815734977901 37.73141144701585, -122.44811412630416 37.73141164893806, -122.4480709027819 37.73141184904263, -122.44802767925941 37.731412049131436, -122.44798445687097 37.7314122491856, -122.44794123332434 37.73141244834184, -122.44789800975393 37.73141264658137, -122.44785478618327 37.73141284480503, -122.44781156372308 37.73141304209326, -122.4477683401283 37.731413239384416, -122.44772511648614 37.73141343485796))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","27208.6112878","677.421701363","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.43037390203311 37.73137882096389, -122.43053213904705 37.731335023226514, -122.43056154796375 37.73139959183532, -122.43059095579736 37.731464160454664, -122.43062036595053 37.73152872902888, -122.43064977504396 37.731593298514476, -122.43067918416504 37.73165786709117, -122.4307263490347 37.73176141652043, -122.43056921998249 37.73177162837635, -122.43037703560456 37.73178114276616, -122.4302195185015 37.73178650921227, -122.43001255480722 37.731790237739474, -122.43000406483755 37.73177202154702, -122.42988401414699 37.73151441336267, -122.42996566225992 37.73149181507147, -122.43004731029983 37.73146921582277, -122.4301289583135 37.73144661741827, -122.43021060627747 37.73142401895708, -122.43029225416846 37.731401419538386, -122.43037390203311 37.73137882096389))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","59908.9943122","1398.18050182","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.39312570117902 37.73112932471531, -122.39318753148272 37.73085911275214, -122.39327263959953 37.73087115074245, -122.39335774887813 37.730883188652996, -122.39344285705006 37.73089522652032, -122.39352796638383 37.73090726430786, -122.39346613725473 37.73117747554665, -122.39345067991374 37.73124502879985, -122.39343522254457 37.73131258205025, -122.3934200672856 37.73137881105774, -122.39340430769907 37.731447687641904, -122.39338885024563 37.73151524088397, -122.3933733927641 37.731582794123284, -122.39334247769382 37.731717899692725, -122.39332392837547 37.731798963212846, -122.39330537901658 37.73188002672899, -122.39328188370588 37.731982707047194, -122.39326642600696 37.73205025936642, -122.39325096830287 37.7321178125837, -122.39323551057076 37.732185365798244, -122.39322005278754 37.732252918109154, -122.39320459499916 37.73232047131814, -122.39318913718276 37.732388024524326, -122.39317289927247 37.732458987856866, -122.39315744137551 37.732526540156506, -122.39291928353936 37.7324921676968, -122.39281721564846 37.73247743688648, -122.39284869571887 37.732339872001376, -122.39286415270044 37.73227231885755, -122.3928796107882 37.73220476569267, -122.39289506884788 37.73213721252505, -122.39291052690237 37.73206966025552, -122.3929259849288 37.732002107983156, -122.39294144290417 37.73193455480721, -122.3929649398042 37.73183187453784, -122.39297112228428 37.73180485309577, -122.39298348836518 37.73175081019206, -122.39298658017756 37.73173729991173, -122.39300203806575 37.731669747625716, -122.3930174959029 37.731602194436064, -122.39303295371187 37.73153464124369, -122.39304841151575 37.73146708894938, -122.39306386926859 37.731399535751414, -122.39307932699329 37.731331982550685, -122.39307963029462 37.731330659194036, -122.39309478471287 37.731264430248, -122.39311024238137 37.73119687704174, -122.39312570117902 37.73112932471531))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","14898.6456011","552.735998583","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.40733130653183 37.73385652838671, -122.40745393520245 37.73381902781691, -122.40758973661787 37.73410028399903, -122.40747221419723 37.73414835897498, -122.40740639448795 37.73417528419716, -122.4072845079161 37.73414312541597, -122.40716779011684 37.734112330204276, -122.40707229318885 37.73408713404588, -122.40680651851928 37.73401701010276, -122.40700859866769 37.73395521325256, -122.40708120732258 37.73393300890815, -122.40716995271843 37.73390587138073, -122.40733130653183 37.73385652838671))","false"
"RESIDENTIAL- HOUSE, ONE FAMILY","107717.891487","1377.87413181","http://www.amlegal.com/nxt/gateway.dll/California/planning/article2usedistricts?f=templates$fn=default.htm$3.0$vid=amlegal:sanfrancisco_ca$anc=JD_206.1","RH-1","POLYGON ((-122.44222365815646 37.71225164373562, -122.44248504990567 37.71218097012398, -122.44251297602183 37.71224594617608, -122.44254090329726 37.71231092130135, -122.44256882951105 37.71237589733889, -122.44259675577368 37.71244087336914, -122.44262468324257 37.71250585027423, -122.44265260960285 37.71257082628986, -122.44268053598833 37.712635801397404, -122.44270846358019 37.71270077737981, -122.44273639008684 37.712765753373574, -122.44276431664231 37.71283072936008, -122.44279224440415 37.71289570622143, -122.44282017103372 37.7129606812925, -122.44284809773563 37.71302565725715, -122.44287602562035 37.7130906331958, -122.4429039524199 37.71315560914582, -122.44293188040227 37.71322058506989, -122.44295980729945 37.713285561005385, -122.44298661451468 37.713347931920104, -122.44275799080617 37.71340986219591, -122.4426761890862 37.713432020825174, -122.44259438618359 37.713454179416246, -122.44251258436611 37.713476337931745, -122.44220173429356 37.713560539816825, -122.44217477314449 37.71349781258341, -122.44214684685367 37.713432836464015, -122.4421189206117 37.71336786033735, -122.44209099441845 37.71330288420339, -122.4420630671166 37.71323790717999, -122.44203514104454 37.7131729319323, -122.4420072149978 37.71310795577645, -122.44197928786588 37.713042979632, -122.44195136191676 37.71297800346162, -122.44192343601645 37.7129130272839, -122.44189550903099 37.71284805111759, -122.4418675832283 37.7127830749253, -122.44183965747446 37.71271809872576, -122.4418117306354 37.712653122537574, -122.44178380497917 37.712588146323405, -122.44175587937168 37.712523170102, -122.44172795267913 37.71245819389195, -122.44170002716929 37.71239321765593, -122.44196184234521 37.71232243099648, -122.44206002317051 37.71229588505605, -122.44222365815646 37.71225164373562))","false"
