"eas_baseid","address","address_number","address_number_suffix","street_name","street_type","zip_code","cnn","longitude","latitude","point","supdist","supervisor","supdistpad","numbertext","supname","nhood",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"431927","1922 MISSION ST","1922",,"MISSION","ST","94103","9115000","-122.42012728","37.7663673","POINT (-122.42013 37.76637)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Castro/Upper Market","53","3","2","20"
"351922","745 MYRA WAY","745",,"MYRA","WAY","94127","9469000","-122.45163903","37.74048961","POINT (-122.45164 37.74049)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","72","9","8","41"
"274707","1000 STEINER ST","1000",,"STEINER","ST","94115","12128000","-122.43324157","37.7786922","POINT (-122.43324 37.77869)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Hayes Valley","97","4","11","39"
"374672","1542 INNES AVE","1542",,"INNES","AVE","94124","7260000","-122.38761058","37.73902843","POINT (-122.38761 37.73903)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"286840","1650 CALIFORNIA ST","1650",,"CALIFORNIA","ST","94109","3549000","-122.42155108","37.79077793","POINT (-122.421555 37.79078)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Pacific Heights","105","4","3","21"
"364797","609 MARKET ST","609",,"MARKET","ST","94105","8743101","-122.40138031","37.78887436","POINT (-122.40138 37.788876)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","South of Market","108","6","10","8"
"380474","16 LUNDYS LN","16",,"LUNDYS","LN","94110","8540000","-122.41807172","37.74544127","POINT (-122.41807 37.74544)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","83","9","2","2"
"308568","3143 ANZA ST","3143",,"ANZA","ST","94121","2340000","-122.48217959","37.77812968","POINT (-122.48218 37.77813)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"300445","114 28TH AVE","114",,"28TH","AVE","94121","1574000","-122.4881345","37.78719284","POINT (-122.48814 37.787193)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Outer Richmond","1","8","6","33"
"375333","1795 NEWCOMB AVE","1795",,"NEWCOMB","AVE","94124","9554000","-122.39343228","37.73699538","POINT (-122.39343 37.736996)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"402619","1317 DOLORES ST","1317",,"DOLORES","ST","94110","4882101","-122.42444771","37.74839399","POINT (-122.424446 37.748394)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"446737","2243 FRANKLIN ST","2243",,"FRANKLIN","ST","94109","5831000","-122.42530889","37.79513928","POINT (-122.42531 37.79514)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Marina","102","4","6","30"
"445838","101 HARRISON ST","101",,"HARRISON","ST","94105","6708000","-122.38939484","37.78833976","POINT (-122.3894 37.78834)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Financial District/South Beach","30","1","10","8"
"455961","1735 TARAVAL ST","1735",,"TARAVAL","ST","94116","12403000","-122.48486817","37.74239897","POINT (-122.48487 37.742397)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","40","10","7","35"
"412179","566 LAKEVIEW AVE","566",,"LAKEVIEW","AVE","94112","8067000","-122.45553485","37.71844146","POINT (-122.455536 37.71844)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","64","10","1","24"
"437590","1226 UNION ST","1226",,"UNION","ST","94109","12859000","-122.41958284","37.79931366","POINT (-122.419586 37.799313)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","6","32"
"404105","458 29TH ST","458",,"29TH","ST","94131","1633000","-122.43023092","37.74372771","POINT (-122.43023 37.74373)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Noe Valley","84","9","5","22"
"286303","2405 WASHINGTON ST","2405",,"WASHINGTON","ST","94115","13439000","-122.43308101","37.79148195","POINT (-122.43308 37.79148)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Marina","102","4","6","30"
"281224","301 SUTTER ST","301",,"SUTTER","ST","94108","12321000","-122.40555057","37.78948309","POINT (-122.40555 37.789482)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Nob Hill","19","6","3","8"
"345145","170 PALO ALTO AVE","170",,"PALO ALTO","AVE","94114","10204001","-122.44999079","37.75699645","POINT (-122.44999 37.756996)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","47","7","8","38"
"405926","35 MILTON ST","35",,"MILTON","ST","94112","9031001","-122.42924515","37.73394159","POINT (-122.429245 37.73394)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","93","9","5","28"
"430822","2517 POLK ST","2517",,"POLK","ST","94109","10581000","-122.42285623","37.79997516","POINT (-122.42286 37.799976)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Marina","107","4","6","32"
"328420","1932 GREAT HWY","1932",,"GREAT","HWY","94116","8515000","-122.50785224","37.75032317","POINT (-122.50785 37.750324)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"401170","2995 FOLSOM ST","2995",,"FOLSOM","ST","94110","5700000","-122.41353414","37.7494402","POINT (-122.413536 37.74944)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Mission","53","3","2","20"
"394009","525 RUTLAND ST","525",,"RUTLAND","ST","94134","11208000","-122.40647256","37.71415984","POINT (-122.40647 37.71416)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Visitacion Valley","75","9","9","40"
"362565","2412 HARRISON ST","2412",,"HARRISON","ST","94110","6753000","-122.41268258","37.75850637","POINT (-122.41268 37.758507)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","53","3","2","20"
"455980","3526 23RD ST","3526",,"23RD","ST","94110","1268000","-122.42217665","37.75386608","POINT (-122.42218 37.753864)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"393798","218 TEDDY AVE","218",,"TEDDY","AVE","94134","12469000","-122.40682193","37.71490145","POINT (-122.40682 37.7149)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Visitacion Valley","75","9","9","40"
"399155","13 GUTTENBERG ST","13",,"GUTTENBERG","ST","94112","6592000","-122.44434487","37.71263474","POINT (-122.44434 37.712635)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Outer Mission","58","9","1","7"
"276914","335 GREENWICH ST","335",,"GREENWICH","ST","94133","6488001","-122.40525151","37.80256045","POINT (-122.40525 37.80256)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","18","6","3","23"
"426339","262 GUERRERO ST","262",,"GUERRERO","ST","94103","6576201","-122.42449626","37.76701463","POINT (-122.4245 37.767014)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","37","3","5","20"
"477103","204 SANSOME ST","204",,"SANSOME","ST","94104","11544000","-122.4007069","37.79229561","POINT (-122.4007 37.792297)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Financial District/South Beach","108","6","3","8"
"484055","950 A PAGE ST","950","A","PAGE","ST","94117","10178000","-122.43649167","37.77258551","POINT (-122.43649 37.772587)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Hayes Valley","26","4","11","3"
"388745","318 HOLYOKE ST","318",,"HOLYOKE","ST","94134","7011000","-122.40917319","37.72716629","POINT (-122.40917 37.727165)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","91","2","2","25"
"346099","4275 22ND ST","4275",,"22ND","ST","94114","1210000","-122.44037181","37.75388744","POINT (-122.44037 37.753887)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","51","3","5","22"
"307499","1046 ANZA ST","1046",,"ANZA","ST","94118","2318000","-122.45959775","37.77949633","POINT (-122.459595 37.779495)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Lone Mountain/USF","5","8","4","11"
"379779","228 HOLLADAY AVE","228",,"HOLLADAY","AVE","94110","6944000","-122.40553575","37.74600548","POINT (-122.40553 37.746006)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Bernal Heights","60","9","2","2"
"320383","1429 07TH AVE","1429",,"07TH","AVE","94122","361000","-122.4643277","37.76163169","POINT (-122.464325 37.76163)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Inner Sunset","109","10","11","14"
"324409","1696 09TH AVE","1696",,"09TH","AVE","94122","435000","-122.46550452","37.75674754","POINT (-122.46551 37.75675)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","44","10","8","14"
"291568","2332 BAKER ST","2332",,"BAKER","ST","94115","2626000","-122.44457975","37.79274073","POINT (-122.44458 37.79274)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Presidio","102","8","6","30"
"465224","110 HARTFORD ST","110",,"HARTFORD","ST","94114","6767000","-122.43402321","37.76075827","POINT (-122.43402 37.760757)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Noe Valley","38","3","5","5"
"318995","3120 KIRKHAM ST","3120",,"KIRKHAM","ST","94122","7873000","-122.49446442","37.75923877","POINT (-122.49446 37.75924)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","39","10","7","35"
"384329","27 ROSCOE ST","27",,"ROSCOE","ST","94110","11149000","-122.41861028","37.73417623","POINT (-122.41861 37.734177)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Portola","61","9","2","2"
"397786","531 ROLPH ST","531",,"ROLPH","ST","94112","11126000","-122.43282804","37.71207627","POINT (-122.43283 37.71208)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Excelsior","58","9","1","7"
"319753","1431 20TH AVE","1431",,"20TH","AVE","94122","1007000","-122.4783487","37.7610148","POINT (-122.47835 37.761013)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Inner Sunset","39","10","7","35"
"348760","870 PORTOLA DR","870",,"PORTOLA","DR","94127","10617201","-122.45507394","37.74364594","POINT (-122.45507 37.743645)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","49","7","8","41"
"348400","431 CASTENADA AVE","431",,"CASTENADA","AVE","94116","3777000","-122.46637799","37.74542962","POINT (-122.46638 37.74543)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Inner Sunset","45","10","8","41"
"320995","1555 16TH AVE","1555",,"16TH","AVE","94122","681000","-122.47400909","37.75893377","POINT (-122.47401 37.758934)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","44","10","8","14"
"427602","33 28TH ST","33",,"28TH","ST","94110","1599000","-122.42295726","37.74528695","POINT (-122.42296 37.74529)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","84","9","5","22"
"442771","1709 GREENWICH ST","1709",,"GREENWICH","ST","94123","6514000","-122.42783075","37.7998112","POINT (-122.42783 37.799812)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Russian Hill","15","4","6","13"
"377461","8 MADDUX AVE","8",,"MADDUX","AVE","94124","8593000","-122.3984406","37.73502163","POINT (-122.39844 37.735023)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","87","2","9","1"
"411994","246 FAXON AVE","246",,"FAXON","AVE","94112","5424000","-122.45989984","37.71908359","POINT (-122.4599 37.71908)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","64","10","1","24"
"331605","2131 45TH AVE","2131",,"45TH","AVE","94116","2007000","-122.50422798","37.7467779","POINT (-122.50423 37.746777)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"436261","3497 21ST ST","3497",,"21ST","ST","94110","1117000","-122.42523967","37.75652988","POINT (-122.42524 37.75653)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Noe Valley","52","3","5","20"
"314077","827 47TH AVE","827",,"47TH","AVE","94121","2041000","-122.50817573","37.77278631","POINT (-122.50818 37.772785)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"348485","569 DEWEY BLVD","569",,"DEWEY","BLVD","94127","4735000","-122.46271332","37.74417178","POINT (-122.462715 37.74417)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Twin Peaks","49","10","8","41"
"467843","1053 HAIGHT ST","1053",,"HAIGHT","ST","94117","6613000","-122.43944931","37.77078453","POINT (-122.439445 37.770786)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Hayes Valley","112","7","11","3"
"287166","2458 BUSH ST","2458",,"BUSH","ST","94115","3455000","-122.43781532","37.78668373","POINT (-122.43781 37.786682)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Japantown","103","4","11","30"
"350064","90 GAVIOTA WAY","90",,"GAVIOTA","WAY","94127","6036000","-122.44833562","37.7382538","POINT (-122.44833 37.738255)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","72","9","8","41"
"403077","62 NEWBURG ST","62",,"NEWBURG","ST","94131","9547000","-122.43463521","37.74595697","POINT (-122.43464 37.745956)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Noe Valley","84","9","5","22"
"353706","512 FOERSTER ST","512",,"FOERSTER","ST","94127","5643000","-122.44859617","37.73259533","POINT (-122.44859 37.732594)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Glen Park","95","9","8","41"
"352284","39 LOS PALMOS DR","39",,"LOS PALMOS","DR","94127","8491000","-122.44671408","37.73470208","POINT (-122.44672 37.734703)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","West of Twin Peaks","72","9","8","41"
"477865","607 CENTRAL AVE","607",,"CENTRAL","AVE","94117","3865000","-122.4449094","37.77524294","POINT (-122.44491 37.77524)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Golden Gate Park","24","7","11","18"
"367957","615 CAROLINA ST","615",,"CAROLINA","ST","94107","3710000","-122.40000917","37.76095288","POINT (-122.40001 37.760952)","SUPERVISORIAL DISTRICT 6","6","06","SIX","Matt Dorsey","Potrero Hill","54","2","9","26"
"410221","143 TARA ST","143",,"TARA","ST","94112","12379000","-122.4487418","37.72072365","POINT (-122.44874 37.720722)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Oceanview/Merced/Ingleside","81","10","1","24"
"279177","170 PACIFIC AVE","170",,"PACIFIC","AVE","94111","10118000","-122.39917157","37.79825301","POINT (-122.39917 37.798252)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","Chinatown","77","6","3","8"
"425451","871 HAYES ST","871",,"HAYES","ST","94117","6820000","-122.43059828","37.77562379","POINT (-122.430595 37.775623)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Western Addition","22","4","11","9"
"376980","1547 SHAFTER AVE","1547",,"SHAFTER","AVE","94124","11786000","-122.38993782","37.73028622","POINT (-122.38994 37.730286)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","86","2","9","1"
"388469","621 BOWDOIN ST","621",,"BOWDOIN","ST","94134","3043000","-122.41113039","37.72798459","POINT (-122.41113 37.727985)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Excelsior","91","2","2","25"
"447526","1712 KEARNY ST","1712",,"KEARNY","ST","94133","7773002","-122.40640452","37.80406941","POINT (-122.4064 37.80407)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","18","6","3","23"
"480241","887 BRYANT ST","887",,"BRYANT","ST","94103","3292000","-122.40430984","37.77442748","POINT (-122.40431 37.77443)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Mission Bay","32","1","10","34"
"312983","806 25TH AVE","806",,"25TH","AVE","94121","1379000","-122.48402624","37.77423716","POINT (-122.484024 37.77424)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Outer Richmond","8","8","4","29"
"373580","1159 HOLLISTER AVE","1159",,"HOLLISTER","AVE","94124","6962000","-122.39368909","37.72013166","POINT (-122.39369 37.72013)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Visitacion Valley","88","2","9","1"
"328924","1942 35TH AVE","1942",,"35TH","AVE","94116","1776000","-122.49310249","37.75080433","POINT (-122.4931 37.750805)","SUPERVISORIAL DISTRICT 4","4","04","FOUR","Gordon Mar","Sunset/Parkside","39","10","7","35"
"462202","444 NOE ST","444",,"NOE","ST","94114","9613000","-122.43323242","37.76187481","POINT (-122.433235 37.761875)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Noe Valley","38","3","5","5"
"312428","788 FUNSTON AVE","788",,"FUNSTON","AVE","94118","5964000","-122.47097805","37.77349134","POINT (-122.47098 37.77349)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","Golden Gate Park","5","8","4","11"
"465227","1251 A GREEN ST","1251","A","GREEN","ST","94109","6464000","-122.41968946","37.79799607","POINT (-122.41969 37.797997)","SUPERVISORIAL DISTRICT 2","2","02","TWO","Catherine Stefani","Nob Hill","107","6","3","32"
"417063","109 PLYMOUTH AVE","109",,"PLYMOUTH","AVE","94112","10512000","-122.45622965","37.71178019","POINT (-122.45623 37.71178)","SUPERVISORIAL DISTRICT 11","11","11","ELEVEN","Ahsha Safai","Oceanview/Merced/Ingleside","81","10","1","24"
"371613","611 LA SALLE AVE","611",,"LA SALLE","AVE","94124","7925000","-122.37282706","37.72734917","POINT (-122.372826 37.72735)","SUPERVISORIAL DISTRICT 10","10","10","TEN","Shamann Walton","Bayview Hunters Point","78","2","9","1"
"454405","118 COLUMBUS AVE","118",,"COLUMBUS","AVE","94133","4288000","-122.40455721","37.79655385","POINT (-122.40456 37.796555)","SUPERVISORIAL DISTRICT 3","3","03","THREE","Aaron Peskin","North Beach","106","6","3","6"
"320304","524 KIRKHAM ST","524",,"KIRKHAM","ST","94122","7847000","-122.46657891","37.76053587","POINT (-122.466576 37.760536)","SUPERVISORIAL DISTRICT 5","5","05","FIVE","Dean Preston","Golden Gate Park","109","10","8","14"
"362610","724 TREAT AVE","724",,"TREAT","AVE","94110","12686000","-122.41386742","37.75845125","POINT (-122.413864 37.75845)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Potrero Hill","53","3","2","20"
"488681","93 CUMBERLAND ST","93",,"CUMBERLAND","ST","94110","4547000","-122.42531578","37.75896172","POINT (-122.425316 37.75896)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Castro/Upper Market","37","3","5","20"
"312998","4900 FULTON ST","4900",,"FULTON","ST","94121","5932000","-122.48448819","37.77280772","POINT (-122.48449 37.772808)","SUPERVISORIAL DISTRICT 1","1","01","ONE","Connie Chan","Golden Gate Park","8","8","4","29"
"343037","277 EDGEWOOD AVE","277",,"EDGEWOOD","AVE","94117","5084000","-122.45534928","37.76118271","POINT (-122.45535 37.76118)","SUPERVISORIAL DISTRICT 8","8","08","EIGHT","Rafael Mandelman","Haight Ashbury","110","7","11","14"
"410346","41 EDGAR AVE","41",,"EDGAR","AVE","94112","5079000","-122.45241034","37.72131943","POINT (-122.45241 37.72132)","SUPERVISORIAL DISTRICT 7","7","07","SEVEN","Myrna Melgar","West of Twin Peaks","64","10","1","24"
"381892","224 GATES ST","224",,"GATES","ST","94110","6023000","-122.41414455","37.73996431","POINT (-122.41415 37.739964)","SUPERVISORIAL DISTRICT 9","9","09","NINE","Hillary Ronen","Portola","83","9","2","2"
