"type_of_location","company_name","study_area_code","latitude","longitude","address","city","state","zip_code","locations","fund_type"
"Ineligible","AMG Technology Investment Group LLC","349039","39.922885","-90.937612","1144 E 2975TH ST","CLAYTON","IL","62324","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.835031","-73.959749","687 SPEAR HILL RD","ELLENBURG","NY","12955","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.297601","-73.608725","133    SEVENTY LN","LEWIS","NY","12950","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.755610","-91.549849","1,280 FEET SOUTHEAST OF BIXBY AVE AND SAINT SEBALD RD","STRAWBERRY POINT","IA","52076","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","42.947823","-73.529190","538 COLONEL BURCH RD","EASTON","NY","12185","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.959981","-74.113330","935 COUNTY ROUTE 35","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.581920","-95.032099","2,967 FEET SOUTH OF 190TH AVE AND 640TH ST","NEWELL","IA","50568","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.396671","-73.439215","1624 BALDWIN CORNERS RD","HARTFORD","NY","12827","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.024839","-94.437489","1,433 FEET EAST OF 180TH ST AND 580TH AVE","WHITTEMORE","IA","50598","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.301332","-98.286093","1,658 FEET SOUTHEAST OF CO RD 1180 AND COUNTY STREET 2640","BINGER","OK","73009","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.621878","-96.081645","3,600 FEET NORTHEAST OF N3890 RD AND STATE HWY 131","WARDVILLE","OK","74576","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.667915","-74.291299","60 HORSESHOE LN","DUANE","NY","12953","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.230500","-98.471056","1,756 FEET EAST OF E0540 RD AND STATE HWY 58","FAIRVIEW","OK","73737","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.171400","-90.037160","16964 POLSGROVE RD","MOUNT CARROLL","IL","61053","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.906067","-73.990737","617 RYAN RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.749235","-73.415475","309 PETERSON RD","PUTNAM STATION","NY","12861","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.751515","-89.870855","5084 N TEXAS RD","ELMWOOD","IL","61529","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.885392","-74.025998","650 NUMBER 5 RD","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.306053","-73.395954","2289 NYS ROUTE 22","ESSEX","NY","12936","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.379181","-91.325255","3,044 FEET SOUTHEAST OF 235TH AVE AND OMEGA RD","DELHI","IA","52223","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.296056","-73.606747","19    BROOKSIDE WAY","LEWIS","NY","12950","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.954008","-73.929609","1323 CLINTON MILLS RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.237417","-91.710092","3,980 FEET NORTH OF 200TH ST AND CENTENNIAL RD","DECORAH","IA","52101","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.547671","-98.017574","6,207 FEET NORTHEAST OF HWY 66 W AND SUNSET DR","EL RENO","OK","73036","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.374800","-92.216963","3,217 FEET NORTH OF 198TH ST AND 200TH AVE","SIGOURNEY","IA","52591","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.502254","-73.275587","192 SOUTH RD","HAMPTON","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.355464","-73.318563","22 HALTERMAN RD","GRANVILLE","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.887298","-98.729488","1,487 FEET NORTHWEST OF E1470 RD AND N2390 RD","MOUNTAIN VIEW","OK","73062","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.235569","-73.393480","100 BARKLEY LN","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.994037","-95.701996","2,350 FEET EAST OF 250TH ST AND TEAK AVE","UTE","IA","51060","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.542254","-74.726274","15 GOLDSMITH DR/PRVT","COLTON","NY","13672","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.410693","-91.792928","822 FEET WEST OF 325TH ST AND FOX HOLLOW RD","DECORAH","IA","52101","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","42.968845","-73.539729","152 + 211 HOAG RD","EASTON","NY","12185","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.378766","-73.411015","304 WRIGHT RD","HARTFORD","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.486306","-74.732349","46,47 PINE POINT DR/PRVT","COLTON","NY","13672","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.670437","-74.274968","110 EAGLE POND RD","DUANE","NY","12953","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.972534","-92.257392","2,585 FEET SOUTH OF 260TH ST AND ODESSA AVE","FREDERICKSBURG","IA","50630","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.190735","-98.584486","1,124 FEET NORTH OF E0570 RD AND N2480 RD","FAIRVIEW","OK","73737","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.975421","-74.054796","101 GRAHAM RD","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","35.128060","-98.458587","1,414 FEET SOUTH OF CO RD 1300 AND COUNTY STREET 2540","FORT COBB","OK","73038","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.065751","-94.330391","1,619 FEET WEST OF 210TH ST AND 70TH AVE","WHITTEMORE","IA","50598","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.470537","-91.551249","1,032 FEET NORTH OF 130TH ST AND US HWY 218","RIVERSIDE","IA","52327","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.326548","-73.480627","330    REBER RD","WILLSBORO","NY","12996","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.280203","-91.295271","557 CR-1100E","WARSAW","IL","62379","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.162096","-95.619214","2,184 FEET NORTHEAST OF E 1970 RD AND OLD HWY RD","ANTLERS","OK","74523","1","CAFII AUC"
"Ineligible","Point Broadband Fiber Holding, LLC","319050","43.986562","-85.102213","918 IVY LN","EVART","MI","49631","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.627408","-74.474062","2720 STATE ROUTE 458","WAVERLY","NY","12980","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.947242","-74.205467","436 SPENCER RD","BURKE","NY","12917","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.013396","-73.482788","1083 VLY SUMMIT RD","CAMBRIDGE","NY","12816","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.619850","-73.304645","1396 CARVERS FALLS LN","HAMPTON","NY","12887","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","39.822307","-91.009888","2606 HWY 104","LIBERTY","IL","62347","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.976350","-74.150818","809 EAST RD","BURKE","NY","12917","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.483872","-90.219978","7657 N CARR RD","SCALES MOUND","IL","61075","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.361600","-73.466954","3776 STATE ROUTE 149","HARTFORD","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.281346","-73.262411","249 HIGGINS RD","HEBRON","NY","12832","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.512532","-74.733092","1388 WHITE HILL RD","COLTON","NY","13672","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.157073","-95.620863","502 FEET EAST OF E 1970 RD AND OLD HWY RD","ANTLERS","OK","74523","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.394413","-73.454791","1443 BALDWIN CORNERS RD","HARTFORD","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.102434","-73.295923","54 HICKORY HILL RD","SALEM","NY","12873","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.937421","-93.570452","2130 120TH ST","GOODELL","IA","50439","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.825819","-98.907489","2,115 FEET EAST OF E1510 RD AND N2280 RD","ROOSEVELT","OK","73564","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.930884","-89.678158","19943 N HOLMES RD","EDELSTEIN","IL","61526","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.609889","-74.793048","3229 WHITE HILL RD","COLTON","NY","13672","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.082682","-97.990510","2,808 FEET WEST OF CHOCTAW AVE AND MC CABE ST","RYAN","OK","73565","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.175706","-73.570339","178 COUNTY ROUTE 46","FORT EDWARD","NY","12828","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.760551","-90.130715","12159 SAND RD","FULTON","IL","61252","1","CAFII AUC"
"Ineligible","Point Broadband Fiber Holding, LLC","319050","44.105641","-85.522759","21969 W MARION RD","TUSTIN","MI","49688","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.912911","-73.924354","6523 ROUTE 11","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.732273","-73.670411","347 BART MERRILL RD","DANNEMORA","NY","12918","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.306203","-73.454974","1707    JERSEY ST","ESSEX","NY","12936","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.862469","-74.154055","172 COUNTY ROUTE 36","BURKE","NY","12917","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.775471","-94.575279","1,385 FEET EAST OF 270TH AVE AND 490TH ST","POCAHONTAS","IA","50574","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.753519","-91.191652","1325 JACKSON AVE","TIPTON","IA","52772","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.664695","-74.284189","3108 COUNTY ROUTE 14","DUANE","NY","12953","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.306659","-73.357099","24 OLD CASTLE GREEN LN","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.422967","-90.059685","15992 N SHELBY RD","LEWISTOWN","IL","61542","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.387750","-73.367916","8552 STATE ROUTE 40","HARTFORD","NY","12832","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.774099","-73.405530","95 CUMMINGS RD","PUTNAM","NY","12861","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","40.932770","-94.584508","3,676 FEET SOUTH OF 250TH ST AND REDWOOD AVE","LENOX","IA","50851","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.179486","-92.395272","1,669 FEET SOUTH OF 120TH ST AND HICKORY AVE","ALTA VISTA","IA","50603","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.917464","-73.968357","426 CAMPBELL RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.622950","-73.304519","1440 CARVERS FALLS LN","HAMPTON","NY","12887","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.467310","-99.381415","2,290 FEET EAST OF GRASS VALLEY ACRES ST AND STATE HWY 34","WOODWARD","OK","73801","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.314112","-73.341879","236 LITTLE BURCH HILL RD","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.018767","-89.951837","5829 DAGGERT RD","MOUNT CARROLL","IL","61053","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.663626","-74.300259","2918 CR-14","MALONE","NY","12953","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.988346","-73.959924","214 FRONTIER RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.245078","-73.286804","44 KOSTER WAY","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.849805","-95.486161","432 STREET F16","DUNLAP","IA","51529","1","CAFII AUC"
"Ineligible","Point Broadband Fiber Holding, LLC","319050","43.809467","-85.630635","14100 N DOGWOOD AVE","REED CITY","MI","49677","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.511544","-74.812168","1200 RAQUETTE RIVER RD","HOPKINTON","NY","13687","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.193086","-97.886726","1,016 FEET SOUTH OF MAIN ST AND US HWY 81","BISON","OK","73720","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.347203","-91.777058","2,958 FEET NORTH OF BALLROOM RD AND LOCUST RD","DECORAH","IA","52101","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.765836","-73.781595","37 VARIN RD","DANNEMORA","NY","12935","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.563224","-95.479549","307 FEET SOUTH OF 500TH ST AND ELMWOOD RD","SHELBY","IA","51570","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.003097","-73.484706","217 BROWNELL RD","CAMBRIDGE","NY","12816","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.234490","-91.714568","2,839 FEET NORTH OF 200TH ST AND CENTENNIAL RD","DECORAH","IA","52101","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.209614","-73.402836","536 BUNKER HILL RD","ARGYLE","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.485224","-90.442079","7782 IL-84","GALENA","IL","61036","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.447597","-97.876854","4,852 FEET WEST OF N2880 RD AND STATE HWY 7","DUNCAN","OK","73533","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.243690","-92.938885","3,182 FEET WEST OF 220TH AVE AND REAGAN ST","BUSSEY","IA","50044","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.147770","-91.603683","399 FEET NORTHEAST OF BLUEBERRY RD AND MAPLE VALLEY RD","POSTVILLE","IA","52162","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.202781","-73.538899","233 WILLIAMS RD","FORT EDWARD","NY","12828","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.549219","-73.461461","153 SOUTH BAY RD","DRESDEN","NY","12819","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.063252","-90.511437","3019 1ST AVE","ALEXIS","IL","61412","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.352430","-94.146398","2,461 FEET SOUTH OF 200TH ST AND FAWN AVE","WINTERSET","IA","50273","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.941796","-73.930200","370 ROUTE 189","CHURUBUSCO","NY","12923","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.480183","-73.259131","902 STATE ROUTE 22A","GRANVILLE","NY","12837","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.682023","-95.519244","2,613 FEET SOUTH OF 1300TH ST AND CEDAR RD","PORTSMOUTH","IA","51565","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.962657","-74.186539","641 CALLAHAN RD","BURKE","NY","12917","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.743090","-73.401362","16793 STATE ROUTE 22","PUTNAM","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.291447","-73.277682","7008 STATE ROUTE 22","HEBRON","NY","12832","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.355840","-73.317045","849 LIEBIG RD","GRANVILLE","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.645647","-89.849891","16018 W RIEKENA RD","GLASFORD","IL","61533","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.848143","-90.111956","18321 FROG POND RD","FULTON","IL","61252","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.730696","-73.412983","28 BEST RD","PUTNAM STATION","NY","12861","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","42.988265","-73.485470","373 CENTER CAMBRIDGE RD","JOHNSONVILLE","NY","12094","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.163727","-91.394501","2,651 FEET EAST OF BUFFALO RIDGE RD AND FINN RD","ANAMOSA","IA","52205","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.106684","-73.285636","58 HART HILL LN","SALEM","NY","12873","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","42.979074","-73.521174","39 IVES HILL RD","EASTON","NY","12185","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.544729","-74.725137","419 STERLING POND RD","COLTON","NY","13672","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.935056","-74.435163","351 MCQUEEN RD","FORT COVINGTON","NY","12937","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.189488","-73.520384","1216 MOORE RD","ARGYLE","NY","12834","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.839734","-73.890171","8 SEYMOUR RD","ELLENBURG","NY","12934","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.771357","-94.562093","49353 280TH AVE","ROLFE","IA","50581","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.276127","-73.281291","118 INDIAN HEAD WAY","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.181961","-90.762632","780 170TH ST","ALEDO","IL","61231","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.314820","-73.354975","1198 BURCH RD","GRANVILLE","NY","12832","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.694803","-73.401354","326 BELDEN RD","DRESDEN","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.285029","-73.589925","112 GOFF RD","ELIZABETHTOWN","NY","12932","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.079346","-90.900133","65 100TH ST","KEITHSBURG","IL","61442","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.276724","-73.579886","49    CLARK LN","LEWIS","NY","12932","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.303531","-98.578979","2,889 FEET WEST OF E0490 RD AND N2490 RD","FAIRVIEW","OK","73737","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.751230","-73.752697","1867 ROUTE 374","ELLENBURG DEPOT","NY","12935","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.658960","-74.264407","192 COUNTY ROUTE 26","DUANE","NY","12953","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.143381","-91.457997","3,080 FEET SOUTHWEST OF FOREST MILLS RD AND SMITHFIELD DR","POSTVILLE","IA","52162","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.004029","-73.481536","938 COUNTY ROUTE 74","CAMBRIDGE","NY","12834","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.163538","-73.503274","4022 STATE ROUTE 40","ARGYLE","NY","12809","2","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.816172","-90.331686","577 CR-5","ABINGDON","IL","61410","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.257274","-73.270466","24 OAK HILL RD","HEBRON","NY","12832","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.146897","-91.572021","545 FRANKVILLE RD","POSTVILLE","IA","52162","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.575098","-73.311713","11909 STATE ROUTE 4","HAMPTON","NY","12887","2","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.360494","-92.160435","2,030 FEET SOUTH OF 200TH ST AND 230TH AVE","HARPER","IA","52231","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.976943","-74.128536","250 SIMMS RD","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.280828","-73.345768","44 WEBBER LN","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.747146","-90.733970","281 80TH AVE","ROSEVILLE","IL","61473","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.732037","-74.519251","448 CEMETERY ST","DICKINSON CENTER","NY","12930","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.657161","-91.586242","569 FEET SOUTH OF 390TH ST AND APRIL AVE","STRAWBERRY POINT","IA","52076","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.352665","-91.947488","283 FEET NORTHWEST OF 210TH ST AND KEOKUK WASHINGTON RD","KEOTA","IA","52248","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","42.211127","-90.259165","10646 IL-84","HANOVER","IL","61041","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.487729","-74.879343","338 FRENCH POND RD","SOUTH COLTON","NY","13687","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.236878","-73.355313","305 CHAMBERLIN MILLS RD","HEBRON","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.213298","-89.677868","2,442 FEET NORTH OF 1600 E AND STATE RTE 40","BRADFORD","IL","61421","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.574095","-90.815431","400 FEET SOUTH OF CARMEN OAKS DR AND US HWY 52","DURANGO","IA","52039","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","34.285430","-95.530197","1,552 FEET NORTHEAST OF CO RD 1885 AND CO RD 4210","RATTAN","OK","74562","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.894078","-90.801014","1,563 FEET EAST OF CO HWY 1 AND TWP RD 1800N","BIGGSVILLE","IL","61418","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.236147","-73.329531","1109 BOGTOWN RD","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.591877","-99.390726","1,235 FEET SOUTHWEST OF E0290 RD AND STATE HWY 34","FORT SUPPLY","OK","73841","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.012637","-73.457097","253 TINGUE RD","CAMBRIDGE","NY","12816","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.640779","-74.267958","171 OLD MEACHAM RD","MALONE","NY","12953","1","CAFII AUC"
"Ineligible","Point Broadband Fiber Holding, LLC","319050","43.897682","-85.188079","4919 PRATT ST","SEARS","MI","49679","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.189379","-73.283073","221 BEATTIE HOLLOW RD","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","40.019643","-89.996603","10335 CASS COUNTY LINE ST","ASHLAND","IL","62612","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.722967","-94.872561","1,557 FEET NORTH OF 120TH AVE AND 530TH ST","ALBERT CITY","IA","50510","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.733691","-74.164146","91 RAGGED LAKE RD","BELLMONT","NY","12969","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.953715","-94.783649","3,694 FEET SOUTHEAST OF 272ND ST AND PEEBLE AVE","CARROLL","IA","51401","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.582063","-73.312543","94 CHAPMAN RD","WHITEHALL","NY","12887","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.754960","-73.430292","434 LIDDLE-HARRIS RD","PUTNAM","NY","12861","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.496294","-97.405513","1,796 FEET NORTHEAST OF E0360 RD AND N3140 RD","BILLINGS","OK","74630","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.976411","-74.045088","51 EARLVILLE RD","CHATEAUGAY","NY","12920","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.210233","-73.364518","380 PRIEST RD","SALEM","NY","12865","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","43.245283","-92.161680","1,185 FEET NORTH OF 190TH ST AND UNITY AVE","CRESCO","IA","52136","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.720111","-73.416155","74 LAKE RD","PUTNAM","NY","10541","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.495924","-74.774439","321 BLAKE FALLS DAM RD","SOUTH COLTON","NY","13687","1","CAFII AUC"
"Ineligible","Point Broadband Fiber Holding, LLC","319050","44.230235","-85.301246","10350 MULDER RD","MCBAIN","MI","49657","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.163837","-73.577510","1116 US-4","FORT EDWARD","NY","12828","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.386217","-73.436098","299 + 322 COUNTY ROUTE 17","HARTFORD","NY","12827","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.087692","-73.450054","43 DUELLES LN","JACKSON","NY","12834","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","43.406303","-73.372721","8850 STATE ROUTE 40","HARTFORD","NY","12827","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","349039","41.377434","-90.372681","3326 N 1550TH AVE","ORION","IL","61273","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","439073","36.466692","-99.482282","1,723 FEET NORTHWEST OF E0380 RD AND N1980 RD","WOODWARD","OK","73801","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.744964","-73.672015","677-799 GEN LEROY MANOR","DANNEMORA","NY","12918","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","42.836969","-93.579572","4,154 FEET NORTH OF BELMOND RD AND UNION AVE","BELMOND","IA","50421","1","CAFII AUC"
"Ineligible","AMG Technology Investment Group LLC","359146","41.789889","-94.686352","444 FEET SOUTH OF 150TH ST AND DOGWOOD AVE","COON RAPIDS","IA","50058","1","CAFII AUC"
"Qualifying","Slic Network Solutions","159038","44.961253","-73.861364","600 CLINTON MILLS RD","CHURUBUSCO","NY","12923","1","CAFII AUC"
