"citation","incident","date","time","age","sex","code","code_description","day","violation_category","priority","patrolzone","patrolzone_xy","last_30_days"
"APD*0307DLWR0P","21126519","2021-09-22T00:00:00.000","09:57am","27","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0301FBBMT3","22048041","2022-04-11T00:00:00.000","07:57am","33","M","114500000I","RT OF WAY VIOL/MV ENTER ROTARY","MONDAY","All Other","5",,,"false"
"APD*0302F57VTS","22025219","2022-02-22T00:00:00.000","02:07pm","26","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302DVHP28","21163613","2021-12-02T00:00:00.000","03:39pm","30","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0302DVHP28","21163613","2021-12-02T00:00:00.000","03:39pm","30","M","116300D0I0","ILL SIGNAL:PARKED","THURSDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","false"
"APD*0305DLWVMP","21126561","2021-09-22T00:00:00.000","11:09am","19","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0302FC45G2","22051912","2022-04-18T00:00:00.000","04:11pm","38","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","MONDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0999F0NW10","22004562","2022-01-10T00:00:00.000","05:22pm","31","M","121300A0I0","DRIVING WITH OBSTRUCTED VIEW","MONDAY","All Other","5","205","POINT (-73.751921403635 42.650620372849)","false"
"APD*0302DWCT6K","21167560","2021-12-10T00:00:00.000","07:48pm","30","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*TS03DK33ZD","21117393","2021-09-05T00:00:00.000","08:29am","51","F","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302DWCRZ1","21167550","2021-12-10T00:00:00.000","07:29pm","47","M","116300D0I0","ILL SIGNAL:PARKED","FRIDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0102DWW3NH","21169906","2021-12-15T00:00:00.000","02:00pm","42","M","121000A0I0","LEAVE MOTOR VEHICLE UNATTENDED","WEDNESDAY","All Other","5","102","POINT (-73.775051594881 42.652317943495)","false"
"APD*0301F0N7MX","22004466","2022-01-10T00:00:00.000","01:54pm","23","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*0108FKG6XD","22083481","2022-06-17T00:00:00.000","01:44am","21","F","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","FRIDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*SS10DK328Z",,"2021-09-05T00:00:00.000","03:07am","34","M","1192004U0M","OPER MV INFLUENCE DRUG 1ST OFF","SUNDAY","All Other","5",,,"false"
"APD*0307F27MK3","22011511","2022-01-25T00:00:00.000","09:14am","43","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5",,,"false"
"APD*0306F57GJ1","22025126","2022-02-22T00:00:00.000","11:07am","30","F","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0307F27MG6","22011511","2022-01-25T00:00:00.000","09:14am","43","M","040200400I","OPER MV WITH IMPROPER PLATES","TUESDAY","All Other","5",,,"false"
"APD*0307F27M6H","22011515","2022-01-25T00:00:00.000","09:13am","53","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*CB02DK2XQ0","21117322","2021-09-05T00:00:00.000","03:07am","34","M","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","SUNDAY","All Other","5","204","POINT (-73.764880997752 42.650626996415)","false"
"APD*0307F27JH1","22011486","2022-01-25T00:00:00.000","08:34am","34","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0103DK52D9","21117655","2021-09-05T00:00:00.000","11:06pm","22","M","114300000I","RT OF WAY VIOL/MV ENTERING RD","SUNDAY","All Other","5",,,"false"
"APD*0103DK4ZX1","21117646","2021-09-05T00:00:00.000","10:29pm","19","M","112700A0I0","ONE WAY VIOL-DESIGNATED ROAD","SUNDAY","All Other","5",,,"false"
"APD*0306F57C8L","22025099","2022-02-22T00:00:00.000","10:19am","54","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302F57FTD","22025115","2022-02-22T00:00:00.000","10:56am","22","M","040200100I","REGIS PLATE DISPLAY VIOLATION","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0301F27GLV","22011469","2022-01-25T00:00:00.000","08:09am","32","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0306F57CMF","22025099","2022-02-22T00:00:00.000","10:19am","54","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"false"
"APD*0301DJKFJ6","21114645","2021-08-31T00:00:00.000","10:53am","52","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5",,,"false"
"APD*0301DT0RXS","21157158","2021-11-18T00:00:00.000","02:59pm","68","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"false"
"APD*0306F57CJD","22025099","2022-02-22T00:00:00.000","10:19am","54","M","050900200I","DRIVE MV W/O PROPER LICENSE","TUESDAY","All Other","5",,,"false"
"APD*0307F27JS9","22011486","2022-01-25T00:00:00.000","08:34am","34","M","03750T20I0","EQUI VIO-SIDEWING/SIDE WINDOW/NON/TRANSAPRENT","TUESDAY","All Other","5",,,"false"
"APD*0302F0VM1L","22005413","2022-01-12T00:00:00.000","01:45pm","55","F","117200A0I0","FAIL TO STOP-STOP SIGN","WEDNESDAY","STOPSIGN","3",,,"false"
"APD*0305DJLGNH","21114907","2021-08-31T00:00:00.000","06:40pm","62","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0307F27LXC","22011511","2022-01-25T00:00:00.000","09:14am","43","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1",,,"false"
"APD*0302DK4SRR","21117628","2021-09-05T00:00:00.000","09:06pm","19","M","118000D0I0","SPEED VIOL  POSTED LIMIT","SUNDAY","SPEEDING","2",,,"false"
"APD*0301DT0T39","21157163","2021-11-18T00:00:00.000","03:12pm","20","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","THURSDAY","All Other","5",,,"false"
"APD*0108DK53GR","21117654","2021-09-05T00:00:00.000","11:22pm","22","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","SUNDAY","All Other","5",,,"false"
"APD*0305DLWTHH","21126546","2021-09-22T00:00:00.000","10:52am","44","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0305DLX07T","21126597","2021-09-22T00:00:00.000","12:03pm","20","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0307DT0CPM","21157077","2021-11-18T00:00:00.000","11:48am","22","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*CB02DSZ73W","21156913","2021-11-18T00:00:00.000","02:30am","27","F","1192003U0M","OPER MV INTOXICATED 1ST OFF","THURSDAY","All Other","5",,,"false"
"APD*0301DT0SSG","21157163","2021-11-18T00:00:00.000","03:12pm","20","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5",,,"false"
"APD*0302FBC7L1","22048189","2022-04-11T00:00:00.000","12:23pm","26","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","MONDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307DT0D1Z","21157077","2021-11-18T00:00:00.000","11:48am","22","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","THURSDAY","All Other","5","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0302DT14LV","21157248","2021-11-18T00:00:00.000","05:39pm","47","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*CB02DSZ6QD","21156913","2021-11-18T00:00:00.000","02:30am","27","F","120100A0I0","STOP/STAND/PARK VIOL HIGHWAY","THURSDAY","All Other","5",,,"false"
"APD*CB02FMS49H",,"2022-07-08T00:00:00.000","07:55pm","76","M","1192003U0M","OPER MV INTOXICATED 1ST OFF","FRIDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0999FQKDDV","22109553","2022-08-03T00:00:00.000","10:27pm","31","M","037502700I","NO WARNING FLAG ON EXTEND LOAD","WEDNESDAY","All Other","5",,,"true"
"APD*0308F58814","22025292","2022-02-22T00:00:00.000","05:00pm","54","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*TS03DWVGT9","21169764","2021-12-15T00:00:00.000","09:36am","18","M","040200400I","OPER MV WITH IMPROPER PLATES","WEDNESDAY","All Other","5",,,"false"
"APD*0302F57VSS","22025219","2022-02-22T00:00:00.000","02:07pm","26","M","1229C0300I","DRIVER/PASS W/O FRNT SEAT BELT","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F57VWQ","22025219","2022-02-22T00:00:00.000","02:07pm","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0302F57N8K","22025168","2022-02-22T00:00:00.000","12:34pm","53","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0306F5742M","22025038","2022-02-22T00:00:00.000","08:31am","51","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1",,,"false"
"APD*0208FJKD71","22078829","2022-06-08T00:00:00.000","04:33pm","30","M","116300D0I0","ILL SIGNAL:PARKED","WEDNESDAY","All Other","5","206","POINT (-73.753308488287 42.659852974374)","false"
"APD*0308F58814","22025292","2022-02-22T00:00:00.000","05:00pm","54","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0301F57QCH","22025186","2022-02-22T00:00:00.000","01:05pm","21","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302FSSL7K","22121289","2022-08-24T00:00:00.000","10:27pm","45","M","050900200I","DRIVE MV W/O PROPER LICENSE","WEDNESDAY","All Other","5","209","POINT (-73.740415174498 42.666432008146)","true"
"APD*0301FBBKVJ","22048025","2022-04-11T00:00:00.000","07:28am","46","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","MONDAY","All Other","5",,,"false"
"APD*0303FSQPZN","22120877","2022-08-24T00:00:00.000","08:29am","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5",,,"true"
"APD*0304FQ00CZ","22106621","2022-07-29T00:00:00.000","12:05pm","39","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","FRIDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0307FRWG6B","22109687","2022-08-04T00:00:00.000","07:41am","45","F","115100A0I0","RT OF WAY VIOL:PERSON IN XWALK","THURSDAY","All Other","5",,,"true"
"APD*0307FLN90W","22089155","2022-06-28T00:00:00.000","08:04am","35","F","050900800I","FAIL TO NOTIFY CHANGE OF HOME","TUESDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
"APD*0303FLN5JW","22089125","2022-06-28T00:00:00.000","07:23am","21","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0307FRWGMP","22109687","2022-08-04T00:00:00.000","07:41am","45","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","THURSDAY","All Other","5",,,"true"
"APD*0301DJKZD4","21114768","2021-08-31T00:00:00.000","02:51pm","35","F","112900A0I0","FOLLOWING TOO CLOSE","TUESDAY","All Other","5",,,"false"
"APD*TS04DJL7QT","21114850","2021-08-31T00:00:00.000","04:55pm","35","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*TS04DJK9XL","21114618","2021-08-31T00:00:00.000","09:59am","33","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*TS03DJK467","21114574","2021-08-31T00:00:00.000","08:33am","45","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0370DJKWRP","21114763","2021-08-31T00:00:00.000","02:24pm","31","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0302DWCS42","21167550","2021-12-10T00:00:00.000","07:29pm","47","M","112000A0I0","FAIL TO KEEP RIGHT-2 LANE ROAD","FRIDAY","All Other","5","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0107F58NQV","22025355","2022-02-22T00:00:00.000","07:41pm","20","M","12270010I0","DRINKING ALCOHOL IN M/V ON HWY","TUESDAY","All Other","5",,,"false"
"APD*0304FJJZSL","22078732","2022-06-08T00:00:00.000","01:27pm","65","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*CB01FJKQ2X","22078896","2022-06-08T00:00:00.000","06:18pm","21","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","WEDNESDAY","All Other","5","201","POINT (-73.763909085255 42.628714605775)","false"
"APD*TS03DWVGX2","21169764","2021-12-15T00:00:00.000","09:36am","18","M","031901U0I0","OPERATING MOTOR VEHICLE WITHOUT INSURANCE","WEDNESDAY","All Other","5",,,"false"
"APD*0301F576BJ","22025049","2022-02-22T00:00:00.000","09:05am","56","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0302F57H5J","22025128","2022-02-22T00:00:00.000","11:15am","52","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","TUESDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0107F58N5Z","22025355","2022-02-22T00:00:00.000","07:41pm","20","M","11110D10I0","TRAFFIC DEVICE VIOL - PASSED RED LIGHT","TUESDAY","REDLIGHT","1",,,"false"
"APD*0302FSSGH8","22121276","2022-08-24T00:00:00.000","09:37pm","40","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","true"
"APD*CSP15FBDCN","22048483","2022-04-11T00:00:00.000","07:15pm","26","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","MONDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0308F584Q9","22025268","2022-02-22T00:00:00.000","04:02pm","50","F","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","TUESDAY","All Other","5",,,"false"
"APD*0301F57P6B","22025179","2022-02-22T00:00:00.000","12:48pm","18","M","118000D0I0","SPEED VIOL  POSTED LIMIT","TUESDAY","SPEEDING","2",,,"false"
"APD*0304FJK54H","22078771","2022-06-08T00:00:00.000","02:43pm","52","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0304FJK3RG","22078763","2022-06-08T00:00:00.000","02:26pm","21","M","112900A0I0","FOLLOWING TOO CLOSE","WEDNESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0306FBBDPC","22048004","2022-04-11T00:00:00.000","06:10am","57","M","03750400I0","OPER M/V W/O STOP LIGHTS","MONDAY","All Other","5",,,"false"
"APD*0305FLQ2PJ","22089598","2022-06-28T00:00:00.000","09:40pm","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0305FLQ2PJ","22089598","2022-06-28T00:00:00.000","09:40pm","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0305FHDW8S","22072880","2022-05-28T00:00:00.000","09:40pm","30","F","050900200I","DRIVE MV W/O PROPER LICENSE","SATURDAY","All Other","5",,,"false"
"APD*0308F584VV","22025268","2022-02-22T00:00:00.000","04:02pm","50","F","037502A00I","FAILURE TO TURN HEAD LAMPS ON","TUESDAY","All Other","5",,,"false"
"APD*0301F28237","22011629","2022-01-25T00:00:00.000","12:31pm","19","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0308F584DD","22025268","2022-02-22T00:00:00.000","04:02pm","50","F","118000C0I0","SPEED VIOL-SCHOOL ZONE","TUESDAY","SPEEDING","2","208","POINT (-73.757143579235 42.675655301837)","false"
"APD*0302F57H3J","22025128","2022-02-22T00:00:00.000","11:15am","52","M","040200100I","REGIS PLATE DISPLAY VIOLATION","TUESDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0305FLPZQ4","22089576","2022-06-28T00:00:00.000","08:56pm","42","M","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","107","POINT (-73.797970248884 42.678839726372)","false"
"APD*0302F57R7G","22025196","2022-02-22T00:00:00.000","01:18pm","62","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0302F57H0H","22025128","2022-02-22T00:00:00.000","11:15am","52","M","030600B00I","OPER MV W/O INSPECT CERTIFICAT","TUESDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*0308FLNMBG","22089254","2022-06-28T00:00:00.000","10:50am","43","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*0303FLNGB5","22089206","2022-06-28T00:00:00.000","09:35am","26","F","1225D010I0","FAIL TO SHOW CONVICTION RECORD","TUESDAY","All Other","5",,,"false"
"APD*0307DLWQL9","21126519","2021-09-22T00:00:00.000","09:57am","27","M","040200100I","REGIS PLATE DISPLAY VIOLATION","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0307DLWQPF","21126519","2021-09-22T00:00:00.000","09:57am","27","M","040101A00I","OPER UNREGISTERD MV ON HIGHWAY","WEDNESDAY","All Other","5","101","POINT (-73.779431578042 42.666832835593)","false"
"APD*0305FLQ2PJ","22089598","2022-06-28T00:00:00.000","09:40pm","21","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0104DLX7P1",,"2021-09-22T00:00:00.000","01:22pm","69","F","114000A0I0","FAIL TO YIELD RIGHT-OF-WAY","WEDNESDAY","All Other","5","106","POINT (-73.812625819355 42.665422425667)","false"
"APD*0307FRWGNJ","22109687","2022-08-04T00:00:00.000","07:41am","45","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","THURSDAY","All Other","5",,,"true"
"APD*0306F57J50","22025137","2022-02-22T00:00:00.000","11:32am","74","F","111000A0I0","FAILURE TO OBEY TRAFFIC DEVICE","TUESDAY","All Other","5",,,"false"
"APD*BF7626791","21163545","2021-12-02T00:00:00.000","01:01pm","43","F","112800A0I0","FAILURE TO STAY IN SINGLE LANE","THURSDAY","All Other","5","108","POINT (-73.769417826333 42.666456988125)","false"
"APD*TS03DVH025","21163452","2021-12-02T00:00:00.000","10:25am","35","M","040200100I","REGIS PLATE DISPLAY VIOLATION","THURSDAY","All Other","5",,,"false"
"APD*0307F27JXR","22011486","2022-01-25T00:00:00.000","08:34am","34","M","03750MB0I0","OPERATE PASSENGER CAR WITHOUT PROPER FRONT AND REAR BUMPERS","TUESDAY","All Other","5",,,"false"
"APD*0304FHDV7J","22072876","2022-05-28T00:00:00.000","09:26pm","34","F","050900100I","OPERATE MV BY UNLICENSD DRIVER","SATURDAY","All Other","5",,,"false"
"APD*0307F27MNV","22011511","2022-01-25T00:00:00.000","09:14am","43","M","050900100I","OPERATE MV BY UNLICENSD DRIVER","TUESDAY","All Other","5",,,"false"
"APD*0304FJJWBK","22078716","2022-06-08T00:00:00.000","12:50pm","27","M","118000D0I0","SPEED VIOL  POSTED LIMIT","WEDNESDAY","SPEEDING","2","110","POINT (-73.848687575844 42.696827302738)","false"
"APD*0103FJL231","22078960","2022-06-08T00:00:00.000","09:15pm","36","M","116000E0I0","ILL U TURN:WRONG LANE","WEDNESDAY","All Other","5",,,"false"
"APD*BE9474883",,"2022-03-19T00:00:00.000","03:21am","29","F","116300B0I0","ILL SIGNAL:LESS THAN 100 FEET","SATURDAY","All Other","5","103","POINT (-73.776430210341 42.676455086247)","false"
"APD*0302F57VH7","22025219","2022-02-22T00:00:00.000","02:07pm","26","M","1225C2A0I0","DRIVE WHILE USING MOBILE PHONE","TUESDAY","All Other","5","207","POINT (-73.761586992056 42.663792095488)","false"
"APD*0305DLWPT1","21126520","2021-09-22T00:00:00.000","09:57am","59","M","118000C0I0","SPEED VIOL-SCHOOL ZONE","WEDNESDAY","SPEEDING","2","109","POINT (-73.785056205674 42.655440005232)","false"
"APD*0172F7V26G","22036933","2022-03-19T00:00:00.000","12:33am","24","M","03750A10I0","EQUIP VIOL-NO/INADEQUATE LIGHTS","SATURDAY","All Other","5","104","POINT (-73.794458968403 42.658301503618)","false"
